 Date,AIG Price Target,AIG Price Target - High,AIG Price Target - Low,AIG Price Target - StdDev,AIG Price Target - Median,AIG Open,AIG Low,AIG High,AIG Close,AIG Adj. Close,AIG Rating,AIG Price Target - #,Ticker
06-21-2013,47.91176,60.0,37,5.16275,47.5,36.13187838704,35.103010997992,36.139979705064,43.69,35.394658446856,3.90909,17,AIG
06-24-2013,47.91176,60.0,37,5.16275,47.5,34.843768821224,33.644773753672006,34.868072775296,42.32,34.284777877568004,3.90909,17,AIG
06-25-2013,47.91176,60.0,37,5.16275,47.5,34.714147732840004,34.657438506672,35.48377294512,43.35,35.11921363404,3.90909,17,AIG
06-26-2013,48.08824,60.0,37,5.28103,47.5,35.516178217216,35.005795181704,35.734913803864,43.62,35.337949220688,3.90909,17,AIG
06-27-2013,48.08824,60.0,37,5.28103,47.5,35.605292715480005,35.508076899192,36.237195521352,44.48,36.034662570752,3.90909,17,AIG
06-28-2013,48.08824,60.0,37,5.28103,47.5,35.953649390512005,35.702508531768004,36.545045606264,44.7,36.21289156728,3.90909,17,AIG
07-01-2013,48.08824,60.0,37,5.28103,47.5,36.310107383568,36.237195521352,36.796186465008006,45.09,36.528842970216,3.90909,17,AIG
07-02-2013,48.14706,60.0,37,5.26298,47.5,36.415424517880005,36.350613973688,36.909604917344005,44.89,36.366816609736006,3.90909,17,AIG
07-03-2013,48.14706,60.0,37,5.26298,47.5,36.139979705064,35.783521712008,36.220992885304,44.22,35.824028302128,3.90909,17,AIG
07-05-2013,48.14706,60.0,37,5.26298,47.5,36.21289156728,36.115675750992,36.731375920816006,45.19,36.609856150456,3.90909,17,AIG
07-08-2013,48.14706,60.0,37,5.26298,47.5,36.836693055128,36.707071966744,37.047327323752,45.52,36.877199645248005,3.90909,17,AIG
07-09-2013,48.55882,60.0,37,5.03483,48.0,37.14454314004,36.950111507464,37.298468182496,45.78,37.087833913872,3.90909,17,AIG
07-10-2013,48.55882,60.0,37,5.03483,48.0,37.071631277824,36.860997009200005,37.290366864472006,45.72,37.039226005728,3.90909,17,AIG
07-11-2013,48.55882,60.0,37,5.03483,48.0,37.476697179024,37.071631277824,37.557710359264,45.92,37.201252366208,3.90909,17,AIG
07-12-2013,48.55882,60.0,37,5.03483,48.0,37.257961592376006,37.104117563100246,37.938472306392,46.74,37.865560444176005,3.90909,17,AIG
07-15-2013,49.17647,60.0,37,5.06702,49.0,38.06809339477601,37.833155172080005,38.132903938968,46.7,37.833155172080005,3.90909,17,AIG
07-16-2013,49.17647,60.0,37,5.06702,49.0,37.938472306392,37.282265546448,38.03568812268001,46.24,37.460494542976,3.90909,17,AIG
07-17-2013,49.17647,60.0,37,5.06702,49.0,37.800749899984,37.594166290372,38.11670130292,46.83,37.938472306392,3.90909,17,AIG
07-18-2013,49.17647,60.0,37,5.06702,49.0,38.051890758728,37.816952536032005,38.11670130292,46.99,38.06809339477601,3.90909,17,AIG
07-19-2013,49.17647,60.0,37,5.06702,49.0,38.149106575016006,37.735939355792,38.149106575016006,46.88,37.978978896512,3.90909,17,AIG
07-22-2013,49.17647,60.0,37,5.06702,49.0,38.027586804656,37.897965716272,38.481260614,47.45,38.44075402388,3.90909,17,AIG
07-23-2013,49.17647,60.0,37,5.06702,49.0,38.586577748312,37.492899815072,38.627084338432,46.6,37.752141991840006,3.90909,17,AIG
07-24-2013,49.17647,60.0,37,5.06702,49.0,37.849357808128,36.974415461536005,37.88986439824801,45.96,37.233657638304,3.90909,17,AIG
07-25-2013,49.17647,60.0,37,5.06702,49.0,37.209353684232,37.039226005728,37.760243309864,46.5,37.6711288116,3.90909,17,AIG
07-26-2013,49.17647,60.0,37,5.06702,49.0,37.444291906928,37.2660629104,37.796699240972,46.54,37.703534083696,3.90909,17,AIG
07-29-2013,49.17647,60.0,37,5.06702,49.0,37.60631826740801,37.38758268076,37.841256490104,46.27,37.484798497048,3.90909,17,AIG
07-30-2013,49.17647,60.0,37,5.06702,49.0,37.646824857528,36.94938238884184,37.735939355792,45.89,37.176948412136,3.90909,17,AIG
07-31-2013,49.17647,60.0,37,5.06702,49.0,37.225556320280006,36.860997009200005,37.484798497048,45.51,36.869098327224,3.90909,17,AIG
08-01-2013,49.17647,60.0,37,5.06702,49.0,37.282265546448,37.282265546448,38.189613165136,47.07,38.132903938968,3.90909,17,AIG
08-02-2013,50.88235,60.0,37,5.48669,50.0,40.069118946704,38.708097518672005,40.1015242188,48.33,39.153670009992,3.90909,17,AIG
08-05-2013,51.11765,60.0,37,5.26791,50.0,39.121264737896,38.772908062864005,39.688356999576,48.57,39.348101642568,3.90909,17,AIG
08-06-2013,52.125,60.0,46,4.09077,50.5,39.2913924164,38.918731787296,39.41291218676,48.06,38.934934423344,3.90909,16,AIG
08-07-2013,52.125,60.0,46,4.09077,50.5,38.853921243104,38.52176720412,39.218480554184,47.97,38.862022561128,3.90909,16,AIG
08-08-2013,52.125,60.0,46,4.09077,50.5,39.169872646040005,38.72430015472,39.469621412928,48.6,39.37240559664,3.90909,16,AIG
08-09-2013,52.125,60.0,46,4.09077,50.5,39.218480554184,38.821515971008,39.445317458856,48.03,38.910630469272,3.90909,16,AIG
08-12-2013,52.125,60.0,46,4.09077,50.5,38.708097518672005,38.40024743376,38.951137059392,47.75,38.6837935646,3.90909,16,AIG
08-13-2013,52.125,60.0,46,4.09077,50.5,38.862022561128,38.56227379424001,39.242784508256,48.3,39.12936605592,3.90909,16,AIG
08-14-2013,52.125,60.0,46,4.09077,50.5,39.080758147776,38.862022561128,39.275189780352,48.06,38.934934423344,3.90909,16,AIG
08-15-2013,52.125,60.0,46,4.09077,50.5,38.578476430288,37.922269670344,38.6837935646,47.04,38.108599984896,3.90909,16,AIG
08-16-2013,52.625,60.0,46,3.9191,53.0,38.03568812268001,37.946573624416,38.821515971008,47.1,38.15720789304,3.90909,16,AIG
08-19-2013,52.625,60.0,46,3.9191,53.0,38.092397348848,37.34707609064,38.15720789304,46.32,37.525305087168,3.90909,16,AIG
08-20-2013,52.625,60.0,46,3.9191,53.0,37.492899815072,37.274164228424,38.165309211064,46.92,38.011384168608,3.90909,16,AIG
08-21-2013,52.625,60.0,46,3.9191,53.0,37.91416835232,37.622520903456,38.31923425352,46.72,37.849357808128,3.90909,16,AIG
08-22-2013,52.625,60.0,46,3.9191,53.0,38.06809339477601,37.91416835232,38.622628613518806,47.15,38.19771448316,3.90909,16,AIG
08-23-2013,52.625,60.0,46,3.9191,53.0,38.35163952561601,38.17292445000656,38.594679066336,47.39,38.392146115736,3.90909,16,AIG
08-26-2013,52.625,60.0,46,3.9191,53.0,38.367842161664,38.254423709328,38.829617289032,47.36,38.367842161664,3.90909,16,AIG
08-27-2013,52.625,60.0,46,3.9191,53.0,37.825053854056,37.355177408664005,37.897965716272,46.16,37.395683998784,3.90909,16,AIG
08-28-2013,52.625,60.0,46,3.9191,53.0,37.363278726688,37.217455002256,37.978978896512,46.41,37.598216949384,3.90909,16,AIG
08-29-2013,52.625,60.0,46,3.9191,53.0,37.517203769144,37.403785316808005,38.19771448316,46.58,37.735939355792,3.90909,16,AIG
08-30-2013,52.625,60.0,46,3.9191,53.0,37.784547263936005,37.419987952856,37.841256490104,46.46,37.638723539504,3.90909,16,AIG
09-03-2013,52.625,60.0,46,3.9191,53.0,38.15720789304,38.108599984896,39.00784628556,47.67,38.618983020408,3.90909,16,AIG
09-04-2013,52.625,60.0,46,3.9191,53.0,38.570375112264,38.513665886096,39.34000032454401,48.29,39.121264737896,3.90909,16,AIG
09-05-2013,52.625,60.0,46,3.9191,53.0,39.242784508256,39.12936605592,39.647850409456,48.67,39.429114822808,3.90909,16,AIG
09-06-2013,52.625,60.0,46,3.9191,53.0,39.61544513736,38.96733969544,39.623546455384,48.18,39.032150239632,3.90909,16,AIG
09-09-2013,52.625,60.0,46,3.9191,53.0,39.177973964064,39.169872646040005,39.850383360056,49.19,39.850383360056,3.90909,16,AIG
09-10-2013,52.625,60.0,46,3.9191,53.0,40.223803129325,39.92344375177,40.39427737064,49.42,40.11827145613,3.90909,16,AIG
09-11-2013,52.625,60.0,46,3.9191,53.0,40.110153635115,39.72861604740999,40.386159549625,49.75,40.386159549625,3.90909,16,AIG
09-12-2013,52.625,60.0,46,3.9191,53.0,40.50792686485,39.899090288725,40.532280327895,49.28,40.00462196192,3.90909,16,AIG
09-13-2013,52.625,60.0,46,3.9191,53.0,40.08580017207,39.89089128949985,40.402395191655,49.7,40.34557044455,3.90909,16,AIG
09-16-2013,52.625,60.0,46,3.9191,53.0,40.71899021124,40.288745697445,40.78393277936,49.69,40.33745262353499,3.90909,16,AIG
09-17-2013,52.70588,60.0,46,3.81583,54.0,40.321216981505,40.045211066995,40.99499612575,50.46,40.96252484169,3.86957,17,AIG
09-18-2013,52.70588,60.0,46,3.81583,54.0,40.824521884435,40.727108032255,41.392769355485,50.57,41.051820872855,3.86957,17,AIG
09-19-2013,52.70588,60.0,46,3.81583,54.0,41.230412935185,40.434866475715,41.25476639823,49.86,40.47545558079,3.86957,17,AIG
09-20-2013,52.70588,60.0,46,3.81583,54.0,40.564751611955,40.33745262353499,40.873228810525,49.95,40.548515969925,3.86957,17,AIG
09-23-2013,52.70588,60.0,46,3.81583,54.0,40.2643922344,39.71238040538,40.32933480252,49.16,39.90720810974,3.86957,17,AIG
09-24-2013,52.70588,60.0,46,3.81583,54.0,39.89097246771,39.850383362635,40.532280327895,49.24,39.97215067786,3.86957,17,AIG
09-25-2013,52.70588,60.0,46,3.81583,54.0,40.061446709025,39.79355861553,40.31309916049,49.54,40.21568530831,3.86957,17,AIG
09-26-2013,52.70588,60.0,46,3.81583,54.0,40.33745262353499,39.9396793938,40.4267486547,49.45,40.142624919175,3.86957,17,AIG
09-27-2013,52.70588,60.0,46,3.81583,54.0,39.92344375177,39.736733868425,40.08580017207,49.15,39.899090288725,3.86957,17,AIG
09-30-2013,52.70588,60.0,46,3.81583,54.0,39.460727953915,39.22531114448,39.8706779151725,48.63,39.476963595945,3.86957,17,AIG
10-01-2013,52.82353,60.0,46,3.91431,54.0,39.38766756478,39.379549743765,40.03709324598,49.1,39.85850118365,3.86957,17,AIG
10-02-2013,52.82353,60.0,46,3.91431,54.0,39.671791300305,39.444492311885,39.95591503583,49.22,39.95591503583,3.86957,17,AIG
10-03-2013,52.82353,60.0,46,3.91431,54.0,39.82602989959,39.24154678651,40.16697838222,48.85,39.655555658275,3.86957,17,AIG
10-04-2013,52.82353,60.0,46,3.91431,54.0,39.671791300305,39.541906164065,40.223803129325,49.53,40.207567487295,3.86957,17,AIG
10-07-2013,52.82353,60.0,46,3.91431,54.0,39.80979425756,39.55002398508,39.87473682568,48.73,39.558141806094994,3.86957,17,AIG
10-08-2013,52.82353,60.0,46,3.91431,54.0,39.6149665532,38.697652778505,39.82602989959,47.7,38.72200624155,3.86957,17,AIG
10-09-2013,52.82353,60.0,46,3.91431,54.0,38.70577059952,38.29987954877,39.0183067085975,47.73,38.746359704594994,3.86957,17,AIG
10-10-2013,52.88235,60.0,46,3.87879,54.0,39.200957681435,39.16036857636,40.28062787643,49.58,40.24815659237,3.86957,17,AIG
10-11-2013,52.88235,60.0,46,3.87879,54.0,40.321216981505,40.126389277145,40.589105075,50.0,40.589105075,3.86957,17,AIG
10-14-2013,52.88235,60.0,46,3.87879,54.0,40.288745697445,40.240038771355,40.8529342579875,50.23,40.775814958345,3.86957,17,AIG
10-15-2013,52.88235,60.0,46,3.87879,54.0,40.73522585327,40.50792686485,41.043621873629846,50.02,40.60534071703,3.86957,17,AIG
10-16-2013,53.05882,60.0,46,3.8877,54.0,40.86511098951,40.808286242405,41.79054258522,51.26,41.61195052289,3.86957,17,AIG
10-17-2013,53.05882,60.0,46,3.8877,54.0,41.51453667071,41.376533713455,42.13149106785,51.85,42.090901962775,3.86957,17,AIG
10-18-2013,53.05882,60.0,46,3.8877,54.0,42.35879005627,41.977252468565,42.5373821186,52.3,42.45620390844999,3.86957,17,AIG
10-21-2013,53.05882,60.0,46,3.8877,54.0,42.60232468672,42.139608888865,42.82962367514,52.0,42.212669278,3.86957,17,AIG
10-22-2013,53.05882,60.0,46,3.8877,54.0,42.43996826642,42.334436593225,43.292339472995,52.29,42.448086087434994,3.86957,17,AIG
10-23-2013,53.05882,60.0,46,3.8877,54.0,42.32631877221,41.77430694319,42.39126134033,51.86,42.09901978379,3.86957,17,AIG
10-24-2013,53.05882,60.0,46,3.8877,54.0,42.204551456985,41.67689309101,42.334436593225,51.8,42.05031285769999,3.86957,17,AIG
10-25-2013,53.05882,60.0,46,3.8877,54.0,42.123373246835,41.928545542475,42.431850445405,51.85,42.090901962775,3.86957,17,AIG
10-28-2013,53.05882,60.0,46,3.8877,54.0,42.074666320745,41.57947923883,42.14772670988,51.43,41.749953480145,3.86957,17,AIG
10-29-2013,53.05882,60.0,46,3.8877,54.0,41.879838616385,41.749953480145,42.43996826642,52.25,42.415614803375,3.86957,17,AIG
10-30-2013,53.05882,60.0,46,3.8877,54.0,42.55361776063,41.80677822725,42.61856032875,51.97,42.188315814955,3.86957,17,AIG
10-31-2013,53.05882,60.0,46,3.8877,54.0,42.14772670988,41.749953480145,42.29384748815,51.65,41.928545542475,3.86957,17,AIG
11-01-2013,53.52941,60.0,46,3.86717,55.0,39.509434880005,38.98177651403,39.85850118365,48.28,39.19283986042,3.78261,17,AIG
11-04-2013,54.0,60.0,49,3.2176,55.0,39.347078459705,39.25778242854,39.915325930755,49.08,39.84226554162,3.78261,17,AIG
11-05-2013,54.0,60.0,49,3.2176,55.0,39.785440794515,39.184722039405,39.85850118365,48.29,39.200957681435,3.78261,17,AIG
11-06-2013,54.0,60.0,49,3.2176,55.0,39.37143192275,38.54341417922,39.43637449087,47.59,38.632710210385,3.78261,17,AIG
11-07-2013,54.11765,60.0,49,3.3234,55.0,38.72200624155,38.243054801665,39.07919036621,47.3,38.39729340095,3.78261,17,AIG
11-08-2013,54.11765,60.0,49,3.3234,55.0,38.632710210385,38.55973099946015,39.72861604740999,48.54,39.40390320681,3.78261,17,AIG
11-11-2013,54.11765,60.0,49,3.3234,55.0,39.33896063869,39.282135891585,39.82602989959,48.84,39.64743783726,3.78261,17,AIG
11-12-2013,54.11765,60.0,49,3.3234,55.0,39.541906164065,38.973658693015,39.74485168944,48.19,39.119779471285,3.78261,17,AIG
11-13-2013,54.11765,60.0,49,3.3234,55.0,39.071072545195,38.88436266185,39.50131705899,48.58,39.43637449087,3.78261,17,AIG
11-14-2013,54.11765,60.0,49,3.3234,55.0,39.56625962711,39.2902537126,40.045211066995,49.31,40.028975424965,3.78261,17,AIG
11-15-2013,54.11765,60.0,49,3.3234,55.0,39.9396793938,39.785440794515,40.256274413385,49.3,40.02085760395,3.78261,17,AIG
11-18-2013,54.11765,60.0,49,3.3234,55.0,40.158860561205,39.6149665532,40.19944966628,48.96,39.74485168944,3.78261,17,AIG
11-19-2013,54.11765,60.0,49,3.3234,55.0,39.623084374215,39.379549743765,39.882854646695,48.78,39.59873091117,3.78261,17,AIG
11-20-2013,54.11765,60.0,49,3.3234,55.0,39.671791300305,38.989894335045,39.69614476335,48.26,39.17660421839,3.78261,17,AIG
11-21-2013,54.11765,60.0,49,3.3234,55.0,39.347078459705,39.330842817675,39.866619004665,48.92,39.71238040538,3.78261,17,AIG
11-22-2013,54.11765,60.0,49,3.3234,55.0,39.752969510455,39.71238040538,40.321216981505,49.59,40.256274413385,3.78261,17,AIG
11-25-2013,54.11765,60.0,49,3.3234,55.0,40.256274413385,40.23192095034,40.9138179156,49.8,40.4267486547,3.78261,17,AIG
11-26-2013,54.11765,60.0,49,3.3234,55.0,40.60534071703,40.061446709025,40.629694180075,49.39,40.093917993085,3.78261,17,AIG
11-27-2013,54.11765,60.0,49,3.3234,55.0,40.093917993085,39.866619004665,40.353688265565,49.65,40.304981339475,3.78261,17,AIG
11-29-2013,54.11765,60.0,49,3.3234,55.0,40.37804172861,40.21568530831,40.710872390225,49.75,40.386159549625,3.78261,17,AIG
12-02-2013,54.11765,60.0,49,3.3234,55.0,40.402395191655,40.272510055415,40.792050600375,49.71,40.353688265565,3.78261,17,AIG
12-03-2013,54.17647,60.0,49,3.39957,55.0,40.207272950413,39.426391258477,40.304883161905,48.65,39.572806575715,3.78261,17,AIG
12-04-2013,54.17647,60.0,49,3.39957,55.0,39.410122889895,39.28811012553,40.036455080302,48.94,39.808697920154,3.78261,17,AIG
12-05-2013,54.17647,60.0,49,3.39957,55.0,39.61347749717,39.068487149673,39.727356077244,48.19,39.198634098329,3.78261,17,AIG
12-06-2013,54.17647,60.0,49,3.39957,55.0,39.646014234334,39.540269838551,40.435030110561,49.55,40.304883161905,3.78261,17,AIG
12-09-2013,54.17647,60.0,49,3.39957,55.0,40.418761741979,40.223541318995,40.841739325111,49.56,40.313017346196,3.78261,17,AIG
12-10-2013,54.17647,60.0,49,3.39957,55.0,40.231675503286,39.99985125099249,40.443164294852,49.3,40.10152855462999,3.78261,17,AIG
12-11-2013,54.17647,60.0,49,3.39957,55.0,39.971381605974,39.524001469969,40.068991817466,48.7,39.61347749717,3.78261,17,AIG
12-12-2013,54.17647,60.0,49,3.39957,55.0,39.499598917096,39.385720337022,40.646518902127,49.42,40.199138766122,3.78261,17,AIG
12-13-2013,54.17647,60.0,49,3.39957,55.0,40.215407134704,40.012052527429,40.638384717836,49.73,40.45129847914299,3.78261,17,AIG
12-16-2013,54.1875,60.0,49,3.1468,54.5,41.370461304026,40.809202587947,41.525010805555,50.28,40.898678615148,3.72727,16,AIG
12-17-2013,54.47059,60.0,49,3.25608,55.0,40.695324007873,40.052723448884,40.75226329791,49.36,40.150333660376,3.78261,17,AIG
12-18-2013,54.47059,60.0,49,3.25608,55.0,40.12593110750299,39.8575030259,40.8864773387115,50.25,40.874276062274994,3.78261,17,AIG
12-19-2013,54.47059,60.0,49,3.25608,55.0,40.670921455,40.557042874926,41.175240881042,50.36,40.963752089476,3.78261,17,AIG
12-20-2013,54.47059,60.0,49,3.25608,55.0,40.939349536603,40.882410246566,41.573815911301,51.03,41.508742436973,3.78261,17,AIG
12-23-2013,54.47059,60.0,49,3.25608,55.0,41.825975624322,41.549413358428,41.8625794536315,51.24,41.679560307084,3.78261,17,AIG
12-24-2013,54.47059,60.0,49,3.25608,55.0,41.671426122792994,41.468071515518,41.736499597121,51.28,41.712097044248,3.78261,17,AIG
12-26-2013,54.47059,60.0,49,3.25608,55.0,41.72836541283,41.4265871756339,41.793438887158,51.0,41.4843398841,3.78261,17,AIG
12-27-2013,54.47059,60.0,49,3.25608,55.0,41.476205699809,41.40299804119,41.75545224651903,51.18,41.630755201338,3.78261,17,AIG
12-30-2013,54.47059,60.0,49,3.25608,55.0,41.56568172701,41.500608252682,41.736499597121,51.11,41.573815911301,3.78261,17,AIG
12-31-2013,54.47059,60.0,49,3.25608,55.0,41.655157754211,41.411132225481,41.760902149994,51.05,41.525010805555,3.78261,17,AIG
01-02-2014,54.47059,60.0,49,3.25608,55.0,41.329790382571,41.053228116677,41.72836541283,50.71,41.248448539661,3.78261,17,AIG
01-03-2014,54.47059,60.0,49,3.25608,55.0,41.215911802497,41.167106696751,41.671426122792994,50.92,41.419266409772,3.78261,17,AIG
01-06-2014,54.83333,60.0,49,3.37062,55.0,41.931720020105,41.06136230096799,41.956122572978,50.52,41.093899038132,3.79167,18,AIG
01-07-2014,55.05556,60.0,49,3.56639,55.0,41.215911802497,41.167106696751,41.785304702867,51.21,41.655157754211,3.79167,18,AIG
01-08-2014,55.05556,60.0,49,3.56639,55.0,41.671426122792994,41.500608252682,42.240819023163,51.81,42.143208811671,3.79167,18,AIG
01-09-2014,55.33333,60.0,49,3.74166,56.0,42.200148101708,42.0577998766155,42.53161611156625,52.11,42.387234340400994,3.79167,18,AIG
01-10-2014,55.33333,60.0,49,3.74166,56.0,42.468576183311,42.0333973237425,42.574320579094,52.22,42.476710367602,3.79167,18,AIG
01-13-2014,55.83333,60.0,49,3.59398,57.0,42.354697603237,41.80970725574,42.680064974877,51.46,41.858512361486,3.79167,18,AIG
01-14-2014,55.83333,60.0,49,3.59398,57.0,42.02119604730599,41.75276796570299,42.265221576036,51.76,42.102537890216,3.79167,18,AIG
01-15-2014,55.83333,60.0,49,3.59398,57.0,42.314026681782,41.4843398841,42.574320579094,52.11,42.387234340400994,3.79167,18,AIG
01-16-2014,56.26316,64.0,49,3.94491,57.0,42.354697603237,41.744633781412,42.37910015611,51.5,41.89104909865,3.84,19,AIG
01-17-2014,56.26316,64.0,49,3.94491,57.0,41.80970725574,41.32165619828,41.931720020105,50.89,41.394863856899,3.84,19,AIG
01-21-2014,56.36842,64.0,49,3.90964,57.0,41.622621017047,40.817336772238,41.825975624322,50.58,41.142704143878,3.84,19,AIG
01-22-2014,56.36842,64.0,49,3.90964,57.0,41.32165619828,40.760397482201,41.541279174137,50.29,40.906812799439,3.84,19,AIG
01-23-2014,56.36842,64.0,49,3.90964,57.0,40.687189823582,39.621611681461,40.687189823582,49.21,40.028320896011,3.84,19,AIG
01-24-2014,56.36842,64.0,49,3.90964,57.0,39.678550971498,38.922071832435,39.979515790265,47.86,38.930206016726,3.84,19,AIG
01-27-2014,56.36842,64.0,49,3.90964,57.0,39.060352965382,38.076116666171,39.524001469969,47.29,38.466557512139,3.84,19,AIG
01-28-2014,56.36842,64.0,49,3.90964,57.0,39.499598917096,39.12542643971,39.963247421683,48.46,39.418257074186,3.84,19,AIG
01-29-2014,56.36842,64.0,49,3.90964,57.0,39.141694808292,38.88140091098,39.475196364223,47.95,39.003413675345,3.84,19,AIG
01-30-2014,56.36842,64.0,49,3.90964,57.0,39.410122889895,39.3979216134585,39.930710684519,48.88,39.759892814408,3.84,19,AIG
01-31-2014,56.36842,64.0,49,3.90964,57.0,39.05221878109099,38.856998358107,39.524001469969,47.96,39.011547859636,3.84,19,AIG
02-03-2014,56.36842,64.0,49,3.90964,57.0,39.0440845968,38.06594893580725,39.239305019784,46.88,38.133055956208,3.84,19,AIG
02-04-2014,56.36842,64.0,49,3.90964,57.0,38.124921771917,38.108653403335,39.117292255419,47.62,38.734985593742,3.84,19,AIG
02-05-2014,56.42105,64.0,49,3.84319,57.0,38.458423327848,38.246934536282,38.9505414774535,47.64,38.751253962324,3.84,19,AIG
02-06-2014,56.42105,64.0,49,3.84319,57.0,38.897669279562,38.686180487996,39.271841756948,47.72,38.816327436652,3.84,19,AIG
02-07-2014,56.42105,64.0,49,3.84319,57.0,39.166097361164994,38.747186870178496,39.898173947355,49.01,39.865637210191,3.84,19,AIG
02-10-2014,56.42105,64.0,49,3.84319,57.0,39.873771394482,39.54840402284199,40.068991817466,48.88,39.759892814408,3.84,19,AIG
02-11-2014,56.42105,64.0,49,3.84319,57.0,39.77616118299,39.255573388366,40.10958139707809,49.0,39.8575030259,3.84,19,AIG
02-12-2014,56.42105,64.0,49,3.84319,57.0,40.060857633175,39.719221892952994,40.443164294852,49.04,39.890039763064,3.84,19,AIG
02-13-2014,56.42105,64.0,49,3.84319,57.0,39.654148418625,39.28811012553,40.459432663434,49.59,40.337419899069,3.84,19,AIG
02-14-2014,56.47368,64.0,50,3.63272,57.0,39.77616118299,39.0440845968,40.04458926459299,48.98,39.841234657318,3.83333,19,AIG
02-18-2014,56.42105,64.0,50,3.60286,57.0,39.979515790265,39.8575030259,41.020691379513,50.17,40.809202587947,3.83333,19,AIG
02-19-2014,56.26316,64.0,50,3.55175,57.0,40.638384717836,40.003918343138,40.858007693693,49.25,40.060857633175,3.83333,19,AIG
02-20-2014,56.26316,64.0,50,3.55175,57.0,40.02018671172,39.784295367281,40.239809687576994,49.22,40.036455080302,3.83333,19,AIG
02-21-2014,56.26316,64.0,50,3.55175,57.0,40.04458926459299,39.841234657318,40.10152855462999,48.98,39.841234657318,3.83333,19,AIG
02-24-2014,56.31579,64.0,50,3.52514,57.0,39.93884486881,39.8575030259,40.50823776917999,49.45,40.223541318995,3.83333,19,AIG
02-25-2014,56.31579,64.0,50,3.52514,57.0,40.223541318995,39.702953524371,40.231675503286,49.01,39.865637210191,3.83333,19,AIG
02-26-2014,55.78947,64.0,48,3.95473,56.0,39.849368841609,39.272655175377096,39.865637210191,48.72,39.629745865752,3.83333,19,AIG
02-27-2014,55.78947,64.0,48,3.95473,56.0,39.61347749717,39.418257074186,40.150333660376,49.31,40.109662738921,3.83333,19,AIG
02-28-2014,55.78947,64.0,48,3.95473,56.0,40.109662738921,40.02018671172,40.8295380486745,49.77,40.483835216307,3.83333,19,AIG
03-03-2014,55.78947,64.0,48,3.95473,56.0,39.963247421683,39.8575030259,40.304883161905,49.45,40.223541318995,3.83333,19,AIG
03-04-2014,55.78947,64.0,48,3.95473,56.0,40.711592376455,40.62211634925399,41.020691379513,50.25,40.874276062274994,3.83333,19,AIG
03-05-2014,55.78947,64.0,48,3.95473,56.0,40.858007693693,40.841739325111,41.744633781412,50.89,41.394863856899,3.83333,19,AIG
03-06-2014,55.78947,64.0,48,3.95473,56.0,41.703962859957,41.378595488317,41.858512361486,51.26,41.69582867566599,3.83333,19,AIG
03-07-2014,55.78947,64.0,48,3.95473,56.0,42.107609124648,41.496053995998,42.286998629052,51.25,41.789600457750005,3.83333,19,AIG
03-10-2014,55.78947,64.0,48,3.95473,56.0,41.797754526132,41.271817115493,41.838524868042,51.02,41.60205688496401,3.83333,19,AIG
03-11-2014,55.63158,64.0,48,3.92308,56.0,41.740676047458,41.104658713662,41.903757415098,50.53,41.202507534246,3.75,19,AIG
03-12-2014,55.63158,64.0,48,3.92308,56.0,40.28109780708,40.248481533552,41.039426166606,49.93,40.713263431326,3.75,19,AIG
03-13-2014,55.63158,64.0,48,3.92308,56.0,40.966039551168,39.66954267843,40.966039551168,48.74,39.742929293868,3.75,19,AIG
03-14-2014,55.63158,64.0,48,3.92308,56.0,39.726621157104,39.359688079914,40.03647575562,48.59,39.620618268138,3.75,19,AIG
03-17-2014,55.63158,64.0,48,3.92308,56.0,39.881548456362,39.742929293868,40.15878678135,48.92,39.889702524744,3.75,19,AIG
03-18-2014,55.63158,64.0,48,3.92308,56.0,40.101708302676,40.020167618856,40.60726054236,49.76,40.574644268832,3.75,19,AIG
03-19-2014,55.63158,64.0,48,3.92308,56.0,40.501257653394006,40.330022217372,40.81918477960818,49.73,40.550182063686,3.75,19,AIG
03-20-2014,55.63158,64.0,48,3.92308,56.0,40.60726054236,40.55833613206801,41.1780453291,50.38,41.080196508516,3.75,19,AIG
03-21-2014,55.63158,64.0,48,3.92308,56.0,41.471591790852,40.631722747506,41.512362132762,50.02,40.786650046764,3.75,19,AIG
03-24-2014,55.63158,64.0,48,3.92308,56.0,40.868190730584,40.293328909653,40.998655824696,49.71,40.533873926922006,3.75,19,AIG
03-25-2014,55.63158,64.0,48,3.92308,56.0,41.031272098224,40.672493089416,41.186199397482,50.21,40.941577346022,3.75,19,AIG
03-26-2014,55.63158,64.0,48,3.92308,56.0,41.145429055572,40.52571985854001,41.308510423212,49.7,40.52571985854001,3.75,19,AIG
03-27-2014,55.63158,64.0,48,3.92308,56.0,40.40340883281,39.83262404607,40.501257653394006,49.41,40.289251875462,3.75,19,AIG
03-28-2014,55.6,64.0,48,3.82623,56.0,40.37894662766401,40.183248986496,40.786650046764,49.88,40.672493089416,3.72,20,AIG
03-31-2014,55.65,64.0,48,3.85065,56.0,40.900807004112,40.542027995304,41.080196508516,50.01,40.778495978382,3.68,20,AIG
04-01-2014,55.65,64.0,48,3.85065,56.0,41.031272098224,40.713263431326,41.21881567101,49.97,40.745879704854,3.68,20,AIG
04-02-2014,55.65,64.0,48,3.85065,56.0,40.868190730584,40.778495978382,41.239200841965,50.56,41.226969739392,3.68,20,AIG
