 Date,CRM Price Target,CRM Price Target - High,CRM Price Target - Low,CRM Price Target - StdDev,CRM Price Target - Median,CRM Open,CRM Low,CRM High,CRM Close,CRM Adj. Close,CRM Rating,CRM Price Target - #,Ticker
09-16-2020,271.23684,315.0,160.0,28.64431,275.0,254.67,250.23,255.43,250.6,250.6,4.43902,38,CRM
09-17-2020,271.5,315.0,160.0,28.81497,275.0,246.12,241.31,248.815,244.53,244.53,4.43902,38,CRM
09-18-2020,271.5,315.0,160.0,28.81497,275.0,245.13,238.7101,248.11,242.78,242.78,4.43902,38,CRM
09-21-2020,271.5,315.0,160.0,28.81497,275.0,238.97,236.8,245.13,245.05,245.05,4.43902,38,CRM
09-22-2020,271.5,315.0,160.0,28.81497,275.0,246.74,241.26,248.57,247.78,247.78,4.43902,38,CRM
09-23-2020,271.5,315.0,160.0,28.81497,275.0,248.485,235.35,248.77,235.99,235.99,4.43902,38,CRM
09-24-2020,271.5,315.0,160.0,28.81497,275.0,235.84,233.63,239.9574,237.55,237.55,4.43902,38,CRM
09-25-2020,271.5,315.0,160.0,28.81497,275.0,237.39,235.05,243.945,242.74,242.74,4.43902,38,CRM
09-28-2020,271.5,315.0,160.0,28.81497,275.0,247.56,242.21,248.58,246.67,246.67,4.43902,38,CRM
09-29-2020,271.5,315.0,160.0,28.81497,275.0,245.26,244.5,247.8965,247.45,247.45,4.43902,38,CRM
09-30-2020,271.5,315.0,160.0,28.81497,275.0,246.65,246.221,255.4068,251.32,251.32,4.43902,38,CRM
10-01-2020,271.5,315.0,160.0,28.81497,275.0,253.18,250.81,254.67,253.45,253.45,4.43902,38,CRM
10-02-2020,271.5,315.0,160.0,28.81497,275.0,249.75,247.21,254.95,247.85,247.85,4.43902,38,CRM
10-05-2020,271.5,315.0,160.0,28.81497,275.0,250.0,249.0,253.28,251.53,251.53,4.43902,38,CRM
10-06-2020,271.5,315.0,160.0,28.81497,275.0,252.73,249.0,257.29,250.14,250.14,4.43902,38,CRM
10-07-2020,271.5,315.0,160.0,28.81497,275.0,252.2,252.2,260.74,259.98,259.98,4.43902,38,CRM
10-08-2020,271.5,315.0,160.0,28.81497,275.0,264.2,257.08,264.62,260.22,260.22,4.43902,38,CRM
10-09-2020,271.27027,315.0,160.0,29.16741,275.0,262.9,261.5,266.05,265.98,265.98,4.425,37,CRM
10-12-2020,271.27027,315.0,160.0,29.16741,275.0,270.0,265.2927,270.0,267.07,267.07,4.425,37,CRM
10-13-2020,271.27027,315.0,160.0,29.16741,275.0,266.42,264.23,268.7894,266.83,266.83,4.425,37,CRM
10-14-2020,273.78378,325.0,160.0,30.3619,275.0,270.0,258.7459,270.16,261.83,261.83,4.425,37,CRM
10-15-2020,273.78378,325.0,160.0,30.3619,275.0,258.11,254.02,260.52,257.72,257.72,4.425,37,CRM
10-16-2020,273.78378,325.0,160.0,30.3619,275.0,259.24,258.49,262.52,258.55,258.55,4.425,37,CRM
10-19-2020,273.78378,325.0,160.0,30.3619,275.0,259.76,254.5,261.4799,255.01,255.01,4.425,37,CRM
10-20-2020,273.78378,325.0,160.0,30.3619,275.0,256.12,254.05,259.18,255.97,255.97,4.425,37,CRM
10-21-2020,273.78378,325.0,160.0,30.3619,275.0,256.45,251.85,258.31,254.23,254.23,4.425,37,CRM
10-22-2020,273.78378,325.0,160.0,30.3619,275.0,253.89,246.13,255.22,249.67,249.67,4.425,37,CRM
10-23-2020,275.16216,325.0,160.0,31.03661,275.0,250.1,246.81,250.57,250.52,250.52,4.425,37,CRM
10-26-2020,275.16216,325.0,160.0,31.03661,275.0,245.3,237.38,248.11,241.98,241.98,4.425,37,CRM
10-27-2020,275.16216,325.0,160.0,31.03661,275.0,248.0,245.765,251.75,250.3,250.3,4.425,37,CRM
10-28-2020,275.16216,325.0,160.0,31.03661,275.0,244.6,238.01,245.45,238.43,238.43,4.425,37,CRM
10-29-2020,275.16216,325.0,160.0,31.03661,275.0,242.52,237.13,242.52,237.14,237.14,4.425,37,CRM
10-30-2020,275.16216,325.0,160.0,31.03661,275.0,235.82,228.66,237.75,232.27,232.27,4.425,37,CRM
11-02-2020,275.16216,325.0,160.0,31.03661,275.0,235.12,228.99,238.5,232.45,232.45,4.425,37,CRM
11-03-2020,275.16216,325.0,160.0,31.03661,275.0,235.1,233.28,240.94,237.13,237.13,4.425,37,CRM
11-04-2020,275.16216,325.0,160.0,31.03661,275.0,246.02,243.24,252.875,250.74,250.74,4.425,37,CRM
11-05-2020,275.16216,325.0,160.0,31.03661,275.0,258.11,255.44,260.9186,260.22,260.22,4.425,37,CRM
11-06-2020,275.16216,325.0,160.0,31.03661,275.0,260.0,254.49,261.75,260.15,260.15,4.425,37,CRM
11-09-2020,275.16216,325.0,160.0,31.03661,275.0,260.95,257.25,270.92,259.28,259.28,4.425,37,CRM
11-10-2020,275.16216,325.0,160.0,31.03661,275.0,258.06,242.9,259.0,247.66,247.66,4.425,37,CRM
11-11-2020,275.16216,325.0,160.0,31.03661,275.0,253.51,251.21,256.74,254.18,254.18,4.425,37,CRM
11-12-2020,275.43243,325.0,160.0,31.07753,281.0,247.4,246.3607,254.97,249.42,249.42,4.4,37,CRM
11-13-2020,275.43243,325.0,160.0,31.07753,281.0,252.84,247.56,253.79,249.51,249.51,4.4,37,CRM
11-16-2020,276.18421,325.0,160.0,31.00497,283.0,249.52,248.18,253.49,249.89,249.89,4.41463,38,CRM
11-17-2020,276.18421,325.0,160.0,31.00497,283.0,253.74,250.463,258.27,256.17,256.17,4.41463,38,CRM
11-18-2020,276.18421,325.0,160.0,31.00497,283.0,256.4,255.85,262.66,257.16,257.16,4.41463,38,CRM
11-19-2020,276.18421,325.0,160.0,31.00497,283.0,256.84,255.66,267.09,264.65,264.65,4.41463,38,CRM
11-20-2020,276.78947,325.0,160.0,30.7504,283.0,263.59,257.82,265.02,258.04,258.04,4.41463,38,CRM
11-23-2020,278.53846,325.0,160.0,31.5073,285.0,261.23,254.61,261.74,257.64,257.64,4.42857,39,CRM
11-24-2020,278.825,325.0,160.0,31.10216,285.0,260.0,257.82,262.31,260.84,260.84,4.3953500000000005,40,CRM
11-25-2020,278.825,325.0,160.0,31.10216,285.0,263.73,245.05,266.095,246.82,246.82,4.3953500000000005,40,CRM
11-27-2020,278.825,325.0,160.0,31.10216,285.0,251.0,247.03,251.84,247.63,247.63,4.3953500000000005,40,CRM
11-30-2020,278.825,325.0,160.0,31.10216,285.0,245.48,236.07,247.63,245.8,245.8,4.3953500000000005,40,CRM
12-01-2020,279.075,325.0,160.0,31.08648,285.0,245.0,238.7,246.7,241.35,241.35,4.3953500000000005,40,CRM
12-02-2020,276.175,320.0,170.0,29.29837,279.0,225.48,215.63,226.0,220.78,220.78,4.3953500000000005,40,CRM
12-03-2020,274.17073,320.0,170.0,28.79863,278.0,226.11,220.1301,226.11,220.97,220.97,4.40909,41,CRM
12-04-2020,274.17073,320.0,170.0,28.79863,278.0,223.82,221.8212,228.5978,225.86,225.86,4.43182,41,CRM
12-07-2020,274.17073,320.0,170.0,28.79863,278.0,228.11,226.25,229.87,227.7,227.7,4.43182,41,CRM
12-08-2020,274.17073,320.0,170.0,28.79863,278.0,228.65,225.66,229.5,227.86,227.86,4.43182,41,CRM
12-09-2020,274.17073,320.0,170.0,28.79863,278.0,228.05,220.0672,228.84,220.57,220.57,4.43182,41,CRM
12-10-2020,274.17073,320.0,170.0,28.79863,278.0,220.57,220.16,224.31,222.92,222.92,4.43182,41,CRM
12-11-2020,274.275,320.0,170.0,29.14875,278.5,221.92,219.98,222.74,222.42,222.42,4.4186,40,CRM
12-14-2020,274.275,320.0,170.0,29.14875,278.5,223.09,220.45,223.47,221.27,221.27,4.4186,40,CRM
12-15-2020,274.275,320.0,170.0,29.14875,278.5,222.07,218.2,222.14,220.15,220.15,4.4186,40,CRM
12-16-2020,274.29268,320.0,170.0,28.7913,278.0,221.48,220.25,224.0,223.62,223.62,4.43182,41,CRM
12-17-2020,274.29268,320.0,170.0,28.7913,278.0,224.9,224.5,226.73,225.92,225.92,4.43182,41,CRM
12-18-2020,274.29268,320.0,170.0,28.7913,278.0,227.02,224.4,227.82,227.43,227.43,4.43182,41,CRM
12-21-2020,274.29268,320.0,170.0,28.7913,278.0,224.9,224.71,227.44,226.47,226.47,4.43182,41,CRM
12-22-2020,274.65,320.0,170.0,29.05903,278.5,227.0,226.6,231.87,231.17,231.17,4.44186,40,CRM
12-23-2020,274.65,320.0,170.0,29.05903,278.5,232.5,227.11,233.18,227.43,227.43,4.44186,40,CRM
12-24-2020,274.65,320.0,170.0,29.05903,278.5,228.3,224.8252,229.19,225.78,225.78,4.44186,40,CRM
12-28-2020,274.65,320.0,170.0,29.05903,278.5,227.222,222.05,227.84,224.64,224.64,4.44186,40,CRM
12-29-2020,274.65,320.0,170.0,29.05903,278.5,224.97,220.86,225.3,222.46,222.46,4.44186,40,CRM
12-30-2020,274.65,320.0,170.0,29.05903,278.5,223.13,221.58,223.6416,222.4,222.4,4.44186,40,CRM
12-31-2020,274.65,320.0,170.0,29.05903,278.5,222.27,220.17,222.79,222.53,222.53,4.44186,40,CRM
01-04-2021,274.65,320.0,170.0,29.05903,278.5,222.64,215.72,223.75,220.31,220.31,4.44186,40,CRM
01-05-2021,273.6878,320.0,170.0,29.34049,278.0,219.49,217.99,223.0,221.52,221.52,4.40909,41,CRM
01-06-2021,273.6878,320.0,170.0,29.34049,278.0,218.0,215.78,220.46,216.15,216.15,4.40909,41,CRM
01-07-2021,273.6878,320.0,170.0,29.34049,278.0,217.03,216.5,220.66,217.98,217.98,4.43182,41,CRM
01-08-2021,273.6878,320.0,170.0,29.34049,278.0,220.0,219.22,222.32,222.04,222.04,4.43182,41,CRM
01-11-2021,272.80976,320.0,170.0,29.73433,276.0,219.63,216.23,220.58,218.25,218.25,4.40909,41,CRM
01-12-2021,272.80976,320.0,170.0,29.73433,276.0,218.0,214.09,218.3,215.52,215.52,4.40909,41,CRM
01-13-2021,272.80976,320.0,170.0,29.73433,276.0,217.0,215.53,218.9,218.18,218.18,4.40909,41,CRM
01-14-2021,272.80976,320.0,170.0,29.73433,276.0,218.23,215.55,219.5,215.6,215.6,4.40909,41,CRM
01-15-2021,273.17561,320.0,170.0,29.48111,276.0,216.17,212.985,217.87,213.14,213.14,4.40909,41,CRM
01-19-2021,273.17561,320.0,170.0,29.48111,276.0,215.35,213.7,217.28,216.76,216.76,4.40909,41,CRM
01-20-2021,273.17561,320.0,170.0,29.48111,276.0,221.99,219.97,224.64,223.44,223.44,4.40909,41,CRM
01-21-2021,274.17143,320.0,170.0,29.81778,277.5,223.69,220.82,224.74,222.17,222.17,4.4,42,CRM
01-22-2021,274.17143,320.0,170.0,29.81778,277.5,224.9,223.75,227.79,225.77,225.77,4.4,42,CRM
01-25-2021,275.48095,320.0,200.0,26.20266,277.5,229.69,221.32,230.3,225.92,225.92,4.44444,42,CRM
01-26-2021,275.48095,320.0,200.0,26.20266,277.5,227.8,224.54,227.91,226.26,226.26,4.44444,42,CRM
01-27-2021,275.48095,320.0,200.0,26.20266,277.5,223.7,221.58,227.81,224.78,224.78,4.44444,42,CRM
01-28-2021,275.48095,320.0,200.0,26.20266,277.5,225.0,225.0,229.6,226.5,226.5,4.44444,42,CRM
01-29-2021,275.48095,320.0,200.0,26.20266,277.5,224.66,223.02,228.79,225.56,225.56,4.44444,42,CRM
02-01-2021,275.48095,320.0,200.0,26.20266,277.5,227.21,224.745,229.9,228.46,228.46,4.44444,42,CRM
02-02-2021,275.48095,320.0,200.0,26.20266,277.5,231.47,231.38,235.95,234.2,234.2,4.44444,42,CRM
02-03-2021,275.48095,320.0,200.0,26.20266,277.5,235.0,232.26,236.0,234.82,234.82,4.44444,42,CRM
02-04-2021,275.48095,320.0,200.0,26.20266,277.5,235.52,235.47,238.23,237.98,237.98,4.44444,42,CRM
02-05-2021,275.48095,320.0,200.0,26.20266,277.5,239.15,236.41,239.36,238.89,238.89,4.42222,42,CRM
02-08-2021,275.48095,320.0,200.0,26.20266,277.5,239.51,237.13,241.11,238.93,238.93,4.42222,42,CRM
02-09-2021,275.48095,320.0,200.0,26.20266,277.5,239.56,236.2366,240.08,236.7,236.7,4.42222,42,CRM
02-10-2021,275.48095,320.0,200.0,26.20266,277.5,237.45,233.96,238.22,236.72,236.72,4.42222,42,CRM
02-11-2021,275.48095,320.0,200.0,26.20266,277.5,238.93,238.58,242.89,241.24,241.24,4.42222,42,CRM
02-12-2021,275.48095,320.0,200.0,26.20266,277.5,240.95,238.91,241.56,240.37,240.37,4.42222,42,CRM
02-16-2021,275.48095,320.0,200.0,26.20266,277.5,245.0,243.8,251.23,248.59,248.59,4.42222,42,CRM
02-17-2021,275.8381,320.0,200.0,26.29573,279.5,248.59,245.5,249.5,247.66,247.66,4.42222,42,CRM
02-18-2021,275.8381,320.0,200.0,26.29573,279.5,245.97,242.5701,248.01,247.01,247.01,4.42222,42,CRM
02-19-2021,275.8381,320.0,200.0,26.29573,279.5,248.0,245.98,249.39,246.56,246.56,4.42222,42,CRM
02-22-2021,276.43333,320.0,200.0,26.55173,280.0,244.26,240.38,244.52,240.95,240.95,4.42222,42,CRM
02-23-2021,276.43333,320.0,200.0,26.55173,280.0,235.26,229.01,238.96,235.64,235.64,4.42222,42,CRM
02-24-2021,275.49268,320.0,200.0,26.17301,280.0,235.53,231.51,241.5,240.47,240.47,4.42222,41,CRM
02-25-2021,275.49268,320.0,200.0,26.17301,280.0,238.53,229.77,240.35,231.08,231.08,4.42222,41,CRM
02-26-2021,275.54146,320.0,200.0,24.38713,279.0,229.39,216.34,230.5,216.5,216.5,4.44444,41,CRM
03-01-2021,275.17561,320.0,200.0,24.50474,279.0,219.9,215.03,220.2,217.54,217.54,4.44444,41,CRM
03-02-2021,275.17561,320.0,200.0,24.50474,279.0,218.4,213.34,218.6,213.47,213.47,4.44444,41,CRM
03-03-2021,275.17561,320.0,200.0,24.50474,279.0,212.83,205.395,213.32,206.0,206.0,4.44444,41,CRM
03-04-2021,275.05366,320.0,200.0,24.49287,276.0,206.84,201.51,209.09,205.33,205.33,4.44444,41,CRM
03-05-2021,275.05366,320.0,200.0,24.49287,276.0,210.01,203.22,212.35,210.76,210.76,4.44444,41,CRM
03-08-2021,274.305,320.0,200.0,24.32936,275.5,213.62,207.57,214.9,207.72,207.72,4.43182,40,CRM
03-09-2021,274.305,320.0,200.0,24.32936,275.5,212.18,211.17,215.79,211.53,211.53,4.43182,40,CRM
03-10-2021,274.305,320.0,200.0,24.32936,275.5,214.72,211.77,216.15,211.96,211.96,4.43182,40,CRM
03-11-2021,274.305,320.0,200.0,24.32936,275.5,215.0,214.3537,218.17,215.95,215.95,4.43182,40,CRM
03-12-2021,274.305,320.0,200.0,24.32936,275.5,213.45,209.3,213.85,212.21,212.21,4.43182,40,CRM
03-15-2021,274.13,320.0,200.0,24.48916,275.0,211.85,209.5,212.94,212.8,212.8,4.43182,40,CRM
03-16-2021,273.63,320.0,200.0,24.1578,275.0,214.84,213.475,216.69,214.48,214.48,4.43182,40,CRM
03-17-2021,273.63,320.0,200.0,24.1578,275.0,213.52,210.86,214.81,213.12,213.12,4.43182,40,CRM
03-18-2021,273.63,320.0,200.0,24.1578,275.0,210.7,208.4,211.38,209.48,209.48,4.43182,40,CRM
03-19-2021,273.63,320.0,200.0,24.1578,275.0,209.81,209.07,212.75,212.2,212.2,4.43182,40,CRM
03-22-2021,273.63,320.0,200.0,24.1578,275.0,211.48,211.365,216.98,215.17,215.17,4.43182,40,CRM
03-23-2021,273.63,320.0,200.0,24.1578,275.0,214.76,214.33,217.43,215.0,215.0,4.43182,40,CRM
03-24-2021,272.88,320.0,200.0,25.01962,275.0,215.13,209.41,215.28,209.53,209.53,4.38636,40,CRM
03-25-2021,272.88,320.0,200.0,25.01962,275.0,206.17,204.37,208.17,205.44,205.44,4.38636,40,CRM
03-26-2021,272.88,320.0,200.0,25.01962,275.0,205.64,204.77,209.41,209.09,209.09,4.38636,40,CRM
03-29-2021,273.325,320.0,200.0,24.49835,275.0,209.01,205.99,211.652,210.77,210.77,4.38636,40,CRM
03-30-2021,273.325,320.0,200.0,24.49835,275.0,208.64,207.355,211.29,210.0,210.0,4.38636,40,CRM
03-31-2021,273.325,320.0,200.0,24.49835,275.0,210.44,210.11,213.6699,211.87,211.87,4.38636,40,CRM
04-01-2021,273.325,320.0,200.0,24.49835,275.0,213.6,213.37,218.93,218.72,218.72,4.38636,40,CRM
04-05-2021,273.325,320.0,200.0,24.49835,275.0,219.61,218.93,221.84,220.29,220.29,4.38636,40,CRM
04-06-2021,273.325,320.0,200.0,24.49835,275.0,219.82,218.25,221.55,221.09,221.09,4.38636,40,CRM
04-07-2021,273.325,320.0,200.0,24.49835,275.0,221.96,219.39,222.68,220.79,220.79,4.38636,40,CRM
04-08-2021,273.325,320.0,200.0,24.49835,275.0,223.0,222.45,225.71,224.45,224.45,4.38636,40,CRM
04-09-2021,273.325,320.0,200.0,24.49835,275.0,224.33,223.63,231.31,231.28,231.28,4.38636,40,CRM
04-12-2021,273.325,320.0,200.0,24.49835,275.0,229.52,227.15,229.85,228.76,228.76,4.38636,40,CRM
04-13-2021,273.325,320.0,200.0,24.49835,275.0,229.0,228.5,233.49,232.0,232.0,4.38636,40,CRM
04-14-2021,273.325,320.0,200.0,24.49835,275.0,232.85,227.66,233.14,228.02,228.02,4.38636,40,CRM
04-15-2021,273.325,320.0,200.0,24.49835,275.0,229.87,229.5,233.08,233.0,233.0,4.38636,40,CRM
04-16-2021,273.325,320.0,200.0,24.49835,275.0,234.0,229.8935,234.0,231.91,231.91,4.38636,40,CRM
04-19-2021,273.325,320.0,200.0,24.49835,275.0,230.83,228.87,232.1953,230.5,230.5,4.38636,40,CRM
04-20-2021,273.325,320.0,200.0,24.49835,275.0,230.0,226.89,231.45,227.96,227.96,4.38636,40,CRM
04-21-2021,274.7,320.0,200.0,25.24401,275.5,227.11,226.67,230.79,230.56,230.56,4.38636,40,CRM
04-22-2021,274.58537,320.0,200.0,24.94479,275.0,230.0,229.01,233.89,231.35,231.35,4.4,41,CRM
04-23-2021,274.58537,320.0,200.0,24.94479,275.0,232.94,231.75,235.49,233.51,233.51,4.4,41,CRM
04-26-2021,274.58537,320.0,200.0,24.94479,275.0,234.04,232.4155,235.8044,235.46,235.46,4.4,41,CRM
04-27-2021,274.58537,320.0,200.0,24.94479,275.0,235.46,231.91,235.9,234.21,234.21,4.4,41,CRM
04-28-2021,274.58537,320.0,200.0,24.94479,275.0,235.0,233.53,238.33,236.88,236.88,4.4,41,CRM
04-29-2021,274.58537,320.0,200.0,24.94479,275.0,237.32,232.17,237.67,234.36,234.36,4.4,41,CRM
04-30-2021,274.58537,320.0,200.0,24.94479,275.0,232.8,229.52,234.5,230.32,230.32,4.4,41,CRM
05-03-2021,274.58537,320.0,200.0,24.94479,275.0,230.77,223.07,231.46,223.76,223.76,4.4,41,CRM
05-04-2021,274.58537,320.0,200.0,24.94479,275.0,221.67,214.3601,222.0,217.18,217.18,4.4,41,CRM
05-05-2021,274.58537,320.0,200.0,24.94479,275.0,218.82,214.84,219.5666,215.4,215.4,4.4,41,CRM
05-06-2021,274.58537,320.0,200.0,24.94479,275.0,215.805,213.5,218.28,218.05,218.05,4.4,41,CRM
05-07-2021,274.58537,320.0,200.0,24.94479,275.0,220.51,215.09,221.2462,216.5,216.5,4.4,41,CRM
05-10-2021,274.58537,320.0,200.0,24.94479,275.0,215.498,213.23,215.96,213.89,213.89,4.4,41,CRM
05-11-2021,274.58537,320.0,200.0,24.94479,275.0,209.0,208.91,216.565,215.56,215.56,4.4,41,CRM
05-12-2021,274.58537,320.0,200.0,24.94479,275.0,213.34,209.0,213.3699,210.54,210.54,4.4,41,CRM
05-13-2021,274.09756,320.0,200.0,24.83389,275.0,212.97,210.471,215.64,211.86,211.86,4.4,41,CRM
05-14-2021,274.09756,320.0,200.0,24.83389,275.0,214.19,214.15,218.27,217.66,217.66,4.4,41,CRM
05-17-2021,274.21951,325.0,200.0,25.07016,275.0,216.59,212.82,217.72,215.06,215.06,4.4,41,CRM
05-18-2021,273.60976,315.0,200.0,24.11343,275.0,215.44,213.79,217.3523,214.33,214.33,4.4,41,CRM
05-19-2021,273.60976,315.0,200.0,24.11343,275.0,215.85,214.51,221.6,221.34,221.34,4.42222,41,CRM
05-20-2021,273.60976,315.0,200.0,24.11343,275.0,222.98,222.36,226.83,223.78,223.78,4.42222,41,CRM
05-21-2021,273.60976,315.0,200.0,24.11343,275.0,225.21,222.44,225.7842,222.58,222.58,4.42222,41,CRM
05-24-2021,273.60976,315.0,200.0,24.11343,275.0,225.0,224.21,227.6,226.99,226.99,4.42222,41,CRM
05-25-2021,273.60976,315.0,200.0,24.11343,275.0,228.0,226.28,229.72,227.71,227.71,4.42222,41,CRM
05-26-2021,273.60976,315.0,200.0,24.11343,275.0,228.48,228.29,230.24,229.68,229.68,4.42222,41,CRM
05-27-2021,273.60976,315.0,200.0,24.11343,275.0,229.52,225.39,229.52,225.83,225.83,4.42222,41,CRM
05-28-2021,277.41463,320.0,200.0,23.09363,280.0,239.22,237.83,243.5,238.1,238.1,4.43478,41,CRM
06-01-2021,277.47619,320.0,200.0,22.82046,280.0,238.0,232.46,238.4,236.2,236.2,4.40426,42,CRM
06-02-2021,278.07143,320.0,200.0,22.91744,283.0,234.4,233.9,238.29,234.62,234.62,4.40426,42,CRM
06-03-2021,278.07143,320.0,200.0,22.91744,283.0,232.89,229.43,233.18,230.84,230.84,4.40426,42,CRM
06-04-2021,278.07143,320.0,200.0,22.91744,283.0,231.63,231.52,237.89,237.48,237.48,4.40426,42,CRM
06-07-2021,278.07143,320.0,200.0,22.91744,283.0,236.6,235.84,239.47,238.14,238.14,4.40426,42,CRM
06-08-2021,278.07143,320.0,200.0,22.91744,283.0,238.8,235.67,241.79,236.42,236.42,4.40426,42,CRM
06-09-2021,278.07143,320.0,200.0,22.91744,283.0,238.87,235.51,238.87,236.09,236.09,4.40426,42,CRM
06-10-2021,278.07143,320.0,200.0,22.91744,283.0,236.0,235.15,240.29,240.19,240.19,4.40426,42,CRM
06-11-2021,278.07143,320.0,200.0,22.91744,283.0,239.03,238.41,240.37,240.31,240.31,4.40426,42,CRM
06-14-2021,278.5,320.0,200.0,22.61084,283.0,240.7,240.48,246.64,246.26,246.26,4.40426,42,CRM
06-15-2021,278.5,320.0,200.0,22.61084,283.0,245.21,242.01,245.355,242.58,242.58,4.40426,42,CRM
06-16-2021,278.5,320.0,200.0,22.61084,283.0,242.0,239.48,245.01,242.39,242.39,4.40426,42,CRM
06-17-2021,278.5,320.0,200.0,22.61084,283.0,242.0,241.2,247.18,244.43,244.43,4.40426,42,CRM
06-18-2021,278.5,320.0,200.0,22.61084,283.0,241.85,241.06,246.01,242.78,242.78,4.40426,42,CRM
06-21-2021,278.5,320.0,200.0,22.61084,283.0,243.45,238.89,244.72,244.48,244.48,4.40426,42,CRM
06-22-2021,278.5,320.0,200.0,22.61084,283.0,243.8,240.8895,244.72,243.11,243.11,4.40426,42,CRM
06-23-2021,278.5,320.0,200.0,22.61084,283.0,243.75,240.85,244.5,241.84,241.84,4.40426,42,CRM
06-24-2021,278.5,320.0,200.0,22.61084,283.0,243.35,242.7,247.69,243.77,243.77,4.40426,42,CRM
06-25-2021,278.5,320.0,200.0,22.61084,283.0,244.19,240.99,244.2,241.87,241.87,4.40426,42,CRM
06-28-2021,278.5,320.0,200.0,22.61084,283.0,244.21,243.6,247.59,244.57,244.57,4.41667,42,CRM
06-29-2021,278.5,320.0,200.0,22.61084,283.0,244.44,242.43,246.78,245.81,245.81,4.41667,42,CRM
06-30-2021,278.7381,320.0,200.0,22.78268,283.0,245.48,243.5,246.625,244.27,244.27,4.41667,42,CRM
07-01-2021,278.7381,320.0,200.0,22.78268,283.0,244.5,242.62,246.59,244.98,244.98,4.41667,42,CRM
07-02-2021,278.7381,320.0,200.0,22.78268,283.0,246.92,245.84,248.96,248.2,248.2,4.41667,42,CRM
07-06-2021,279.40476,320.0,200.0,22.83904,284.5,249.0,248.3759,252.92,250.25,250.25,4.41667,42,CRM
07-07-2021,279.40476,320.0,200.0,22.83904,284.5,253.0,247.86,253.5,248.44,248.44,4.41667,42,CRM
07-08-2021,279.40476,320.0,200.0,22.83904,284.5,244.84,241.74,246.58,245.8,245.8,4.41667,42,CRM
07-09-2021,279.40476,320.0,200.0,22.83904,284.5,245.59,244.09,248.0,245.06,245.06,4.41667,42,CRM
07-12-2021,279.40476,320.0,200.0,22.83904,284.5,247.22,241.85,247.26,242.91,242.91,4.41667,42,CRM
07-13-2021,279.40476,320.0,200.0,22.83904,284.5,242.29,241.68,247.155,244.02,244.02,4.41667,42,CRM
07-14-2021,279.40476,320.0,200.0,22.83904,284.5,244.5,239.87,246.145,242.43,242.43,4.41667,42,CRM
07-15-2021,279.40476,320.0,200.0,22.83904,284.5,241.22,235.8201,242.025,237.58,237.58,4.41667,42,CRM
07-16-2021,279.40476,320.0,200.0,22.83904,284.5,238.3,237.77,240.88,238.43,238.43,4.41667,42,CRM
07-19-2021,279.40476,320.0,200.0,22.83904,284.5,236.51,234.3101,238.5,237.55,237.55,4.41667,42,CRM
07-20-2021,279.40476,320.0,200.0,22.83904,284.5,238.7,236.27,243.18,240.11,240.11,4.41667,42,CRM
07-21-2021,279.83333,320.0,200.0,22.41058,284.5,241.44,238.27,242.98,242.11,242.11,4.41667,42,CRM
07-22-2021,279.83333,320.0,200.0,22.41058,284.5,243.5,243.34,248.7,248.28,248.28,4.41667,42,CRM
07-23-2021,279.83333,320.0,200.0,22.41058,284.5,250.0,246.68,250.56,248.25,248.25,4.41667,42,CRM
07-26-2021,279.83333,320.0,200.0,22.41058,284.5,248.2,245.82,248.48,247.6,247.6,4.41667,42,CRM
07-27-2021,279.83333,320.0,200.0,22.41058,284.5,247.21,241.19,248.13,243.51,243.51,4.41667,42,CRM
07-28-2021,279.83333,320.0,200.0,22.41058,284.5,243.82,243.0,246.08,243.96,243.96,4.41667,42,CRM
07-29-2021,279.83333,320.0,200.0,22.41058,284.5,243.49,243.49,246.16,244.04,244.04,4.41667,42,CRM
07-30-2021,279.83333,320.0,200.0,22.41058,284.5,243.0,241.63,244.24,241.93,241.93,4.41667,42,CRM
08-02-2021,279.83333,320.0,200.0,22.41058,284.5,242.31,238.88,242.47,240.86,240.86,4.41667,42,CRM
08-03-2021,280.06977,320.0,200.0,22.2014,285.0,241.38,239.04,243.05,241.13,241.13,4.42857,43,CRM
08-04-2021,280.06977,320.0,200.0,22.2014,285.0,241.62,239.67,244.65,244.17,244.17,4.42857,43,CRM
08-05-2021,280.06977,320.0,200.0,22.2014,285.0,244.68,243.5418,250.9015,250.56,250.56,4.42857,43,CRM
08-06-2021,280.06977,320.0,200.0,22.2014,285.0,249.23,249.22,252.08,250.59,250.59,4.42857,43,CRM
08-09-2021,280.06977,320.0,200.0,22.2014,285.0,251.42,247.85,252.42,249.32,249.32,4.42857,43,CRM
08-10-2021,280.06977,320.0,200.0,22.2014,285.0,250.87,243.04,251.25,243.39,243.39,4.42857,43,CRM
08-11-2021,280.06977,320.0,200.0,22.2014,285.0,244.67,240.1,246.15,242.28,242.28,4.42857,43,CRM
08-12-2021,280.06977,320.0,200.0,22.2014,285.0,242.5,241.93,248.43,248.39,248.39,4.42857,43,CRM
08-13-2021,280.06977,320.0,200.0,22.2014,285.0,251.71,248.87,253.77,251.56,251.56,4.42857,43,CRM
08-16-2021,280.06977,320.0,200.0,22.2014,285.0,250.17,244.47,251.0,249.2,249.2,4.42857,43,CRM
08-17-2021,280.06977,320.0,200.0,22.2014,285.0,248.26,245.94,249.2,246.99,246.99,4.42857,43,CRM
