 Date,BLK Price Target,BLK Price Target - High,BLK Price Target - Low,BLK Price Target - StdDev,BLK Price Target - Median,BLK Open,BLK Low,BLK High,BLK Close,BLK Adj. Close,BLK Rating,BLK Price Target - #,Ticker
10-17-2018,515.26667,605,440,45.49354,500.0,363.176334620366,362.746561333502,374.198228706399,411.85,368.754433739455,4.3125,15,BLK
10-18-2018,511.26667,605,440,43.54073,500.0,367.420345828148,357.2490447057,369.273743127749,399.87,358.028008788141,4.3125,15,BLK
10-19-2018,511.26667,605,440,43.54073,500.0,358.32347792286,357.678817992564,365.584855748833,401.65,359.621751393595,4.3125,15,BLK
10-22-2018,511.26667,605,440,43.54073,500.0,360.937932084616,351.169543418603,362.477953029212,392.36,351.303847570748,4.3125,15,BLK
10-23-2018,510.13333,605,440,44.67642,500.0,343.80072227091404,336.933303291233,350.318950455018,387.49,346.94343943110704,4.375,15,BLK
10-24-2018,510.13333,605,440,44.67642,500.0,347.480656039687,338.518092286544,347.874614885979,378.66,339.037401674838,4.375,15,BLK
10-25-2018,510.13333,605,440,44.67642,500.0,340.95347424544,340.434164857146,355.171807152524,391.96,350.945703165028,4.375,15,BLK
10-26-2018,510.13333,605,440,44.67642,500.0,345.75260928208803,343.00394050428844,350.85616706359804,386.93,346.442037263099,4.375,15,BLK
10-29-2018,510.13333,605,440,44.67642,500.0,352.405141618337,343.96188725348804,356.28205481025606,390.65,349.772780236295,4.375,15,BLK
10-30-2018,510.13333,605,440,44.67642,500.0,351.321754791034,349.960806049298,363.704597618803,403.83,361.573638404769,4.375,15,BLK
10-31-2018,510.13333,605,440,44.67642,500.0,366.077304306698,364.16123173609606,373.616244047104,411.42,368.3694285033061,4.375,15,BLK
11-01-2018,510.13333,605,440,44.67642,500.0,370.446666056482,367.160691134001,373.607290436961,412.99,369.775145295757,4.375,15,BLK
11-02-2018,510.13333,605,440,44.67642,500.0,373.3386821326711,363.498664585514,375.317429974274,409.76,366.883129219568,4.375,15,BLK
11-05-2018,508.0,580,440,40.68087,500.0,366.677196186279,365.53113408797503,369.443861720466,411.0,367.9933768773,4.375,15,BLK
11-06-2018,508.0,580,440,40.68087,500.0,369.24688229732,367.384531387576,370.661552699914,413.43,370.169104142049,4.375,15,BLK
11-07-2018,508.0,580,440,40.68087,500.0,373.911713181823,367.393484997719,380.5284310775,424.73,380.286683603639,4.375,15,BLK
11-08-2018,508.0,580,440,40.68087,500.0,377.511064459309,375.78301770171,380.88657548322,421.39,377.296177815877,4.3125,15,BLK
11-09-2018,505.33333,573,440,37.02011,500.0,369.7840989059,366.154753034435,375.7175668115647,413.95,370.634691869485,4.3125,15,BLK
11-12-2018,505.33333,573,440,37.02011,500.0,369.739330855185,362.45109219878304,369.739330855185,405.42,362.997262417506,4.3125,15,BLK
11-13-2018,505.33333,573,440,37.02011,500.0,366.005675425554,363.928437872378,370.6749831151285,407.31,364.689494734533,4.3125,15,BLK
11-14-2018,502.66667,573,440,34.79208,500.0,367.563603590436,355.77169903210506,369.7357494111278,401.98,359.91722052831403,4.3125,15,BLK
11-15-2018,501.73333,573,440,36.13948,500.0,355.646348490103,353.42585317463903,365.110314411254,406.88,364.304489498384,4.3125,15,BLK
11-16-2018,501.73333,573,440,36.13948,500.0,361.860153929345,358.565225396721,368.253031571447,411.0,367.9933768773,4.3125,15,BLK
11-19-2018,501.73333,573,440,36.13948,500.0,367.1875519644301,359.585936953023,369.103624535032,407.78,365.110314411254,4.3125,15,BLK
11-20-2018,501.73333,573,440,36.13948,500.0,358.95023063287,355.673209320532,365.710206290835,402.92,360.75885988175605,4.3125,15,BLK
11-21-2018,501.73333,573,440,36.13948,500.0,365.34310827497205,361.072236236761,369.20211424660505,407.62,364.9670566489661,4.3125,15,BLK
11-23-2018,501.73333,573,440,36.13948,500.0,361.4214270323381,361.125957897619,367.90384077587,406.61,364.062742024523,4.3125,15,BLK
11-26-2018,501.73333,573,440,36.13948,500.0,369.909449447902,368.396289333735,379.830049486346,418.49,374.69963087440703,4.3125,15,BLK
11-27-2018,501.73333,573,440,36.13948,500.0,371.798661188075,370.634691869485,373.90275957168,417.16,373.508800725388,4.3125,15,BLK
11-28-2018,501.73333,573,440,36.13948,500.0,377.528971679595,370.697367140486,382.954859426253,427.27,382.560900579961,4.3125,15,BLK
11-29-2018,501.73333,573,440,36.13948,500.0,380.5284310775,374.896610297553,382.489271698817,422.94,378.683987388042,4.3125,15,BLK
11-30-2018,496.73333,573,440,35.35622,500.0,377.21559532459,375.1562649917,383.223467730543,428.01,383.223467730543,4.3125,15,BLK
12-03-2018,490.2,573,440,35.80912,485.0,391.084737436097,385.309658893862,392.400918127118,434.87,389.365644288641,4.3125,15,BLK
12-04-2018,490.2,573,440,35.80912,485.0,387.091427312319,362.110855013349,387.610736700613,408.75,365.978814595125,4.3125,15,BLK
12-06-2018,487.06667,573,440,34.665,485.0,360.70955696898,344.11680907599,361.30505526204,400.23,361.1155785324301,4.3125,15,BLK
12-07-2018,487.06667,573,440,34.665,485.0,361.64791791562,353.83425849456006,369.77737188603,393.1,354.6823924271,4.3125,15,BLK
12-10-2018,487.06667,573,440,34.665,485.0,352.67935271408,342.54685903065,355.895945766745,393.26,354.82675564966,4.3125,15,BLK
12-11-2018,487.06667,573,440,34.665,485.0,361.1155785324301,344.71230736905,361.89153085369,385.66,347.96950257806003,4.3125,15,BLK
12-12-2018,487.06667,573,440,34.665,485.0,354.17712114814003,350.6390492442367,358.8328350757,390.07,351.94851389987,4.3125,15,BLK
12-13-2018,484.73333,573,440,35.88215,478.0,353.85230389738,346.9115006107234,354.0508033284,387.27,349.42215750507,4.3125,15,BLK
12-14-2018,484.73333,573,440,35.88215,478.0,345.59653210723,343.44010647024,351.22669778707,382.3,344.93787490430003,4.3125,15,BLK
12-17-2018,484.73333,573,440,35.88215,478.0,342.86265358,339.65959457945,350.983084849,378.25,341.28368083325,4.3125,15,BLK
12-18-2018,484.73333,573,440,35.88215,478.0,344.43260362534,342.6821995518,350.78458541798,383.35,345.88525855235,4.3125,15,BLK
12-19-2018,479.13333,573,440,36.45429,470.0,344.35139931265,333.24445387694,350.419166010875,372.19,335.81592377879,4.3125,15,BLK
12-20-2018,479.13333,573,440,36.45429,470.0,333.18129496707,332.4420650405487,341.02202249236,371.67,335.34674330547,4.3125,15,BLK
12-21-2018,479.13333,573,440,36.45429,470.0,335.06703956176,331.54818601186,344.78448898033,369.16,333.08204525156003,4.3125,15,BLK
12-24-2018,479.13333,573,440,36.45429,470.0,329.44589658333,325.53004417139005,334.71515420677,361.77,326.41426890957,4.3125,15,BLK
12-26-2018,479.13333,573,440,36.45429,470.0,328.66994426207,325.66096356884907,344.17094528445,381.23,343.97244585343003,4.3125,15,BLK
12-27-2018,479.13333,573,440,36.45429,470.0,339.76786699637,336.1413726186487,350.04472390236,387.8,349.90036067980003,4.3125,15,BLK
12-28-2018,479.13333,573,440,36.45429,470.0,353.62673636213003,347.853109729871,355.72902579066,388.23,350.28833684043,4.3125,15,BLK
12-31-2018,479.13333,573,440,36.45429,470.0,351.11842537015,348.14093390485004,355.35909503285,392.82,354.42975678762,4.3125,15,BLK
01-02-2019,479.13333,573,440,36.45429,470.0,348.52891006548,347.46423129910005,352.9290108620947,389.42,351.36203830822,4.3125,15,BLK
01-03-2019,479.13333,573,440,36.45429,470.0,347.40107238923,340.40847879648,348.77252300355,377.98,341.04006789518,4.3125,15,BLK
01-04-2019,474.8,573,435,36.93634,466.0,347.52739020897,344.65817116059003,354.52900650313,391.82,353.52748664662,4.3125,15,BLK
01-07-2019,474.8,573,435,36.93634,466.0,352.73348892254,351.36203830822,359.26592474338,392.91,354.51096110031006,4.3125,15,BLK
01-08-2019,471.93333,573,410,39.35559,466.0,358.88697128416,355.1335274976,361.67498601985005,397.91,359.02231180531004,4.3125,15,BLK
01-09-2019,467.93333,573,410,41.88471,465.0,360.4569213295,356.66738673730003,363.75020734415,400.19,361.07948772679,4.3125,15,BLK
01-10-2019,465.33333,573,405,44.42322,465.0,360.11405867592003,356.590693775315,361.73814492972,399.5,360.4569213295,4.1875,15,BLK
01-11-2019,463.06667,573,405,44.5862,450.0,356.40572839641,351.58760584347004,360.569705097125,397.91,359.02231180531004,4.1875,15,BLK
01-14-2019,460.13333,535,405,38.25505,450.0,354.47487029467004,352.88687484651,360.858431542245,396.42,357.67792929522,4.1875,15,BLK
01-15-2019,458.0,535,405,38.81237,450.0,357.79522441355005,354.9530734694,361.91859895792,400.71,361.54866820011,4.1875,15,BLK
01-16-2019,463.06667,535,410,36.39499,458.0,362.79380099469,362.193791350925,380.60461357803,413.04,372.67365903864,4.1875,15,BLK
01-17-2019,467.86667,535,410,34.22449,460.0,370.833027951,364.23743322029,376.19251258854,412.52,372.20447856532,4.1875,15,BLK
01-18-2019,467.86667,535,410,34.22449,460.0,376.31883040828,373.16990761619,379.45873049896,419.45,378.45721064245,4.1875,15,BLK
01-22-2019,467.86667,535,410,34.22449,460.0,375.7143094138101,370.91423226369,378.2316431072,413.6,373.1789303176,4.1875,15,BLK
01-23-2019,467.86667,535,410,34.22449,460.0,372.66463633723,364.30059213016,374.0533203112431,408.48,368.5593071956801,4.1875,15,BLK
01-24-2019,467.86667,535,410,34.22449,460.0,368.04501321531,362.5336765130397,371.13077709753,406.56,366.82694852496,4.1875,15,BLK
01-25-2019,467.86667,535,410,34.22449,460.0,371.03152738202,369.16382819015,373.60299728387,409.95,369.88564430295,4.1875,15,BLK
01-28-2019,467.86667,535,410,34.22449,460.0,366.1863367248501,363.0735047384,368.01794511108,405.36,365.74422435576,4.1875,15,BLK
01-29-2019,470.6,535,410,32.44236,468.0,371.2841630215,366.58333558689,371.735298092,407.62,367.78335487442,4.3125,15,BLK
01-30-2019,470.6,535,410,32.44236,468.0,369.2089416972,362.5508196457187,370.77889174254,408.33,368.42396667453,4.3125,15,BLK
01-31-2019,470.6,535,410,32.44236,468.0,366.52017667702006,366.52017667702006,375.30828785036,415.08,374.51429012628,4.3125,15,BLK
02-01-2019,470.6,535,410,32.44236,468.0,376.64364765904,371.84357050892,376.76996547878,416.81,376.07521747021,4.3125,15,BLK
02-04-2019,470.6,535,410,32.44236,468.0,375.7955137265,372.7923977891956,377.81659884234,417.98,377.13087353518,4.3125,15,BLK
02-05-2019,470.6,535,410,32.44236,468.0,377.25719135492,373.58495188105,378.17750689874,417.56,376.75192007596,4.3125,15,BLK
02-06-2019,470.6,535,410,32.44236,468.0,377.54591780004,374.50526742487,379.65722992998,416.39,375.69626401099,4.3125,15,BLK
02-07-2019,470.6,535,410,32.44236,468.0,373.85563292335,369.93978051141,377.04064652108,415.01,374.45113121641,4.3125,15,BLK
02-08-2019,471.86667,535,410,33.75375,468.0,371.87063861315,366.43897236433,373.580440530345,411.76,371.51875325816,4.3125,15,BLK
02-11-2019,471.86667,535,410,33.75375,468.0,373.31427083875,370.833027951,374.3248133966701,412.7,372.3668871907,4.3125,15,BLK
02-12-2019,471.86667,535,410,33.75375,468.0,375.51580998279,374.825573324925,384.14151253075,425.51,383.92496769691,4.3125,15,BLK
02-13-2019,472.86667,535,410,33.90549,468.0,384.9986691647,384.4573070801,391.35967365875,427.45,385.67537177045,4.3125,15,BLK
02-14-2019,472.86667,535,410,33.90549,468.0,382.93247054181,377.10380543095,383.70842286307,423.38,382.00313229658,4.3125,15,BLK
02-15-2019,474.06667,535,425,31.91962,468.0,383.63624125179,383.63624125179,390.34913110083,431.95,389.73558740495,4.3125,15,BLK
02-19-2019,475.2,535,425,31.52184,472.0,386.55959650863,386.3250062719701,390.682971053,431.07,388.94158968087,4.3125,15,BLK
02-20-2019,475.2,535,425,31.52184,472.0,389.58220148098,387.76863849757,394.7341639860901,437.22,394.49055104802005,4.3125,15,BLK
02-21-2019,475.2,535,425,31.52184,472.0,393.9311435606001,390.54763053185,394.82439100019,435.02,392.50555673782,4.3125,15,BLK
02-22-2019,475.2,535,425,31.52184,472.0,392.95669180832,391.08899261645,394.24693810995,436.72,394.03941597752,4.3125,15,BLK
02-25-2019,476.53333,535,425,31.90583,472.0,396.34922753848,395.23041256364,401.3297587168,438.93,396.03343298913,4.3125,15,BLK
02-26-2019,476.53333,535,425,31.90583,472.0,394.8965726114701,393.11007773229,399.710183813705,440.53,397.47706521473,4.3125,15,BLK
02-27-2019,476.53333,535,425,31.90583,472.0,397.15224796397,395.98831948208,401.2395317027,442.01,398.81242502341,4.3125,15,BLK
02-28-2019,476.53333,535,425,31.90583,472.0,398.81242502341,397.35074739499,401.25757710552006,443.22,399.90417189402,4.25,15,BLK
03-01-2019,476.53333,535,425,31.90583,472.0,403.82002430596,398.8936293361001,407.7521175804381,443.77,400.40042047157,4.25,15,BLK
03-04-2019,476.53333,535,425,31.90583,472.0,402.31323317049,391.634866051755,403.314753027,437.33,394.58980076353,4.25,15,BLK
03-05-2019,476.53333,535,425,31.90583,472.0,394.78980941235,391.97150564913,396.117139571802,432.52,393.217014086424,4.25,15,BLK
03-06-2019,476.53333,535,425,31.90583,472.0,393.217014086424,390.366890764587,394.5625268508,429.86,390.798727631532,4.25,15,BLK
03-07-2019,476.53333,535,425,31.90583,472.0,394.962544159128,382.325633736948,395.45347449207605,423.19,384.7348288893781,4.25,15,BLK
03-08-2019,477.06667,535,425,32.19206,472.0,382.3529076443341,379.298230017102,383.552959569318,421.31,383.025664026522,4.25,15,BLK
03-11-2019,477.06667,535,425,32.19206,472.0,385.4803156912621,384.4922729396919,390.371436415818,428.1,389.19865839822006,4.25,15,BLK
03-12-2019,477.06667,535,425,32.19206,472.0,390.589627674906,388.089519497856,391.853318717124,427.84,388.962284534208,4.25,15,BLK
03-13-2019,477.06667,535,425,32.19206,472.0,391.226018847246,387.7440500043,394.01704870308,431.84,392.598805519008,4.25,15,BLK
03-14-2019,478.46667,535,425,32.01222,475.0,395.889857010252,391.935140439282,395.889857010252,433.63,394.2261486597061,4.25,15,BLK
03-15-2019,478.46667,535,425,32.01222,475.0,394.407974708946,393.59248487810464,398.944534637484,433.55,394.15341824001,4.25,15,BLK
03-18-2019,478.46667,535,425,32.01222,475.0,396.3807873432,396.326239528428,400.69915601265,440.48,400.453690846176,4.25,15,BLK
03-19-2019,478.46667,535,425,32.01222,475.0,402.33559045581,394.24433126463,403.071985955232,434.57,395.080731091134,4.25,15,BLK
03-20-2019,478.46667,535,425,32.01222,475.0,394.74435290004,388.707728065272,395.19891802314,429.92,390.85327544630405,4.25,15,BLK
03-21-2019,478.46667,535,425,32.01222,475.0,389.644132218858,385.65305043804,394.28978777694,430.36,391.253292754632,4.25,15,BLK
03-22-2019,478.46667,535,425,32.01222,475.0,387.753141306762,377.407239105006,389.498671379466,417.36,379.4345995540321,4.25,15,BLK
03-25-2019,478.46667,535,425,32.01222,475.0,380.0164429116,375.738985103229,381.3801382809,415.41,377.661795573942,4.25,15,BLK
03-26-2019,478.46667,535,425,32.01222,475.0,382.3529076443341,380.871025343028,384.843924518922,422.67,384.2620811613541,4.25,15,BLK
03-27-2019,478.46667,535,425,32.01222,475.0,385.10757229032,379.752795140202,386.862193665486,419.64,381.507416515368,4.25,15,BLK
03-28-2019,478.46667,535,425,32.01222,475.0,383.10748574868,382.0438033606261,386.962197992568,424.97,386.3530807276141,4.25,15,BLK
03-29-2019,478.46667,535,425,32.01222,475.0,390.662358094602,387.462219627978,392.7442663584,427.37,388.534993318494,4.25,15,BLK
04-01-2019,478.46667,535,425,32.01222,475.0,392.371522957458,390.38052771828,399.690021439368,438.39,398.553608631618,4.25,15,BLK
04-02-2019,479.46667,535,425,31.652,475.0,398.553608631618,395.898948312714,400.10822135262,436.45,396.78989595399,4.25,15,BLK
04-03-2019,480.33333,535,425,31.22748,475.0,399.30818673596406,397.571747965722,402.56287301736,439.07,399.171817199034,4.25,15,BLK
04-04-2019,480.93333,535,425,30.34791,475.0,399.2627302236541,399.0326293583408,402.47195999274,441.84,401.690107981008,4.25,15,BLK
04-05-2019,481.86667,546,425,32.07048,475.0,402.899251208454,400.57187777818206,406.226667909546,445.1,404.65387258362006,4.25,15,BLK
04-08-2019,484.4,546,425,32.18861,490.0,404.144759645748,402.83561209122,406.999428618816,446.14,405.599368039668,4.25,15,BLK
04-09-2019,486.73333,546,440,28.8986,490.0,404.935702959942,398.671795563624,405.417541990428,439.81,399.8445735812221,4.25,15,BLK
04-10-2019,486.73333,546,440,28.8986,490.0,401.47191672192,399.2627302236541,402.690151251828,442.76,402.526507807512,4.25,15,BLK
04-11-2019,488.13333,546,440,30.68738,490.0,404.562959559,402.626512134594,407.97219798225,446.11,405.572094132282,4.25,15,BLK
04-12-2019,488.13333,546,440,30.68738,490.0,407.917650167478,407.917650167478,415.772535494646,454.35,413.0633273609701,4.25,15,BLK
04-15-2019,488.13333,546,440,30.68738,490.0,414.89067915583206,408.899510833374,415.56343553802,451.86,410.799593047932,4.25,15,BLK
04-16-2019,504.26667,548,440,27.69709,500.0,411.92691455322006,411.8360015286,424.463820648318,466.54,424.145625062148,4.25,15,BLK
04-17-2019,510.93333,548,440,28.73666,515.0,424.54564237047606,420.40000844780405,426.182076813636,467.49,425.009298796038,4.25,15,BLK
04-18-2019,510.93333,548,440,28.73666,515.0,426.182076813636,423.372864352878,426.71846365889405,465.69,423.372864352878,4.25,15,BLK
04-22-2019,510.93333,548,440,28.73666,515.0,421.60915167525,420.15454328133,423.3434085329012,464.02,421.854616841724,4.25,15,BLK
04-23-2019,510.93333,548,440,28.73666,515.0,421.8364342368,421.74552121218,430.955010606186,474.03,430.955010606186,4.25,15,BLK
04-24-2019,510.93333,548,440,28.73666,515.0,430.955010606186,429.66404565658206,438.537156859494,480.17,436.5370703178541,4.25,15,BLK
04-25-2019,510.93333,548,440,28.73666,515.0,434.464253356518,429.66404565658206,436.818900694176,474.45,431.33684530959,4.25,15,BLK
04-26-2019,510.93333,548,440,28.73666,515.0,431.9368712720821,428.9749249299624,435.891587843052,478.98,435.455205324876,4.25,15,BLK
04-29-2019,510.93333,548,440,28.73666,515.0,436.382518176,435.118827133782,437.818943964996,479.84,436.237057336608,4.25,15,BLK
04-30-2019,510.93333,548,440,28.73666,515.0,436.14614431198805,434.1733316777341,441.70093011627006,485.24,441.146360666088,4.25,15,BLK
05-01-2019,510.93333,548,440,28.73666,515.0,442.600969060008,435.20519450717103,443.15553851019,479.13,435.591574861806,4.25,15,BLK
05-02-2019,510.93333,548,440,28.73666,515.0,435.937044355362,428.62763717591406,436.5370703178541,476.41,433.1187405921421,4.25,15,BLK
05-03-2019,510.93333,548,440,28.73666,515.0,433.209653616762,433.1187405921421,439.01899588998,482.5,438.6553437915,4.25,15,BLK
05-06-2019,510.93333,548,440,28.73666,515.0,429.945876032904,427.1730287819941,435.127918436244,476.37,433.082375382294,4.25,15,BLK
05-07-2019,510.93333,548,440,28.73666,515.0,430.57317590278205,417.345330820572,430.86409758156606,463.77,421.627334280174,4.25,15,BLK
05-08-2019,510.93333,548,440,28.73666,515.0,420.181817188716,417.854443758444,426.800285381052,465.47,423.1728556987141,4.25,15,BLK
05-09-2019,510.93333,548,440,28.73666,515.0,417.04531783932606,412.890592614192,422.254634150052,464.22,422.03644289096405,4.25,15,BLK
05-10-2019,511.26667,548,445,27.92959,515.0,419.88180420747005,412.06355682922384,423.327407840568,463.0,420.9273039906,4.25,15,BLK
05-13-2019,511.26667,548,445,27.92959,515.0,411.9450971581441,400.190043074778,413.0996925708181,442.78,402.544690412436,4.25,15,BLK
05-14-2019,511.26667,548,445,27.92959,515.0,403.981116201432,403.981116201432,410.072288850972,445.86,405.344811570732,4.25,15,BLK
05-15-2019,511.26667,548,445,27.92959,515.0,401.371912394838,399.499104087666,405.826650601218,444.36,403.981116201432,4.25,15,BLK
05-16-2019,511.26667,548,445,27.92959,515.0,405.935746230762,405.258444197343,409.7268193574161,447.24,406.5994113104881,4.25,15,BLK
05-17-2019,511.26667,548,445,27.92959,515.0,401.681016678546,400.235499587088,406.708506940032,441.56,401.435551512072,4.25,15,BLK
05-20-2019,511.26667,548,445,27.92959,515.0,399.65365622952,394.99890936897606,400.26977379736974,438.09,398.280869557758,4.25,15,BLK
05-21-2019,511.26667,548,445,27.92959,515.0,400.762795129884,400.190043074778,403.944750991584,441.66,401.52646453669206,4.25,15,BLK
05-22-2019,511.26667,548,445,27.92959,515.0,400.16276916739207,396.726256836756,401.908299240096,439.14,399.235456316268,4.25,15,BLK
05-23-2019,511.26667,548,445,27.92959,515.0,395.344378862532,390.1095159918878,395.344378862532,433.89,394.462522523718,4.25,15,BLK
05-24-2019,511.26667,548,445,27.92959,515.0,397.2899175894,395.28983104776,398.41232979135856,435.76,396.162596084112,4.25,15,BLK
05-28-2019,511.26667,548,445,27.92959,515.0,396.535339485054,390.298705996122,397.01717851554,429.31,390.298705996122,4.3125,15,BLK
05-29-2019,511.26667,548,445,27.92959,515.0,387.644045677218,384.225715951506,389.51685398439,427.93,389.0441062563661,4.3125,15,BLK
05-30-2019,511.26667,548,445,27.92959,515.0,389.544127891776,385.3018534239329,392.271518630376,426.59,387.825871726458,4.3125,15,BLK
05-31-2019,511.26667,548,445,27.92959,515.0,382.51655108865,377.307234777924,382.51655108865,415.56,377.7981651108721,4.3125,15,BLK
06-03-2019,511.26667,548,445,27.92959,515.0,377.934534647802,377.4617869197781,383.543868266856,419.9,381.74379037938,4.3125,15,BLK
06-04-2019,511.26667,548,445,27.92959,515.0,394.021594354311,384.69846367953,395.28983104776,434.53,395.044365881286,4.3125,15,BLK
06-05-2019,509.66667,548,421,32.06175,515.0,397.270458284622,391.911347043177,403.527335169933,438.15,401.383690673355,4.3125,15,BLK
06-06-2019,509.66667,548,421,32.06175,515.0,401.52110378211,399.643124629125,404.553353048637,439.23,402.373065056391,4.3125,15,BLK
06-07-2019,509.66667,548,421,32.06175,515.0,403.069291474083,401.7332696220277,407.1115270899592,444.11,406.843571527887,4.3125,15,BLK
06-10-2019,509.66667,548,421,32.06175,515.0,409.39945535073,406.257275597199,411.3232388733,443.81,406.568745310377,4.3125,15,BLK
06-11-2019,509.66667,548,421,32.06175,515.0,410.480438472936,402.996004482747,410.71862119477794,443.12,405.936645010104,4.3125,15,BLK
06-12-2019,509.66667,548,421,32.06175,515.0,406.229792975448,404.049504983202,410.370507985932,446.25,408.803998546125,4.3125,15,BLK
06-13-2019,509.66667,548,421,32.06175,515.0,409.362811855062,408.290989606773,411.68967382998,448.28,410.663655951276,4.3125,15,BLK
06-14-2019,509.66667,548,421,32.06175,515.0,411.451491108138,407.319936971571,411.451491108138,446.97,409.463581468149,4.3125,15,BLK
06-17-2019,509.66667,548,421,32.06175,515.0,409.188755250639,402.721178265237,410.22393400326,440.12,403.188382835004,4.3125,15,BLK
06-18-2019,510.66667,548,436,29.40446,515.0,406.119862488444,405.27706208808,417.8320397913285,449.31,411.607225964727,4.3125,15,BLK
06-19-2019,510.66667,548,436,29.40446,515.0,413.33863113504,411.579743342976,417.937389841374,454.95,416.77395885391496,4.3125,15,BLK
06-20-2019,510.66667,548,436,29.40446,515.0,418.19389431105,418.19389431105,427.67081837818654,465.58,426.511967827686,4.3125,15,BLK
06-21-2019,510.66667,548,436,29.40446,515.0,426.090567627504,424.8034648421655,432.558144612906,468.24,428.948760289608,4.25,15,BLK
06-24-2019,510.66667,548,436,29.40446,515.0,428.609807954679,422.7697508325915,431.403874499364,463.4,424.51489731378,4.25,15,BLK
06-25-2019,510.66667,548,436,29.40446,515.0,424.17594497885096,417.726689741283,424.185105852768,458.36,419.897816859612,4.25,15,BLK
06-26-2019,509.73333,548,436,28.54112,515.0,421.53761329075496,417.25032429759904,422.746848647799,460.96,422.279644078032,4.25,15,BLK
06-27-2019,509.73333,548,436,28.54112,515.0,423.672096913416,422.65523990862897,427.8912290046295,464.48,425.504271696816,4.25,15,BLK
06-28-2019,509.73333,548,436,28.54112,515.0,429.241908254952,426.538900797002,432.723040343412,469.3,429.91981292481,4.25,15,BLK
07-01-2019,509.73333,548,436,28.54112,515.0,435.031580570496,429.608343211632,437.101938075738,472.93,433.24521015668097,4.25,15,BLK
07-02-2019,509.73333,548,436,28.54112,515.0,433.281853652349,428.426590476339,433.40094501327,469.87,430.441982738079,4.25,15,BLK
07-03-2019,512.73333,548,436,27.82437,515.0,431.806952951712,431.6643181448243,437.046972832236,475.35,435.462141644595,4.25,15,BLK
07-05-2019,512.73333,548,436,27.82437,515.0,435.41633727501,432.58562723465695,438.585999650292,478.69,438.521873532873,4.25,15,BLK
07-08-2019,513.4,548,436,27.99,520.0,434.280388909302,432.347444512815,437.1662474106353,472.44,432.796327334748,4.25,15,BLK
07-09-2019,516.6,550,436,28.12069,525.0,430.799256820842,428.8938866548451,436.277459423208,473.82,434.060527935294,4.25,15,BLK
07-10-2019,516.6,550,436,28.12069,525.0,434.060527935294,432.732201217329,436.65305525380495,475.54,435.636198249018,4.25,15,BLK
07-11-2019,517.13333,550,444,26.62296,525.0,436.9736858409,434.601019496397,440.36778962714845,480.07,439.786074133419,4.25,15,BLK
07-12-2019,518.73333,550,444,25.52245,525.0,438.054668963106,436.588929136386,442.30989489755245,482.46,441.975522999582,4.25,15,BLK
07-15-2019,518.73333,550,444,25.52245,525.0,442.351118830179,439.007399850474,442.4702101911,481.7,441.27929658189,4.25,15,BLK
07-16-2019,521.53333,565,444,27.53874,527.0,441.993844747416,436.863755353896,442.919093013033,477.17,437.129420697489,4.25,15,BLK
07-17-2019,521.53333,565,444,27.53874,527.0,435.1415110575,428.875473298272,436.60725088422,471.0,431.4771614907,4.25,15,BLK
07-18-2019,521.53333,565,444,27.53874,527.0,431.348909255862,430.570234972917,435.315567661923,475.14,435.269763292338,4.25,15,BLK
07-19-2019,523.33333,567,451,26.24161,527.0,436.33242466671,432.85129257825,442.4656297541415,473.24,433.529197248108,4.25,15,BLK
07-22-2019,525.4,567,451,26.57016,535.0,432.91541869566896,426.76389186040353,435.178154553168,473.55,433.813184339535,4.25,15,BLK
07-23-2019,526.06667,567,451,26.92574,535.0,436.48815952329903,435.773611357773,440.344887442356,477.46,437.395086041082,4.25,15,BLK
07-24-2019,526.06667,567,451,26.92574,535.0,436.020954953532,435.88354184477697,441.27471614493146,477.15,437.11109894965495,4.25,15,BLK
07-25-2019,526.06667,567,451,26.92574,535.0,436.561446514635,430.65268283817,436.561446514635,473.87,434.106332304879,4.25,15,BLK
07-26-2019,526.06667,567,451,26.92574,535.0,434.564376000729,432.264996647562,438.677608389462,478.17,438.045508089189,4.25,15,BLK
07-29-2019,526.06667,567,451,26.92574,535.0,436.937042345232,434.8437826551975,440.976987742629,478.31,438.173760324027,4.25,15,BLK
07-30-2019,526.06667,567,451,26.92574,535.0,435.1415110575,433.080314426175,438.320334306699,478.41,438.265369063197,4.25,15,BLK
07-31-2019,526.06667,567,451,26.92574,535.0,437.82564711518097,426.44784171026697,438.1875016349025,467.68,428.435751350256,4.25,15,BLK
08-01-2019,526.06667,567,451,26.92574,535.0,426.154693744923,412.01030441707496,428.426590476339,451.95,414.025696678815,4.25,15,BLK
08-02-2019,522.875,567,451,28.85281,530.0,412.239326265,404.70908790522594,413.80583570480695,448.22,410.608690707774,4.17647,16,BLK
08-05-2019,522.875,567,451,28.85281,530.0,401.209634068932,390.998465957348,402.3340397335046,431.32,395.126813788044,4.17647,16,BLK
08-06-2019,522.875,567,451,28.85281,530.0,398.855289472263,394.123423267915,401.14550795151297,435.71,399.14843743760696,4.17647,16,BLK
08-07-2019,522.875,567,451,28.85281,530.0,390.931133534058,387.9217864523235,396.473462253843,430.39,394.274852513763,4.23529,16,BLK
08-08-2019,522.875,567,451,28.85281,530.0,397.5819279978,395.38331825772,401.649356016948,437.62,400.898164355754,4.23529,16,BLK
