 Date,PYPL Price Target,PYPL Price Target - High,PYPL Price Target - Low,PYPL Price Target - StdDev,PYPL Price Target - Median,PYPL Open,PYPL Low,PYPL High,PYPL Close,PYPL Adj. Close,PYPL Rating,PYPL Price Target - #,Ticker
02-12-2019,100.25,126.0,70.0,8.86214,100.5,93.44,93.2,94.51,94.38,94.38,4.23256,40,PYPL
02-13-2019,100.25,126.0,70.0,8.86214,100.5,94.59,93.844,96.04,94.01,94.01,4.23256,40,PYPL
02-14-2019,100.25,126.0,70.0,8.86214,100.5,93.65,93.1,94.99,94.42,94.42,4.23256,40,PYPL
02-15-2019,100.25,126.0,70.0,8.86214,100.5,95.0,94.45,95.43,94.91,94.91,4.23256,40,PYPL
02-19-2019,100.725,126.0,70.0,9.07466,101.0,94.45,94.06,95.3,95.02,95.02,4.23256,40,PYPL
02-20-2019,100.725,126.0,70.0,9.07466,101.0,95.0,93.98,95.72,94.73,94.73,4.23256,40,PYPL
02-21-2019,100.975,126.0,70.0,9.18827,101.5,94.72,94.33,95.51,94.96,94.96,4.23256,40,PYPL
02-22-2019,100.975,126.0,70.0,9.18827,101.5,95.24,95.07,96.0,95.98,95.98,4.23256,40,PYPL
02-25-2019,100.975,126.0,70.0,9.18827,101.5,96.07,96.0,97.3038,96.7,96.7,4.18605,40,PYPL
02-26-2019,100.975,126.0,70.0,9.18827,101.5,96.34,95.53,96.82,96.59,96.59,4.18605,40,PYPL
02-27-2019,100.975,126.0,70.0,9.18827,101.5,96.11,95.93,98.04,97.86,97.86,4.18605,40,PYPL
02-28-2019,101.225,126.0,70.0,9.29378,102.5,97.66,97.08,98.525,98.07,98.07,4.18605,40,PYPL
03-01-2019,101.225,126.0,70.0,9.29378,102.5,98.92,98.34,99.45,98.8,98.8,4.18605,40,PYPL
03-04-2019,101.225,126.0,70.0,9.29378,102.5,98.03,95.34,98.5,96.57,96.57,4.18605,40,PYPL
03-05-2019,101.475,126.0,70.0,9.12137,102.5,96.65,96.15,97.14,96.53,96.53,4.18605,40,PYPL
03-06-2019,101.475,126.0,70.0,9.12137,102.5,96.52,95.91,97.28,96.46,96.46,4.18605,40,PYPL
03-07-2019,101.6,126.0,70.0,9.20272,102.5,96.17,95.3,96.75,96.21,96.21,4.18605,40,PYPL
03-08-2019,101.6,126.0,70.0,9.20272,102.5,95.04,94.51,95.77,95.69,95.69,4.18605,40,PYPL
03-11-2019,101.7,126.0,74.0,8.87468,102.5,96.01,95.9539,97.57,97.45,97.45,4.18605,40,PYPL
03-12-2019,101.7,126.0,74.0,8.87468,102.5,98.0,96.9,98.08,97.5,97.5,4.18605,40,PYPL
03-13-2019,101.7,126.0,74.0,8.87468,102.5,98.2,98.14,100.5901,99.31,99.31,4.18605,40,PYPL
03-14-2019,101.7,126.0,74.0,8.87468,102.5,99.46,98.93,99.67,99.03,99.03,4.18605,40,PYPL
03-15-2019,102.05,126.0,74.0,9.15137,103.0,99.4,99.33,101.2599,100.73,100.73,4.18605,40,PYPL
03-18-2019,102.05,126.0,74.0,9.15137,103.0,101.21,99.37,101.83,100.27,100.27,4.18605,40,PYPL
03-19-2019,102.05,126.0,74.0,9.15137,103.0,100.6,100.6,101.685,101.54,101.54,4.18605,40,PYPL
03-20-2019,102.7,126.0,74.0,9.5268,103.0,101.45,100.84,103.05,102.31,102.31,4.18605,40,PYPL
03-21-2019,102.7,126.0,74.0,9.5268,103.0,102.15,102.085,104.56,104.15,104.15,4.18605,40,PYPL
03-22-2019,102.85,126.0,74.0,9.70193,103.0,103.87,101.25,104.0,101.27,101.27,4.18605,40,PYPL
03-25-2019,102.85,126.0,74.0,9.70193,103.0,100.94,100.51,102.18,101.55,101.55,4.18605,40,PYPL
03-26-2019,102.85,126.0,74.0,9.70193,103.0,102.34,101.75,103.285,103.15,103.15,4.18605,40,PYPL
03-27-2019,102.85,126.0,74.0,9.70193,103.0,103.2,101.74,104.17,103.07,103.07,4.18605,40,PYPL
03-28-2019,102.85,126.0,74.0,9.70193,103.0,103.45,102.67,104.01,103.86,103.86,4.18605,40,PYPL
03-29-2019,102.85,126.0,74.0,9.70193,103.0,104.52,103.46,104.7,103.84,103.84,4.18605,40,PYPL
04-01-2019,103.325,126.0,74.0,10.15231,103.5,104.99,103.85,105.76,105.55,105.55,4.16667,40,PYPL
04-02-2019,103.41026,126.0,74.0,10.26749,104.0,105.76,104.66,105.76,105.23,105.23,4.17073,39,PYPL
04-03-2019,103.64103,126.0,74.0,10.28937,104.0,105.91,104.49,105.97,104.69,104.69,4.17073,39,PYPL
04-04-2019,103.64103,126.0,74.0,10.28937,104.0,104.7,102.65,104.97,104.46,104.46,4.17073,39,PYPL
04-05-2019,103.64103,126.0,74.0,10.28937,104.0,104.84,104.62,105.8,105.73,105.73,4.17073,39,PYPL
04-08-2019,103.64103,126.0,74.0,10.28937,104.0,105.66,104.67,107.0,106.57,106.57,4.17073,39,PYPL
04-09-2019,104.07692,126.0,74.0,9.85897,105.0,106.06,105.83,107.51,106.93,106.93,4.17073,39,PYPL
04-10-2019,104.25641,126.0,74.0,9.90135,105.0,107.15,106.39,107.77,107.51,107.51,4.17073,39,PYPL
04-11-2019,104.25641,126.0,74.0,9.90135,105.0,107.51,105.91,107.74,106.46,106.46,4.17073,39,PYPL
04-12-2019,104.25641,126.0,74.0,9.90135,105.0,107.03,106.41,108.54,108.48,108.48,4.17073,39,PYPL
04-15-2019,104.4359,126.0,74.0,9.83139,105.0,108.58,107.31,109.0,108.14,108.14,4.17073,39,PYPL
04-16-2019,104.79487,126.0,74.0,9.39771,105.0,108.8,107.58,108.8,108.2,108.2,4.17073,39,PYPL
04-17-2019,106.12821,126.0,74.0,10.31101,105.0,107.805,107.25,108.86,108.81,108.81,4.14286,39,PYPL
04-18-2019,106.61538,126.0,74.0,10.68816,105.0,108.36,105.08,108.45,107.36,107.36,4.14286,39,PYPL
04-22-2019,106.74359,126.0,74.0,10.75775,105.0,106.79,106.02,107.18,106.81,106.81,4.14286,39,PYPL
04-23-2019,107.12821,126.0,74.0,11.12903,105.0,107.1,106.4401,107.51,106.9,106.9,4.14286,39,PYPL
04-24-2019,107.07895,126.0,74.0,11.27032,105.0,107.11,106.4196,108.39,107.22,107.22,4.14286,38,PYPL
04-25-2019,114.33333,134.0,74.0,10.88243,116.0,108.52,108.52,110.92,110.22,110.22,4.14286,39,PYPL
04-26-2019,115.46154,135.0,74.0,11.26111,116.0,109.72,107.88,110.57,110.56,110.56,4.14286,39,PYPL
04-29-2019,116.02564,135.0,74.0,11.68055,118.0,110.7,110.44,113.0,112.44,112.44,4.14286,39,PYPL
04-30-2019,116.30769,135.0,74.0,11.7127,120.0,112.44,111.2,113.22,112.77,112.77,4.14286,39,PYPL
05-01-2019,116.30769,135.0,74.0,11.7127,120.0,113.21,110.92,113.69,110.94,110.94,4.14286,39,PYPL
05-02-2019,116.30769,135.0,74.0,11.7127,120.0,110.6,108.91,111.16,109.7,109.7,4.14286,39,PYPL
05-03-2019,116.30769,135.0,74.0,11.7127,120.0,110.57,110.25,112.12,111.96,111.96,4.14286,39,PYPL
05-06-2019,116.71795,135.0,74.0,11.90335,120.0,109.44,108.58,111.12,110.85,110.85,4.14286,39,PYPL
05-07-2019,116.71795,135.0,74.0,11.90335,120.0,110.17,107.64,110.17,108.95,108.95,4.14286,39,PYPL
05-08-2019,116.71795,135.0,74.0,11.90335,120.0,108.58,108.15,109.88,109.07,109.07,4.14286,39,PYPL
05-09-2019,116.71795,135.0,74.0,11.90335,120.0,108.1,107.2476,110.1325,109.73,109.73,4.14286,39,PYPL
05-10-2019,116.71795,135.0,74.0,11.90335,120.0,109.22,107.46,110.68,110.41,110.41,4.14286,39,PYPL
05-13-2019,116.71795,135.0,74.0,11.90335,120.0,107.6,106.52,108.63,106.83,106.83,4.14286,39,PYPL
05-14-2019,116.71795,135.0,74.0,11.90335,120.0,107.56,107.35,110.4,109.09,109.09,4.14286,39,PYPL
05-15-2019,116.71795,135.0,74.0,11.90335,120.0,108.59,108.31,111.93,111.5,111.5,4.14286,39,PYPL
05-16-2019,116.71795,135.0,74.0,11.90335,120.0,111.2,111.16,114.66,113.87,113.87,4.14286,39,PYPL
05-17-2019,116.71795,135.0,74.0,11.90335,120.0,113.07,112.2421,114.25,112.8,112.8,4.14286,39,PYPL
05-20-2019,116.71795,135.0,74.0,11.90335,120.0,111.97,111.23,113.31,112.15,112.15,4.14286,39,PYPL
05-21-2019,116.71795,135.0,74.0,11.90335,120.0,112.67,111.6855,113.12,112.43,112.43,4.14286,39,PYPL
05-22-2019,116.71795,135.0,74.0,11.90335,120.0,112.28,112.21,113.96,112.47,112.47,4.14286,39,PYPL
05-23-2019,116.71795,135.0,74.0,11.90335,120.0,111.47,109.06,111.71,109.9,109.9,4.14286,39,PYPL
05-24-2019,116.71795,135.0,74.0,11.90335,120.0,110.84,109.46,111.24,109.85,109.85,4.14286,39,PYPL
05-28-2019,116.71795,135.0,74.0,11.90335,120.0,110.57,110.5,113.14,111.74,111.74,4.14286,39,PYPL
05-29-2019,116.76923,135.0,76.0,11.72213,120.0,110.75,109.31,110.97,110.08,110.08,4.14286,39,PYPL
05-30-2019,116.76923,135.0,76.0,11.72213,120.0,110.64,110.09,111.57,111.41,111.41,4.14286,39,PYPL
05-31-2019,116.76923,135.0,76.0,11.72213,120.0,110.33,108.74,110.8,109.75,109.75,4.14286,39,PYPL
06-03-2019,116.76923,135.0,76.0,11.72213,120.0,111.09,103.96,111.09,105.52,105.52,4.14286,39,PYPL
06-04-2019,116.76923,135.0,76.0,11.72213,120.0,106.83,105.78,108.83,108.73,108.73,4.14286,39,PYPL
06-05-2019,116.76923,135.0,76.0,11.72213,120.0,110.04,109.46,110.88,110.77,110.77,4.14286,39,PYPL
06-06-2019,116.76923,135.0,76.0,11.72213,120.0,111.11,110.27,112.04,111.78,111.78,4.14286,39,PYPL
06-07-2019,116.76923,135.0,76.0,11.72213,120.0,112.3,112.08,115.14,114.02,114.02,4.14286,39,PYPL
06-10-2019,116.76923,135.0,76.0,11.72213,120.0,115.1,114.85,117.35,115.62,115.62,4.14286,39,PYPL
06-11-2019,116.76923,135.0,76.0,11.72213,120.0,116.97,113.295,117.45,114.6,114.6,4.14286,39,PYPL
06-12-2019,116.76923,135.0,76.0,11.72213,120.0,114.59,113.4702,114.89,114.5,114.5,4.14286,39,PYPL
06-13-2019,116.97436,135.0,76.0,11.89804,120.0,114.82,114.59,115.82,115.72,115.72,4.14286,39,PYPL
06-14-2019,117.48718,135.0,76.0,11.8015,120.0,115.91,115.27,116.73,116.17,116.17,4.14286,39,PYPL
06-17-2019,117.87179,135.0,91.0,10.62937,120.0,116.58,116.37,117.335,117.16,117.16,4.14286,39,PYPL
06-18-2019,117.87179,135.0,91.0,10.62937,120.0,118.6,115.84,118.646,115.98,115.98,4.14286,39,PYPL
06-19-2019,118.34211,135.0,91.0,10.36004,120.0,116.0,115.22,117.34,117.14,117.14,4.17073,38,PYPL
06-20-2019,118.34211,135.0,91.0,10.36004,120.0,118.85,117.84,119.95,118.79,118.79,4.17073,38,PYPL
06-21-2019,118.60526,135.0,91.0,10.42401,120.0,116.08,115.97,117.28,116.21,116.21,4.17073,38,PYPL
06-24-2019,118.60526,135.0,91.0,10.42401,120.0,116.51,115.66,116.7731,116.5,116.5,4.17073,38,PYPL
06-25-2019,118.60526,135.0,91.0,10.42401,120.0,116.58,113.39,116.96,114.44,114.44,4.17073,38,PYPL
06-26-2019,118.60526,135.0,91.0,10.42401,120.0,115.7,114.115,116.38,114.15,114.15,4.17073,38,PYPL
06-27-2019,118.60526,135.0,91.0,10.42401,120.0,114.51,113.08,114.87,113.67,113.67,4.17073,38,PYPL
06-28-2019,118.60526,135.0,91.0,10.42401,120.0,114.24,113.33,114.62,114.46,114.46,4.17073,38,PYPL
07-01-2019,118.83784,135.0,91.0,10.4662,120.0,116.72,114.35,116.75,115.03,115.03,4.2,37,PYPL
07-02-2019,118.83784,135.0,91.0,10.4662,120.0,115.18,114.58,116.2,116.17,116.17,4.2,37,PYPL
07-03-2019,118.83784,135.0,91.0,10.4662,120.0,116.88,116.06,117.72,117.68,117.68,4.2,37,PYPL
07-05-2019,118.83784,135.0,91.0,10.4662,120.0,116.54,114.69,117.4,117.16,117.16,4.2,37,PYPL
07-08-2019,118.83784,135.0,91.0,10.4662,120.0,116.34,115.1401,117.225,116.95,116.95,4.2,37,PYPL
07-09-2019,119.21622,136.0,91.0,10.82074,120.0,116.37,116.25,118.62,118.37,118.37,4.2,37,PYPL
07-10-2019,119.62162,136.0,91.0,10.89843,122.0,119.11,118.78,120.2,119.64,119.64,4.2,37,PYPL
07-11-2019,120.02703,136.0,91.0,11.18031,123.0,120.17,119.24,120.75,120.65,120.65,4.2,37,PYPL
07-12-2019,120.2973,137.0,91.0,11.4629,123.0,120.92,119.31,121.0,120.12,120.12,4.2,37,PYPL
07-15-2019,120.2973,137.0,91.0,11.4629,123.0,120.77,119.8,121.04,120.9,120.9,4.2,37,PYPL
07-16-2019,120.48649,137.0,91.0,11.51408,123.0,121.1,119.53,121.48,119.71,119.71,4.2,37,PYPL
07-17-2019,121.35135,137.0,91.0,11.27354,124.0,119.65,118.8,119.99,118.81,118.81,4.2,37,PYPL
07-18-2019,121.75676,140.0,91.0,11.66053,124.0,118.99,118.63,120.8,119.87,119.87,4.2,37,PYPL
07-19-2019,122.51351,140.0,91.0,12.25764,125.0,120.74,118.6,121.36,118.63,118.63,4.2,37,PYPL
07-22-2019,122.64865,140.0,91.0,12.09024,125.0,118.99,118.12,119.2098,118.69,118.69,4.2,37,PYPL
07-23-2019,122.64865,140.0,91.0,12.09024,125.0,119.42,118.695,120.27,120.22,120.22,4.2,37,PYPL
07-24-2019,122.58333,140.0,91.0,12.27322,124.0,120.0,118.93,121.33,121.3,121.3,4.2,36,PYPL
07-25-2019,126.27027,140.0,91.0,12.46324,129.0,116.75,113.23,117.55,115.12,115.12,4.2,37,PYPL
07-26-2019,126.27027,140.0,91.0,12.46324,129.0,115.71,114.34,116.35,115.49,115.49,4.2,37,PYPL
07-29-2019,126.0,146.0,91.0,13.14894,129.0,113.5,111.22,114.28,111.45,111.45,4.15,38,PYPL
07-30-2019,126.0,146.0,91.0,13.14894,129.0,110.79,108.77,112.29,112.04,112.04,4.15,38,PYPL
07-31-2019,126.0,146.0,91.0,13.14894,129.0,112.2,109.43,112.3,110.4,110.4,4.15,38,PYPL
08-01-2019,126.0,146.0,91.0,13.14894,129.0,110.45,109.665,112.4496,110.8,110.8,4.15,38,PYPL
08-02-2019,126.0,146.0,91.0,13.14894,129.0,109.47,105.83,109.65,107.09,107.09,4.15,38,PYPL
08-05-2019,126.0,146.0,91.0,13.14894,129.0,103.76,102.41,105.39,103.6,103.6,4.15,38,PYPL
08-06-2019,126.0,146.0,91.0,13.14894,129.0,105.0,104.48,106.0,105.03,105.03,4.15,38,PYPL
08-07-2019,126.0,146.0,91.0,13.14894,129.0,104.06,103.3,107.16,106.63,106.63,4.15,38,PYPL
08-08-2019,126.0,146.0,91.0,13.14894,129.0,107.35,106.08,108.14,106.79,106.79,4.15,38,PYPL
08-09-2019,126.0,146.0,91.0,13.14894,129.0,106.4,104.45,106.52,104.82,104.82,4.15,38,PYPL
08-12-2019,126.0,146.0,91.0,13.14894,129.0,104.01,102.21,104.3804,102.72,102.72,4.15,38,PYPL
08-13-2019,127.47222,146.0,91.0,11.84034,129.5,103.39,102.6801,106.7,106.04,106.04,4.23077,36,PYPL
08-14-2019,127.47222,146.0,91.0,11.84034,129.5,104.17,102.44,105.13,103.27,103.27,4.23077,36,PYPL
08-15-2019,127.55556,146.0,91.0,11.79794,129.5,103.9,103.13,105.79,104.95,104.95,4.23077,36,PYPL
08-16-2019,127.55556,146.0,91.0,11.79794,129.5,106.08,105.55,106.61,106.16,106.16,4.23077,36,PYPL
08-19-2019,127.51351,146.0,91.0,11.64015,129.0,108.0,106.83,108.44,107.67,107.67,4.25,37,PYPL
08-20-2019,127.51351,146.0,91.0,11.64015,129.0,107.91,107.02,108.58,107.37,107.37,4.25,37,PYPL
08-21-2019,127.51351,146.0,91.0,11.64015,129.0,108.54,108.3975,110.02,109.82,109.82,4.25,37,PYPL
08-22-2019,127.51351,146.0,91.0,11.64015,129.0,110.08,107.65,110.29,108.77,108.77,4.25,37,PYPL
08-23-2019,127.51351,146.0,91.0,11.64015,129.0,108.93,105.51,110.14,106.04,106.04,4.25,37,PYPL
08-26-2019,127.51351,146.0,91.0,11.64015,129.0,107.11,106.29,107.83,107.66,107.66,4.25,37,PYPL
08-27-2019,127.51351,146.0,91.0,11.64015,129.0,108.39,106.95,108.72,107.45,107.45,4.25,37,PYPL
08-28-2019,127.13158,146.0,91.0,11.71857,129.0,106.71,105.35,107.63,107.47,107.47,4.21951,38,PYPL
08-29-2019,127.13158,146.0,91.0,11.71857,129.0,108.96,108.78,109.76,109.21,109.21,4.21951,38,PYPL
08-30-2019,127.13158,146.0,91.0,11.71857,129.0,110.13,108.54,110.97,109.05,109.05,4.21951,38,PYPL
09-03-2019,127.13158,146.0,91.0,11.71857,129.0,107.92,106.46,108.86,106.75,106.75,4.21951,38,PYPL
09-04-2019,127.71795,150.0,91.0,12.11896,129.0,107.75,107.29,109.235,108.73,108.73,4.21429,39,PYPL
09-05-2019,127.71795,150.0,91.0,12.11896,129.0,110.0,109.51,111.63,111.46,111.46,4.21429,39,PYPL
09-06-2019,127.71795,150.0,91.0,12.11896,129.0,111.66,109.62,111.67,110.05,110.05,4.21429,39,PYPL
09-09-2019,127.71795,150.0,91.0,12.11896,129.0,110.62,103.9,110.77,105.43,105.43,4.21429,39,PYPL
09-10-2019,127.71795,150.0,91.0,12.11896,129.0,104.77,101.31,104.95,103.05,103.05,4.21429,39,PYPL
09-11-2019,127.92308,150.0,91.0,11.88273,129.0,104.15,103.11,104.48,104.02,104.02,4.2619,39,PYPL
09-12-2019,127.92308,150.0,91.0,11.88273,129.0,105.71,105.49,107.915,107.1,107.1,4.2619,39,PYPL
09-13-2019,127.82051,150.0,91.0,11.87299,129.0,106.66,105.25,107.29,107.0,107.0,4.2619,39,PYPL
09-16-2019,127.82051,150.0,91.0,11.87299,129.0,106.13,105.99,108.01,106.52,106.52,4.2619,39,PYPL
09-17-2019,127.82051,150.0,91.0,11.87299,129.0,106.81,106.46,107.8945,107.5,107.5,4.2619,39,PYPL
09-18-2019,127.82051,150.0,91.0,11.87299,129.0,107.78,103.73,107.8,105.6,105.6,4.2619,39,PYPL
09-19-2019,127.64103,150.0,91.0,11.90666,127.0,105.64,105.6,107.02,106.12,106.12,4.2619,39,PYPL
09-20-2019,127.64103,150.0,91.0,11.90666,127.0,104.71,103.91,105.46,104.64,104.64,4.2619,39,PYPL
09-23-2019,127.64103,150.0,91.0,11.90666,127.0,104.73,104.35,105.32,105.11,105.11,4.2619,39,PYPL
09-24-2019,127.64103,150.0,91.0,11.90666,127.0,105.41,102.73,106.1,103.69,103.69,4.2619,39,PYPL
09-25-2019,127.64103,150.0,91.0,11.90666,127.0,103.34,101.54,104.4626,104.14,104.14,4.2619,39,PYPL
09-26-2019,127.64103,150.0,91.0,11.90666,127.0,104.43,103.22,104.87,104.55,104.55,4.2619,39,PYPL
09-27-2019,127.64103,150.0,91.0,11.90666,127.0,104.87,101.1,105.17,102.2,102.2,4.2619,39,PYPL
09-30-2019,127.48718,150.0,91.0,12.13148,127.0,102.68,101.48,104.07,103.59,103.59,4.2619,39,PYPL
10-01-2019,127.30769,150.0,91.0,12.05575,127.0,104.0,102.23,104.6409,102.53,102.53,4.2619,39,PYPL
10-02-2019,127.30769,150.0,91.0,12.05575,127.0,101.81,99.3601,101.83,99.73,99.73,4.2619,39,PYPL
10-03-2019,127.30769,150.0,91.0,12.05575,127.0,99.54,98.61,101.31,101.03,101.03,4.2619,39,PYPL
10-04-2019,127.30769,150.0,91.0,12.05575,127.0,101.84,100.84,102.98,102.79,102.79,4.2619,39,PYPL
10-07-2019,127.30769,150.0,91.0,12.05575,127.0,102.11,101.52,102.607,101.62,101.62,4.2619,39,PYPL
10-08-2019,127.30769,150.0,91.0,12.05575,127.0,100.85,99.25,101.15,99.33,99.33,4.2619,39,PYPL
10-09-2019,127.30769,150.0,91.0,12.05575,127.0,99.44,99.385,100.69,99.89,99.89,4.2619,39,PYPL
10-10-2019,127.30769,150.0,91.0,12.05575,127.0,99.4,99.4,101.0,100.54,100.54,4.2619,39,PYPL
10-11-2019,127.05128,150.0,91.0,12.31207,127.0,101.78,101.47,103.96,101.58,101.58,4.2619,39,PYPL
10-14-2019,127.05128,150.0,91.0,12.31207,127.0,101.59,101.3674,102.35,101.75,101.75,4.2619,39,PYPL
10-15-2019,127.05128,150.0,91.0,12.31207,127.0,102.01,101.9,103.66,103.59,103.59,4.2619,39,PYPL
10-16-2019,127.05128,150.0,91.0,12.31207,127.0,103.0,101.9,103.23,103.09,103.09,4.2619,39,PYPL
10-17-2019,126.97436,150.0,91.0,12.30278,127.0,103.89,102.84,104.34,103.63,103.63,4.2619,39,PYPL
10-18-2019,126.97436,150.0,91.0,12.30278,127.0,103.92,100.75,104.32,101.22,101.22,4.2619,39,PYPL
10-21-2019,126.38462,150.0,91.0,12.2047,127.0,102.36,100.465,102.73,101.44,101.44,4.2619,39,PYPL
10-22-2019,127.15789,150.0,91.0,11.38218,127.0,101.36,97.115,101.95,97.36,97.36,4.29268,38,PYPL
10-23-2019,127.32432,150.0,91.0,11.56428,127.0,97.42,94.77,97.6,96.64,96.64,4.31707,37,PYPL
10-24-2019,125.97368,150.0,91.0,11.67879,126.0,106.075,103.19,106.98,104.91,104.91,4.31707,38,PYPL
10-25-2019,126.13158,150.0,91.0,11.741,126.0,104.46,104.42,107.49,107.19,107.19,4.31707,38,PYPL
10-28-2019,126.28947,150.0,91.0,11.52094,126.0,107.99,106.45,108.46,106.6,106.6,4.31707,38,PYPL
10-29-2019,126.28947,150.0,91.0,11.52094,126.0,106.84,104.695,107.02,105.0,105.0,4.31707,38,PYPL
10-30-2019,126.28947,150.0,91.0,11.52094,126.0,105.29,103.96,106.6,106.5,106.5,4.31707,38,PYPL
10-31-2019,126.28947,150.0,91.0,11.52094,126.0,106.47,103.26,106.5,104.1,104.1,4.31707,38,PYPL
11-01-2019,126.28947,150.0,91.0,11.52094,126.0,104.7,103.93,105.3,104.98,104.98,4.31707,38,PYPL
11-04-2019,126.28947,150.0,91.0,11.52094,126.0,105.72,102.605,105.76,102.81,102.81,4.31707,38,PYPL
11-05-2019,126.28947,150.0,91.0,11.52094,126.0,103.05,100.285,103.25,100.99,100.99,4.31707,38,PYPL
11-06-2019,126.28947,150.0,91.0,11.52094,126.0,101.2,100.17,101.34,100.63,100.63,4.31707,38,PYPL
11-07-2019,126.28947,150.0,91.0,11.52094,126.0,100.94,100.29,101.72,100.47,100.47,4.31707,38,PYPL
11-08-2019,126.28947,150.0,91.0,11.52094,126.0,100.025,99.6,101.71,101.42,101.42,4.31707,38,PYPL
11-11-2019,126.28947,150.0,91.0,11.52094,126.0,101.04,100.66,103.04,102.67,102.67,4.31707,38,PYPL
11-12-2019,126.28947,150.0,91.0,11.52094,126.0,102.97,100.92,103.09,102.03,102.03,4.31707,38,PYPL
11-13-2019,126.28947,150.0,91.0,11.52094,126.0,102.0,101.63,103.6,102.12,102.12,4.31707,38,PYPL
11-14-2019,126.28947,150.0,91.0,11.52094,126.0,101.87,101.37,103.85,103.73,103.73,4.31707,38,PYPL
11-15-2019,126.28947,150.0,91.0,11.52094,126.0,104.35,103.105,104.48,104.2,104.2,4.31707,38,PYPL
11-18-2019,126.28947,150.0,91.0,11.52094,126.0,103.85,102.98,104.2,103.66,103.66,4.31707,38,PYPL
11-19-2019,126.28947,150.0,91.0,11.52094,126.0,104.08,104.0076,106.17,104.95,104.95,4.31707,38,PYPL
11-20-2019,126.28947,150.0,91.0,11.52094,126.0,105.22,103.12,105.38,104.09,104.09,4.31707,38,PYPL
11-21-2019,126.28947,150.0,91.0,11.52094,126.0,103.0,102.15,104.47,102.55,102.55,4.31707,38,PYPL
11-22-2019,126.28947,150.0,91.0,11.52094,126.0,102.92,100.72,103.23,101.77,101.77,4.31707,38,PYPL
11-25-2019,126.28947,150.0,91.0,11.52094,126.0,102.38,102.06,104.57,104.45,104.45,4.31707,38,PYPL
11-26-2019,126.28947,150.0,91.0,11.52094,126.0,104.8,104.5,106.78,106.2,106.2,4.31707,38,PYPL
11-27-2019,126.28947,150.0,91.0,11.52094,126.0,106.89,106.8,108.24,107.75,107.75,4.31707,38,PYPL
11-29-2019,126.28947,150.0,91.0,11.52094,126.0,107.97,106.9,108.39,108.01,108.01,4.29268,38,PYPL
12-02-2019,126.28947,150.0,91.0,11.52094,126.0,107.96,104.65,108.49,106.21,106.21,4.29268,38,PYPL
12-03-2019,126.28947,150.0,91.0,11.52094,126.0,105.0,104.51,106.13,105.59,105.59,4.29268,38,PYPL
12-04-2019,126.28947,150.0,91.0,11.52094,126.0,106.29,104.655,106.29,105.0,105.0,4.29268,38,PYPL
12-05-2019,126.28947,150.0,91.0,11.52094,126.0,105.45,104.11,105.5,104.59,104.59,4.29268,38,PYPL
12-06-2019,126.28947,150.0,91.0,11.52094,126.0,104.79,104.16,105.3435,104.34,104.34,4.29268,38,PYPL
12-09-2019,126.28947,150.0,91.0,11.52094,126.0,104.6,103.6,105.1,103.78,103.78,4.29268,38,PYPL
12-10-2019,126.42105,150.0,91.0,11.3616,126.0,103.77,103.26,104.13,103.62,103.62,4.29268,38,PYPL
12-11-2019,126.42105,150.0,91.0,11.3616,126.0,103.72,103.5902,105.87,105.51,105.51,4.29268,38,PYPL
12-12-2019,126.42105,150.0,91.0,11.3616,126.0,105.21,104.13,106.2199,105.67,105.67,4.29268,38,PYPL
12-13-2019,126.62162,150.0,91.0,11.44753,127.0,105.83,105.52,107.905,107.65,107.65,4.325,37,PYPL
12-16-2019,126.62162,150.0,91.0,11.44753,127.0,108.4,108.35,109.828,109.57,109.57,4.325,37,PYPL
12-17-2019,126.62162,150.0,91.0,11.44753,127.0,109.57,107.67,109.6,108.46,108.46,4.325,37,PYPL
12-18-2019,126.7027,150.0,94.0,11.20296,127.0,108.86,107.76,109.47,107.83,107.83,4.325,37,PYPL
12-19-2019,126.7027,150.0,94.0,11.20296,127.0,107.8,107.46,108.94,108.88,108.88,4.325,37,PYPL
12-20-2019,126.7027,150.0,94.0,11.20296,127.0,109.28,108.13,109.62,108.75,108.75,4.325,37,PYPL
12-23-2019,126.7027,150.0,94.0,11.20296,127.0,109.05,108.38,109.45,108.61,108.61,4.325,37,PYPL
12-24-2019,126.7027,150.0,94.0,11.20296,127.0,108.64,108.38,109.26,108.69,108.69,4.325,37,PYPL
12-26-2019,126.7027,150.0,94.0,11.20296,127.0,109.13,108.57,109.75,109.75,109.75,4.325,37,PYPL
12-27-2019,126.75676,150.0,94.0,11.14137,127.0,110.167,108.9,110.18,109.4,109.4,4.325,37,PYPL
12-30-2019,126.75676,150.0,94.0,11.14137,127.0,109.52,107.73,109.6,107.97,107.97,4.325,37,PYPL
12-31-2019,126.75676,150.0,94.0,11.14137,127.0,107.54,107.2,108.45,108.17,108.17,4.325,37,PYPL
01-02-2020,126.75676,150.0,94.0,11.14137,127.0,109.47,109.275,111.21,110.75,110.75,4.325,37,PYPL
01-03-2020,126.75676,150.0,94.0,11.14137,127.0,109.49,108.76,110.42,108.76,108.76,4.325,37,PYPL
01-06-2020,126.75676,150.0,94.0,11.14137,127.0,107.57,107.44,110.22,110.17,110.17,4.325,37,PYPL
01-07-2020,127.16216,150.0,94.0,10.9779,127.0,111.5,109.53,111.56,109.67,109.67,4.375,37,PYPL
