 Date,DUK Price Target,DUK Price Target - High,DUK Price Target - Low,DUK Price Target - StdDev,DUK Price Target - Median,DUK Open,DUK Low,DUK High,DUK Close,DUK Adj. Close,DUK Rating,DUK Price Target - #,Ticker
04-22-2021,102.875,112.0,95.0,5.26634,104.0,94.654801156559,93.5559038997765,94.654801156559,100.08,93.597989326632,3.44444,16,DUK
04-23-2021,102.875,112.0,95.0,5.26634,104.0,93.607341643711,92.999441033576,93.953377375634,99.85,93.382886033815,3.44444,16,DUK
04-26-2021,102.875,112.0,95.0,5.26634,104.0,93.467056887526,92.597291399179,93.467056887526,99.2,92.77498542368,3.44444,16,DUK
04-27-2021,102.875,112.0,95.0,5.26634,104.0,92.550529813784,91.970686154886,92.728223838285,98.61,92.223198716019,3.44444,16,DUK
04-28-2021,102.875,112.0,95.0,5.26634,104.0,92.485063594231,91.718173593753,92.737576155364,98.57,92.185789447703,3.44444,16,DUK
04-29-2021,102.875,112.0,95.0,5.26634,104.0,92.288664935572,92.195141764782,93.177135058077,99.55,93.102316521445,3.44444,16,DUK
04-30-2021,102.875,112.0,95.0,5.26634,104.0,93.392238350894,92.840451643233,94.187185302609,100.69,94.168480668451,3.44444,16,DUK
05-03-2021,102.875,112.0,95.0,5.26634,104.0,94.290060790478,93.878558839002,95.30011103501,100.71,94.187185302609,3.44444,16,DUK
05-04-2021,102.875,112.0,95.0,5.26634,104.0,94.187185302609,93.626046277869,94.5294801077004,100.78,94.252651522162,3.44444,16,DUK
05-05-2021,102.875,112.0,95.0,5.26634,104.0,93.99078664395,92.260607984335,94.1403301940432,99.36,92.924622496944,3.44444,16,DUK
05-06-2021,102.875,112.0,95.0,5.26634,104.0,93.298715180104,92.915270179865,94.215242253846,100.54,94.028195912266,3.44444,16,DUK
05-07-2021,102.875,112.0,95.0,5.26634,104.0,93.887911156081,93.700864814501,94.860552132297,100.86,94.327470058794,3.44444,16,DUK
05-10-2021,103.3125,112.0,96.0,5.16864,104.5,94.720267376112,94.514516400374,101.0050244532,103.74,97.020937377546,3.38889,16,DUK
05-11-2021,104.1875,112.0,96.0,4.96511,105.0,97.432439329022,96.067001035488,97.82523664634,103.63,96.918061889677,3.38889,16,DUK
05-12-2021,104.75,112.0,96.0,4.49305,105.0,96.852595670124,94.598687254085,96.992880426309,101.22,94.664153473638,3.38889,16,DUK
05-13-2021,104.75,112.0,96.0,4.49305,105.0,94.80106736548,94.659432304675,97.813172991933,103.0,97.2560750861,3.38889,16,DUK
05-14-2021,104.75,112.0,96.0,4.49305,105.0,97.548787545097,96.897266265394,98.039789089221,103.06,97.312729110422,3.38889,16,DUK
05-17-2021,104.75,112.0,96.0,4.49305,105.0,97.416594821679,96.670650168106,101.9772437796,102.45,96.736746529815,3.38889,16,DUK
05-18-2021,104.6875,112.0,96.0,4.36919,105.0,96.50068809514,96.274071997852,97.359940797357,102.49,96.774515879363,3.38889,16,DUK
05-19-2021,104.6875,112.0,96.0,4.36919,105.0,96.50068809514,94.536681918644,96.651765493332,101.16,95.518685006892,3.38889,16,DUK
05-20-2021,104.6875,112.0,96.0,4.36919,105.0,95.660320067697,95.547012019053,97.048343663586,102.27,96.566784456849,3.38889,16,DUK
05-21-2021,104.6875,112.0,96.0,4.36919,105.0,96.812285228911,96.236302648304,97.322171447809,102.86,97.123882362682,3.38889,16,DUK
05-24-2021,104.6875,112.0,96.0,4.36919,105.0,97.341056122583,96.46169124173169,97.737634292837,102.31,96.604553806397,3.38889,16,DUK
05-25-2021,104.6875,112.0,96.0,4.36919,105.0,96.425149396044,95.1740396922665,96.557342119462,101.31,95.660320067697,3.38889,16,DUK
05-26-2021,104.6875,112.0,96.0,4.36919,105.0,95.65087773031,95.159876186186,95.943590189307,101.11,95.471473319957,3.38889,16,DUK
05-27-2021,104.6875,112.0,96.0,4.36919,105.0,95.660320067697,94.32895049613,95.707531754632,100.01,94.432816207387,3.38889,16,DUK
05-28-2021,105.125,112.0,96.0,3.78938,105.0,94.772740353319,94.413931532613,95.150433848799,100.22,94.631105292514,3.38889,16,DUK
06-01-2021,105.125,112.0,96.0,3.78938,105.0,94.933260088898,94.026795699746,95.1268280053315,100.08,94.498912569096,3.38889,16,DUK
06-02-2021,105.125,112.0,96.0,3.78938,105.0,94.810509702867,94.158988423164,95.622550718149,100.68,95.065452812316,3.38889,16,DUK
06-03-2021,105.125,112.0,96.0,3.78938,105.0,94.649989967288,94.593335942966,96.32600485348053,101.67,96.000244213629,3.38889,16,DUK
06-04-2021,105.125,112.0,96.0,3.78938,105.0,96.283514335239,95.735858766793,96.396822383883,101.48,95.820839803276,3.38889,16,DUK
06-07-2021,105.125,112.0,96.0,3.78938,105.0,95.886936164985,95.792512791115,96.510130432527,101.86,96.179648623982,3.38889,16,DUK
06-08-2021,105.125,112.0,96.0,3.78938,105.0,96.444034070818,94.838836715028,96.444034070818,100.59,94.980471775833,3.38889,16,DUK
06-09-2021,105.125,112.0,96.0,3.78938,105.0,95.008798787994,94.829394377641,95.811397465889,101.39,95.735858766793,3.38889,16,DUK
06-10-2021,105.125,112.0,96.0,3.78938,105.0,95.726416429406,95.509242669505,96.179648623982,101.71,96.038013563177,3.38889,16,DUK
06-11-2021,105.125,112.0,96.0,3.78938,105.0,95.868051490211,95.499800332118,96.368495371722,101.93,96.245744985691,3.38889,16,DUK
06-14-2021,105.125,112.0,96.0,3.78938,105.0,96.245744985691,96.085225250112,96.831169903685,102.53,96.812285228911,3.38889,16,DUK
06-15-2021,105.125,112.0,96.0,3.78938,105.0,96.87838159062,96.519572769914,97.737634292837,103.22,97.463806508614,3.38889,16,DUK
06-16-2021,105.125,112.0,96.0,3.78938,105.0,97.935923377964,96.056898237951,98.10588545093,101.81,96.132436937047,3.38889,16,DUK
06-17-2021,105.125,112.0,96.0,3.78938,105.0,96.141879274434,95.830282140663,97.416594821679,102.42,96.708419517654,3.38889,16,DUK
06-18-2021,105.125,112.0,96.0,3.78938,105.0,96.377937709109,93.960699338037,96.547899782075,99.61,94.055122711907,3.44444,16,DUK
06-21-2021,105.1875,112.0,96.0,3.82784,105.0,94.508354906483,94.196757772712,95.89496215176396,101.31,95.660320067697,3.44444,16,DUK
06-22-2021,105.1875,112.0,96.0,3.82784,105.0,95.216530210508,94.687759316836,95.811397465889,100.4,94.80106736548,3.44444,16,DUK
06-23-2021,105.1875,112.0,96.0,3.82784,105.0,94.565008930805,93.554678830396,95.292068909604,99.23,93.69631389120102,3.44444,16,DUK
06-24-2021,105.1875,112.0,96.0,3.82784,105.0,93.69631389120102,93.19587000969,93.90876648240852,99.07,93.545236493009,3.44444,16,DUK
06-25-2021,105.1875,112.0,96.0,3.82784,105.0,93.819064277232,93.431928444365,94.25813296572753,99.72,94.158988423164,3.55556,16,DUK
06-28-2021,105.1875,112.0,96.0,3.82784,105.0,94.42337387,94.083449724068,95.112664499251,100.01,94.432816207387,3.55556,16,DUK
06-29-2021,105.1875,112.0,96.0,3.82784,105.0,94.196757772712,92.232751596216,94.649989967288,98.12,92.648214441244,3.55556,16,DUK
06-30-2021,105.1875,112.0,96.0,3.82784,105.0,92.695426128179,92.2280304275225,93.431928444365,98.72,93.214754684464,3.55556,16,DUK
07-01-2021,105.1875,112.0,96.0,3.82784,105.0,93.441370781752,92.865388201145,94.300623483969,99.55,93.998468687585,3.55556,16,DUK
07-02-2021,105.1875,112.0,96.0,3.82784,105.0,94.177873097938,93.649102204266,94.177873097938,99.51,93.960699338037,3.55556,16,DUK
07-06-2021,105.1875,112.0,96.0,3.82784,105.0,94.036238037133,92.91259988808,94.319508158743,99.83,94.262854134421,3.55556,16,DUK
07-07-2021,105.1875,112.0,96.0,3.82784,105.0,94.376162183065,93.65080182499564,94.952144763672,100.37,94.772740353319,3.55556,16,DUK
07-08-2021,105.1875,112.0,96.0,3.82784,105.0,94.451700882161,94.281738809195,95.3676076087,100.56,94.952144763672,3.55556,16,DUK
07-09-2021,105.1875,112.0,96.0,3.82784,105.0,95.320395921765,94.32895049613,95.405376958248,100.66,95.046568137542,3.55556,16,DUK
07-12-2021,105.1875,112.0,96.0,3.82784,105.0,94.631105292514,94.291181146582,95.971917201468,101.53,95.868051490211,3.55556,16,DUK
07-13-2021,105.1875,112.0,96.0,3.82784,105.0,95.801955128502,95.339280596539,96.170206286595,101.53,95.868051490211,3.55556,16,DUK
07-14-2021,105.1875,112.0,96.0,3.82784,105.0,95.83972447805,94.961587101059,97.293844435648,102.7,96.97280496449,3.55556,16,DUK
07-15-2021,105.1875,112.0,96.0,3.82784,105.0,96.821727566298,96.821727566298,98.2003088248,103.94,98.143654800478,3.55556,16,DUK
07-16-2021,105.1875,112.0,96.0,3.82784,105.0,98.29473219867,98.020904414447,99.503351384206,104.76,98.917926466212,3.55556,16,DUK
07-19-2021,105.1875,112.0,96.0,3.82784,105.0,98.587444657667,97.010574314038,99.578890083302,103.89,98.096443113543,3.55556,16,DUK
07-20-2021,105.3125,112.0,96.0,3.91661,105.5,98.275847523896,97.662095593741,99.541120733754,103.74,97.954808052738,3.55556,16,DUK
07-21-2021,105.3125,112.0,96.0,3.91661,105.5,98.124770125704,97.369383134744,98.2900110299765,103.16,97.407152484292,3.55556,16,DUK
07-22-2021,105.3125,112.0,96.0,3.91661,105.5,97.416594821679,97.029458988812,98.171981812639,102.92,97.180536387004,3.55556,16,DUK
07-23-2021,105.3125,112.0,96.0,3.91661,105.5,97.312729110422,97.312729110422,98.757406730633,104.47,98.644098681989,3.55556,16,DUK
07-26-2021,105.3125,112.0,96.0,3.91661,105.5,98.76684906802,98.153097137865,99.191754250435,104.58,98.747964393246,3.55556,16,DUK
07-27-2021,105.3125,112.0,96.0,3.91661,105.5,98.549675308119,98.247520511735,100.730855244516,106.36,100.428700448132,3.5,16,DUK
07-28-2021,105.3125,112.0,96.0,3.91661,105.5,100.334277074262,98.908484128825,100.46646979768,105.65,99.758294493655,3.5,16,DUK
07-29-2021,105.3125,112.0,96.0,3.91661,105.5,100.003795265717,99.1181040188164,100.145430326522,105.68,99.78662150581602,3.5,16,DUK
07-30-2021,105.3125,112.0,96.0,3.91661,105.5,99.78662150581602,99.031234514856,100.759182256677,105.11,99.248408274757,3.5,16,DUK
08-02-2021,105.3125,112.0,96.0,3.91661,105.5,99.512793721593,99.2908987929985,100.711970569742,106.19,100.268180712553,3.5,16,DUK
08-03-2021,105.3125,112.0,96.0,3.91661,105.5,100.475912135067,100.069891627426,101.561780934572,106.61,100.664758882807,3.5,16,DUK
08-04-2021,105.3125,112.0,96.0,3.91661,105.5,100.362604086423,99.49079307548128,101.0330100409,106.73,100.778066931451,3.5,16,DUK
08-05-2021,105.9375,115.0,96.0,4.64312,105.5,100.796951606225,100.400373435971,101.9772437796,107.93,101.91114741789102,3.5,16,DUK
08-06-2021,106.0625,115.0,96.0,4.77583,105.5,101.429588211154,100.919701992256,102.033897803922,106.96,100.995240691352,3.5,16,DUK
08-09-2021,106.125,115.0,96.0,4.6754,105.5,100.74973991929,99.5842722156126,101.042452378287,106.15,100.230411363005,3.5,16,DUK
08-10-2021,106.625,118.0,96.0,5.3136,106.0,100.56089317155,100.0887763022,101.2549049694945,106.9,100.93858666703,3.5,16,DUK
08-11-2021,106.625,118.0,96.0,5.3136,106.0,101.297395487736,101.004683028739,101.797839369247,107.14,101.165202764318,3.5,16,DUK
08-12-2021,106.625,118.0,96.0,5.3136,106.0,100.817359520934,100.512401065062,101.4939860949,105.69,100.722060003474,3.5,16,DUK
08-13-2021,106.625,118.0,96.0,5.3136,106.0,100.998428604108,100.569580775538,101.293857108234,106.0,101.0174885076,3.5,16,DUK
08-16-2021,106.625,118.0,96.0,5.3136,106.0,101.331976915218,101.169967735536,103.285617023148,107.81,102.742409773626,3.5,16,DUK
08-17-2021,106.625,118.0,96.0,5.3136,106.0,102.72334987013402,101.73223488855,103.147432722831,107.71,102.647110256166,3.5,16,DUK
08-18-2021,106.875,118.0,96.0,5.32535,106.5,102.704289966642,101.560695757122,102.770999628864,107.05,102.01813344093,3.5,16,DUK
08-19-2021,107.375,118.0,96.0,5.4758,108.0,102.027663392676,101.679820153947,103.133137795212,106.88,101.856124261248,3.5,16,DUK
08-20-2021,107.375,118.0,96.0,5.4758,108.0,101.23667739775802,100.674410244744,102.294502041564,107.21,102.170612668866,3.44444,16,DUK
08-23-2021,107.375,118.0,96.0,5.4758,108.0,102.027663392676,100.712530051728,102.418391414262,105.83,100.855479327918,3.44444,16,DUK
08-24-2021,107.4375,118.0,96.0,5.43103,108.0,101.046078362838,99.47840130062102,101.179497687282,105.15,100.20744260919,3.44444,16,DUK
08-25-2021,107.4375,118.0,96.0,5.43103,108.0,100.188382705698,99.52128608347802,100.979368700616,105.38,100.426631499348,3.44444,16,DUK
08-26-2021,107.4375,118.0,96.0,5.43103,108.0,100.44569140284,99.888189225699,100.617230534268,104.85,99.92154405681,3.44444,16,DUK
08-27-2021,107.4375,118.0,96.0,5.43103,108.0,100.140732946968,99.592760721573,100.37840994351323,104.67,99.750004925382,3.44444,16,DUK
08-30-2021,107.4375,118.0,96.0,5.43103,108.0,99.5879957457,99.430751541891,100.216972560936,104.79,99.864364346334,3.44444,16,DUK
08-31-2021,107.4375,118.0,96.0,5.43103,108.0,99.912014105064,99.49269622824,100.655350341252,104.66,99.740474973636,3.44444,16,DUK
09-01-2021,107.9375,118.0,96.0,5.55055,109.0,99.96919381554,99.750004925382,101.379626673948,106.12,101.131847928552,3.44444,16,DUK
09-02-2021,107.9375,118.0,96.0,5.55055,109.0,101.20808754252,101.0174885076,101.92283392347,106.65,101.63693537109,3.44444,16,DUK
09-03-2021,107.9375,118.0,96.0,5.55055,109.0,101.389156625694,100.512401065062,101.627405419344,105.68,100.712530051728,3.44444,16,DUK
09-07-2021,107.9375,118.0,96.0,5.55055,109.0,100.560050823792,98.320512163482,100.62685578553148,103.2,98.34910201872,3.44444,16,DUK
09-08-2021,107.9375,118.0,96.0,5.55055,109.0,98.415811680942,97.882134383166,100.68394019649,105.33,100.378981740618,3.44444,16,DUK
09-09-2021,107.9375,118.0,96.0,5.55055,109.0,100.150262898714,99.616585600938,100.39804164411,104.62,99.702355166652,3.44444,16,DUK
09-10-2021,107.9375,118.0,96.0,5.55055,109.0,99.73094502189,98.296687284117,99.859599370461,103.2,98.34910201872,3.44444,16,DUK
09-13-2021,107.9375,118.0,96.0,5.55055,109.0,99.092438254908,97.72965515523,99.321157096812,102.73,97.901194286658,3.44444,16,DUK
09-14-2021,107.9375,118.0,96.0,5.55055,109.0,98.1585029838,96.709950318408,98.64443522332854,101.61,96.833839691106,3.44444,16,DUK
09-15-2021,107.9375,118.0,96.0,5.55055,109.0,96.49076142825,96.06191359968,97.60652817867168,102.03,97.234097664438,3.44444,16,DUK
09-16-2021,107.9375,118.0,96.0,5.55055,109.0,97.672475444754,96.519351283488,97.977433900626,101.41,96.643240656186,3.44444,16,DUK
09-17-2021,107.8125,118.0,96.0,5.47972,109.0,96.2525126346,94.889729534922,96.805249835868,99.67,94.985029052382,3.5,16,DUK
09-20-2021,107.8125,118.0,96.0,5.47972,109.0,94.622890886034,93.898614553338,95.594945964126,99.64,94.956439197144,3.5,16,DUK
09-21-2021,107.8125,118.0,96.0,5.47972,109.0,95.223277846032,94.184513105718,95.747425192062,98.92,94.270282671432,3.5,16,DUK
09-22-2021,107.8125,118.0,96.0,5.47972,109.0,94.58477107905,93.565066242228,94.784900065716,98.54,93.908144505084,3.5,16,DUK
09-23-2021,107.8125,118.0,96.0,5.47972,109.0,93.974854167306,93.58412614572,94.77537011397,98.4,93.77472518064,3.5,16,DUK
09-24-2021,107.8125,118.0,96.0,5.47972,109.0,93.63177590445,93.288697641594,94.422761899368,98.46,93.831904891116,3.5,16,DUK
09-27-2021,107.8125,118.0,96.0,5.47972,109.0,93.82237493937,92.9170295235,94.880199583176,97.63,93.040918896198,3.5,16,DUK
09-28-2021,107.8125,118.0,96.0,5.47972,109.0,92.86937976477,92.040273962868,93.260107786356,97.05,92.48818169493,3.5,16,DUK
09-29-2021,107.8125,118.0,96.0,5.47972,109.0,92.48818169493,92.39288217747,94.375112140638,98.34,93.717545470164,3.5,16,DUK
09-30-2021,107.8125,118.0,96.0,5.47972,109.0,93.889084601592,92.974209233976,94.06062373302,97.59,93.002799089214,3.5,16,DUK
10-01-2021,107.8125,118.0,96.0,5.47972,109.0,93.58412614572,93.021858992706,94.232162864448,98.46,93.831904891116,3.5,16,DUK
10-04-2021,107.3125,118.0,96.0,5.43965,108.0,94.022503926036,93.879554649846,96.281102489838,100.76,96.023793792696,3.5,16,DUK
10-05-2021,106.875,118.0,96.0,5.56636,106.5,96.138153213648,95.25186770127,96.233452731108,100.17,95.461526639682,3.5,16,DUK
10-06-2021,106.875,118.0,96.0,5.56636,106.5,95.232807797778,94.58477107905,97.114973267613,101.85,97.06255853301,3.5,16,DUK
10-07-2021,106.875,118.0,96.0,5.56636,106.5,97.129268195232,96.119093310156,97.739185106976,100.96,96.214392827616,3.5,16,DUK
10-08-2021,106.875,118.0,96.0,5.56636,106.5,96.2525126346,95.690245481586,96.557471090472,100.53,95.804604902538,3.5,16,DUK
10-11-2021,106.875,118.0,96.0,5.56636,106.5,95.471056591428,94.68007059651,95.99520393745802,99.71,95.023148859366,3.5,16,DUK
10-12-2021,106.8125,118.0,96.0,5.60378,106.5,95.15656818381,94.899259486668,95.83138406694428,99.82,95.127978328572,3.5,16,DUK
10-13-2021,106.375,118.0,96.0,5.84032,105.5,95.147038232064,94.39417204413,96.01426384095,100.7,95.96661408222,3.5,16,DUK
10-14-2021,106.375,118.0,96.0,5.84032,105.5,96.357342103806,96.023793792696,97.100678339994,101.65,96.87195949809,3.5,16,DUK
10-15-2021,106.375,118.0,96.0,5.84032,105.5,96.96725901555,95.390052001587,97.195977857454,100.35,95.63306577111,3.5,16,DUK
10-18-2021,106.0625,118.0,96.0,5.60657,105.5,95.15656818381,94.48947156159,95.471056591428,99.86,95.166098135556,3.5,16,DUK
10-19-2021,105.9375,118.0,96.0,5.53928,105.5,95.63306577111,95.423406832698,96.462171573012,101.13,96.376402007298,3.5,16,DUK
10-20-2021,106.125,118.0,96.0,5.52127,106.5,96.49076142825,96.49076142825,97.74985865293154,102.23,97.424696699358,3.5,16,DUK
10-21-2021,106.125,118.0,96.0,5.52127,106.5,97.577175927294,97.367516988882,98.187092839038,103.0,98.1585029838,3.5,16,DUK
10-22-2021,106.125,118.0,96.0,5.52127,106.5,98.358631970466,98.129913128562,100.007313622524,103.78,98.901839219988,3.5,16,DUK
10-25-2021,106.125,118.0,96.0,5.52127,106.5,98.816069654274,97.79636481745202,98.820834630147,102.84,98.006023755864,3.5,16,DUK
10-26-2021,106.125,118.0,96.0,5.52127,106.5,97.95837399713402,97.815424720944,99.244917482844,103.29,98.434871584434,3.5,16,DUK
10-27-2021,106.125,118.0,96.0,5.52127,106.5,98.77794984729002,97.82495467269,98.939959026972,102.76,97.929784141896,3.5,16,DUK
10-28-2021,106.125,118.0,96.0,5.52127,106.5,97.605765782532,96.986318919042,98.01555370761,102.49,97.672475444754,3.5,16,DUK
10-29-2021,106.125,118.0,96.0,5.52127,106.5,97.434226651104,96.819544763487,98.120383176816,102.01,97.215037760946,3.5,16,DUK
11-01-2021,106.125,118.0,96.0,5.52127,106.5,97.329397181898,96.690890414916,97.853544527928,102.31,97.500936313326,3.5,16,DUK
11-02-2021,106.125,118.0,96.0,5.52127,106.5,97.805894769198,96.7290102219,97.977433900626,102.45,97.63435563777,3.5,16,DUK
11-03-2021,106.125,118.0,96.0,5.52127,106.5,97.44375660285,96.68136046317,98.11085322507,102.54,97.72012520348402,3.5,16,DUK
11-04-2021,106.125,118.0,96.0,5.52127,106.5,97.577175927294,95.17562808730202,98.01555370761,101.02,96.271572538092,3.5,16,DUK
11-05-2021,106.125,118.0,96.0,5.52127,106.5,96.433581717774,96.30016239333,97.844014576182,101.68,96.90054935332802,3.5,16,DUK
11-08-2021,106.125,118.0,96.0,5.52127,106.5,97.091148388248,95.785544999046,97.195977857454,101.42,96.652770607932,3.5,16,DUK
11-09-2021,106.1875,118.0,96.0,5.4454,106.5,97.005378822534,96.471701524758,97.44375660285,101.96,97.167388002216,3.5,16,DUK
11-10-2021,106.1875,118.0,96.0,5.4454,106.5,97.460886928128,96.893134920944,98.067130596816,101.62,97.788066050912,3.5,16,DUK
11-11-2021,106.1875,118.0,96.0,5.4454,106.5,97.537870251136,96.190662098496,97.730328558656,100.25,96.4697266444,3.5,16,DUK
11-12-2021,106.1875,118.0,96.0,5.4454,106.5,96.4697266444,95.824991314208,96.7102995288,99.88,96.113678775488,3.5,16,DUK
11-15-2021,106.1875,118.0,96.0,5.4454,106.5,96.460103729024,95.969335044848,97.201068212976,100.6,96.80652868256,3.5,16,DUK
11-16-2021,106.1875,118.0,96.0,5.4454,106.5,96.739168274928,95.228370560896,96.970118243952,99.08,95.343845545408,3.5,16,DUK
11-17-2021,106.1875,118.0,96.0,5.4454,106.5,95.2668622224,94.699110215216,95.5074351068,98.99,95.257239307024,3.5,16,DUK
11-18-2021,106.1875,118.0,96.0,5.4454,106.5,94.862699776608,94.285324854048,94.93997178707728,98.37,94.660618553712,3.5,16,DUK
11-19-2021,106.1875,118.0,96.0,5.4454,106.5,94.73760187672,94.266079023296,95.035912253376,98.42,94.708733130592,3.5,16,DUK
11-22-2021,106.125,118.0,96.0,5.42995,106.5,94.7857164536,94.612503976832,96.75841410568,100.25,96.4697266444,3.5,16,DUK
11-23-2021,106.125,118.0,96.0,5.42995,106.5,96.700676613424,95.632533006688,97.258805705232,100.74,96.941249497824,3.5,16,DUK
11-24-2021,106.125,118.0,96.0,5.42995,106.5,97.181822382224,96.152170436992,97.374280689744,100.18,96.402366236768,3.5,16,DUK
11-26-2021,106.125,118.0,96.0,5.42995,106.5,95.440074699168,95.41120595304,96.86397748735472,99.28,95.536303852928,3.5,16,DUK
11-29-2021,106.125,118.0,96.0,5.42995,106.5,96.152170436992,95.372714291536,96.700676613424,100.22,96.440857898272,3.5,16,DUK
11-30-2021,106.125,118.0,96.0,5.42995,106.5,95.89235172184,93.1017062628,95.959712129472,97.01,93.351902062576,3.5,16,DUK
12-01-2021,106.125,118.0,96.0,5.42995,106.5,93.765687423744,92.938116701408,95.2668622224,96.62,92.976608362912,3.5,16,DUK
12-02-2021,106.125,118.0,96.0,5.42995,106.5,93.43850830096,93.274918739568,94.958928930368,97.65,93.96776864664,3.5,16,DUK
12-03-2021,106.125,118.0,96.0,5.42995,106.5,94.40079983856,93.640589523856,96.18103918312,99.88,96.113678775488,3.5,16,DUK
12-06-2021,106.35294,118.0,96.0,5.34615,107.0,96.729545359552,96.479349559776,98.82734091152,101.21,97.393526520496,3.47368,17,DUK
12-07-2021,106.35294,118.0,96.0,5.34615,107.0,97.075970313088,96.7102995288,97.72070564328,101.17,97.355034858992,3.47368,17,DUK
12-08-2021,106.35294,118.0,96.0,5.34615,107.0,97.181822382224,96.42161206752,97.807311881664,100.85,97.04710156696,3.47368,17,DUK
12-09-2021,106.35294,118.0,96.0,5.34615,107.0,97.229936959104,95.517058022176,97.306920282112,100.28,96.498595390528,3.47368,17,DUK
12-10-2021,106.29412,118.0,96.0,5.38806,107.0,97.008609905456,96.57567494268976,98.20185141208,101.51,97.682213981776,3.47368,17,DUK
12-13-2021,106.29412,118.0,96.0,5.38806,107.0,97.6725910664,97.62447648952,99.722272041488,103.04,99.154520034304,3.47368,17,DUK
12-14-2021,106.29412,118.0,96.0,5.38806,107.0,99.16414294968,98.461670127232,99.5971741416,102.77,98.894701319152,3.47368,17,DUK
12-15-2021,106.35294,118.0,96.0,5.35714,107.0,98.933192980656,98.933192980656,100.184171979536,103.82,99.905107433632,3.47368,17,DUK
12-16-2021,106.35294,118.0,96.0,5.35714,107.0,100.0783199104,99.73199118601777,101.146463517136,104.54,100.597957340704,3.47368,17,DUK
12-17-2021,106.35294,118.0,96.0,5.35714,107.0,100.51135110232,98.46243996046208,101.204201009392,103.04,99.154520034304,3.47368,17,DUK
12-20-2021,106.35294,118.0,96.0,5.35714,107.0,98.654128434752,98.038261850688,99.914730349008,103.67,99.760763702992,3.47368,17,DUK
12-21-2021,106.70588,118.0,96.0,5.58111,107.0,100.0783199104,98.808095080768,100.549842763824,103.02,99.135274203552,3.47368,17,DUK
12-22-2021,106.70588,118.0,96.0,5.58111,107.0,99.029422134416,98.798472165392,99.626042887728,103.16,99.269995018816,3.47368,17,DUK
12-23-2021,106.70588,118.0,96.0,5.58111,107.0,99.385470003328,99.048667965168,99.9686186751136,102.97,99.087159626672,3.47368,17,DUK
12-27-2021,106.70588,118.0,96.0,5.58111,107.0,99.087159626672,98.808095080768,99.539436649344,103.29,99.395092918704,3.47368,17,DUK
12-28-2021,106.70588,118.0,96.0,5.58111,107.0,99.558682480096,99.558682480096,100.65569483296,104.57,100.626826086832,3.47368,17,DUK
12-29-2021,106.70588,118.0,96.0,5.58111,107.0,100.809661478976,100.299646964048,101.06466873644,104.76,100.809661478976,3.47368,17,DUK
12-30-2021,106.70588,118.0,96.0,5.58111,107.0,100.843341682792,100.188983437224,101.079103109504,104.79,100.838530225104,3.47368,17,DUK
12-31-2021,106.70588,118.0,96.0,5.58111,107.0,100.771169817472,100.073508452712,101.261938501648,104.9,100.94438229424,3.47368,17,DUK
01-03-2022,106.70588,118.0,96.0,5.58111,107.0,100.954005209616,99.135274203552,100.954005209616,103.49,99.587551226224,3.47368,17,DUK
01-04-2022,106.70588,118.0,96.0,5.58111,107.0,99.462453326336,99.385470003328,100.982873955744,103.41,99.510567903216,3.47368,17,DUK
01-05-2022,106.70588,118.0,96.0,5.58111,107.0,99.5971741416,99.568305395472,100.963628124992,103.64,99.731894956864,3.47368,17,DUK
01-06-2022,106.58824,116.0,96.0,5.35843,107.0,99.606797056976,99.433584580208,100.819284394352,103.47,99.568305395472,3.47368,17,DUK
01-07-2022,106.58824,116.0,96.0,5.35843,107.0,98.933192980656,98.403932634976,101.011742701872,104.5,100.5594656792,3.47368,17,DUK
01-10-2022,107.47059,116.0,96.0,5.49992,109.0,100.70380940984,100.145680318032,101.348544740032,104.56,100.617203171456,3.47368,17,DUK
01-11-2022,107.47059,116.0,96.0,5.49992,109.0,100.636449002208,98.663751350128,100.75192398672,103.23,99.337355426448,3.47368,17,DUK
01-12-2022,107.94118,116.0,96.0,5.17313,109.0,98.808095080768,98.34619514272,99.905107433632,103.62,99.712649126112,3.47368,17,DUK
01-13-2022,108.0,116.0,96.0,5.19049,109.0,99.635665803104,99.30848668032,100.5594656792,104.15,100.22266364104,3.47368,17,DUK
01-14-2022,108.0,116.0,96.0,5.19049,109.0,100.501728186944,99.375847087952,100.732678155968,104.04,100.116811571904,3.47368,17,DUK
01-18-2022,108.0,116.0,96.0,5.19049,109.0,99.433584580208,97.903541035424,99.837747026,101.87,98.028638935312,3.47368,17,DUK
01-19-2022,108.0,116.0,96.0,5.19049,109.0,98.038261850688,97.484944216568,98.94984062425648,102.17,98.317326396592,3.47368,17,DUK
01-20-2022,108.23529,119.0,96.0,5.57863,109.0,98.20185141208,98.144113919824,99.626042887728,102.31,98.452047211856,3.47368,17,DUK
01-21-2022,108.17647,119.0,96.0,5.53317,109.0,99.135274203552,98.793660707704,100.280401133296,102.98,99.096782542048,3.47368,17,DUK
01-24-2022,108.29412,119.0,96.0,5.55999,110.0,99.712649126112,96.4697266444,100.059074079648,102.58,98.711865927008,3.47368,17,DUK
01-25-2022,109.05882,119.0,100.0,4.78319,110.0,97.874672289296,97.730328558656,99.26037210344,102.32,98.461670127232,3.47368,17,DUK
01-26-2022,109.05882,119.0,100.0,4.78319,110.0,98.326949311968,97.38390360512,99.40471583408,101.95,98.10562225832,3.47368,17,DUK
