 Date,NFLX Price Target,NFLX Price Target - High,NFLX Price Target - Low,NFLX Price Target - StdDev,NFLX Price Target - Median,NFLX Open,NFLX Low,NFLX High,NFLX Close,NFLX Adj. Close,NFLX Rating,NFLX Price Target - #,Ticker
06-30-2020,446.87179,580.0,160.0,101.89944,489.0,450.02,447.0,457.59,455.04,455.04,3.80952,39,NFLX
07-01-2020,448.15385,580.0,160.0,102.86973,489.0,454.0,454.0,488.23,485.64,485.64,3.80952,39,NFLX
07-02-2020,449.17949,580.0,160.0,103.28101,492.0,485.64,475.5258,492.28,476.89,476.89,3.80952,39,NFLX
07-06-2020,449.17949,580.0,160.0,103.28101,492.0,480.77,479.8,499.5,493.81,493.81,3.7619,39,NFLX
07-07-2020,451.35897,580.0,160.0,104.48175,500.0,497.311,490.83,504.82,493.16,493.16,3.7619,39,NFLX
07-08-2020,454.30769,580.0,160.0,103.91248,500.0,498.576,493.81,505.1,502.78,502.78,3.7619,39,NFLX
07-09-2020,454.30769,580.0,160.0,103.91248,500.0,508.4,495.78,510.0,507.76,507.76,3.7619,39,NFLX
07-10-2020,457.64103,670.0,160.0,108.58778,500.0,519.73,511.28,555.8799,548.73,548.73,3.7619,39,NFLX
07-13-2020,469.12821,670.0,160.0,115.91093,500.0,567.98,520.96,575.37,525.5,525.5,3.7619,39,NFLX
07-14-2020,475.21053,670.0,160.0,115.73476,500.0,517.08,490.49,525.5,524.88,524.88,3.73171,38,NFLX
07-15-2020,477.64865,670.0,160.0,118.39403,500.0,516.3,510.18,529.0,523.26,523.26,3.73171,37,NFLX
07-16-2020,476.91892,670.0,160.0,117.86763,500.0,526.48,504.3627,535.54,527.39,527.39,3.73171,37,NFLX
07-17-2020,490.89474,625.0,182.0,117.64572,527.5,494.87,484.14,503.59,492.99,492.99,3.70732,38,NFLX
07-20-2020,492.39474,625.0,200.0,111.99049,525.0,489.14,484.2001,504.5,502.41,502.41,3.70732,38,NFLX
07-21-2020,500.43243,625.0,200.0,109.8841,530.0,506.0,488.61,506.22,490.1,490.1,3.70732,37,NFLX
07-22-2020,503.12368,625.0,200.0,109.65742,530.0,492.19,487.2,497.2,489.82,489.82,3.71429,38,NFLX
07-23-2020,503.12368,625.0,200.0,109.65742,530.0,491.13,472.0201,491.9,477.58,477.58,3.71429,38,NFLX
07-24-2020,503.12368,625.0,200.0,109.65742,530.0,468.77,467.54,487.17,480.45,480.45,3.71429,38,NFLX
07-27-2020,503.12368,625.0,200.0,109.65742,530.0,484.51,482.31,496.92,495.65,495.65,3.71429,38,NFLX
07-28-2020,503.12368,625.0,200.0,109.65742,530.0,496.02,487.7601,497.7927,488.51,488.51,3.71429,38,NFLX
07-29-2020,505.75526,625.0,200.0,110.74539,532.0,492.25,484.13,494.92,484.48,484.48,3.71429,38,NFLX
07-30-2020,505.75526,625.0,200.0,110.74539,532.0,480.7072,477.5101,488.35,485.8,485.8,3.71429,38,NFLX
07-31-2020,505.75526,625.0,200.0,110.74539,532.0,488.29,484.5,494.8,488.88,488.88,3.71429,38,NFLX
08-03-2020,513.04722,625.0,200.0,105.86443,539.5,490.86,490.23,503.09,498.62,498.62,3.8,36,NFLX
08-04-2020,513.04722,625.0,200.0,105.86443,539.5,498.65,498.65,510.4436,509.64,509.64,3.8,36,NFLX
08-05-2020,513.04722,625.0,200.0,105.86443,539.5,508.68,501.2,510.1021,502.11,502.11,3.8,36,NFLX
08-06-2020,513.04722,625.0,200.0,105.86443,539.5,504.11,498.7,510.82,509.08,509.08,3.8,36,NFLX
08-07-2020,513.04722,625.0,200.0,105.86443,539.5,505.45,486.68,508.29,494.73,494.73,3.8,36,NFLX
08-10-2020,512.90571,625.0,200.0,107.36277,545.0,493.35,478.6269,497.4584,483.38,483.38,3.82051,35,NFLX
08-11-2020,512.90571,625.0,200.0,107.36277,545.0,479.75,466.55,480.92,466.93,466.93,3.82051,35,NFLX
08-12-2020,512.90571,625.0,200.0,107.36277,545.0,471.34,470.18,482.49,475.47,475.47,3.82051,35,NFLX
08-13-2020,512.90571,625.0,200.0,107.36277,545.0,478.4,476.45,484.45,481.33,481.33,3.82051,35,NFLX
08-14-2020,512.90571,625.0,200.0,107.36277,545.0,482.82,480.21,488.325,482.68,482.68,3.82051,35,NFLX
08-17-2020,512.90571,625.0,200.0,107.36277,545.0,484.19,479.1,486.24,482.35,482.35,3.82051,35,NFLX
08-18-2020,512.90571,625.0,200.0,107.36277,545.0,484.35,482.8,495.3,491.87,491.87,3.82051,35,NFLX
08-19-2020,512.90571,625.0,200.0,107.36277,545.0,493.93,483.5,494.4985,484.53,484.53,3.82051,35,NFLX
08-20-2020,512.90571,625.0,200.0,107.36277,545.0,484.69,483.89,498.94,497.9,497.9,3.82051,35,NFLX
08-21-2020,512.90571,625.0,200.0,107.36277,545.0,496.46,490.0,498.13,492.31,492.31,3.82051,35,NFLX
08-24-2020,512.90571,625.0,200.0,107.36277,545.0,495.438,483.16,501.0,488.81,488.81,3.84211,35,NFLX
08-25-2020,512.90571,625.0,200.0,107.36277,545.0,488.19,485.09,492.47,490.58,490.58,3.84211,35,NFLX
08-26-2020,512.90571,625.0,200.0,107.36277,545.0,492.5,492.075,549.04,547.53,547.53,3.84211,35,NFLX
08-27-2020,512.90571,625.0,200.0,107.36277,545.0,537.775,521.2471,541.0,526.27,526.27,3.84211,35,NFLX
08-28-2020,512.90571,625.0,200.0,107.36277,545.0,532.0,522.0,539.0,523.89,523.89,3.84211,35,NFLX
08-31-2020,512.90571,625.0,200.0,107.36277,545.0,521.16,517.58,531.99,529.56,529.56,3.84211,35,NFLX
09-01-2020,512.90571,625.0,200.0,107.36277,545.0,532.6,532.45,557.3895,556.55,556.55,3.84211,35,NFLX
09-02-2020,512.90571,625.0,200.0,107.36277,545.0,553.78,537.369,556.5,552.84,552.84,3.84211,35,NFLX
09-03-2020,512.90571,625.0,200.0,107.36277,545.0,545.0,521.32,554.0,525.75,525.75,3.84211,35,NFLX
09-04-2020,513.70571,625.0,200.0,106.59773,545.0,520.18,485.98,527.36,516.05,516.05,3.84211,35,NFLX
09-08-2020,514.56286,625.0,200.0,106.84563,550.0,498.4,495.0,522.0,507.02,507.02,3.84211,35,NFLX
09-09-2020,514.56286,625.0,200.0,106.84563,550.0,519.21,492.5743,520.0,500.19,500.19,3.82051,35,NFLX
09-10-2020,514.56286,625.0,200.0,106.84563,550.0,503.35,478.84,506.29,480.67,480.67,3.82051,35,NFLX
09-11-2020,514.56286,625.0,200.0,106.84563,550.0,486.485,476.81,493.73,482.03,482.03,3.82051,35,NFLX
09-14-2020,516.65833,625.0,200.0,106.0781,550.0,480.62,471.3001,488.99,476.26,476.26,3.85,36,NFLX
09-15-2020,516.65833,625.0,200.0,106.0781,550.0,484.0,481.63,497.47,495.99,495.99,3.85,36,NFLX
09-16-2020,516.65833,625.0,200.0,106.0781,550.0,499.99,483.31,504.66,483.86,483.86,3.85,36,NFLX
09-17-2020,516.65833,625.0,200.0,106.0781,550.0,475.16,463.27,478.4,470.2,470.2,3.85,36,NFLX
09-18-2020,516.65833,625.0,200.0,106.0781,550.0,472.51,458.6,479.4,469.96,469.96,3.85,36,NFLX
09-21-2020,516.65833,625.0,200.0,106.0781,550.0,467.692,466.32,487.775,487.35,487.35,3.85,36,NFLX
09-22-2020,516.65833,625.0,200.0,106.0781,550.0,489.01,479.26,491.82,491.17,491.17,3.85,36,NFLX
09-23-2020,516.65833,625.0,200.0,106.0781,550.0,491.04,469.0,491.04,470.61,470.61,3.85,36,NFLX
09-24-2020,516.65833,625.0,200.0,106.0781,550.0,470.53,467.82,477.0,473.08,473.08,3.85,36,NFLX
09-25-2020,516.65833,625.0,200.0,106.0781,550.0,474.39,468.0258,484.87,482.88,482.88,3.85,36,NFLX
09-28-2020,518.18611,625.0,200.0,106.76439,550.0,489.109,477.88,492.0,490.65,490.65,3.85,36,NFLX
09-29-2020,518.18611,625.0,200.0,106.76439,550.0,489.5,486.53,496.2868,493.48,493.48,3.85,36,NFLX
09-30-2020,518.18611,625.0,200.0,106.76439,550.0,492.57,489.2704,504.63,500.03,500.03,3.85,36,NFLX
10-01-2020,518.18611,625.0,200.0,106.76439,550.0,506.03,503.6,529.55,527.51,527.51,3.85,36,NFLX
10-02-2020,518.18611,625.0,200.0,106.76439,550.0,516.43,502.7,526.3714,503.06,503.06,3.85,36,NFLX
10-05-2020,517.99143,625.0,200.0,108.27255,550.0,506.8,501.6997,520.99,520.65,520.65,3.87179,35,NFLX
10-06-2020,518.56286,625.0,200.0,108.22886,550.0,518.72,504.16,521.82,505.87,505.87,3.87179,35,NFLX
10-07-2020,519.99143,650.0,200.0,109.61547,550.0,518.0,515.815,536.49,534.66,534.66,3.87179,35,NFLX
10-08-2020,521.42,650.0,200.0,108.03091,550.0,533.48,524.15,535.0,531.79,531.79,3.87179,35,NFLX
10-09-2020,521.51944,650.0,200.0,106.52154,550.0,537.834,535.0,544.28,539.44,539.44,3.85,36,NFLX
10-12-2020,521.51944,650.0,200.0,106.52154,550.0,548.81,538.24,551.81,539.81,539.81,3.85,36,NFLX
10-13-2020,521.51944,650.0,200.0,106.52154,550.0,540.56,537.2,557.65,554.09,554.09,3.85,36,NFLX
10-14-2020,525.54722,670.0,200.0,109.75813,555.0,562.61,541.0,572.49,541.45,541.45,3.85,36,NFLX
10-15-2020,528.99167,670.0,200.0,111.94985,565.0,545.52,535.1,551.22,541.94,541.94,3.85,36,NFLX
10-16-2020,533.71389,670.0,200.0,114.86341,570.0,549.5,530.03,554.33,530.79,530.79,3.85,36,NFLX
10-19-2020,533.71389,670.0,200.0,114.86341,570.0,537.07,525.38,541.8,530.72,530.72,3.85,36,NFLX
10-20-2020,533.99167,670.0,200.0,115.15602,570.0,528.14,522.26,533.78,525.42,525.42,3.85,36,NFLX
10-21-2020,542.44216,700.0,200.0,116.83231,580.0,501.03,488.25,506.85,489.05,489.05,3.87805,37,NFLX
10-22-2020,542.44216,700.0,200.0,116.83231,580.0,494.69,482.0,495.14,485.23,485.23,3.87805,37,NFLX
10-23-2020,542.44216,700.0,200.0,116.83231,580.0,488.11,481.35,490.06,488.28,488.28,3.87805,37,NFLX
10-26-2020,542.44216,700.0,200.0,116.83231,580.0,487.025,478.9,496.82,488.24,488.24,3.87805,37,NFLX
10-27-2020,542.44216,700.0,200.0,116.83231,580.0,490.01,482.93,490.49,488.93,488.93,3.87805,37,NFLX
10-28-2020,542.44216,700.0,200.0,116.83231,580.0,486.36,483.28,494.0,486.24,486.24,3.87805,37,NFLX
10-29-2020,542.44216,700.0,200.0,116.83231,580.0,488.5,479.34,513.8999,504.21,504.21,3.87805,37,NFLX
10-30-2020,543.76649,700.0,200.0,117.44728,580.6,502.01,472.21,505.88,475.74,475.74,3.87805,37,NFLX
11-02-2020,545.11784,700.0,200.0,118.37055,580.6,478.87,475.0,486.3,484.12,484.12,3.87805,37,NFLX
11-03-2020,545.11784,700.0,200.0,118.37055,580.6,484.93,478.76,495.305,487.22,487.22,3.87805,37,NFLX
11-04-2020,545.11784,700.0,200.0,118.37055,580.6,495.36,493.98,507.73,496.95,496.95,3.87805,37,NFLX
11-05-2020,545.11784,700.0,200.0,118.37055,580.6,506.56,503.45,518.7337,513.76,513.76,3.87805,37,NFLX
11-06-2020,545.11784,700.0,200.0,118.37055,580.6,515.0,502.51,515.21,514.73,514.73,3.87805,37,NFLX
11-09-2020,545.11784,700.0,200.0,118.37055,580.6,485.54,467.26,495.85,470.5,470.5,3.87805,37,NFLX
11-10-2020,545.44216,700.0,200.0,117.93333,580.6,470.95,463.41,484.6,480.24,480.24,3.87805,37,NFLX
11-11-2020,545.44216,700.0,200.0,117.93333,580.6,483.0,478.26,491.68,490.76,490.76,3.87805,37,NFLX
11-12-2020,545.44216,700.0,200.0,117.93333,580.6,491.0,480.4255,496.52,486.77,486.77,3.87805,37,NFLX
11-13-2020,545.44216,700.0,200.0,117.93333,580.6,486.77,477.8,488.94,482.84,482.84,3.87805,37,NFLX
11-16-2020,545.44216,700.0,200.0,117.93333,580.6,480.0,477.3,485.58,479.1,479.1,3.87805,37,NFLX
11-17-2020,545.44216,700.0,200.0,117.93333,580.6,480.12,478.8525,487.51,480.63,480.63,3.87805,37,NFLX
11-18-2020,545.44216,700.0,200.0,117.93333,580.6,481.95,477.7212,488.61,481.79,481.79,3.87805,37,NFLX
11-19-2020,545.44216,700.0,200.0,117.93333,580.6,482.0,480.47,487.8,484.67,484.67,3.87805,37,NFLX
11-20-2020,545.44216,700.0,200.0,117.93333,580.6,485.22,481.57,494.76,488.24,488.24,3.87805,37,NFLX
11-23-2020,545.79351,700.0,200.0,118.15918,580.6,490.46,475.84,491.15,476.62,476.62,3.87805,37,NFLX
11-24-2020,545.79351,700.0,200.0,118.15918,580.6,478.84,475.89,484.05,482.88,482.88,3.87805,37,NFLX
11-25-2020,545.79351,700.0,200.0,118.15918,580.6,485.13,478.919,486.9,485.0,485.0,3.87805,37,NFLX
11-27-2020,545.79351,700.0,200.0,118.15918,580.6,486.58,481.845,493.25,491.36,491.36,3.87805,37,NFLX
11-30-2020,545.79351,700.0,200.0,118.15918,580.6,490.08,481.2678,492.55,490.7,490.7,3.87805,37,NFLX
12-01-2020,545.79351,700.0,200.0,118.15918,580.6,492.3404,491.9812,509.47,504.58,504.58,3.87805,37,NFLX
12-02-2020,545.79351,700.0,200.0,118.15918,580.6,501.62,493.5,506.795,503.38,503.38,3.87805,37,NFLX
12-03-2020,545.79351,700.0,200.0,118.15918,580.6,502.99,496.04,508.77,497.52,497.52,3.87805,37,NFLX
12-04-2020,546.33405,700.0,200.0,117.49829,580.6,497.5,493.64,504.5,498.31,498.31,3.87805,37,NFLX
12-07-2020,546.33405,700.0,200.0,117.49829,580.6,500.01,497.77,517.76,515.78,515.78,3.87805,37,NFLX
12-08-2020,547.00973,700.0,200.0,117.79021,580.6,517.9,505.55,521.4909,512.66,512.66,3.87805,37,NFLX
12-09-2020,547.00973,700.0,200.0,117.79021,580.6,510.53,491.29,514.5,493.6,493.6,3.87805,37,NFLX
12-10-2020,547.00973,700.0,200.0,117.79021,580.6,494.56,492.91,503.77,501.09,501.09,3.87805,37,NFLX
12-11-2020,547.00973,700.0,200.0,117.79021,580.6,495.0,494.85,503.34,503.22,503.22,3.87805,37,NFLX
12-14-2020,547.08842,700.0,200.0,116.231,580.3,505.44,501.18,524.1603,522.42,522.42,3.88095,38,NFLX
12-15-2020,547.08842,700.0,200.0,116.231,580.3,518.5,513.56,524.7,519.78,519.78,3.88095,38,NFLX
12-16-2020,547.08842,700.0,200.0,116.231,580.3,520.11,517.69,527.38,524.83,524.83,3.88095,38,NFLX
12-17-2020,547.08842,700.0,200.0,116.231,580.3,529.0,526.44,535.49,532.9,532.9,3.88095,38,NFLX
12-18-2020,547.08842,700.0,200.0,116.231,580.3,533.2,526.02,536.37,534.45,534.45,3.88095,38,NFLX
12-21-2020,547.35158,700.0,200.0,116.45217,580.3,530.05,521.15,532.62,528.91,528.91,3.88095,38,NFLX
12-22-2020,547.35158,700.0,200.0,116.45217,580.3,527.69,520.5,530.4,527.33,527.33,3.88095,38,NFLX
12-23-2020,547.35158,700.0,200.0,116.45217,580.3,524.76,514.2,526.32,514.48,514.48,3.88095,38,NFLX
12-24-2020,547.35158,700.0,200.0,116.45217,580.3,515.12,512.2104,519.345,513.97,513.97,3.88095,38,NFLX
12-28-2020,547.35158,700.0,200.0,116.45217,580.3,516.43,507.13,523.66,519.12,519.12,3.88095,38,NFLX
12-29-2020,547.35158,700.0,200.0,116.45217,580.3,519.9,515.4801,536.5478,530.87,530.87,3.88095,38,NFLX
12-30-2020,547.35158,700.0,200.0,116.45217,580.3,530.13,523.69,533.2575,524.59,524.59,3.88095,38,NFLX
12-31-2020,547.35158,700.0,200.0,116.45217,580.3,525.53,523.1502,545.5,540.73,540.73,3.88095,38,NFLX
01-04-2021,547.35158,700.0,200.0,116.45217,580.3,539.0,515.085,540.8,522.86,522.86,3.88095,38,NFLX
01-05-2021,548.00947,700.0,200.0,115.68595,580.3,521.55,515.89,526.78,520.8,520.8,3.88095,38,NFLX
01-06-2021,548.00947,700.0,200.0,115.68595,580.3,511.97,499.5,513.0998,500.49,500.49,3.88095,38,NFLX
01-07-2021,548.66737,700.0,200.0,116.19189,580.3,508.28,506.42,516.44,508.89,508.89,3.88095,38,NFLX
01-08-2021,548.66737,700.0,200.0,116.19189,580.3,511.31,504.51,513.24,510.4,510.4,3.88095,38,NFLX
01-11-2021,548.66737,700.0,200.0,116.19189,580.3,507.84,497.95,510.725,499.1,499.1,3.88095,38,NFLX
01-12-2021,548.66737,700.0,200.0,116.19189,580.3,500.0,485.6701,501.09,494.25,494.25,3.88095,38,NFLX
01-13-2021,548.66737,700.0,200.0,116.19189,580.3,495.5012,493.01,512.3542,507.79,507.79,3.88095,38,NFLX
01-14-2021,552.08842,700.0,200.0,115.14555,580.3,507.35,499.58,514.5,500.86,500.86,3.88095,38,NFLX
01-15-2021,551.33405,700.0,200.0,115.73768,580.0,500.0,495.1,506.32,497.98,497.98,3.87805,37,NFLX
01-19-2021,552.28,700.0,200.0,114.84082,580.0,501.0,493.5427,509.25,501.77,501.77,3.87805,37,NFLX
01-20-2021,599.17189,750.0,250.0,115.79026,635.0,565.42,556.86,593.2877,586.34,586.34,3.97561,37,NFLX
01-21-2021,599.17189,750.0,250.0,115.79026,635.0,582.45,570.4,588.75,579.84,579.84,3.97561,37,NFLX
01-22-2021,599.17189,750.0,250.0,115.79026,635.0,582.1,564.35,583.99,565.17,565.17,3.97561,37,NFLX
01-25-2021,603.22595,750.0,250.0,116.03978,650.0,567.0,548.65,569.75,556.78,556.78,3.97561,37,NFLX
01-26-2021,603.22595,750.0,250.0,116.03978,650.0,554.73,554.06,567.99,561.93,561.93,3.97561,37,NFLX
01-27-2021,603.22595,750.0,250.0,116.03978,650.0,550.71,515.73,556.4187,523.28,523.28,3.97561,37,NFLX
01-28-2021,603.22595,750.0,250.0,116.03978,650.0,535.88,530.74,553.1482,538.6,538.6,3.97561,37,NFLX
01-29-2021,603.22595,750.0,250.0,116.03978,650.0,538.0,530.18,541.0,532.39,532.39,3.97561,37,NFLX
02-01-2021,603.22595,750.0,250.0,116.03978,650.0,536.79,531.73,545.06,539.04,539.04,3.97561,37,NFLX
02-02-2021,603.22595,750.0,250.0,116.03978,650.0,542.01,538.935,555.48,548.16,548.16,3.97561,37,NFLX
02-03-2021,603.22595,750.0,250.0,116.03978,650.0,550.17,538.243,550.48,539.45,539.45,3.97561,37,NFLX
02-04-2021,603.22595,750.0,250.0,116.03978,650.0,539.81,537.51,559.48,552.16,552.16,3.97561,37,NFLX
02-05-2021,603.22595,750.0,250.0,116.03978,650.0,552.26,545.4778,554.44,550.79,550.79,3.97561,37,NFLX
02-08-2021,604.9827,750.0,250.0,114.33769,650.0,555.0,543.7,555.0,547.92,547.92,3.97561,37,NFLX
02-09-2021,604.9827,750.0,250.0,114.33769,650.0,546.0,543.0,566.0,559.07,559.07,3.97561,37,NFLX
02-10-2021,604.9827,750.0,250.0,114.33769,650.0,562.5,553.463,566.65,563.59,563.59,3.97561,37,NFLX
02-11-2021,604.9827,750.0,250.0,114.33769,650.0,564.442,554.22,565.93,557.59,557.59,3.97561,37,NFLX
02-12-2021,604.9827,750.0,250.0,114.33769,650.0,556.94,550.85,561.2499,556.52,556.52,3.97561,37,NFLX
02-16-2021,604.9827,750.0,250.0,114.33769,650.0,557.286,552.73,563.63,557.28,557.28,3.97561,37,NFLX
02-17-2021,604.9827,750.0,250.0,114.33769,650.0,550.99,543.03,555.25,551.34,551.34,3.97561,37,NFLX
02-18-2021,604.9827,750.0,250.0,114.33769,650.0,549.0,538.2265,550.0,548.22,548.22,3.97561,37,NFLX
02-19-2021,604.9827,750.0,250.0,114.33769,650.0,548.0,538.8132,548.99,540.22,540.22,3.97561,37,NFLX
02-22-2021,604.9827,750.0,250.0,114.33769,650.0,534.99,530.79,541.79,533.78,533.78,3.97561,37,NFLX
02-23-2021,604.9827,750.0,250.0,114.33769,650.0,525.004,518.28,548.54,546.15,546.15,3.97561,37,NFLX
02-24-2021,605.11784,750.0,250.0,114.37604,650.0,539.8,539.065,556.8499,553.41,553.41,3.97561,37,NFLX
02-25-2021,605.11784,750.0,250.0,114.37604,650.0,550.27,535.75,556.48,546.7,546.7,3.97561,37,NFLX
02-26-2021,605.11784,750.0,250.0,114.37604,650.0,546.51,538.0,553.09,538.85,538.85,3.97561,37,NFLX
03-01-2021,605.11784,750.0,250.0,114.37604,650.0,545.573,542.0,552.14,550.64,550.64,3.97561,37,NFLX
03-02-2021,603.57667,750.0,250.0,114.62035,650.0,553.34,546.02,556.99,547.82,547.82,3.975,36,NFLX
03-03-2021,603.57667,750.0,250.0,114.62035,650.0,545.93,517.81,548.005,520.7,520.7,3.975,36,NFLX
03-04-2021,603.57667,750.0,250.0,114.62035,650.0,521.5,507.68,531.5,511.29,511.29,3.975,36,NFLX
03-05-2021,603.57667,750.0,250.0,114.62035,650.0,511.98,498.7901,517.76,516.39,516.39,3.975,36,NFLX
03-08-2021,603.57667,750.0,250.0,114.62035,650.0,514.46,492.85,518.84,493.33,493.33,3.975,36,NFLX
03-09-2021,603.57667,750.0,250.0,114.62035,650.0,507.31,503.8221,513.11,506.44,506.44,3.975,36,NFLX
03-10-2021,603.57667,750.0,250.0,114.62035,650.0,513.5,504.25,518.97,504.54,504.54,3.975,36,NFLX
03-11-2021,603.57667,750.0,250.0,114.62035,650.0,512.205,510.71,530.235,523.06,523.06,3.975,36,NFLX
03-12-2021,603.57667,750.0,250.0,114.62035,650.0,512.5,506.59,526.51,518.02,518.02,3.975,36,NFLX
03-15-2021,601.82171,750.0,250.0,116.34445,650.0,516.32,508.03,520.729,520.25,520.25,3.97436,35,NFLX
03-16-2021,601.82171,750.0,250.0,116.34445,650.0,524.47,523.21,533.42,524.03,524.03,3.97436,35,NFLX
03-17-2021,601.82171,750.0,250.0,116.34445,650.0,522.0,514.3,528.3654,524.44,524.44,3.97436,35,NFLX
03-18-2021,603.82171,750.0,250.0,111.10691,650.0,516.396,503.85,517.9,504.79,504.79,3.97436,35,NFLX
03-19-2021,603.82171,750.0,250.0,111.10691,650.0,504.96,501.63,513.19,512.18,512.18,3.97436,35,NFLX
03-22-2021,603.82171,750.0,250.0,111.10691,650.0,509.13,509.13,529.31,523.11,523.11,3.97436,35,NFLX
03-23-2021,608.34588,750.0,250.0,109.50544,650.0,529.87,529.4,543.12,535.09,535.09,4.05263,34,NFLX
03-24-2021,608.34588,750.0,250.0,109.50544,650.0,533.78,520.0,534.42,520.81,520.81,4.05263,34,NFLX
03-25-2021,608.34588,750.0,250.0,109.50544,650.0,516.99,497.0,518.53,502.86,502.86,4.05263,34,NFLX
03-26-2021,608.34588,750.0,250.0,109.50544,650.0,502.82,496.68,508.72,508.05,508.05,4.05263,34,NFLX
03-29-2021,608.34588,750.0,250.0,109.50544,650.0,505.66,504.4,518.0,513.95,513.95,4.05263,34,NFLX
03-30-2021,608.34588,750.0,250.0,109.50544,650.0,510.505,506.91,514.41,513.39,513.39,4.05263,34,NFLX
03-31-2021,608.34588,750.0,250.0,109.50544,650.0,515.675,515.44,528.13,521.66,521.66,4.05263,34,NFLX
04-01-2021,608.25029,750.0,250.0,107.93118,650.0,529.93,527.03,540.5,539.42,539.42,4.05128,35,NFLX
04-05-2021,612.25029,750.0,250.0,107.36451,650.0,540.01,529.23,542.85,540.67,540.67,4.10256,35,NFLX
04-06-2021,612.25029,750.0,250.0,107.36451,650.0,544.81,543.3,554.165,544.53,544.53,4.10256,35,NFLX
04-07-2021,612.25029,750.0,250.0,107.36451,650.0,543.5,541.45,549.64,546.99,546.99,4.10256,35,NFLX
04-08-2021,612.25029,750.0,250.0,107.36451,650.0,551.13,547.57,556.899,554.58,554.58,4.10256,35,NFLX
04-09-2021,612.25029,750.0,250.0,107.36451,650.0,552.69,547.11,556.9,555.31,555.31,4.10256,35,NFLX
04-12-2021,612.25029,750.0,250.0,107.36451,650.0,551.05,549.58,557.98,552.78,552.78,4.10256,35,NFLX
04-13-2021,612.25029,750.0,250.0,107.36451,650.0,557.0,550.3,559.75,553.73,553.73,4.10256,35,NFLX
04-14-2021,612.25029,750.0,250.0,107.36451,650.0,554.87,538.53,554.87,540.02,540.02,4.10256,35,NFLX
04-15-2021,607.74333,750.0,250.0,109.16905,650.0,544.17,542.66,553.49,549.22,549.22,4.075,36,NFLX
04-16-2021,607.74333,750.0,250.0,109.16905,650.0,550.54,539.51,551.98,546.54,546.54,4.075,36,NFLX
04-19-2021,607.74333,750.0,250.0,109.16905,650.0,546.9,545.53,556.44,554.44,554.44,4.075,36,NFLX
04-20-2021,609.82857,750.0,250.0,110.00844,650.0,554.42,546.3,563.56,549.57,549.57,4.075,35,NFLX
04-21-2021,594.65714,730.0,250.0,106.37587,625.0,508.0,503.6001,515.46,508.9,508.9,4.125,35,NFLX
04-22-2021,594.37143,730.0,250.0,106.42827,625.0,513.82,500.55,513.96,508.78,508.78,4.125,35,NFLX
04-23-2021,594.37143,730.0,250.0,106.42827,625.0,509.01,500.7,509.7,505.55,505.55,4.125,35,NFLX
04-26-2021,593.13889,730.0,250.0,104.59025,618.5,506.76,503.0,510.48,510.3,510.3,4.14634,36,NFLX
04-27-2021,593.13889,730.0,250.0,104.59025,618.5,512.62,504.5808,512.99,505.55,505.55,4.14634,36,NFLX
04-28-2021,593.13889,730.0,250.0,104.59025,618.5,505.2,503.34,508.395,506.52,506.52,4.14634,36,NFLX
04-29-2021,593.13889,730.0,250.0,104.59025,618.5,507.6,499.0,509.29,509.0,509.0,4.14634,36,NFLX
04-30-2021,592.59167,730.0,250.0,104.44739,616.0,505.0,505.0,514.55,513.47,513.47,4.14634,36,NFLX
05-03-2021,592.59167,730.0,250.0,104.44739,616.0,512.65,505.2,518.95,509.11,509.11,4.14634,36,NFLX
05-04-2021,592.59167,730.0,250.0,104.44739,616.0,510.78,496.79,511.63,503.18,503.18,4.14634,36,NFLX
05-05-2021,592.59167,730.0,250.0,104.44739,616.0,504.99,494.63,507.7843,496.08,496.08,4.14634,36,NFLX
05-06-2021,592.59167,730.0,250.0,104.44739,616.0,495.99,491.37,499.55,499.55,499.55,4.14634,36,NFLX
05-07-2021,592.59167,730.0,250.0,104.44739,616.0,504.62,501.12,508.55,503.84,503.84,4.14634,36,NFLX
05-10-2021,592.59167,730.0,250.0,104.44739,616.0,502.0,486.11,503.15,486.69,486.69,4.125,36,NFLX
05-11-2021,592.59167,730.0,250.0,104.44739,616.0,479.75,478.63,497.99,495.08,495.08,4.125,36,NFLX
05-12-2021,592.59167,730.0,250.0,104.44739,616.0,486.83,482.7,493.54,484.98,484.98,4.125,36,NFLX
05-13-2021,592.59167,730.0,250.0,104.44739,616.0,489.13,482.71,490.775,486.66,486.66,4.125,36,NFLX
05-14-2021,592.59167,730.0,250.0,104.44739,616.0,487.86,486.59,494.85,493.37,493.37,4.125,36,NFLX
05-17-2021,592.59167,730.0,250.0,104.44739,616.0,485.59,482.81,492.71,488.94,488.94,4.125,36,NFLX
05-18-2021,592.59167,730.0,250.0,104.44739,616.0,488.395,486.1895,493.4778,486.28,486.28,4.125,36,NFLX
05-19-2021,591.75833,730.0,250.0,104.10515,616.0,481.625,478.54,488.57,487.7,487.7,4.125,36,NFLX
05-20-2021,591.75833,730.0,250.0,104.10515,616.0,489.55,488.975,502.7,501.67,501.67,4.125,36,NFLX
05-21-2021,591.75833,730.0,250.0,104.10515,616.0,503.12,497.26,505.4,497.89,497.89,4.125,36,NFLX
05-24-2021,591.75833,730.0,250.0,104.10515,616.0,501.05,499.51,504.25,502.9,502.9,4.125,36,NFLX
