 Date,GOOGL Price Target,GOOGL Price Target - High,GOOGL Price Target - Low,GOOGL Price Target - StdDev,GOOGL Price Target - Median,GOOGL Open,GOOGL Low,GOOGL High,GOOGL Close,GOOGL Adj. Close,GOOGL Rating,GOOGL Price Target - #,Ticker
02-10-2021,116.25694,150.0,73.85,14.83044,120.0,104.157,102.612,104.944,104.324,104.324,4.59091,36,GOOGL
02-11-2021,116.25694,150.0,73.85,14.83044,120.0,104.55,103.443,104.7,104.4375,104.4375,4.59091,36,GOOGL
02-12-2021,116.8577,150.0,73.85,14.39091,120.0,103.9885,103.6785,104.975,104.7515,104.7515,4.6,37,GOOGL
02-16-2021,118.24959,150.0,73.85,13.57274,120.0,104.5875,104.5875,107.257,105.535,105.535,4.64444,37,GOOGL
02-17-2021,118.24959,150.0,73.85,13.57274,120.0,104.699,104.4175,106.12217,105.931,105.931,4.64444,37,GOOGL
02-18-2021,118.24959,150.0,73.85,13.57274,120.0,105.25,104.6665,106.0995,105.2905,105.2905,4.64444,37,GOOGL
02-19-2021,118.24959,150.0,73.85,13.57274,120.0,105.3895,104.1715,105.929,104.4405,104.4405,4.64444,37,GOOGL
02-22-2021,118.24959,150.0,73.85,13.57274,120.0,102.68,102.4,104.0165,102.713,102.713,4.64444,37,GOOGL
02-23-2021,118.24959,150.0,73.85,13.57274,120.0,100.6995,99.5115,103.625,103.006,103.006,4.64444,37,GOOGL
02-24-2021,118.24959,150.0,73.85,13.57274,120.0,101.502,101.3765,104.416,104.1905,104.1905,4.64444,37,GOOGL
02-25-2021,118.24959,150.0,73.85,13.57274,120.0,102.7965,100.3245,104.15,100.7975,100.7975,4.64444,37,GOOGL
02-26-2021,118.24959,150.0,73.85,13.57274,120.0,101.4975,100.0505,102.826,101.0955,101.0955,4.64444,37,GOOGL
03-01-2021,118.24959,150.0,73.85,13.57274,120.0,102.4,101.721,103.8115,103.483,103.483,4.64444,37,GOOGL
03-02-2021,117.99264,150.0,73.85,13.6709,120.0,103.242,102.8335,104.737,103.224,103.224,4.65909,36,GOOGL
03-03-2021,117.99264,150.0,73.85,13.6709,120.0,102.5975,99.7,103.7995,100.5705,100.5705,4.65909,36,GOOGL
03-04-2021,117.99264,150.0,73.85,13.6709,120.0,100.74345,100.2715,103.7295,101.6965,101.6965,4.65909,36,GOOGL
03-05-2021,117.99264,150.0,73.85,13.6709,120.0,103.0575,101.388865,105.31,104.8535,104.8535,4.65909,36,GOOGL
03-08-2021,117.99264,150.0,73.85,13.6709,120.0,104.203,100.2595,105.687,100.375,100.375,4.65909,36,GOOGL
03-09-2021,117.99264,150.0,73.85,13.6709,120.0,102.4875,101.78,103.195765,102.018,102.018,4.65909,36,GOOGL
03-10-2021,117.99264,150.0,73.85,13.6709,120.0,103.07,100.9665,103.07,101.8095,101.8095,4.65909,36,GOOGL
03-11-2021,117.99264,150.0,73.85,13.6709,120.0,102.911,102.8225,105.5635,105.027,105.027,4.65909,36,GOOGL
03-12-2021,117.99264,150.0,73.85,13.6709,120.0,103.8205,101.621,103.8805,102.5,102.5,4.65909,36,GOOGL
03-15-2021,117.99264,150.0,73.85,13.6709,120.0,102.24875,101.3895,102.7495,102.722,102.722,4.65909,36,GOOGL
03-16-2021,117.99264,150.0,73.85,13.6709,120.0,103.2995,102.9645,105.684,104.1945,104.1945,4.65909,36,GOOGL
03-17-2021,117.99264,150.0,73.85,13.6709,120.0,103.4235,102.20609,104.95,104.111,104.111,4.65909,36,GOOGL
03-18-2021,117.99264,150.0,73.85,13.6709,120.0,102.409,100.959,103.4373,101.067,101.067,4.65909,36,GOOGL
03-19-2021,117.99264,150.0,73.85,13.6709,120.0,101.4865,100.1465,101.852,101.348,101.348,4.65909,36,GOOGL
03-22-2021,117.99264,150.0,73.85,13.6709,120.0,101.3815,100.7,102.417,101.5345,101.5345,4.65909,36,GOOGL
03-23-2021,117.99264,150.0,73.85,13.6709,120.0,101.9975,101.400005,103.2055,102.0665,102.0665,4.65909,36,GOOGL
03-24-2021,117.99264,150.0,73.85,13.6709,120.0,102.588,101.450005,103.38,101.6265,101.6265,4.65909,36,GOOGL
03-25-2021,118.20097,150.0,73.85,13.60449,120.0,101.4525,99.8045,102.282,101.623,101.623,4.65909,36,GOOGL
03-26-2021,118.20097,150.0,73.85,13.60449,120.0,101.5895,100.1925,101.96925,101.2365,101.2365,4.65909,36,GOOGL
03-29-2021,118.65236,150.0,73.85,13.30077,120.0,101.108,100.2725,102.4605,102.2895,102.2895,4.70455,36,GOOGL
03-30-2021,118.65236,150.0,73.85,13.30077,120.0,102.649,101.8075,103.1335,102.3235,102.3235,4.70455,36,GOOGL
03-31-2021,118.75635,150.0,73.85,13.13463,120.0,102.72,102.35,104.313,103.126,103.126,4.71111,37,GOOGL
04-01-2021,118.23569,150.0,73.85,12.9337,120.0,104.6125,104.5715,106.7875,106.489,106.489,4.70455,36,GOOGL
04-05-2021,118.40931,150.0,73.85,12.99801,120.0,107.3575,107.26025,111.4495,110.948,110.948,4.70455,36,GOOGL
04-06-2021,118.40931,150.0,73.85,12.99801,120.0,110.546,110.0895,111.4,110.463,110.463,4.70455,36,GOOGL
04-07-2021,118.40931,150.0,73.85,12.99801,120.0,110.655,110.655,112.225,111.9515,111.9515,4.70455,36,GOOGL
04-08-2021,118.40931,150.0,73.85,12.99801,120.0,113.2,112.1505,113.589495,112.5215,112.5215,4.70455,36,GOOGL
04-09-2021,118.40931,150.0,73.85,12.99801,120.0,112.272,111.86275,113.6985,113.5335,113.5335,4.70455,36,GOOGL
04-12-2021,118.40931,150.0,73.85,12.99801,120.0,112.706,111.391,112.84425,112.231,112.231,4.70455,36,GOOGL
04-13-2021,119.08014,150.0,73.85,13.83939,120.0,112.5495,112.1525,113.1735,112.7215,112.7215,4.70455,36,GOOGL
04-14-2021,119.08014,150.0,73.85,13.83939,120.0,113.3715,111.80075,113.3715,112.0955,112.0955,4.70455,36,GOOGL
04-15-2021,119.35792,150.0,73.85,13.95494,120.0,113.0975,112.5585,114.8,114.2625,114.2625,4.68182,36,GOOGL
04-16-2021,119.35792,150.0,73.85,13.95494,120.0,114.462,113.546,114.712,114.1375,114.1375,4.68182,36,GOOGL
04-19-2021,120.23986,150.0,73.85,14.23365,122.0,113.509,113.509,115.2045,114.488,114.488,4.68182,36,GOOGL
04-20-2021,121.89243,150.0,73.85,12.92313,122.5,114.8745,112.856,114.949995,113.9505,113.9505,4.68182,35,GOOGL
04-21-2021,122.63847,150.0,73.85,13.48512,123.25,113.6025,112.241,114.0,113.9175,113.9175,4.66667,36,GOOGL
04-22-2021,123.05514,150.0,73.85,13.62814,124.5,113.77,112.016,114.44407,112.626,112.626,4.66667,36,GOOGL
04-23-2021,124.55671,150.0,73.85,12.54727,125.0,113.35,113.0625,115.305875,114.9965,114.9965,4.66667,35,GOOGL
04-26-2021,124.98529,150.0,73.85,12.55508,125.0,115.226,114.86575,116.2265,115.4965,115.4965,4.66667,35,GOOGL
04-27-2021,124.98529,150.0,73.85,12.55508,125.0,115.88165,114.308,115.9225,114.549,114.549,4.68182,35,GOOGL
04-28-2021,136.19958,156.35,73.85,13.98205,137.75,119.62475,117.661,121.569,117.952,117.952,4.68889,36,GOOGL
04-29-2021,136.19958,156.35,73.85,13.98205,137.75,119.4615,118.6925,120.208,119.638,119.638,4.68889,36,GOOGL
04-30-2021,138.31486,156.35,117.735,9.39831,138.875,118.401,117.328,119.0925,117.675,117.675,4.7333300000000005,36,GOOGL
05-03-2021,138.31486,156.35,117.735,9.39831,138.875,118.2455,116.775,119.0775,117.154,117.154,4.7333300000000005,36,GOOGL
05-04-2021,139.00931,156.35,117.735,9.31205,140.0,115.6775,112.834,116.249495,115.3415,115.3415,4.7333300000000005,36,GOOGL
05-05-2021,139.00931,156.35,117.735,9.31205,140.0,116.4315,115.414,116.75,115.7385,115.7385,4.7333300000000005,36,GOOGL
05-06-2021,139.00931,156.35,117.735,9.31205,140.0,115.3165,114.65209,116.8675,116.8675,116.8675,4.7333300000000005,36,GOOGL
05-07-2021,139.25236,156.35,117.735,9.08732,140.0,118.1945,117.30775,118.5625,117.5965,117.5965,4.7333300000000005,36,GOOGL
05-10-2021,139.25236,156.35,117.735,9.08732,140.0,116.407,114.227,116.55,114.5875,114.5875,4.68889,36,GOOGL
05-11-2021,139.25236,156.35,117.735,9.08732,140.0,112.1535,111.696,114.014,113.503,113.503,4.68889,36,GOOGL
05-12-2021,139.25236,156.35,117.735,9.08732,140.0,111.3095,109.681,112.399,110.0125,110.0125,4.68889,36,GOOGL
05-13-2021,139.25236,156.35,117.735,9.08732,140.0,111.306,110.336,111.971875,111.452,111.452,4.68889,36,GOOGL
05-14-2021,139.25236,156.35,117.735,9.08732,140.0,112.927,112.5,114.236,113.919,113.919,4.68889,36,GOOGL
05-17-2021,139.965,156.35,120.75,8.34782,140.0,113.1785,112.7755,114.489,114.446,114.446,4.68889,36,GOOGL
05-18-2021,139.965,156.35,120.75,8.34782,140.0,115.1175,113.1095,115.38409,113.1235,113.1235,4.68889,36,GOOGL
05-19-2021,139.965,156.35,120.75,8.34782,140.0,111.4215,111.272,113.7495,113.575,113.575,4.68889,36,GOOGL
05-20-2021,139.965,156.35,120.75,8.34782,140.0,114.55,114.176,115.6,115.3475,115.3475,4.68889,36,GOOGL
05-21-2021,139.965,156.35,120.75,8.34782,140.0,115.8705,114.465,115.9445,114.7065,114.7065,4.68889,36,GOOGL
05-24-2021,139.965,156.35,120.75,8.34782,140.0,115.7445,115.59775,118.2775,118.052,118.052,4.68889,36,GOOGL
05-25-2021,139.965,156.35,120.75,8.34782,140.0,118.6,117.75,119.2,118.1435,118.1435,4.68889,36,GOOGL
05-26-2021,139.965,156.35,120.75,8.34782,140.0,118.326,118.323125,119.4495,119.0155,119.0155,4.68889,36,GOOGL
05-27-2021,139.965,156.35,120.75,8.34782,140.0,119.4525,117.813,119.4525,118.134,118.134,4.68889,36,GOOGL
05-28-2021,139.965,156.35,120.75,8.34782,140.0,118.721,117.6425,118.8035,117.8425,117.8425,4.68889,36,GOOGL
06-01-2021,140.23622,156.35,120.75,8.3935,140.0,118.722,117.714,119.2855,119.059,119.059,4.6956500000000005,37,GOOGL
06-02-2021,140.23622,156.35,120.75,8.3935,140.0,119.4575,117.61775,119.682,118.5295,118.5295,4.6956500000000005,37,GOOGL
06-03-2021,140.23622,156.35,120.75,8.3935,140.0,117.2865,116.476,117.85075,117.379,117.379,4.6956500000000005,37,GOOGL
06-04-2021,139.89556,156.35,120.75,8.25312,140.0,118.4635,118.1205,119.9515,119.6785,119.6785,4.68889,36,GOOGL
06-07-2021,139.89556,156.35,120.75,8.25312,140.0,119.4718,119.05,120.225495,120.115,120.115,4.68889,36,GOOGL
06-08-2021,139.89556,156.35,120.75,8.25312,140.0,120.6005,119.739,120.97601,119.922,119.922,4.68889,36,GOOGL
06-09-2021,139.89556,156.35,120.75,8.25312,140.0,120.5715,119.845,120.644,120.397,120.397,4.68889,36,GOOGL
06-10-2021,139.89556,156.35,120.75,8.25312,140.0,120.346,120.189,121.8,121.7565,121.7565,4.68889,36,GOOGL
06-11-2021,139.89556,156.35,120.75,8.25312,140.0,122.0,120.948,122.086,121.51,121.51,4.68889,36,GOOGL
06-14-2021,139.89556,156.35,120.75,8.25312,140.0,121.613,120.9,122.446,122.4455,122.4455,4.68889,36,GOOGL
06-15-2021,139.89556,156.35,120.75,8.25312,140.0,122.45,121.056,122.7755,121.4195,121.4195,4.68889,36,GOOGL
06-16-2021,139.89556,156.35,120.75,8.25312,140.0,121.572,119.47,121.886,120.7725,120.7725,4.68889,36,GOOGL
06-17-2021,139.89556,156.35,120.75,8.25312,140.0,120.6975,120.5,122.5225,121.7435,121.7435,4.68889,36,GOOGL
06-18-2021,139.89556,156.35,120.75,8.25312,140.0,121.367,120.015,121.603,120.111,120.111,4.68889,36,GOOGL
06-21-2021,139.89556,156.35,120.75,8.25312,140.0,120.5005,119.8985,122.0,121.8125,121.8125,4.68889,36,GOOGL
06-22-2021,139.89556,156.35,120.75,8.25312,140.0,121.75,121.064,122.4,122.3305,122.3305,4.68889,36,GOOGL
06-23-2021,139.89556,156.35,120.75,8.25312,140.0,122.0935,121.8345,123.0955,122.127,122.127,4.68889,36,GOOGL
06-24-2021,139.89556,156.35,120.75,8.25312,140.0,122.7,122.3,123.055535,122.5,122.5,4.68889,36,GOOGL
06-25-2021,139.89556,156.35,120.75,8.25312,140.0,122.0,121.56525,122.633,122.5085,122.5085,4.68889,36,GOOGL
06-28-2021,139.89556,156.35,120.75,8.25312,140.0,122.6785,121.405505,122.78475,122.536,122.536,4.68889,36,GOOGL
06-29-2021,139.89556,156.35,120.75,8.25312,140.0,122.67035,121.69075,123.02075,122.2725,122.2725,4.68889,36,GOOGL
06-30-2021,139.89556,156.35,120.75,8.25312,140.0,121.9945,121.3545,122.257,122.0895,122.0895,4.68889,36,GOOGL
07-01-2021,139.89556,156.35,120.75,8.25312,140.0,121.725,121.5315,122.587,122.4445,122.4445,4.68889,36,GOOGL
07-02-2021,139.89556,156.35,120.75,8.25312,140.0,123.15,123.0595,125.404,125.2575,125.2575,4.66667,36,GOOGL
07-06-2021,139.89556,156.35,120.75,8.25312,140.0,125.6485,124.582505,126.428,126.19,126.19,4.66667,36,GOOGL
07-07-2021,139.89556,156.35,120.75,8.25312,140.0,127.162,126.153,127.284,126.474,126.474,4.66667,36,GOOGL
07-08-2021,139.89556,156.35,120.75,8.25312,140.0,124.026,124.022,125.5955,125.044,125.044,4.66667,36,GOOGL
07-09-2021,139.89556,156.35,120.75,8.25312,140.0,125.025,124.55125,125.7345,125.5185,125.5185,4.66667,36,GOOGL
07-12-2021,139.89556,156.35,120.75,8.25312,140.0,126.178,125.61075,127.06944,126.9755,126.9755,4.66667,36,GOOGL
07-13-2021,139.89556,156.35,120.75,8.25312,140.0,127.0385,126.6745,128.0575,127.3415,127.3415,4.66667,36,GOOGL
07-14-2021,140.17333,156.35,120.75,8.25196,140.0,127.958,127.91446,129.32633,128.237,128.237,4.66667,36,GOOGL
07-15-2021,140.45111,156.35,120.75,8.40828,140.625,128.649,126.53,128.7,127.005,127.005,4.66667,36,GOOGL
07-16-2021,140.45111,156.35,120.75,8.40828,140.625,127.663,126.1535,127.8115,126.97,126.97,4.66667,36,GOOGL
07-19-2021,140.45111,156.35,120.75,8.40828,140.625,126.0895,123.505,126.205,124.578,124.578,4.66667,36,GOOGL
07-20-2021,140.77056,159.0,120.75,8.79689,140.625,125.5275,124.3505,127.04318,126.2095,126.2095,4.66667,36,GOOGL
07-21-2021,140.77056,159.0,120.75,8.79689,140.625,126.1335,126.0235,127.596,127.549,127.549,4.66667,36,GOOGL
07-22-2021,140.77056,159.0,120.75,8.79689,140.625,127.844,127.498845,128.483,128.4215,128.4215,4.66667,36,GOOGL
07-23-2021,141.59694,167.5,120.75,9.81301,141.875,130.4305,129.8005,133.398995,133.015,133.015,4.66667,36,GOOGL
07-26-2021,141.59694,167.5,120.75,9.81301,141.875,133.32825,132.3015,134.237,134.035,134.035,4.66667,36,GOOGL
07-27-2021,141.59694,167.5,120.75,9.81301,141.875,134.2505,130.104,134.399,131.9,131.9,4.66667,36,GOOGL
07-28-2021,154.46361,180.0,120.75,12.7136,157.25,136.31195,135.2775,138.297,136.094,136.094,4.68889,36,GOOGL
07-29-2021,156.36361,180.0,124.0,10.96473,157.5,136.15,135.543,136.661015,135.7775,135.7775,4.68889,36,GOOGL
07-30-2021,156.36361,180.0,124.0,10.96473,157.5,135.035,134.255,135.3045,134.7265,134.7265,4.68889,36,GOOGL
08-02-2021,156.36361,180.0,124.0,10.96473,157.5,135.117,133.79414,135.3365,134.8545,134.8545,4.68182,36,GOOGL
08-03-2021,157.2727,180.0,124.0,11.24534,157.8,135.135,133.3195,135.732,135.63,135.63,4.68182,37,GOOGL
08-04-2021,157.2727,180.0,124.0,11.24534,157.8,135.3495,134.487,135.6495,135.1255,135.1255,4.68182,37,GOOGL
08-05-2021,157.2727,180.0,124.0,11.24534,157.8,135.6805,134.846,136.35,136.2515,136.2515,4.68182,37,GOOGL
08-06-2021,157.66757,180.0,124.0,11.00487,158.0,136.042,135.21,136.4725,135.7385,135.7385,4.68182,37,GOOGL
08-09-2021,158.72162,180.0,135.0,9.49365,158.0,135.9425,135.33925,137.184,136.913,136.913,4.68182,37,GOOGL
08-10-2021,158.72162,180.0,135.0,9.49365,158.0,137.342,136.3645,137.772305,136.807,136.807,4.68182,37,GOOGL
08-11-2021,158.72162,180.0,135.0,9.49365,158.0,137.1815,136.2715,137.68225,136.279,136.279,4.68182,37,GOOGL
08-12-2021,158.72162,180.0,135.0,9.49365,158.0,135.9755,135.4255,137.3,137.194,137.194,4.68182,37,GOOGL
08-13-2021,158.72162,180.0,135.0,9.49365,158.0,137.25,137.033,137.8565,137.7275,137.7275,4.68182,37,GOOGL
08-16-2021,158.72162,180.0,135.0,9.49365,158.0,137.5249,135.29875,138.3625,138.3095,138.3095,4.68182,37,GOOGL
08-17-2021,158.72162,180.0,135.0,9.49365,158.0,137.75,136.082,138.2655,136.6615,136.6615,4.68182,37,GOOGL
08-18-2021,159.3973,180.0,135.0,8.63183,159.5,136.5,135.3215,137.10425,135.449,135.449,4.68182,37,GOOGL
08-19-2021,159.3973,180.0,135.0,8.63183,159.5,134.4355,134.25,136.3525,135.68,135.68,4.68182,37,GOOGL
08-20-2021,159.3973,180.0,135.0,8.63183,159.5,136.0,135.25,137.554,137.4295,137.4295,4.68182,37,GOOGL
08-23-2021,159.3973,180.0,135.0,8.63183,159.5,137.9695,137.6075,140.8745,140.0415,140.0415,4.68182,37,GOOGL
08-24-2021,159.3973,180.0,135.0,8.63183,159.5,140.6115,140.3385,142.08,141.2615,141.2615,4.68182,37,GOOGL
08-25-2021,159.3973,180.0,135.0,8.63183,159.5,141.625,141.376,142.189485,142.079,142.079,4.68182,37,GOOGL
08-26-2021,159.3973,180.0,135.0,8.63183,159.5,141.75,141.357,142.4175,141.4405,141.4405,4.68182,37,GOOGL
08-27-2021,159.3973,180.0,135.0,8.63183,159.5,141.6525,141.497,144.5125,144.004,144.004,4.68182,37,GOOGL
08-30-2021,159.3973,180.0,135.0,8.63183,159.5,144.4,144.163,145.9705,144.5905,144.5905,4.68182,37,GOOGL
08-31-2021,159.3973,180.0,135.0,8.63183,159.5,145.147,144.281,145.17125,144.6975,144.6975,4.68182,37,GOOGL
09-01-2021,159.3973,180.0,135.0,8.63183,159.5,145.0,144.8835,146.25375,145.2155,145.2155,4.68182,37,GOOGL
09-02-2021,159.3973,180.0,135.0,8.63183,159.5,145.216,143.18475,145.51925,143.287,143.287,4.68182,37,GOOGL
09-03-2021,159.3973,180.0,135.0,8.63183,159.5,143.0805,142.4005,144.155,143.7395,143.7395,4.68182,37,GOOGL
09-07-2021,159.3973,180.0,135.0,8.63183,159.5,143.8345,143.619,144.565,144.2805,144.2805,4.68182,37,GOOGL
09-08-2021,159.74865,180.0,135.0,8.79022,160.0,144.1,143.0,144.4,143.691,143.691,4.68182,37,GOOGL
09-09-2021,159.74865,180.0,135.0,8.79022,160.0,143.8405,143.1775,144.3105,143.541,143.541,4.68182,37,GOOGL
09-10-2021,159.78243,180.0,135.0,8.83186,160.0,144.2125,140.73775,144.7185,140.876,140.876,4.68182,37,GOOGL
09-13-2021,159.98553,180.0,135.0,8.802,160.0,141.9495,141.25,142.95,142.3325,142.3325,4.66667,38,GOOGL
09-14-2021,159.98553,180.0,135.0,8.802,160.0,142.99525,141.75,143.363,142.5445,142.5445,4.66667,38,GOOGL
09-15-2021,159.98553,180.0,135.0,8.802,160.0,142.7715,141.3475,144.4505,144.4295,144.4295,4.66667,38,GOOGL
09-16-2021,159.98553,180.0,135.0,8.802,160.0,143.9505,142.4015,144.3,143.61,143.61,4.66667,38,GOOGL
09-17-2021,160.21579,180.0,135.0,8.8483,160.0,143.0305,140.46975,143.45,140.8,140.8,4.66667,38,GOOGL
09-20-2021,160.21579,180.0,135.0,8.8483,160.0,138.1615,136.32175,139.0,138.7195,138.7195,4.66667,38,GOOGL
09-21-2021,160.21579,180.0,135.0,8.8483,160.0,139.7495,138.278,140.0115,139.033,139.033,4.66667,38,GOOGL
09-22-2021,160.21579,180.0,135.0,8.8483,160.0,139.304,138.5515,140.887,140.2835,140.2835,4.66667,38,GOOGL
09-23-2021,160.21579,180.0,135.0,8.8483,160.0,140.9875,140.4015,141.6965,141.216,141.216,4.66667,38,GOOGL
09-24-2021,160.21579,180.0,135.0,8.8483,160.0,140.5385,140.241,142.33025,142.215,142.215,4.66667,38,GOOGL
09-27-2021,160.21579,180.0,135.0,8.8483,160.0,140.804265,140.0675,141.938495,141.072,141.072,4.64444,38,GOOGL
09-28-2021,160.21579,180.0,135.0,8.8483,160.0,138.655,135.36,139.0965,135.83,135.83,4.64444,38,GOOGL
09-29-2021,160.21579,180.0,135.0,8.8483,160.0,136.98,133.865,137.151,134.3535,134.3535,4.64444,38,GOOGL
09-30-2021,160.46667,180.0,135.0,8.86998,160.0,134.2615,133.556,135.5425,133.676,133.676,4.6304300000000005,39,GOOGL
10-01-2021,160.46667,180.0,135.0,8.86998,160.0,134.4475,134.073,136.9105,136.543,136.543,4.6304300000000005,39,GOOGL
10-04-2021,160.46667,180.0,135.0,8.86998,160.0,135.9605,131.05,135.9605,133.6595,133.6595,4.6304300000000005,39,GOOGL
10-05-2021,160.83125,180.0,135.0,9.04951,160.0,134.041,134.041,137.2245,136.023,136.023,4.6304300000000005,40,GOOGL
10-06-2021,160.83125,180.0,135.0,9.04951,160.0,134.75,134.55,137.75,137.565,137.565,4.6304300000000005,40,GOOGL
10-07-2021,160.83125,180.0,135.0,9.04951,160.0,138.892,138.6512,140.042,139.225,139.225,4.6304300000000005,40,GOOGL
10-08-2021,161.33125,180.0,141.25,8.11248,160.0,139.577,139.2175,140.331035,139.7855,139.7855,4.6304300000000005,40,GOOGL
10-11-2021,161.33125,180.0,141.25,8.11248,160.0,139.292,138.859,140.712,138.914,138.914,4.6304300000000005,40,GOOGL
10-12-2021,161.33125,180.0,141.25,8.11248,160.0,139.48,135.76,139.507,136.449,136.449,4.6304300000000005,40,GOOGL
10-13-2021,161.39375,180.0,141.25,8.11161,160.0,137.4025,136.518815,138.0,137.582,137.582,4.6304300000000005,40,GOOGL
10-14-2021,161.39375,180.0,141.25,8.11161,160.0,139.4738,138.825,141.33725,141.151,141.151,4.6304300000000005,40,GOOGL
10-15-2021,161.39375,180.0,141.25,8.11161,160.0,141.6145,140.755,141.718,141.368,141.368,4.6304300000000005,40,GOOGL
10-18-2021,161.39375,180.0,141.25,8.11161,160.0,141.0765,141.06945,142.796,142.778,142.778,4.6304300000000005,40,GOOGL
10-19-2021,161.39375,180.0,141.25,8.11161,160.0,143.3875,142.6,143.6625,143.237,143.237,4.6304300000000005,40,GOOGL
10-20-2021,161.51875,180.0,141.25,7.9724,160.0,143.338,141.3765,143.54609,141.769,141.769,4.6304300000000005,40,GOOGL
10-21-2021,161.51875,180.0,141.25,7.9724,160.0,141.769,140.5,142.156,141.886,141.886,4.6304300000000005,40,GOOGL
10-22-2021,161.59375,180.0,141.25,8.07702,160.0,139.15,136.056,140.58275,137.5665,137.5665,4.6304300000000005,40,GOOGL
10-25-2021,161.59375,180.0,141.25,8.07702,160.0,137.55,135.424,138.0,137.447,137.447,4.6304300000000005,40,GOOGL
10-26-2021,161.59375,180.0,141.25,8.07702,160.0,139.2635,138.3045,140.08294,139.3085,139.3085,4.6304300000000005,40,GOOGL
10-27-2021,165.075,180.0,141.25,7.70814,165.0,139.405,139.405,148.65,146.2175,146.2175,4.65217,40,GOOGL
10-28-2021,165.25,180.0,148.25,7.22987,165.0,147.1345,144.62675,147.158,145.849,145.849,4.65217,40,GOOGL
10-29-2021,165.4375,180.0,148.25,7.31767,166.25,145.078,144.6495,148.242,148.046,148.046,4.65217,40,GOOGL
11-01-2021,165.8875,183.0,148.25,7.31793,166.25,148.046,143.2255,148.046,143.497,143.497,4.65217,40,GOOGL
11-02-2021,165.8875,183.0,148.25,7.31793,166.25,144.5795,144.3355,146.609,145.4325,145.4325,4.65217,40,GOOGL
11-03-2021,166.03846,183.0,148.25,7.3494,167.5,145.9005,144.591,146.669,146.598,146.598,4.65217,39,GOOGL
11-04-2021,166.03846,183.0,148.25,7.3494,167.5,147.1245,146.308,149.7335,148.2675,148.2675,4.65217,39,GOOGL
11-05-2021,166.23115,183.0,148.25,7.23372,167.5,149.1695,148.197,150.3275,148.852,148.852,4.65217,39,GOOGL
11-08-2021,166.23115,183.0,148.25,7.23372,167.5,149.825,148.4305,150.61475,149.031,149.031,4.65217,39,GOOGL
11-09-2021,166.23115,183.0,148.25,7.23372,167.5,149.233,147.24475,149.8345,148.9185,148.9185,4.65217,39,GOOGL
11-10-2021,166.23115,183.0,148.25,7.23372,167.5,147.5,144.5375,148.07,145.8935,145.8935,4.65217,39,GOOGL
11-11-2021,166.23115,183.0,148.25,7.23372,167.5,146.4895,145.6005,147.5355,145.7665,145.7665,4.65217,39,GOOGL
11-12-2021,166.23115,183.0,148.25,7.23372,167.5,146.6155,145.411005,148.85,148.678,148.678,4.65217,39,GOOGL
11-15-2021,166.23115,183.0,148.25,7.23372,167.5,148.9005,147.575,149.5495,148.452,148.452,4.6304300000000005,39,GOOGL
11-16-2021,166.23115,183.0,148.25,7.23372,167.5,148.1495,147.3125,148.7625,147.876,147.876,4.6304300000000005,39,GOOGL
11-17-2021,166.23115,183.0,148.25,7.23372,167.5,148.0275,147.24,148.5595,148.047,148.047,4.6304300000000005,39,GOOGL
11-18-2021,166.23115,183.0,148.25,7.23372,167.5,148.2415,147.8845,150.5805,149.8385,149.8385,4.6304300000000005,39,GOOGL
11-19-2021,166.23115,183.0,148.25,7.23372,167.5,149.97545,148.899,150.9665,148.9265,148.9265,4.6304300000000005,39,GOOGL
11-22-2021,166.23115,183.0,148.25,7.23372,167.5,149.3325,146.1475,149.8295,146.302,146.302,4.6304300000000005,39,GOOGL
11-23-2021,166.23115,183.0,148.25,7.23372,167.5,146.153,144.115,146.66,145.782,145.782,4.6304300000000005,39,GOOGL
11-24-2021,166.23115,183.0,148.25,7.23372,167.5,145.4735,144.373,146.24925,146.12,146.12,4.6304300000000005,39,GOOGL
11-26-2021,166.30038,183.0,148.25,7.1558,167.5,144.3485,141.8425,144.5575,142.183,142.183,4.61702,40,GOOGL
11-29-2021,166.30038,183.0,148.25,7.1558,167.5,144.0,143.8935,146.2975,145.5305,145.5305,4.61702,40,GOOGL
11-30-2021,166.30038,183.0,148.25,7.1558,167.5,145.0085,141.6015,146.0,141.8975,141.8975,4.61702,40,GOOGL
12-01-2021,166.42538,183.0,148.25,7.17563,167.5,144.0,140.912,145.95025,141.0515,141.0515,4.61702,40,GOOGL
12-02-2021,167.34412,196.25,148.25,8.46666,167.5,141.25,140.2145,143.8645,142.966,142.966,4.61702,40,GOOGL
12-03-2021,167.57963,196.25,148.25,8.49438,167.5,143.681,140.301,144.4,142.0015,142.0015,4.625,41,GOOGL
12-06-2021,167.57963,196.25,148.25,8.49438,167.5,143.0405,140.15,143.8525,143.155,143.155,4.625,41,GOOGL
12-07-2021,167.57963,196.25,148.25,8.49438,167.5,145.5965,145.2275,147.53117,147.2695,147.2695,4.625,41,GOOGL
12-08-2021,167.57963,196.25,148.25,8.49438,167.5,147.5965,146.406,148.393,148.1865,148.1865,4.625,41,GOOGL
12-09-2021,167.57963,196.25,148.25,8.49438,167.5,147.591,147.115005,149.1,147.6385,147.6385,4.625,41,GOOGL
12-10-2021,167.57963,196.25,148.25,8.49438,167.5,148.7,146.70375,148.9775,148.0015,148.0015,4.625,41,GOOGL
