 Date,WBA Price Target,WBA Price Target - High,WBA Price Target - Low,WBA Price Target - StdDev,WBA Price Target - Median,WBA Open,WBA Low,WBA High,WBA Close,WBA Adj. Close,WBA Rating,WBA Price Target - #,Ticker
07-14-2021,53.11765,68.0,44,5.24553,53.0,44.453476508524005,43.58165590217801,44.62221598072001,46.88,43.94725809193601,3.05,17,WBA
07-15-2021,53.11765,68.0,44,5.24553,53.0,43.769144204618,43.244176957786,44.097248733888,46.25,43.35666993925,3.05,17,WBA
07-16-2021,53.11765,68.0,44,5.24553,53.0,43.478537335836,42.991067749492,43.656651223154,46.02,43.141058391444005,3.05,17,WBA
07-19-2021,53.11765,68.0,44,5.24553,53.0,43.066063070468,42.26923778509801,43.206679297298,45.58,42.728584126076,3.05,17,WBA
07-20-2021,53.11765,68.0,44,5.24553,53.0,42.869200352906,42.597342314368,43.73164654413,46.06,43.178556051932006,3.05,17,WBA
07-21-2021,53.11765,68.0,44,5.24553,53.0,43.366044354372,43.136371183883,43.82539069535,46.67,43.750395374374,3.05,17,WBA
07-22-2021,53.11765,68.0,44,5.24553,53.0,43.609779147544,43.216053712420006,43.67540005339801,46.49,43.58165590217801,3.05,17,WBA
07-23-2021,52.97222,68.0,44,5.13288,52.5,43.853513940716006,43.38488692876722,43.93778993266278,46.53,43.619153562666,3.04762,18,WBA
07-26-2021,52.97222,68.0,44,5.13288,52.5,43.619153562666,43.605091939983005,44.369106772426,47.25,44.29411145145,3.04762,18,WBA
07-27-2021,52.97222,68.0,44,5.13288,52.5,44.050376658278005,43.844139525594,44.519097414378,46.82,43.891011601204,3.04762,18,WBA
07-28-2021,52.97222,68.0,44,5.13288,52.5,43.881637186082,43.63790239291,44.29411145145,47.11,44.162869639742,3.04762,18,WBA
07-29-2021,52.97222,68.0,44,5.13288,52.5,44.550970425792805,44.01287899779,44.556595074866,47.04,44.097248733888,3.04762,18,WBA
07-30-2021,52.97222,68.0,44,5.13288,52.5,44.01287899779,43.96600692218,44.5284718295,47.15,44.20036730023,3.04762,18,WBA
08-02-2021,52.97222,68.0,44,5.13288,52.5,44.45628883306061,43.853513940716006,44.781581037794005,46.83,43.900386016326,3.04762,18,WBA
08-03-2021,52.97222,68.0,44,5.13288,52.5,44.050376658278005,43.628527977788,44.551907867305,47.49,44.519097414378,3.04762,18,WBA
08-04-2021,52.97222,68.0,44,5.13288,52.5,43.4991610491044,43.300423448518,43.980068544863,46.54,43.628527977788,3.04762,18,WBA
08-05-2021,52.97222,68.0,44,5.13288,52.5,43.910697872960206,43.422290845104,44.01287899779,46.93,43.994130167546,3.04762,18,WBA
08-06-2021,52.75,68.0,44,5.12686,52.0,44.15349522462,43.956632507058,44.5284718295,47.1,44.15349522462,3.04762,18,WBA
08-09-2021,52.75,68.0,44,5.12686,52.0,44.24723937584,44.1459956925224,44.772206622672,47.44,44.472225338768,3.04762,18,WBA
08-10-2021,52.75,68.0,44,5.12686,52.0,44.631590395842,44.444102093402,45.456538926578006,48.43,45.400292435846005,3.04762,18,WBA
08-11-2021,52.75,68.0,44,5.12686,52.0,45.70027371975,45.42850942536322,46.726772175609,49.72,46.609591986584,3.04762,18,WBA
08-12-2021,52.75,68.0,44,5.12686,52.0,46.867388402439,46.004942211215,46.937696515854,49.32,46.234615381704,3.04762,18,WBA
08-13-2021,52.75,68.0,44,5.12686,52.0,46.243989796826,46.009629418776,46.5200663221689,49.29,46.206492136338,3.04762,18,WBA
08-16-2021,52.75,68.0,44,5.12686,52.0,46.112747985118,45.864325984385,46.506473420242,49.14,46.065875909508,3.04762,18,WBA
08-17-2021,52.75,68.0,44,5.12686,52.0,46.019003833898005,45.570906791066406,46.24295861116258,49.14,46.065875909508,3.04762,18,WBA
08-18-2021,52.75,68.0,44,5.12686,52.0,46.047127079264,45.859638776824006,46.45022692951,49.02,45.95338292804401,3.04762,18,WBA
08-19-2021,52.75,68.0,44,5.12686,52.0,45.79955020697,44.881287211914994,45.83741672223,47.55,45.013820015325,3.04762,18,WBA
08-20-2021,52.75,68.0,44,5.12686,52.0,44.96648687125,44.64462149153999,45.78061694934,48.3,45.72381717645,3.04762,18,WBA
08-23-2021,52.75,68.0,44,5.12686,52.0,45.809016835785,45.72381717645,46.235015132460006,48.51,45.922616381565,3.04762,18,WBA
08-24-2021,52.75,68.0,44,5.12686,52.0,45.9860427946255,45.70488391882,46.08354907142,48.34,45.76168369171,3.04762,18,WBA
08-25-2021,52.75,68.0,44,5.12686,52.0,45.932083010380005,45.468218198445,46.25394839009,48.65,46.055149184975,3.04762,18,WBA
08-26-2021,52.75,68.0,44,5.12686,52.0,46.206615246015005,45.13688618992,46.263415018905,47.84,45.28835225096,3.04762,18,WBA
08-27-2021,52.75,68.0,44,5.12686,52.0,45.53448460015,45.392485167925,46.187681988385,48.48,45.89421649512,3.04762,18,WBA
08-30-2021,52.25,68.0,44,4.82542,52.0,45.989829446151504,45.714350547635,46.24448176127501,48.63,46.036215927345005,3.04762,18,WBA
08-31-2021,52.25,68.0,44,4.82542,52.0,45.87528323749,45.8120461570058,48.156740781905,50.75,48.043141236125,3.04762,18,WBA
09-01-2021,52.30556,68.0,44,4.81646,52.0,48.024207978495,46.84087937662,48.099941009015005,50.29,47.607676310635,3.04762,18,WBA
09-02-2021,53.23684,70.0,44,6.13096,52.0,47.80647551575,47.721275856415,49.09393703459,51.78,49.01820400407,3.13636,19,WBA
09-03-2021,53.23684,70.0,44,6.13096,52.0,48.79100491251,48.535405934505,49.16010877000685,51.29,48.554339192135,3.13636,19,WBA
09-07-2021,53.44737,70.0,44,6.05,52.0,48.383939873465,47.995808092050005,48.606405650617496,51.0,48.2798069565,3.13636,19,WBA
09-08-2021,53.44737,70.0,44,6.05,52.0,48.516472676875,48.166207410720006,48.66784407162685,51.09,48.365006615835,3.13636,19,WBA
09-09-2021,53.44737,70.0,44,6.05,52.0,48.194607297165,47.437276991965,48.232473812425006,50.57,47.872741917455,3.13636,19,WBA
09-10-2021,53.44737,70.0,44,6.05,52.0,48.099941009015005,46.80301286136,48.13780752427501,49.45,46.812479490175,3.13636,19,WBA
09-13-2021,53.44737,70.0,44,6.05,52.0,47.210077900405,46.4574809096125,47.569809795375,49.18,46.55688051217,3.13636,19,WBA
09-14-2021,53.44737,70.0,44,6.05,52.0,46.698879944395,45.5865510586325,46.7456450907411,48.22,45.64808414593,3.13636,19,WBA
09-15-2021,53.44737,70.0,44,6.05,52.0,45.51555134252,45.51555134252,47.513010022485,50.12,47.44674362078,3.13636,19,WBA
09-16-2021,53.44737,70.0,44,6.05,52.0,47.437276991965,46.68941331558,47.664476083525,49.94,47.27634430211,3.13636,19,WBA
09-17-2021,53.44737,70.0,44,6.05,52.0,46.84087937662,46.5758137698,47.10594498344,49.62,46.97341218003,3.13636,19,WBA
09-20-2021,53.44737,70.0,44,6.05,52.0,46.452747595205,45.3010375335721,46.7651463461,48.4,45.8184834646,3.13636,19,WBA
09-21-2021,53.44737,70.0,44,6.05,52.0,46.0078160409,45.354618652665,46.50008073928,48.02,45.45875156963,3.13636,19,WBA
09-22-2021,53.44737,70.0,44,6.05,52.0,45.9519629308915,45.392485167925,46.08354907142,48.01,45.449284940815,3.13636,19,WBA
09-23-2021,53.44737,70.0,44,6.05,52.0,45.392485167925,45.203152591625,46.206615246015005,48.46,45.87528323749,3.13636,19,WBA
09-24-2021,53.44737,70.0,44,6.05,52.0,46.04568255616,45.6622840891525,46.07313577972349,48.31,45.733283805265,3.13636,19,WBA
09-27-2021,53.44737,70.0,44,6.05,52.0,45.771150320525,45.714350547635,46.585280398615,48.8,46.1971486172,3.13636,19,WBA
09-28-2021,53.44737,70.0,44,6.05,52.0,46.12141558668,45.468218198445,46.377014564685,48.09,45.52501797133501,3.13636,19,WBA
09-29-2021,53.44737,70.0,44,6.05,52.0,45.53448460015,45.297818879775,48.166207410720006,48.71,46.111948957865,3.13636,19,WBA
09-30-2021,53.44737,70.0,44,6.05,52.0,46.187681988385,44.417422399980005,46.320214791795,47.05,44.540488574574994,3.13636,19,WBA
10-01-2021,53.13158,70.0,44,6.0128,52.0,44.612434953569,43.60329232189,44.748754408505,46.8,44.3038228542,3.13636,19,WBA
10-04-2021,53.02632,70.0,44,6.06646,52.0,44.26595633894,44.038757247380005,44.90968709836,46.69,44.199689937235,3.13636,19,WBA
10-05-2021,53.02632,70.0,44,6.06646,52.0,44.246076418428494,43.80209152700501,44.6966879500225,47.09,44.578355089835,3.13636,19,WBA
10-06-2021,53.02632,70.0,44,6.06646,52.0,44.36062262709,43.7500250685225,44.72035452206,46.91,44.407955771165,3.13636,19,WBA
10-07-2021,53.02632,70.0,44,6.06646,52.0,44.829220753432494,44.72035452206,45.69541729000501,47.85,45.297818879775,3.13636,19,WBA
10-08-2021,53.02632,70.0,44,6.06646,52.0,45.30728550859,44.7156212076525,45.354618652665,47.38,44.85288732547,3.13636,19,WBA
10-11-2021,53.02632,70.0,44,6.06646,52.0,44.8718205831,44.85288732547,45.676484032375,47.42,44.89075384073,3.13636,19,WBA
10-12-2021,52.86842,70.0,44,6.10402,52.0,44.635154862725,44.559421832205,45.259952364515,47.42,44.89075384073,3.13636,19,WBA
10-13-2021,52.86842,70.0,44,6.10402,52.0,45.04221990177,44.313289483015005,45.13688618992,47.26,44.73928777969,3.13636,19,WBA
10-14-2021,52.97368,70.0,44,6.01855,52.0,44.881287211914994,42.817562130244994,49.01820400407,50.77,48.062074493755006,3.13636,19,WBA
10-15-2021,53.19444,70.0,44,6.21633,52.0,48.478606161615,46.1971486172,48.90460445829,48.92,46.310748162980005,3.14286,18,WBA
10-18-2021,53.44737,70.0,44,6.00634,52.0,46.111948957865,45.051686530585,46.111948957865,48.4,45.8184834646,3.13636,19,WBA
10-19-2021,53.5,70.0,44,5.97142,52.0,45.998349412085005,44.94755361362,45.998349412085005,48.01,45.449284940815,3.13636,19,WBA
10-20-2021,53.54737,70.0,44,5.95097,52.0,45.53448460015,45.32621876622,46.02476130647885,48.39,45.809016835785,3.13636,19,WBA
10-21-2021,53.54737,70.0,44,5.95097,52.0,45.72381717645,45.72381717645,46.566347140985,49.14,46.51901399691,3.13636,19,WBA
10-22-2021,53.54737,70.0,44,5.95097,52.0,46.67048005795,46.14034884431,47.25741104448,49.0,46.3864811935,3.13636,19,WBA
10-25-2021,53.96842,70.0,44,5.82527,53.0,46.85981263425,46.471680852835,47.153278127515,49.22,46.59474702743,3.13636,19,WBA
10-26-2021,53.96842,70.0,44,5.82527,53.0,46.7651463461,45.4540182552225,46.7651463461,48.31,45.733283805265,3.13636,19,WBA
10-27-2021,53.96842,70.0,44,5.82527,53.0,45.86581660867501,44.578355089835,45.87528323749,47.12,44.60675497628,3.13636,19,WBA
10-28-2021,53.96842,70.0,44,5.82527,53.0,44.56888846102,44.1665567363825,44.824487439025,47.1,44.58782171865,3.13636,19,WBA
10-29-2021,53.96842,70.0,44,5.82527,53.0,44.36062262709,44.275422967755006,44.75822103732,47.02,44.51208868813,3.13636,19,WBA
11-01-2021,53.96842,70.0,44,5.82527,53.0,44.58782171865,44.313289483015005,45.13688618992,47.32,44.79608755258,3.13636,19,WBA
11-02-2021,53.75789,70.0,44,5.92784,52.0,45.00435338651,44.35115599827501,45.222085849255,47.75,45.203152591625,3.13636,19,WBA
11-03-2021,53.74444,70.0,44,6.08999,52.0,44.8718205831,44.8718205831,46.797332884071,49.23,46.604213656244994,3.14286,18,WBA
11-04-2021,53.74444,70.0,44,6.08999,52.0,46.65154680032,45.76168369171,46.9118790927325,49.51,46.869279263065,3.14286,18,WBA
11-05-2021,53.75789,70.0,44,5.92784,52.0,47.23847778685,46.25394839009,47.59470702915845,50.2,47.5224766513,3.13636,19,WBA
11-08-2021,53.75789,70.0,44,5.92784,52.0,47.59820968182,47.06807846818,48.26342968865005,49.9,47.23847778685,3.13636,19,WBA
11-09-2021,53.75789,70.0,44,5.92784,52.0,47.285810930925,46.40541445113,47.399410476705,49.1,46.48114748165,3.13636,19,WBA
11-10-2021,53.75789,70.0,44,5.92784,52.0,46.547413883355,46.272881647720006,47.08701172581,48.97,46.358081307055,3.13636,19,WBA
11-11-2021,53.75789,70.0,44,5.92784,52.0,46.755679717285,46.4574809096125,47.29527755974,49.94,47.27634430211,3.13636,19,WBA
11-12-2021,53.75789,70.0,44,5.92784,52.0,47.207048674511,46.853402025198,47.656275499314,49.54,47.350418937746,3.13636,19,WBA
11-15-2021,53.75789,70.0,44,5.92784,52.0,47.4899659939614,46.8772970690705,47.6992865782845,49.22,47.044562376178,3.13636,19,WBA
11-16-2021,53.86316,70.0,44,5.9312,52.0,47.1449215604425,46.385059165297,47.168816604315,48.57,46.423291235493,3.13636,19,WBA
11-17-2021,53.86316,70.0,44,5.9312,52.0,46.26080493716,45.515279568338,46.50931339343399,47.81,45.69688190176901,3.13636,19,WBA
11-18-2021,53.86316,70.0,44,5.9312,52.0,45.515279568338,44.7745332082905,45.849810182553,47.82,45.706439919318,3.13636,19,WBA
11-19-2021,53.86316,70.0,44,5.9312,52.0,45.773346042161,44.7745332082905,45.78290405971,46.98,44.903566445202,3.13636,19,WBA
11-22-2021,53.86316,70.0,44,5.9312,52.0,44.92354270187941,44.73152212932,45.95475721524102,47.32,45.228539041868,3.13636,19,WBA
11-23-2021,53.86316,70.0,44,5.9312,52.0,45.371909305103,44.44478160285,45.78290405971,47.39,45.295445164711,3.13636,19,WBA
11-24-2021,53.86316,70.0,44,5.9312,52.0,45.046936708437,44.215389181674,45.247655076966005,46.62,44.559477813438,3.13636,19,WBA
11-26-2021,53.86316,70.0,44,5.9312,52.0,43.88085856745899,43.288261479421,44.110250988635,45.9,43.87130054991,3.13636,19,WBA
11-29-2021,53.86316,70.0,44,5.9312,52.0,44.072018918439,43.48897984795,44.454339620399,46.08,44.043344865792,3.13636,19,WBA
11-30-2021,53.86316,70.0,44,5.9312,52.0,44.024228830694,42.447155935109,44.454339620399,44.8,42.81991861952,3.13636,19,WBA
12-01-2021,53.86316,70.0,44,5.9312,52.0,43.29781949696999,41.758978671581,43.680140198930005,43.72,41.787652724228,3.13636,19,WBA
12-02-2021,53.86316,70.0,44,5.9312,52.0,42.284669636776,41.692072548738,43.001520952951,44.62,42.647874303638,3.13636,19,WBA
12-03-2021,53.86316,70.0,44,5.9312,52.0,42.877266724814,42.542736110599,44.521245743242,46.53,44.473455655497,3.13636,19,WBA
12-06-2021,53.81053,70.0,44,5.9519,52.0,44.817544287261,44.683732041575,46.604893568924,48.3,46.16522476167,3.13636,19,WBA
12-07-2021,53.81053,70.0,44,5.9519,52.0,46.299037007356,45.945390358043,46.748263832159,48.23,46.098318638827,3.13636,19,WBA
12-08-2021,53.81053,70.0,44,5.9519,52.0,46.203456831866,46.040970533533,46.652683656669,48.5,46.35638511265,3.13636,19,WBA
12-09-2021,53.81053,70.0,44,5.9519,52.0,46.26080493716,45.897600270298,47.412546051814495,49.17,46.996772288433,3.13636,19,WBA
12-10-2021,53.81053,70.0,44,5.9519,52.0,47.417325060589,46.923844614534126,47.732739639706,49.5,47.31218686755,3.13636,19,WBA
12-13-2021,53.81053,70.0,44,5.9519,52.0,47.4727615623732,46.518871410983,47.914341973137,49.14,46.968098235786,3.13636,19,WBA
12-14-2021,53.81053,70.0,44,5.9519,52.0,46.968098235786,46.8342859901,48.229756552254,49.32,47.140142551668,3.13636,19,WBA
12-15-2021,53.81053,70.0,44,5.9519,52.0,47.293070832452,46.38926469301855,47.5272422624025,49.66,47.46511514833399,3.13636,19,WBA
12-16-2021,53.44211,70.0,44,6.02122,52.0,46.3602083196696,46.35638511265,47.933458008235,49.26,47.082794446374,3.04545,19,WBA
12-17-2021,53.44211,70.0,44,6.02122,52.0,46.891634095394,46.528429428532,47.426883078138,48.85,46.690915726865,3.04545,19,WBA
12-20-2021,53.44211,70.0,44,6.02122,52.0,46.241688902062,45.7819482579551,46.729147797061,48.83,46.671799691767,3.04545,19,WBA
12-21-2021,53.54737,70.0,44,6.28644,52.0,46.958540218237,46.796053919904,47.971690078431,49.96,47.751855674804,3.04545,19,WBA
12-22-2021,53.65263,70.0,44,6.24275,52.0,47.761413692353,47.589369376471,48.55472914892,50.41,48.181966464509,3.04545,19,WBA
12-23-2021,53.65263,70.0,44,6.24275,52.0,48.478265008528,48.229756552254,48.688541394606,50.48,48.248872587352,3.04545,19,WBA
12-27-2021,53.65263,70.0,44,6.24275,52.0,48.181966464509,48.095944306568,48.674204368282496,50.73,48.487823026077,3.04545,19,WBA
12-28-2021,53.65263,70.0,44,6.24275,52.0,48.487823026077,48.478265008528,49.33848658793799,51.43,49.156884254507,3.04545,19,WBA
12-29-2021,53.65263,70.0,44,6.24275,52.0,49.176000289605,49.00873498249749,49.997989798819,52.25,49.940641693525,3.04545,19,WBA
12-30-2021,53.65263,70.0,44,6.24275,52.0,50.045779886564,49.64434314950599,50.581028869308,51.99,49.692133237251,3.0,19,WBA
12-31-2021,53.65263,70.0,44,6.24275,52.0,49.6013320705355,49.539204956467,50.103127991858,52.16,49.85461953558399,3.0,19,WBA
01-03-2022,53.65263,70.0,44,6.24275,52.0,49.950199711074,49.950199711074,50.829537325582,53.06,50.714841114994,3.0,19,WBA
01-04-2022,53.65263,70.0,44,6.24275,52.0,50.829537325582,50.743515167641,51.680200887443,53.48,51.116277852052,3.0,19,WBA
01-05-2022,53.65263,70.0,44,6.24275,52.0,51.316996220581,51.211858027542,52.37793616852,54.0,51.6132947646,3.0,19,WBA
01-06-2022,53.91579,70.0,48,5.97198,52.0,51.603736747051,49.978873763721,52.081637624501,52.44,50.122244026956,3.04545,19,WBA
01-07-2022,54.33684,70.0,48,5.99826,52.0,49.931083675976,49.60611107931,51.756665027835,53.84,51.460366483816,3.04545,19,WBA
01-10-2022,54.33684,70.0,48,5.99826,52.0,51.546388641757,50.810421290484,52.14376473856949,53.73,51.35522829077699,3.04545,19,WBA
01-11-2022,54.33684,70.0,48,5.99826,52.0,51.594178729502,51.250090097738,52.5690965195,54.33,51.928709343717,3.04545,19,WBA
01-12-2022,54.35556,70.0,48,6.16209,52.0,52.119869694697,51.0828247906305,52.253681940383,53.91,51.527272606659,3.04762,18,WBA
01-13-2022,54.35556,70.0,48,6.16209,52.0,51.794897098030994,51.192741992444,52.29669301935351,54.19,51.794897098030994,3.04762,18,WBA
01-14-2022,54.35556,70.0,48,6.16209,52.0,51.72799097518799,51.087603799405,51.986057449011,54.3,51.90003529107,3.04762,18,WBA
01-18-2022,54.46667,70.0,48,6.13659,53.0,51.699316922541,50.84865336068,51.947825378815,53.52,51.154509922248,3.04762,18,WBA
01-19-2022,54.46667,70.0,48,6.13659,53.0,51.106719834503,50.638376974602,51.465145492590494,53.53,51.164067939797,3.04762,18,WBA
01-20-2022,54.46667,70.0,48,6.13659,53.0,51.164067939797,50.676609044798,51.871361238423,53.18,50.829537325582,3.04762,18,WBA
01-21-2022,54.46667,70.0,48,6.13659,53.0,50.896443448425,49.89285160578,51.09238280817949,52.5,50.17959213225,3.04762,18,WBA
01-24-2022,54.52222,70.0,48,6.10942,53.0,50.093569974309,48.382684833038,50.437658606073,52.38,50.064895921662,3.04762,18,WBA
01-25-2022,54.52222,70.0,48,6.10942,53.0,49.41495072833,48.0720492626955,49.577437026663,50.99,48.736331482351,3.04762,18,WBA
01-26-2022,54.52222,70.0,48,6.10942,53.0,48.736331482351,47.015888323530994,49.233348394899,49.76,47.560695323824,3.04762,18,WBA
01-27-2022,54.52222,70.0,48,6.10942,53.0,47.990806113529,47.5272422624025,48.487823026077,50.0,47.790087745,3.04762,18,WBA
01-28-2022,54.52222,70.0,48,6.10942,53.0,47.732739639706,47.140142551668,48.258430604901,50.46,48.229756552254,3.04762,18,WBA
01-31-2022,54.52222,70.0,48,6.10942,53.0,47.828319815196,46.8390649988745,47.880888911715495,49.76,47.560695323824,3.04762,18,WBA
02-01-2022,54.52222,70.0,48,6.10942,53.0,47.1449215604425,47.02544634108,47.70406558705899,49.75,47.551137306275,3.04762,18,WBA
02-02-2022,54.52222,70.0,48,6.10942,53.0,47.608485411569,47.522463253628,48.420916903234,50.41,48.181966464509,3.04762,18,WBA
02-03-2022,54.52222,70.0,48,6.10942,53.0,48.315778710195,47.207048674511,48.717215447253,49.5,47.31218686755,3.04762,18,WBA
02-04-2022,54.52222,70.0,48,6.10942,53.0,47.006330305982,46.040970533533,47.21660669206,48.6,46.45196528814,3.04762,18,WBA
02-07-2022,54.57222,70.0,48,6.08731,53.15,46.700473744414,46.203456831866,47.273954797354,49.09,46.920308148041,3.04762,18,WBA
02-08-2022,54.57222,70.0,48,6.08731,53.15,46.853402025198,46.614451586473,47.713623604608,49.79,47.589369376471,3.04762,18,WBA
02-09-2022,54.62778,70.0,48,6.04059,53.15,47.608485411569,47.21660669206,47.971690078431,49.99,47.780529727451,3.04762,18,WBA
02-10-2022,54.62778,70.0,48,6.04059,53.15,47.57025334137301,46.862960042747,47.70664625179723,49.22,47.044562376178,3.04762,18,WBA
02-11-2022,54.62778,70.0,48,6.04059,53.15,47.159258586766,46.27036295470899,47.77097170990199,48.7,46.54754546363,3.04762,18,WBA
02-14-2022,54.62778,70.0,48,6.04059,53.15,46.824727972551,44.750638164418,46.853402025198,47.36,45.266771112064,3.04762,18,WBA
02-15-2022,54.62778,70.0,48,6.04059,53.15,45.534395603436,45.534395603436,46.31337403367949,48.3,46.16522476167,3.04762,18,WBA
02-16-2022,54.62778,70.0,48,6.04059,53.15,45.983622428239,45.4149203840735,46.4949763671105,47.88,45.763788024612,3.04762,18,WBA
02-17-2022,54.62778,70.0,48,6.04059,53.15,45.56828848104001,45.104882157504,45.684140061924005,46.81,45.191770843167006,3.04762,18,WBA
02-18-2022,54.62778,70.0,48,6.04059,53.15,45.017993471841,44.641475833968,45.732411553959,46.61,44.998684875027,3.04762,18,WBA
02-22-2022,54.62778,70.0,48,6.04059,53.15,45.201425141574,43.96625420338242,45.259350932016005,45.79,44.207032405653,3.04762,18,WBA
02-23-2022,54.62778,70.0,48,6.04059,53.15,44.390464075386,43.820860469373,44.583550043526,45.46,43.888440558222,3.04762,18,WBA
02-24-2022,54.62778,70.0,48,6.04059,53.15,43.453997129907,42.41268450372798,43.869131961408,45.27,43.705008888489004,3.04762,18,WBA
02-25-2022,54.62778,70.0,48,6.04059,53.15,43.83051476778,43.801551872559,44.83938895131151,46.2,44.60285864034,3.04762,18,WBA
02-28-2022,54.62778,70.0,48,6.04059,53.15,44.023600735920006,43.772588977338,44.79594460848,46.09,44.496661357863005,3.04762,18,WBA
03-01-2022,53.72353,70.0,48,4.89051,52.3,44.322883986537,43.048516596813,44.487007059456,45.01,43.453997129907,2.95,17,WBA
03-02-2022,53.72353,70.0,48,4.89051,52.3,43.695354590082,43.367108444244,44.670438729189,46.15,44.554587148305,2.95,17,WBA
03-03-2022,53.72353,70.0,48,4.89051,52.3,45.13867220192851,44.593204341933,45.384856811307,46.72,45.104882157504,2.95,17,WBA
03-04-2022,53.72353,70.0,48,4.89051,52.3,44.51596995467701,44.458044164235,46.13789208705301,47.72,46.070311998204,2.95,17,WBA
03-07-2022,53.72353,70.0,48,4.89051,52.3,45.799991642808,45.32693102086501,46.794384378729,46.99,45.365548214493,2.95,17,WBA
03-08-2022,53.72353,70.0,48,4.89051,52.3,45.56828848104001,45.510362690598,47.064704734125,47.47,45.828954538029,2.95,17,WBA
03-09-2022,53.72353,70.0,48,4.89051,52.3,46.833001572357,45.98342331254101,47.141939121381,48.12,46.456483934484,2.95,17,WBA
03-10-2022,53.72353,70.0,48,4.89051,52.3,46.0046627690364,45.47174549697,46.5288911725365,48.07,46.408212442449,2.95,17,WBA
03-11-2022,53.72353,70.0,48,4.89051,52.3,46.746112886694,45.742065852366,47.277099299079,47.44,45.799991642808,2.95,17,WBA
03-14-2022,53.72353,70.0,48,4.89051,52.3,46.186163579088,45.491054093784,46.7799029311185,47.91,46.253743667937,2.95,17,WBA
03-15-2022,53.72353,70.0,48,4.89051,52.3,46.417866740856,45.9785961633375,46.755767185101,48.17,46.50475542651901,2.95,17,WBA
03-16-2022,53.72353,70.0,48,4.89051,52.3,46.601298410589,45.056610665469,46.736458588287,47.38,45.742065852366,2.95,17,WBA
03-17-2022,53.72353,70.0,48,4.89051,52.3,45.32693102086501,45.114536455911,46.16531029452888,47.48,45.838608836436,2.95,17,WBA
03-18-2022,53.72353,70.0,48,4.89051,52.3,45.71310295714501,44.863524697329,45.809645941215,47.36,45.722757255552,2.95,17,WBA
03-21-2022,53.72353,70.0,48,4.89051,52.3,45.790337344401,45.4572640493595,46.93678528023225,47.38,45.742065852366,2.95,17,WBA
03-22-2022,53.72353,70.0,48,4.89051,52.3,46.128237788646,45.384856811307,46.499928277315504,47.43,45.790337344401,2.95,17,WBA
03-23-2022,53.60588,70.0,48,4.90647,52.0,45.645522868296005,44.709055922817,45.95446041732,46.74,45.124190754318,2.95,17,WBA
03-24-2022,53.60588,70.0,48,4.90647,52.0,45.249696633609,44.709055922817,45.71310295714501,47.02,45.394511109714,2.95,17,WBA
03-25-2022,53.60588,70.0,48,4.90647,52.0,45.404165408121,45.2892792570777,46.1234106394425,47.12,45.491054093784,2.95,17,WBA
03-28-2022,53.60588,70.0,48,4.90647,52.0,45.3752025129,45.037302068655,45.722757255552,47.19,45.558634182633,2.95,17,WBA
03-29-2022,53.60588,70.0,48,4.90647,52.0,45.9486678382758,45.44162408594016,46.186163579088,47.82,46.166854982274,2.95,17,WBA
03-30-2022,53.60588,70.0,48,4.90647,52.0,46.166854982274,45.655177166703,46.804038677136,47.46,45.819300239622,2.95,17,WBA
03-31-2022,52.48824,70.0,48,4.99434,52.0,43.72431748530301,42.643036063719,44.16011251539498,44.77,43.222293968139006,2.95,17,WBA
04-01-2022,50.66471,56.0,44,3.18802,51.0,43.000245104778,41.687260521426005,43.222293968139006,43.86,42.343752813102,2.85,17,WBA
04-04-2022,50.31176,56.0,44,3.34873,50.0,42.32444421628801,41.41694016603,42.527184482835,43.4,41.89965508638,2.85,17,WBA
04-05-2022,50.13529,56.0,44,3.33413,50.0,41.5347226065954,41.53279174691401,42.237555530625,43.49,41.98654377204301,2.85,17,WBA
04-06-2022,49.9,56.0,44,3.04012,50.0,41.725877715054,41.57247091336677,43.212639669732,44.31,42.77819624141701,2.85,17,WBA
04-07-2022,49.9,56.0,44,3.04012,50.0,42.894047822301005,42.1844568893865,43.647083098047005,45.11,43.550540113977,2.85,17,WBA
04-08-2022,49.48824,55.0,44,2.6328,50.0,43.618120202826,43.202985371325,44.2118595548565,45.42,43.849823364594,2.85,17,WBA
04-11-2022,49.48824,55.0,44,2.6328,50.0,43.917403453443,42.807159136638006,44.6656115799855,44.43,42.894047822301005,2.85,17,WBA
04-12-2022,49.19412,52.3,44,2.25244,50.0,43.000245104778,42.527184482835,43.4105527870755,44.23,42.700961854161,2.85,17,WBA
04-13-2022,49.19412,52.3,44,2.25244,50.0,42.884393523894005,42.536838781242,45.481399795377,44.6,43.05817089522,2.85,17,WBA
04-14-2022,49.19412,52.3,44,2.25244,50.0,43.116096685662,43.077479492034,43.8546505137975,44.81,43.260911161767005,2.85,17,WBA
04-18-2022,49.19412,52.3,44,2.25244,50.0,43.164368177697,42.7733690922135,43.415379936279,44.5,42.96162791115,2.85,17,WBA
04-19-2022,49.19412,52.3,44,2.25244,50.0,43.145059580883,43.116096685662,44.081526526362,45.6,44.023600735920006,2.85,17,WBA
04-20-2022,49.19412,52.3,44,2.25244,50.0,44.274612494502,44.207032405653,45.133845052725,46.54,44.931104786178,2.85,17,WBA
04-21-2022,49.19412,52.3,44,2.25244,50.0,45.104882157504,44.6269943863575,45.6406957190925,46.81,45.191770843167006,2.85,17,WBA
