 Date,BRKB Price Target,BRKB Price Target - High,BRKB Price Target - Low,BRKB Price Target - StdDev,BRKB Price Target - Median,BRKB Open,BRKB Low,BRKB High,BRKB Close,BRKB Adj. Close,BRKB Rating,BRKB Price Target - #,Ticker
06-22-2020,337500.0,350000,320000,12747.54878,342500,179.55,178.87,181.8,180.17,180.17,4.0,3,BRKB
06-23-2020,337500.0,350000,320000,12747.54878,342500,181.87,180.4,182.39,181.01,181.01,4.0,3,BRKB
06-24-2020,337500.0,350000,320000,12747.54878,342500,179.61,177.26,179.65,177.53,177.53,4.0,3,BRKB
06-25-2020,337500.0,350000,320000,12747.54878,342500,176.58,176.06,179.7195,178.85,178.85,4.0,3,BRKB
06-26-2020,337500.0,350000,320000,12747.54878,342500,176.71,174.63,178.7,175.37,175.37,4.0,3,BRKB
06-29-2020,337500.0,350000,320000,12747.54878,342500,175.9,175.33,177.22,177.19,177.19,4.0,3,BRKB
06-30-2020,337500.0,350000,320000,12747.54878,342500,176.75,176.51,179.12,178.51,178.51,4.0,3,BRKB
07-01-2020,337500.0,350000,320000,12747.54878,342500,178.41,177.34,180.45,177.99,177.99,4.0,3,BRKB
07-02-2020,337500.0,350000,320000,12747.54878,342500,180.45,178.24,180.94,178.83,178.83,4.0,3,BRKB
07-06-2020,337500.0,350000,320000,12747.54878,342500,183.1,181.59,183.52,182.72,182.72,4.0,3,BRKB
07-07-2020,337500.0,350000,320000,12747.54878,342500,182.02,180.6,182.49,181.15,181.15,4.0,3,BRKB
07-08-2020,337500.0,350000,320000,12747.54878,342500,180.42,179.77,182.3119,181.2,181.2,4.0,3,BRKB
07-09-2020,337500.0,350000,320000,12747.54878,342500,181.79,177.77,181.88,178.8,178.8,4.0,3,BRKB
07-10-2020,337500.0,350000,320000,12747.54878,342500,178.26,178.09,182.96,182.9,182.9,4.0,3,BRKB
07-13-2020,337500.0,350000,320000,12747.54878,342500,183.81,183.31,185.82,184.13,184.13,4.0,3,BRKB
07-14-2020,337500.0,350000,320000,12747.54878,342500,182.42,182.42,190.08,189.71,189.71,4.0,3,BRKB
07-15-2020,337500.0,350000,320000,12747.54878,342500,192.64,188.75,193.05,190.56,190.56,4.0,3,BRKB
07-16-2020,337500.0,350000,320000,12747.54878,342500,188.32,188.32,191.93,191.01,191.01,4.0,3,BRKB
07-17-2020,337500.0,350000,320000,12747.54878,342500,191.77,190.4686,192.12,190.76,190.76,4.0,3,BRKB
07-20-2020,337500.0,350000,320000,12747.54878,342500,190.02,189.48,191.23,190.48,190.48,4.0,3,BRKB
07-21-2020,337500.0,350000,320000,12747.54878,342500,190.4,190.4,193.45,192.27,192.27,4.0,3,BRKB
07-22-2020,337500.0,350000,320000,12747.54878,342500,191.78,190.63,192.24,192.1,192.1,4.0,3,BRKB
07-23-2020,337500.0,350000,320000,12747.54878,342500,191.71,191.48,193.39,193.25,193.25,4.0,3,BRKB
07-24-2020,337500.0,350000,320000,12747.54878,342500,193.25,193.05,196.28,194.52,194.52,4.0,3,BRKB
07-27-2020,337500.0,350000,320000,12747.54878,342500,193.83,191.77,193.99,192.14,192.14,4.0,3,BRKB
07-28-2020,337500.0,350000,320000,12747.54878,342500,190.9,190.61,194.46,194.12,194.12,4.0,3,BRKB
07-29-2020,337500.0,350000,320000,12747.54878,342500,194.03,193.73,196.67,196.41,196.41,4.0,3,BRKB
07-30-2020,337500.0,350000,320000,12747.54878,342500,193.43,192.25,194.57,194.3,194.3,4.0,3,BRKB
07-31-2020,337500.0,350000,320000,12747.54878,342500,195.06,193.33,196.0,195.78,195.78,4.0,3,BRKB
08-03-2020,337500.0,350000,320000,12747.54878,342500,197.28,196.0,200.68,199.26,199.26,4.0,3,BRKB
08-04-2020,337500.0,350000,320000,12747.54878,342500,198.97,198.11,200.31,200.24,200.24,4.0,3,BRKB
08-05-2020,337500.0,350000,320000,12747.54878,342500,201.44,201.0,204.69,203.62,203.62,4.0,3,BRKB
08-06-2020,337500.0,350000,320000,12747.54878,342500,203.0,202.7,205.39,205.02,205.02,4.0,3,BRKB
08-07-2020,337500.0,350000,320000,12747.54878,342500,204.2,204.0,209.75,209.48,209.48,4.0,3,BRKB
08-10-2020,342500.0,350000,335000,6123.72436,342500,211.34,209.4,212.92,212.58,212.58,3.66667,3,BRKB
08-11-2020,342500.0,350000,335000,6123.72436,342500,214.74,212.24,215.6,212.66,212.66,3.66667,3,BRKB
08-12-2020,342500.0,350000,335000,6123.72436,342500,213.1,212.31,214.39,213.24,213.24,3.66667,3,BRKB
08-13-2020,342500.0,350000,335000,6123.72436,342500,212.93,211.66,213.33,211.98,211.98,3.66667,3,BRKB
08-14-2020,342500.0,350000,335000,6123.72436,342500,211.04,210.25,211.97,210.96,210.96,3.66667,3,BRKB
08-17-2020,342500.0,350000,335000,6123.72436,342500,210.05,206.34,210.82,206.78,206.78,3.66667,3,BRKB
08-18-2020,342500.0,350000,335000,6123.72436,342500,206.95,206.8,209.76,208.33,208.33,3.66667,3,BRKB
08-19-2020,342500.0,350000,335000,6123.72436,342500,209.19,206.66,210.21,207.21,207.21,3.66667,3,BRKB
08-20-2020,342500.0,350000,335000,6123.72436,342500,205.17,204.51,206.79,206.12,206.12,3.66667,3,BRKB
08-21-2020,342500.0,350000,335000,6123.72436,342500,205.52,205.52,208.4,207.43,207.43,3.66667,3,BRKB
08-24-2020,342500.0,350000,335000,6123.72436,342500,209.23,208.91,213.3,212.61,212.61,3.66667,3,BRKB
08-25-2020,342500.0,350000,335000,6123.72436,342500,213.56,212.85,214.0,213.35,213.35,3.66667,3,BRKB
08-26-2020,342500.0,350000,335000,6123.72436,342500,212.98,212.3,215.83,214.66,214.66,3.66667,3,BRKB
08-27-2020,342500.0,350000,335000,6123.72436,342500,214.99,214.76,217.98,216.87,216.87,3.66667,3,BRKB
08-28-2020,342500.0,350000,335000,6123.72436,342500,217.51,215.7297,218.81,218.55,218.55,3.66667,3,BRKB
08-31-2020,342500.0,350000,335000,6123.72436,342500,218.62,217.65,219.45,218.04,218.04,3.66667,3,BRKB
09-01-2020,342500.0,350000,335000,6123.72436,342500,216.92,216.62,218.59,218.55,218.55,3.66667,3,BRKB
09-02-2020,342500.0,350000,335000,6123.72436,342500,218.13,218.13,222.09,221.68,221.68,3.66667,3,BRKB
09-03-2020,342500.0,350000,335000,6123.72436,342500,222.0,216.43,223.2399,218.15,218.15,3.66667,3,BRKB
09-04-2020,342500.0,350000,335000,6123.72436,342500,219.95,215.06,221.48,218.32,218.32,3.66667,3,BRKB
09-08-2020,342500.0,350000,335000,6123.72436,342500,217.28,215.3393,219.19,217.8,217.8,3.66667,3,BRKB
09-09-2020,342500.0,350000,335000,6123.72436,342500,218.95,218.52,221.62,219.63,219.63,3.66667,3,BRKB
09-10-2020,342500.0,350000,335000,6123.72436,342500,220.54,217.15,220.68,217.8,217.8,3.66667,3,BRKB
09-11-2020,342500.0,350000,335000,6123.72436,342500,218.0,216.92,219.265,217.93,217.93,3.66667,3,BRKB
09-14-2020,342500.0,350000,335000,6123.72436,342500,219.0,218.3,221.32,219.94,219.94,3.66667,3,BRKB
09-15-2020,342500.0,350000,335000,6123.72436,342500,220.08,218.45,221.57,218.94,218.94,3.66667,3,BRKB
09-16-2020,342500.0,350000,335000,6123.72436,342500,220.28,219.19,222.26,219.59,219.59,3.66667,3,BRKB
09-17-2020,342500.0,350000,335000,6123.72436,342500,218.46,216.5,218.68,218.05,218.05,3.66667,3,BRKB
09-18-2020,342500.0,350000,335000,6123.72436,342500,219.08,217.83,221.01,218.21,218.21,3.66667,3,BRKB
09-21-2020,342500.0,350000,335000,6123.72436,342500,214.0,208.73,215.45,213.02,213.02,3.66667,3,BRKB
09-22-2020,342500.0,350000,335000,6123.72436,342500,212.54,211.7,214.75,214.16,214.16,3.66667,3,BRKB
09-23-2020,342500.0,350000,335000,6123.72436,342500,213.94,209.38,214.88,209.61,209.61,3.66667,3,BRKB
09-24-2020,342500.0,350000,335000,6123.72436,342500,209.14,206.58,210.23,208.72,208.72,3.66667,3,BRKB
09-25-2020,342500.0,350000,335000,6123.72436,342500,207.0,206.82,211.11,210.45,210.45,3.66667,3,BRKB
09-28-2020,342500.0,350000,335000,6123.72436,342500,213.22,212.0206,215.47,213.54,213.54,3.66667,3,BRKB
09-29-2020,342500.0,350000,335000,6123.72436,342500,213.59,210.24,213.59,210.44,210.44,3.66667,3,BRKB
09-30-2020,342500.0,350000,335000,7500.0,342500,211.11,210.7522,213.7,212.94,212.94,3.66667,2,BRKB
10-01-2020,342500.0,350000,335000,7500.0,342500,214.3,210.62,214.385,212.02,212.02,3.66667,2,BRKB
10-02-2020,342500.0,350000,335000,7500.0,342500,209.84,209.53,213.68,211.18,211.18,3.66667,2,BRKB
10-05-2020,342500.0,350000,335000,7500.0,342500,213.09,212.05,213.9,212.36,212.36,3.66667,2,BRKB
10-06-2020,342500.0,350000,335000,7500.0,342500,212.65,209.65,213.48,210.26,210.26,3.66667,2,BRKB
10-07-2020,342500.0,350000,335000,7500.0,342500,212.33,211.36,214.67,213.29,213.29,3.66667,2,BRKB
10-08-2020,342500.0,350000,335000,7500.0,342500,214.39,213.44,215.69,215.15,215.15,3.66667,2,BRKB
10-09-2020,342500.0,350000,335000,7500.0,342500,215.88,214.16,216.2924,215.68,215.68,3.66667,2,BRKB
10-12-2020,342500.0,350000,335000,7500.0,342500,216.74,215.12,217.43,216.41,216.41,3.66667,2,BRKB
10-13-2020,342500.0,350000,335000,7500.0,342500,215.76,212.0,216.38,212.31,212.31,3.66667,2,BRKB
10-14-2020,342500.0,350000,335000,7500.0,342500,212.02,210.54,212.35,210.91,210.91,3.66667,2,BRKB
10-15-2020,342500.0,350000,335000,7500.0,342500,209.27,208.22,211.99,211.65,211.65,3.66667,2,BRKB
10-16-2020,342500.0,350000,335000,7500.0,342500,211.84,211.81,213.8253,211.91,211.91,3.66667,2,BRKB
10-19-2020,355000.0,360000,350000,5000.0,355000,212.16,208.2,212.32,208.99,208.99,3.66667,2,BRKB
10-20-2020,355000.0,360000,350000,5000.0,355000,209.63,209.41,211.45,210.06,210.06,3.66667,2,BRKB
10-21-2020,355000.0,360000,350000,5000.0,355000,208.97,208.6103,211.38,210.18,210.18,3.66667,2,BRKB
10-22-2020,355000.0,360000,350000,5000.0,355000,209.63,209.23,211.78,211.61,211.61,3.66667,2,BRKB
10-23-2020,355000.0,360000,350000,5000.0,355000,212.43,211.73,213.87,212.71,212.71,3.66667,2,BRKB
10-26-2020,355000.0,360000,350000,5000.0,355000,209.64,207.0,210.26,208.49,208.49,3.66667,2,BRKB
10-27-2020,355000.0,360000,350000,5000.0,355000,208.0,206.58,208.48,206.88,206.88,3.66667,2,BRKB
10-28-2020,355000.0,360000,350000,4082.4829,355000,202.68,199.79,203.88,200.7,200.7,4.0,3,BRKB
10-29-2020,355000.0,360000,350000,4082.4829,355000,200.03,197.81,202.955,201.51,201.51,4.0,3,BRKB
10-30-2020,355000.0,360000,350000,4082.4829,355000,200.51,198.7,202.271,201.9,201.9,4.0,3,BRKB
11-02-2020,355000.0,360000,350000,4082.4829,355000,204.84,203.06,206.18,204.31,204.31,4.0,3,BRKB
11-03-2020,355000.0,360000,350000,4082.4829,355000,206.93,206.36,209.8007,206.63,206.63,4.0,3,BRKB
11-04-2020,355000.0,360000,350000,4082.4829,355000,206.59,204.78,210.15,206.17,206.17,4.0,3,BRKB
11-05-2020,355000.0,360000,350000,4082.4829,355000,208.69,206.97,210.86,207.45,207.45,4.0,3,BRKB
11-06-2020,355000.0,360000,350000,4082.4829,355000,208.45,207.5875,210.26,208.85,208.85,4.0,3,BRKB
11-09-2020,356666.66667,365000,350000,6236.09564,355000,221.97,218.01,225.23,221.5,221.5,4.0,3,BRKB
11-10-2020,356666.66667,365000,350000,6236.09564,355000,221.82,220.94,228.61,228.48,228.48,3.66667,3,BRKB
11-11-2020,356666.66667,365000,350000,6236.09564,355000,228.5,225.4701,228.98,227.37,227.37,3.66667,3,BRKB
11-12-2020,356666.66667,365000,350000,6236.09564,355000,225.01,223.18,225.88,224.72,224.72,3.66667,3,BRKB
11-13-2020,365000.0,380000,350000,12247.44871,365000,226.5,225.29,228.145,227.42,227.42,4.0,3,BRKB
11-16-2020,365000.0,380000,350000,12247.44871,365000,230.58,229.86,233.46,233.1,233.1,4.0,3,BRKB
11-17-2020,365000.0,380000,350000,12247.44871,365000,231.93,230.01,234.97,233.16,233.16,4.0,3,BRKB
11-18-2020,365000.0,380000,350000,12247.44871,365000,233.57,230.0,234.476,230.07,230.07,4.0,3,BRKB
11-19-2020,365000.0,380000,350000,12247.44871,365000,229.67,227.6154,229.97,229.53,229.53,4.0,3,BRKB
11-20-2020,365000.0,380000,350000,12247.44871,365000,228.78,226.771,229.72,227.01,227.01,4.0,3,BRKB
11-23-2020,365000.0,380000,350000,12247.44871,365000,229.77,228.0442,230.5,229.54,229.54,4.0,3,BRKB
11-24-2020,365000.0,380000,350000,12247.44871,365000,232.45,231.24,234.99,233.92,233.92,4.0,3,BRKB
11-25-2020,365000.0,380000,350000,12247.44871,365000,233.92,232.0104,234.0,233.13,233.13,4.0,3,BRKB
11-27-2020,365000.0,380000,350000,12247.44871,365000,233.1,230.45,234.17,231.55,231.55,4.0,3,BRKB
11-30-2020,365000.0,380000,350000,12247.44871,365000,231.19,228.165,231.29,228.91,228.91,4.0,3,BRKB
12-01-2020,365000.0,380000,350000,12247.44871,365000,230.23,229.34,231.98,229.68,229.68,4.0,3,BRKB
12-02-2020,365000.0,380000,350000,12247.44871,365000,229.8,228.31,230.59,230.42,230.42,4.0,3,BRKB
12-03-2020,365000.0,380000,350000,12247.44871,365000,230.0,228.87,231.5,231.02,231.02,4.0,3,BRKB
12-04-2020,365000.0,380000,350000,12247.44871,365000,230.24,230.24,231.89,231.35,231.35,4.0,3,BRKB
12-07-2020,365000.0,380000,350000,12247.44871,365000,231.26,228.1,231.26,229.24,229.24,4.0,3,BRKB
12-08-2020,365000.0,380000,350000,12247.44871,365000,227.46,226.61,228.735,228.19,228.19,4.0,3,BRKB
12-09-2020,365000.0,380000,350000,12247.44871,365000,228.57,226.635,228.9,227.51,227.51,4.0,3,BRKB
12-10-2020,365000.0,380000,350000,12247.44871,365000,226.45,225.728,227.87,227.35,227.35,4.0,3,BRKB
12-11-2020,365000.0,380000,350000,12247.44871,365000,225.2,224.595,226.73,226.39,226.39,4.0,3,BRKB
12-14-2020,365000.0,380000,350000,12247.44871,365000,227.68,222.36,228.06,222.85,222.85,4.0,3,BRKB
12-15-2020,365000.0,380000,350000,12247.44871,365000,224.83,222.73,225.86,224.38,224.38,4.0,3,BRKB
12-16-2020,365000.0,380000,350000,12247.44871,365000,225.48,221.82,225.48,221.91,221.91,4.0,3,BRKB
12-17-2020,365000.0,380000,350000,12247.44871,365000,222.51,221.6673,225.02,224.68,224.68,4.0,3,BRKB
12-18-2020,365000.0,380000,350000,12247.44871,365000,224.79,221.68,225.2,223.43,223.43,4.0,3,BRKB
12-21-2020,365000.0,380000,350000,12247.44871,365000,222.02,221.26,224.2,223.49,223.49,4.0,3,BRKB
12-22-2020,365000.0,380000,350000,12247.44871,365000,223.58,221.76,223.75,221.88,221.88,4.0,3,BRKB
12-23-2020,365000.0,380000,350000,12247.44871,365000,222.63,222.61,224.91,224.24,224.24,4.0,3,BRKB
12-24-2020,365000.0,380000,350000,12247.44871,365000,224.6,224.21,227.125,226.53,226.53,4.0,3,BRKB
12-28-2020,365000.0,380000,350000,12247.44871,365000,228.09,227.36,230.15,228.41,228.41,4.0,3,BRKB
12-29-2020,365000.0,380000,350000,12247.44871,365000,230.5,229.1,231.1,229.57,229.57,4.0,3,BRKB
12-30-2020,365000.0,380000,350000,12247.44871,365000,229.54,229.08,230.585,229.65,229.65,4.0,3,BRKB
12-31-2020,365000.0,380000,350000,12247.44871,365000,229.28,228.89,232.28,231.87,231.87,4.0,3,BRKB
01-04-2021,365000.0,380000,350000,12247.44871,365000,231.73,226.85,231.87,228.45,228.45,4.0,3,BRKB
01-05-2021,365000.0,380000,350000,12247.44871,365000,228.21,226.847,230.1,227.47,227.47,4.0,3,BRKB
01-06-2021,365000.0,380000,350000,12247.44871,365000,229.49,227.55,232.68,230.27,230.27,4.0,3,BRKB
01-07-2021,365000.0,380000,350000,12247.44871,365000,232.78,231.33,233.9643,232.88,232.88,4.0,3,BRKB
01-08-2021,365000.0,380000,350000,12247.44871,365000,233.54,231.72,234.6,234.03,234.03,4.0,3,BRKB
01-11-2021,365000.0,380000,350000,12247.44871,365000,231.22,231.02,233.92,233.43,233.43,4.0,3,BRKB
01-12-2021,376666.66667,400000,350000,20548.04668,380000,233.31,231.7,233.98,233.03,233.03,4.0,3,BRKB
01-13-2021,376666.66667,400000,350000,20548.04668,380000,232.0,231.71,234.95,234.51,234.51,4.0,3,BRKB
01-14-2021,376666.66667,400000,350000,20548.04668,380000,234.79,233.8372,235.7,235.02,235.02,4.0,3,BRKB
01-15-2021,376666.66667,400000,350000,20548.04668,380000,234.1,231.91,234.59,233.49,233.49,4.0,3,BRKB
01-19-2021,376666.66667,400000,350000,20548.04668,380000,234.64,231.7,236.24,234.55,234.55,4.0,3,BRKB
01-20-2021,376666.66667,400000,350000,20548.04668,380000,234.0,233.24,235.2,234.76,234.76,4.0,3,BRKB
01-21-2021,376666.66667,400000,350000,20548.04668,380000,235.22,234.08,236.2,234.16,234.16,4.0,3,BRKB
01-22-2021,376666.66667,400000,350000,20548.04668,380000,232.5,232.21,233.83,232.92,232.92,3.66667,3,BRKB
01-25-2021,376666.66667,400000,350000,20548.04668,380000,231.67,230.45,233.52,233.01,233.01,3.66667,3,BRKB
01-26-2021,376666.66667,400000,350000,20548.04668,380000,233.0,231.33,233.5,231.57,231.57,3.66667,3,BRKB
01-27-2021,376666.66667,400000,350000,20548.04668,380000,230.0,226.1,230.0,227.36,227.36,3.66667,3,BRKB
01-28-2021,376666.66667,400000,350000,20548.04668,380000,229.76,228.16,233.51,230.95,230.95,3.66667,3,BRKB
01-29-2021,376666.66667,400000,350000,20548.04668,380000,229.45,227.21,229.97,227.87,227.87,3.66667,3,BRKB
02-01-2021,395666.66667,407000,380000,11440.6682,400000,229.97,228.04,230.5,229.32,229.32,3.66667,3,BRKB
02-02-2021,395666.66667,407000,380000,11440.6682,400000,231.21,230.665,233.43,232.24,232.24,3.66667,3,BRKB
02-03-2021,395666.66667,407000,380000,11440.6682,400000,232.4,231.28,233.16,232.68,232.68,3.66667,3,BRKB
02-04-2021,395666.66667,407000,380000,11440.6682,400000,232.84,232.41,235.905,235.77,235.77,3.66667,3,BRKB
02-05-2021,395666.66667,407000,380000,11440.6682,400000,236.98,234.83,236.98,235.16,235.16,3.66667,3,BRKB
02-08-2021,395666.66667,407000,380000,11440.6682,400000,236.0,235.35,237.56,237.42,237.42,3.66667,3,BRKB
02-09-2021,395666.66667,407000,380000,11440.6682,400000,237.07,235.66,240.78,239.91,239.91,3.66667,3,BRKB
02-10-2021,395666.66667,407000,380000,11440.6682,400000,241.43,239.04,241.52,239.92,239.92,3.66667,3,BRKB
02-11-2021,395666.66667,407000,380000,11440.6682,400000,239.36,238.88,240.44,239.76,239.76,3.66667,3,BRKB
02-12-2021,395666.66667,407000,380000,11440.6682,400000,238.07,238.03,242.76,242.46,242.46,3.66667,3,BRKB
02-16-2021,395666.66667,407000,380000,11440.6682,400000,244.14,242.82,247.26,245.28,245.28,3.66667,3,BRKB
02-17-2021,395666.66667,407000,380000,11440.6682,400000,244.14,244.0,246.19,245.25,245.25,3.66667,3,BRKB
02-18-2021,395666.66667,407000,380000,11440.6682,400000,244.73,241.67,245.49,243.5,243.5,3.66667,3,BRKB
02-19-2021,395666.66667,407000,380000,11440.6682,400000,244.2,241.36,244.95,241.85,241.85,3.66667,3,BRKB
02-22-2021,395666.66667,407000,380000,11440.6682,400000,240.89,240.8,245.9801,244.97,244.97,3.66667,3,BRKB
02-23-2021,395666.66667,407000,380000,11440.6682,400000,245.56,243.29,246.57,245.53,245.53,3.66667,3,BRKB
02-24-2021,395666.66667,407000,380000,11440.6682,400000,245.15,245.15,249.55,248.45,248.45,3.66667,3,BRKB
02-25-2021,395666.66667,407000,380000,11440.6682,400000,248.07,242.927,250.56,243.69,243.69,3.66667,3,BRKB
02-26-2021,395666.66667,407000,380000,11440.6682,400000,245.15,240.25,245.15,240.51,240.51,3.66667,3,BRKB
03-01-2021,405666.66667,430000,380000,20434.17617,407000,246.86,246.09,250.55,249.21,249.21,3.66667,3,BRKB
03-02-2021,405666.66667,430000,380000,20434.17617,407000,249.12,248.37,251.34,249.22,249.22,3.66667,3,BRKB
03-03-2021,405666.66667,430000,380000,20434.17617,407000,249.73,249.29,254.81,251.55,251.55,3.66667,3,BRKB
03-04-2021,410000.0,430000,380000,21602.46899,420000,251.08,243.23,252.55,245.48,245.48,3.66667,3,BRKB
03-05-2021,410000.0,430000,380000,21602.46899,420000,248.89,247.325,253.45,253.15,253.15,3.66667,3,BRKB
03-08-2021,410000.0,430000,380000,21602.46899,420000,255.6,253.73,260.23,257.61,257.61,3.66667,3,BRKB
03-09-2021,410000.0,430000,380000,21602.46899,420000,258.55,255.61,262.94,259.02,259.02,3.66667,3,BRKB
03-10-2021,410000.0,430000,380000,21602.46899,420000,260.3,259.64,267.5,263.99,263.99,3.66667,3,BRKB
03-11-2021,410000.0,430000,380000,21602.46899,420000,264.22,260.4199,264.8,260.91,260.91,3.66667,3,BRKB
03-12-2021,410000.0,430000,380000,21602.46899,420000,262.4,259.67,264.65,260.02,260.02,3.66667,3,BRKB
03-15-2021,410000.0,430000,380000,21602.46899,420000,260.31,253.52,260.44,254.61,254.61,3.66667,3,BRKB
03-16-2021,410000.0,430000,380000,21602.46899,420000,254.53,249.82,254.53,251.5,251.5,3.66667,3,BRKB
03-17-2021,410000.0,430000,380000,21602.46899,420000,252.02,250.6601,254.28,252.0,252.0,3.66667,3,BRKB
03-18-2021,430000.0,440000,420000,8164.96581,430000,253.76,251.38,255.64,252.46,252.46,4.0,3,BRKB
03-19-2021,430000.0,440000,420000,8164.96581,430000,252.31,248.52,252.5,250.99,250.99,4.0,3,BRKB
03-22-2021,430000.0,440000,420000,8164.96581,430000,250.6,248.86,251.67,250.36,250.36,4.0,3,BRKB
03-23-2021,430000.0,440000,420000,8164.96581,430000,250.2,247.71,251.17,248.31,248.31,4.0,3,BRKB
03-24-2021,430000.0,440000,420000,8164.96581,430000,249.55,248.5,251.89,249.63,249.63,4.0,3,BRKB
03-25-2021,430000.0,440000,420000,8164.96581,430000,249.38,246.79,251.53,250.75,250.75,4.0,3,BRKB
03-26-2021,430000.0,440000,420000,8164.96581,430000,252.75,252.42,257.39,256.77,256.77,4.0,3,BRKB
03-29-2021,430000.0,440000,420000,8164.96581,430000,253.93,253.3,260.05,258.82,258.82,4.0,3,BRKB
03-30-2021,430000.0,440000,420000,8164.96581,430000,259.94,257.24,261.0,258.19,258.19,4.0,3,BRKB
03-31-2021,430000.0,440000,420000,8164.96581,430000,256.86,255.17,257.68,255.47,255.47,4.0,3,BRKB
04-01-2021,430000.0,440000,420000,8164.96581,430000,255.74,254.8,258.47,258.2,258.2,4.0,3,BRKB
04-05-2021,430000.0,440000,420000,8164.96581,430000,260.02,260.0,263.35,262.66,262.66,4.0,3,BRKB
04-06-2021,430000.0,440000,420000,8164.96581,430000,262.86,261.94,263.34,263.06,263.06,4.0,3,BRKB
04-07-2021,430000.0,440000,420000,8164.96581,430000,262.99,262.4003,264.34,263.62,263.62,4.0,3,BRKB
04-08-2021,430000.0,440000,420000,8164.96581,430000,262.72,261.911,263.93,263.51,263.51,4.0,3,BRKB
04-09-2021,430000.0,440000,420000,8164.96581,430000,264.22,263.35,266.24,266.01,266.01,4.0,3,BRKB
04-12-2021,430000.0,440000,420000,8164.96581,430000,266.53,266.53,268.34,267.93,267.93,4.0,3,BRKB
04-13-2021,430000.0,440000,420000,8164.96581,430000,267.42,266.05,268.2,267.1,267.1,4.0,3,BRKB
04-14-2021,430000.0,440000,420000,8164.96581,430000,267.31,267.15,268.44,267.53,267.53,4.0,3,BRKB
04-15-2021,430000.0,440000,420000,8164.96581,430000,268.06,266.3943,269.28,269.14,269.14,4.0,3,BRKB
04-16-2021,430000.0,440000,420000,8164.96581,430000,270.47,270.11,272.97,272.11,272.11,3.66667,3,BRKB
04-19-2021,430000.0,440000,420000,8164.96581,430000,272.3,268.8475,272.92,270.28,270.28,3.66667,3,BRKB
04-20-2021,430000.0,440000,420000,8164.96581,430000,268.53,266.801,269.31,267.89,267.89,3.66667,3,BRKB
04-21-2021,430000.0,440000,420000,8164.96581,430000,267.8,267.75,272.46,272.21,272.21,3.66667,3,BRKB
04-22-2021,430000.0,440000,420000,8164.96581,430000,272.04,268.78,272.08,269.51,269.51,3.66667,3,BRKB
04-23-2021,430000.0,440000,420000,8164.96581,430000,269.86,269.56,272.6906,271.98,271.98,3.66667,3,BRKB
04-26-2021,430000.0,440000,420000,8164.96581,430000,272.28,270.63,273.98,270.86,270.86,3.66667,3,BRKB
04-27-2021,442000.0,456000,430000,10708.25227,440000,271.07,270.05,274.16,273.65,273.65,3.66667,3,BRKB
04-28-2021,442000.0,456000,430000,10708.25227,440000,273.54,272.13,273.96,272.95,272.95,3.66667,3,BRKB
04-29-2021,442000.0,456000,430000,10708.25227,440000,274.47,274.35,277.79,277.6,277.6,3.66667,3,BRKB
04-30-2021,442000.0,456000,430000,10708.25227,440000,276.29,274.21,277.41,274.95,274.95,3.66667,3,BRKB
05-03-2021,455166.66667,465000,440000,10880.66583,460500,278.55,277.67,281.12,279.18,279.18,3.66667,3,BRKB
05-04-2021,455166.66667,465000,440000,10880.66583,460500,278.54,276.78,280.8,280.26,280.26,3.66667,3,BRKB
05-05-2021,455166.66667,465000,440000,10880.66583,460500,282.52,282.12,284.24,282.76,282.76,3.66667,3,BRKB
05-06-2021,455166.66667,465000,440000,10880.66583,460500,284.69,284.05,290.0,289.71,289.71,3.66667,3,BRKB
05-07-2021,455166.66667,465000,440000,10880.66583,460500,289.97,287.77,291.07,290.93,290.93,3.66667,3,BRKB
05-10-2021,455166.66667,465000,440000,10880.66583,460500,292.345,292.07,295.083,292.33,292.33,3.66667,3,BRKB
05-11-2021,455166.66667,465000,440000,10880.66583,460500,289.84,284.29,290.51,285.63,285.63,3.66667,3,BRKB
05-12-2021,455166.66667,465000,440000,10880.66583,460500,285.46,282.55,286.12,282.91,282.91,3.66667,3,BRKB
05-13-2021,455166.66667,465000,440000,10880.66583,460500,282.91,282.85,288.37,286.9,286.9,3.66667,3,BRKB
05-14-2021,455166.66667,465000,440000,10880.66583,460500,288.67,288.67,291.375,290.68,290.68,3.66667,3,BRKB
05-17-2021,455166.66667,465000,440000,10880.66583,460500,289.99,288.07,290.47,289.22,289.22,3.66667,3,BRKB
05-18-2021,455166.66667,465000,440000,10880.66583,460500,290.2,287.24,290.31,287.59,287.59,3.66667,3,BRKB
05-19-2021,455166.66667,465000,440000,10880.66583,460500,284.11,282.57,286.56,286.22,286.22,3.66667,3,BRKB
05-20-2021,455166.66667,465000,440000,10880.66583,460500,288.41,285.9,289.135,286.73,286.73,3.66667,3,BRKB
05-21-2021,455166.66667,465000,440000,10880.66583,460500,287.12,286.75,289.35,287.74,287.74,3.66667,3,BRKB
05-24-2021,455166.66667,465000,440000,10880.66583,460500,289.11,287.91,290.41,289.73,289.73,3.66667,3,BRKB
05-25-2021,455166.66667,465000,440000,10880.66583,460500,290.19,287.11,291.6,287.2,287.2,3.66667,3,BRKB
05-26-2021,455166.66667,465000,440000,10880.66583,460500,289.64,285.75,289.64,287.33,287.33,3.66667,3,BRKB
