 Date,IBM Price Target,IBM Price Target - High,IBM Price Target - Low,IBM Price Target - StdDev,IBM Price Target - Median,IBM Open,IBM Low,IBM High,IBM Close,IBM Adj. Close,IBM Rating,IBM Price Target - #,Ticker
08-25-2021,149.14286,176,125,12.88331,149.5,125.654824585488,125.241722675044,126.44510650112,139.86,125.600941727604,3.375,14,IBM
08-26-2021,149.14286,176,125,12.88331,149.5,125.699726967058,124.568186951494,126.44510650112,138.78,124.631050285692,3.375,14,IBM
08-27-2021,149.14286,176,125,12.88331,149.5,124.568186951494,124.28979218576,125.353978628969,139.41,125.196820293474,3.375,14,IBM
08-30-2021,149.14286,176,125,12.88331,149.5,125.2776445803,124.662481952791,125.618902680232,138.97,124.801679335658,3.375,14,IBM
08-31-2021,149.14286,176,125,12.88331,149.5,125.313566485556,124.78371838303,126.570833169516,140.34,126.032004590676,3.375,14,IBM
09-01-2021,149.14286,176,125,12.88331,149.5,125.708707443372,124.999249814566,125.78944192543484,139.3,125.09803505402,3.375,14,IBM
09-02-2021,149.14286,176,125,12.88331,149.5,125.475215059208,124.855562193542,125.77157077757,140.01,125.735648872314,3.375,14,IBM
09-03-2021,149.14286,176,125,12.88331,149.5,125.439293153952,125.09803505402,126.148750782758,139.58,125.349488390812,3.375,14,IBM
09-07-2021,149.14286,176,125,12.88331,149.5,125.41235172501,123.71629896834796,125.538078393406,138.06,123.984455991084,3.375,14,IBM
09-08-2021,149.14286,176,125,12.88331,149.5,124.05629980159598,123.57135408064,124.909445051426,138.67,124.53226504623798,3.375,14,IBM
09-09-2021,149.14286,176,125,12.88331,149.5,123.79586598849,123.530941937227,124.792698859344,137.74,123.697080749036,3.375,14,IBM
09-10-2021,149.14286,176,125,12.88331,149.5,124.666972190948,123.0325255018,125.16080858345488,137.02,123.050486454428,3.375,14,IBM
09-13-2021,149.14286,176,125,12.88331,149.5,124.28979218576,123.490529793814,124.819640288286,138.15,124.06528027791,3.375,14,IBM
09-14-2021,149.14286,176,125,12.88331,149.5,124.28979218576,121.541766433676,124.442460283098,136.22,122.332048349308,3.375,14,IBM
09-15-2021,149.14286,176,125,12.88331,149.5,122.332048349308,121.83812215203798,123.75096360692,137.2,123.21213502807998,3.375,14,IBM
09-16-2021,149.14286,176,125,12.88331,149.5,123.283978838592,121.874044057294,123.88567075163,136.43,122.520638351902,3.375,14,IBM
09-17-2021,149.14286,176,125,12.88331,149.5,121.90996596255,121.28133262057,122.06254425512488,135.23,121.442981194222,3.375,14,IBM
09-20-2021,149.14286,176,125,12.88331,149.5,120.24857784446,119.242764497292,121.398078812652,134.31,120.616777373334,3.375,14,IBM
09-21-2021,149.14286,176,125,12.88331,149.5,121.33521547845402,119.386452118316,121.82016119941,132.97,119.413393547258,3.4375,14,IBM
09-22-2021,149.14286,176,125,12.88331,149.5,120.086929270808,119.862417362958,121.568707862618,134.63,120.904152615382,3.4375,14,IBM
09-23-2021,149.14286,176,125,12.88331,149.5,121.46094214685,121.263371667942,123.409705506988,136.73,122.790052641322,3.4375,14,IBM
09-24-2021,149.14286,176,125,12.88331,149.5,123.059466930742,122.80801359395,124.361635996272,137.49,123.472568841186,3.4375,14,IBM
09-27-2021,149.14286,176,125,12.88331,149.5,123.894651227944,123.463588364872,124.886993860641,138.56,124.433479806784,3.4375,14,IBM
09-28-2021,149.14286,176,125,12.88331,149.5,124.98128886193798,123.221115504394,125.44647753500318,137.47,123.454607888558,3.4375,14,IBM
09-29-2021,149.14286,176,125,12.88331,149.5,123.688100272722,122.529618828216,125.663805061802,139.18,124.990269338252,3.4375,14,IBM
09-30-2021,149.14286,176,125,12.88331,149.5,125.726668396,124.3795969489,126.238555545898,138.93,124.765757430402,3.4375,14,IBM
10-01-2021,150.53333,176,125,13.49008,150.0,126.6247160274,126.058946019618,129.291917492658,143.32,128.708186532248,3.47059,15,IBM
10-04-2021,150.53333,176,125,13.49008,150.0,128.187318906036,127.83717013455312,131.1149541844,144.11,129.417644161054,3.47059,15,IBM
10-05-2021,151.13333,176,125,14.37992,150.0,129.99239464515,128.097514142896,130.216906553,143.15,128.55551843491,3.47059,15,IBM
10-06-2021,151.13333,176,125,14.37992,150.0,127.953826521872,126.52593078794598,128.753088913818,142.36,127.846060806104,3.47059,15,IBM
10-07-2021,151.13333,176,125,14.37992,150.0,128.17833842972198,127.100681272042,128.775540104603,141.81,127.352134608834,3.47059,15,IBM
10-08-2021,151.13333,176,125,14.37992,150.0,127.352134608834,126.66961840897,129.00454225061,143.22,128.618381769108,3.47059,15,IBM
10-11-2021,151.13333,176,125,14.37992,150.0,128.8698351059,127.88198271136,129.390702732112,142.43,127.908924140302,3.47059,15,IBM
10-12-2021,151.13333,176,125,14.37992,150.0,127.711353661394,125.99608268542,127.79217794822002,140.47,126.148750782758,3.47059,15,IBM
10-13-2021,151.13333,176,125,14.37992,150.0,126.193653164328,125.421332201324,126.992915556274,140.76,126.409184595864,3.47059,15,IBM
10-14-2021,151.13333,176,125,14.37992,150.0,126.660637932656,126.633696503714,129.247015111088,143.39,128.771049866446,3.47059,15,IBM
10-15-2021,151.13333,176,125,14.37992,150.0,128.771049866446,128.232221287606,130.08219940829,144.61,129.866667976754,3.47059,15,IBM
10-18-2021,151.21429,176,125,14.88133,149.5,129.3188589216,127.3063341796326,130.163023695116,142.32,127.810138900848,3.5,14,IBM
10-19-2021,151.21429,176,125,14.88133,149.5,126.696559837912,126.19374296909116,128.366928432316,141.98,127.504802706172,3.5,14,IBM
10-20-2021,151.21429,176,125,14.88133,149.5,127.235388416752,126.35530173798,127.70237318508,141.9,127.43295889566,3.5,14,IBM
10-21-2021,150.5,172,125,13.93223,149.5,119.898339268214,115.03990158234,120.086929270808,128.33,115.246452537562,3.5625,14,IBM
10-22-2021,150.5,172,125,13.93223,149.5,114.99499920077,113.7027086591854,116.97070398985,127.88,114.842331103432,3.5625,14,IBM
10-25-2021,150.5,172,125,13.93223,149.5,114.528014432442,113.998166329916,115.53382777961,127.64,114.626799671896,3.5625,14,IBM
10-26-2021,150.23571,172,125,14.33505,150.5,114.519033956128,113.832027518107,115.21951110862,127.13,114.168795379882,3.5625,14,IBM
10-27-2021,150.23571,172,125,14.33505,150.5,114.447190145616,112.264934401314,114.842331103432,125.17,112.408622022338,3.5625,14,IBM
10-28-2021,150.23571,172,125,14.33505,150.5,112.408622022338,111.914695825068,113.432396322134,125.84,113.010313935376,3.5625,14,IBM
10-29-2021,150.23571,172,125,14.33505,150.5,112.642114406502,112.175129638174,113.441376798448,125.1,112.34575868814,3.5625,14,IBM
11-01-2021,150.23571,172,125,14.33505,150.5,112.30085630657,111.2119735534975,113.432396322134,126.28,113.405454893192,3.5625,14,IBM
11-02-2021,150.23571,172,125,14.33505,150.5,113.42341584582,112.175129638174,114.204717285138,126.18,113.315650130052,3.5625,14,IBM
11-03-2021,150.23571,172,125,14.33505,150.5,113.360552511622,112.866626314352,114.312483000906,127.13,114.168795379882,3.5625,14,IBM
11-04-2021,149.02143,172,125,13.82876,148.5,115.69192350679,112.73028548122,115.964582245652,120.85,113.62347790163,3.5625,14,IBM
11-05-2021,147.56176,172,119,13.91016,146.0,114.168795379354,114.168795379354,116.368869341206,123.61,116.218436933558,3.5625,14,IBM
11-08-2021,147.56176,172,119,13.91016,146.0,116.571012888983,116.143220729734,117.318473914484,124.54,117.092825303012,3.5625,14,IBM
11-09-2021,147.56176,172,119,13.91016,146.0,116.768890709664,114.577568511294,117.09282529551,120.85,115.139690292615,3.5625,14,IBM
11-10-2021,147.56176,172,119,13.91016,146.0,115.2826026099,114.2650669108308,116.645033368017,120.22,114.539458560018,3.5625,14,IBM
11-11-2021,147.56176,172,119,13.91016,146.0,115.18732773171,114.406073730552,116.03470249833188,120.27,114.587095999113,3.5625,14,IBM
11-12-2021,147.56176,172,119,13.91016,146.0,114.329853828,113.167500314082,114.939613048416,118.96,113.338995094824,3.5625,14,IBM
11-15-2021,147.56176,172,119,13.91016,146.0,113.891589388326,112.719708386589,114.482293633104,118.87,113.253247704453,3.5625,14,IBM
11-16-2021,147.56176,172,119,13.91016,146.0,113.300885143548,112.824510752598,114.23457894981,118.46,112.862620703874,3.5625,14,IBM
11-17-2021,147.56176,172,119,13.91016,146.0,112.786400801322,112.214751532182,113.691512144127,118.06,112.481521191114,3.5625,14,IBM
11-18-2021,147.56176,172,119,13.91016,146.0,112.767345825684,110.814210822789,112.767345825684,116.66,111.147672896454,3.5625,14,IBM
11-19-2021,147.56176,172,119,13.91016,146.0,110.985705603531,109.823352089613,111.052398018264,116.05,110.566496139495,3.5625,14,IBM
11-22-2021,147.56176,172,119,13.91016,146.0,110.5188587004,109.747132187061,113.196082777539,116.47,110.966650627893,3.5625,14,IBM
11-23-2021,147.56176,172,119,13.91016,146.0,111.271530238101,110.556968651676,112.367191337286,116.79,111.271530238101,3.5625,14,IBM
11-24-2021,147.56176,172,119,13.91016,146.0,110.671298505504,110.595078602952,111.728849653413,116.73,111.214365311187,3.5625,14,IBM
11-26-2021,147.56176,172,119,13.91016,146.0,109.5661099185,109.146900454464,110.8380295423365,115.81,110.337836431839,3.5625,14,IBM
11-29-2021,147.56176,172,119,13.91016,146.0,113.015060508978,111.976564336707,113.958281803059,118.5,112.90073065515,3.5625,14,IBM
11-30-2021,147.56176,172,119,13.91016,146.0,111.94798187325,110.947595652255,113.6056694788778,117.1,111.56688236049,3.5625,14,IBM
12-01-2021,147.56176,172,119,13.91016,146.0,112.662543459675,111.328695165015,113.310412631367,116.92,111.395387579748,3.5625,14,IBM
12-02-2021,146.05764,172,119,14.56936,145.0,111.824124531603,111.052398018264,112.405301288562,116.9,111.37633260411,3.52941,15,IBM
12-03-2021,145.39097,170,119,13.56092,145.0,111.814597043784,111.814597043784,113.720094607584,118.84,113.224665240996,3.52941,15,IBM
12-06-2021,145.39097,170,119,13.56092,145.0,113.75820455886,113.75820455886,115.425514927185,119.91,114.244106437629,3.52941,15,IBM
12-07-2021,145.39097,170,119,13.56092,145.0,114.78240949940248,114.396546242733,116.311571294352,121.58,115.835196903402,3.52941,15,IBM
12-08-2021,145.39097,170,119,13.56092,145.0,116.2353513918,115.778031976488,117.550144710822,123.02,117.207155149338,3.52941,15,IBM
12-09-2021,145.39097,170,119,13.56092,145.0,116.378263709085,116.035274147601,118.093211516505,123.57,117.731166979383,3.52941,15,IBM
12-10-2021,145.39097,170,119,13.56092,145.0,118.42667359017,117.531089735184,119.408004835527,124.09,118.226596345971,3.52941,15,IBM
12-13-2021,145.39097,170,119,13.56092,145.0,117.912189247944,115.082525365701,118.47945587268728,122.58,116.787945685302,3.52941,15,IBM
12-14-2021,145.72431,170,119,13.10954,145.0,116.568813465465,116.52117602637,119.122180200957,123.76,117.912189247944,3.52941,15,IBM
12-15-2021,145.32431,170,119,13.03379,145.0,117.95029919922,116.406846172542,118.9173392128485,123.11,117.292902539709,3.52941,15,IBM
12-16-2021,145.32431,170,119,13.03379,145.0,117.674002052469,117.6406558451025,120.6560104649378,125.93,119.979654104667,3.52941,15,IBM
12-17-2021,145.32431,170,119,13.03379,145.0,119.922489177753,119.29300805755167,122.56160330361598,127.4,121.38019481406,3.52941,15,IBM
12-20-2021,145.32431,170,119,13.03379,145.0,119.779576860468,118.80777310293,121.18964505768,127.06,121.056260228214,3.52941,15,IBM
12-21-2021,145.32431,170,119,13.03379,145.0,121.627909497354,121.627909497354,123.22433535630564,128.97,122.876010401643,3.52941,15,IBM
12-22-2021,145.32431,170,119,13.03379,145.0,122.961757792014,121.57074457044,123.657264402801,129.75,123.619154451525,3.52941,15,IBM
12-23-2021,145.32431,170,119,13.03379,145.0,123.857341647,123.400022231688,124.771980477624,130.63,124.457573379597,3.52941,15,IBM
12-27-2021,145.32431,170,119,13.03379,145.0,124.457573379597,123.809704207905,125.429377137135,131.62,125.400794673678,3.52941,15,IBM
12-28-2021,145.32431,170,119,13.03379,145.0,125.38173969804,125.372212210221,126.925192724718,132.63,126.363070943397,3.52941,15,IBM
12-29-2021,145.32431,170,119,13.03379,145.0,126.14393872356,126.04866384537002,127.86841401879902,133.35,127.049050066365,3.52941,15,IBM
12-30-2021,145.32431,170,119,13.03379,145.0,127.430149579125,127.029995090727,128.020853823903,133.91,127.582589384229,3.52941,15,IBM
12-31-2021,145.32431,170,119,13.03379,145.0,127.6683367746,127.29676474965902,128.611558068681,133.66,127.344402188754,3.52941,15,IBM
01-03-2022,145.32431,170,119,13.03379,145.0,127.735029189333,127.315819725297,129.8548952290605,136.04,129.611944289676,3.52941,15,IBM
01-04-2022,145.32431,170,119,13.03379,145.0,129.66910921659,129.47855946021,133.337192026905,138.02,131.49838687783802,3.47059,15,IBM
01-05-2022,145.99097,170,119,12.47675,145.0,131.774684024589,131.365002048372,135.48087678617998,138.22,131.688936634218,3.47059,15,IBM
01-06-2022,145.99097,170,119,12.47675,145.0,131.66988165857998,126.248741089569,131.8698636279008,135.34,128.945020142346,3.47059,15,IBM
01-07-2022,145.99097,170,119,12.47675,145.0,128.52581067831,127.20253789512908,129.25161470036142,134.83,128.459118263577,3.47059,15,IBM
01-10-2022,145.61654,170,119,12.1673,144.1373,128.116128702093,127.077632529822,129.76438409477998,135.03,128.649668019957,3.44444,16,IBM
01-11-2022,144.86654,170,119,13.07308,144.1373,124.352771013588,121.923261619743,126.953775188175,132.87,126.591730651053,3.33333,16,IBM
01-12-2022,144.86654,170,119,13.07308,144.1373,126.953775188175,125.162607478203,128.116128702093,133.59,127.277709774021,3.33333,16,IBM
01-13-2022,144.86654,170,119,13.07308,144.1373,127.57306189641,127.249127310564,129.621471777495,134.76,128.392425848844,3.33333,16,IBM
01-14-2022,144.86654,170,119,13.07308,144.1373,128.19234860464502,127.00141262727,128.754470385966,134.21,127.86841401879902,3.33333,16,IBM
01-18-2022,144.86654,170,119,13.07308,144.1373,126.667950553605,125.553234478782,127.56353440859098,132.94,126.658423065786,3.33333,16,IBM
01-19-2022,144.86654,170,119,13.07308,144.1373,126.62031311451,125.28646481985,127.57306189641,131.58,125.362684722402,3.33333,16,IBM
01-20-2022,144.86654,170,119,13.07308,144.1373,125.057805112194,124.40088482707397,126.601258138872,130.82,124.638595648158,3.33333,16,IBM
01-21-2022,144.86654,170,119,13.07308,144.1373,125.429377137135,123.161835036213,125.638981869153,129.35,123.238054938765,3.33333,16,IBM
01-24-2022,144.86654,170,119,13.07308,144.1373,121.942316595381,118.3247294705067,123.047505182385,128.82,122.733098084358,3.33333,16,IBM
01-25-2022,145.49154,170,118,12.97812,144.5,123.03797769456598,122.23766871777,130.84680198589658,136.1,129.66910921659,3.38889,16,IBM
01-26-2022,144.97438,165,118,12.48945,144.5,130.021626265893,126.839445334347,130.593275535033,134.26,127.916051457894,3.38889,16,IBM
01-27-2022,144.97438,165,118,12.48945,144.5,127.344402188754,125.839059113352,128.382898361025,132.52,126.258268577388,3.38889,16,IBM
01-28-2022,144.31176,165,118,12.50797,144.0,126.896610261261,125.562761966601,128.173293629007,134.5,128.14471116555,3.36842,17,IBM
01-31-2022,144.31176,165,118,12.50797,144.0,127.754084164971,126.04866384537002,127.754084164971,133.57,127.258654798383,3.36842,17,IBM
02-01-2022,144.31176,165,118,12.50797,144.0,127.439677066944,126.23921360175,129.53572438712402,135.53,129.126042410907,3.36842,17,IBM
02-02-2022,144.31176,165,118,12.50797,144.0,129.28800970383,128.86880023979398,131.0553586942545,137.25,130.764770315775,3.36842,17,IBM
02-03-2022,144.31176,165,118,12.50797,144.0,130.5265831203,129.4128197942589,132.203420976444,137.78,131.269727170182,3.36842,17,IBM
02-04-2022,144.31176,165,118,12.50797,144.0,131.34594707273402,129.7786753265085,132.260585903358,137.15,130.669495437585,3.36842,17,IBM
02-07-2022,144.23529,165,118,12.46892,144.0,130.955320072155,129.83107650951305,131.3100284436564,137.24,130.755242827956,3.36842,17,IBM
02-08-2022,144.23529,165,118,12.46892,144.0,130.745715340137,129.364229606382,131.022012486888,137.02,130.54563809593802,3.36842,17,IBM
02-09-2022,144.23529,165,118,12.46892,144.0,131.326892097096,130.364615827377,131.812793975865,137.79,131.27925465800098,3.36842,17,IBM
02-10-2022,144.23529,165,118,12.46892,144.0,130.623581558192,128.405863704912,131.67458697561602,133.52,128.743342508672,3.36842,17,IBM
02-11-2022,144.23529,165,118,12.46892,144.0,129.10974806704002,127.644125833568,129.89067401894064,132.69,127.943035631184,3.36842,17,IBM
02-14-2022,144.23529,165,118,12.46892,144.0,127.846613115824,124.452540575152,127.90446662504002,130.15,125.49390374104,3.36842,17,IBM
02-15-2022,144.23529,165,118,12.46892,144.0,125.966374066304,124.97322215809602,126.969168226048,129.94,125.291416458784,3.36842,17,IBM
02-16-2022,144.23529,165,118,12.46892,144.0,124.81894613352,123.671518200736,125.773529035584,129.18,124.558605342048,3.36842,17,IBM
02-17-2022,144.23529,165,118,12.46892,144.0,123.46903091848002,120.38351042696,123.9029322376,124.97,120.499217445392,3.36842,17,IBM
02-18-2022,144.0,165,118,12.69553,144.0,120.470290690784,119.187871236496,120.952403267584,124.35,119.90139785016,3.36842,17,IBM
02-22-2022,144.0,165,118,12.69553,144.0,119.75676407712,118.291141843648,120.5281442,123.92,119.486781034112,3.36842,17,IBM
02-23-2022,144.0,165,118,12.69553,144.0,119.930324604768,117.510119469232,120.23887665392,122.07,117.702964499952,3.36842,17,IBM
02-24-2022,144.0,165,118,12.69553,144.0,115.707018432,114.559590499216,117.73189125456,121.97,117.606541984592,3.36842,17,IBM
02-25-2022,144.0,165,118,12.69553,144.0,117.68367999688,117.10514490472,119.81702814922,124.18,119.737479574048,3.36842,17,IBM
02-28-2022,144.0,165,118,12.69553,144.0,117.837956021456,116.70865552155968,118.97101699945136,122.51,118.127223567536,3.36842,17,IBM
03-01-2022,144.0,165,118,12.69553,144.0,118.281499592112,116.38197603952,118.975741702704,121.35,117.00872238936,3.36842,17,IBM
03-02-2022,144.0,165,118,12.69553,144.0,118.204361579824,117.44262370848,120.181023144704,123.86,119.428927524896,3.36842,17,IBM
03-03-2022,144.0,165,118,12.69553,144.0,120.489575193856,119.79060838001136,122.133579080744,125.93,121.42487359284802,3.36842,17,IBM
03-04-2022,144.0,165,118,12.69553,144.0,119.94960910784002,119.76669559620208,122.79407331096,126.62,122.090188948832,3.36842,17,IBM
03-07-2022,144.0,165,118,12.69553,144.0,121.945555175792,121.125963795232,123.329218271208,126.07,121.559865114352,3.36842,17,IBM
03-08-2022,144.0,165,118,12.69553,144.0,122.090188948832,120.354583672352,123.753477338792,125.68,121.183817304448,3.36842,17,IBM
03-09-2022,144.0,165,118,12.69553,144.0,122.851926820176,121.405589089776,123.51724217616,126.22,121.704498887392,3.36842,17,IBM
03-10-2022,144.0,165,118,12.69553,144.0,121.2513130652,118.720222037,121.521296108208,124.35,119.90139785016,3.36842,17,IBM
03-11-2022,144.0,165,118,12.69553,144.0,120.5281442,119.477138782576,122.234822721872,123.96,119.525350040256,3.36842,17,IBM
03-14-2022,144.0,165,118,12.69553,144.0,119.99782036552,118.295962969416,120.682420224576,123.94,119.506065537184,3.36842,17,IBM
03-15-2022,144.0,165,118,12.69553,144.0,119.5639190464,118.811823426592,121.43432299935328,125.64,121.145248298304,3.36842,17,IBM
03-16-2022,144.0,165,118,12.69553,144.0,121.9744819304,120.248518905456,122.73062729585313,127.04,122.495163513344,3.36842,17,IBM
03-17-2022,144.0,165,118,12.69553,144.0,122.55301702256,122.003408685008,123.700444955344,127.96,123.382250654656,3.36842,17,IBM
03-18-2022,144.0,165,118,12.69553,144.0,122.823000065568,121.849132660432,124.317549053648,128.76,124.153630777536,3.36842,17,IBM
03-21-2022,144.0,165,118,12.69553,144.0,124.3850448144,122.84228456864,125.09857142806402,128.1,123.51724217616,3.36842,17,IBM
03-22-2022,144.0,165,118,12.69553,144.0,123.9029322376,123.27618588776,124.67431236048002,129.06,124.442898323616,3.36842,17,IBM
03-23-2022,144.0,165,118,12.69553,144.0,124.46218282668802,123.6618759492,124.693596863552,128.3,123.71008720688002,3.36842,17,IBM
03-24-2022,144.0,165,118,12.69553,144.0,123.739013961488,123.22797463008,124.741808121232,129.25,124.6261011028,3.36842,17,IBM
03-25-2022,144.0,165,118,12.69553,144.0,124.8671573912,124.683954612016,126.69918518304002,131.35,126.65097392536,3.36842,17,IBM
03-28-2022,144.0,165,118,12.69553,144.0,126.139934593952,124.96357990656,126.7956076984,131.47,126.766680943792,3.36842,17,IBM
03-29-2022,144.0,165,118,12.69553,144.0,127.316289281344,125.763886784048,128.08766940422402,131.94,127.219866765984,3.36842,17,IBM
03-30-2022,144.0,165,118,12.69553,144.0,127.287362526736,126.689542931504,128.31908344108805,132.13,127.403069545168,3.36842,17,IBM
03-31-2022,144.0,165,118,12.69553,144.0,126.043512078592,125.349269968,127.162013256768,130.02,125.36855447107202,3.36842,17,IBM
04-01-2022,144.0,165,118,12.69553,144.0,125.021433415776,123.478673170016,125.60961075947202,130.15,125.49390374104,3.36842,17,IBM
04-04-2022,144.0,165,118,12.69553,144.0,125.599968507936,124.317549053648,125.78317128712,130.27,125.60961075947202,3.36842,17,IBM
04-05-2022,144.0,165,118,12.69553,144.0,125.20463619496,124.057208262176,126.535266906928,128.89,124.278980047504,3.36842,17,IBM
04-06-2022,144.0,165,118,12.69553,144.0,123.208690127008,122.6976507956,124.881620768504,129.39,124.761092624304,3.36842,17,IBM
04-07-2022,144.0,165,118,12.69553,144.0,124.259695544432,122.196253715728,124.62600468028464,128.55,123.95114349528002,3.36842,17,IBM
04-08-2022,144.0,165,118,12.69553,144.0,123.430461912336,122.716935298672,124.172915280608,127.73,123.16047886932802,3.36842,17,IBM
04-11-2022,144.0,165,118,12.69553,144.0,123.37260840312,121.66592988124802,123.58955906268002,126.37,121.849132660432,3.36842,17,IBM
04-12-2022,144.0,165,118,12.69553,144.0,121.897343918112,121.0907695771256,122.784431059424,125.98,121.473084850528,3.36842,17,IBM
04-13-2022,143.76471,165,118,12.51131,144.0,121.145248298304,120.441363936176,122.138400206512,126.14,121.627360875104,3.42105,17,IBM
04-14-2022,143.76471,165,118,12.51131,144.0,124.317549053648,121.858774911968,125.90852055708802,126.56,122.032335439616,3.42105,17,IBM
04-18-2022,143.76471,165,118,12.51131,144.0,122.07090444576,121.039183531408,122.83254589458863,126.17,121.656287629712,3.42105,17,IBM
04-19-2022,143.76471,165,118,12.51131,144.0,121.569507365888,121.4923693536,124.77073487584,129.15,124.52967858744002,3.42105,17,IBM
04-20-2022,144.88235,166,118,13.30583,145.0,130.17039573600002,128.608350987168,134.567262436416,138.32,133.371623245952,3.42105,17,IBM
04-21-2022,144.88235,166,118,13.30583,145.0,133.284842982128,132.43632484696,136.804264792768,139.85,134.84688773096,3.42105,17,IBM
04-22-2022,144.88235,166,118,13.30583,145.0,134.70225395792,132.43632484696,135.41568414906865,138.25,133.3041274852,3.42105,17,IBM
04-25-2022,144.88235,166,118,13.30583,145.0,132.667738883824,130.35359851518402,134.65404270024,139.1,134.12371886576,3.42105,17,IBM
04-26-2022,144.88235,166,118,13.30583,145.0,134.0272963504,131.298539165712,134.866172234032,136.19,131.317823668784,3.42105,17,IBM
04-27-2022,144.88235,166,118,13.30583,145.0,130.922491355808,129.813632429168,132.21455306163202,135.06,130.228249245216,3.42105,17,IBM
04-28-2022,144.88235,166,118,13.30583,145.0,131.95421227016,129.98719295681602,132.089203791664,135.74,130.883922349664,3.42105,17,IBM
04-29-2022,144.88235,166,118,13.30583,145.0,130.295745005968,127.2777202752,130.7050585836712,132.21,127.480207557456,3.42105,17,IBM
05-02-2022,144.88235,166,118,13.30583,145.0,128.2419454288,126.207430354704,128.984398797072,133.04,128.280514434944,3.42105,17,IBM
05-03-2022,144.88235,166,118,13.30583,145.0,128.2419454288,127.26807802366402,128.82048052096,132.52,127.77911735507202,3.42105,17,IBM
05-04-2022,144.88235,166,118,13.30583,145.0,128.116596158832,127.412711796704,132.937721926832,137.4,132.48453610464,3.42105,17,IBM
05-05-2022,144.88235,166,118,13.30583,145.0,131.578164460256,129.938981699136,132.349544583136,135.92,131.057482877312,3.42105,17,IBM
05-06-2022,144.88235,166,118,13.30583,145.0,130.623581558192,130.623581558192,133.05342894526402,137.67,132.744876896112,3.42105,17,IBM
05-09-2022,144.88235,166,118,13.30583,145.0,131.173642874494,130.105008554521,133.062051467323,134.44,131.20292052709598,3.42105,17,IBM
05-10-2022,144.88235,166,118,13.30583,145.0,131.749436709,125.337630789162,132.149564627894,129.13,126.020776016542,3.42105,17,IBM
05-11-2022,144.88235,166,118,13.30583,145.0,126.73319889652402,126.73319889652402,129.75855633206402,130.75,127.60176925705,3.42105,17,IBM
05-12-2022,144.88235,166,118,13.30583,145.0,128.109248568818,127.269955860894,130.402664689308,132.9,129.70000102686,3.42105,17,IBM
05-13-2022,144.29412,166,118,13.28761,140.0,129.7975932022,127.89454578307,130.57833060492,133.6,130.38314625424,3.42105,17,IBM
05-16-2022,144.29412,166,118,13.28761,140.0,129.89518537754,129.221799367694,133.223078556634,135.03,131.778714361602,3.42105,17,IBM
05-17-2022,144.29412,166,118,13.28761,140.0,133.886705348946,132.37402663117598,135.038293017958,138.37,135.038293017958,3.42105,17,IBM
05-18-2022,144.29412,166,118,13.28761,140.0,133.79887239113998,128.98757814687798,134.30147209414102,132.94,129.739037896996,3.42105,17,IBM
05-19-2022,144.29412,166,118,13.28761,140.0,128.8216714488,125.610888880114,129.133966409888,129.66,126.538014545844,3.42105,17,IBM
05-20-2022,144.29412,166,118,13.28761,140.0,127.045493857612,122.77095657772,127.230918990758,128.48,125.386426876832,3.42105,17,IBM
05-23-2022,144.29412,166,118,13.28761,140.0,126.3818670653,126.30379332502798,128.77287536113,131.17,128.01165639347798,3.42105,17,IBM
05-24-2022,144.29412,166,118,13.28761,140.0,127.426103341438,127.27971507842798,131.134606004358,133.8,130.57833060492,3.42105,17,IBM
05-25-2022,144.29412,166,118,13.28761,140.0,129.66096415672402,129.66096415672402,131.57377079338798,134.39,131.15412443942597,3.42105,17,IBM
05-26-2022,144.29412,166,118,13.28761,140.0,131.749436709,131.28099426736802,134.23803718017,136.89,133.593928822926,3.42105,17,IBM
05-27-2022,144.29412,166,118,13.28761,140.0,134.08188969962598,133.935501436616,136.37472026706394,139.27,135.91662259601802,3.42105,17,IBM
05-31-2022,144.29412,166,118,13.28761,140.0,134.87238631987998,133.515855082654,136.463138777922,138.84,135.496976242056,3.42105,17,IBM
06-01-2022,144.29412,166,118,13.28761,140.0,136.30699129737798,135.184681280968,137.08763110792265,139.43,136.072770076562,3.42105,17,IBM
06-02-2022,144.29412,166,118,13.28761,140.0,136.09228851163,133.55489195279,136.91206278448598,140.15,136.77543373901,3.42105,17,IBM
06-03-2022,144.29412,166,118,13.28761,140.0,136.882785131884,136.375305820116,139.14633804671996,141.18,137.780633145012,3.42105,17,IBM
06-06-2022,144.29412,166,118,13.28761,140.0,139.537292301132,138.5808889828,141.245155369582,142.88,139.439700125792,3.42105,17,IBM
06-07-2022,144.29412,166,118,13.28761,140.0,139.16644203484,137.565930359264,139.537292301132,142.78,139.342107950452,3.42105,17,IBM
06-08-2022,144.29412,166,118,13.28761,140.0,138.649203505538,136.77543373901,139.36162638552,140.83,137.439060531322,3.42105,17,IBM
06-09-2022,144.29412,166,118,13.28761,140.0,136.77543373901,134.608887446462,137.64400409953598,137.96,134.638165099064,3.42105,17,IBM
06-10-2022,144.29412,166,118,13.28761,140.0,134.48201761852002,131.99341714735,134.48201761852002,136.19,132.910783595546,3.42105,17,IBM
06-13-2022,144.29412,166,118,13.28761,140.0,130.744237302998,130.539293734784,134.257555615238,135.11,131.856788101874,3.42105,17,IBM
06-14-2022,144.29412,166,118,13.28761,140.0,131.749436709,131.61280766352402,133.65258172030534,135.72,132.45210037144798,3.42105,17,IBM
