 Date,AAPL Price Target,AAPL Price Target - High,AAPL Price Target - Low,AAPL Price Target - StdDev,AAPL Price Target - Median,AAPL Open,AAPL Low,AAPL High,AAPL Close,AAPL Adj. Close,AAPL Rating,AAPL Price Target - #,Ticker
10-15-2018,59.05147,75.0,41.25,6.49852,60.25,53.179014828966,52.2436451071145,53.340119639670505,54.34,52.26528605183601,4.125,34,AAPL
10-16-2018,59.05147,75.0,41.25,6.49852,60.25,52.6428003097555,52.12166231536765,53.619047371636505,55.5375,53.4170652209025,4.125,34,AAPL
10-17-2018,59.05147,75.0,41.25,6.49852,60.25,53.453133462105,52.741386835709,53.534888142164,55.2975,53.1862284772065,4.125,34,AAPL
10-18-2018,59.57857,77.5,41.25,7.10427,60.5,52.385513522511005,51.21690250755,52.837568812249,54.005,51.943076430427006,4.14634,35,AAPL
10-19-2018,59.57857,77.5,41.25,7.10427,60.5,52.433604510781,52.2821178977305,53.203060323101,54.8275,52.7341731874685,4.14634,35,AAPL
10-22-2018,59.57857,77.5,41.25,7.10427,60.5,52.8495915593165,52.645204859169,53.708015699936006,55.1625,53.0563828088775,4.14634,35,AAPL
10-23-2018,59.57857,77.5,41.25,7.10427,60.5,51.897389991570506,51.625675907845,53.6815656563875,55.6825,53.5565290868855,4.14634,35,AAPL
10-24-2018,59.75714,77.5,41.25,6.93786,60.5,53.52526994451,51.587203117229,53.9172114989105,53.7725,51.719453334971504,4.14634,35,AAPL
10-25-2018,59.75714,77.5,41.25,6.93786,60.5,52.349445281308505,52.1186085376125,53.231914916063,54.95,52.851996108730006,4.14634,35,AAPL
10-26-2018,59.75714,77.5,41.25,6.93786,60.5,51.914221837465,51.1375523769045,52.9457735358565,54.075,52.010403814005,4.14634,35,AAPL
10-29-2018,59.79167,77.5,41.25,6.89165,60.25,52.7053185945065,49.5553588628215,52.8255460651815,53.06,51.034156752124005,4.16667,36,AAPL
10-30-2018,59.79167,77.5,41.25,6.89165,60.25,50.772060866052506,50.32000557631451,51.741094279693,53.325,51.289038989955,4.14286,36,AAPL
10-31-2018,59.79167,77.5,41.25,6.89165,60.25,52.149867679988,52.087349395237005,53.0082918206075,54.715,52.62596846386101,4.14286,36,AAPL
11-01-2018,59.79167,77.5,41.25,6.89165,60.25,52.67165490271751,52.13303583409351,53.467560758586,55.555,53.433897066797,4.14286,36,AAPL
11-02-2018,59.11111,77.5,41.25,7.5855,59.375,50.3873329598925,49.3966586015305,51.3731982194275,51.87,49.889591231298,4.04762,36,AAPL
11-05-2018,58.86806,77.5,41.25,7.46926,59.375,49.124944517805005,47.650955727329496,49.146585462526495,50.3975,48.4733116267465,4.04762,36,AAPL
11-06-2018,58.86806,77.5,41.25,7.46926,59.375,48.552661757392,48.4973571208815,49.225935593172,50.9425,48.99750339888951,4.04762,36,AAPL
11-07-2018,59.05556,77.5,41.25,7.49215,60.0,49.5265042698595,49.0840671777755,50.509964979981,52.4875,50.4835149364325,4.04762,36,AAPL
11-08-2018,59.05556,77.5,41.25,7.49215,60.0,50.666898319005,49.8875189420625,50.70067946847,52.1225,50.307370371127504,4.04762,36,AAPL
11-09-2018,59.05556,77.5,41.25,7.49215,60.0,49.5979662323625,48.8016962806875,49.7089614377475,51.1175,49.3373687936325,4.04762,36,AAPL
11-12-2018,59.02778,77.5,41.25,7.46259,60.0,48.01749102525,46.7603496773025,48.2225908612875,48.5425,46.852041368707496,4.04762,36,AAPL
11-13-2018,58.9375,77.5,41.25,7.52412,60.0,46.239154799842495,46.19574602277997,47.578336082205,48.0575,46.3839311546925,4.04762,36,AAPL
11-14-2018,58.32143,77.5,41.25,7.68546,57.5,46.786892009025,44.8637794287675,46.92684248538,46.7,45.0737051433,3.97619,35,AAPL
11-15-2018,58.32143,77.5,41.25,7.68546,57.5,45.457362483652496,45.097834535775,46.3211947342575,47.8525,46.1860701363975,3.97619,35,AAPL
11-16-2018,58.17857,77.5,41.25,7.74564,57.5,45.966492664875,45.715546983135,47.04495586154513,48.3825,46.6976132568675,3.97619,35,AAPL
11-19-2018,58.17857,77.5,41.25,7.74564,57.5,45.8458457025,44.636963139502505,46.014751449825,46.465,44.846888854035,3.97619,35,AAPL
11-20-2018,57.98571,77.5,41.25,7.97159,57.5,43.0395973576575,42.349496732872495,43.7876085243825,44.245,42.704198802255,3.97619,35,AAPL
11-21-2018,57.98571,77.5,41.25,7.97159,57.5,43.3677570953175,42.6004424146125,43.4980558146825,44.195,42.655940017305,3.97619,35,AAPL
11-23-2018,57.98571,77.5,41.25,7.97159,57.5,42.211959195765,41.526684449475,42.61130064122625,43.0725,41.5725302951775,3.97619,35,AAPL
11-26-2018,57.76429,77.5,41.25,7.90884,56.25,42.043053448440006,41.082703627935,42.214372135012496,43.655,42.134745139845,3.97619,35,AAPL
11-27-2018,57.72857,77.5,41.25,7.90149,56.25,41.384321033872496,41.23230586128,42.1709392285575,43.56,42.043053448440006,3.97619,35,AAPL
11-28-2018,57.3,75.0,41.25,7.34599,56.25,42.6438753210675,42.2095462565175,43.744175617927496,45.235,43.659722744265,3.97619,35,AAPL
11-29-2018,57.12143,75.0,41.25,7.29319,56.25,44.074748294835,42.877930428075,44.1085294443,44.8875,43.324324188862505,3.97619,35,AAPL
11-30-2018,56.95,75.0,41.25,7.24095,56.25,43.5028816931775,42.7162634984925,43.5125334501675,44.645,43.090269081855006,3.97619,35,AAPL
12-03-2018,56.91429,75.0,41.25,7.272,56.25,44.509077359385,43.724872103947504,44.624898443265,46.205,44.595943172295,3.92857,35,AAPL
12-04-2018,56.91429,75.0,41.25,7.272,56.25,43.662135683512496,42.5328801156825,44.009574805760025,44.1725,42.6342235640775,3.92857,35,AAPL
12-06-2018,56.55714,75.0,41.25,7.67745,56.25,41.44464451506,41.121310655895,42.173352167805,43.68,42.15887453232,3.92857,35,AAPL
12-07-2018,56.43571,75.0,41.25,7.60389,56.25,41.86208300487751,40.609767535425,42.1033769296275,42.1225,40.6556133811275,3.92857,35,AAPL
12-10-2018,56.15,75.0,41.25,7.65231,55.5,39.81349758375,39.4105367294175,41.0416836607275,42.4,40.9234496376,3.92857,35,AAPL
12-11-2018,55.875,75.0,41.25,7.71869,55.25,41.420515122585,40.29608543325,41.451883332802495,42.1575,40.6893945305925,3.90698,36,AAPL
12-12-2018,55.63889,75.0,41.25,7.85534,55.0,41.1164847774,40.78349916124501,41.48325154302,42.275,40.802802675225,3.90698,36,AAPL
12-13-2018,55.44444,75.0,41.25,7.76927,55.0,41.1382012306275,40.911384941362506,41.6400925941075,42.7375,41.2491964360125,3.90698,36,AAPL
12-14-2018,55.375,75.0,41.25,7.62637,55.0,40.77867328275,39.88105988268,40.797976796730005,41.37,39.92931866763,3.90698,36,AAPL
12-17-2018,55.375,75.0,41.25,7.62637,55.0,39.922079849887496,39.2657603745675,40.6218322316625,40.985,39.557726023515,3.90698,36,AAPL
12-18-2018,55.375,75.0,41.25,7.62637,55.0,39.905189275155,39.6663082896525,40.4239712133675,41.5175,40.071682083232496,3.93023,36,AAPL
12-19-2018,55.09722,75.0,41.25,7.40408,55.0,40.0547915085,38.3874504884775,40.404667699387495,40.2225,38.8217795530275,3.93023,36,AAPL
12-20-2018,54.68056,75.0,41.25,7.25565,54.375,38.7035455299,37.472946513675005,39.116158141222506,39.2075,37.8421262185425,3.93023,36,AAPL
12-21-2018,54.66667,75.0,41.25,7.26029,54.375,37.849365036285,36.1048099603425,38.16304713846,37.6825,36.3702332775675,3.93023,36,AAPL
12-24-2018,54.66667,75.0,41.25,7.26029,54.375,35.7476949517125,35.3712764291025,36.5680942958625,36.7075,35.429186971042505,3.93023,36,AAPL
12-26-2018,54.66667,75.0,41.25,7.26029,54.375,35.783889040425,35.40264463932,37.9386437884425,39.2925,37.9241661529575,3.93023,36,AAPL
12-27-2018,54.66667,75.0,41.25,7.26029,54.375,37.60324523304,36.2109792872325,37.8276485830575,39.0375,37.6780463497125,3.93023,36,AAPL
12-28-2018,54.66667,75.0,41.25,7.26029,54.375,38.003793148125,37.2919760701125,38.24991295137,39.0575,37.697349863692494,3.93023,36,AAPL
12-31-2018,54.66667,75.0,41.25,7.26029,54.375,38.2523258906175,37.75767334488,38.452599848160006,39.435,38.061703690065,3.93023,36,AAPL
01-02-2019,54.31944,75.0,41.25,7.35499,53.5,37.3740160045275,37.214762014192495,38.3295399465375,39.48,38.10513659652,3.93023,36,AAPL
01-03-2019,47.15278,75.0,35.0,7.78381,46.5,34.741499285505,34.2637373145,35.16135071457,35.5475,34.3095831602025,3.80952,36,AAPL
01-04-2019,46.66667,75.0,35.0,7.86916,46.25,34.8742109441175,34.698066379050005,35.844188392220026,37.065,35.774237283435,3.80952,36,AAPL
01-07-2019,45.97222,65.0,35.0,6.28097,46.25,35.880406610325,35.204783621025,35.911774820542504,36.9825,35.694610288267505,3.80952,36,AAPL
01-08-2019,45.69444,65.0,35.0,6.31772,45.625,36.08791938561,35.83697370387,36.633243655545,37.6875,36.3750591560625,3.80952,36,AAPL
01-09-2019,45.69444,65.0,35.0,6.31772,45.625,36.5053578754275,36.1048099603425,37.2871501916175,38.3275,36.9927716034225,3.80952,36,AAPL
01-10-2019,45.52083,65.0,35.0,6.14308,45.625,36.797323524375,36.401601487785,37.1520255937575,38.45,37.11100562655,3.80952,36,AAPL
01-11-2019,45.52083,65.0,35.0,6.14308,45.625,36.88901521578,36.5584425388725,37.086876234075,38.0725,36.746651800177496,3.80952,36,AAPL
01-14-2019,45.52083,65.0,35.0,6.14308,45.625,36.399188548537495,36.005879451195,36.5005319969325,37.5,36.1940887125,3.80952,36,AAPL
01-15-2019,45.52083,65.0,35.0,6.14308,45.625,36.259238072182505,36.2061534087375,37.012075117402496,38.2675,36.9348610614825,3.80952,36,AAPL
01-16-2019,45.52083,65.0,35.0,6.14308,45.625,36.93727400073,36.91797048675,37.61289699003,38.735,37.386080700765,3.80952,36,AAPL
01-17-2019,45.52083,65.0,35.0,6.14308,45.625,37.20752319645,36.980706907185,38.042400176085,38.965,37.60807111153501,3.80952,36,AAPL
01-18-2019,45.52083,65.0,35.0,6.14308,45.625,38.003793148125,37.63717115885985,38.09548483953,39.205,37.839713279295,3.80952,36,AAPL
01-22-2019,45.52083,65.0,35.0,6.14308,45.625,37.7407827701475,36.82627879534501,37.8179968260675,38.325,36.990358664175005,3.80952,36,AAPL
01-23-2019,45.41667,61.25,35.0,5.83601,45.625,37.1954585002125,36.604288384575,37.43433948571499,38.48,37.13996089752,3.80952,36,AAPL
01-24-2019,45.41667,61.25,35.0,5.83601,45.625,37.1858067432225,36.613940141565,37.27508549538,38.175,36.845582309325,3.80952,36,AAPL
01-25-2019,45.38194,61.25,35.0,5.81977,45.625,37.51637942013,37.23647846742,38.1558083207175,39.44,38.06652956856,3.80952,36,AAPL
01-28-2019,45.38194,61.25,35.0,5.81977,45.625,37.5911805368025,37.077224477085,37.72147925616751,39.075,37.714240438425,3.80952,36,AAPL
01-29-2019,45.38194,61.25,35.0,5.81977,45.625,37.7021757421875,37.1858067432225,38.1558083207175,38.67,37.323344280330005,3.80952,36,AAPL
01-30-2019,45.32639,61.25,35.0,5.92336,45.625,39.3912332154375,38.662525562692494,40.0909855972125,41.3125,39.8738210649375,3.80952,36,AAPL
01-31-2019,45.32639,61.25,35.0,5.92336,45.625,40.081333840222506,39.70732825686,40.77867328275,41.61,40.16096083539,3.80952,36,AAPL
02-01-2019,45.46528,61.25,35.0,6.08766,45.625,40.28643367626,40.0379009337675,40.773847404255,41.63,40.18026434937,3.80952,36,AAPL
02-04-2019,45.44286,61.25,35.0,6.17254,45.0,40.3950159423975,40.36364773218,41.41930865296125,42.8125,41.3215846134375,3.80488,35,AAPL
02-05-2019,45.44286,61.25,35.0,6.17254,45.0,41.710067832285006,41.58703206005497,42.24574034523,43.545,42.028575812955005,3.80488,35,AAPL
02-06-2019,45.44286,61.25,35.0,6.17254,45.0,42.1419839575875,41.70840290420423,42.363974368357496,43.56,42.043053448440006,3.80488,35,AAPL
02-07-2019,45.37143,61.25,35.0,6.24911,45.0,41.5990726269,41.102007141915,41.970665271015,42.735,41.246783496765,3.7561,35,AAPL
02-08-2019,45.37143,61.25,35.0,6.24911,45.0,40.951142369966256,40.813014959167496,41.3558314507275,42.6025,41.29524925300875,3.7561,35,AAPL
02-11-2019,45.37143,61.25,35.0,6.24911,45.0,41.45033967916876,41.01414785559375,41.48911228570875,42.3575,41.05776703795125,3.7561,35,AAPL
02-12-2019,45.37143,61.25,35.0,6.24911,45.0,41.2201273278375,41.1231958114875,41.438223239625,42.7225,41.41156707262875,3.7561,35,AAPL
02-13-2019,45.37143,61.25,35.0,6.24911,45.0,41.532731468066245,41.17650814548,41.79686985012,42.545,41.2395136311075,3.7561,35,AAPL
02-14-2019,45.37143,61.25,35.0,6.24911,45.0,41.12561909939625,41.0456505984075,41.501592218438816,42.7,41.389757481450005,3.7561,35,AAPL
02-15-2019,45.37143,61.25,35.0,6.24911,45.0,41.49880543734375,41.13531225103125,41.6078533932375,42.605,41.297672540917496,3.7561,35,AAPL
02-19-2019,45.37143,61.25,35.0,6.24911,45.0,41.12561909939625,41.07230676540375,41.54484790761,42.7325,41.42126022426376,3.7561,35,AAPL
02-20-2019,45.37143,61.25,35.0,6.24911,45.0,41.48426570989125,41.435799951716255,42.000426034455,43.0075,41.68782189422625,3.7561,35,AAPL
02-21-2019,45.37143,61.25,35.0,6.24911,45.0,41.632086272325004,41.2685930860125,41.77021368312375,42.765,41.452762967077504,3.7561,35,AAPL
02-22-2019,45.37143,61.25,35.0,6.24911,45.0,41.5787739383325,41.5303081801575,41.922880821375,43.2425,41.91561095764875,3.7561,35,AAPL
02-25-2019,45.37143,61.25,35.0,6.24911,45.0,42.20398221879,42.15309317270625,42.61836445118625,43.5575,42.22094523415125,3.7561,35,AAPL
02-26-2019,45.37143,61.25,35.0,6.24911,45.0,42.09493426289625,41.96485216795456,42.4802370403875,43.5825,42.24517811323875,3.7561,35,AAPL
02-27-2019,45.37143,61.25,35.0,6.24911,45.0,41.97376986745876,41.85745204783875,42.407538403125,43.7175,42.37603566031125,3.7561,35,AAPL
02-28-2019,45.37143,61.25,35.0,6.24911,45.0,42.24275482533,41.903494518105,42.38572881194625,43.2875,41.959230140006255,3.725,35,AAPL
03-01-2019,45.37143,61.25,35.0,6.24911,45.0,42.233061673695,41.89622465437875,42.443887721756255,43.7425,42.40026853939875,3.725,35,AAPL
03-04-2019,45.25,61.25,35.0,6.11526,45.0,42.57474526882875,42.15793974852375,43.07394257803125,43.9625,42.61351787536875,3.725,35,AAPL
03-05-2019,45.25,61.25,35.0,6.11526,45.0,42.6353274665475,42.2960671593225,42.649867194,43.8825,42.53597266228875,3.725,35,AAPL
03-06-2019,45.25,61.25,35.0,6.11526,45.0,42.32756990213625,42.1506698847975,42.52627951065375,43.63,42.291220583505,3.725,35,AAPL
03-07-2019,45.25,61.25,35.0,6.11526,45.0,42.13370686943625,41.68539860631751,42.271834280235,43.125,41.8017164259375,3.725,35,AAPL
03-08-2019,45.25,61.25,35.0,6.11526,45.0,41.27343966183,41.0747300533125,41.93984383673625,43.2275,41.90107123019625,3.725,35,AAPL
03-11-2019,45.46429,61.25,35.0,6.23302,46.25,42.52627951065375,42.492353479931246,43.40593302153,44.725,43.3526206875375,3.775,35,AAPL
03-12-2019,45.46429,61.25,35.0,6.23302,46.25,43.6191823575,43.46651521924876,44.266200229136246,45.2275,43.83970155719625,3.75,35,AAPL
03-13-2019,45.46429,61.25,35.0,6.23302,46.25,44.16442213696875,43.842124845105,44.41886736738751,45.4275,44.03356458989625,3.75,35,AAPL
03-14-2019,45.72917,61.25,35.0,6.34248,46.25,44.5642646419125,44.23954406214,44.6127304000875,45.9325,44.52306874746375,3.78049,36,AAPL
03-15-2019,45.72917,61.25,35.0,6.34248,46.25,44.79447699324375,44.5254920353725,45.39545239461376,46.53,45.102234557655,3.80488,36,AAPL
03-18-2019,45.94286,61.25,35.0,6.30337,46.25,45.024689344575,45.02226605666625,45.65232091294125,47.005,45.5626592603175,3.8,35,AAPL
03-19-2019,45.94286,61.25,35.0,6.30337,46.25,45.64262776130625,45.05376879948,45.79771818746625,46.6325,45.20158936191376,3.8,35,AAPL
03-20-2019,45.94286,61.25,35.0,6.30337,46.25,45.12889072465125,44.765397538338746,45.91888258290376,47.04,45.59658529104,3.8,35,AAPL
03-21-2019,46.37143,61.25,35.0,6.62042,46.25,46.0473168420675,45.99642779598375,47.576411512488754,48.7725,47.27592381180375,3.825,35,AAPL
03-22-2019,46.72857,61.25,35.0,6.73805,46.75,47.3365060095225,46.2314867231325,47.90597866807875,47.7625,46.29691549666875,3.825,35,AAPL
03-25-2019,47.25714,61.25,35.0,7.09086,47.5,46.40838674047125,45.218552377275,46.5222812721825,47.185,45.7371359897475,3.825,35,AAPL
03-26-2019,48.13571,61.25,35.0,7.2475,49.25,46.445705374266,44.7290482197075,46.74037718397,46.6975,45.26459484754125,3.875,35,AAPL
03-27-2019,48.35,61.25,35.0,7.29927,50.0,45.73955927765625,45.20643593773126,45.98431135644,47.1175,45.67170721621125,3.875,35,AAPL
03-28-2019,48.35,61.25,35.0,7.29927,50.0,45.78802503583125,45.443918152788754,45.93560326947413,47.18,45.73228941393,3.875,35,AAPL
03-29-2019,48.35,61.25,35.0,7.29927,50.0,46.00127437180125,45.6886702315725,46.06185656952,47.4875,46.030353826706246,3.875,35,AAPL
04-01-2019,48.35,61.25,35.0,7.29927,50.0,46.439889483285,45.6498976250325,46.449582634920006,47.81,46.342957966935,3.875,35,AAPL
04-02-2019,48.35,61.25,35.0,7.29927,50.0,46.30660864830375,46.29691549666875,47.1232566735525,48.505,47.0166320055675,3.875,35,AAPL
04-03-2019,48.22222,61.25,35.0,7.23676,49.625,46.83003883659375,46.80580595750625,47.6176074069375,48.8375,47.33892929743125,3.87805,36,AAPL
04-04-2019,48.22222,61.25,35.0,7.23676,49.625,47.20322517454125,46.8033826695975,47.58610466412375,48.9225,47.42132108632875,3.87805,36,AAPL
04-05-2019,48.35,61.25,35.0,7.29927,50.0,47.60549096739375,47.47947999613875,47.7630046814625,49.25,47.738771802375,3.875,35,AAPL
04-08-2019,48.35,61.25,35.0,7.29927,50.0,47.5982211036675,47.5788348003975,48.52149379690125,50.025,48.4899910540875,3.875,35,AAPL
04-09-2019,48.42143,61.25,35.0,7.36371,50.0,48.54330338808,48.27916500602625,49.15639522899375,49.875,48.3445937795625,3.875,35,AAPL
04-10-2019,48.63571,61.25,35.0,7.2971,50.0,48.145884171045005,48.0247197756075,48.64508148024751,50.155,48.6160020253425,3.825,35,AAPL
04-11-2019,48.73611,61.25,35.0,7.21951,50.0,48.67173764724375,48.08847648048671,48.708086965875,49.7375,48.21131294458125,3.80488,36,AAPL
04-12-2019,48.77083,61.25,35.0,7.18635,50.0,48.2718951423,47.54733205758375,48.499684205722495,49.7175,48.191926641311255,3.7561,36,AAPL
04-15-2019,48.77083,61.25,35.0,7.18635,50.0,48.12165129195751,47.983523881158746,48.42940885636875,49.8075,48.27916500602625,3.7561,36,AAPL
04-16-2019,48.77083,61.25,35.0,7.18635,50.0,48.3349006279275,48.11680471614,48.79774861849875,49.8125,48.28401158184375,3.7561,36,AAPL
04-17-2019,48.77083,61.25,35.0,7.18635,50.0,48.3542869311975,48.12892115568376,49.2848294881575,50.7825,49.22424729043875,3.7561,36,AAPL
04-18-2019,48.77083,61.25,35.0,7.18635,50.0,49.22182400253,49.076426728005,49.47142265713125,50.965,49.40114730777751,3.7561,36,AAPL
04-22-2019,48.97917,61.25,35.0,7.03621,50.0,49.151548653176256,49.0328075456475,49.6628624019225,51.1325,49.56350759766375,3.7561,36,AAPL
04-23-2019,49.1875,61.25,35.0,6.87648,50.0,49.53927471857625,49.410840459412505,50.34380630428125,51.87,50.278377530745,3.7561,36,AAPL
04-24-2019,49.57639,61.25,37.25,6.58724,50.0,50.24929807584,50.17417615066876,50.52070632162,51.79,50.20083231766501,3.7561,36,AAPL
04-25-2019,49.78472,61.25,37.25,6.67581,50.0,50.120863816676255,49.70648158428,50.34622959219,51.32,49.74525419082,3.7561,36,AAPL
04-26-2019,50.04861,61.25,37.25,6.83532,50.0,49.65316925028751,48.979495211655,49.67740212937501,51.075,49.5077719757625,3.7561,36,AAPL
04-29-2019,50.23611,61.25,37.25,6.92493,50.125,49.53200485485,49.40114730777751,49.91246105652375,51.1525,49.58289390093376,3.7561,36,AAPL
04-30-2019,50.25,61.25,37.25,6.91591,50.125,49.2072842750775,48.25008555112125,49.289676063975,50.1675,48.62811846488625,3.7561,36,AAPL
05-01-2019,53.29861,61.25,37.5,6.37373,55.0,50.859966628845,50.70245291477625,52.175811963296255,52.63,51.015057055005,3.7561,36,AAPL
05-02-2019,53.47222,62.5,37.5,6.53484,55.0,50.85027347721,50.43589124481375,51.53121737956875,52.2875,50.683066611506256,3.7561,36,AAPL
05-03-2019,53.47222,62.5,37.5,6.53484,55.0,51.10471870762875,50.94478170565125,51.33493105896,52.9375,51.31312146778125,3.7561,36,AAPL
05-06-2019,53.47222,62.5,37.5,6.53484,55.0,49.50534868785375,49.3139089430625,50.607944686335,52.12,50.52070632162,3.7561,36,AAPL
05-07-2019,53.47222,62.5,37.5,6.53484,55.0,49.890651465345,48.66567942747187,50.26323198131532,50.715,49.15881851690251,3.7561,36,AAPL
05-08-2019,53.47222,62.5,37.5,6.53484,55.0,48.926182877662505,48.88983355903125,49.7597939182725,50.725,49.16851166853751,3.7561,36,AAPL
05-09-2019,53.64583,62.5,37.5,6.65504,55.625,48.56268969135,47.6563800134775,48.87287054367,50.18,48.64023490443,3.7561,36,AAPL
05-10-2019,53.64583,62.5,37.5,6.65504,55.625,48.02453880874548,46.89361381711925,48.37264671647125,49.295,47.966399193129504,3.7561,36,AAPL
05-13-2019,53.64583,62.5,37.5,6.65504,55.625,45.66270814759275,44.48045487607125,46.093281869937,46.43,45.178616787443005,3.7561,36,AAPL
05-14-2019,53.64583,62.5,37.5,6.65504,55.625,45.34646756056025,45.10320557053525,46.1467995077425,47.165,45.8938070381165,3.7561,36,AAPL
05-15-2019,53.64583,62.5,37.5,6.65504,55.625,45.31241088195676,45.2515953844505,46.64548658729375,47.73,46.443579135573,3.7561,36,AAPL
05-16-2019,53.64583,62.5,37.5,6.65504,55.625,46.19788452564775,45.937594196321,46.82036763192272,47.52,46.239239063952006,3.7561,36,AAPL
05-17-2019,53.61111,62.5,37.5,6.70314,55.625,45.47296379537325,45.431609257069,46.4387138957725,47.25,45.976516114725,3.7561,36,AAPL
05-20-2019,53.56944,62.5,37.5,6.76095,55.625,44.643440409388006,43.8562202834681,44.84510459911873,45.7725,44.53883775367726,3.7561,36,AAPL
05-21-2019,53.52778,62.5,37.5,6.8119,55.625,45.0569857924305,44.9304895576175,45.7332541247,46.65,45.392687338665,3.7561,36,AAPL
05-22-2019,53.52778,62.5,37.5,6.8119,55.625,44.9207590780165,44.40747627906376,45.17618416754276,45.695,44.463426536769504,3.7561,36,AAPL
05-23-2019,53.45833,62.5,37.5,6.77093,55.625,43.738505806495006,43.25441444634525,43.9185196791135,44.915,43.7044491278915,3.7561,36,AAPL
05-24-2019,53.45833,62.5,37.5,6.77093,55.625,43.835810602505,43.45145665826551,44.307738863153496,44.7425,43.53659835477425,3.7561,36,AAPL
05-28-2019,53.35417,62.5,37.5,6.77525,55.25,43.524435255273,43.27874064534775,43.93068277861475,44.5575,43.35658448215575,3.7561,36,AAPL
05-29-2019,53.29167,62.5,37.5,6.72384,55.25,42.9162802802105,42.814110244400005,43.62903791098376,44.345,43.1498117906345,3.7561,36,AAPL
05-30-2019,53.29167,62.5,37.5,6.72384,55.25,43.28847112494875,42.97709577771675,43.59984647218075,44.575,43.37361282145751,3.7561,36,AAPL
05-31-2019,53.29167,62.5,37.5,6.72384,55.25,42.87006050210575,42.56841563447475,43.29820160454975,43.7675,42.587876593676754,3.7561,36,AAPL
06-03-2019,53.29167,62.5,37.5,6.72384,55.25,42.71680544839,41.42021904155676,43.281173265248,43.325,42.1573028713325,3.7561,36,AAPL
06-04-2019,52.82639,62.5,37.5,6.63006,53.375,42.677883529986005,42.45408249916301,43.74580366619576,44.91,43.699583888091,3.7561,36,AAPL
06-05-2019,52.78378,62.5,37.5,6.54485,53.0,44.828319521807,44.0644768731285,45.00103553472476,45.635,44.4050436591635,3.78571,37,AAPL
06-06-2019,52.78378,62.5,37.5,6.54485,53.0,44.536405133777,44.309903894864725,45.11780128993675,46.305,45.0569857924305,3.78571,37,AAPL
06-07-2019,52.78378,62.5,37.5,6.54485,53.0,45.37079375956275,45.190779886944256,46.686841125598,47.5375,46.25626740325375,3.78571,37,AAPL
06-10-2019,52.78378,62.5,37.5,6.54485,53.0,46.66008230669525,46.6138625285905,47.52609499118425,48.145,46.8473940390145,3.78571,37,AAPL
06-11-2019,52.61184,62.5,37.5,6.5423,53.0,47.40203137627151,47.09552126884,47.679350044900005,48.7025,47.38986827677025,3.78571,38,AAPL
06-12-2019,52.61184,62.5,37.5,6.5423,53.0,47.18066296534875,47.04321994098463,47.672052185199256,48.5475,47.23904584295475,3.78571,38,AAPL
06-13-2019,52.60526,62.5,37.5,6.54203,52.875,47.3631094578675,47.09552126884,47.87152701701975,48.5375,47.22931536335376,3.78571,38,AAPL
06-14-2019,52.60526,62.5,37.5,6.54203,52.875,46.59561787933863,46.292756701757504,47.09218857957666,48.185,46.8863159574185,3.78571,38,AAPL
06-17-2019,52.59211,62.5,37.5,6.53015,52.875,46.9252378758225,46.74765662310425,47.426357575274,48.4725,47.16606724594725,3.78571,38,AAPL
06-18-2019,52.65789,62.5,37.5,6.38883,52.875,47.691513144401256,47.48717307278025,48.72294398210725,49.6125,48.27534192046125,3.78571,38,AAPL
06-19-2019,52.65789,62.5,37.5,6.38883,52.875,48.574554168192,47.99802325183276,48.623206566197,49.4675,48.13424996624676,3.78571,38,AAPL
06-20-2019,52.6859,62.5,37.5,6.30875,53.0,48.74240494130925,48.17317188465076,48.80078781891525,49.865,48.5210365303865,3.76744,39,AAPL
06-21-2019,52.6859,62.5,37.5,6.30875,53.0,48.36048361697001,48.20236332345375,48.85917069652125,49.695,48.35561837716951,3.76744,39,AAPL
06-24-2019,52.6859,62.5,37.5,6.30875,53.0,48.2972354995635,48.20722856325425,48.691319923404,49.645,48.3069659791645,3.76744,39,AAPL
06-25-2019,52.6859,62.5,37.5,6.30875,53.0,48.27047668066076,47.50663403198225,48.4723841323815,48.8925,47.57474738918925,3.76744,39,AAPL
06-26-2019,52.6859,62.5,37.5,6.30875,53.0,48.109923767244254,48.00775373143375,48.89322737512475,49.95,48.603745606995005,3.76744,39,AAPL
06-27-2019,52.52564,62.5,37.5,6.16696,53.0,48.72294398210725,48.54779534928925,49.034319329339255,49.935,48.58914988759351,3.76744,39,AAPL
06-28-2019,52.52564,62.5,37.5,6.16696,53.0,48.33129217816701,47.93477513442625,48.529550700037376,49.48,48.146413065748,3.76744,39,AAPL
07-01-2019,52.52564,62.5,37.5,6.16696,53.0,49.42353851337925,48.81051829851626,49.744644340212254,50.3875,49.02945408953875,3.76744,39,AAPL
07-02-2019,52.52564,62.5,37.5,6.16696,53.0,48.99539741093525,48.983234311434,49.41436753635531,50.6825,49.31650323776825,3.76744,39,AAPL
07-03-2019,52.52564,62.5,37.5,6.16696,53.0,49.450297332282005,49.30679708436625,49.732481240711,51.1025,49.725183381010254,3.76744,39,AAPL
07-05-2019,52.52564,62.5,37.5,6.16696,53.0,49.46732567158375,49.35785777607251,49.88816891432701,51.0575,49.68139622280575,3.76744,39,AAPL
07-08-2019,52.5641,62.5,37.5,6.20709,53.0,48.84944021692025,48.265611440860255,48.99296479103501,50.005,48.6572632448005,3.72093,39,AAPL
