 Date,GS Price Target,GS Price Target - High,GS Price Target - Low,GS Price Target - StdDev,GS Price Target - Median,GS Open,GS Low,GS High,GS Close,GS Adj. Close,GS Rating,GS Price Target - #,Ticker
06-16-2017,241.3913,275.0,185.0,24.79085,250.0,199.88144865939,198.5169761068753,200.797141799442,221.81,199.127348426406,3.7037,23,GS
06-19-2017,241.3913,275.0,185.0,24.79085,250.0,200.581684590018,200.29440831078605,203.822520115104,226.13,203.005578196038,3.7037,23,GS
06-20-2017,241.3913,275.0,185.0,24.79085,250.0,202.448980405026,201.263965753194,203.37356115496672,225.1,202.08090767226,3.7037,23,GS
06-21-2017,241.3913,275.0,185.0,24.79085,250.0,201.578174183604,199.2375906985613,201.928292148918,222.49,199.737810519774,3.7037,23,GS
06-22-2017,241.3913,275.0,185.0,24.79085,250.0,198.795185228544,196.865047727454,199.20814487994,219.77,197.295962146302,3.7037,23,GS
06-23-2017,241.3913,275.0,185.0,24.79085,250.0,197.9513111583,194.324448132996,198.121881449094,217.19,194.979797144994,3.7037,23,GS
06-26-2017,242.47826,275.0,185.0,25.03366,250.0,195.940377203676,195.4343220830414,199.270986566022,220.44,197.897446855944,3.7037,23,GS
06-27-2017,242.91304,275.0,185.0,24.89965,250.0,199.154280577584,197.107437088056,199.665991449966,220.28,197.753808716328,3.7037,23,GS
06-28-2017,242.91304,275.0,185.0,24.89965,250.0,199.181212728762,198.17574575145,201.658970637138,223.22,200.393159531772,3.7037,23,GS
06-29-2017,242.91304,275.0,185.0,24.89965,250.0,205.016512150662,200.222589240978,205.393562267154,224.41,201.461468195166,3.7037,23,GS
06-30-2017,240.30435,275.0,185.0,27.06905,250.0,202.269432730506,198.884959065804,202.93375912623,221.9,199.20814487994,3.7037,23,GS
07-03-2017,240.30435,275.0,185.0,27.06905,250.0,201.506355113796,200.572707206292,205.644929011482,227.28,204.037977324528,3.7037,23,GS
07-05-2017,240.30435,275.0,185.0,27.06905,250.0,205.025489534388,202.179658893246,205.510268255592,228.04,204.720258487704,3.7037,23,GS
07-06-2017,240.65217,275.0,185.0,27.05005,250.0,204.657416801622,202.21556842815,206.533690000356,226.69,203.508311684694,3.7037,23,GS
07-07-2017,240.65217,275.0,185.0,27.05005,250.0,204.890828778498,201.470445578892,205.12406120769947,225.28,202.242500579328,3.73077,23,GS
07-10-2017,239.26087,275.0,185.0,25.95015,250.0,201.335784823002,201.057485927496,204.091841626884,225.84,202.745234067984,3.73077,23,GS
07-11-2017,240.04348,275.0,185.0,25.16464,250.0,202.924781742504,201.694880172042,204.63946203417,226.95,203.74172366157,3.73077,23,GS
07-12-2017,240.04348,275.0,185.0,25.16464,250.0,203.24796755664,202.951713893682,205.600042092852,227.39,204.136728545514,3.73077,23,GS
07-13-2017,240.04348,275.0,185.0,25.16464,250.0,204.136728545514,203.74172366157,207.054378256464,230.4,206.83892104704,3.73077,23,GS
07-14-2017,240.04348,275.0,185.0,25.16464,250.0,203.984113022172,202.08090767226,206.129707732686,228.6,205.22299197636,3.73077,23,GS
07-17-2017,240.04348,275.0,185.0,25.16464,250.0,205.339697964798,203.975135638446,206.15637056235224,229.26,205.815499302276,3.73077,23,GS
07-18-2017,239.78261,275.0,185.0,25.44723,250.0,204.2354797665,199.980199880376,206.803011512136,223.31,200.473955985306,3.69231,23,GS
07-19-2017,238.26087,275.0,185.0,25.10884,243.0,200.114860636266,199.001665054242,201.27294313692,222.87,200.078951101362,3.65385,23,GS
07-20-2017,238.04348,275.0,185.0,25.26121,243.0,200.1956570898,198.947800751886,201.7716368028993,222.3,199.56724022898,3.65385,23,GS
07-21-2017,238.04348,275.0,185.0,25.26121,243.0,199.199167496214,196.685500052934,199.576217612706,220.18,197.664034879068,3.65385,23,GS
07-24-2017,236.95652,275.0,185.0,25.04514,240.0,196.550839297044,195.7069652268,197.25709007476843,218.18,195.868558133868,3.57692,23,GS
07-25-2017,236.95652,275.0,185.0,25.04514,240.0,197.807673018684,197.664034879068,200.0811954472935,221.58,198.920868600708,3.57692,23,GS
07-26-2017,236.95652,275.0,185.0,25.04514,240.0,199.70190098487,199.181212728762,200.859983485524,222.25,199.52235331035,3.57692,23,GS
07-27-2017,236.95652,275.0,185.0,25.04514,240.0,199.154280577584,197.888469472218,199.935312961746,221.48,198.831094763448,3.57692,23,GS
07-28-2017,236.95652,275.0,185.0,25.04514,240.0,199.091438891502,198.27449697243603,200.797141799442,223.61,200.743277497086,3.57692,23,GS
07-31-2017,236.95652,275.0,185.0,25.04514,240.0,201.04850854377,200.24054400843,202.4400030213,225.33,202.287387497958,3.57692,23,GS
08-01-2017,237.0,275.0,185.0,25.07901,240.0,203.867407033734,203.544221219598,205.240946743812,227.0,203.7866105802,3.57692,23,GS
08-02-2017,237.0,275.0,185.0,25.07901,240.0,203.24796755664,202.502844707382,204.441959592198,226.27,203.131261568202,3.57692,23,GS
08-03-2017,237.0,275.0,185.0,25.07901,240.0,202.8888722076,201.066463311222,203.553198603324,223.99,201.084418078674,3.57692,23,GS
08-04-2017,237.0,275.0,185.0,25.07901,240.0,202.93375912623,202.044998137356,206.291300639754,229.79,206.291300639754,3.57692,23,GS
08-07-2017,237.0,275.0,185.0,25.07901,240.0,206.30027802348,205.842431453454,209.289746804238,232.92,209.101221745992,3.57692,23,GS
08-08-2017,237.0,275.0,185.0,25.07901,240.0,208.63439779224,208.00598093142,211.713640410258,232.05,208.32018936183,3.57692,23,GS
08-09-2017,238.16667,275.0,185.0,25.18046,241.5,206.767101977232,205.635951627756,207.817455873174,231.01,207.386541454326,3.62963,24,GS
08-10-2017,238.25,275.0,185.0,25.22936,241.5,205.600042092852,202.40912082128256,205.9896605465604,225.5,202.4400030213,3.62963,24,GS
08-11-2017,236.70833,265.0,185.0,24.03899,240.0,202.053975521082,199.88144865939,203.49924452713077,224.15,201.22805621829,3.55556,24,GS
08-14-2017,236.70833,265.0,185.0,24.03899,240.0,203.221035405462,203.1551414089132,206.327210174658,227.36,204.109796394336,3.55556,24,GS
08-15-2017,236.70833,265.0,185.0,24.03899,240.0,206.093798197782,204.2354797665,207.027446105286,227.59,204.316276220034,3.55556,24,GS
08-16-2017,236.70833,265.0,185.0,24.03899,240.0,204.917760929676,201.991133835,205.591064709126,225.61,202.538754242286,3.55556,24,GS
08-17-2017,236.70833,265.0,185.0,24.03899,240.0,201.434536043988,198.498931565586,202.870917440148,221.42,198.777230461092,3.55556,24,GS
08-18-2017,236.70833,265.0,185.0,24.03899,240.0,198.211655286354,197.99619807693,201.17508965430665,222.15,199.43257947309,3.55556,24,GS
08-21-2017,236.70833,265.0,185.0,24.03899,240.0,199.65701406624,196.793228657646,199.65701406624,220.79,198.211655286354,3.55556,24,GS
08-22-2017,236.70833,265.0,185.0,24.03899,240.0,199.172235345036,198.69643400755805,200.895893020428,223.58,200.716345345908,3.55556,24,GS
08-23-2017,236.70833,265.0,185.0,24.03899,240.0,199.20814487994,198.69643400755805,201.820563544206,222.74,199.962245112924,3.55556,24,GS
08-24-2017,236.70833,265.0,185.0,24.03899,240.0,200.886915636702,199.827584357034,201.600617642919,222.99,200.186679706074,3.55556,24,GS
08-25-2017,236.70833,265.0,185.0,24.03899,240.0,200.770209648264,199.414624705638,201.9452594041601,222.47,199.719855752322,3.55556,24,GS
08-28-2017,236.70833,265.0,185.0,24.03899,240.0,200.114860636266,196.479020227236,200.271964851471,220.35,197.81665040241,3.55556,24,GS
08-29-2017,236.70833,265.0,185.0,24.03899,240.0,195.717776094403,194.348553377675,198.2942568933408,219.96,198.140939981244,3.55556,24,GS
08-30-2017,236.70833,265.0,185.0,24.03899,240.0,198.402173262725,198.258044555701,201.978366805758,222.42,200.356918851738,3.55556,24,GS
08-31-2017,236.70833,265.0,185.0,24.03899,240.0,201.104586519425,200.501047558762,202.221583998861,223.74,201.545980684686,3.55556,24,GS
09-01-2017,236.70833,265.0,185.0,24.03899,240.0,202.275632263995,201.35681175671695,204.987053564884,225.88,203.473702141132,3.55556,24,GS
09-05-2017,236.70833,265.0,185.0,24.03899,240.0,201.645069170765,195.74480022697,201.7801898336,217.78,196.177186348042,3.55556,24,GS
09-06-2017,236.70833,265.0,185.0,24.03899,240.0,197.258151650722,196.024049596829,199.095792665278,218.83,197.123030987887,3.55556,24,GS
09-07-2017,236.70833,265.0,185.0,24.03899,240.0,197.03295054599695,193.348660472696,197.105014899509,215.84,194.429625775376,3.55556,24,GS
09-08-2017,236.83333,265.0,185.0,24.14137,240.0,194.132360317139,194.03327183106,197.528392976392,217.21,195.663727829269,3.55556,24,GS
09-11-2017,236.83333,265.0,185.0,24.14137,240.0,198.240028467323,197.267159694911,199.879492509721,221.06,199.131824842034,3.55556,24,GS
09-12-2017,236.83333,265.0,185.0,24.14137,240.0,200.465015382006,199.996597084178,205.104158139341,225.95,203.53675845045495,3.55556,24,GS
09-13-2017,236.83333,265.0,185.0,24.14137,240.0,202.906195357225,202.428769015208,204.608715708946,226.56,204.086249145984,3.55556,24,GS
09-14-2017,236.83333,265.0,185.0,24.14137,240.0,203.67187911329,203.626838892345,205.47348795109,226.85,204.347482427465,3.55556,24,GS
09-15-2017,236.83333,265.0,185.0,24.14137,240.0,204.61772375313495,201.618045038198,204.671772018269,225.22,202.879171224658,3.55556,24,GS
09-18-2017,236.83333,265.0,185.0,24.14137,240.0,203.85203999707,203.275525168974,206.2842119281,227.53,204.960029432317,3.55556,24,GS
09-19-2017,236.83333,265.0,185.0,24.14137,240.0,205.392415553389,204.779868548537,207.30716542620283,228.91,206.203139530399,3.55556,24,GS
09-20-2017,236.83333,265.0,185.0,24.14137,240.0,206.73461413755,205.83380971865,208.671343638185,229.79,206.99584741903095,3.55556,24,GS
09-21-2017,236.83333,265.0,185.0,24.14137,240.0,207.08592786092095,206.64453369566,209.07670562669,231.29,208.347054047381,3.55556,24,GS
09-22-2017,236.83333,265.0,185.0,24.14137,240.0,207.761531175096,206.176115397832,208.527214931161,231.03,208.112844898467,3.55556,24,GS
09-25-2017,237.0,265.0,185.0,24.29335,240.0,207.878635749553,205.7033732387933,208.860512566154,230.26,207.419225495914,3.55556,24,GS
09-26-2017,237.0,265.0,185.0,24.29335,240.0,207.959708147254,206.311236060667,208.482174710216,229.94,207.130968081866,3.55556,24,GS
09-27-2017,237.0,265.0,185.0,24.29335,240.0,210.851290331923,209.80635720599895,212.22952109284,234.76,211.472845380964,3.55556,24,GS
09-28-2017,237.0,265.0,185.0,24.29335,240.0,211.6890384415,210.33783181315,212.77000374418,235.47,212.112416518383,3.55556,24,GS
09-29-2017,237.0,265.0,185.0,24.29335,240.0,211.698046485689,211.30169254137297,214.03112993064,237.19,213.661800118891,3.55556,24,GS
10-02-2017,237.0,265.0,185.0,24.29335,240.0,213.67080816308,213.58072772119,217.18358507502245,240.65,216.778583408285,3.55556,24,GS
10-03-2017,237.0,265.0,185.0,24.29335,240.0,217.15692126422297,215.913811166141,218.634240511219,241.62,217.652363694618,3.55556,24,GS
10-04-2017,237.125,265.0,185.0,24.41876,240.0,217.652363694618,216.30142730759368,218.787377262432,240.31,216.472309905859,3.55556,24,GS
10-05-2017,237.125,265.0,185.0,24.41876,240.0,217.0938649549,216.301157066268,221.886144463448,246.06,221.651935314534,3.51852,24,GS
10-06-2017,237.125,265.0,185.0,24.41876,240.0,221.86812837507,220.345768907129,222.5662517997175,246.02,221.615903137778,3.51852,24,GS
10-09-2017,238.375,275.0,185.0,25.40966,241.5,220.832203293335,218.012685462178,221.913168596015,242.8,218.71531290892,3.48148,24,GS
10-10-2017,239.41667,275.0,185.0,25.35238,246.5,218.71531290892,217.72442804813,219.55306101849695,242.6,218.53515202514,3.48148,24,GS
10-11-2017,239.41667,275.0,185.0,25.35238,246.5,217.9946693738,217.40914650151495,219.07563467648,242.4,218.35499114136,3.48148,24,GS
10-12-2017,239.41667,275.0,185.0,25.35238,246.5,218.291934832037,215.067055012375,219.273811648638,239.8,216.01289965222,3.48148,24,GS
10-13-2017,239.41667,275.0,185.0,25.35238,246.5,215.2922561171,213.346518572276,215.697618105605,238.53,214.868878040217,3.48148,24,GS
10-16-2017,239.41667,275.0,185.0,25.35238,246.5,214.93193434954,214.70673324481496,218.679280732164,242.41,218.36399918554895,3.48148,24,GS
10-17-2017,241.20833,279.0,185.0,25.38369,246.5,220.192632155916,211.86019128109095,220.59799414442097,236.09,212.670915258101,3.48148,24,GS
10-18-2017,244.70833,287.0,190.0,25.70421,250.0,213.373542704843,213.373542704843,218.580192246085,242.03,218.021693506367,3.48148,24,GS
10-19-2017,245.54167,287.0,190.0,25.53752,250.0,216.50834208261497,214.48153214009,217.084856910711,239.99,216.184052491811,3.48148,24,GS
10-20-2017,245.54167,287.0,190.0,25.53752,250.0,218.850433571755,216.796599496663,220.922283735225,244.73,220.45386543739696,3.48148,24,GS
10-23-2017,245.54167,287.0,190.0,25.53752,250.0,220.147591934971,217.43707143850088,220.994348088737,242.13,218.111773948257,3.48148,24,GS
10-24-2017,245.54167,287.0,190.0,25.53752,250.0,219.43595644404,218.8954737927,221.823088154125,244.84,220.552953923476,3.48148,24,GS
10-25-2017,246.29167,287.0,190.0,25.2446,250.0,221.742015756424,216.91370407112,222.04828925885,241.71,217.733436092319,3.48148,24,GS
10-26-2017,246.29167,287.0,190.0,25.2446,250.0,218.544160069329,217.571291296917,219.7962782116,241.72,217.742444136508,3.48148,24,GS
10-27-2017,246.29167,287.0,190.0,25.2446,250.0,216.95874429206495,215.89579507776295,218.391023318116,241.71,217.733436092319,3.48148,24,GS
10-30-2017,246.29167,287.0,190.0,25.2446,250.0,216.28314097789,215.76968245911695,218.526143980951,240.89,216.994776468821,3.48148,24,GS
10-31-2017,246.29167,287.0,190.0,25.2446,250.0,216.805607540852,216.76056731990695,219.958423007002,242.48,218.427055494872,3.48148,24,GS
11-01-2017,246.29167,287.0,190.0,25.2446,250.0,219.69718972552096,218.81440139499895,222.85901323586,244.26,220.030487360514,3.48148,24,GS
11-02-2017,246.29167,287.0,190.0,25.2446,250.0,220.41783326064095,219.237779471882,223.165286738286,246.88,222.390594938032,3.48148,24,GS
11-03-2017,246.29167,287.0,190.0,25.2446,250.0,221.030380265493,219.066626632291,221.850112286692,244.4,220.15659997916,3.48148,24,GS
11-06-2017,246.29167,287.0,190.0,25.2446,250.0,219.34587600215,217.69740391556297,220.3178439701431,243.49,219.336867957961,3.48148,24,GS
11-07-2017,246.29167,287.0,190.0,25.2446,250.0,219.715205813899,215.148127410076,220.679066542122,239.81,216.021907696409,3.48148,24,GS
11-08-2017,246.29167,287.0,190.0,25.2446,250.0,215.47241700088,213.986089709695,218.282926787848,241.25,217.319066059625,3.48148,24,GS
11-09-2017,246.29167,287.0,190.0,25.2446,250.0,215.75166637073897,214.247322991176,218.32526459553628,240.79,216.904696026931,3.48148,24,GS
11-10-2017,246.29167,287.0,190.0,25.2446,250.0,217.71542000394095,216.193060536,219.183731206748,240.15,216.32818119883495,3.48148,24,GS
11-13-2017,247.54167,287.0,190.0,23.07592,250.0,214.36442756563295,213.634775986324,217.00378451301,240.27,216.436277729103,3.48148,24,GS
11-14-2017,247.54167,287.0,190.0,23.07592,250.0,215.877778989385,212.256545225407,216.985768424632,237.24,213.706840339836,3.48148,24,GS
11-15-2017,247.54167,287.0,190.0,23.07592,250.0,211.66201430893295,210.382872034095,214.526572361035,237.61,214.040137974829,3.48148,24,GS
11-16-2017,247.54167,287.0,190.0,23.07592,250.0,214.733757377382,214.57161258198,216.814615585041,239.37,215.625553752093,3.48148,24,GS
11-17-2017,247.54167,287.0,190.0,23.07592,250.0,215.166143498454,213.598743809568,215.364320470612,238.02,214.409467786578,3.48148,24,GS
11-20-2017,247.54167,287.0,190.0,23.07592,250.0,215.094079144942,213.589735765379,215.094079144942,238.13,214.508556272657,3.48148,24,GS
11-21-2017,247.33333,287.0,190.0,23.25523,250.0,215.66158592884895,213.977081665506,215.823730724251,238.02,214.409467786578,3.48148,24,GS
11-22-2017,247.33333,287.0,190.0,23.25523,250.0,214.337403433066,212.914132451204,215.24721589615496,236.43,212.97718876052696,3.48148,24,GS
11-24-2017,247.33333,287.0,190.0,23.25523,250.0,213.868985135238,212.184480871895,214.895902172784,235.95,212.54480263945496,3.48148,24,GS
11-27-2017,247.33333,287.0,190.0,23.25523,250.0,212.364641755675,211.50887755772,213.382550749032,235.11,211.788126927579,3.48148,24,GS
11-28-2017,247.625,287.0,190.0,23.49257,250.0,212.670915258101,211.085499480837,216.193060536,239.41,215.66158592884895,3.48148,24,GS
11-29-2017,247.625,287.0,190.0,23.49257,250.0,218.002001191625,217.23391123924,220.911706658307,241.36,218.10140106781603,3.48148,24,GS
11-30-2017,247.91667,294.0,190.0,24.01721,250.0,220.550252563067,220.4869980964,226.622681363099,247.64,223.776230363084,3.48148,24,GS
12-01-2017,247.91667,294.0,190.0,24.01721,250.0,225.710009772618,220.496034448781,226.523281486908,248.95,224.959992524995,3.48148,24,GS
12-04-2017,247.91667,294.0,190.0,24.01721,250.0,230.327585839309,225.91784587738096,230.33662219169,250.65,226.496172429765,3.48148,24,GS
12-05-2017,247.91667,294.0,190.0,24.01721,250.0,226.63171771548,223.568394258321,227.128717096435,248.33,224.39973867737305,3.48148,24,GS
12-06-2017,248.54167,294.0,190.0,24.89307,250.0,223.405739915463,221.508105915453,224.1693116916575,245.95,222.249086810695,3.48148,24,GS
12-07-2017,248.95833,300.0,190.0,25.65554,250.0,221.047251944022,220.84845219164,225.438919201188,248.56,224.607574782136,3.48148,24,GS
12-08-2017,248.95833,300.0,190.0,25.65554,250.0,226.36062714405,223.37863085832,226.523281486908,250.35,226.225081858335,3.48148,24,GS
12-11-2017,248.95833,300.0,190.0,25.65554,250.0,225.908809525,224.788301829756,227.17389885834,250.13,226.026282105953,3.48148,24,GS
12-12-2017,249.79167,300.0,190.0,25.67583,252.0,226.640754067861,226.5277996630985,233.31861847742,257.68,232.848728153608,3.48148,24,GS
12-13-2017,249.79167,300.0,190.0,25.67583,252.0,232.966200734561,230.933021448836,235.39697952505,255.56,230.933021448836,3.48148,24,GS
12-14-2017,250.95833,300.0,190.0,26.46457,252.5,232.351728772653,230.860730629788,234.538526048855,255.48,230.860730629788,3.48148,24,GS
12-15-2017,250.95833,300.0,190.0,26.46457,252.5,231.96316562027,230.210113258356,234.01441761075705,257.17,232.38787418217703,3.48148,24,GS
12-18-2017,250.95833,300.0,190.0,26.46457,252.5,234.945161906,234.186108305996,236.7524323822,260.02,234.963234610762,3.48148,24,GS
12-19-2017,250.95833,300.0,190.0,26.46457,252.5,236.39097828696003,231.493275296458,236.57170533458,256.48,231.764365867888,3.48148,24,GS
12-20-2017,253.66667,300.0,190.0,28.52874,255.0,233.924054086947,230.02034985835505,234.12285383932897,255.18,230.589640058358,3.48148,24,GS
12-21-2017,254.08333,300.0,190.0,28.69076,255.0,231.88183844884105,231.583638820268,236.833759553629,261.01,235.857833496481,3.48148,24,GS
12-22-2017,256.54167,300.0,190.0,27.8343,257.5,236.445196401246,232.88487356313203,236.87559786515305,258.97,234.01441761075705,3.48148,24,GS
12-26-2017,256.54167,300.0,190.0,27.8343,257.5,233.309582125039,231.3306209536,234.22225371552,257.72,232.88487356313203,3.48148,24,GS
12-27-2017,256.54167,300.0,190.0,27.8343,257.5,233.119818725038,230.896876039312,233.119818725038,255.95,231.285439191695,3.48148,24,GS
12-28-2017,256.54167,300.0,190.0,27.8343,257.5,232.216183486938,230.51734923931,232.2342561917,256.5,231.78243857265,3.48148,24,GS
12-29-2017,256.54167,300.0,190.0,27.8343,257.5,231.213148372647,228.538388067871,231.9178934948412,254.76,230.210113258356,3.48148,24,GS
01-02-2018,258.45833,308.0,190.0,29.66757,257.5,232.930055325037,229.451059658352,233.05656425837105,255.67,231.032421325027,3.48148,24,GS
01-03-2018,260.33333,308.0,190.0,30.03979,260.0,230.860730629788,228.818514991682,231.457129886934,253.29,228.881769458349,3.48148,24,GS
01-04-2018,261.75,308.0,190.0,29.01329,263.5,230.634821820263,229.812513753592,234.692144039332,256.83,232.080638201223,3.48148,24,GS
01-05-2018,261.75,308.0,190.0,29.01329,263.5,232.396910534558,229.2441271888271,232.677037458369,255.52,230.896876039312,3.48148,24,GS
01-08-2018,262.91667,308.0,190.0,29.08023,267.5,230.201076905975,227.372698610722,230.589640058358,251.81,227.544389305961,3.48148,24,GS
01-09-2018,263.5,308.0,190.0,28.13361,266.0,228.43898819168,228.276333848822,230.9680824960743,253.94,229.469132363114,3.48148,24,GS
01-10-2018,264.04167,308.0,190.0,28.60577,266.0,230.4269857155,228.032352334535,230.562531001215,254.33,229.82155010597305,3.48148,24,GS
01-11-2018,264.75,308.0,190.0,28.90394,266.0,231.104712144075,228.592606182157,231.231221077409,255.13,230.544458296453,3.48148,24,GS
01-12-2018,264.75,308.0,190.0,28.90394,266.0,231.104712144075,229.604677648829,232.50534676313,257.03,232.261365248843,3.48148,24,GS
01-16-2018,264.75,308.0,190.0,28.90394,266.0,234.267435477425,231.68827978084,236.544596277437,258.46,233.553563639326,3.48148,24,GS
01-17-2018,264.79167,313.0,190.0,29.94158,264.0,235.830724439338,224.85733956194684,236.7524323822,253.65,229.207078144065,3.48148,24,GS
01-18-2018,264.16667,313.0,190.0,29.36362,269.0,229.966131744069,226.45099066786,230.011313505974,250.97,226.785335705957,3.51852,24,GS
01-19-2018,265.25,313.0,190.0,29.48481,270.0,226.8124447631,226.143754686906,231.457129886934,256.12,231.439057182172,3.51852,24,GS
01-22-2018,265.25,313.0,190.0,29.48481,270.0,230.833621572645,230.598676410739,237.5385046758232,261.52,236.318687467912,3.51852,24,GS
01-23-2018,264.56,313.0,190.0,29.08619,270.0,233.1378914298,232.09871090598503,235.180107067906,260.09,235.02648907742895,3.5,25,GS
01-24-2018,264.56,313.0,190.0,29.08619,270.0,235.613851982194,235.21625247743,240.168173582218,265.68,240.077810058408,3.5,25,GS
01-25-2018,265.64,320.0,190.0,30.63708,270.0,240.683245667935,239.472374448881,244.43333190605,269.03,243.10498810604295,3.5,25,GS
01-26-2018,265.64,320.0,190.0,30.63708,270.0,241.713389839369,240.41215509650505,243.0778790489,268.14,242.300752744134,3.5,25,GS
01-29-2018,265.64,320.0,190.0,30.63708,270.0,243.114024458424,242.906188353661,247.40629183939905,272.48,246.222529677488,3.5,25,GS
01-30-2018,265.64,320.0,190.0,30.63708,270.0,244.333932029859,241.3709120841291,245.7887847632,268.94,243.023660934614,3.5,25,GS
01-31-2018,265.64,320.0,190.0,30.63708,270.0,242.67124319175505,240.66517296317295,243.981514287,267.89,242.074843934609,3.5,25,GS
02-01-2018,265.64,320.0,190.0,30.63708,270.0,240.502518620315,240.36787696983808,246.32192955367896,272.23,245.99662086796303,3.5,25,GS
02-02-2018,265.76,320.0,190.0,30.75358,270.0,243.981514287,234.35779900123504,245.56287595367505,260.04,234.981307315524,3.5,25,GS
02-05-2018,265.76,320.0,190.0,30.75358,270.0,232.695110163131,218.22791000115,237.92715819173,249.11,225.10457416309103,3.5,25,GS
02-06-2018,265.76,320.0,190.0,30.75358,270.0,220.676761496401,218.77912749639103,233.815617858375,258.7,233.77043609647,3.5,25,GS
02-07-2018,265.76,320.0,190.0,30.75358,270.0,231.24025742979,231.023384972646,236.70725062029496,257.1,232.32461971551,3.5,25,GS
02-08-2018,265.76,320.0,190.0,30.75358,270.0,233.074636963133,222.33945033450505,233.842726915518,246.35,222.610540905935,3.5,25,GS
02-09-2018,265.76,320.0,190.0,30.75358,270.0,225.565428134522,216.230876124949,227.417880372627,249.3,225.27626485833,3.5,25,GS
02-12-2018,265.76,320.0,190.0,30.75358,270.0,226.947990048815,224.842519944042,231.466166239315,253.16,228.764296877396,3.5,25,GS
02-13-2018,265.76,320.0,190.0,30.75358,270.0,227.725116353581,226.432917963098,231.69207504884,255.53,230.905912391693,3.5,25,GS
02-14-2018,265.76,320.0,190.0,30.75358,270.0,230.4269857155,229.9543844859737,237.394013401251,262.58,237.276540820298,3.5,25,GS
02-15-2018,265.76,320.0,190.0,30.75358,270.0,240.150100877456,237.57474044887104,242.1742438108,267.68,241.885080534608,3.5,25,GS
02-16-2018,265.76,320.0,190.0,30.75358,270.0,240.357936982219,240.27660981079,243.330896915568,267.62,241.830862420322,3.5,25,GS
02-20-2018,265.76,320.0,190.0,30.75358,270.0,241.17120869650896,237.936194544111,242.94233376318505,264.89,239.363938220309,3.5,25,GS
02-21-2018,265.76,320.0,190.0,30.75358,270.0,238.487412039352,237.773540201253,243.981514287,263.4,238.01752171554,3.5,25,GS
02-22-2018,265.76,320.0,190.0,30.75358,270.0,238.92115695364,235.59577927743203,240.656136610792,261.43,236.23736029648305,3.5,25,GS
02-23-2018,266.16,320.0,200.0,29.81634,270.0,237.6560676203,237.11388647744,241.252535867938,266.77,241.06277246793695,3.5,25,GS
02-26-2018,266.16,320.0,200.0,29.81634,270.0,241.72242619175,241.06277246793695,245.589985010818,271.26,245.120094687006,3.5,25,GS
02-27-2018,266.16,320.0,200.0,29.81634,270.0,244.8851495251,242.110989344133,246.800856229872,267.93,242.110989344133,3.5,25,GS
02-28-2018,266.16,320.0,200.0,29.81634,270.0,243.887086137802,237.93353721930097,244.20424627805696,262.93,238.259759077849,3.5,25,GS
03-01-2018,266.16,320.0,200.0,29.81634,270.0,237.969784092473,232.1621288384893,238.82158561201496,256.78,232.686802327654,3.5,25,GS
03-02-2018,266.16,320.0,200.0,29.81634,270.0,231.0738164715,228.44591816653,234.915985027732,258.12,233.901072578916,3.5,25,GS
03-05-2018,266.16,320.0,200.0,29.81634,270.0,232.396827342278,232.197469539832,239.727757441315,263.12,238.431931725416,3.5,25,GS
03-06-2018,266.16,320.0,200.0,29.81634,270.0,239.92711524376097,238.51348719005296,242.736247914591,266.93,241.884446395049,3.5,25,GS
03-07-2018,266.16,320.0,200.0,29.81634,270.0,238.04227783881697,236.4614610826031,241.431360480399,265.35,240.45269490475505,3.5,25,GS
03-08-2018,266.16,320.0,200.0,29.81634,270.0,241.476669071864,237.987907529059,242.94466743533,266.34,241.349805015762,3.5,25,GS
03-09-2018,266.16,320.0,200.0,29.81634,270.0,243.48837053291,241.984125296272,245.65412120493696,270.77,245.36414621956095,3.5,25,GS
03-12-2018,266.16,320.0,200.0,29.81634,270.0,245.5725657403,245.36414621956095,249.478166324583,273.38,247.729254694034,3.5,25,GS
03-13-2018,266.16,320.0,200.0,29.81634,270.0,248.599179650162,242.346594027992,249.22443821237897,268.53,243.33432132192897,3.5,25,GS
03-14-2018,266.36,320.0,200.0,30.03848,270.0,245.02886264272,239.1487136423923,245.373207937854,264.43,239.619016821799,3.5,25,GS
03-15-2018,266.56,320.0,200.0,30.1119,270.0,240.787978481596,240.45269490475505,243.7602220817,266.61,241.594471409673,3.5,25,GS
03-16-2018,266.56,320.0,200.0,30.1119,270.0,241.05076831209297,240.43457146816897,244.530468136605,267.6,242.49158152068,3.5,25,GS
03-19-2018,266.56,320.0,200.0,30.1119,270.0,241.93881670480695,235.124404548471,242.40096433775,262.53,237.89729034612893,3.5,25,GS
03-20-2018,266.56,320.0,200.0,30.1119,270.0,238.585980936397,237.31489371143783,239.809312905952,263.19,238.495363753467,3.5,25,GS
03-21-2018,266.56,320.0,200.0,30.1119,270.0,238.33225282419295,235.885588885083,241.485730790157,261.85,237.281093502205,3.5,25,GS
03-22-2018,266.96,330.0,200.0,30.87585,270.0,234.172924127706,228.518411912874,236.347736518026,252.6,228.89900408118,3.5,25,GS
03-23-2018,266.96,330.0,200.0,30.87585,270.0,229.83236106535895,221.948666150449,231.0321325673522,245.26,222.247702854118,3.5,25,GS
03-26-2018,266.96,330.0,200.0,30.87585,270.0,227.13196901404496,225.138390989585,231.400038330048,254.88,230.965075851984,3.5,25,GS
