 Date,META Price Target,META Price Target - High,META Price Target - Low,META Price Target - StdDev,META Price Target - Median,META Open,META Low,META High,META Close,META Adj. Close,META Rating,META Price Target - #,Ticker
01-16-2014,58.98605,72.5,35.9,9.00756,62.0,57.26,56.83,58.02,57.19,57.19,4.42222,43,META
01-17-2014,59.1,72.5,35.9,9.01189,61.5,57.3,56.07,57.82,56.3,56.3,4.3913,44,META
01-21-2014,59.35,72.5,35.9,9.10228,62.0,56.6,56.5,58.58,58.51,58.51,4.3913,44,META
01-22-2014,59.48636,72.5,35.9,9.111,62.0,58.85,57.1,59.31,57.51,57.51,4.3913,44,META
01-23-2014,59.48636,72.5,35.9,9.111,62.0,56.37,55.6855,56.68,56.63,56.63,4.3913,44,META
01-24-2014,59.48636,72.5,35.9,9.111,62.0,56.15,54.4,56.42,54.45,54.45,4.3913,44,META
01-27-2014,60.54091,72.5,37.0,8.68864,62.0,54.73,51.85,54.9401,53.55,53.55,4.47826,44,META
01-28-2014,60.87136,72.5,37.0,8.28221,62.0,54.02,54.0,55.28,55.14,55.14,4.46809,44,META
01-29-2014,61.42651,72.5,38.0,7.52529,62.0,54.61,53.19,54.95,53.53,53.53,4.46809,43,META
01-30-2014,69.81023,82.0,41.0,7.95773,70.0,62.12,60.46,62.5,61.08,61.08,4.46809,43,META
01-31-2014,69.81023,82.0,41.0,7.95773,70.0,60.47,60.17,63.37,62.57,62.57,4.46809,43,META
02-03-2014,69.81023,82.0,41.0,7.95773,70.0,63.03,60.7,63.77,61.48,61.48,4.46809,43,META
02-04-2014,69.81023,82.0,41.0,7.95773,70.0,62.05,61.82,63.14,62.75,62.75,4.46809,43,META
02-05-2014,69.81023,82.0,41.0,7.95773,70.0,62.74,61.27,63.16,62.19,62.19,4.46809,43,META
02-06-2014,69.81023,82.0,41.0,7.95773,70.0,61.46,61.46,62.78,62.16,62.16,4.46809,43,META
02-07-2014,69.81023,82.0,41.0,7.95773,70.0,62.27,62.22,64.57,64.32,64.32,4.46809,43,META
02-10-2014,69.81023,82.0,41.0,7.95773,70.0,64.3,63.473,64.49,63.548,63.548,4.46809,43,META
02-11-2014,69.81023,82.0,41.0,7.95773,70.0,63.75,63.35,65.0,64.851,64.851,4.46809,43,META
02-12-2014,70.49619,82.0,45.0,6.67832,70.0,64.92,64.05,65.06,64.45,64.45,4.47826,42,META
02-13-2014,70.49619,82.0,45.0,6.67832,70.0,64.18,64.05,67.33,67.33,67.33,4.47826,42,META
02-14-2014,70.68667,82.0,45.0,6.77485,70.5,67.5,66.72,67.58,67.09,67.09,4.51111,42,META
02-18-2014,70.68667,82.0,45.0,6.77485,70.5,66.94,66.07,67.5397,67.3,67.3,4.51111,42,META
02-19-2014,70.68667,82.0,45.0,6.77485,70.5,67.05,67.0,69.08,68.06,68.06,4.51111,42,META
02-20-2014,70.50791,85.0,45.0,7.08987,70.0,67.73,65.727,70.11,69.63,69.63,4.43478,43,META
02-21-2014,70.60093,85.0,45.0,7.06945,71.0,69.69,68.45,69.96,68.59,68.59,4.43478,43,META
02-24-2014,70.94977,85.0,45.0,7.15404,71.0,68.74,68.54,71.44,70.78,70.78,4.43478,43,META
02-25-2014,70.94977,85.0,45.0,7.15404,71.0,70.95,69.45,71.0,69.85,69.85,4.43478,43,META
02-26-2014,71.2986,85.0,45.0,7.45845,72.0,70.19,68.85,71.22,69.26,69.26,4.43478,43,META
02-27-2014,71.2986,85.0,45.0,7.45845,72.0,69.34,68.87,70.01,68.94,68.94,4.43478,43,META
02-28-2014,71.48465,85.0,45.0,7.52324,72.0,69.47,67.38,69.88,68.46,68.46,4.43478,43,META
03-03-2014,71.48465,85.0,45.0,7.52324,72.0,66.96,66.51,68.05,67.41,67.41,4.43478,43,META
03-04-2014,71.48465,85.0,45.0,7.52324,72.0,68.66,67.62,68.9,68.8,68.8,4.43478,43,META
03-05-2014,71.71721,85.0,45.0,7.68832,72.0,69.69,69.62,71.97,71.57,71.57,4.43478,43,META
03-06-2014,71.71721,85.0,45.0,7.68832,72.0,71.88,70.25,71.89,70.84,70.84,4.43478,43,META
03-07-2014,71.71721,85.0,45.0,7.68832,72.0,71.08,69.47,71.18,69.8,69.8,4.43478,43,META
03-10-2014,72.32186,90.0,45.0,8.29784,72.0,70.77,70.51,72.15,72.03,72.03,4.43478,43,META
03-11-2014,72.76372,90.0,45.0,8.38756,72.0,72.5,69.96,72.59,70.1,70.1,4.43478,43,META
03-12-2014,72.76372,90.0,45.0,8.38756,72.0,69.86,69.0,71.35,70.8799,70.8799,4.43478,43,META
03-13-2014,72.76372,90.0,45.0,8.38756,72.0,71.29,68.15,71.35,68.83,68.83,4.43478,43,META
03-14-2014,72.90326,90.0,45.0,8.52234,72.0,68.49,67.46,69.43,67.72,67.72,4.43478,43,META
03-17-2014,72.90326,90.0,45.0,8.52234,72.0,68.18,66.62,68.95,68.7399,68.7399,4.3913,43,META
03-18-2014,72.90326,90.0,45.0,8.52234,72.0,68.76,68.3,69.6,69.19,69.19,4.3913,43,META
03-19-2014,72.90326,90.0,45.0,8.52234,72.0,69.17,67.465,69.29,68.24,68.24,4.3913,43,META
03-20-2014,72.90326,90.0,45.0,8.52234,72.0,68.01,66.82,68.23,66.97,66.97,4.3913,43,META
03-21-2014,72.90326,90.0,45.0,8.52234,72.0,67.53,66.1786,67.92,67.24,67.24,4.3913,43,META
03-24-2014,72.90326,90.0,45.0,8.52234,72.0,67.19,63.36,67.36,64.1,64.1,4.3913,43,META
03-25-2014,72.90326,90.0,45.0,8.52234,72.0,64.89,63.78,66.19,64.89,64.89,4.3913,43,META
03-26-2014,73.18233,90.0,45.0,8.61863,72.3,64.74,60.37,64.95,60.385,60.385,4.3913,43,META
03-27-2014,73.18233,90.0,45.0,8.61863,72.3,60.51,57.98,61.9,60.97,60.97,4.3913,43,META
03-28-2014,73.18233,90.0,45.0,8.61863,72.3,61.34,59.335,61.95,60.01,60.01,4.3913,43,META
03-31-2014,73.18233,90.0,45.0,8.61863,72.3,60.78,59.87,61.52,60.24,60.24,4.3913,43,META
04-01-2014,73.18233,90.0,45.0,8.61863,72.3,60.46,60.24,62.66,62.62,62.62,4.3913,43,META
04-02-2014,73.18233,90.0,45.0,8.61863,72.3,63.21,62.21,63.91,62.72,62.72,4.3913,43,META
04-03-2014,73.18233,90.0,45.0,8.61863,72.3,62.55,59.13,63.17,59.49,59.49,4.3913,43,META
04-04-2014,73.18233,90.0,45.0,8.61863,72.3,59.94,56.32,60.2,56.749,56.749,4.3913,43,META
04-07-2014,73.18233,90.0,45.0,8.61863,72.3,55.9,55.44,58.0,56.95,56.95,4.3913,43,META
04-08-2014,73.18233,90.0,45.0,8.61863,72.3,57.68,57.17,58.71,58.1901,58.1901,4.3913,43,META
04-09-2014,73.11256,90.0,45.0,8.64003,72.3,59.63,59.1882,62.4558,62.41,62.41,4.3913,43,META
04-10-2014,73.27535,90.0,45.0,8.57829,72.3,63.08,58.68,63.18,59.16,59.16,4.43478,43,META
04-11-2014,73.27535,90.0,45.0,8.57829,72.3,57.6,57.31,60.31,58.53,58.53,4.43478,43,META
04-14-2014,73.27535,90.0,45.0,8.57829,72.3,60.09,57.78,60.45,58.89,58.89,4.43478,43,META
04-15-2014,73.27535,90.0,45.0,8.57829,72.3,59.29,55.88,59.68,59.09,59.09,4.43478,43,META
04-16-2014,73.27535,90.0,45.0,8.57829,72.3,59.79,57.74,60.19,59.72,59.72,4.43478,43,META
04-17-2014,73.27535,90.0,45.0,8.57829,72.3,59.3,58.72,60.58,58.94,58.94,4.43478,43,META
04-21-2014,72.97364,90.0,45.0,8.70798,72.15,59.46,59.15,61.24,61.24,61.24,4.40426,44,META
04-22-2014,73.90326,90.0,45.0,8.62584,73.0,62.65,62.22,63.44,63.0301,63.0301,4.45652,43,META
04-23-2014,73.99619,90.0,50.0,8.3578,72.65,63.45,61.26,63.48,61.36,61.36,4.45652,42,META
04-24-2014,76.57767,90.0,50.0,8.13421,79.0,63.6,59.77,63.65,60.87,60.87,4.45652,43,META
04-25-2014,76.64744,90.0,50.0,8.23554,79.0,59.97,57.57,60.01,57.71,57.71,4.45652,43,META
04-28-2014,76.85333,90.0,50.0,8.2229,79.5,58.05,54.66,58.31,56.14,56.14,4.44444,42,META
04-29-2014,76.85333,90.0,50.0,8.2229,79.5,56.09,55.84,58.28,58.15,58.15,4.44444,42,META
04-30-2014,76.85333,90.0,50.0,8.2229,79.5,57.58,57.16,59.85,59.78,59.78,4.44444,42,META
05-01-2014,76.85333,90.0,50.0,8.2229,79.5,60.43,60.21,62.28,61.15,61.15,4.44444,42,META
05-02-2014,76.85333,90.0,50.0,8.2229,79.5,61.3,60.18,61.89,60.46,60.46,4.44444,42,META
05-05-2014,76.85333,90.0,50.0,8.2229,79.5,59.67,59.18,61.35,61.22,61.22,4.44444,42,META
05-06-2014,76.85333,90.0,50.0,8.2229,79.5,60.98,58.49,61.15,58.53,58.53,4.44444,42,META
05-07-2014,76.85333,90.0,50.0,8.2229,79.5,58.77,56.26,59.3,57.39,57.39,4.44444,42,META
05-08-2014,76.85333,90.0,50.0,8.2229,79.5,57.23,56.5,58.82,56.76,56.76,4.44444,42,META
05-09-2014,76.85333,90.0,50.0,8.2229,79.5,56.85,56.38,57.65,57.24,57.24,4.44444,42,META
05-12-2014,76.85333,90.0,50.0,8.2229,79.5,57.98,57.98,59.9,59.83,59.83,4.44444,42,META
05-13-2014,76.85333,90.0,50.0,8.2229,79.5,59.66,59.51,60.89,59.83,59.83,4.44444,42,META
05-14-2014,76.71048,90.0,50.0,8.14929,78.5,59.53,58.95,60.45,59.23,59.23,4.44444,42,META
05-15-2014,76.71048,90.0,50.0,8.14929,78.5,59.26,57.52,59.38,57.919,57.919,4.44444,42,META
05-16-2014,76.71048,90.0,50.0,8.14929,78.5,58.31,57.31,58.45,58.0199,58.0199,4.44444,42,META
05-19-2014,76.71048,90.0,50.0,8.14929,78.5,57.89,57.57,59.56,59.21,59.21,4.44444,42,META
05-20-2014,76.71048,90.0,50.0,8.14929,78.5,59.5,58.18,60.19,58.56,58.56,4.44444,42,META
05-21-2014,76.71048,90.0,50.0,8.14929,78.5,58.56,58.25,60.5,60.49,60.49,4.44444,42,META
05-22-2014,76.85333,90.0,50.0,8.06503,78.5,60.94,60.4,61.48,60.52,60.52,4.48889,42,META
05-23-2014,76.85333,90.0,50.0,8.06503,78.5,60.41,60.15,61.45,61.351,61.351,4.48889,42,META
05-27-2014,76.85333,90.0,50.0,8.06503,78.5,61.62,61.57,63.51,63.48,63.48,4.48889,42,META
05-28-2014,76.85333,90.0,50.0,8.06503,78.5,63.39,62.62,64.14,63.51,63.51,4.48889,42,META
05-29-2014,76.85333,90.0,50.0,8.06503,78.5,63.84,63.51,64.3,63.83,63.83,4.48889,42,META
05-30-2014,76.85333,90.0,50.0,8.06503,78.5,63.95,62.56,64.17,63.3,63.3,4.48889,42,META
06-02-2014,76.85333,90.0,50.0,8.06503,78.5,63.23,62.05,63.59,63.08,63.08,4.48889,42,META
06-03-2014,76.85333,90.0,50.0,8.06503,78.5,62.62,62.32,63.42,62.87,62.87,4.48889,42,META
06-04-2014,76.85333,90.0,50.0,8.06503,78.5,62.45,62.07,63.59,63.34,63.34,4.48889,42,META
06-05-2014,76.85333,90.0,50.0,8.06503,78.5,63.66,62.82,64.36,63.186,63.186,4.48889,42,META
06-06-2014,76.85333,90.0,50.0,8.06503,78.5,63.37,62.15,63.48,62.5,62.5,4.48889,42,META
06-09-2014,76.85333,90.0,50.0,8.06503,78.5,62.4,61.79,63.34,62.88,62.88,4.48889,42,META
06-10-2014,76.85333,90.0,50.0,8.06503,78.5,63.53,63.5,65.82,65.77,65.77,4.48889,42,META
06-11-2014,76.85333,90.0,50.0,8.06503,78.5,65.32,64.9,65.8,65.781,65.781,4.48889,42,META
06-12-2014,76.85333,90.0,50.0,8.06503,78.5,65.85,64.06,66.47,64.2901,64.2901,4.48889,42,META
06-13-2014,76.77659,90.0,50.0,8.14762,78.0,64.7,63.83,64.97,64.5,64.5,4.47727,41,META
06-16-2014,76.77659,90.0,50.0,8.14762,78.0,64.16,63.75,64.88,64.19,64.19,4.47727,41,META
06-17-2014,76.77659,90.0,50.0,8.14762,78.0,64.1,63.93,64.88,64.4,64.4,4.47727,41,META
06-18-2014,76.77659,90.0,50.0,8.14762,78.0,64.49,64.05,65.75,65.6,65.6,4.47727,41,META
06-19-2014,76.77659,90.0,50.0,8.14762,78.0,65.46,64.21,65.5756,64.3415,64.3415,4.47727,41,META
06-20-2014,76.77659,90.0,50.0,8.14762,78.0,64.46,63.35,64.81,64.5,64.5,4.47727,41,META
06-23-2014,76.77659,90.0,50.0,8.14762,78.0,64.32,64.22,65.66,65.37,65.37,4.47727,41,META
06-24-2014,76.77659,90.0,50.0,8.14762,78.0,65.36,65.27,67.17,65.72,65.72,4.47727,41,META
06-25-2014,77.11524,90.0,50.0,7.91807,78.5,65.58,65.57,67.48,67.44,67.44,4.46667,42,META
06-26-2014,77.04488,90.0,50.0,8.00107,78.0,68.0,66.9,68.0,67.13,67.13,4.45455,41,META
06-27-2014,77.04488,90.0,50.0,8.00107,78.0,67.31,66.84,67.7,67.6,67.6,4.45455,41,META
06-30-2014,77.04488,90.0,50.0,8.00107,78.0,67.46,67.13,67.92,67.29,67.29,4.45455,41,META
07-01-2014,77.04488,90.0,50.0,8.00107,78.0,67.58,67.39,68.44,68.06,68.06,4.45455,41,META
07-02-2014,77.04488,90.0,50.0,8.00107,78.0,68.04,65.79,68.3,66.45,66.45,4.45455,41,META
07-03-2014,77.146,90.0,50.0,8.07454,78.5,66.855,65.76,67.0,66.29,66.29,4.46512,40,META
07-07-2014,77.146,90.0,50.0,8.07454,78.5,66.3,65.12,66.57,65.29,65.29,4.46512,40,META
07-08-2014,77.146,90.0,50.0,8.07454,78.5,65.06,62.21,65.56,62.76,62.76,4.46512,40,META
07-09-2014,77.321,90.0,50.0,8.08032,79.5,63.41,63.15,65.12,64.97,64.97,4.46512,40,META
07-10-2014,77.421,90.0,50.0,8.03849,79.5,63.31,63.05,65.34,64.8725,64.8725,4.46512,40,META
07-11-2014,77.421,90.0,50.0,8.03849,79.5,65.28,64.79,66.59,66.34,66.34,4.46512,40,META
07-14-2014,77.421,90.0,50.0,8.03849,79.5,67.13,66.9,68.17,67.9,67.9,4.46512,40,META
07-15-2014,77.421,90.0,50.0,8.03849,79.5,67.96,66.26,68.0899,67.165,67.165,4.46512,40,META
07-16-2014,77.421,90.0,50.0,8.03849,79.5,67.54,67.07,67.94,67.66,67.66,4.46512,40,META
07-17-2014,77.421,90.0,50.0,8.03849,79.5,67.03,66.04,67.85,66.4099,66.4099,4.46512,40,META
07-18-2014,77.421,90.0,50.0,8.03849,79.5,66.8,66.16,68.46,68.4199,68.4199,4.46512,40,META
07-21-2014,77.421,90.0,50.0,8.03849,79.5,68.81,68.5,69.96,69.4,69.4,4.46512,40,META
07-22-2014,77.396,90.0,50.0,8.02575,79.5,69.76,68.61,69.77,69.27,69.27,4.46512,40,META
07-23-2014,77.396,90.0,50.0,8.02575,79.5,69.74,69.61,71.33,71.29,71.29,4.46512,40,META
07-24-2014,85.3835,100.0,57.54,8.80015,86.0,75.96,74.51,76.74,74.98,74.98,4.46512,40,META
07-25-2014,85.3835,100.0,57.54,8.80015,86.0,74.99,74.662,75.67,75.19,75.19,4.46512,40,META
07-28-2014,86.09744,100.0,60.0,7.68377,86.0,75.17,73.85,75.5,74.92,74.92,4.47619,39,META
07-29-2014,86.09744,100.0,60.0,7.68377,86.0,74.72,73.4229,74.92,73.71,73.71,4.42857,39,META
07-30-2014,86.09744,100.0,60.0,7.68377,86.0,74.21,74.13,75.19,74.677,74.677,4.42857,39,META
07-31-2014,86.09744,100.0,60.0,7.68377,86.0,74.0,72.44,74.165,72.65,72.65,4.42857,39,META
08-01-2014,86.09744,100.0,60.0,7.68377,86.0,72.22,71.55,73.22,72.36,72.36,4.42857,39,META
08-04-2014,86.09744,100.0,60.0,7.68377,86.0,72.36,72.36,73.88,73.51,73.51,4.42857,39,META
08-05-2014,86.09744,100.0,60.0,7.68377,86.0,73.2,72.18,73.59,72.69,72.69,4.42857,39,META
08-06-2014,86.09744,100.0,60.0,7.68377,86.0,72.02,71.79,73.72,72.47,72.47,4.42857,39,META
08-07-2014,86.09744,100.0,60.0,7.68377,86.0,73.0,72.7,74.0,73.17,73.17,4.42857,39,META
08-08-2014,86.09744,100.0,60.0,7.68377,86.0,73.4,72.56,73.43,73.06,73.06,4.42857,39,META
08-11-2014,86.09744,100.0,60.0,7.68377,86.0,73.46,73.06,73.91,73.44,73.44,4.42857,39,META
08-12-2014,86.32,100.0,60.0,7.71337,86.5,73.09,72.22,73.3301,72.83,72.83,4.44186,40,META
08-13-2014,86.32,100.0,60.0,7.71337,86.5,73.12,73.05,74.25,73.77,73.77,4.44186,40,META
08-14-2014,86.32,100.0,60.0,7.71337,86.5,73.97,73.69,74.38,74.296,74.296,4.44186,40,META
08-15-2014,86.21463,100.0,60.0,7.64781,86.0,74.32,73.0,74.65,73.63,73.63,4.43182,41,META
08-18-2014,86.21463,100.0,60.0,7.64781,86.0,74.0,73.96,74.72,74.59,74.59,4.43182,41,META
08-19-2014,86.21463,100.0,60.0,7.64781,86.0,74.81,74.77,75.58,75.29,75.29,4.43182,41,META
08-20-2014,86.21463,100.0,60.0,7.64781,86.0,74.97,74.62,75.18,74.81,74.81,4.43182,41,META
08-21-2014,86.21463,100.0,60.0,7.64781,86.0,74.92,74.4149,75.19,74.57,74.57,4.43182,41,META
08-22-2014,86.21463,100.0,60.0,7.64781,86.0,74.34,73.57,74.73,74.57,74.57,4.43182,41,META
08-25-2014,86.21463,100.0,60.0,7.64781,86.0,74.94,74.79,75.28,75.02,75.02,4.43182,41,META
08-26-2014,86.21463,100.0,60.0,7.64781,86.0,75.0,74.73,75.99,75.9601,75.9601,4.43182,41,META
08-27-2014,86.21463,100.0,60.0,7.64781,86.0,75.27,74.46,75.49,74.63,74.63,4.38636,41,META
08-28-2014,86.21463,100.0,60.0,7.64781,86.0,74.0,73.73,74.43,73.855,73.855,4.38636,41,META
08-29-2014,86.21463,100.0,60.0,7.64781,86.0,74.3,74.01,74.82,74.82,74.82,4.38636,41,META
09-02-2014,86.21463,100.0,60.0,7.64781,86.0,75.01,74.82,76.7,76.68,76.68,4.38636,41,META
09-03-2014,86.21463,100.0,60.0,7.64781,86.0,77.14,75.6,77.48,75.83,75.83,4.38636,41,META
09-04-2014,86.21463,100.0,60.0,7.64781,86.0,75.89,75.53,76.93,75.95,75.95,4.38636,41,META
09-05-2014,86.21463,100.0,60.0,7.64781,86.0,76.1,75.598,77.38,77.26,77.26,4.38636,41,META
09-08-2014,86.21463,100.0,60.0,7.64781,86.0,77.26,77.01,78.17,77.89,77.89,4.38636,41,META
09-09-2014,86.21463,100.0,60.0,7.64781,86.0,77.59,76.2,78.17,76.67,76.67,4.38636,41,META
09-10-2014,86.23902,100.0,60.0,7.67415,86.0,76.52,76.51,77.95,77.43,77.43,4.38636,41,META
09-11-2014,86.23902,100.0,60.0,7.67415,86.0,77.13,77.05,78.36,77.92,77.92,4.38636,41,META
09-12-2014,86.23902,100.0,60.0,7.67415,86.0,78.02,77.1,78.3,77.48,77.48,4.38636,41,META
09-15-2014,86.23902,100.0,60.0,7.67415,86.0,77.15,73.43,77.25,74.58,74.58,4.38636,41,META
09-16-2014,86.23902,100.0,60.0,7.67415,86.0,73.52,73.07,76.23,76.08,76.08,4.38636,41,META
09-17-2014,86.23902,100.0,60.0,7.67415,86.0,75.96,75.57,77.25,76.43,76.43,4.38636,41,META
09-18-2014,86.23902,100.0,60.0,7.67415,86.0,76.77,76.52,77.33,77.0,77.0,4.38636,41,META
09-19-2014,86.23902,100.0,60.0,7.67415,86.0,77.4,76.44,78.3,77.91,77.91,4.38636,41,META
09-22-2014,86.23902,100.0,60.0,7.67415,86.0,77.0,75.95,77.53,76.8,76.8,4.38636,41,META
09-23-2014,86.23902,100.0,60.0,7.67415,86.0,76.33,76.04,78.63,78.29,78.29,4.38636,41,META
09-24-2014,86.36098,100.0,60.0,7.6455,87.0,78.1,77.51,78.62,78.535,78.535,4.38636,41,META
09-25-2014,86.45854,100.0,60.0,7.77946,87.0,78.6,77.13,78.94,77.22,77.22,4.38636,41,META
09-26-2014,86.45854,100.0,60.0,7.77946,87.0,77.59,77.33,78.8416,78.79,78.79,4.38636,41,META
09-29-2014,86.77561,100.0,60.0,7.77469,87.0,78.12,77.91,79.199,79.0,79.0,4.38636,41,META
09-30-2014,86.89756,100.0,60.0,7.86302,87.0,79.35,78.6,79.7067,79.04,79.04,4.38636,41,META
10-01-2014,86.89756,100.0,60.0,7.86302,87.0,78.78,75.9,78.82,76.55,76.55,4.38636,41,META
10-02-2014,86.89756,100.0,60.0,7.86302,87.0,76.57,75.64,77.48,77.08,77.08,4.38636,41,META
10-03-2014,86.89756,100.0,60.0,7.86302,87.0,77.76,77.26,78.06,77.44,77.44,4.38636,41,META
10-06-2014,86.89756,100.0,60.0,7.86302,87.0,77.19,76.85,77.89,77.555,77.555,4.38636,41,META
10-07-2014,86.89756,100.0,60.0,7.86302,87.0,77.05,76.24,77.95,76.29,76.29,4.38636,41,META
10-08-2014,86.89756,100.0,60.0,7.86302,87.0,76.18,75.1,77.71,77.52,77.52,4.38636,41,META
10-09-2014,86.97073,100.0,60.0,7.87758,90.0,77.28,75.85,77.7601,75.91,75.91,4.38636,41,META
10-10-2014,87.06829,100.0,60.0,7.86494,90.0,75.59,72.76,76.5,72.91,72.91,4.38636,41,META
10-13-2014,87.11707,100.0,60.0,7.88914,90.0,73.23,72.52,74.78,72.99,72.99,4.38636,41,META
10-14-2014,87.06829,100.0,60.0,7.86494,90.0,74.0,72.05,74.18,73.59,73.59,4.38636,41,META
10-15-2014,87.06829,100.0,60.0,7.86494,90.0,71.69,70.32,73.8,73.21,73.21,4.38636,41,META
10-16-2014,87.06829,100.0,60.0,7.86494,90.0,70.79,70.58,73.35,72.63,72.63,4.38636,41,META
10-17-2014,87.06829,100.0,60.0,7.86494,90.0,74.23,73.75,76.0,75.95,75.95,4.38636,41,META
10-20-2014,87.06829,100.0,60.0,7.86494,90.0,75.6,75.38,77.09,76.95,76.95,4.38636,41,META
10-21-2014,87.37619,100.0,60.0,8.01694,90.0,77.56,77.15,78.74,78.69,78.69,4.38636,42,META
10-22-2014,87.37619,100.0,60.0,8.01694,90.0,78.815,78.01,79.85,78.37,78.37,4.38636,42,META
10-23-2014,87.38537,100.0,60.0,8.1139,90.0,79.38,79.01,80.63,80.04,80.04,4.38636,41,META
10-24-2014,87.89756,106.0,60.0,8.59567,90.0,80.2,79.32,80.8183,80.67,80.67,4.38636,41,META
10-27-2014,88.06667,106.0,60.0,8.56148,90.0,80.74,79.76,80.8,80.28,80.28,4.4,42,META
10-28-2014,88.26341,106.0,60.0,8.57093,90.0,80.18,79.57,81.16,80.77,80.77,4.4,41,META
10-29-2014,86.8881,103.0,60.0,8.2398,87.0,75.45,74.78,76.88,75.86,75.86,4.4,42,META
10-30-2014,86.8881,103.0,60.0,8.2398,87.0,75.05,72.9,75.35,74.11,74.11,4.4,42,META
10-31-2014,86.8881,103.0,60.0,8.2398,87.0,74.93,74.45,75.7,74.99,74.99,4.4,42,META
11-03-2014,86.96047,103.0,60.0,8.15692,88.0,75.47,73.7,75.52,73.88,73.88,4.3913,43,META
11-04-2014,86.96047,103.0,60.0,8.15692,88.0,74.23,73.65,75.77,75.76,75.76,4.3913,43,META
11-05-2014,86.96047,103.0,60.0,8.15692,88.0,76.51,74.42,76.8,74.83,74.83,4.3913,43,META
11-06-2014,86.96047,103.0,60.0,8.15692,88.0,74.89,74.31,75.6,75.26,75.26,4.3913,43,META
11-07-2014,86.96047,103.0,60.0,8.15692,88.0,75.39,75.02,75.855,75.6,75.6,4.3913,43,META
11-10-2014,86.96047,103.0,60.0,8.15692,88.0,75.36,74.61,75.4799,75.0,75.0,4.3913,43,META
11-11-2014,86.96047,103.0,60.0,8.15692,88.0,74.95,74.03,74.98,74.61,74.61,4.3913,43,META
11-12-2014,86.96047,103.0,60.0,8.15692,88.0,74.28,73.54,75.14,74.72,74.72,4.3913,43,META
11-13-2014,86.96047,103.0,60.0,8.15692,88.0,74.74,73.64,75.24,74.25,74.25,4.3913,43,META
11-14-2014,86.96047,103.0,60.0,8.15692,88.0,74.27,74.04,74.93,74.88,74.88,4.3913,43,META
11-17-2014,86.96047,103.0,60.0,8.15692,88.0,74.88,73.88,75.655,74.24,74.24,4.3913,43,META
11-18-2014,87.075,103.0,60.0,8.0986,88.0,74.45,73.9,74.8,74.34,74.34,4.38298,44,META
11-19-2014,87.075,103.0,60.0,8.0986,88.0,74.01,73.11,74.54,73.33,73.33,4.38298,44,META
11-20-2014,87.075,103.0,60.0,8.0986,88.0,72.8,72.51,73.99,73.6,73.6,4.38298,44,META
11-21-2014,87.075,103.0,60.0,8.0986,88.0,74.5,73.5,74.5,73.75,73.75,4.38298,44,META
11-24-2014,87.075,103.0,60.0,8.0986,88.0,73.54,73.35,74.35,74.01,74.01,4.38298,44,META
11-25-2014,87.075,103.0,60.0,8.0986,88.0,74.21,74.13,75.74,75.63,75.63,4.38298,44,META
11-26-2014,87.075,103.0,60.0,8.0986,88.0,75.53,75.51,77.78,77.62,77.62,4.38298,44,META
11-28-2014,87.075,103.0,60.0,8.0986,88.0,77.67,77.23,78.27,77.7,77.7,4.38298,44,META
12-01-2014,87.075,103.0,60.0,8.0986,88.0,77.26,74.8,77.31,75.1,75.1,4.38298,44,META
12-02-2014,87.075,103.0,60.0,8.0986,88.0,75.33,75.04,75.91,75.46,75.46,4.38298,44,META
12-03-2014,87.075,103.0,60.0,8.0986,88.0,75.38,74.4,75.73,74.88,74.88,4.38298,44,META
12-04-2014,87.075,103.0,60.0,8.0986,88.0,74.83,74.66,75.55,75.24,75.24,4.38298,44,META
12-05-2014,87.47333,105.0,60.0,8.43275,88.0,75.8,75.36,76.76,76.36,76.36,4.39583,45,META
12-08-2014,87.47333,105.0,60.0,8.43275,88.0,76.18,75.4,77.25,76.52,76.52,4.39583,45,META
12-09-2014,87.47333,105.0,60.0,8.43275,88.0,75.2,74.78,76.93,76.84,76.84,4.39583,45,META
12-10-2014,87.47333,105.0,60.0,8.43275,88.0,76.65,76.07,77.55,76.18,76.18,4.39583,45,META
12-11-2014,87.47333,105.0,60.0,8.43275,88.0,76.52,76.48,78.52,77.73,77.73,4.39583,45,META
12-12-2014,87.47333,105.0,60.0,8.43275,88.0,77.16,77.02,78.88,77.83,77.83,4.39583,45,META
12-15-2014,87.47333,105.0,60.0,8.43275,88.0,78.46,76.56,78.58,76.99,76.99,4.39583,45,META
12-16-2014,87.47333,105.0,60.0,8.43275,88.0,76.19,74.59,77.39,74.69,74.69,4.39583,45,META
12-17-2014,87.47333,105.0,60.0,8.43275,88.0,75.01,74.9,76.41,76.11,76.11,4.39583,45,META
12-18-2014,87.47333,105.0,60.0,8.43275,88.0,76.89,76.51,78.4,78.4,78.4,4.39583,45,META
12-19-2014,87.60667,105.0,60.0,8.4558,88.0,78.75,78.33,80.0,79.88,79.88,4.39583,45,META
12-22-2014,87.71778,105.0,60.0,8.46681,88.0,80.08,80.0,81.89,81.45,81.45,4.39583,45,META
12-23-2014,87.71778,105.0,60.0,8.46681,88.0,82.02,80.4,82.17,80.61,80.61,4.39583,45,META
12-24-2014,87.71778,105.0,60.0,8.46681,88.0,81.03,80.75,81.43,80.77,80.77,4.39583,45,META
12-26-2014,87.71778,105.0,60.0,8.46681,88.0,81.02,80.51,81.28,80.775,80.775,4.39583,45,META
