 Date,HON Price Target,HON Price Target - High,HON Price Target - Low,HON Price Target - StdDev,HON Price Target - Median,HON Open,HON Low,HON High,HON Close,HON Adj. Close,HON Rating,HON Price Target - #,Ticker
03-24-2015,112.47619,123.0,98.0,5.91704,114.0,84.55702143287999,84.24844110202169,85.149976530344,104.06,84.52453074260801,4.26087,21,HON
03-25-2015,112.47619,123.0,98.0,5.91704,114.0,84.808824282488,82.786278813056,84.808824282488,101.93,82.79440148562401,4.26087,21,HON
03-26-2015,112.47619,123.0,98.0,5.91704,114.0,82.347654494384,81.9390840642136,83.346743220248,102.17,82.989345627256,4.26087,21,HON
03-27-2015,112.47619,123.0,98.0,5.91704,114.0,82.940609591848,82.859382866168,83.70414081324,102.96,83.631036760128,4.26087,21,HON
03-30-2015,112.57143,123.0,98.0,5.82745,114.0,84.240237202728,84.134642459344,85.36928868967999,104.91,85.214957910888,4.26087,21,HON
03-31-2015,112.13636,123.0,98.0,6.03245,113.5,84.6788615214,84.30521858327201,85.137792521492,104.31,84.727597556808,4.20833,22,HON
04-01-2015,112.80952,123.0,103.0,5.30605,114.0,84.51640807004,83.35486589281601,84.55702143287999,103.24,83.85847159203199,4.26087,21,HON
04-02-2015,112.80952,123.0,103.0,5.30605,114.0,83.964066335416,83.509196671608,84.483917379768,103.51,84.077783751368,4.26087,21,HON
04-06-2015,112.80952,123.0,103.0,5.30605,114.0,83.51731934417599,83.45233796363199,85.336797999408,104.49,84.873805663032,4.26087,21,HON
04-07-2015,112.80952,123.0,103.0,5.30605,114.0,84.768210919648,84.581389450584,85.16622187547999,104.13,84.581389450584,4.26087,21,HON
04-08-2015,112.80952,123.0,103.0,5.30605,114.0,84.467672034632,84.061538406232,85.076872477232,103.85,84.35395461867999,4.26087,21,HON
04-09-2015,112.80952,123.0,103.0,5.30605,114.0,84.362077291248,84.02904771596,84.987523078984,104.39,84.792578937352,4.26087,21,HON
04-10-2015,112.71429,121.0,103.0,5.13756,114.0,85.101240494936,84.451426689496,85.20683523832001,104.7,85.04438178696,4.26087,21,HON
04-13-2015,112.71429,121.0,103.0,5.13756,114.0,84.727597556808,83.890962282304,85.00376842412001,103.28,83.890962282304,4.26087,21,HON
04-14-2015,112.71429,121.0,103.0,5.13756,114.0,83.639159432696,83.241148476864,84.10775641314392,103.25,83.8665942646,4.26087,21,HON
04-15-2015,112.71429,121.0,103.0,5.13756,114.0,84.272727893,84.061538406232,84.666677512548,103.79,84.30521858327201,4.26087,21,HON
04-16-2015,112.71429,121.0,103.0,5.13756,114.0,83.850348919464,83.70414081324,84.611849472714,103.92,84.410813326656,4.26087,21,HON
04-17-2015,112.71429,121.0,103.0,5.13756,114.0,83.671650122968,81.925275520848,83.939698317712,101.7,82.60758001656001,4.26087,21,HON
04-20-2015,112.7619,121.0,103.0,5.17231,115.0,82.97310028212,82.924364246712,83.533564689312,102.58,83.322375202544,4.26087,21,HON
04-21-2015,112.7619,121.0,103.0,5.17231,115.0,83.411724600792,82.051176945652,83.639159432696,101.33,82.307041131544,4.26087,21,HON
04-22-2015,112.7619,121.0,103.0,5.17231,115.0,82.225814405864,82.055238281936,83.13555373348,102.19,83.005590972392,4.26087,21,HON
04-23-2015,112.7619,121.0,103.0,5.17231,115.0,82.835014848464,82.62065751939448,84.020925043392,103.01,83.671650122968,4.26087,21,HON
04-24-2015,112.7619,121.0,103.0,5.17231,115.0,83.639159432696,83.143676406048,83.70414081324,102.5,83.257393822,4.26087,21,HON
04-27-2015,112.7619,121.0,103.0,5.17231,115.0,83.566055379584,83.17616709632,83.878778273452,102.54,83.28988451227201,4.26087,21,HON
04-28-2015,112.7619,121.0,103.0,5.17231,115.0,83.62291408756,82.8041486927056,83.923452972576,102.93,83.606668742424,4.26087,21,HON
04-29-2015,112.7619,121.0,103.0,5.17231,115.0,83.0543270078,82.47761725547201,83.533564689312,101.74,82.64007070683199,4.26087,21,HON
04-30-2015,112.7619,121.0,103.0,5.17231,115.0,82.493862600608,81.787190087192,82.818769503328,100.92,81.974011556256,4.26087,21,HON
05-01-2015,112.7619,121.0,103.0,5.17231,115.0,82.493862600608,82.380145184656,83.273639167136,102.5,83.257393822,4.26087,21,HON
05-04-2015,112.7619,121.0,103.0,5.17231,115.0,83.241148476864,83.119308388344,83.939698317712,102.58,83.322375202544,4.26087,21,HON
05-05-2015,112.7619,121.0,103.0,5.17231,115.0,83.273639167136,82.266427768704,83.566055379584,101.54,82.47761725547201,4.26087,21,HON
05-06-2015,112.7619,121.0,103.0,5.17231,115.0,82.97310028212,81.478528529608,83.0543270078,100.99,82.030870264232,4.26087,21,HON
05-07-2015,112.7619,121.0,103.0,5.17231,115.0,81.75469939692,81.34856576852,82.164894361604,101.01,82.047115609368,4.26087,21,HON
05-08-2015,112.90476,124.0,103.0,5.43275,115.0,83.029958990096,82.79440148562401,83.233025804296,102.12,82.94873226441601,4.26087,21,HON
05-11-2015,112.90476,124.0,103.0,5.43275,115.0,83.647282105264,83.306129857408,83.980311680552,102.69,83.411724600792,4.26087,21,HON
05-12-2015,112.90476,124.0,103.0,5.43275,115.0,82.753788122784,82.40451320236001,83.212719122876,102.31,83.103063043208,4.26087,21,HON
05-13-2015,112.90476,124.0,103.0,5.43275,115.0,83.74475417608,83.687895468104,85.47488343306401,104.44,84.833192300192,4.26087,21,HON
05-14-2015,112.90476,124.0,103.0,5.43275,115.0,85.174344548048,84.877866999316,86.571444229744,106.44,86.457726813792,4.26087,21,HON
05-15-2015,113.09524,124.0,103.0,5.4677,115.0,86.64454828285601,86.165310601344,86.847615097056,106.85,86.79075638908,4.26087,21,HON
05-18-2015,113.2381,124.0,103.0,5.45025,115.0,86.62830293772001,86.58159757045401,86.99382320328,106.77,86.72577500853599,4.26087,21,HON
05-19-2015,113.2381,124.0,103.0,5.45025,115.0,86.854330195671,86.217675956853,87.033899339953,105.81,86.364596165811,4.26087,21,HON
05-20-2015,113.2381,124.0,103.0,5.45025,115.0,86.454380737952,86.19286276600675,86.99308817079799,106.23,86.707409986713,4.26087,21,HON
05-21-2015,113.2381,124.0,103.0,5.45025,115.0,86.748221155868,86.584976479248,87.17265731508,106.36,86.81351902651599,4.26087,21,HON
05-22-2015,113.2381,124.0,103.0,5.45025,115.0,86.740058922037,86.389082867304,86.92779030015,105.92,86.454380737952,4.26087,21,HON
05-26-2015,113.2381,124.0,103.0,5.45025,115.0,86.119729150881,85.270856832457,86.24665188695305,104.84,85.572859484204,4.26087,21,HON
05-27-2015,113.2381,124.0,103.0,5.45025,115.0,85.825888732965,85.523886081218,86.176864787698,105.38,86.013620111078,4.26087,21,HON
05-28-2015,113.2381,124.0,103.0,5.45025,115.0,85.989133409585,85.55653501654199,86.33194723048699,105.69,86.266649359839,4.26087,21,HON
05-29-2015,113.2381,124.0,103.0,5.45025,115.0,86.078917981726,84.8872318424,86.15237808620499,104.2,85.05047651902,4.26087,21,HON
06-01-2015,113.2381,124.0,103.0,5.45025,115.0,85.074963220513,84.495444618512,85.46675044440099,104.06,84.936205245386,4.26087,21,HON
06-02-2015,113.38095,124.0,103.0,5.53324,115.0,84.862745140907,84.201604200596,85.809564265303,104.56,85.344316936936,4.26087,21,HON
06-03-2015,113.38095,124.0,103.0,5.53324,115.0,85.7034552255,85.13209885732999,86.021782344909,104.98,85.687130757838,4.26087,21,HON
06-04-2015,113.38095,124.0,103.0,5.53324,115.0,85.13209885732999,84.421984514033,85.58918395186599,103.72,84.65868929513199,4.26087,21,HON
06-05-2015,113.38095,124.0,103.0,5.53324,115.0,84.626040359808,84.373011111047,84.936205245386,103.74,84.675013762794,4.26087,21,HON
06-08-2015,113.38095,124.0,103.0,5.53324,115.0,84.699500464287,84.27506430507499,84.821933971752,103.26,84.283226538906,4.26087,21,HON
06-09-2015,113.38095,124.0,103.0,5.53324,115.0,84.340362175723,84.258739837413,84.879069608569,103.56,84.528093553836,4.26087,21,HON
06-10-2015,113.38095,124.0,103.0,5.53324,115.0,85.13209885732999,84.609715892146,85.711617459331,104.77,85.515723847387,4.26087,21,HON
06-11-2015,113.38095,124.0,103.0,5.53324,115.0,85.89118660361301,85.32799246927401,85.89118660361301,104.9,85.62183288719,4.26087,21,HON
06-12-2015,113.38095,124.0,103.0,5.53324,115.0,85.246370130964,84.63420259363899,85.54021054888,104.05,84.92804301155499,4.26087,21,HON
06-15-2015,113.38095,124.0,103.0,5.53324,115.0,84.217928668258,83.52413879262299,84.609715892146,103.44,84.430146747864,4.26087,21,HON
06-16-2015,113.38095,124.0,103.0,5.53324,115.0,84.217928668258,84.144468563779,85.156585558823,104.1,84.96885418071,4.26087,21,HON
06-17-2015,113.71429,124.0,103.0,5.59032,115.0,85.19739672797799,84.250577603582,85.45858821057,104.2,85.05047651902,4.26087,21,HON
06-18-2015,113.71429,124.0,103.0,5.59032,115.0,85.140261091161,85.140261091161,86.454380737952,105.53,86.136053618543,4.26087,21,HON
06-19-2015,113.71429,124.0,103.0,5.59032,115.0,85.88302436978199,85.78507756380999,86.429894036459,105.34,85.98097117575401,4.26087,21,HON
06-22-2015,113.71429,124.0,103.0,5.59032,115.0,86.43805627029,85.336154703105,86.69108551905099,105.37,86.005457877247,4.26087,21,HON
06-23-2015,113.71429,124.0,103.0,5.59032,115.0,85.931997772768,85.31166800161199,85.9890517872467,104.76,85.507561613556,4.26087,21,HON
06-24-2015,113.71429,124.0,103.0,5.59032,115.0,85.49939937972499,84.96885418071,85.915673305106,104.1,84.96885418071,4.26087,21,HON
06-25-2015,113.71429,124.0,103.0,5.59032,115.0,85.76059086231699,84.250577603582,85.76059086231699,103.36,84.36484887721599,4.26087,21,HON
06-26-2015,113.71429,124.0,103.0,5.59032,115.0,84.66685152896301,84.217928668258,84.68521655508275,103.54,84.511769086174,4.26087,21,HON
06-29-2015,113.71429,124.0,103.0,5.59032,115.0,84.01387282248301,83.099702633411,84.19344196676501,101.85,83.13235156873499,4.26087,21,HON
06-30-2015,113.71429,124.0,103.0,5.59032,115.0,83.801654742877,82.903809021467,84.168955265272,101.97,83.23029837470699,4.26087,21,HON
07-01-2015,113.71429,124.0,103.0,5.59032,115.0,84.054683991638,83.646572300088,84.462795683188,102.84,83.940412718004,4.26087,21,HON
07-02-2015,113.71429,124.0,103.0,5.59032,115.0,84.18527973293399,83.40986751898899,84.324037708061,102.51,83.671059001581,4.26087,21,HON
07-06-2015,113.71429,124.0,103.0,5.59032,115.0,82.84667338465,82.732402111016,84.038359523976,102.38,83.564949961778,4.26087,21,HON
07-07-2015,113.71429,124.0,103.0,5.59032,115.0,83.597598897102,82.47937286225499,84.054683991638,102.84,83.940412718004,4.26087,21,HON
07-08-2015,113.71429,124.0,103.0,5.59032,115.0,83.2547850762,82.234505847325,83.573112195609,100.97,82.414074991607,4.26087,21,HON
07-09-2015,113.7619,124.0,103.0,5.60531,115.0,83.51597655879199,82.552832966734,83.842465912032,101.18,82.585481902058,4.26087,21,HON
07-10-2015,113.7619,124.0,103.0,5.60531,115.0,83.24662284236899,82.911971255298,83.801654742877,102.41,83.589436663271,4.26087,21,HON
07-13-2015,113.7619,124.0,103.0,5.60531,115.0,84.348524409554,84.1690368876103,84.781122802597,103.77,84.699500464287,4.26087,21,HON
07-14-2015,113.7619,124.0,103.0,5.60531,115.0,84.65868929513199,84.39749781254,85.22188342947099,104.08,84.952529713048,4.26087,21,HON
07-15-2015,114.09524,124.0,103.0,5.33546,115.0,84.952529713048,84.528093553836,85.262694598626,103.84,84.75663610110401,4.26087,21,HON
07-16-2015,114.09524,124.0,103.0,5.33546,115.0,85.613670653359,84.09549516079299,85.613670653359,103.57,84.53625578766699,4.26087,21,HON
07-17-2015,114.2381,124.0,103.0,5.37104,115.0,85.638157354852,85.10761215583699,87.025737106122,105.54,86.144215852374,4.26087,21,HON
07-20-2015,115.14286,124.0,103.0,5.66767,116.0,86.27481159367,86.136053618543,87.164495081249,106.37,86.821681260347,4.26087,21,HON
07-21-2015,115.14286,124.0,103.0,5.66767,116.0,86.53600307626199,85.85853766828899,86.84616796184,105.4,86.02994457874,4.26087,21,HON
07-22-2015,115.14286,124.0,103.0,5.66767,116.0,85.997295643416,85.303505767781,86.127891384712,104.74,85.49123714589399,4.26087,21,HON
07-23-2015,115.14286,124.0,103.0,5.66767,116.0,85.523886081218,85.058638752851,86.0829990986415,104.32,85.148423324992,4.26087,21,HON
07-24-2015,115.14286,124.0,103.0,5.66767,116.0,85.025989817527,83.49965209113,85.31166800161199,102.77,83.88327708118699,4.26087,21,HON
07-27-2015,115.14286,124.0,103.0,5.66767,116.0,83.2547850762,82.7283209941005,83.295596245355,101.64,82.96094465828399,4.26087,21,HON
07-28-2015,115.61905,124.0,105.0,5.31374,117.0,83.82614144437,83.49965209113,85.3133004483782,104.2,85.05047651902,4.26087,21,HON
07-29-2015,115.61905,124.0,105.0,5.31374,117.0,85.05047651902,84.846420673245,86.389082867304,105.54,86.144215852374,4.26087,21,HON
07-30-2015,115.61905,124.0,105.0,5.31374,117.0,85.719779693162,85.38920922300649,86.33194723048699,105.38,86.013620111078,4.26087,21,HON
07-31-2015,115.52381,124.0,105.0,5.25193,117.0,86.323784996656,85.646319588683,86.454380737952,105.05,85.744266394655,4.26087,21,HON
08-03-2015,115.52381,124.0,105.0,5.25193,117.0,85.719779693162,84.80560950409,85.719779693162,104.7,85.45858821057,4.26087,21,HON
08-04-2015,115.52381,124.0,105.0,5.25193,117.0,85.474912678232,84.960691946879,86.02994457874,104.62,85.393290339922,4.26087,21,HON
08-05-2015,115.57143,125.0,105.0,5.33248,117.0,86.11156691705,85.907511071275,86.740058922037,105.73,86.299298295163,4.26087,21,HON
08-06-2015,115.57143,125.0,105.0,5.33248,117.0,86.35643393197999,86.02994457874,86.76209695338069,105.79,86.348271698149,4.26087,21,HON
08-07-2015,115.57143,125.0,105.0,5.33248,117.0,86.24216265834599,85.69529299166899,86.470705205614,105.46,86.078917981726,4.26087,21,HON
08-10-2015,115.57143,125.0,105.0,5.33248,117.0,86.886979130995,86.789032325023,87.67055357877099,107.3,87.58076900662999,4.26087,21,HON
08-11-2015,115.57143,125.0,105.0,5.33248,117.0,86.609463180741,85.303505767781,86.89514136482599,105.37,86.005457877247,4.26087,21,HON
08-12-2015,115.57143,125.0,105.0,5.33248,117.0,85.940160006599,84.585229190653,86.340109464318,105.54,86.144215852374,4.26087,21,HON
08-13-2015,115.57143,125.0,105.0,5.33248,117.0,85.687130757838,85.393290339922,86.43805627029,105.52,86.127891384712,4.26087,21,HON
08-14-2015,115.57143,125.0,105.0,5.33248,117.0,86.24216265834599,86.06259351406399,86.69108551905099,106.08,86.584976479248,4.26087,21,HON
08-17-2015,115.57143,125.0,105.0,5.33248,117.0,86.160540320036,85.46675044440099,86.80535679268499,106.28,86.748221155868,4.26087,21,HON
08-18-2015,115.57143,125.0,105.0,5.33248,117.0,86.754372778612,86.59032933949199,87.492568254652,106.21,87.11526834467598,4.26087,21,HON
08-19-2015,115.57143,125.0,105.0,5.33248,117.0,86.5329141358,85.95876209887999,86.93482056164399,105.04,86.155614225824,4.26087,21,HON
08-20-2015,115.57143,125.0,105.0,5.33248,117.0,85.376407890004,84.15428426855999,85.556855673036,102.64,84.18709295638399,4.26087,21,HON
08-21-2015,115.57143,125.0,105.0,5.33248,117.0,83.55552571577199,81.07846978506,83.70316481098,98.88,81.103076300928,4.26087,21,HON
08-24-2015,115.57143,125.0,105.0,5.33248,117.0,75.730653669748,71.3588960172,80.783191594644,95.28,78.15029439676799,4.26087,21,HON
08-25-2015,115.57143,125.0,105.0,5.33248,117.0,80.66836118725999,76.94457511923599,80.824202454424,93.93,77.043001182708,4.30435,21,HON
08-26-2015,115.14286,125.0,105.0,5.32099,116.0,78.962309420412,78.00265530156,80.28285910532799,97.83,80.241848245548,4.30435,21,HON
08-27-2015,115.14286,125.0,105.0,5.32099,116.0,81.31633277178399,80.684765531172,82.4318281578,99.89,81.93149566848399,4.30435,21,HON
08-28-2015,115.14286,125.0,105.0,5.32099,116.0,81.62801530611199,81.29172625591599,82.22677385889999,100.02,82.038123903912,4.30435,21,HON
08-31-2015,115.14286,125.0,105.0,5.32099,116.0,81.701834853716,81.279422997982,82.333402094328,99.27,81.422961007212,4.30435,21,HON
09-01-2015,115.14286,125.0,105.0,5.32099,116.0,79.544663629288,78.265124804152,79.921963539264,95.96,78.70804208977599,4.30435,21,HON
09-02-2015,115.14286,125.0,105.0,5.32099,116.0,79.585674489068,79.15916154735599,80.389487340756,98.01,80.389487340756,4.30435,21,HON
09-03-2015,115.14286,125.0,105.0,5.32099,116.0,80.807798110512,80.684765531172,81.742845713496,98.57,80.84880897029198,4.30435,21,HON
09-04-2015,115.14286,125.0,105.0,5.32099,116.0,79.815335303836,78.79006380933599,80.13522001012,96.59,79.224778923004,4.30435,21,HON
09-08-2015,115.14286,125.0,105.0,5.32099,116.0,81.04566109723599,80.70116987508399,81.87408046479199,99.81,81.865878292836,4.30435,21,HON
09-09-2015,115.14286,125.0,105.0,5.32099,116.0,82.382615126064,80.906224173984,82.85834109951199,98.86,81.086671957016,4.30435,21,HON
09-10-2015,115.14286,125.0,105.0,5.32099,116.0,80.97184154963199,80.594541639656,82.14065105336199,99.55,81.65262182197999,4.30435,21,HON
09-11-2015,115.66667,126.0,105.0,5.80093,117.0,81.58700444633199,80.733978562908,81.726441369584,99.62,81.710037025672,4.30435,21,HON
09-14-2015,115.66667,126.0,105.0,5.80093,117.0,82.029921731956,81.144087160708,82.029921731956,99.22,81.381950147432,4.30435,21,HON
09-15-2015,115.66667,126.0,105.0,5.80093,117.0,81.726441369584,81.431163179168,82.628680284744,100.32,82.28418906259199,4.30435,21,HON
09-16-2015,115.66667,126.0,105.0,5.80093,117.0,82.58766942496399,82.333402094328,82.948564991028,100.96,82.80912806777599,4.30435,21,HON
09-17-2015,115.66667,126.0,105.0,5.80093,117.0,82.784521551908,82.27598689063599,83.900016937924,100.53,82.456434673668,4.30435,21,HON
09-18-2015,115.66667,126.0,105.0,5.80093,117.0,81.439365351124,80.1762308699,81.496780554816,98.04,80.414093856624,4.30435,21,HON
09-21-2015,115.61905,126.0,105.0,5.75265,117.0,80.528924264008,79.72511141232,80.865213314204,97.74,80.168028697944,4.30435,21,HON
09-22-2015,115.61905,126.0,105.0,5.75265,117.0,78.970511592368,78.0986207134452,79.06893765584,96.04,78.773659465424,4.30435,21,HON
09-23-2015,115.61905,126.0,105.0,5.75265,117.0,78.921298560632,77.20704462182799,79.10994851561999,94.59,77.58434453180399,4.30435,21,HON
09-24-2015,115.61905,126.0,105.0,5.75265,117.0,76.81334036794,75.24672552434399,77.05940552662,93.62,76.788733852072,4.30435,21,HON
09-25-2015,115.61905,126.0,105.0,5.75265,117.0,77.723781455056,76.313007878624,77.748387970924,93.52,76.706712132512,4.30435,21,HON
09-28-2015,115.61905,126.0,105.0,5.75265,117.0,76.140762267548,75.107288601092,76.60008389708399,91.59,75.123692945004,4.30435,21,HON
09-29-2015,115.61905,126.0,105.0,5.75265,117.0,75.435375479332,75.22220103019555,76.36222091036,92.52,75.88649493691199,4.30435,21,HON
09-30-2015,115.47619,125.0,105.0,5.81148,117.0,76.81334036794,76.673903444688,77.785297744726,94.69,77.666366251364,4.30435,21,HON
10-01-2015,115.09524,125.0,105.0,6.20986,117.0,77.70737711114398,76.77232950815998,78.80646815324799,94.71,77.682770595276,4.30435,21,HON
10-02-2015,115.09524,125.0,105.0,6.20986,117.0,76.583679553172,76.288401362756,79.241183266916,96.54,79.183768063224,4.30435,21,HON
10-05-2015,114.33333,125.0,102.0,6.76358,116.0,79.626685348848,79.47904625363999,81.144087160708,98.38,80.69296770312799,4.30435,21,HON
10-06-2015,114.33333,125.0,102.0,6.76358,116.0,80.69296770312799,80.50431774814,81.26711974004799,98.21,80.55353077987598,4.30435,21,HON
10-07-2015,113.90476,125.0,102.0,6.77464,115.0,81.226108880268,81.004650237456,82.30879557845999,99.49,81.60340879024399,4.26087,21,HON
10-08-2015,113.90476,125.0,102.0,6.77464,115.0,81.25891756809199,81.226108880268,83.17002363384,101.07,82.89935195929199,4.26087,21,HON
10-09-2015,113.57143,124.0,102.0,6.33638,115.0,82.94036281907199,82.850138927556,83.752377842716,101.16,82.973171506896,4.26087,21,HON
10-12-2015,113.57143,124.0,102.0,6.33638,115.0,83.079799742324,82.710702004304,83.399684448608,101.5,83.25204535339999,4.26087,21,HON
10-13-2015,113.47619,124.0,102.0,6.3742,115.0,82.579467253008,81.792058745232,82.91567428148443,99.82,81.87408046479199,4.26087,21,HON
10-14-2015,113.47619,124.0,102.0,6.3742,115.0,81.90688915261599,80.57813729574399,82.02171956,98.26,80.594541639656,4.26087,21,HON
10-15-2015,113.47619,124.0,102.0,6.3742,115.0,81.062065441148,79.897357023396,81.062065441148,98.5,80.7913937666,4.26087,21,HON
10-16-2015,113.14286,124.0,103.0,6.36423,115.0,82.02171956,78.19130525654799,82.71890417626,97.03,79.585674489068,4.26087,21,HON
10-19-2015,112.28571,121.0,103.0,5.90515,114.0,79.388822362124,79.15095937539999,79.995783086868,97.18,79.708707068408,4.26087,21,HON
10-20-2015,112.28571,121.0,103.0,5.90515,114.0,79.72511141232,79.72511141232,81.06616652712599,98.28,80.610945983568,4.26087,21,HON
10-21-2015,112.19048,121.0,103.0,5.81148,114.0,81.094874128972,80.569935123788,81.94790001239599,98.77,81.01285240941199,4.26087,21,HON
10-22-2015,112.19048,121.0,103.0,5.81148,114.0,81.422961007212,81.422961007212,84.40034942724,102.58,84.13787992464799,4.26087,21,HON
10-23-2015,112.19048,121.0,103.0,5.81148,114.0,84.736638477436,83.735973498804,85.13854490327999,103.13,84.588999382228,4.26087,21,HON
10-26-2015,112.19048,121.0,103.0,5.81148,114.0,84.82686236895199,84.11327340877999,84.82686236895199,102.78,84.301923363768,4.26087,21,HON
10-27-2015,112.19048,121.0,103.0,5.81148,114.0,84.13787992464799,83.686760467068,84.47416897484399,102.45,84.03125168922,4.26087,21,HON
10-28-2015,112.19048,121.0,103.0,5.81148,114.0,84.080464720956,83.83439956227599,85.01551232394,103.58,84.958097120248,4.26087,21,HON
10-29-2015,112.19048,121.0,103.0,5.81148,114.0,84.67922327374399,83.932825625748,85.171353591104,102.94,84.43315811506399,4.26087,21,HON
10-30-2015,112.19048,121.0,103.0,5.81148,114.0,84.720234133524,84.43315811506399,85.29848725642199,103.28,84.712031961568,4.26087,21,HON
11-02-2015,112.19048,121.0,103.0,5.81148,114.0,84.70382978961199,84.48237114679999,85.58966436085998,104.18,85.450227437608,4.26087,21,HON
11-03-2015,112.19048,121.0,103.0,5.81148,114.0,85.277981826532,84.80225585308399,85.474833953476,103.65,85.01551232394,4.26087,21,HON
11-04-2015,112.19048,121.0,103.0,5.81148,114.0,85.04832101176399,84.65461675787598,85.48221590823638,103.37,84.785851509172,4.26087,21,HON
11-05-2015,112.19048,121.0,103.0,5.81148,114.0,84.79405368112799,84.367540739416,85.236970966752,103.6,84.97450146415999,4.26087,21,HON
11-06-2015,112.19048,121.0,103.0,5.81148,114.0,84.375742911372,84.16248644051599,85.3025883424,104.0,85.3025883424,4.26087,21,HON
11-09-2015,112.52381,125.0,103.0,6.31415,114.0,84.76944716525999,83.678558295112,84.990905808072,102.71,84.244508160076,4.26087,21,HON
11-10-2015,112.52381,125.0,103.0,6.31415,114.0,83.88361259401199,83.096204086236,84.367540739416,102.4,83.99024082944,4.26087,21,HON
11-11-2015,112.52381,125.0,103.0,6.31415,114.0,84.38394508332799,84.03125168922,85.40921657782799,103.26,84.695627617656,4.26087,21,HON
11-12-2015,112.52381,125.0,103.0,6.31415,114.0,84.03945386117599,83.358673588828,84.18709295638399,101.97,83.637547435332,4.26087,21,HON
11-13-2015,112.52381,125.0,103.0,6.31415,114.0,83.45709965229999,82.669691144524,84.080464720956,101.08,82.90755413124799,4.26087,21,HON
11-16-2015,112.57143,125.0,103.0,6.24554,114.0,82.90755413124799,82.80912806777599,84.47416897484399,102.96,84.44956245897599,4.26087,21,HON
11-17-2015,112.57143,125.0,103.0,6.24554,114.0,85.121925019208,84.098943947064,85.121925019208,102.29,84.387688604524,4.26087,21,HON
11-18-2015,112.57143,125.0,103.0,6.24554,114.0,84.659933567272,84.49361664457504,85.92216021274,104.06,85.847911586536,4.26087,21,HON
11-19-2015,112.6,125.0,103.0,6.43739,114.5,86.012908533656,85.85616143389198,86.771894490408,105.04,86.656396627424,4.26087,20,HON
11-20-2015,112.6,125.0,103.0,6.43739,114.5,86.945141284884,86.91214189546,87.563879836584,105.63,87.143137621428,4.26087,20,HON
11-23-2015,112.6,125.0,103.0,6.43739,114.5,87.085388689936,85.666414944704,87.39244800852632,104.59,86.28515349640399,4.26087,20,HON
11-24-2015,113.05,125.0,103.0,6.62174,115.0,85.22092318748,84.222691657404,85.63341555528,103.17,85.113675171852,4.26087,20,HON
11-25-2015,113.05,125.0,103.0,6.62174,115.0,85.369420439888,84.89917914059599,85.72416387619599,103.63,85.49316815022799,4.26087,20,HON
11-27-2015,113.05,125.0,103.0,6.62174,115.0,85.517917692296,85.328171203108,86.12840639664,104.06,85.847911586536,4.26087,20,HON
11-30-2015,113.1,125.0,103.0,6.67757,115.0,86.04590792308,85.64991524999199,86.243904259624,103.95,85.75716326562,4.26087,20,HON
12-01-2015,113.1,125.0,103.0,6.67757,115.0,85.71591402884,85.60874851168556,86.846143116612,104.15,85.92216021274,4.26087,20,HON
12-02-2015,113.1,125.0,103.0,6.67757,115.0,85.72416387619599,84.907428987952,86.037658075724,103.1,85.05592624036,4.26087,20,HON
12-03-2015,113.1,125.0,103.0,6.67757,115.0,85.31167150839599,84.032945168216,85.534417387008,102.4,84.47843692544001,4.26087,20,HON
12-04-2015,113.1,125.0,103.0,6.67757,115.0,84.791931124968,84.48668677279599,86.384151664676,104.55,86.25215410698,4.26087,20,HON
12-07-2015,113.09524,125.0,103.0,6.51668,115.0,86.25215410698,85.47666845551599,86.49964952766,104.18,85.946909754808,4.26087,21,HON
12-08-2015,113.09524,125.0,103.0,6.51668,115.0,84.998177308868,84.466062154406,85.435419218736,102.66,84.692932956696,4.26087,21,HON
12-09-2015,113.09524,125.0,103.0,6.51668,115.0,84.23094150476,83.661702037196,85.42716937137999,101.89,84.057694710284,4.26087,21,HON
12-10-2015,113.09524,125.0,103.0,6.51668,115.0,84.280440588896,83.57095371627999,84.428937841304,101.76,83.950446694656,4.26087,21,HON
12-11-2015,113.28571,125.0,103.0,6.79736,115.0,82.721219438612,80.77425546259599,83.315208448244,98.23,81.038250577988,4.26087,21,HON
12-14-2015,113.66667,125.0,103.0,6.48319,115.0,81.128998898904,80.568009278696,81.722987908536,98.98,81.656989129688,4.26087,21,HON
12-15-2015,113.80952,125.0,104.0,6.27633,115.0,82.02823226070801,81.161998288328,82.45722432322,98.47,81.23624691453199,4.26087,21,HON
12-16-2015,113.80952,125.0,104.0,6.27633,115.0,83.925697152588,83.57095371627999,86.13228382489731,104.08,85.864411281248,4.26087,21,HON
12-17-2015,114.47619,125.0,104.0,6.42628,115.0,85.96340944952,84.36293906245601,86.23565441226799,102.31,84.404188299236,4.26087,21,HON
12-18-2015,114.38095,125.0,104.0,6.46217,115.0,84.222691657404,83.69470142662,84.96517791944399,101.83,84.008195626148,4.26087,21,HON
12-21-2015,114.66667,125.0,104.0,6.57074,116.0,84.742432040832,84.090694099708,85.59216631849999,102.6,84.64343387256,4.26087,21,HON
12-22-2015,114.66667,125.0,104.0,6.57074,116.0,84.915678835308,84.569185246356,86.18615532813199,104.16,85.930410060096,4.26087,21,HON
12-23-2015,114.66667,125.0,104.0,6.57074,116.0,86.367651969964,85.988158991588,86.88739235339199,104.96,86.59039784857599,4.26087,21,HON
