 Date,NKE Price Target,NKE Price Target - High,NKE Price Target - Low,NKE Price Target - StdDev,NKE Price Target - Median,NKE Open,NKE Low,NKE High,NKE Close,NKE Adj. Close,NKE Rating,NKE Price Target - #,Ticker
10-28-2013,39.09091,45.0,30.0,3.56637,40.0,34.2579826735125,34.0861274468995,34.362000310673,37.755,34.1494425303885,3.96429,22,NKE
10-29-2013,39.23913,45.0,30.0,3.55659,40.0,34.271550191403,34.160748795297245,34.452450429943,37.955,34.330342768928496,4.0,23,NKE
10-30-2013,39.23913,45.0,30.0,3.55659,40.0,34.6469181863735,34.348432792782496,34.7735483533515,38.065,34.4298379001255,4.0,23,NKE
10-31-2013,39.23913,45.0,30.0,3.55659,40.0,34.389135346454005,33.982109809739,34.49315298361449,37.88,34.262505179476,4.0,23,NKE
11-01-2013,39.23913,45.0,30.0,3.55659,40.0,34.280595203329995,34.2127576138775,34.5655130790305,38.03,34.398180358381,4.0,23,NKE
11-04-2013,39.23913,45.0,30.0,3.55659,40.0,34.5202880193955,34.2037126019505,34.615260644629004,38.185,34.5383780432495,4.0,23,NKE
11-05-2013,39.23913,45.0,30.0,3.55659,40.0,34.389135346454005,34.316775251038,34.96801610978199,38.6,34.91374603822,4.0,23,NKE
11-06-2013,39.23913,45.0,30.0,3.55659,40.0,35.121781312541,34.43883768699286,35.121781312541,38.38,34.714755775826,4.0,23,NKE
11-07-2013,39.23913,45.0,30.0,3.55659,40.0,34.91374603822,34.21732534490064,34.958971097855,37.85,34.235370143695,4.0,23,NKE
11-08-2013,39.23913,45.0,30.0,3.55659,40.0,34.1856225780965,34.181100072133,34.886611002439,38.56,34.877565990512004,4.0,23,NKE
11-11-2013,39.23913,45.0,30.0,3.55659,40.0,34.958971097855,34.696665751972,34.986106133636,38.58,34.895656014366,4.0,23,NKE
11-12-2013,39.23913,45.0,30.0,3.55659,40.0,34.823295918949995,34.55194556114,34.940881074001,38.435,34.7645033414245,4.0,23,NKE
11-13-2013,39.23913,45.0,30.0,3.55659,40.0,34.615260644629004,34.57681934393925,35.2257989497015,38.925,35.2077089258475,4.0,23,NKE
11-14-2013,39.41304,45.0,30.0,3.68502,40.5,35.3795641524605,35.2257989497015,35.641869498343496,39.32,35.564986896964,4.0,23,NKE
11-15-2013,39.41304,45.0,30.0,3.68502,40.5,35.4519242478765,35.388609164387496,35.854427278628,39.61,35.827292242847,4.0,23,NKE
11-18-2013,39.41304,45.0,30.0,3.68502,40.5,35.90869735019,35.4247892120955,35.90869735019,39.29,35.537851861183,4.0,23,NKE
11-19-2013,39.41304,45.0,30.0,3.68502,40.5,35.4609692598035,35.072033746942495,35.560464391000494,38.905,35.1896189019935,4.0,23,NKE
11-20-2013,39.41304,45.0,30.0,3.68502,40.5,35.2755465153,35.1534388542855,35.54689687310999,38.92,35.203186419884,4.0,23,NKE
11-21-2013,39.41304,45.0,30.0,3.68502,40.5,35.194141407957,35.008628213334234,35.375041646497,39.045,35.3162490689715,4.0,23,NKE
11-22-2013,39.41304,45.0,30.0,3.68502,40.5,35.481320536639245,35.266501503373,35.718752099723,39.435,35.6690045341245,3.92857,23,NKE
11-25-2013,39.41304,45.0,30.0,3.68502,40.5,35.754932147431,35.673527040088,36.0036699754235,39.565,35.78658968917549,3.92857,23,NKE
11-26-2013,39.41304,45.0,30.0,3.68502,40.5,36.07603007083949,35.80015720706599,36.12120990541487,39.8,35.99914746946,3.92857,23,NKE
11-27-2013,39.41304,45.0,30.0,3.68502,40.5,36.0398500231315,35.7684996653215,36.103165106620494,39.665,35.877039808445495,3.92857,23,NKE
11-29-2013,39.41304,45.0,30.0,3.68502,40.5,35.990102457533,35.763977159358,36.071507564876,39.57,35.791112195139,3.92857,23,NKE
12-02-2013,39.41304,45.0,30.0,3.68502,40.5,35.9403548919345,35.691617063942,36.243362791489,39.545,35.7684996653215,3.92857,23,NKE
12-03-2013,39.41304,45.0,30.0,3.68502,40.5,35.6780495460515,35.54463562012825,35.9493999038615,39.565,35.78658968917549,3.92857,23,NKE
12-04-2013,39.41304,45.0,30.0,3.68502,40.5,35.682572052015004,35.393131670351,35.809202218993,39.41,35.646392004307,3.92857,23,NKE
12-05-2013,39.41304,45.0,30.0,3.68502,40.5,35.7232746056865,35.560464391000494,35.881562314409,39.475,35.7051845818325,3.92857,23,NKE
12-06-2013,39.41304,45.0,30.0,3.68502,40.5,36.008192481387,35.845382266701,36.130300142401495,39.93,36.116732624511,3.92857,23,NKE
12-09-2013,39.41304,45.0,30.0,3.68502,40.5,36.1483901662555,36.0308050112045,36.297632863051,39.89,36.080552576803,3.92857,23,NKE
12-10-2013,39.41304,45.0,30.0,3.68502,40.5,35.886084820372496,35.779805930230246,36.024021252259246,39.61,35.827292242847,3.92857,23,NKE
12-11-2013,39.41304,45.0,30.0,3.68502,40.5,35.691617063942,34.7011882579355,35.736842123577,38.42,34.750935823534,3.92857,23,NKE
12-12-2013,39.41304,45.0,30.0,3.68502,40.5,34.89610944594,34.21560809169,34.89610944594,38.115,34.583078822985,3.92857,23,NKE
12-13-2013,39.41304,45.0,30.0,3.68502,40.5,34.637518931325,34.587615498679995,34.837132661905,38.2,34.6602023098,3.92857,23,NKE
12-16-2013,39.63043,45.0,30.0,3.62425,40.5,34.891572770245,34.60576220146,34.97776960845,38.22,34.67834901258,3.92857,23,NKE
12-17-2013,39.63043,45.0,30.0,3.62425,40.5,34.90518279733,34.657933971952495,35.043551406027504,38.38,34.82352263482,3.92857,23,NKE
12-18-2013,39.76087,45.0,30.0,3.54435,40.5,34.9324028515,34.909719473025,35.64919761131,39.275,35.635587584225,3.92857,23,NKE
12-19-2013,39.76087,45.0,30.0,3.54435,40.5,35.64466093561499,35.27719020432,35.726321098125,39.13,35.50402398907,3.92857,23,NKE
12-20-2013,40.36957,45.0,30.0,3.76834,41.5,35.13201658208,34.76908252648,35.24997015015,38.67,35.08664982513,3.92857,23,NKE
12-23-2013,40.15217,45.0,30.0,3.92438,41.5,34.973232932755,34.791765904955,35.13201658208,38.555,34.982306284145,3.92857,23,NKE
12-24-2013,40.15217,45.0,30.0,3.92438,41.5,35.03220971679,35.02767304109499,35.293975904391495,38.83,35.23182344737,3.92857,23,NKE
12-26-2013,40.15217,45.0,30.0,3.92438,41.5,35.26811685293,35.24997015015,35.59475750297,39.095,35.472267259205,3.92857,23,NKE
12-27-2013,40.15217,45.0,30.0,3.92438,41.5,35.726321098125,35.399680448085,35.844274666195,39.08,35.45865723212,3.92857,23,NKE
12-30-2013,40.15217,45.0,30.0,3.92438,41.5,35.34977701544,35.34977701544,35.789834557855,39.37,35.72178442243,3.92857,23,NKE
12-31-2013,40.15217,45.0,30.0,3.92438,41.5,35.735394449515,35.5425857324775,35.817054612025,39.32,35.676417665479995,3.92857,23,NKE
01-02-2014,40.23913,45.0,32.0,3.71504,41.5,35.454120556425,35.354313691135005,35.762614503685,39.12,35.49495063768,3.92857,23,NKE
01-03-2014,40.23913,45.0,32.0,3.71504,41.5,35.454120556425,35.36792371822,35.671880989784995,39.015,35.399680448085,3.92857,23,NKE
01-06-2014,40.23913,45.0,32.0,3.71504,41.5,35.599294178665,35.1161382171475,35.658270962699994,38.715,35.127479906385,3.92857,23,NKE
01-07-2014,40.23913,45.0,32.0,3.71504,41.5,35.254506825845,35.118406554995,35.386070421,38.745,35.15469996055499,3.96296,23,NKE
01-08-2014,40.45652,45.0,32.0,3.54448,41.5,35.15923663625,34.900646121635,35.363387042525,38.545,34.973232932755,3.96296,23,NKE
01-09-2014,40.54348,45.0,32.0,3.58109,42.5,35.12294323069,34.82352263482,35.14108993346999,38.545,34.973232932755,3.96296,23,NKE
01-10-2014,40.54348,45.0,32.0,3.58109,42.5,34.9324028515,34.79630258065,35.091186500825,38.46,34.89610944594,3.96296,23,NKE
01-13-2014,40.54348,45.0,32.0,3.58109,42.5,34.855279364685,34.0250677125,34.89610944594,37.59,34.10672787501,3.96296,23,NKE
01-14-2014,40.54348,45.0,32.0,3.58109,42.5,34.07043446944999,33.866284063175,34.17931468613,37.585,34.102191199315,3.96296,23,NKE
01-15-2014,40.54348,45.0,32.0,3.58109,42.5,34.138484604875,34.08858117223,34.356245038235,37.715,34.220144767385,3.96296,23,NKE
01-16-2014,40.54348,45.0,32.0,3.58109,42.5,34.129411253485,33.73018379232499,34.19746138891,37.395,33.929797522905,3.96296,23,NKE
01-17-2014,40.52083,45.0,32.0,3.50737,42.0,33.84360068469999,33.29012624991,33.90711414443,36.695,33.294662925605,3.92857,24,NKE
01-21-2014,40.52083,45.0,32.0,3.50737,42.0,33.63491360273,33.303736276995,33.84360068469999,36.875,33.457983250625,3.92857,24,NKE
01-22-2014,40.52083,45.0,32.0,3.50737,42.0,33.55325344022,33.34456635825,33.59862019717,36.75,33.34456635825,3.92857,24,NKE
01-23-2014,40.52083,45.0,32.0,3.50737,42.0,33.122269249195,32.673138355389995,33.199392736010005,36.365,32.995242329735,3.92857,24,NKE
01-24-2014,40.52083,45.0,32.0,3.50737,42.0,32.795628599155,32.50074467898,32.96348559987,35.825,32.505281354675,3.92857,24,NKE
01-27-2014,40.52083,45.0,32.0,3.50737,42.0,32.623234922745,32.53703808454,32.78201857207,35.95,32.61869824705,3.92857,24,NKE
01-28-2014,40.52083,45.0,32.0,3.50737,42.0,32.795628599155,32.732115139425,33.185782708925004,36.355,32.986168978345,3.92857,24,NKE
01-29-2014,40.52083,45.0,32.0,3.50737,42.0,32.804701950545,32.441767894945,32.922655518614995,35.885,32.559721463014995,3.92857,24,NKE
01-30-2014,40.52083,45.0,32.0,3.50737,42.0,32.868215410275,32.83645868041,33.6621336569,36.97,33.54418008883,3.92857,24,NKE
01-31-2014,40.52083,45.0,32.0,3.50737,42.0,33.113195897805,32.82738532902,33.258369520045,36.425,33.049682438075,3.92857,24,NKE
02-03-2014,40.52083,45.0,32.0,3.50737,42.0,33.00885235682,32.11059056921,33.022462383905,35.44,32.15595732616,3.92857,24,NKE
02-04-2014,40.52083,45.0,32.0,3.50737,42.0,32.192250731719994,31.91097683863,32.319277651179995,35.255,31.988100325445,3.92857,24,NKE
02-05-2014,40.45833,45.0,32.0,3.50273,42.0,31.969953622665,31.688679729575,32.14801814369375,35.3,32.0289304067,3.92857,24,NKE
02-06-2014,40.45833,45.0,32.0,3.50273,42.0,32.096980542125,31.98356364975,32.786555247764994,35.755,32.441767894945,3.92857,24,NKE
02-07-2014,40.45833,45.0,32.0,3.50273,42.0,32.623234922745,32.550648111625,33.0474141002275,36.345,32.977095626955,3.92857,24,NKE
02-10-2014,40.41667,45.0,32.0,3.48409,41.5,32.995242329735,32.71963928126375,33.113195897805,36.335,32.968022275565,3.92857,24,NKE
02-11-2014,40.23913,45.0,32.0,3.45112,41.5,32.958948924175004,32.868215410275,33.6371819405775,36.99,33.56232679161,3.88889,23,NKE
02-12-2014,40.33333,45.0,32.0,3.40853,41.5,33.712037089545,33.49881333188,33.938870874295,37.055,33.621303575645,3.89286,24,NKE
02-13-2014,40.33333,45.0,32.0,3.40853,41.5,33.494276656185,33.45344657493,34.0052878064698,37.435,33.966090928465,3.89286,24,NKE
02-14-2014,40.33333,45.0,32.0,3.40853,41.5,33.966090928465,33.6621336569,34.10672787501,37.535,34.056824442365,3.88889,24,NKE
02-18-2014,40.33333,45.0,32.0,3.40853,41.5,34.08858117223,33.97970095555,34.238291470164995,37.605,34.120337902094995,3.88889,24,NKE
02-19-2014,40.33333,45.0,32.0,3.40853,41.5,33.848137360395,33.848137360395,34.272770205447,37.41,33.94340754998999,3.88889,24,NKE
02-20-2014,40.33333,45.0,32.0,3.40853,41.5,34.020531036805,33.96155425277,34.365318389625,37.79,34.28819490281,3.88889,24,NKE
02-21-2014,40.33333,45.0,32.0,3.40853,41.5,34.201998064605,34.18838803752,34.77815587787,38.24,34.69649571536,3.88889,24,NKE
02-24-2014,40.33333,45.0,32.0,3.40853,41.5,34.746399148005,34.701032391054994,35.44958388073,38.92,35.31348360988,3.88889,24,NKE
02-25-2014,40.33333,45.0,32.0,3.40853,41.5,35.263580177235,35.190993366114995,35.62197755714,39.055,35.435973853644995,3.88889,24,NKE
02-26-2014,40.33333,45.0,32.0,3.40853,41.5,35.526707367545,35.526707367545,35.8646897068225,39.21,35.57661080019,3.88889,24,NKE
02-27-2014,40.33333,45.0,32.0,3.40853,41.5,35.4946999563,35.258068623258,35.6721734560815,39.01,35.503801161416995,3.88889,24,NKE
02-28-2014,40.33333,45.0,32.0,3.40853,41.5,35.449193930715005,35.3172264565185,35.817792737953496,39.15,35.631218033055,3.88889,24,NKE
03-03-2014,40.33333,45.0,32.0,3.40853,41.5,35.326327661635496,34.834862585317495,35.490149353741494,38.695,35.2171132002315,3.88889,24,NKE
03-04-2014,40.33333,45.0,32.0,3.40853,41.5,35.754084302134494,35.658521648406,35.972513224942496,39.31,35.776837314927,3.88889,24,NKE
03-05-2014,40.33333,45.0,32.0,3.40853,41.5,35.731331289341995,35.203461392556,35.767736109809995,38.71,35.230765007907,3.88889,24,NKE
03-06-2014,40.33333,45.0,32.0,3.40853,41.5,35.40368790513,35.203461392556,35.6721734560815,39.11,35.594813212587,3.88889,24,NKE
03-07-2014,40.33333,45.0,32.0,3.40853,41.5,35.995266237734995,35.986165032618,36.4457758910265,39.73,36.15908792984099,3.88889,24,NKE
03-10-2014,40.33333,45.0,32.0,3.40853,41.5,36.0271204556445,35.6994770714325,36.113581904256,39.49,35.940659007033,3.85714,24,NKE
03-11-2014,40.33333,45.0,32.0,3.40853,41.5,35.972513224942496,35.754084302134494,36.231897570777,39.4,35.85874816098,3.85714,24,NKE
03-12-2014,40.33333,45.0,32.0,3.40853,41.5,35.540205981884995,35.5083517639755,35.94976021215,39.485,35.936108404474496,3.85714,24,NKE
03-13-2014,40.4375,45.0,32.0,3.48004,42.0,36.0635252761125,35.6448698407305,36.2819541989205,39.265,35.7358818919005,3.85714,24,NKE
03-14-2014,40.4375,45.0,32.0,3.48004,42.0,35.626667430496504,35.4082385076885,35.94976021215,39.16,35.640319238172,3.85714,24,NKE
03-17-2014,40.4375,45.0,32.0,3.48004,42.0,35.890602378889504,35.731331289341995,36.013468647969,39.49,35.940659007033,3.85714,24,NKE
03-18-2014,40.4375,45.0,32.0,3.48004,42.0,36.031671058203,35.972513224942496,36.44117978244241,39.82,36.240998775894,3.85714,24,NKE
03-19-2014,40.4375,45.0,32.0,3.48004,42.0,36.1090313016975,35.749533699576,36.38661805776599,39.575,36.0180192505275,3.85714,24,NKE
03-20-2014,40.54167,45.0,32.0,3.5763,42.0,35.9270071993575,35.3900360974545,36.0726264812295,39.635,36.0726264812295,3.85714,24,NKE
03-21-2014,40.6875,45.0,32.0,3.36901,42.0,35.085145726034995,34.129519188749995,35.1807083797635,37.605,34.225081842478495,3.85714,24,NKE
03-24-2014,40.79167,45.0,32.0,3.25933,42.0,34.347948111558,33.93384327873449,34.5072192011055,37.43,34.065810752931,3.82759,24,NKE
03-25-2014,40.79167,45.0,32.0,3.25933,42.0,34.2887902782975,33.4878842280015,34.3615999192335,36.825,33.5151878433525,3.82759,24,NKE
03-26-2014,40.79167,45.0,32.0,3.25933,42.0,33.756369778953,33.319511933337,33.901989060825,36.61,33.319511933337,3.82759,24,NKE
03-27-2014,40.79167,45.0,32.0,3.25933,42.0,33.3604673563635,33.223949279608505,33.719964958484994,36.66,33.365017958922,3.82759,24,NKE
03-28-2014,40.79167,45.0,32.0,3.25933,42.0,33.483333625442995,33.346815548688,33.729066163602,36.77,33.465131215209,3.82759,24,NKE
03-31-2014,40.79167,45.0,32.0,3.25933,42.0,33.6744589329,33.4241757921825,33.7609203815115,36.93,33.610750497081,3.82759,24,NKE
04-01-2014,40.79167,45.0,32.0,3.25933,42.0,33.683560138017,33.683560138017,34.029405932463,37.195,33.8519324326815,3.82759,24,NKE
04-02-2014,40.79167,45.0,32.0,3.25933,42.0,33.997551714553495,33.820078214772,34.129519188749995,37.27,33.920191471059,3.82759,24,NKE
04-03-2014,40.79167,45.0,32.0,3.25933,42.0,33.929292676176,33.592548086847,34.211430034803,36.995,33.6699083303415,3.82759,24,NKE
04-04-2014,40.8125,45.0,32.0,3.2622,42.0,33.8428312275645,33.000969754242,33.901989060825,36.42,33.146589036114,3.82759,24,NKE
04-07-2014,40.8125,45.0,32.0,3.2622,42.0,33.1329372284385,32.12725406301,33.192095061699,35.415,32.2319179218555,3.82759,24,NKE
04-08-2014,40.92,45.0,32.0,3.23938,42.5,32.864451677487,32.718832395615,33.269455305193496,36.46,33.182993856582,3.89655,25,NKE
04-09-2014,40.92,45.0,32.0,3.23938,42.5,33.337714343571,33.0055203568005,33.49243483055999,36.78,33.474232420326,3.89655,25,NKE
04-10-2014,41.0,45.0,32.0,3.24037,42.5,33.5697950740545,32.8781034851625,33.7518191763945,36.225,32.9691155363325,3.96552,25,NKE
04-11-2014,41.0,45.0,32.0,3.24037,42.5,32.7643384212,32.409391421637,33.0692287926195,35.625,32.4230432293125,3.96552,25,NKE
04-14-2014,41.0,45.0,32.0,3.24037,42.5,32.627820344445,32.445796242105,32.973666138891,36.19,32.937261318423,3.96552,25,NKE
04-15-2014,41.0,45.0,32.0,3.24037,42.5,32.937261318423,32.6414721521205,33.1602408437895,36.14,32.891755292838,3.96552,25,NKE
04-16-2014,41.0,45.0,32.0,3.24037,42.5,33.146589036114,32.991868549125,33.301309523103,36.55,33.26490470263499,3.96552,25,NKE
04-17-2014,41.0,45.0,32.0,3.24037,42.5,33.374119164039,33.34909084996725,33.870134842915505,37.015,33.688110740575496,3.96552,25,NKE
04-21-2014,41.0,45.0,32.0,3.24037,42.5,33.6335035098735,33.365017958922,33.701762548251,36.95,33.628952907315,3.96552,25,NKE
04-22-2014,41.0,45.0,32.0,3.24037,42.5,33.542491458703495,33.542491458703495,33.993001111995,37.175,33.8337300224475,3.96552,25,NKE
04-23-2014,41.0,45.0,32.0,3.24037,42.5,33.920191471059,33.679055041484084,34.065810752931,37.05,33.719964958484994,3.96552,25,NKE
04-24-2014,41.0,45.0,32.0,3.24037,42.5,33.683560138017,33.26490470263499,33.8428312275645,36.695,33.3968721768315,3.96552,25,NKE
04-25-2014,41.0,45.0,32.0,3.24037,42.5,33.2603541000765,32.996419151683504,33.53830490434968,36.35,33.082880600295,3.96552,25,NKE
04-28-2014,40.9,45.0,32.0,3.15278,42.5,33.383220369156,32.354784190935,33.5333902535865,35.835,32.6141685367695,3.96552,25,NKE
04-29-2014,40.9,45.0,32.0,3.15278,42.5,32.636921549562,32.6050673316525,33.091981805412,36.24,32.982767344008,3.96552,25,NKE
04-30-2014,40.9,45.0,32.0,3.15278,42.5,32.9145083056305,32.8052938442265,33.24665678637541,36.475,33.1966456642575,3.96552,25,NKE
05-01-2014,40.9,45.0,32.0,3.15278,42.5,33.1329372284385,33.0328239721515,33.392321574273,36.46,33.182993856582,3.96552,25,NKE
05-02-2014,40.9,45.0,32.0,3.15278,42.5,33.187544459140504,33.146589036114,33.460580612650496,36.495,33.2148480744915,4.03448,25,NKE
05-05-2014,40.9,45.0,32.0,3.15278,42.5,33.0692287926195,32.882654087721,33.415074587065504,36.645,33.3513661512465,4.03448,25,NKE
05-06-2014,40.9,45.0,32.0,3.15278,42.5,33.2148480744915,32.859901074928494,33.29448361926525,36.125,32.8781034851625,4.03448,25,NKE
05-07-2014,40.9,45.0,32.0,3.15278,42.5,33.087431202853494,32.548184799671255,33.13976313227625,36.09,32.846249267253,4.03448,25,NKE
05-08-2014,40.9,45.0,32.0,3.15278,42.5,32.891755292838,32.8781034851625,33.3786697665975,36.525,33.242151689842494,4.03448,25,NKE
05-09-2014,40.9,45.0,32.0,3.15278,42.5,33.1602408437895,33.078329997736496,33.481968444675445,36.725,33.4241757921825,4.03448,25,NKE
05-12-2014,40.9,45.0,32.0,3.15278,42.5,33.501536035677,33.3877709717145,33.974798701761,37.315,33.961146894085495,4.03448,25,NKE
05-13-2014,40.9,45.0,32.0,3.15278,42.5,33.9793493043195,33.915640868500496,34.129519188749995,37.295,33.9429444838515,4.03448,25,NKE
05-14-2014,40.9,45.0,32.0,3.15278,42.5,33.892887855708004,33.446928804975,33.9702480992025,36.79,33.483333625442995,4.03448,25,NKE
05-15-2014,40.9,45.0,32.0,3.15278,42.5,33.4059733819485,32.9327107158645,33.501536035677,36.47,33.192095061699,4.03448,25,NKE
05-16-2014,40.9,45.0,32.0,3.15278,42.5,33.201196266816,33.1420384335555,33.6517059201075,36.97,33.647155317549,4.03448,25,NKE
05-19-2014,40.9,45.0,32.0,3.15278,42.5,33.683560138017,33.5525027843322,33.924742073617494,37.245,33.8974384582665,4.03448,25,NKE
05-20-2014,40.9,45.0,32.0,3.15278,42.5,33.692661343134,33.268090124425946,33.719964958484994,36.63,33.337714343571,4.03448,25,NKE
05-21-2014,40.9,45.0,32.0,3.15278,42.5,33.392321574273,33.337714343571,33.792774599421,37.105,33.770021586628495,4.03448,25,NKE
05-22-2014,40.9,45.0,32.0,3.15278,42.5,33.865584240357,33.6744589329,34.097664970840505,37.44,34.074911958048,4.03448,25,NKE
05-23-2014,40.9,45.0,32.0,3.15278,42.5,34.188677022010495,34.111316778516,34.730198726472,37.925,34.5163204062225,4.03448,25,NKE
05-27-2014,40.9,45.0,32.0,3.15278,42.5,34.784805957174,34.684692700887,34.9713806620725,38.305,34.8621662006685,4.03448,25,NKE
05-28-2014,40.9,45.0,32.0,3.15278,42.5,34.8257613802005,34.548174624132,34.8621662006685,38.135,34.7074457136795,4.03448,25,NKE
05-29-2014,40.9,45.0,32.0,3.15278,42.5,34.785050155440004,34.686903360382,34.985908712768,38.19,34.867219565256,4.03448,25,NKE
05-30-2014,40.9,45.0,32.0,3.15278,42.5,34.87634949968,34.83069982756,35.118292761916,38.455,35.109162827492,4.03448,25,NKE
06-02-2014,40.9,45.0,32.0,3.15278,42.5,35.145682565188,34.83069982756,35.145682565188,38.36,35.022428450464,4.03448,25,NKE
06-03-2014,40.9,45.0,32.0,3.15278,42.5,34.885479434104,34.456372516176,34.972213811132,37.775,34.48832728666,4.03448,25,NKE
06-04-2014,40.98077,45.0,32.0,3.11782,42.5,34.438112647328,34.428982712904,34.858089630832,38.065,34.753095384956,4.06667,26,NKE
06-05-2014,40.98077,45.0,32.0,3.11782,42.5,34.835264794772,34.383333040783995,34.938889550484404,37.935,34.634406237444004,4.06667,26,NKE
06-06-2014,40.98077,45.0,32.0,3.11782,42.5,34.766790286592,34.76222531938,35.090902958644,38.115,34.798745057076005,4.06667,26,NKE
06-09-2014,40.98077,45.0,32.0,3.11782,42.5,34.73940048332,34.73940048332,35.109162827492,38.335,34.999603614404,4.06667,26,NKE
06-10-2014,40.96154,45.0,32.0,3.1161,42.5,34.848959696408,34.803310024287995,35.113727794704005,38.155,34.835264794772,4.06667,26,NKE
06-11-2014,40.96154,45.0,32.0,3.1161,42.5,34.543106893204005,34.19160441788,34.60245146696,37.57,34.301163630968,4.06667,26,NKE
06-12-2014,40.96154,45.0,32.0,3.1161,42.5,34.323988467028,34.045525467096,34.438112647328,37.385,34.132259844124,4.06667,26,NKE
06-13-2014,40.75,45.0,32.0,3.12327,42.25,34.118564942488,33.388170188568004,34.205299319516,37.31,34.063785335944004,4.06667,26,NKE
06-16-2014,40.75,45.0,32.0,3.12327,42.25,34.150519712972,33.96335605728,34.37420310636,37.275,34.03183056546,4.06667,26,NKE
