 Date,AMGN Price Target,AMGN Price Target - High,AMGN Price Target - Low,AMGN Price Target - StdDev,AMGN Price Target - Median,AMGN Open,AMGN Low,AMGN High,AMGN Close,AMGN Adj. Close,AMGN Rating,AMGN Price Target - #,Ticker
04-04-2018,196.16667,224.0,165.0,12.67105,195.0,144.42978753862798,144.177728572592,151.470055210668,173.52,150.818178574368,3.66667,24,AMGN
04-05-2018,195.75,224.0,165.0,13.02642,195.0,151.2353796216,148.619181387916,151.609122226412,172.0,149.4970419248,3.66667,24,AMGN
04-06-2018,195.75,224.0,165.0,13.02642,195.0,148.50618943762402,144.45586260407998,149.253674647248,168.14,146.142050169976,3.66667,24,AMGN
04-09-2018,195.47826,224.0,165.0,13.23983,194.0,147.06336914928,146.011674842716,150.32275233078,169.62,147.428420065608,3.69231,23,AMGN
04-10-2018,195.47826,224.0,165.0,13.23983,194.0,148.532264503076,147.854312801324,151.13107935979198,173.13,150.479202723492,3.69231,23,AMGN
04-11-2018,195.47826,224.0,165.0,13.23983,194.0,149.32320815512,149.14937438543998,151.29622144098798,172.41,149.85340115264398,3.69231,23,AMGN
04-12-2018,195.43478,224.0,165.0,13.25281,194.0,150.088076741712,148.593106322464,151.330988194924,171.02,148.645256453368,3.69231,23,AMGN
04-13-2018,195.65217,224.0,165.0,13.11689,194.0,149.59265049812402,148.445347618236,149.870784529612,171.48,149.045074123632,3.69231,23,AMGN
04-16-2018,195.65217,224.0,165.0,13.11689,194.0,150.1489185611,148.688714895788,150.479202723492,171.38,148.95815723879198,3.69231,23,AMGN
04-17-2018,195.65217,224.0,165.0,13.11689,194.0,150.36621077319998,149.131991008472,152.65395009907365,174.88,152.000248208192,3.69231,23,AMGN
04-18-2018,195.65217,224.0,165.0,13.11689,194.0,151.765572619124,151.617813914896,153.11278433414398,175.11,152.200157043324,3.69231,23,AMGN
04-19-2018,195.65217,224.0,165.0,13.11689,194.0,151.64388898034798,149.31451646663598,152.45221600936,172.93,150.305368953812,3.69231,23,AMGN
04-20-2018,195.65217,224.0,165.0,13.11689,194.0,150.45312765804,148.25413047158798,150.774720131948,171.56,149.114607631504,3.69231,23,AMGN
04-23-2018,195.65217,224.0,165.0,13.11689,194.0,149.166757762408,148.8451652885,153.81681110134798,174.66,151.809031061544,3.69231,23,AMGN
04-24-2018,195.65217,224.0,165.0,13.11689,194.0,152.58259133662,148.219363717652,152.76511679478398,171.94,149.444891793896,3.69231,23,AMGN
04-25-2018,194.95652,224.0,165.0,13.34322,194.0,150.93986221314398,148.054221636456,152.486982763296,174.83,151.95678976577202,3.69231,23,AMGN
04-26-2018,194.86957,224.0,165.0,13.3817,194.0,152.469599386328,149.31460338352082,153.564752135312,175.37,152.426140943908,3.69231,23,AMGN
04-27-2018,194.86957,224.0,165.0,13.3817,194.0,152.03501496212797,151.97886665452137,154.64252150732798,177.46,154.242703837064,3.69231,23,AMGN
04-30-2018,194.86957,224.0,165.0,13.3817,194.0,154.633829818844,151.53958871854,155.355239963016,174.48,151.65258066883197,3.69231,23,AMGN
05-01-2018,194.86957,224.0,165.0,13.3817,194.0,149.62741725206,146.002983154232,151.226687933116,169.28,147.132902657152,3.69231,23,AMGN
05-02-2018,194.86957,224.0,165.0,13.3817,194.0,147.15028603412,146.28111718572,148.688714895788,169.43,147.263277984412,3.69231,23,AMGN
05-03-2018,194.86957,224.0,165.0,13.3817,194.0,147.132902657152,144.32548727682,148.054221636456,166.39,144.62100468527598,3.69231,23,AMGN
05-04-2018,194.86957,224.0,165.0,13.3817,194.0,144.247262080464,143.604077132648,147.3241198038,167.98,146.002983154232,3.69231,23,AMGN
05-07-2018,194.90909,224.0,165.0,13.68114,195.0,146.52448446327202,145.585782107,147.69777549172716,168.06,146.072516662104,3.72,22,AMGN
05-08-2018,194.90909,224.0,165.0,13.68114,195.0,146.724393298404,145.585782107,148.19328865219998,168.49,146.446259266916,3.72,22,AMGN
05-09-2018,194.90909,224.0,165.0,13.68114,195.0,146.62878472507998,145.229422879156,148.219363717652,169.64,147.445803442576,3.72,22,AMGN
05-10-2018,194.90909,224.0,165.0,13.68114,195.0,147.984688128584,147.202436165024,149.053765812116,170.77,148.427964241268,3.72,22,AMGN
05-11-2018,195.61905,224.0,165.0,13.60139,198.0,148.088988390392,147.784779293452,151.53958871854,173.89,151.13977104827595,3.75,21,AMGN
05-14-2018,195.61905,224.0,165.0,13.60139,198.0,151.32229650643998,150.40097752713598,154.53822124552,175.96,152.938950564464,3.75,21,AMGN
05-15-2018,195.61905,224.0,165.0,13.60139,198.0,151.939406388804,148.71478996124,152.373990813004,172.34,149.792559333256,3.75,21,AMGN
05-16-2018,195.61905,224.0,165.0,13.60139,198.0,150.081598881355,149.44220835212602,152.910683003834,173.8,152.22749860274,3.75,21,AMGN
05-17-2018,195.61905,224.0,165.0,13.60139,198.0,151.798318658463,151.115134257369,153.655178825539,174.65,152.971994424445,3.75,21,AMGN
05-18-2018,195.90476,224.0,165.0,13.79753,198.0,154.601126457823,153.007029521937,155.328104730782,176.3,154.41719219599,3.75,21,AMGN
05-21-2018,195.90476,224.0,165.0,13.79753,198.0,155.135411694576,154.06684122107,155.853631193162,176.47,154.566091360331,3.75,21,AMGN
05-22-2018,195.90476,224.0,165.0,13.79753,198.0,154.776301945283,154.601126457823,157.281311415961,178.36,156.22149971682802,3.75,21,AMGN
05-23-2018,195.90476,224.0,165.0,13.79753,198.0,155.135411694576,154.7351357057299,157.649179939627,179.94,157.605386067762,3.75,21,AMGN
05-24-2018,195.90476,224.0,165.0,13.79753,198.0,157.657938714,155.02154762772702,157.88557925995426,177.96,155.871148741908,3.75,21,AMGN
05-25-2018,195.90476,224.0,165.0,13.79753,198.0,155.871148741908,155.55583286448,156.852131471684,178.24,156.116394424352,3.75,21,AMGN
05-29-2018,195.90476,224.0,165.0,13.79753,198.0,155.02154762772702,153.95306474196474,156.239017265574,177.44,155.415692474512,3.75,21,AMGN
05-30-2018,195.90476,224.0,165.0,13.79753,198.0,156.160188296217,155.91494261377298,159.217000552394,180.24,157.868149298952,3.75,21,AMGN
05-31-2018,195.90476,224.0,165.0,13.79753,198.0,157.929460719563,156.239017265574,158.49002227943498,179.62,157.325105287826,3.75,21,AMGN
06-01-2018,195.90476,224.0,165.0,13.79753,198.0,158.314846791975,157.973254591428,161.83587408992102,183.57,160.784821165161,3.75,21,AMGN
06-04-2018,195.22727,224.0,165.0,13.8332,195.0,160.443228964614,160.13667186155902,162.88254762749452,185.44,162.422711972912,3.8,22,AMGN
06-05-2018,195.18182,224.0,165.0,13.87161,195.0,160.11039553844,157.47750796191622,161.783321443683,181.73,159.173206680529,3.76,22,AMGN
06-06-2018,195.18182,224.0,165.0,13.87161,195.0,159.418452362973,158.419952084451,161.292830078795,183.55,160.767303616415,3.76,22,AMGN
06-07-2018,195.18182,224.0,165.0,13.87161,195.0,160.697233421431,159.856391081623,161.205242335065,183.3,160.54833425709,3.76,22,AMGN
06-08-2018,195.18182,224.0,165.0,13.87161,195.0,161.06510194509698,160.81109748827998,162.6022668475585,184.3,161.42421169439,3.76,22,AMGN
06-11-2018,195.18182,224.0,165.0,13.87161,195.0,161.284071304422,160.224259605289,161.879667961786,184.61,161.69573369995302,3.76,22,AMGN
06-12-2018,195.18182,224.0,165.0,13.87161,195.0,161.39793537127102,160.644680775193,162.142431192976,185.07,162.098637321111,3.76,22,AMGN
06-13-2018,195.18182,224.0,165.0,13.87161,195.0,162.352641777928,160.679715872685,163.412453477061,183.68,160.881167683264,3.76,22,AMGN
06-14-2018,195.18182,224.0,165.0,13.87161,195.0,161.240277432557,160.02280779471,162.974514758411,185.79,162.72926907596698,3.76,22,AMGN
06-15-2018,195.18182,224.0,165.0,13.87161,195.0,163.324865733331,161.17896601194602,163.561352641402,185.01,162.046084674873,3.76,22,AMGN
06-18-2018,195.18182,224.0,165.0,13.87161,195.0,161.275312530049,159.742527014774,161.59938718185,183.95,161.117654591335,3.76,22,AMGN
06-19-2018,195.18182,224.0,165.0,13.87161,195.0,160.13667186155902,160.13667186155902,163.211001666482,186.19,163.079620050887,3.76,22,AMGN
06-20-2018,195.18182,224.0,165.0,13.87161,195.0,163.132172697125,161.809597766802,164.235778268123,186.51,163.359900830823,3.76,22,AMGN
06-21-2018,195.18182,224.0,165.0,13.87161,195.0,163.359900830823,161.5249375996795,163.359900830823,185.99,162.904444563427,3.76,22,AMGN
06-22-2018,195.18182,224.0,165.0,13.87161,195.0,163.184725343363,161.888426736159,164.743787181757,185.15,162.168707516095,3.76,22,AMGN
06-25-2018,195.18182,224.0,165.0,13.87161,195.0,162.046084674873,161.222759883811,163.517558769537,185.36,162.352641777928,3.76,22,AMGN
06-26-2018,195.18182,224.0,165.0,13.87161,195.0,162.335124229182,161.143930914454,162.86940946593498,184.59,161.678216151207,3.76,22,AMGN
06-27-2018,195.18182,224.0,165.0,13.87161,195.0,161.96725570551598,160.697233421431,164.104396652528,183.53,160.749786067669,3.76,22,AMGN
06-28-2018,195.18182,224.0,165.0,13.87161,195.0,160.425711415868,159.14693035741,161.669457376834,183.34,160.583369354582,3.76,22,AMGN
06-29-2018,195.18182,224.0,165.0,13.87161,195.0,160.802338713907,160.7979593267205,162.95699720966502,184.59,161.678216151207,3.76,22,AMGN
07-02-2018,195.18182,224.0,165.0,13.87161,195.0,161.240277432557,160.02280779471,162.440229521658,185.29,162.291330357317,3.76,22,AMGN
07-03-2018,195.18182,224.0,165.0,13.87161,195.0,163.30734818458498,162.536576039761,164.13943175002,185.71,162.659198880983,3.76,22,AMGN
07-05-2018,195.18182,224.0,165.0,13.87161,195.0,163.035826179022,162.571611137253,164.813857376741,187.36,164.104396652528,3.76,22,AMGN
07-06-2018,195.18182,224.0,165.0,13.87161,195.0,165.164208351661,164.673716986773,167.721770468577,191.01,167.301349298673,3.76,22,AMGN
07-09-2018,195.18182,224.0,165.0,13.87161,195.0,167.73052924295,167.44148968864098,170.26181503674698,194.17,170.069122000541,3.76,22,AMGN
07-10-2018,195.18182,224.0,165.0,13.87161,195.0,170.069122000541,168.641441777742,171.80239586121397,195.69,171.400455705237,3.76,22,AMGN
07-11-2018,195.18182,224.0,165.0,13.87161,195.0,170.44574929857998,168.623924228996,170.962516986587,193.15,169.175727014495,3.76,22,AMGN
07-12-2018,195.18182,224.0,165.0,13.87161,195.0,170.086639549287,168.658959326488,170.147950969898,194.08,169.99029303118402,3.76,22,AMGN
07-13-2018,195.63636,224.0,165.0,14.1824,195.0,170.787341499127,169.377178825074,172.328885788775,195.91,171.593148741443,3.76,22,AMGN
07-16-2018,195.63636,224.0,165.0,14.1824,195.0,171.417973253983,170.01656935430302,172.171227850061,194.88,170.690994981024,3.76,22,AMGN
07-17-2018,195.63636,224.0,165.0,14.1824,195.0,168.492542613401,168.26612829585895,170.70851252977002,193.92,169.850152641216,3.76,22,AMGN
07-18-2018,195.63636,224.0,165.0,14.1824,195.0,169.263314758225,168.21226183346502,169.9202228362,192.8,168.86916991144005,3.76,22,AMGN
07-19-2018,195.90909,224.0,165.0,14.49109,195.0,168.045845120378,166.670717543817,168.912963783305,191.76,167.958257376648,3.76,22,AMGN
07-20-2018,195.90909,224.0,165.0,14.49109,195.0,167.713011694204,165.970015593977,167.713011694204,190.49,166.845893031277,3.76,22,AMGN
07-23-2018,195.90909,224.0,165.0,14.49109,195.0,166.51305960510302,165.680976039668,167.26193481399451,189.97,166.390436763881,3.76,22,AMGN
07-24-2018,195.90909,224.0,165.0,14.49109,195.0,167.511559883625,166.85465180565,169.21952088636,191.4,167.64294149922,3.76,22,AMGN
07-25-2018,195.90909,224.0,165.0,14.49109,195.0,167.835634535426,167.0867593265345,169.447249020058,193.04,169.079380496392,3.76,22,AMGN
07-26-2018,196.81818,224.0,165.0,14.71745,199.0,170.822376596619,168.764064618964,171.312867961507,194.05,169.964016708065,3.76,22,AMGN
07-27-2018,201.95455,228.0,179.0,13.26813,199.0,171.6719777108,166.040085788961,171.8632693431063,192.44,168.553854034012,3.76,22,AMGN
07-30-2018,202.5,228.0,179.0,12.92549,200.0,167.73052924295,166.364160440762,168.35240222343302,190.63,166.96851587249898,3.76,22,AMGN
07-31-2018,202.77273,228.0,179.0,12.93316,202.5,167.2925905243,167.18091615104424,172.977035092377,196.55,172.15371030131502,3.76,22,AMGN
08-01-2018,202.77273,228.0,179.0,12.93316,202.5,171.961017265109,170.53333704231,172.530337599354,195.84,171.531837320832,3.76,22,AMGN
08-02-2018,202.77273,228.0,179.0,12.93316,202.5,170.48078439607198,168.807858490829,172.915723671766,196.38,172.00481113697398,3.76,22,AMGN
08-03-2018,202.77273,228.0,179.0,12.93316,202.5,171.90846461887102,171.75956545453,173.782842334693,197.99,173.414973811027,3.76,22,AMGN
08-06-2018,202.77273,228.0,179.0,12.93316,202.5,172.933241220512,172.12743397819602,175.02658829565902,197.61,173.082140384853,3.76,22,AMGN
08-07-2018,202.77273,228.0,179.0,12.93316,202.5,173.152210579837,173.108416707972,175.96377715357,200.4,175.52583843492002,3.76,22,AMGN
08-08-2018,202.77273,228.0,179.0,12.93316,202.5,173.86167130405,170.857411694111,173.86167130405,196.2,171.84715319826,3.76,22,AMGN
08-09-2018,202.77273,228.0,179.0,12.93316,202.5,171.172727571539,169.77132367185902,171.9557620004852,193.97,169.893946513081,3.76,22,AMGN
08-10-2018,202.77273,228.0,179.0,12.93316,202.5,169.30710863009,168.39777267468514,170.953758212214,194.42,170.288091359866,3.76,22,AMGN
08-13-2018,202.77273,228.0,179.0,12.93316,202.5,170.524578267937,169.674977153756,171.952258490736,195.61,171.33038551025302,3.76,22,AMGN
08-14-2018,202.77273,228.0,179.0,12.93316,202.5,171.619425064562,170.69975375539698,172.512820050608,195.76,171.46176712584798,3.76,22,AMGN
08-15-2018,202.77273,228.0,179.0,12.93316,202.5,170.647201109159,168.947998880797,171.216521443404,195.26,171.02382840719798,3.76,22,AMGN
08-16-2018,202.77273,228.0,179.0,12.93316,202.5,171.48238461837,169.956803391435,173.836894373235,196.44,173.22842556018,3.76,22,AMGN
08-17-2018,202.77273,228.0,179.0,12.93316,202.5,173.05205778828,172.20549248316,175.053831999345,197.42,174.09262764249,3.76,22,AMGN
08-20-2018,203.52174,228.0,179.0,13.1277,205.0,174.50709190645497,173.607616269765,175.04501361075,197.56,174.21608508282,3.76,23,AMGN
08-21-2018,204.13636,228.0,179.0,13.09509,205.0,174.542365460835,173.484158829435,174.9568297248,197.31,173.995625367945,3.79167,22,AMGN
08-22-2018,204.13636,228.0,179.0,13.09509,205.0,173.854531150425,172.69376665966513,175.26547332562498,197.84,174.46299996348,3.79167,22,AMGN
08-23-2018,203.90476,228.0,179.0,13.35916,205.0,174.048535699515,172.50531769539,174.38354628223905,196.6,173.3695197777,3.73913,21,AMGN
08-24-2018,203.90476,228.0,179.0,13.35916,205.0,173.61643465836,172.4836244594463,174.16317475124998,196.64,173.40479333207998,3.73913,21,AMGN
08-27-2018,203.90476,228.0,179.0,13.35916,205.0,174.18081152844,173.53706916100498,175.1816986339725,198.6,175.13319749669998,3.73913,21,AMGN
08-28-2018,203.90476,228.0,179.0,13.35916,205.0,175.50356981769,174.604094181,176.217859293885,198.62,175.15083427388998,3.73913,21,AMGN
08-29-2018,203.90476,228.0,179.0,13.35916,205.0,174.41890802050497,173.65170821273998,176.36777189999998,199.75,176.147312185125,3.73913,21,AMGN
08-30-2018,203.90476,228.0,179.0,13.35916,205.0,175.99739957901,175.22138138264998,176.97624071305498,200.35,176.676415500825,3.73913,21,AMGN
08-31-2018,203.90476,228.0,179.0,13.35916,205.0,176.217859293885,174.94801133620498,176.7808252217898,199.81,176.200222516695,3.73913,21,AMGN
09-04-2018,203.90476,228.0,179.0,13.35916,205.0,175.706392755375,172.24958442613502,176.147312185125,196.73,173.484158829435,3.73913,21,AMGN
09-05-2018,203.90476,228.0,179.0,13.35916,205.0,173.836894373235,173.589979492575,175.194926216865,197.75,174.383634466125,3.73913,21,AMGN
09-06-2018,203.90476,228.0,179.0,13.35916,205.0,174.207266694225,172.06439826564,175.124379108105,196.15,172.972692290925,3.73913,21,AMGN
09-07-2018,203.90476,228.0,179.0,13.35916,205.0,172.337768312085,171.74120432363324,174.207266694225,196.3,173.10496811985,3.73913,21,AMGN
09-10-2018,203.90476,228.0,179.0,13.35916,205.0,174.03971731092,173.18433361720497,179.621757291555,202.5,178.57236904875,3.73913,21,AMGN
09-11-2018,203.90476,228.0,179.0,13.35916,205.0,177.2496107595,175.724029532565,179.0132884785,199.47,175.900397304465,3.73913,21,AMGN
09-12-2018,203.90476,228.0,179.0,13.35916,205.0,176.08558346496,174.72755162132998,177.69053018924998,199.5,175.92685247025,3.73913,21,AMGN
09-13-2018,203.90476,228.0,179.0,13.35916,205.0,176.57941322628,175.84598784683385,179.092653975855,202.93,178.951559758335,3.73913,21,AMGN
09-14-2018,203.90476,228.0,179.0,13.35916,205.0,179.57766534857998,176.36777189999998,180.26549965899,200.58,176.87923843851,3.73913,21,AMGN
09-17-2018,203.71429,228.0,179.0,13.25624,205.0,176.623505169255,175.935670858845,177.64643824627498,200.81,177.082061376195,3.73913,21,AMGN
09-18-2018,203.71429,228.0,179.0,13.25624,205.0,176.73814422099,175.6623008124,179.78048828626498,202.34,178.43127483122998,3.73913,21,AMGN
09-19-2018,203.71429,228.0,179.0,13.25624,205.0,178.739918432055,177.752258909415,180.2478628818,203.2,179.1896562504,3.73913,21,AMGN
09-20-2018,203.71429,228.0,179.0,13.25624,205.0,179.5423917942,179.03092525569,180.99742591237495,205.1,180.86515008345,3.73913,21,AMGN
09-21-2018,203.71429,228.0,179.0,13.25624,205.0,181.35897984477,180.045039944115,182.20854340201228,205.1,180.86515008345,3.73913,21,AMGN
09-24-2018,203.71429,228.0,179.0,13.25624,205.0,180.362501933535,179.992129612545,183.13147595236495,207.21,182.725830076995,3.73913,21,AMGN
09-25-2018,203.71429,228.0,179.0,13.25624,205.0,183.66939765666,181.88808316047,184.2117285552525,206.46,182.06445093237,3.73913,21,AMGN
09-26-2018,203.71429,228.0,179.0,13.25624,205.0,181.91453832625496,181.91453832625496,184.19850097236,206.83,182.390731310385,3.73913,21,AMGN
09-27-2018,203.71429,228.0,179.0,13.25624,205.0,182.90219784889496,182.39954969898,185.35370987830495,208.89,184.20731936095495,3.73913,21,AMGN
09-28-2018,204.59091,228.0,179.0,13.56017,205.0,183.89867576013,182.337820978815,184.1279538636,207.29,182.79637718575495,3.70833,22,AMGN
10-01-2018,204.59091,228.0,179.0,13.56017,205.0,183.18438628393497,182.20554514989,184.60414684773,206.91,182.46127841914495,3.70833,22,AMGN
10-02-2018,205.71429,228.0,179.0,12.8402,205.0,182.02917737799,181.738170554355,183.51066666195,207.67,183.13147595236495,3.70833,21,AMGN
10-03-2018,205.71429,228.0,179.0,12.8402,205.0,183.642942490875,182.22318192708,183.642942490875,206.9,182.45246003055,3.70833,21,AMGN
10-04-2018,205.71429,228.0,179.0,12.8402,205.0,181.738170554355,177.082061376195,182.672919745425,203.47,179.427752742465,3.70833,21,AMGN
10-05-2018,205.71429,228.0,179.0,12.8402,205.0,180.291954824775,177.981537012885,181.738170554355,204.02,179.91276411519,3.70833,21,AMGN
10-08-2018,205.71429,228.0,179.0,12.8402,205.0,179.339568856515,179.216111416185,181.773444108735,205.57,181.279614347415,3.70833,21,AMGN
10-09-2018,205.71429,228.0,179.0,12.8402,205.0,181.438345342125,180.327228379155,183.49302988476,206.0,181.658805057,3.70833,21,AMGN
10-10-2018,205.71429,228.0,179.0,12.8402,205.0,180.7769661975,177.046787821815,181.96744865782497,201.2,177.42597853139998,3.70833,21,AMGN
10-11-2018,205.80952,228.0,179.0,12.87899,205.0,177.734622132225,169.64815979060998,178.97801492412,193.85,170.944462914075,3.70833,21,AMGN
10-12-2018,205.85714,229.0,179.0,12.96253,205.0,172.50531769539,171.209014571925,174.6790504840575,197.39,174.066172476705,3.70833,21,AMGN
10-15-2018,205.85714,229.0,179.0,12.96253,205.0,173.01678423389998,171.9585776025,174.965648113395,195.59,172.47886252960498,3.70833,21,AMGN
10-16-2018,205.85714,229.0,179.0,12.96253,205.0,173.91625987058998,173.03442101109,178.73110004346,202.34,178.43127483122998,3.70833,21,AMGN
10-17-2018,205.85714,229.0,179.0,12.96253,205.0,177.611164691895,175.43302270893,179.28665852494498,202.77,178.810465540815,3.70833,21,AMGN
10-18-2018,205.85714,229.0,179.0,12.96253,205.0,179.16320108461497,176.61495133231784,180.34486515634495,202.72,178.76637359784,3.70833,21,AMGN
10-19-2018,205.85714,229.0,179.0,12.96253,205.0,178.78401037503,177.64643824627498,180.88278686064,201.8,177.9550818471,3.70833,21,AMGN
10-22-2018,205.85714,229.0,179.0,12.96253,205.0,177.39070497702,174.136719585465,177.9550818471,198.02,174.62173095819,3.70833,21,AMGN
10-23-2018,205.85714,229.0,179.0,12.96253,205.0,173.10496811985,170.82982386234,175.565298537855,197.64,174.28663219157997,3.70833,21,AMGN
10-24-2018,206.55,229.0,179.0,12.89758,205.5,173.66934498992998,165.230147104515,174.56793878776048,187.88,165.67988492286,3.73913,20,AMGN
10-25-2018,206.55,229.0,179.0,12.89758,205.5,166.36771923326998,159.886203615945,167.99030273475,188.1,165.87388947194998,3.73913,20,AMGN
10-26-2018,206.55,229.0,179.0,12.89758,205.5,163.4929245513,161.6190169748625,165.194873550135,185.98,164.00439108981,3.73913,20,AMGN
10-29-2018,206.55,229.0,179.0,12.89758,205.5,166.94973288053998,162.96479125834543,168.351856667145,188.19,165.953254969305,3.73913,20,AMGN
10-30-2018,206.55,229.0,179.0,12.89758,205.5,167.046735155085,164.92758819182055,168.4312221645,189.08,166.73809155426,3.73913,20,AMGN
10-31-2018,205.65,224.0,179.0,13.12736,205.5,166.73809155426,166.70281799987998,172.24958442613502,192.79,170.00971372300498,3.73913,20,AMGN
11-01-2018,205.85,224.0,179.0,13.0701,205.5,170.02735050019498,168.39594861012,171.41183750961,192.9,170.10671599755,3.73913,20,AMGN
11-02-2018,205.85,224.0,179.0,13.0701,205.5,171.33247201225498,163.8677060665875,172.2628120090275,187.06,164.95677705807,3.73913,20,AMGN
11-05-2018,206.1,224.0,179.0,13.11831,207.0,165.50351715096,165.388878099225,168.18430728383998,189.92,167.47883619623997,3.73913,20,AMGN
11-06-2018,206.1,224.0,179.0,13.11831,207.0,167.734569465495,167.12918708844825,169.93034822565,190.75,168.21076244962498,3.73913,20,AMGN
11-07-2018,206.1,224.0,179.0,13.11831,207.0,170.02735050019498,169.321879412595,174.36599768893498,197.62,174.26899541439,3.73913,20,AMGN
11-08-2018,206.1,224.0,179.0,13.11831,207.0,174.19844830563,172.20452246041452,174.85100906166,196.02,172.85805323919,3.73913,20,AMGN
11-09-2018,206.1,224.0,179.0,13.11831,207.0,172.284857980515,169.47179201871,173.642889824145,193.16,170.33599410102,3.73913,20,AMGN
11-12-2018,205.65,224.0,179.0,13.16539,205.0,170.768095142175,167.97266595756,171.71166272184,191.56,168.92505192582,3.73913,20,AMGN
11-13-2018,205.65,224.0,179.0,13.16539,205.0,170.115534386145,168.45767733028498,171.79984660779,191.55,168.916233537225,3.73913,20,AMGN
11-14-2018,205.65,224.0,179.0,13.16539,205.0,169.339516189785,167.24955809277,170.5476354273,190.36,167.86684529442002,3.73913,20,AMGN
11-15-2018,205.65,224.0,179.0,13.16539,205.0,167.245247795706,166.1619809496511,171.054752484267,192.45,170.894913126705,3.73913,20,AMGN
11-16-2018,205.65,224.0,179.0,13.16539,205.0,170.81499344792402,170.220035839221,173.372423168916,194.18,172.431146952162,3.73913,20,AMGN
11-19-2018,205.65,224.0,179.0,13.16539,205.0,173.08826431102798,171.267871627683,174.73105770819302,194.91,173.079384346719,3.73913,20,AMGN
11-20-2018,205.65,224.0,179.0,13.16539,205.0,174.331459314288,171.170192020284,176.42713089121202,196.44,174.438018885996,3.73913,20,AMGN
11-21-2018,205.65,224.0,179.0,13.16539,205.0,173.31026341875298,171.03699255564902,175.423694924295,192.77,171.179071984593,3.73913,20,AMGN
11-23-2018,205.65,224.0,179.0,13.16539,205.0,169.829317409625,169.40547671315642,172.697545881432,192.57,171.001472698413,3.73913,20,AMGN
11-26-2018,205.65,224.0,179.0,13.16539,205.0,173.106024239646,170.93043298394102,174.322579349979,194.3,172.53770652387,3.73913,20,AMGN
11-27-2018,205.65,224.0,179.0,13.16539,205.0,171.52539059264402,170.37987519678302,175.139536066407,197.1,175.02409653039,3.73913,20,AMGN
11-28-2018,205.65,224.0,179.0,13.16539,205.0,174.899777030064,174.100580242254,179.39303897041802,201.42,178.860241111878,3.73913,20,AMGN
11-29-2018,205.65,224.0,179.0,13.16539,205.0,177.403926965202,177.181927857477,181.1512719036,202.37,179.703837721233,3.73913,20,AMGN
11-30-2018,205.65,224.0,179.0,13.16539,205.0,179.508478506435,179.188799791311,185.582374093791,208.25,184.925256734925,3.73913,20,AMGN
12-03-2018,205.65,224.0,179.0,13.16539,205.0,184.79205727029,177.93406083444933,184.96965655647003,202.93,180.201115722537,3.73913,20,AMGN
12-04-2018,206.2,232.0,179.0,13.99857,205.0,181.68406976214,175.192815852261,182.696385693366,197.76,175.610174174784,3.73913,20,AMGN
12-06-2018,206.2,232.0,179.0,13.99857,205.0,173.798661455748,171.56091044988,176.720169713409,199.01,176.720169713409,3.73913,20,AMGN
12-07-2018,206.2,232.0,179.0,13.99857,205.0,175.725613710801,169.65171812344502,176.1748511051933,191.44,169.998036731496,3.73913,20,AMGN
12-10-2018,206.2,232.0,179.0,13.99857,205.0,171.409951056627,167.112048331071,172.972824775011,194.09,172.351227273381,3.73913,20,AMGN
12-11-2018,206.2,232.0,179.0,13.99857,205.0,173.967380777619,172.573226381106,176.187371854869,196.18,174.20713981396202,3.73913,20,AMGN
12-12-2018,206.2,232.0,179.0,13.99857,205.0,175.903212996981,174.31369938567002,177.102008178696,196.41,174.411378993069,3.73913,20,AMGN
12-13-2018,206.2,232.0,179.0,13.99857,205.0,174.73105770819302,173.354663240298,175.521374531694,197.53,175.405934995677,3.73913,20,AMGN
12-14-2018,206.2,232.0,179.0,13.99857,205.0,173.194823882736,170.193395946294,174.18041112139193,192.07,170.557474482963,3.73913,20,AMGN
12-17-2018,206.2,232.0,179.0,13.99857,205.0,170.70843387621602,167.511646724976,172.67090598850498,190.08,168.79036158547203,3.73913,20,AMGN
12-18-2018,206.2,232.0,179.0,13.99857,205.0,169.998036731496,163.755421822269,170.442034946946,187.1,166.14413222139,3.73913,20,AMGN
12-19-2018,206.15,232.0,179.0,13.97596,205.0,166.07309250691802,162.085988532177,170.282195589384,185.49,164.714457967641,3.73913,20,AMGN
12-20-2018,206.15,232.0,179.0,13.97596,205.0,164.332619502354,162.254707854048,165.646854220086,184.96,164.24381985926402,3.73913,20,AMGN
12-21-2018,206.65,232.0,179.0,14.62626,205.0,163.258143820965,159.13810678051826,166.59701040114902,180.21,160.02583681248902,3.73913,20,AMGN
12-24-2018,206.65,232.0,179.0,14.62626,205.0,159.39535934655,158.320883665161,162.44118710453702,178.4,158.41856327256002,3.73913,20,AMGN
12-26-2018,206.65,232.0,179.0,14.62626,205.0,158.986880988336,158.844801559392,166.969968902127,187.86,166.81900950887402,3.73913,20,AMGN
12-27-2018,206.65,232.0,179.0,14.62626,205.0,164.59901843162402,163.053904641858,169.083400407669,190.33,169.01236069319702,3.73913,20,AMGN
12-28-2018,206.65,232.0,179.0,14.62626,205.0,170.166756053367,168.772601656854,172.795225488831,190.73,169.367559265557,3.73913,20,AMGN
12-31-2018,206.55,232.0,179.0,14.73253,205.0,170.433154982637,170.148996124749,173.86970117022005,194.67,172.866265203303,3.73913,20,AMGN
01-02-2019,206.3,232.0,179.0,14.79899,204.5,170.957072876868,167.786925618555,171.56091044988,191.9,170.40651508971,3.73913,20,AMGN
