 Date,XOM Price Target,XOM Price Target - High,XOM Price Target - Low,XOM Price Target - StdDev,XOM Price Target - Median,XOM Open,XOM Low,XOM High,XOM Close,XOM Adj. Close,XOM Rating,XOM Price Target - #,Ticker
06-30-2020,49.71429,77,34.0,10.57014,46.0,37.682530966909,37.448262411508,39.018729394011,44.72,38.801814064936,3.08333,21,XOM
07-01-2020,49.71429,77,34.0,10.59714,47.0,38.602251962187005,37.890769682821,39.374470533694,43.71,37.925476135473,3.08333,21,XOM
07-02-2020,49.19048,77,34.0,10.49544,46.0,38.715047933306,38.116361625059,39.2052765770155,44.08,38.246510822504,3.08333,21,XOM
07-06-2020,49.19048,77,34.0,10.49544,46.0,38.758430999121,38.038272106592,39.114172138804,44.39,38.515485830557,3.08333,21,XOM
07-07-2020,49.19048,77,34.0,10.49544,46.0,38.09033178557,37.404879345693,38.1770979172,43.24,37.517675316812,3.08333,21,XOM
07-08-2020,49.19048,77,34.0,10.49544,46.0,37.439585798345,37.170610790292,38.116361625059,43.14,37.430909185182,3.08333,21,XOM
07-09-2020,49.19048,77,34.0,10.49544,46.0,37.22267046927,35.825735750027,37.39620273253,41.36,35.886472042168,3.08333,21,XOM
07-10-2020,49.04762,77,34.0,10.61211,46.0,35.678233326256,35.66088009993,37.057814819173,42.65,37.005755140195,3.08333,21,XOM
07-13-2020,48.90476,77,34.0,10.61851,46.0,37.292083374574,36.6369990807675,37.5584553986781,42.66,37.014431753358,3.08333,21,XOM
07-14-2020,48.90476,77,34.0,10.61851,46.0,36.901635782239,36.667367226838,38.341953567297,44.07,38.237834209341,3.08333,21,XOM
07-15-2020,49.19048,77,38.0,10.28924,46.0,39.070789072989,38.359306793623,39.12163402612418,44.63,38.723724546469,3.08333,21,XOM
07-16-2020,49.16667,77,38.0,10.29255,46.0,38.446072925253,37.994889040777,38.879903583403,44.28,38.420043085764,3.08333,21,XOM
07-17-2020,49.16667,77,38.0,10.29255,46.0,38.463426151579,37.647824514257,38.7714459188655,43.52,37.760620485376,3.08333,21,XOM
07-20-2020,49.16667,77,38.0,10.29255,46.0,37.491645477323,36.8539144098425,37.751943872213,42.5,36.87560594275,3.08333,21,XOM
07-21-2020,49.16667,77,38.0,10.29255,46.0,37.439585798345,37.404879345693,39.209614883597,44.65,38.741077772795,3.08333,21,XOM
07-22-2020,49.16667,77,38.0,10.29255,46.0,38.307247114645,37.630471287931,38.307247114645,43.61,37.838710003843,3.08333,21,XOM
07-23-2020,48.79545,77,38.0,10.19877,46.0,37.65650112742,37.326789827226,38.020918880266,43.7,37.91679952231,3.08,22,XOM
07-24-2020,48.93182,77,38.0,10.18052,46.5,38.072978559244,37.47455254939189,38.541515670046,43.43,37.682530966909,3.08,22,XOM
07-27-2020,48.93182,77,38.0,10.18052,46.5,37.508998703649,37.284708253385446,38.25518743566701,44.07,38.237834209341,3.08,22,XOM
07-28-2020,48.93182,77,38.0,10.18052,46.5,38.099008398733,37.708560806398,38.394013246275,43.55,37.78665032486499,3.08,22,XOM
07-29-2020,48.93182,77,38.0,10.18052,46.5,37.925476135473,37.604441448442,38.25518743566701,44.03,38.203127756689,3.08,22,XOM
07-30-2020,48.93182,77,38.0,10.18052,46.5,37.422232572019,36.2899345542475,37.465615637834,41.87,36.328979313481,3.08,22,XOM
07-31-2020,48.84091,77,38.0,10.04466,46.5,35.712939778907995,35.496024449832994,36.589277708371,42.08,36.511188189904,3.08,22,XOM
08-03-2020,49.34091,77,39.0,9.77635,47.0,36.485158350415,35.981914786961,36.87560594275,42.25,36.658690613675,3.08,22,XOM
08-04-2020,49.29545,77,39.0,9.79408,47.0,36.736780132142,36.650014000512,37.83003339068,43.47,37.717237419561,3.08,22,XOM
08-05-2020,49.29545,77,39.0,9.79408,47.0,38.307247114645,37.769297098539,38.446072925253,43.85,38.046948719755,3.08,22,XOM
08-06-2020,49.43182,77,39.0,9.69805,47.0,37.65650112742,37.526351929975,38.09033178557,43.64,37.864739843332,3.08,22,XOM
08-07-2020,49.43182,77,39.0,9.69805,47.0,37.508998703649,37.14458095080301,37.760620485376,43.44,37.691207580072,3.08,22,XOM
08-10-2020,49.66667,77,39.0,9.8722,47.0,38.16842130403701,37.8256950840985,38.69769470698,44.51,38.619605188513,3.08333,21,XOM
08-11-2020,49.66667,77,39.0,9.8722,47.0,39.47858989165,38.810490678098994,40.276838302646,44.97,39.018729394011,3.08333,21,XOM
08-12-2020,49.66667,77,39.0,9.8722,47.0,39.337249633578,38.602883524809,39.761943286842,44.09,39.009881609187005,3.08333,21,XOM
08-13-2020,49.66667,77,39.0,9.8722,47.0,38.48786232705,37.974690829356,38.815230351441,43.01,38.054320889343,3.08333,21,XOM
08-14-2020,49.66667,77,39.0,9.8722,47.0,37.69156172718,37.523453822763,38.293211069304,43.2,38.22242879376,3.08333,21,XOM
08-17-2020,49.66667,77,39.0,9.8722,47.0,38.195885440431,37.576540529421,38.195885440431,42.64,37.726952864952,3.08333,21,XOM
08-18-2020,49.66667,77,39.0,9.8722,47.0,37.682713942737,37.417280409447,38.213581009317,42.43,37.541149391649,3.08333,21,XOM
08-19-2020,49.66667,77,39.0,9.8722,47.0,37.470367116105,37.0412495706195,37.7402245416165,41.96,37.125303522828,3.08333,21,XOM
08-20-2020,49.66667,77,39.0,9.8722,47.0,36.886413342866994,36.54134974959,37.0589451395055,41.32,36.559045318476,3.08333,21,XOM
08-21-2020,49.71429,77,39.0,9.85197,47.0,36.54134974959,36.019330467453,36.576740887362,41.01,36.284764000743,3.08333,21,XOM
08-24-2020,49.71429,77,39.0,9.85197,47.0,36.523654180704,36.355546276287,37.60998515461554,42.22,37.355345918346,3.08333,21,XOM
08-25-2020,49.71429,77,39.0,9.85197,47.0,36.859869989538,36.010482683010004,37.2182052594795,40.88,36.169742802984,3.08333,21,XOM
08-26-2020,49.13636,77,37.0,9.98315,47.0,35.957395976352,35.391137772,36.1299277729905,40.01,35.399985556443,3.04,22,XOM
08-27-2020,49.13636,77,37.0,9.98315,47.0,35.391137772,34.7762167532115,35.656571305289994,39.74,35.161095376482,3.04,22,XOM
08-28-2020,49.13636,77,37.0,9.98315,47.0,35.249573220912005,35.178790945368,36.205133940756,40.69,36.001634898567,3.04,22,XOM
08-31-2020,49.13636,77,37.0,9.98315,47.0,35.957395976352,35.2982360353485,36.028178251895994,39.94,35.33805106534199,3.04,22,XOM
09-01-2020,49.13636,77,37.0,9.98315,47.0,35.169943160925,34.5461743576935,35.169943160925,39.43,34.886814058749,3.04,22,XOM
09-02-2020,49.13636,77,37.0,9.98315,47.0,34.709858369889,34.462120405485,35.1389759153745,39.19,34.674467232117,3.04,22,XOM
09-03-2020,49.13636,77,37.0,9.98315,47.0,34.68331501656,34.400185914384004,35.417681125329,39.11,34.603684956573,3.04,22,XOM
09-04-2020,49.13636,77,37.0,9.98315,47.0,34.913357412078,34.196686872194995,35.205334298697,39.08,34.577141603243994,3.04,22,XOM
09-08-2020,49.13636,77,37.0,9.98315,47.0,33.842775494475,33.046474894605,34.223230225524,38.18,33.780841003374,3.04,22,XOM
09-09-2020,49.21739,77,36.0,10.03453,47.0,33.931253338905,33.550798607856,34.364794776612,37.95,33.577341961185,3.11538,23,XOM
09-10-2020,49.21739,77,36.0,10.03453,47.0,33.860471063361004,32.64832459467,33.948948907791,37.0,32.7368024391,3.11538,23,XOM
09-11-2020,49.21739,77,36.0,10.03453,47.0,32.8473997446375,32.285565432507,33.011083756833,36.9,32.64832459467,3.11538,23,XOM
09-14-2020,49.08696,77,36.0,10.09482,47.0,32.65717237911299,32.285565432507,32.745650223542995,36.66,32.43597776803799,3.11538,23,XOM
09-15-2020,49.08696,77,36.0,10.09482,47.0,32.55984675024,32.037827468103,33.07231042517856,36.27,32.090914174761004,3.11538,23,XOM
09-16-2020,49.08696,77,36.0,10.09482,47.0,32.259022079178,32.090914174761004,33.754297650045,37.81,33.453472978983,3.11538,23,XOM
09-17-2020,49.08696,77,36.0,10.09482,47.0,33.046474894605,32.710259085771,33.603885314513995,37.8,33.444625194539995,3.11538,23,XOM
09-18-2020,49.08696,77,36.0,10.09482,47.0,33.205735014579,32.47136890581,33.46541748798105,37.19,32.904910343516995,3.11538,23,XOM
09-21-2020,49.08696,77,36.0,10.09482,47.0,32.232478725849,31.568894892624,32.480216690253,36.43,32.232478725849,3.11538,23,XOM
09-22-2020,49.08696,77,36.0,10.09482,47.0,32.259022079178,31.383091419321,32.595237888012,35.53,31.436178125979,3.11538,23,XOM
09-23-2020,49.0,77,36.0,10.12101,47.0,31.542351539295,30.392139561705,31.666220521497,34.39,30.427530699477,3.15385,23,XOM
09-24-2020,49.0,77,36.0,10.12101,47.0,30.43637848392,29.870120279567995,30.807985430526,34.32,30.365596208376,3.15385,23,XOM
09-25-2020,49.0,77,36.0,10.12101,47.0,30.0824671062,29.976293692884003,30.914158843842,34.64,30.648725310552,3.15385,23,XOM
09-28-2020,49.0,77,36.0,10.12101,47.0,31.091114532702,31.0512995027085,31.76354615037,35.31,31.241526868233,3.15385,23,XOM
09-29-2020,49.0,77,36.0,10.12101,47.0,30.9672455505,30.073619321757,31.064571179373,34.28,30.330205070604,3.15385,23,XOM
09-30-2020,49.0,77,36.0,10.12101,47.0,30.648725310552,30.197488303959,30.896463274956,34.33,30.374443992819,3.15385,23,XOM
10-01-2020,48.3913,77,36.0,10.39958,46.0,29.896663632897,29.144601955241995,30.17094495063,33.13,29.312709859659,3.15385,23,XOM
10-02-2020,48.26087,77,33.0,10.57157,46.0,28.534104828675,28.498713690903,29.507361117405,32.98,29.179993093014,3.15385,23,XOM
10-05-2020,48.26087,77,33.0,10.57157,46.0,29.480817764076,29.348100997431,29.861272495125,33.74,29.852424710682,3.15385,23,XOM
10-06-2020,47.86957,77,33.0,10.95566,46.0,30.188640519516,29.471969979633,30.454074052806,33.39,29.542752255177,3.15385,23,XOM
10-07-2020,47.86957,77,33.0,10.95566,46.0,29.763946866252,29.383492135203,29.852424710682,33.5,29.64007788405,3.15385,23,XOM
10-08-2020,47.86957,77,33.0,10.95566,46.0,29.976293692884003,29.870120279567995,31.268070221562,35.26,31.197287946018,3.15385,23,XOM
10-09-2020,47.73913,77,33.0,11.01863,46.0,31.568894892624,30.657573094995,31.807785072585,34.74,30.737203154982,3.15385,23,XOM
10-12-2020,47.73913,77,33.0,11.01863,46.0,30.560247466122,30.285966148389,30.728355370539,34.63,30.639877526109,3.15385,23,XOM
10-13-2020,48.13636,77,33.0,11.03011,46.5,30.728355370539,30.17094495063,30.852224352741,34.22,30.277118363946,3.2,22,XOM
10-14-2020,47.75,77,33.0,11.17602,46.0,30.135553812858,30.109010459529,30.816833214969,34.15,30.215183872845,3.2,22,XOM
10-15-2020,47.56818,77,33.0,11.33207,46.0,29.8126096806885,29.4321549496395,30.489465190578,34.45,30.480617406135,3.2,22,XOM
10-16-2020,47.47727,77,33.0,11.27999,46.0,30.409835130590995,29.9718698006625,30.648725310552,34.1,30.17094495063,3.2,22,XOM
10-19-2020,47.25,74,33.0,10.95419,45.5,30.17094495063,29.542752255177,30.409835130590995,33.42,29.569295608506,3.2,22,XOM
10-20-2020,47.25,74,33.0,10.95419,45.5,29.781642435138,29.489665548519,30.020532615099,33.7,29.81703357291,3.2,22,XOM
10-21-2020,47.25,74,33.0,10.95419,45.5,29.648925668493,29.321557644102,29.746251297366,33.16,29.339253212987995,3.2,22,XOM
10-22-2020,47.25,74,33.0,10.95419,45.5,29.356948781874,29.215384230786,30.931854412728,34.86,30.843376568298,3.2,22,XOM
10-23-2020,47.25,74,33.0,10.95419,45.5,30.940702197171,29.958598123998,31.038027826044,34.16,30.224031657287995,3.2,22,XOM
10-26-2020,47.25,74,33.0,10.95419,45.5,29.737403512923,29.153449739685,29.878968064011,33.35,29.507361117405,3.2,22,XOM
10-27-2020,47.25,74,33.0,10.95419,45.5,29.330405428545,28.93225512861,29.37464435076,32.82,29.038428541926,3.2,22,XOM
10-28-2020,47.02273,74,33.0,11.13193,45.5,28.40138806203,27.888216564336,28.649126026434,31.57,27.932455486551,3.2,22,XOM
10-29-2020,47.02273,74,33.0,11.13193,45.5,27.790890935463,27.525457402173,29.312709859659,32.97,29.171145308571,3.2,22,XOM
10-30-2020,46.43182,74,33.0,10.60049,45.5,28.675669379763,28.321758002043,29.321557644102,32.62,28.861472853066,3.2,22,XOM
11-02-2020,45.52273,74,30.0,11.15029,44.5,29.321557644102,28.817233930851,30.485041298356496,33.99,30.073619321757,3.2,22,XOM
11-03-2020,45.52273,74,30.0,11.15029,44.5,30.516008543907,29.312709859659,30.516008543907,33.41,29.560447824063,3.2,22,XOM
11-04-2020,45.52273,74,30.0,11.15029,44.5,29.436578841861003,28.781842793079,30.206336088402,33.23,29.401187704089,3.2,22,XOM
11-05-2020,45.52273,74,30.0,11.15029,44.5,29.525056686290995,29.321557644102,30.011684830656,33.17,29.348100997431,3.2,22,XOM
11-06-2020,45.52273,74,30.0,11.15029,44.5,29.28616650633,28.861472853066,29.781642435138,32.78,29.003037404154,3.2,22,XOM
11-09-2020,45.43182,74,30.0,11.27376,44.5,32.223630941406,31.905110701458,33.630428667843,36.93,32.674867947999,3.2,22,XOM
11-10-2020,45.43182,74,30.0,11.27376,44.5,33.57193170942,32.602377946152,33.916259214132,36.86,33.399767957064,3.2,22,XOM
11-11-2020,45.43182,74,30.0,11.27376,44.5,33.608176709916,32.792664198756,33.635360460288,36.48,33.055440452351995,3.2,22,XOM
11-12-2020,45.43182,74,30.0,11.27376,44.5,32.493642944664,31.596579182388,32.883276699996,35.23,31.922784186851995,3.2,22,XOM
11-13-2020,45.20455,74,30.0,11.31035,43.5,32.07682543896,32.058702938712,32.8470316995,36.08,32.692990447392,3.2,22,XOM
11-16-2020,45.34091,74,30.0,11.21625,43.5,34.061239216116,33.61723796004,34.586791723308004,38.16,34.577730473184,3.2,22,XOM
11-17-2020,45.20455,74,30.0,11.20132,43.5,34.260586718844,33.870952963512,35.071568604941994,38.67,35.039854229508,3.2,22,XOM
11-18-2020,45.20455,74,30.0,11.20132,43.5,35.356997983848004,33.70785046128,35.45214111015,37.21,33.716911711404,3.2,22,XOM
11-19-2020,45.38636,74,30.0,11.06585,43.5,33.399767957064,33.127930453344,33.979687965,37.4,33.88907546376,3.2,22,XOM
11-20-2020,45.38636,74,30.0,11.06585,43.5,33.84376921314,33.327277956072,33.89813671388399,36.94,33.472257958056,3.2,22,XOM
11-23-2020,45.38636,74,30.0,11.06585,43.5,33.979687965,33.780340462272,35.728509238932,39.36,35.665080488064,3.2,22,XOM
11-24-2020,45.38636,74,30.0,11.06585,43.5,36.707124252324,36.444347998728,38.129740521792,41.98,38.039128020552,3.2,22,XOM
11-25-2020,45.38636,74,30.0,11.06585,43.5,37.758229266708,36.83398175406,37.794474267204,40.81,36.978961756044,3.2,22,XOM
11-27-2020,45.38636,74,30.0,11.06585,43.5,36.87928800468,36.122673619326,37.096758007656,40.19,36.417164248356,3.2,22,XOM
11-30-2020,45.63636,74,30.0,10.67088,44.0,36.06377549352,34.405566720828,36.136265494512,38.13,34.550546722812,3.2,22,XOM
12-01-2020,45.72727,74,30.0,10.90113,44.0,35.302630483104004,34.858629227028,35.92785674166,38.5,34.8858129774,3.2,22,XOM
12-02-2020,45.86364,74,30.0,10.83469,44.0,34.786139226036,34.740832975416005,36.62412320118816,39.94,36.190632995256,3.2,22,XOM
12-03-2020,45.86364,74,30.0,10.83469,44.0,36.308429246868,36.000346742652,36.820389878874,40.21,36.435286748604,3.2,22,XOM
12-04-2020,45.86364,74,30.0,10.83469,44.0,36.942716755548005,36.83398175406,37.839780517824,41.68,37.767290516832,3.20833,22,XOM
12-07-2020,45.86364,74,30.0,10.83469,44.0,37.531698013608,36.852104254308,37.640433015096,40.9,37.06051300716,3.20833,22,XOM
12-08-2020,45.86364,74,30.0,10.83469,44.0,36.725246752572,36.643695501456,38.591864278116006,42.24,38.274720523776,3.20833,22,XOM
12-09-2020,45.90909,74,30.0,10.80786,44.0,38.700599279604,38.401578025512,39.624846792252,42.8,38.78215053072,3.20833,22,XOM
12-10-2020,46.40909,74,30.0,10.33819,44.5,39.14460053568,38.7468116552364,40.2944731764156,44.01,39.878561795724,3.2,22,XOM
12-11-2020,46.63636,74,30.0,10.33769,45.0,39.59766304188,39.153661785804,39.80154116967,43.8,39.68827554312,3.2,22,XOM
12-14-2020,47.34091,74,36.0,9.7087,45.0,40.177583049816,38.220353023032,40.286318051304,42.22,38.256598023528,3.2,22,XOM
12-15-2020,48.25,74,36.0,9.68099,46.5,38.455945526256,38.111618021544,39.162723035928,43.04,38.999620533696,3.32,22,XOM
12-16-2020,48.25,74,36.0,9.68099,46.5,39.6429692925,38.927130532704,39.969174296964,43.7,39.59766304188,3.32,22,XOM
12-17-2020,48.47727,74,36.0,9.6607,48.0,39.8695005456,39.32582553816,39.905745546096,43.48,39.398315539152,3.32,22,XOM
12-18-2020,48.75,74,36.0,9.47215,48.0,39.208029286548005,38.437823026008,39.670243655373234,42.73,38.718721779852,3.32,22,XOM
12-21-2020,48.75,74,36.0,9.47215,48.0,37.250799259764,36.725246752572,38.129740521792,41.95,38.01194427018,3.32,22,XOM
12-22-2020,48.75,74,36.0,9.47215,48.0,37.676678015592,37.359534261252,37.96663801956,41.24,37.368595511376,3.32,22,XOM
12-23-2020,48.75,74,36.0,9.47215,48.0,37.613249264724,37.567943014104,38.410639275636,41.77,37.848841767948,3.32,22,XOM
12-24-2020,48.75,74,36.0,9.47215,48.0,37.74010676646,37.495453013112005,37.92133176894,41.6,37.69480051584,3.32,22,XOM
12-28-2020,48.75,74,36.0,9.47215,48.0,37.776351766956,37.622310514848,38.55561927762,41.74,37.821658017576,3.32,22,XOM
12-29-2020,48.75,74,36.0,9.47215,48.0,38.093495521296,37.332350510880005,38.165985522288,41.27,37.395779261748,3.32,22,XOM
12-30-2020,48.88636,74,36.0,9.46757,49.0,37.450146762492,37.395779261748,38.437823026008,41.6,37.69480051584,3.32,22,XOM
12-31-2020,48.88636,74,36.0,9.46757,49.0,37.577004264228,37.123941758028,37.767290516832,41.22,37.350473011128,3.32,22,XOM
01-04-2021,48.88636,74,36.0,9.46757,49.0,37.55888176398,37.1511255084,38.279251148838,41.5,37.6041880146,3.32,22,XOM
01-05-2021,48.88636,74,36.0,9.46757,49.0,37.912270518816,37.903209268692,40.59440055552,43.5,39.4164380394,3.32,22,XOM
01-06-2021,49.11364,79,36.0,10.10618,49.0,40.241011800684,39.59766304188,40.86623805924,44.61,40.422236803164,3.32,22,XOM
01-07-2021,49.11364,79,36.0,10.10618,49.0,40.775625558,40.349746802172,41.292116815068,44.96,40.739380557504,3.32,22,XOM
01-08-2021,49.11364,79,36.0,10.10618,49.0,40.95685056048,40.73031930738,41.518648068168,45.46,41.192443063704,3.32,22,XOM
01-11-2021,49.43182,79,36.0,10.2384,49.0,40.811870558496,40.5490943049,42.710202459474,46.84,42.442895580816,3.36,22,XOM
01-12-2021,49.65909,79,36.0,10.05822,49.0,43.004693088504,42.506324331684,43.648041847308,47.88,43.385265593712,3.36,22,XOM
01-13-2021,49.93182,79,36.0,10.14474,49.0,43.974246851772,43.213101841356,44.137349354004,48.42,43.874573100408,3.4,22,XOM
01-14-2021,50.43182,79,36.0,10.07054,49.0,43.9470631014,43.9470631014,46.284865633392,50.31,45.587149373844,3.44,22,XOM
01-15-2021,50.43182,79,36.0,10.07054,49.0,44.318574356484,42.850651836396,44.472615608592,47.89,43.394326843836,3.44,22,XOM
01-19-2021,51.43182,79,36.5,9.43434,49.0,43.90175685078,43.81114434954,44.798820613056,48.84,44.255145605616,3.44,22,XOM
01-20-2021,51.70455,79,36.5,9.3598,49.5,44.499799358964,44.39169864498468,45.070658116776,49.53,44.880371864172,3.44,22,XOM
01-21-2021,51.15217,79,36.5,9.51365,49.0,44.699146861692,43.204040591232,44.753514362436,48.11,43.593674346564,3.34615,23,XOM
01-22-2021,51.15217,79,36.5,9.51365,49.0,42.596936832924,42.261670578336,43.167795590736,47.43,42.977509338132,3.34615,23,XOM
01-25-2021,51.43478,79,36.5,9.43894,50.0,42.49726308156,41.826730572384,42.63318183342,46.9,42.49726308156,3.34615,23,XOM
01-26-2021,51.43478,79,36.5,9.43894,50.0,42.823468086024,41.54583181854,43.367143093464,45.87,41.563954318788,3.34615,23,XOM
01-27-2021,51.43478,79,36.5,9.43894,50.0,40.775625558,40.349746802172,42.279793078584,45.35,41.09276931234,3.34615,23,XOM
01-28-2021,51.43478,79,36.5,9.43894,50.0,41.627383069656,41.400851816556,42.216364327716,46.06,41.736118071144,3.34615,23,XOM
01-29-2021,51.43478,79,36.5,9.43894,50.0,41.27399431482,40.331624301924,41.717995570896,44.84,40.630645556016,3.34615,23,XOM
02-01-2021,51.43478,79,36.5,9.43894,50.0,41.301178065192,40.132276799196,41.301178065192,44.92,40.703135557008,3.34615,23,XOM
02-02-2021,51.86957,79,36.5,9.59191,50.0,41.509586818044,41.0297936239782,42.57528044512764,45.63,41.346484315812,3.34615,23,XOM
02-03-2021,52.26087,80,36.5,9.68624,50.0,41.346484315812,41.156198063208,43.194979341108,47.42,42.968448088008,3.34615,23,XOM
02-04-2021,52.30435,80,36.5,9.69619,50.0,43.385265593712,42.8144068359,43.838328099912005,48.33,43.793021849292,3.34615,23,XOM
02-05-2021,52.30435,80,36.5,9.69619,50.0,44.563228109832,44.436370608096,45.414985621488,49.95,45.26094436938,3.34615,23,XOM
02-08-2021,52.69565,80,39.0,9.22042,50.0,46.139885631408,45.949599378804,47.444705649264,52.1,47.20911314604,3.38462,23,XOM
02-09-2021,52.82609,80,39.0,9.28722,50.0,46.693065843207,45.863704105317,46.960304625416,50.63,46.65620532152301,3.38462,23,XOM
02-10-2021,52.82609,80,39.0,9.28722,50.0,46.65620532152301,46.435963704461095,47.384200624782,51.12,47.10774671215199,3.38462,23,XOM
02-11-2021,52.82609,80,39.0,9.28722,50.0,46.895798712469,44.951406193638,46.932659234153,49.84,45.928210018264,3.38462,23,XOM
02-12-2021,52.82609,80,39.0,9.28722,50.0,45.550389671003,45.531959410160994,46.73140078575835,50.52,46.554838886892,3.38462,23,XOM
02-16-2021,53.26087,80,39.0,9.47063,50.0,47.881817667516,47.568503233202,48.407080101513,52.04,47.955538710884,3.38462,23,XOM
02-17-2021,53.32609,80,39.0,9.47033,50.0,48.241207753935,47.73437558078,49.08853899614595,52.85,48.701964274985,3.38462,23,XOM
02-18-2021,53.32609,80,39.0,9.47033,50.0,48.665103753301,47.789666363306,48.7802928835635,52.02,47.937108450042,3.38462,23,XOM
02-19-2021,53.32609,80,39.0,9.47033,50.0,48.020044623831,47.8403495806215,48.434725492776,52.37,48.259638014777,3.38462,23,XOM
02-22-2021,53.54348,80,39.0,9.44885,53.0,48.46237088403901,48.46237088403901,50.508129837501,54.3,50.03815818603,3.38462,23,XOM
02-23-2021,53.76087,81,39.0,9.63223,53.0,50.66478705465799,49.522110882454,50.9182031412355,55.05,50.729292967605,3.34615,23,XOM
02-24-2021,54.1087,81,39.0,9.98908,53.0,50.858304793499,50.566461613065925,52.5262433997,56.7,52.24978948707,3.34615,23,XOM
02-25-2021,54.1087,81,39.0,9.98908,53.0,52.507813138858,51.00722130110236,52.752014095014495,55.76,51.383567227496,3.34615,23,XOM
02-26-2021,54.71739,81,39.0,10.19679,54.0,50.13952462066099,48.950772796352,50.7339005328155,54.37,50.102664098976994,3.34615,23,XOM
03-01-2021,55.02174,81,39.0,10.09571,55.0,52.037841487387,51.724527053073,53.088366355381,56.4,51.97333557443999,3.34615,23,XOM
03-02-2021,55.63043,81,39.0,10.32327,55.0,52.203713834964994,51.623160618442,52.489382878016,56.07,51.669236270547,3.34615,23,XOM
03-03-2021,55.80435,81,39.0,10.36165,55.0,51.991765835282,51.494148792548,53.410895920116,56.52,52.083917139492,3.34615,23,XOM
03-04-2021,57.1087,84,39.0,10.37551,59.0,52.636824964752,52.61839470391,54.80090619281964,58.71,54.102030701691,3.34615,23,XOM
03-05-2021,57.1087,84,39.0,10.37551,59.0,55.134125308843,54.470635918531,56.25837122020499,60.93,56.147789655153,3.34615,23,XOM
03-08-2021,58.45652,84,39.0,10.83564,60.0,56.746773132518,55.124910178422,56.774418523780994,60.87,56.092498872627,3.34615,23,XOM
03-09-2021,58.45652,84,39.0,10.83564,60.0,55.852905481681,54.802380613687,56.571685654519,59.93,55.226276613053,3.34615,23,XOM
03-10-2021,58.45652,84,39.0,10.83564,60.0,55.769969307892,55.318427917263,57.0554800016215,61.77,56.921860610517,3.34615,23,XOM
03-11-2021,58.93478,84,39.0,11.13192,60.0,56.931075740938,56.451888959046,57.640640783355,61.31,56.497964611151,3.34615,23,XOM
03-12-2021,59.06522,84,39.0,11.14948,60.0,56.719127741254994,56.67305208915,57.474768435776994,61.97,57.106163218937,3.34615,23,XOM
03-15-2021,59.80435,90,39.0,11.77944,60.0,56.663836958729,55.170985830527,57.000189219095496,60.39,55.650172612419,3.34615,23,XOM
03-16-2021,59.80435,90,39.0,11.77944,60.0,54.866886526634,53.853222180324,54.97746809168599,59.11,54.470635918531,3.34615,23,XOM
03-17-2021,59.80435,90,39.0,11.77944,60.0,54.083600440849,54.019094527902,55.041974004633,59.37,54.71022930947699,3.34615,23,XOM
03-18-2021,59.80435,90,39.0,11.77944,60.0,54.194182005901,52.083917139492,54.3370165274265,56.81,52.351155921701,3.34615,23,XOM
03-19-2021,59.80435,90,39.0,11.77944,60.0,52.259004617491,51.429735030905206,52.9547469642765,56.49,52.056271748229,3.34615,23,XOM
03-22-2021,60.06522,90,40.0,11.37532,60.0,52.06548687865,51.51257905339,52.397231573806,55.91,51.521794183811,3.34615,23,XOM
03-23-2021,60.67391,90,40.0,11.52276,62.0,50.627926532974,50.176385142345,51.871969139809,55.22,50.885950184762,3.34615,23,XOM
03-24-2021,60.67391,90,40.0,11.52276,62.0,51.678451400968,51.678451400968,52.784267051488,56.34,51.918044791914,3.34615,23,XOM
03-25-2021,60.67391,90,40.0,11.52276,62.0,50.876735054341,50.22246079445,52.06548687865,56.18,51.770602705178,3.34615,23,XOM
03-26-2021,60.67391,90,40.0,11.52276,62.0,52.80269731233,52.08751104035618,53.245023572538,57.71,53.180517659591,3.34615,23,XOM
03-29-2021,60.67391,90,40.0,11.52276,62.0,52.839557834014,52.286650008754,53.281884094222,57.4,52.89484861654,3.34615,23,XOM
03-30-2021,61.28261,90,40.0,11.25671,63.0,52.397231573806,52.056271748229,52.857988094856,56.69,52.240574356649,3.34615,23,XOM
03-31-2021,61.28261,90,40.0,11.25671,63.0,51.927259922335,51.42042774917999,52.185283574123,55.83,51.44807314044299,3.34615,23,XOM
04-01-2021,61.28261,90,40.0,11.25671,63.0,51.899614531072,51.733742183494,52.940924268645,57.39,52.885633486119,3.34615,23,XOM
04-05-2021,61.35833,90,40.0,11.02569,63.05,52.80269731233,51.733742183494,52.821127573172,56.5,52.06548687865,3.33333,24,XOM
04-06-2021,61.35833,90,40.0,11.02569,63.05,52.378801312964,51.844323748546,53.02376829112979,56.34,51.918044791914,3.33333,24,XOM
04-07-2021,61.35833,90,40.0,11.02569,63.05,51.964120444019,51.825893487704,52.314295400017,56.59,52.148423052439,3.33333,24,XOM
04-08-2021,61.35833,90,40.0,11.02569,63.05,51.540224444653,50.978101488972,51.678451400968,56.0,51.6047303576,3.33333,24,XOM
04-09-2021,61.35833,90,40.0,11.02569,63.05,51.6047303576,51.171619227813,52.0055885309135,55.87,51.484933662127,3.33333,24,XOM
04-12-2021,61.775,90,40.0,10.57955,63.05,52.3004727043855,50.968886358551,52.332725660859,55.5,51.14397383655,3.40741,24,XOM
04-13-2021,62.29583,90,40.0,10.12651,63.05,50.95967122812999,50.766153489289,51.586300096758,55.71,51.337491575391,3.40741,24,XOM
