 Date,RTX Price Target,RTX Price Target - High,RTX Price Target - Low,RTX Price Target - StdDev,RTX Price Target - Median,RTX Open,RTX Low,RTX High,RTX Close,RTX Adj. Close,RTX Rating,RTX Price Target - #,Ticker
04-13-2021,85.33333,102.0,70.0,7.76745,85.5,74.8673713008,73.65970301143248,74.944158348288,77.7,74.57941987272001,4.15,18,RTX
04-14-2021,85.83333,102.0,70.0,7.76209,87.0,74.8673713008,74.64382500880056,75.524860394916,77.96,74.828977777056,4.15,18,RTX
04-15-2021,86.88889,102.0,70.0,8.30588,88.5,75.020945395776,73.88833644532801,75.136125967008,77.97,74.83857615799201,4.15,18,RTX
04-16-2021,87.16667,102.0,70.0,7.91096,88.5,75.433675776024,73.95552511188001,75.433675776024,78.22,75.078535681392,4.15,18,RTX
04-19-2021,87.16667,102.0,70.0,7.91096,88.5,74.982551872032,74.61378207647088,75.568053109128,78.59,75.433675776024,4.15,18,RTX
04-20-2021,87.16667,102.0,70.0,7.91096,88.5,74.67540368208,73.0153636991988,74.78098587237601,77.09,73.99391863562401,4.15,18,RTX
04-21-2021,87.16667,102.0,70.0,7.91096,88.5,73.725163969416,73.33163035104,75.769619108784,78.87,75.70243044223201,4.15,18,RTX
04-22-2021,87.16667,102.0,70.0,7.91096,88.5,75.817611013464,75.39528225228,76.700662059576,78.74,75.577651490064,4.15,18,RTX
04-23-2021,87.16667,102.0,70.0,7.91096,88.5,75.64484015661601,75.64484015661601,77.516524439136,80.54,77.30536005854401,4.15,18,RTX
04-26-2021,87.16667,102.0,70.0,7.91096,88.5,77.7468855816,77.550118772412,78.773912341752,81.0,77.7468855816,4.15,18,RTX
04-27-2021,87.70588,102.0,70.0,8.07876,89.0,79.436200626336,77.631705010368,80.328850053384,82.81,79.484192531016,4.15,17,RTX
04-28-2021,90.11765,103.0,70.0,8.17372,90.0,78.20760786652801,78.20760786652801,79.78174234003201,83.08,79.743348816288,4.15,17,RTX
04-29-2021,90.11765,103.0,70.0,8.17372,90.0,80.204071101216,79.191441912468,80.43443224368,82.87,79.54178281663201,4.15,17,RTX
04-30-2021,90.11765,103.0,70.0,8.17372,90.0,79.23463462668,79.04266700796,80.05798374337007,83.24,79.896922911264,4.15,17,RTX
05-03-2021,92.17647,103.0,81.0,6.77569,95.0,80.43443224368,79.935316435008,81.053527814052,84.14,80.760777195504,4.25,17,RTX
05-04-2021,92.17647,103.0,81.0,6.77569,95.0,80.74158043363201,79.81063346664936,81.19270433762401,83.94,80.568809576784,4.25,17,RTX
05-05-2021,92.17647,103.0,81.0,6.77569,95.0,80.271259767768,80.184874339344,81.269491385112,84.13,80.75117881456801,4.25,17,RTX
05-06-2021,92.17647,103.0,81.0,6.77569,95.0,81.403868718216,80.17537194221737,81.49025414664001,84.68,81.27908976604802,4.25,17,RTX
05-07-2021,93.05556,108.0,81.0,7.51644,95.0,81.403868718216,80.760777195504,82.47869541542929,85.71,82.267723002456,4.28571,18,RTX
05-10-2021,93.78947,108.0,81.0,7.27345,95.0,83.371536810096,81.519049289448,83.54430766694401,85.04,81.62463147974401,4.28571,19,RTX
05-11-2021,93.78947,108.0,81.0,7.27345,95.0,80.856761004864,80.00250510156,81.77820557472,84.33,80.943146433288,4.28571,19,RTX
05-12-2021,93.45,108.0,81.0,7.24206,95.0,80.84716262392801,78.917888055792,81.451860622896,82.28,78.975478341408,4.22727,20,RTX
05-13-2021,93.45,108.0,81.0,7.24206,95.0,78.99467510328,78.84110100830401,80.895154528608,83.78,80.41523548180801,4.22727,20,RTX
05-14-2021,94.05,108.0,81.0,6.83721,95.0,81.05832700452001,80.96714238562801,82.613264716152,85.88,82.430895478368,4.22727,20,RTX
05-17-2021,94.05,108.0,81.0,6.83721,95.0,81.643828241616,81.643828241616,83.093183762952,86.57,83.093183762952,4.22727,20,RTX
05-18-2021,94.05,108.0,81.0,6.83721,95.0,82.73804366832,81.92218128876,83.467520619456,85.38,81.950976431568,4.22727,20,RTX
05-19-2021,94.8,108.0,81.0,6.93974,95.5,81.43266386102401,80.223267863088,81.845394241272,85.21,81.787803955656,4.22727,20,RTX
05-20-2021,95.25,108.0,81.0,6.66239,95.5,81.826428653274,81.198777265209,82.618235019756,85.23,82.29958123812301,4.22727,20,RTX
05-21-2021,95.78947,108.0,81.0,6.39555,96.0,82.898264100585,82.608578844555,84.10528600071,85.81,82.859639399781,4.28571,19,RTX
05-24-2021,95.78947,108.0,81.0,6.39555,96.0,83.516259313449,83.0431067286,83.96044337269501,86.48,83.50660313824801,4.28571,19,RTX
05-25-2021,95.78947,108.0,81.0,6.39555,96.0,83.651445766263,83.03345055339899,84.279097154328,86.26,83.29416728382601,4.28571,19,RTX
05-26-2021,95.78947,108.0,81.0,6.39555,96.0,83.361760510233,83.0431067286,83.748007518273,86.5,83.52591548865,4.28571,19,RTX
05-27-2021,95.78947,108.0,81.0,6.39555,96.0,85.45715052885001,84.6894846003705,85.75649196008101,88.61,85.563368456061,4.28571,19,RTX
05-28-2021,95.78947,108.0,81.0,6.39555,96.0,85.36058877684,85.0081383820035,85.775804310483,88.71,85.65993020807099,4.28571,19,RTX
06-01-2021,95.78947,108.0,81.0,6.39555,96.0,86.722109480181,85.785460485684,86.83798358259301,88.99,85.930303113699,4.28571,19,RTX
06-02-2021,95.78947,108.0,81.0,6.39555,96.0,86.181363668925,85.40548999152465,86.181363668925,88.63,85.582680806463,4.28571,19,RTX
06-03-2021,96.31579,108.0,81.0,6.71254,97.0,85.080559696011,84.86329575398851,85.9080939107367,88.68,85.63096168246801,4.28571,19,RTX
06-04-2021,96.31579,108.0,81.0,6.71254,97.0,85.601993156865,85.50388641682284,86.171707493724,89.02,85.959271639302,4.28571,19,RTX
06-07-2021,96.31579,108.0,81.0,6.71254,97.0,85.910990763297,85.437838178448,86.08480191691501,88.97,85.910990763297,4.28571,19,RTX
06-08-2021,96.31579,108.0,81.0,6.71254,97.0,86.13308279292,85.70821108407601,86.693140954578,89.45,86.37448717294501,4.28571,19,RTX
06-09-2021,96.31579,108.0,81.0,6.71254,97.0,86.28758159613601,85.766148135282,86.49036127535699,88.85,85.795116660885,4.28571,19,RTX
06-10-2021,96.31579,108.0,81.0,6.71254,97.0,86.71245330498,85.128840572016,86.886264458598,88.25,85.215746148825,4.28571,19,RTX
06-11-2021,96.31579,108.0,81.0,6.71254,97.0,85.65027403287,85.1336686596165,85.910990763297,88.81,85.75649196008101,4.28571,19,RTX
06-14-2021,96.78947,108.0,81.0,6.98554,97.0,85.669586383272,85.2109180612245,86.123426617719,88.72,85.669586383272,4.28571,19,RTX
06-15-2021,96.78947,108.0,81.0,6.98554,97.0,85.891678412895,85.74683578488,86.7076252173795,89.4,86.32620629694,4.28571,19,RTX
06-16-2021,96.78947,108.0,81.0,6.98554,97.0,86.162051318523,84.92606089279501,86.355174822543,88.43,85.38955730244301,4.28571,19,RTX
06-17-2021,96.78947,108.0,81.0,6.98554,97.0,85.437838178448,83.352104335032,85.679242558473,87.13,84.134254526313,4.28571,19,RTX
06-18-2021,96.78947,108.0,81.0,6.98554,97.0,82.94654497659,82.67617207096201,83.748007518273,85.92,82.96585732699201,4.28571,19,RTX
06-21-2021,96.78947,108.0,81.0,6.98554,97.0,83.767319868675,83.545227839052,85.109528221614,88.0,84.9743417688,4.28571,19,RTX
06-22-2021,97.31579,108.0,81.0,7.42012,97.0,84.665344162368,83.873537795886,85.032278820006,87.38,84.375658906338,4.28571,19,RTX
06-23-2021,97.31579,108.0,81.0,7.42012,97.0,84.414283607142,83.593508715057,84.597750935961,86.6,83.62247724065999,4.28571,19,RTX
06-24-2021,97.31579,108.0,81.0,7.42012,97.0,84.18253540231801,83.2893391962255,84.18253540231801,86.85,83.86388162068499,4.28571,19,RTX
06-25-2021,97.31579,108.0,81.0,7.42012,97.0,84.037692774303,83.699726642268,84.39497125674,86.72,83.738351343072,4.28571,19,RTX
06-28-2021,97.31579,108.0,81.0,7.42012,97.0,83.41969756143901,81.84574100367601,83.42935373664001,85.11,82.183707135711,4.28571,19,RTX
06-29-2021,97.31579,108.0,81.0,7.42012,97.0,82.444423866138,81.440181645234,82.917576450987,84.44,81.536743397244,4.28571,19,RTX
06-30-2021,97.31579,108.0,81.0,7.42012,97.0,81.440181645234,81.247058141214,82.724452946967,85.31,82.376830639731,4.28571,19,RTX
07-01-2021,97.31579,108.0,81.0,7.42012,97.0,82.483048566942,82.338205938927,83.284511108625,86.22,83.255542583022,4.28571,19,RTX
07-02-2021,97.31579,108.0,81.0,7.42012,97.0,83.52591548865,82.878951750183,84.0087242487,86.7,83.71903899267001,4.28571,19,RTX
07-06-2021,97.31579,108.0,81.0,7.42012,97.0,83.18794935661501,82.00989598209301,83.516259313449,85.75,82.801702348575,4.28571,19,RTX
07-07-2021,97.31579,108.0,81.0,7.42012,97.0,82.241644186917,81.903678054882,83.081731429404,85.83,82.878951750183,4.28571,19,RTX
07-08-2021,97.68421,108.0,81.0,7.11598,97.0,81.69124220046,81.131184038802,82.82584278657751,85.44,82.50236091734399,4.28571,19,RTX
07-09-2021,97.68421,108.0,81.0,7.11598,97.0,83.52591548865,83.062419079002,83.767319868675,86.38,83.41004138623799,4.28571,19,RTX
07-12-2021,97.68421,108.0,81.0,7.11598,97.0,82.618235019756,82.096801558902,83.42935373664001,86.22,83.255542583022,4.28571,19,RTX
07-13-2021,97.68421,108.0,81.0,7.11598,97.0,83.207261707017,82.328549763726,83.274854933424,85.33,82.396142990133,4.28571,19,RTX
07-14-2021,97.68421,108.0,81.0,7.11598,97.0,82.251300362118,81.556055747646,82.9320607137885,84.91,81.990583631691,4.28571,19,RTX
07-15-2021,97.68421,108.0,81.0,7.11598,97.0,81.198777265209,81.053934637194,82.58443840655251,84.98,82.05817685809801,4.28571,19,RTX
07-16-2021,97.68421,108.0,81.0,7.11598,97.0,82.67617207096201,80.43593942433,82.801702348575,83.53,80.658031453953,4.28571,19,RTX
07-19-2021,97.68421,108.0,81.0,7.11598,97.0,78.98751314418,76.979028702372,79.142011947396,81.05,78.263300004105,4.28571,19,RTX
07-20-2021,97.68421,108.0,81.0,7.11598,97.0,78.50470438413,78.234331478502,82.20301948611299,84.8,81.88436570448,4.28571,19,RTX
07-21-2021,97.68421,108.0,81.0,7.11598,97.0,82.3333778513265,82.12577008450499,83.9652714602955,86.58,83.603164890258,4.28571,19,RTX
07-22-2021,97.68421,108.0,81.0,7.11598,97.0,83.303823459027,82.260956537319,83.52591548865,85.82,82.86929557498199,4.28571,19,RTX
07-23-2021,97.68421,108.0,81.0,7.11598,97.0,83.748007518273,82.666515895761,83.748007518273,85.81,82.859639399781,4.28571,19,RTX
07-26-2021,97.68421,108.0,81.0,7.11598,97.0,82.782389998173,82.483048566942,83.23623023262,85.95,82.994825852595,4.28571,19,RTX
07-27-2021,98.55556,108.0,83.0,7.18967,100.0,84.58809476076,84.4055930494611,86.384143348146,88.22,85.186777623222,4.28571,18,RTX
07-28-2021,100.05556,110.0,83.0,7.16063,100.5,86.055833391312,83.96121586671109,86.055833391312,87.2,84.20184775272,4.28571,18,RTX
07-29-2021,100.27778,110.0,83.0,6.80527,100.5,85.582680806463,84.481876833549,85.601993156865,87.65,84.63637563676501,4.38095,18,RTX
07-30-2021,100.27778,110.0,83.0,6.80527,100.5,84.366002731137,83.680414291866,84.742593563976,86.95,83.96044337269501,4.38095,18,RTX
08-02-2021,100.27778,110.0,83.0,6.80527,100.5,84.143910701514,83.535571663851,85.688898733674,86.61,83.632133415861,4.38095,18,RTX
08-03-2021,100.66667,110.0,83.0,6.57436,100.5,83.709382817469,82.396142990133,84.9743417688,87.97,84.945373243197,4.38095,18,RTX
08-04-2021,100.66667,110.0,83.0,6.57436,100.5,83.88319397108701,82.705140596565,84.385315081539,85.82,82.86929557498199,4.38095,18,RTX
08-05-2021,100.66667,110.0,83.0,6.57436,100.5,83.439009911841,83.226574057419,84.42393978234301,86.88,83.892850146288,4.38095,18,RTX
08-06-2021,100.66667,110.0,83.0,6.57436,100.5,84.443252132745,84.17287922711701,84.955029418398,87.58,84.568782410358,4.38095,18,RTX
08-09-2021,100.66667,110.0,83.0,6.57436,100.5,84.066661299906,83.554884014253,84.4191116947425,87.08,84.085973650308,4.38095,18,RTX
08-10-2021,100.66667,110.0,83.0,6.57436,100.5,84.192191577519,84.0087242487,85.032278820006,87.65,84.63637563676501,4.38095,18,RTX
08-11-2021,101.38889,110.0,83.0,6.84056,102.5,84.79087443998101,84.42393978234301,85.611649332066,88.62,85.573024631262,4.38095,18,RTX
08-12-2021,101.38889,110.0,83.0,6.84056,102.5,85.36058877684,84.3708308187375,85.60682124446551,87.98,84.955029418398,4.38095,18,RTX
08-13-2021,101.38889,110.0,83.0,6.84056,102.5,85.07090352080999,84.14400726326602,85.10518294277354,87.25,84.25012862872501,4.38095,18,RTX
08-16-2021,101.38889,110.0,83.0,6.84056,102.5,83.738351343072,82.62769807145298,84.25978480392601,87.14,84.143910701514,4.38095,18,RTX
08-17-2021,101.38889,110.0,83.0,6.84056,102.5,83.42935373664001,82.705140596565,84.1680511395165,86.61,83.632133415861,4.38095,18,RTX
08-18-2021,101.38889,110.0,83.0,6.84056,102.5,83.091387604605,82.473392391741,83.931474847092,85.48,82.540985618148,4.38095,18,RTX
08-19-2021,101.38889,110.0,83.0,6.84056,102.5,81.91928112656399,80.593302011922,82.41470189467199,83.35,80.96729612117998,4.38095,18,RTX
08-20-2021,101.38889,110.0,83.0,6.84056,102.5,80.909011324932,80.62730147639999,82.064993117184,84.05,81.64728541074,4.38095,18,RTX
08-23-2021,101.38889,110.0,83.0,6.84056,102.5,82.162134444264,82.094135515308,83.12869064871,84.96,82.53127148716798,4.38095,18,RTX
08-24-2021,101.38889,110.0,83.0,6.84056,102.5,82.676983477788,82.57012801799999,83.61925435046399,85.43,82.987835724444,4.38095,18,RTX
08-25-2021,101.38889,110.0,83.0,6.84056,102.5,83.172404245896,82.57012801799999,83.968963127952,85.73,83.279259705684,4.38095,18,RTX
08-26-2021,101.38889,110.0,83.0,6.84056,102.5,83.211260776728,82.098992581662,83.34725863464,84.76,82.33698883300801,4.38095,18,RTX
08-27-2021,101.41176,110.0,83.0,7.03821,104.0,82.744982406744,82.71584000862,83.677539146712,85.4,82.95869332632,4.36842,17,RTX
08-30-2021,101.41176,110.0,83.0,7.03821,104.0,83.04612052069199,82.27870403676,83.075262918816,84.8,82.37584536384,4.36842,17,RTX
08-31-2021,101.41176,110.0,83.0,7.03821,104.0,82.23013337322,81.928995259272,82.978121591736,84.76,82.33698883300801,4.36842,17,RTX
09-01-2021,101.41176,110.0,83.0,7.03821,104.0,82.706125875912,81.52100168553599,82.706125875912,84.1,81.69585607427999,4.36842,17,RTX
09-02-2021,101.41176,110.0,83.0,7.03821,104.0,81.79299740136,81.72509561373107,82.52155735446,84.54,82.123277913432,4.36842,17,RTX
09-03-2021,101.41176,110.0,83.0,7.03821,104.0,81.96785179010399,81.1130081118,82.21070510780399,83.65,81.25872010242,4.36842,17,RTX
09-07-2021,101.41176,110.0,83.0,7.03821,104.0,80.977010253888,80.005596983088,81.25872010242,83.0,80.62730147639999,4.36842,17,RTX
09-08-2021,101.41176,110.0,83.0,7.03821,104.0,80.462161220364,79.85017085976,81.093579846384,82.87,80.501017751196,4.36842,17,RTX
09-09-2021,101.41176,110.0,83.0,7.03821,104.0,80.559302547444,80.365019893284,81.93870939197998,83.66,81.268434235128,4.36842,17,RTX
09-10-2021,101.41176,110.0,83.0,7.03821,104.0,81.773569135944,80.43301882223999,82.04556485176799,83.0,80.62730147639999,4.36842,17,RTX
09-13-2021,101.41176,110.0,83.0,7.03821,104.0,81.38500382762399,80.394162291408,81.822139799484,83.64,81.249005969712,4.36842,17,RTX
09-14-2021,101.41176,110.0,83.0,7.03821,104.0,81.40443209303999,79.908455656008,81.443288623872,82.74,80.374734025992,4.36842,17,RTX
09-15-2021,101.41176,110.0,83.0,7.03821,104.0,80.802155865144,80.462161220364,82.628412814248,84.87,82.443844292796,4.36842,17,RTX
09-16-2021,101.41176,110.0,83.0,7.03821,104.0,82.51184322175199,81.48214515470399,82.696411743204,84.02,81.61814301261599,4.36842,17,RTX
09-17-2021,101.41176,110.0,83.0,7.03821,104.0,81.200435306172,80.015311115796,81.608428879908,83.39,81.00615265201199,4.36842,17,RTX
09-20-2021,101.41176,110.0,83.0,7.03821,104.0,79.55874687852,79.189609835616,81.21014943888,83.45,81.06443744826,4.36842,17,RTX
09-21-2021,101.41176,110.0,83.0,7.03821,104.0,81.28786250054401,80.306735097036,81.74442673782,83.11,80.734156936188,4.36842,17,RTX
09-22-2021,101.41176,110.0,83.0,7.03821,104.0,81.569572349076,81.219863571588,83.50268475796798,85.27,82.832409601116,4.36842,17,RTX
09-23-2021,101.41176,110.0,83.0,7.03821,104.0,83.133547715064,83.065548786108,84.51295455959999,86.75,84.2701012419,4.36842,17,RTX
09-24-2021,101.41176,110.0,83.0,7.03821,104.0,84.09524685315598,83.886392999934,85.163801451036,87.16,84.66838068292799,4.36842,17,RTX
09-27-2021,101.41176,110.0,83.0,7.03821,104.0,85.222086247284,84.736379611884,85.94093206767599,87.34,84.843235071672,4.36842,17,RTX
09-28-2021,101.41176,110.0,83.0,7.03821,104.0,84.61009588667999,83.99810552607599,85.222086247284,86.84,84.357528436272,4.36842,17,RTX
09-29-2021,101.41176,110.0,83.0,7.03821,104.0,84.678094815636,84.21181644565199,85.309513441656,86.99,84.50324042689199,4.36842,17,RTX
09-30-2021,101.41176,110.0,83.0,7.03821,104.0,84.98894706229198,83.40554343088799,84.998661195,85.96,83.50268475796798,4.36842,17,RTX
10-01-2021,101.41176,110.0,83.0,7.03821,104.0,84.31867190544,83.677539146712,85.41714603206064,87.48,84.979232929584,4.36842,17,RTX
10-04-2021,101.41176,110.0,83.0,7.03821,104.0,84.51295455959999,83.959248995244,85.48436783039999,87.69,85.18322971645199,4.36842,17,RTX
10-05-2021,101.41176,110.0,83.0,7.03821,104.0,85.48436783039999,85.222086247284,86.931773603892,88.72,86.183785385376,4.36842,17,RTX
10-06-2021,101.76471,110.0,83.0,7.00865,104.0,85.67865048456,84.95009053145999,86.839489343166,89.27,86.718062684316,4.36842,17,RTX
10-07-2021,101.76471,110.0,83.0,7.00865,104.0,87.320338912212,87.18434105429999,88.04384751630383,90.15,87.57290636262,4.36842,17,RTX
10-08-2021,101.76471,110.0,83.0,7.00865,104.0,87.71861835323999,87.174626921592,88.23346738676399,90.62,88.029470599896,4.36842,17,RTX
10-11-2021,101.76471,110.0,83.0,7.00865,104.0,88.121754860622,87.271768248672,88.76774468570399,89.89,87.320338912212,4.36842,17,RTX
10-12-2021,101.76471,110.0,83.0,7.00865,104.0,87.04834319638799,86.61120722452799,87.971185803648,89.72,87.155198656176,4.36842,17,RTX
10-13-2021,101.76471,110.0,83.0,7.00865,104.0,87.242625850548,85.79522007705599,87.427194372,89.68,87.116342125344,4.36842,17,RTX
10-14-2021,101.76471,110.0,83.0,7.00865,104.0,87.73804661865599,86.562636560988,87.883758609276,89.17,86.620921357236,4.36842,17,RTX
10-15-2021,101.76471,110.0,83.0,7.00865,104.0,87.28148238137999,87.10662799263599,88.680317491332,90.92,88.320894581136,4.36842,17,RTX
10-18-2021,101.76471,110.0,83.0,7.00865,104.0,87.52433569907998,86.76663334785599,88.515177235296,90.8,88.20432498864,4.36842,17,RTX
10-19-2021,101.76471,110.0,83.0,7.00865,104.0,88.379179377384,87.86433034386,88.86974307913799,91.23,88.622032695084,4.36842,17,RTX
10-20-2021,101.76471,110.0,83.0,7.00865,104.0,88.09746952885199,87.50490743366399,89.277736652874,91.68,89.059168666944,4.36842,17,RTX
10-21-2021,101.76471,110.0,83.0,7.00865,104.0,88.719174022164,87.990614069064,89.04945453423599,91.61,88.99116973798799,4.36842,17,RTX
10-22-2021,101.76471,110.0,83.0,7.00865,104.0,89.04945453423599,88.573462031544,89.68087316025598,91.86,89.234023055688,4.36842,17,RTX
10-25-2021,101.76471,110.0,83.0,7.00865,104.0,89.04945453423599,88.10718366156,89.350592648184,91.3,88.69003162403999,4.36842,17,RTX
10-26-2021,101.76471,110.0,83.0,7.00865,104.0,85.766077678932,84.51295455959999,88.583176164252,89.16,86.61120722452799,4.36842,17,RTX
10-27-2021,102.47059,110.0,85.0,6.48181,104.0,86.596636025466,86.15464298725199,87.971185803648,89.16,86.61120722452799,4.36842,17,RTX
10-28-2021,102.47059,110.0,85.0,6.48181,104.0,86.805489878688,86.203213650792,87.237768784194,89.19,86.640349622652,4.36842,17,RTX
10-29-2021,102.47059,110.0,85.0,6.48181,104.0,86.51406589744799,85.979788598508,87.189198120654,88.86,86.319783243288,4.36842,17,RTX
11-01-2021,102.76471,110.0,85.0,6.24528,104.0,86.36835390682799,85.44551129956798,86.640349622652,88.55,86.01864512933999,4.36842,17,RTX
11-02-2021,102.76471,110.0,85.0,6.24528,104.0,85.99921686392399,84.70238014740599,86.27014402515012,87.8,85.29008517624,4.36842,17,RTX
11-03-2021,102.76471,110.0,85.0,6.24528,104.0,84.53238282501599,84.46438389606,86.251784314332,88.67,86.135214721836,4.36842,17,RTX
11-04-2021,102.76471,110.0,85.0,6.24528,104.0,85.814648342472,85.251228645408,86.543208295572,88.06,85.54265262664799,4.36842,17,RTX
11-05-2021,102.4375,110.0,85.0,6.29453,104.0,87.20376931971599,86.51406589744799,88.622032695084,91.18,88.573462031544,4.36842,16,RTX
11-08-2021,102.4375,110.0,85.0,6.29453,104.0,88.699745756748,87.728332485948,89.04945453423599,90.71,88.11689779426798,4.26316,16,RTX
11-09-2021,102.4375,110.0,85.0,6.29453,104.0,88.11689779426798,87.398051973876,88.46660657175599,90.99,88.38889351009199,4.26316,16,RTX
11-10-2021,102.4375,110.0,85.0,6.29453,104.0,88.418035908216,87.56319222991199,88.82729231920403,90.18,87.602048760744,4.26316,16,RTX
11-11-2021,102.4375,110.0,85.0,6.29453,104.0,87.50490743366399,86.15464298725199,87.835187945736,89.05,86.50435176474,4.26316,16,RTX
11-12-2021,102.4375,110.0,85.0,6.29453,104.0,86.630635489944,86.086644058296,86.6986344189,88.86,86.319783243288,4.26316,16,RTX
11-15-2021,102.4375,110.0,85.0,6.29453,104.0,87.06777146180399,86.300354977872,87.06777146180399,89.35,86.79577574598,4.26316,16,RTX
11-16-2021,102.4375,110.0,85.0,6.29453,104.0,86.718062684316,86.271212579748,87.252339983256,88.9,86.35863977412001,4.26316,16,RTX
11-17-2021,102.4375,110.0,85.0,6.29453,104.0,86.222641916208,84.697523081052,86.50435176474,87.45,84.95009053145999,4.26316,16,RTX
11-18-2021,102.4375,110.0,85.0,6.29453,104.0,85.19436846035599,84.363823521816,85.780635475796,86.91,84.92077718648399,4.26316,16,RTX
11-19-2021,102.4375,110.0,85.0,6.29453,104.0,84.2758834695,83.113120555544,84.2758834695,85.43,83.474651881732,4.26316,16,RTX
11-22-2021,102.4375,110.0,85.0,6.29453,104.0,83.845954324844,83.718929804832,85.629183163474,86.8,84.81329490031999,4.26316,16,RTX
11-23-2021,102.4375,110.0,85.0,6.29453,104.0,85.32139298036799,84.75466819877599,85.73177989117599,87.31,85.311621863444,4.26316,16,RTX
11-24-2021,102.4375,110.0,85.0,6.29453,104.0,84.940319420332,84.696041497232,85.48134616441388,87.19,85.19436846035599,4.26316,16,RTX
11-26-2021,102.4375,110.0,85.0,6.29453,104.0,81.647453016944,79.551548436746,81.676766367716,83.0,81.1002704692,4.26316,16,RTX
11-29-2021,102.4375,110.0,85.0,6.29453,104.0,82.165322213916,80.631256856848,82.51708242318,82.94,81.041643767656,4.26316,16,RTX
11-30-2021,102.4375,110.0,85.0,6.29453,104.0,80.240412179888,78.442526665872,80.611714623,80.92,79.067878149008,4.26316,16,RTX
12-01-2021,102.4375,110.0,85.0,6.29453,104.0,80.259954413736,77.1918236996,80.259954413736,79.05,77.24067928422,4.26316,16,RTX
12-02-2021,102.4375,110.0,85.0,6.29453,104.0,78.21779097662,77.69015066272401,80.347894466052,81.66,79.790940801384,4.26316,16,RTX
12-03-2021,102.4375,110.0,85.0,6.29453,104.0,79.742085216764,78.286188795088,80.23552662142599,81.11,79.253529370564,4.26316,16,RTX
12-06-2021,102.94118,111.0,85.0,6.43036,104.0,80.3674366999,79.800711918308,82.458455721636,83.76,81.842875355424,4.3,17,RTX
12-07-2021,102.94118,111.0,85.0,6.43036,104.0,82.497540189332,82.12623774622,83.83618320791999,85.01,83.064264970924,4.3,17,RTX
12-08-2021,102.94118,111.0,85.0,6.43036,104.0,83.875267675616,83.83618320791999,85.64383983886,86.5,84.5201613926,4.3,17,RTX
12-09-2021,102.94118,111.0,85.0,6.43036,104.0,84.0316055464,83.56259193404799,84.58855921106799,86.16,84.18794341718399,4.3,17,RTX
12-10-2021,102.94118,111.0,85.0,6.43036,104.0,84.92077718648399,83.73856974984925,84.989175004952,86.16,84.18794341718399,4.3,17,RTX
12-13-2021,102.94118,111.0,85.0,6.43036,104.0,83.49419411558,82.11158107083399,83.97297884485599,84.33,82.399829020092,4.3,17,RTX
12-14-2021,102.94118,111.0,85.0,6.43036,104.0,81.715850835412,81.325006158452,82.80044481397599,83.5,81.5888263154,4.3,17,RTX
12-15-2021,102.94118,111.0,85.0,6.43036,104.0,81.54974184770398,80.19155659526798,81.803790887728,83.43,81.520428496932,4.3,17,RTX
12-16-2021,102.94118,111.0,85.0,6.43036,104.0,82.331431201624,80.57263015530398,82.58548024164799,82.7,80.80713696148,4.3,17,RTX
12-17-2021,102.94118,111.0,85.0,6.43036,104.0,80.80713696148,79.312156072108,81.119812703048,82.28,80.396750050672,4.3,17,RTX
12-20-2021,102.94118,111.0,85.0,6.43036,104.0,79.175360435172,77.866030767356,79.48803617674,81.03,79.175360435172,4.3,17,RTX
12-21-2021,102.94118,111.0,85.0,6.43036,104.0,79.800711918308,79.800711918308,81.999213226208,83.68,81.764706420032,4.3,17,RTX
12-22-2021,102.94118,111.0,85.0,6.43036,104.0,81.569284081552,81.520428496932,82.80533037243801,84.07,82.14577998006799,4.3,17,RTX
12-23-2021,102.94118,111.0,85.0,6.43036,104.0,82.624564709344,82.5815717948784,83.24991619248,84.9,82.95678268476,4.3,17,RTX
12-27-2021,102.94118,111.0,85.0,6.43036,104.0,82.780902580128,82.30700340931399,83.440452972498,85.24,83.28900066017599,4.3,17,RTX
12-28-2021,102.94118,111.0,85.0,6.43036,104.0,83.12289167246799,82.839529281672,84.37359463873999,86.02,84.05114778024799,4.3,17,RTX
12-29-2021,102.94118,111.0,85.0,6.43036,104.0,83.621218635592,83.269458426328,84.10000336486799,85.89,83.924123260236,4.3,17,RTX
12-30-2021,102.94118,111.0,85.0,6.43036,104.0,84.070690014096,83.733586480218,84.5201613926,85.8,83.83618320791999,4.3,17,RTX
12-31-2021,102.94118,111.0,85.0,6.43036,104.0,83.767785389452,83.5430497002,84.35405240489199,86.06,84.090232247944,4.3,17,RTX
01-03-2022,102.94118,111.0,85.0,6.43036,104.0,84.10977448179199,84.10000336486799,85.145512875736,86.97,84.97940388802799,4.3,17,RTX
01-04-2022,102.94118,111.0,85.0,6.43036,104.0,85.858804411188,85.69269542348,88.01128375837595,90.02,87.95959454984799,4.3,17,RTX
01-05-2022,102.94118,111.0,85.0,6.43036,104.0,88.13547465447999,87.35378530056,89.435033205372,89.57,87.51989428826799,4.3,17,RTX
01-06-2022,102.94118,111.0,85.0,6.43036,104.0,88.33089699296,87.55897875596399,88.84876618993201,90.06,87.99867901754399,4.3,17,RTX
01-07-2022,102.94118,111.0,85.0,6.43036,104.0,88.194101356024,88.02799236831599,89.27380977612599,90.44,88.36998146065599,4.3,17,RTX
01-10-2022,102.94118,111.0,85.0,6.43036,104.0,88.604488266832,87.19744742977599,88.71197055299601,89.73,87.676232159052,4.3,17,RTX
