 Date,BK Price Target,BK Price Target - High,BK Price Target - Low,BK Price Target - StdDev,BK Price Target - Median,BK Open,BK Low,BK High,BK Close,BK Adj. Close,BK Rating,BK Price Target - #,Ticker
11-03-2014,39.86842,46.0,32.0,2.91025,40.0,31.921004148936,31.558639808752,32.011595233982,38.47,31.682173106542,3.35,19,BK
11-04-2014,39.86842,46.0,32.0,2.91025,40.0,31.599817574682,31.550404255566,31.921004148936,38.7,31.87159082982,3.35,19,BK
11-05-2014,40.02778,46.0,32.0,2.90819,40.0,32.011595233982,31.657466446984,32.061008553098,38.67,31.846884170262,3.36842,18,BK
11-06-2014,40.02778,46.0,32.0,2.90819,40.0,31.929239702122,31.772764191588,31.99512412761,38.77,31.929239702122,3.36842,18,BK
11-07-2014,40.02778,46.0,32.0,2.90819,40.0,31.962181914866,31.690408659728,32.126892978586,38.91,32.044537446726,3.36842,18,BK
11-10-2014,40.02778,46.0,32.0,2.90819,40.0,32.028066340354,32.011595233982,32.555141744258,39.5,32.5304350847,3.36842,18,BK
11-11-2014,40.02778,46.0,32.0,2.90819,40.0,32.456315106026,32.36572402098,32.596319510188,39.45,32.48925731877,3.36842,18,BK
11-12-2014,40.02778,46.0,32.0,2.90819,40.0,32.30807514867799,32.250426276376,32.802208339838,39.74,32.728088361164,3.36842,18,BK
11-13-2014,40.02778,46.0,32.0,2.90819,40.0,32.728088361164,32.266897382748,32.769266127094,39.59,32.604555063374,3.36842,18,BK
11-14-2014,40.02778,46.0,32.0,2.90819,40.0,32.621026169746,32.604555063374,32.966919403558,39.67,32.670439488862,3.36842,18,BK
11-17-2014,40.02778,46.0,32.0,2.90819,40.0,32.51396397832799,32.341017361422004,32.785737233466,39.73,32.71985280797799,3.36842,18,BK
11-18-2014,40.02778,46.0,32.0,2.90819,40.0,32.71985280797799,32.629261722932,32.835150552582,39.69,32.686910595234,3.36842,18,BK
11-19-2014,40.02778,46.0,32.0,2.90819,40.0,32.563377297444,32.390430680538,32.835150552582,39.79,32.769266127094,3.36842,18,BK
11-20-2014,40.02778,46.0,32.0,2.90819,40.0,32.5304350847,32.472786212398,32.966919403558,39.96,32.909270531256,3.36842,18,BK
11-21-2014,40.02778,46.0,32.0,2.90819,40.0,33.246928211882,32.92574163762799,33.263399318254,40.09,33.016332722674,3.36842,18,BK
11-24-2014,40.05556,46.0,32.0,2.89583,40.0,33.073981594976,32.884563871698,33.205750445952,40.04,32.975154956744,3.36842,18,BK
11-25-2014,40.05556,46.0,32.0,2.89583,40.0,33.23045710551,32.863974988733,33.27163487144,40.1,33.02456827586,3.36842,18,BK
11-26-2014,40.05556,46.0,32.0,2.89583,40.0,32.98339050993,32.92574163762799,33.123394914092,40.21,33.115159360906,3.36842,18,BK
11-28-2014,40.05556,46.0,32.0,2.89583,40.0,33.10692380772,32.92574163762799,33.164572680022005,40.03,32.966919403558,3.36842,18,BK
12-01-2014,40.05556,46.0,32.0,2.89583,40.0,32.90103497807,32.357488467794,32.90103497807,39.58,32.596319510188,3.36842,18,BK
12-02-2014,40.15789,46.0,32.0,2.77703,40.0,32.744559467536,32.69514614842,33.209868222545005,40.28,33.172808233208,3.35,19,BK
12-03-2014,40.21053,46.0,32.0,2.80186,40.0,33.115159360906,33.082217148162,33.609292552066,40.4,33.27163487144,3.35,19,BK
12-04-2014,40.21053,46.0,32.0,2.80186,40.0,33.156337126836,33.02456827586,33.3539904033,40.38,33.255163765068,3.35,19,BK
12-05-2014,40.21053,46.0,32.0,2.80186,40.0,33.419874828788,33.333401520335,34.185781275086,41.11,33.856359147646,3.35,19,BK
12-08-2014,40.21053,46.0,32.0,2.80186,40.0,33.988127998622005,33.741061403042,34.276372360131994,41.24,33.963421339064,3.35,19,BK
12-09-2014,40.21053,46.0,32.0,2.80186,40.0,33.592821445694,33.382814839450994,33.996363551808,41.24,33.963421339064,3.35,19,BK
12-10-2014,40.21053,46.0,32.0,2.80186,40.0,33.897536913576,33.551643679764,34.103425743226,40.78,33.584585892508,3.35,19,BK
12-11-2014,40.21053,46.0,32.0,2.80186,40.0,33.633999211624,33.345754850114,33.988127998622005,40.54,33.386932616044,3.35,19,BK
12-12-2014,40.26316,46.0,32.0,2.78798,40.0,33.049274935418,32.851621658954,33.461052594718,39.92,32.876328318512,3.35,19,BK
12-15-2014,40.36842,46.0,32.0,2.92378,40.0,33.10692380772,32.509846201735,33.156337126836,39.72,32.711617254792,3.35,19,BK
12-16-2014,40.36842,46.0,32.0,2.92378,40.0,32.51396397832799,32.373959574166,33.181043786394,39.62,32.629261722932,3.35,19,BK
12-17-2014,40.36842,46.0,32.0,2.92378,40.0,32.81867944621,32.678675042048,33.242810435289,40.35,33.23045710551,3.35,19,BK
12-18-2014,40.63158,46.0,32.0,2.92378,40.0,33.633999211624,33.47752370109,33.856359147646,41.11,33.856359147646,3.35,19,BK
12-19-2014,40.63158,46.0,32.0,2.92378,40.0,33.897536913576,33.625763658438,34.029305764552,40.85,33.64223476481,3.35,19,BK
12-22-2014,40.63158,46.0,32.0,2.92378,40.0,33.708119190298,33.526937020206,33.72459029667,40.95,33.72459029667,3.35,19,BK
12-23-2014,40.94737,48.0,32.0,3.3478,40.0,33.732825849856,33.716354743484,34.305196796283,41.53,34.202252381458,3.35,19,BK
12-24-2014,40.94737,48.0,32.0,3.3478,40.0,34.251665700574,33.996363551808,34.416376764294,41.29,34.004599104994,3.35,19,BK
12-26-2014,40.94737,48.0,32.0,3.3478,40.0,34.01283465818,33.979892445436,34.185781275086,41.29,34.004599104994,3.35,19,BK
12-29-2014,40.94737,48.0,32.0,3.3478,40.0,33.938714679506,33.905772466762,34.34225678562,41.28,33.996363551808,3.35,19,BK
12-30-2014,40.94737,48.0,32.0,3.3478,40.0,33.93047912632,33.782239168972005,33.988127998622005,41.03,33.790474722158,3.35,19,BK
12-31-2014,40.94737,48.0,32.0,3.3478,40.0,34.01283465818,33.386932616044,34.01283465818,40.57,33.411639275602,3.35,19,BK
01-02-2015,40.94737,48.0,32.0,3.3478,40.0,33.55987923295,33.008097169488,33.584585892508,40.46,33.321048190556,3.35,19,BK
01-05-2015,41.38889,48.0,32.0,3.77328,40.5,33.123394914092,32.349252914608,33.246928211882,39.42,32.464550659212,3.36842,18,BK
01-06-2015,41.38889,48.0,32.0,3.77328,40.5,32.48925731877,31.188039915382,32.505728425142,38.28,31.525697596008,3.36842,18,BK
01-07-2015,41.38889,48.0,32.0,3.77328,40.5,31.863355276634,31.657466446984,32.20101295726,39.07,32.176306297702,3.36842,18,BK
01-08-2015,41.83333,48.0,38.0,3.04138,40.5,32.48925731877,32.44807955284,32.645732829304,39.61,32.621026169746,3.36842,18,BK
01-09-2015,41.83333,48.0,38.0,3.04138,40.5,32.51396397832799,32.065126329691,32.69514614842,39.03,32.143364084958,3.36842,18,BK
01-12-2015,41.83333,48.0,38.0,3.04138,40.5,32.143364084958,31.599817574682,32.20101295726,38.47,31.682173106542,3.36842,18,BK
01-13-2015,41.94444,48.0,38.0,2.93394,40.5,31.87159082982,31.381575415253,32.135128531772004,38.4,31.62452423424,3.36842,18,BK
01-14-2015,41.94444,48.0,38.0,2.93394,40.5,31.072742170778,30.393309032933,31.229217681312,37.43,30.825675575198,3.36842,18,BK
01-15-2015,41.94444,48.0,38.0,2.93394,40.5,30.940973319802,30.545666766874003,30.990386638918,37.25,30.67743561785,3.36842,18,BK
01-16-2015,41.94444,48.0,38.0,2.93394,40.5,30.586844532804,30.38919125634,30.8833244475,37.46,30.850382234756,3.36842,18,BK
01-20-2015,41.94444,48.0,38.0,2.93394,40.5,31.031564404848,30.578608979618,31.21274657494,37.24,30.669200064664,3.36842,18,BK
01-21-2015,41.94444,48.0,38.0,2.93394,40.5,30.792733362454,30.59508008599,31.031564404848,37.55,30.92450221343,3.36842,18,BK
01-22-2015,41.94444,48.0,38.0,2.93394,40.5,31.122155489894,30.891560000686,31.904533042564,38.72,31.888061936192,3.36842,18,BK
01-23-2015,41.94444,48.0,39.0,2.91495,40.5,31.229217681312,30.34801349041,31.237453234498,36.9,30.38919125634,3.36842,18,BK
01-26-2015,41.61111,48.0,39.0,2.88942,40.0,30.175066873504,30.002120256598,30.875088894314,37.42,30.817440022012,3.36842,18,BK
01-27-2015,41.66667,48.0,39.0,2.86744,40.5,30.339777937224003,30.158595767131995,30.640375628513,36.74,30.257422405364,3.36842,18,BK
01-28-2015,41.66667,48.0,39.0,2.86744,40.5,30.38919125634,29.343276001718,30.488017894572003,35.66,29.367982661275995,3.36842,18,BK
01-29-2015,41.66667,48.0,39.0,2.86744,40.5,29.450338193136,29.44210263995,30.092711341644,36.44,30.010355809784,3.36842,18,BK
01-30-2015,41.66667,48.0,39.0,2.86744,40.5,29.737308735636,29.66284135149,30.167564732924,36.0,29.7869536584,3.36842,18,BK
02-02-2015,41.66667,48.0,39.0,2.86744,40.5,29.886243503928,29.811776119782,30.415789346744,36.67,30.341321962598,3.36842,18,BK
02-03-2015,41.66667,48.0,39.0,2.86744,40.5,30.556449961242,30.53162749986,30.986705958530003,37.4,30.94533518956,3.36842,18,BK
02-04-2015,41.63889,48.0,38.5,2.89543,40.5,30.746755498504,30.680562268152,31.243204726144,37.17,30.755029652298,3.36842,18,BK
02-05-2015,41.63889,48.0,38.5,2.89543,40.5,30.829497036444,30.829497036444,31.495566416861,37.73,31.218382264762,3.36842,18,BK
02-06-2015,41.63889,48.0,38.5,2.89543,40.5,31.714831492402,31.632089954462,32.260925642806,38.47,31.830669645518,3.36842,18,BK
02-09-2015,41.63889,48.0,38.5,2.89543,40.5,31.574170877903995,31.549348416522,32.070620105543995,38.48,31.838943799312,3.36842,18,BK
02-10-2015,41.63889,48.0,38.5,2.89543,40.5,32.103716720719994,31.954781952428,32.385037949716,39.08,32.335393026952,3.36842,18,BK
02-11-2015,41.63889,48.0,38.5,2.89543,40.5,32.302296411776,32.111990874514,32.525698564214004,39.13,32.376763795922,3.36842,18,BK
02-12-2015,41.63889,48.0,38.5,2.89543,40.5,32.459505333862,32.43468287248,32.728415332167,39.41,32.608440102154,3.36842,18,BK
02-13-2015,41.63889,48.0,38.5,2.89543,40.5,32.60016594836,32.376763795922,32.757374870446,39.2,32.43468287248,3.36842,18,BK
02-17-2015,41.63889,48.0,38.5,2.89543,40.5,32.260925642806,32.22782902763,32.658085024918,39.46,32.649810871124004,3.36842,18,BK
02-18-2015,41.63889,48.0,38.5,2.89543,40.5,32.591891794566,32.14508748969,32.674633332506,38.99,32.260925642806,3.36842,18,BK
02-19-2015,41.63889,48.0,38.5,2.89543,40.5,32.169909951072,32.054071797956,32.467779487656,39.12,32.368489642128,3.36842,18,BK
02-20-2015,41.63889,48.0,38.5,2.89543,40.5,32.2691997966,31.987878567604,32.653947948021,39.44,32.633262563536,3.36842,18,BK
02-23-2015,41.63889,48.0,38.5,2.89543,40.5,32.442957026274,32.211280720042,32.509150256626,39.17,32.409860411098,3.36842,18,BK
02-24-2015,41.63889,48.0,38.5,2.89543,40.5,32.343667180746,32.306433488673,33.080066868412,39.78,32.914583792532,3.36842,18,BK
02-25-2015,41.63889,48.0,38.5,2.89543,40.5,32.914583792532,32.64153671733,33.121437637382,39.86,32.980777022884,3.36842,18,BK
02-26-2015,41.63889,48.0,38.5,2.89543,40.5,32.922857946326,32.467779487656,33.022147791854,39.44,32.633262563536,3.36842,18,BK
02-27-2015,41.63889,48.0,38.5,2.89543,40.5,32.484327795244,32.327118873158,32.608440102154,39.14,32.385037949716,3.36842,18,BK
03-02-2015,41.63889,48.0,38.5,2.89543,40.5,32.43468287248,32.35194133454,32.811156870107,39.65,32.80701979321,3.36842,18,BK
03-03-2015,41.80556,48.0,38.5,2.8242,41.0,32.757374870446,32.649810871124004,32.97250286909,39.65,32.80701979321,3.36842,18,BK
03-04-2015,41.80556,48.0,38.5,2.8242,41.0,32.716004101475995,32.451231180068,32.790471485622,39.44,32.633262563536,3.36842,18,BK
03-05-2015,41.80556,48.0,38.5,2.8242,41.0,32.60016594836,32.294022257982,32.64153671733,39.19,32.426408718686,3.36842,18,BK
03-06-2015,41.86111,48.0,38.5,2.77792,41.0,32.285748104188,32.285748104188,33.460677942935995,39.28,32.500876102832,3.36842,18,BK
03-09-2015,41.86111,48.0,38.5,2.77792,41.0,32.914583792532,32.60016594836,33.01387363806,39.79,32.922857946326,3.36842,18,BK
03-10-2015,41.86111,48.0,38.5,2.77792,41.0,32.591891794566,32.169909951072,32.674633332506,39.19,32.426408718686,3.36842,18,BK
03-11-2015,41.86111,48.0,38.5,2.77792,41.0,32.442957026274,32.43468287248,32.80701979321,39.42,32.616714255948004,3.36842,18,BK
03-12-2015,41.91667,48.0,38.5,2.75,41.0,33.411033020172,33.080066868412,33.642709326403995,40.44,33.460677942935995,3.36842,18,BK
03-13-2015,41.91667,48.0,38.5,2.75,41.0,33.34483978982,33.22072748291,33.915756401606004,40.94,33.874385632636,3.36842,18,BK
03-16-2015,41.91667,48.0,38.5,2.75,41.0,34.006772093340004,33.795781171593,34.147432707838,41.05,33.96540132437,3.36842,18,BK
03-17-2015,42.13889,48.0,38.5,2.905,41.0,33.741999171932,33.605475634331,34.106061938867995,41.14,34.039868708516,3.36842,18,BK
03-18-2015,42.13889,48.0,38.5,2.905,41.0,33.973675478164004,33.63443517261,34.292230399233,40.83,33.783369940902,3.36842,18,BK
03-19-2015,41.91667,48.0,38.5,2.75,41.0,33.67580594158,33.171082560146004,33.766821633314,40.3,33.34483978982,3.36842,18,BK
03-20-2015,41.91667,48.0,38.5,2.75,41.0,33.444129635348,33.295194867056004,33.642709326403995,40.57,33.568241942258,3.36842,18,BK
03-23-2015,42.13889,48.0,38.5,2.905,41.0,33.568241942258,33.38621055879,33.708902556756,40.42,33.444129635348,3.36842,18,BK
03-24-2015,42.13889,48.0,38.5,2.905,41.0,33.336565636026,32.939406253914,33.439992558451,40.1,33.17935671394,3.36842,18,BK
03-25-2015,42.13889,48.0,38.5,2.905,41.0,33.162808406352,32.591891794566,33.17935671394,39.52,32.699455793888,3.36842,18,BK
03-26-2015,42.13889,48.0,38.5,2.905,41.0,32.43468287248,32.43468287248,33.046970253236,39.81,32.939406253914,3.36842,18,BK
03-27-2015,42.13889,48.0,38.5,2.905,41.0,32.80701979321,32.587754717669,32.922857946326,39.75,32.88976133115,3.36842,18,BK
03-30-2015,42.13889,48.0,38.5,2.905,41.0,33.05524440703,32.980777022884,33.4966705119399,40.29,33.336565636026,3.36842,18,BK
03-31-2015,42.13889,48.0,38.5,2.905,41.0,33.096615176,32.980777022884,33.361388097408,40.24,33.295194867056004,3.36842,18,BK
04-01-2015,42.52778,48.0,38.5,2.83075,41.5,33.278646559468,32.989051176678,33.43585548155399,40.21,33.270372405674,3.36842,18,BK
04-02-2015,42.47222,48.0,38.5,2.86973,41.5,33.278646559468,33.104889329794,33.559967788464,40.55,33.551693634669995,3.36842,18,BK
04-06-2015,42.47222,48.0,38.5,2.86973,41.5,33.212453329116,33.063518560824,33.597201480536995,40.49,33.502048711906,3.36842,18,BK
04-07-2015,42.47222,48.0,38.5,2.86973,41.5,33.518597019494,33.394484712584,33.783369940902,40.57,33.568241942258,3.36842,18,BK
04-08-2015,42.47222,48.0,38.5,2.86973,41.5,33.659257633992,33.5103228657,33.907482247812,40.69,33.667531787786,3.36842,18,BK
04-09-2015,42.47222,48.0,38.5,2.86973,41.5,33.667531787786,33.485500404318,33.824740709872,40.84,33.791644094696004,3.36842,18,BK
04-10-2015,42.47222,48.0,38.5,2.86973,41.5,33.75854747952,33.59306440364,33.824740709872,40.86,33.808192402284,3.36842,18,BK
04-13-2015,42.47222,48.0,38.5,2.86973,41.5,33.667531787786,33.63443517261,34.039868708516,40.95,33.882659786430004,3.36842,18,BK
04-14-2015,42.47222,48.0,38.5,2.86973,41.5,33.882659786430004,33.700628402962,34.027457477825,41.06,33.973675478164004,3.36842,18,BK
04-15-2015,42.47222,48.0,38.5,2.86973,41.5,34.006772093340004,33.915756401606004,34.163981015426,41.13,34.031594554722,3.36842,18,BK
04-16-2015,42.47222,48.0,38.5,2.86973,41.5,34.006772093340004,33.820603632975,34.060554093000995,41.06,33.973675478164004,3.36842,18,BK
04-17-2015,42.47222,48.0,38.5,2.86973,41.5,33.808192402284,33.38621055879,33.890933940224,40.5,33.5103228657,3.36842,18,BK
04-20-2015,42.63889,48.0,38.5,2.98052,41.5,33.650983480198,33.601338557434,33.915756401606004,40.78,33.741999171932,3.36842,18,BK
04-21-2015,42.63889,48.0,38.5,2.98052,41.5,33.940578862988005,33.750273325726,34.056417016104,41.04,33.957127170576,3.36842,18,BK
04-22-2015,43.58333,48.0,38.5,2.89756,44.0,34.536317936156,33.998497939546,35.115508701736,42.43,35.107234547942,3.36842,18,BK
04-23-2015,44.36111,48.0,38.5,2.7879,44.5,35.173427778294,34.974848087238,35.496119776259995,42.58,35.231346854852,3.36842,18,BK
04-24-2015,44.36111,48.0,38.5,2.7879,44.5,35.08241208656,34.577688705126,35.280991777616,42.07,34.809365011358,3.36842,18,BK
04-27-2015,44.63889,48.0,38.5,2.51554,44.5,34.842461626534,34.701801012036,35.08241208656,41.97,34.726623473418,3.35,18,BK
04-28-2015,44.63889,48.0,38.5,2.51554,44.5,34.693526858242,34.66870439686,35.400967007629,42.76,35.380281623144,3.35,18,BK
04-29-2015,44.63889,48.0,38.5,2.51554,44.5,35.065863778972,35.065863778972,35.669877005934,42.86,35.463023161084,3.35,18,BK
04-30-2015,44.63889,48.0,38.5,2.51554,44.5,35.413180540878,35.047668004214,35.604243912316,42.34,35.172274550804005,3.35,18,BK
05-01-2015,44.63889,48.0,38.5,2.51554,44.5,35.396566334666,35.05597510732,35.521172881256,42.74,35.504558675044,3.35,18,BK
05-04-2015,44.63889,48.0,38.5,2.51554,44.5,35.529479984362005,35.47133026262,36.007138412957,43.28,35.953142242768,3.35,18,BK
05-05-2015,44.63889,48.0,38.5,2.51554,44.5,35.795307283754006,35.620858118528005,36.252197954584,42.9,35.63747232474,3.35,18,BK
05-06-2015,44.63889,48.0,38.5,2.51554,44.5,35.753771768224,35.425641195537004,35.92822093345,42.94,35.670700737164,3.35,18,BK
05-07-2015,44.63889,48.0,38.5,2.51554,44.5,35.63747232474,35.529479984362005,36.090209444017,43.31,35.978063552086,3.35,18,BK
05-08-2015,44.69444,48.0,38.5,2.51185,45.0,36.202355335948,35.961449345874,36.252197954584,43.41,36.061134583146,3.35,18,BK
05-11-2015,44.69444,48.0,38.5,2.51185,45.0,36.1358985111,35.919913830344,36.277119263902,43.25,35.92822093345,3.35,18,BK
05-12-2015,44.69444,48.0,38.5,2.51185,45.0,35.712236252694005,35.59593680921,35.986370655192,43.18,35.870071211708,3.35,18,BK
05-13-2015,44.69444,48.0,38.5,2.51185,45.0,35.795307283754006,35.76207887133,36.061134583146,43.27,35.944835139662004,3.35,18,BK
05-14-2015,44.69444,48.0,38.5,2.51185,45.0,36.110977201782,35.878378314814,36.119284304888,43.37,36.027906170722,3.35,18,BK
05-15-2015,44.69444,48.0,38.5,2.51185,45.0,36.044520376934,35.654086530952,36.102670098676,43.09,35.795307283754006,3.35,18,BK
05-18-2015,44.69444,48.0,38.5,2.51185,45.0,35.820228593071995,35.728850458905995,36.185741129736,43.47,36.110977201782,3.35,18,BK
05-19-2015,45.02778,48.0,38.5,2.25137,45.5,36.227276645266,36.036213273828,36.326961882538,43.54,36.169126923524,3.35,18,BK
05-20-2015,45.02778,48.0,38.5,2.25137,45.5,36.144205614206,36.027906170722,36.418340016704,43.62,36.235583748372,3.35,18,BK
05-21-2015,45.02778,48.0,38.5,2.25137,45.5,36.044520376934,36.01137503554106,36.360190294962,43.64,36.252197954584,3.35,18,BK
05-22-2015,45.30556,48.0,42.0,1.65948,45.5,36.21896954216,36.09436299557,36.268812160796,43.47,36.110977201782,3.35,18,BK
05-26-2015,45.30556,48.0,42.0,1.65948,45.5,36.110977201782,35.820228593071995,36.202355335948,43.46,36.102670098676,3.35,18,BK
05-27-2015,45.30556,48.0,42.0,1.65948,45.5,36.243890851478,36.036213273828,36.630171145907,43.88,36.451568429128,3.35,18,BK
05-28-2015,45.55263,50.0,42.0,1.92555,46.0,36.393418707386,36.189894681289,36.542946563294,43.95,36.50971815087,3.4,19,BK
05-29-2015,45.55263,50.0,42.0,1.92555,46.0,36.434954222916,36.019599067616,36.434954222916,43.36,36.019599067616,3.4,19,BK
06-01-2015,45.55263,50.0,42.0,1.92555,46.0,36.127591407994,35.608397463869004,36.185741129736,42.92,35.654086530952,3.4,19,BK
06-02-2015,45.55263,50.0,42.0,1.92555,46.0,35.612551015422,35.413180540878,35.67900784027,42.9,35.63747232474,3.4,19,BK
06-03-2015,45.55263,50.0,42.0,1.92555,46.0,35.63747232474,35.579322602998,36.243890851478,43.41,36.061134583146,3.4,19,BK
06-04-2015,45.55263,50.0,42.0,1.92555,46.0,35.571015499892,35.571015499892,36.027906170722,42.96,35.687314943376,3.4,19,BK
06-05-2015,45.55263,50.0,42.0,1.92555,46.0,36.34357608875,35.662393634058,36.443261326022,43.36,36.019599067616,3.4,19,BK
06-08-2015,45.55263,50.0,42.0,1.92555,46.0,35.978063552086,35.936528036556,36.351883191856,43.34,36.002984861404,3.4,19,BK
06-09-2015,45.55263,50.0,42.0,1.92555,46.0,36.002984861404,35.878378314814,36.185741129736,43.4,36.05282748004,3.4,19,BK
06-10-2015,45.55263,50.0,42.0,1.92555,46.0,36.26050505769,36.169126923524,36.542946563294,43.74,36.335268985644,3.4,19,BK
06-11-2015,45.55263,50.0,42.0,1.92555,46.0,36.326961882538,36.285426367008,36.576174975718,43.88,36.451568429128,3.4,19,BK
06-12-2015,45.60526,50.0,42.0,1.92339,46.0,36.401725810492,36.17743402663,36.459875532234,43.68,36.285426367008,3.4,19,BK
06-15-2015,45.60526,50.0,42.0,1.92339,46.0,35.936528036556,35.737157562012,36.027906170722,43.29,35.961449345874,3.4,19,BK
06-16-2015,45.60526,50.0,42.0,1.92339,46.0,35.84514990239,35.795307283754006,36.027906170722,43.2,35.88668541792,3.4,19,BK
06-17-2015,45.60526,50.0,42.0,1.92339,46.0,36.027906170722,35.753771768224,36.110977201782,43.15,35.84514990239,3.4,19,BK
06-18-2015,45.60526,50.0,42.0,1.92339,46.0,35.96975644898,35.695622046482,36.019599067616,43.27,35.944835139662004,3.4,19,BK
06-19-2015,45.65789,50.0,42.0,1.89218,46.0,35.861764108602,35.80361438686,35.994677758298,43.12,35.820228593071995,3.4,19,BK
06-22-2015,45.65789,50.0,42.0,1.89218,46.0,36.160819820418,36.019599067616,36.285426367008,43.47,36.110977201782,3.4,19,BK
06-23-2015,45.65789,50.0,42.0,1.89218,46.0,36.268812160796,36.127591407994,36.364343846515,43.66,36.268812160796,3.4,19,BK
06-24-2015,45.76316,50.0,42.0,1.7945,46.0,36.119284304888,35.932374485003,36.310347676326,43.29,35.961449345874,3.4,19,BK
06-25-2015,45.76316,50.0,42.0,1.7945,46.0,36.061134583146,35.59593680921,36.102670098676,42.85,35.59593680921,3.4,19,BK
06-26-2015,45.76316,50.0,42.0,1.7945,46.0,35.728850458905995,35.571015499892,35.88668541792,42.98,35.703929149588,3.4,19,BK
06-29-2015,45.76316,50.0,42.0,1.7945,46.0,35.3051882005,34.68215546755,35.396566334666,41.79,34.715383879974,3.45,19,BK
06-30-2015,45.86842,50.0,43.5,1.62093,46.0,35.163967447698,34.72369098308,35.288573994288,41.97,34.864911735882,3.45,19,BK
07-01-2015,45.86842,50.0,43.5,1.62093,46.0,35.338416612924,34.927215009177004,35.34672371603,42.18,35.039360901108,3.45,19,BK
07-02-2015,45.81579,50.0,43.5,1.632,46.0,35.022746694896,34.549241817854,35.130739035274,41.79,34.715383879974,3.45,19,BK
07-06-2015,45.81579,50.0,43.5,1.632,46.0,34.324950033992,34.233571899826,34.574163127172,41.55,34.516013405429995,3.45,19,BK
07-07-2015,45.81579,50.0,43.5,1.632,46.0,34.499399199218004,33.863905811609,34.68215546755,41.54,34.507706302324,3.45,19,BK
07-08-2015,45.71053,48.0,43.5,1.40783,46.0,34.233571899826,33.664535337065,34.300028724674,40.54,33.676995991724,3.45,19,BK
07-09-2015,45.71053,48.0,43.5,1.40783,46.0,34.084044043918,33.917901981798,34.30833582778,40.99,34.050815631494004,3.45,19,BK
07-10-2015,45.65789,48.0,43.5,1.45143,46.0,34.466170786794,34.374792652628,34.731998086186,41.71,34.648927055126,3.45,19,BK
07-13-2015,45.65789,48.0,43.5,1.45143,46.0,34.76522649861,34.748612292398,35.3051882005,42.38,35.205502963228,3.45,19,BK
07-14-2015,45.65789,48.0,43.5,1.45143,46.0,35.047668004214,34.939675663836,35.355030819136005,42.53,35.330109509818,3.45,19,BK
07-15-2015,45.65789,48.0,43.5,1.45143,46.0,35.38825923156,35.271959788076,35.571015499892,42.67,35.446408953302004,3.45,19,BK
07-16-2015,45.65789,48.0,43.5,1.45143,46.0,35.787000180648,35.604243912316,35.820228593071995,43.07,35.778693077542,3.45,19,BK
07-17-2015,45.76316,48.0,43.5,1.39895,46.0,35.654086530952,35.404873437772,35.766232422883,42.82,35.571015499892,3.45,19,BK
07-20-2015,45.76316,48.0,43.5,1.39895,46.0,35.703929149588,35.529479984362005,35.795307283754006,42.98,35.703929149588,3.45,19,BK
07-21-2015,46.30556,50.0,43.5,1.70895,46.0,36.202355335948,36.1358985111,36.700781522308,44.15,36.67586021299,3.36842,18,BK
07-22-2015,47.13889,50.0,43.5,1.82426,47.0,36.808773862686,36.67586021299,37.165979296244,44.73,37.157672193138,3.36842,18,BK
07-23-2015,47.13889,50.0,43.5,1.82426,47.0,37.21582191488,36.866923584428,37.373656873894,44.47,36.941687512382,3.36842,18,BK
07-24-2015,47.13889,50.0,43.5,1.82426,47.0,36.659246006778005,36.285426367008,36.858616481322,43.72,36.318654779432,3.36842,18,BK
07-27-2015,47.13889,50.0,43.5,1.82426,47.0,36.061134583146,35.4887751791426,36.09436299557,43.26,35.936528036556,3.36842,18,BK
07-28-2015,47.08333,50.0,43.5,1.84278,47.0,36.144205614206,35.853457005496,36.26050505769,43.59,36.210662439054005,3.36842,18,BK
07-29-2015,47.08333,50.0,43.5,1.84278,47.0,36.227276645266,36.077748789358,36.501411047764,43.78,36.368497398068,3.36842,18,BK
07-30-2015,47.08333,50.0,43.5,1.84278,47.0,36.36849739936,36.33513945632,36.66871888672,43.93,36.635360943680006,3.36842,18,BK
07-31-2015,47.13889,50.0,43.5,1.79355,47.0,36.65203991520001,36.13499179808,36.65203991520001,43.4,36.1933681984,3.36842,18,BK
08-03-2015,47.25,50.0,43.5,1.90212,47.0,36.20170768416,35.92650465408,36.39351585664,43.4,36.1933681984,3.36842,18,BK
08-04-2015,47.25,50.0,43.5,1.90212,47.0,36.31012099904,36.1933681984,36.76045323008,43.89,36.60200300064,3.36842,18,BK
08-05-2015,47.58333,56.0,43.5,2.70929,47.0,37.0273167744,36.91890345952,37.64443872064,44.4,37.0273167744,3.47368,18,BK
08-06-2015,47.86111,56.0,43.5,2.7679,48.0,37.06067471744,36.83550860192,37.3400474904,44.28,36.92724294528,3.47368,18,BK
08-07-2015,47.91667,56.0,43.5,2.76008,48.0,36.88554551648,36.78547168736,37.35255671904,44.75,37.319198776,3.47368,18,BK
08-10-2015,47.91667,56.0,43.5,2.76008,48.0,37.52768592,37.50266746272,37.9029627792,45.26,37.74451254976,3.47368,18,BK
08-11-2015,47.91667,56.0,43.5,2.76008,48.0,37.50266746272,37.16074854656,37.57772283456001,44.67,37.25248288992,3.47368,18,BK
08-12-2015,47.91667,56.0,43.5,2.76008,48.0,36.92724294528,35.94318362560001,36.92724294528,43.9,36.6103424864,3.47368,18,BK
