 Date,JPM Price Target,JPM Price Target - High,JPM Price Target - Low,JPM Price Target - StdDev,JPM Price Target - Median,JPM Open,JPM Low,JPM High,JPM Close,JPM Adj. Close,JPM Rating,JPM Price Target - #,Ticker
06-20-2017,91.88,106,52.0,10.50455,95.0,74.5055603136,74.182915152128,74.649901570048,87.52,74.310275084288,3.71429,25,JPM
06-21-2017,91.88,106,52.0,10.50455,95.0,74.276312435712,73.664984761344,74.331501739648,87.12,73.970648598528,3.71429,25,JPM
06-22-2017,91.88,106,52.0,10.50455,95.0,73.809326017792,73.57158747776,74.17442448998399,87.02,73.88574197708799,3.71429,25,JPM
06-23-2017,91.88,106,52.0,10.50455,95.0,74.429144354304,73.537624829184,74.7178268672,86.86,73.749891382784,3.71429,25,JPM
06-26-2017,91.88,106,52.0,10.50455,95.0,73.877251314944,73.541870160256,74.437635016448,87.24,74.072536544256,3.71429,25,JPM
06-27-2017,91.88,106,52.0,10.50455,95.0,74.47159766502399,74.29329376,75.515949108736,88.05,74.76028017792,3.71429,25,JPM
06-28-2017,92.0,106,52.0,10.60189,95.0,75.22726659583999,75.22726659583999,76.47539393100799,89.82,76.263127377408,3.71429,25,JPM
06-29-2017,92.0,106,52.0,10.60189,95.0,78.402774237696,76.679169822464,78.66598476416,91.15,77.39238544256,3.71429,25,JPM
06-30-2017,92.0,106,52.0,10.60189,95.0,78.080129076224,77.400876104704,78.11409172479999,91.4,77.60465199616,3.71429,25,JPM
07-03-2017,92.0,106,52.0,10.60189,95.0,78.16811812429201,78.04005764243699,79.80729229203601,92.75,79.184064613675,3.71429,25,JPM
07-05-2017,92.16,106,52.0,10.58558,95.0,79.49994713558401,79.064541497277,80.071950621203,93.68,79.97803960117601,3.71429,25,JPM
07-06-2017,92.4,106,52.0,10.69205,95.0,79.85851648477801,79.295050364616,80.686640934107,93.38,79.721918637466,3.71429,25,JPM
07-07-2017,92.25,106,52.0,10.88673,95.0,80.21708583397199,79.593858155611,80.396370508569,93.85,80.123174813945,3.66667,24,JPM
07-10-2017,92.66667,106,52.0,11.10055,95.0,79.82436702295,79.474335039213,79.97803960117601,93.19,79.559708693783,3.66667,24,JPM
07-11-2017,92.75,106,52.0,11.04253,95.0,79.679231810181,78.782808437196,79.679231810181,92.83,79.252363537331,3.66667,24,JPM
07-12-2017,92.75,106,52.0,11.04253,95.0,79.064541497277,78.603523762599,79.252363537331,92.51,78.979167842707,3.66667,24,JPM
07-13-2017,92.75,106,52.0,11.04253,95.0,79.132840420933,78.83403262993801,79.721918637466,93.1,79.48287240466999,3.66667,24,JPM
07-14-2017,92.79167,106,52.0,11.01506,95.0,77.527815715017,77.331456309506,79.06027281454851,92.25,78.757196340825,3.66667,24,JPM
07-17-2017,93.29167,104,52.0,10.67114,96.0,78.39008962617399,77.903459795125,78.535224838943,91.39,78.022982911523,3.62963,24,JPM
07-18-2017,93.29167,104,52.0,10.67114,96.0,77.220470558565,77.109484807624,78.185192855206,91.07,77.749787216899,3.62963,24,JPM
07-19-2017,93.29167,104,52.0,10.67114,96.0,77.980296084238,77.6908793952457,78.21925694337943,91.2,77.86077296784,3.62963,24,JPM
07-20-2017,93.375,104,52.0,10.67635,96.0,77.81808614055501,77.60465200413,78.304715971604,91.2,77.86077296784,3.62963,24,JPM
07-21-2017,93.375,104,52.0,10.67635,96.0,77.741249851442,77.280232116764,77.997370815152,90.89,77.596114638673,3.62963,24,JPM
07-24-2017,93.375,104,52.0,10.67635,96.0,77.655876196872,77.613189369587,78.151043393378,91.28,77.92907189149601,3.62963,24,JPM
07-25-2017,93.375,104,52.0,10.67635,96.0,78.859644726309,78.774271071739,79.841441753864,92.8,79.22675144096,3.62963,24,JPM
07-26-2017,93.375,104,52.0,10.67635,96.0,79.48287240466999,78.270566509776,79.559708693783,91.93,78.48400064620101,3.62963,24,JPM
07-27-2017,93.375,104,52.0,10.67635,96.0,78.398626991631,77.826623506012,78.59498639714201,91.55,78.159580758835,3.62963,24,JPM
07-28-2017,93.375,104,52.0,10.67635,96.0,78.074207104265,77.6089206868585,78.330328067975,91.28,77.92907189149601,3.62963,24,JPM
07-31-2017,93.375,104,52.0,10.67635,96.0,78.12543129700701,78.11689393155,78.851107360852,91.8,78.37301489526,3.62963,24,JPM
08-01-2017,93.375,104,52.0,10.67635,96.0,78.962093111793,78.782808437196,79.517021866498,93.03,79.423110846471,3.62963,24,JPM
08-02-2017,93.375,104,52.0,10.67635,96.0,79.28224431643049,78.97489915997849,79.576783424697,93.11,79.491409770127,3.62963,24,JPM
08-03-2017,93.91667,104,65.0,8.71262,96.0,79.14137778639001,78.7443902926395,79.508484501041,92.5,78.97063047725,3.62963,24,JPM
08-04-2017,93.91667,104,65.0,8.71262,96.0,79.82436702295,79.7996086631247,80.59272991408001,93.66,79.960964870262,3.62963,24,JPM
08-07-2017,93.91667,104,65.0,8.71262,96.0,80.15732427577301,80.003651697547,80.413445239483,94.02,80.268310026714,3.62963,24,JPM
08-08-2017,93.91667,104,65.0,8.71262,96.0,80.208548468515,79.90974067751999,81.29219626597201,93.68,79.97803960117601,3.62963,24,JPM
08-09-2017,94.56,110,65.0,9.0998,96.0,79.38042401918601,79.252363537331,79.97803960117601,93.53,79.849979119321,3.67857,25,JPM
08-10-2017,94.56,110,65.0,9.0998,96.0,79.31212509553,78.603523762599,79.457260308299,92.19,78.705972148083,3.67857,25,JPM
08-11-2017,94.56,110,65.0,9.0998,96.0,78.654747955341,77.894922429668,79.115765690019,91.42,78.04859500789401,3.67857,25,JPM
08-14-2017,94.56,110,65.0,9.0998,96.0,78.859644726309,78.825495264481,79.31212509553,92.49,78.962093111793,3.67857,25,JPM
08-15-2017,94.56,110,65.0,9.0998,96.0,79.662157079267,79.098690959105,79.875591215692,92.73,79.166989882761,3.67857,25,JPM
08-16-2017,94.56,110,65.0,9.0998,96.0,79.431648211928,78.441313818916,79.593858155611,92.09,78.620598493513,3.67857,25,JPM
08-17-2017,94.56,110,65.0,9.0998,96.0,78.338865433432,77.26315738585001,78.509612742572,90.65,77.39121786770501,3.67857,25,JPM
08-18-2017,94.56,110,65.0,9.0998,96.0,77.100947442167,76.998499056683,78.151043393378,90.74,77.468054156818,3.67857,25,JPM
08-21-2017,94.56,110,65.0,9.0998,96.0,77.56196517684499,76.972886960312,77.638801465958,90.63,77.37414313679099,3.67857,25,JPM
08-22-2017,94.56,110,65.0,9.0998,96.0,77.749787216899,77.6900256587,78.296178606147,91.56,78.16811812429201,3.67857,25,JPM
08-23-2017,94.56,110,65.0,9.0998,96.0,77.57903990775901,77.553427811388,78.83403262993801,91.67,78.262029144319,3.67857,25,JPM
08-24-2017,94.56,110,65.0,9.0998,96.0,78.48400064620101,78.04005764243699,78.646210589884,91.52,78.133968662464,3.67857,25,JPM
08-25-2017,94.56,110,65.0,9.0998,96.0,78.441313818916,78.37301489526,78.95355574633601,91.89,78.449851184373,3.67857,25,JPM
08-28-2017,94.56,110,65.0,9.0998,96.0,78.680360051712,77.80101140964099,78.705972148083,91.6,78.20226758612,3.67857,25,JPM
08-29-2017,94.56,110,65.0,9.0998,96.0,77.220470558565,77.100947442167,77.954683987867,91.1,77.77539931327,3.67857,25,JPM
08-30-2017,94.56,110,65.0,9.0998,96.0,77.903459795125,77.852235602383,78.4370451361875,91.31,77.954683987867,3.67857,25,JPM
08-31-2017,94.56,110,65.0,9.0998,96.0,78.381552260717,77.51927834956,78.415701722545,90.89,77.596114638673,3.67857,25,JPM
09-01-2017,94.56,110,65.0,9.0998,96.0,77.903459795125,77.647338831415,78.851107360852,91.7,78.28764124069001,3.67857,25,JPM
09-05-2017,94.56,110,65.0,9.0998,96.0,77.707100389614,76.00329836536051,77.77966799599851,89.51,76.41795820560701,3.67857,25,JPM
09-06-2017,94.64,110,65.0,9.1121,96.0,76.836289113,76.528943956548,77.27784165443605,90.11,76.930200133027,3.67857,25,JPM
09-07-2017,94.64,110,65.0,9.1121,96.0,76.930200133027,75.197114945256,76.947274863941,88.53,75.58129639082101,3.67857,25,JPM
09-08-2017,94.64,110,65.0,9.1121,96.0,75.39347435076701,75.333712792568,76.341121916494,88.42,75.487385370794,3.67857,25,JPM
09-11-2017,94.64,110,65.0,9.1121,96.0,76.315509820123,75.93986574001501,77.049723249425,89.79,76.657004438403,3.67857,25,JPM
09-12-2017,94.64,110,65.0,9.1121,96.0,76.981424325769,76.92166276757,77.903459795125,90.89,77.596114638673,3.67857,25,JPM
09-13-2017,94.64,110,65.0,9.1121,96.0,77.357068405877,77.109484807624,78.11689393155,91.15,77.81808614055501,3.67857,25,JPM
09-14-2017,94.64,110,65.0,9.1121,96.0,77.86077296784,77.468054156818,78.142506027921,90.97,77.664413562329,3.67857,25,JPM
09-15-2017,94.64,110,65.0,9.1121,96.0,77.758324582356,77.485128887732,78.296178606147,91.62,78.219342317034,3.67857,25,JPM
09-18-2017,94.64,110,65.0,9.1121,96.0,78.48400064620101,78.415701722545,79.5127531837695,92.92,79.329199826444,3.67857,25,JPM
09-19-2017,94.64,110,65.0,9.1121,96.0,79.149915151847,78.987705208164,80.558580452252,93.94,80.200011103058,3.67857,25,JPM
09-20-2017,94.64,110,65.0,9.1121,96.0,80.33660895036999,80.003651697547,81.352555439753,94.6,80.76347722322,3.67857,25,JPM
09-21-2017,94.64,110,65.0,9.1121,96.0,80.643954106822,80.413445239483,81.420854363409,95.03,81.13058393787101,3.67857,25,JPM
09-22-2017,94.64,110,65.0,9.1121,96.0,80.84885087779,80.618342010451,81.087897110586,94.83,80.959836628731,3.67857,25,JPM
09-25-2017,94.64,110,65.0,9.1121,96.0,80.686640934107,79.781680195665,81.002523456016,94.12,80.35368368128401,3.67857,25,JPM
09-26-2017,94.92,110,65.0,9.02849,96.0,80.063413255746,79.6886229121837,80.276847392171,93.7,79.99511433209,3.60714,25,JPM
09-27-2017,94.92,110,65.0,9.02849,96.0,81.079359745129,80.746402492306,81.719662154404,95.18,81.25864441972601,3.60714,25,JPM
09-28-2017,94.92,110,65.0,9.02849,96.0,81.60867640346301,81.028135552387,81.856260001716,95.38,81.429391728866,3.60714,25,JPM
09-29-2017,94.92,110,65.0,9.02849,96.0,81.36109280520999,81.12204657241399,81.548914845264,95.51,81.540377479807,3.60714,25,JPM
10-02-2017,94.92,110,65.0,9.02849,96.0,81.762348981689,81.497690652522,82.709996547416,96.84,82.675847085588,3.60714,25,JPM
10-03-2017,95.08,110,65.0,9.0815,97.0,82.667309720131,82.61941509991723,83.17955164755101,97.35,83.11125272389499,3.60714,25,JPM
10-04-2017,95.08,110,65.0,9.0815,97.0,83.06856589661,82.197754619996,83.188089013008,96.36,82.266053543652,3.60714,25,JPM
10-05-2017,95.48,110,65.0,9.29137,99.0,82.43779895040001,82.05137176782,83.64001685176001,97.09,83.373811459316,3.60714,25,JPM
10-06-2017,95.72,110,65.0,9.22397,99.0,83.76882591262,82.841400674428,83.846111349136,96.92,83.22782785700801,3.60714,25,JPM
10-09-2017,96.36,111,65.0,9.92323,99.0,83.262176939904,82.55802074053601,83.356636917868,96.41,82.789877050084,3.60714,25,JPM
10-10-2017,96.56,111,65.0,9.98431,99.0,82.828519768342,82.643893447776,83.45109689583201,97.13,83.408160542212,3.60714,25,JPM
10-11-2017,96.56,111,65.0,9.98431,99.0,83.150542420492,82.55802074053601,83.305113293524,96.84,83.15912969121601,3.60714,25,JPM
10-12-2017,97.32,111,65.0,9.6942,99.0,83.55414414452,82.11148266288801,83.725889559,95.99,82.429211679676,3.60714,25,JPM
10-13-2017,99.0,113,65.0,10.43456,102.0,81.99126087275201,81.544722795104,83.047495171804,95.86,82.317577160264,3.60714,25,JPM
10-16-2017,99.0,113,65.0,10.43456,102.0,82.72976615501601,82.72976615501601,84.11231674158,97.84,84.01785676361601,3.60714,25,JPM
10-17-2017,99.0,113,65.0,10.43456,102.0,84.21536399026799,83.571318685968,84.3089652411596,97.62,83.82893680768801,3.60714,25,JPM
10-18-2017,99.0,113,65.0,10.43456,102.0,84.28406215606,83.837524078412,84.62755298502,97.99,84.146665824476,3.57143,25,JPM
10-19-2017,99.0,113,65.0,10.43456,102.0,83.459684166556,83.373811459316,84.32699850968001,98.11,84.249713073164,3.57143,25,JPM
10-20-2017,99.04,113,65.0,10.44789,102.0,85.254423747872,84.78220973075923,85.778247262036,99.51,85.451930974524,3.57143,25,JPM
10-23-2017,99.04,113,65.0,10.44789,102.0,85.451930974524,85.220074664976,85.864119969276,99.34,85.30594737221601,3.57143,25,JPM
10-24-2017,99.04,113,65.0,10.44789,102.0,85.769659991312,85.66661274262401,86.894592456156,100.92,86.662736146608,3.57143,25,JPM
10-25-2017,99.04,113,65.0,10.44789,102.0,86.9461160805,86.035865383756,87.11786149498,101.02,86.748608853848,3.57143,25,JPM
10-26-2017,99.04,113,65.0,10.44789,102.0,87.03198878773999,87.006226975568,87.95091262791524,101.74,87.366892345976,3.57143,25,JPM
10-27-2017,99.24,115,65.0,10.70058,102.0,87.100686953532,86.77437066602,87.78449132128412,101.77,87.39265415814799,3.57143,25,JPM
10-30-2017,99.24,115,65.0,10.70058,102.0,86.84306883181199,86.619799792988,87.530050489732,101.41,87.083512412084,3.57143,25,JPM
10-31-2017,99.48,115,65.0,10.80415,103.0,87.049163329188,86.36218167126799,87.33254326308,100.61,86.396530754164,3.57143,25,JPM
11-01-2017,99.54,115,65.0,10.71627,103.0,86.81730701964,86.499578002852,87.33254326308,100.92,86.662736146608,3.57143,25,JPM
11-02-2017,99.54,115,65.0,10.71627,103.0,86.619799792988,86.010103571584,87.388360522786,101.59,87.238083285116,3.57143,25,JPM
11-03-2017,99.7,115,65.0,10.49571,103.0,86.81730701964,86.499578002852,87.18226602541,101.41,87.083512412084,3.57143,25,JPM
11-06-2017,99.7,115,65.0,10.49571,103.0,87.023401517016,86.439467107784,87.32172330196776,100.78,86.542514356472,3.57143,25,JPM
11-07-2017,99.7,115,65.0,10.49571,103.0,86.353594400544,84.3699348633,86.5167525443,98.75,84.7992983995,3.57143,25,JPM
11-08-2017,99.7,115,65.0,10.49571,103.0,84.387109404748,83.42533508366,84.472982111988,97.64,83.846111349136,3.57143,25,JPM
11-09-2017,99.7,115,65.0,10.49571,103.0,83.39957327148801,83.133367879044,84.339879415766,97.63,83.837524078412,3.57143,25,JPM
11-10-2017,99.7,115,65.0,10.49571,103.0,83.992094951444,83.725889559,84.44722029981601,97.51,83.734476829724,3.57143,25,JPM
11-13-2017,99.7,115,65.0,10.49571,103.0,83.030320630356,82.97020973528801,84.19818944882,97.86,84.035031305064,3.57143,25,JPM
11-14-2017,99.7,115,65.0,10.49571,103.0,83.58849322741601,83.16771696194,83.966333139272,97.27,83.528382332348,3.57143,25,JPM
11-15-2017,99.7,115,65.0,10.49571,103.0,82.772702508636,82.39486259678,84.790711128776,98.19,84.318411238956,3.60714,25,JPM
11-16-2017,99.7,115,65.0,10.49571,103.0,84.610378443572,84.421458487644,85.065503791944,98.47,84.558854819228,3.60714,25,JPM
11-17-2017,99.7,115,65.0,10.49571,103.0,84.000682222168,83.786000454068,84.507331194884,98.14,84.275474885336,3.60714,25,JPM
11-20-2017,99.7,115,65.0,10.49571,103.0,84.54168027778,83.94915859782401,85.138495593098,99.01,85.022567438324,3.60714,25,JPM
11-21-2017,99.7,115,65.0,10.49571,103.0,85.4433437038,84.936694731084,85.48628005742,98.93,84.953869272532,3.60714,25,JPM
11-22-2017,99.7,115,65.0,10.49571,103.0,85.039741979772,84.661902067916,85.46386728083036,98.64,84.704838421536,3.60714,25,JPM
11-24-2017,99.13462,115,65.0,10.67308,102.5,84.867996565292,84.37852213402401,84.92810746036001,98.32,84.430045758368,3.51724,26,JPM
11-27-2017,99.13462,115,65.0,10.67308,102.5,84.421458487644,84.095142200132,85.125614687012,97.93,84.095142200132,3.51724,26,JPM
11-28-2017,99.13462,115,65.0,10.67308,102.5,84.335585780404,84.129491283028,87.33254326308,101.36,87.040576058464,3.51724,26,JPM
11-29-2017,99.13462,115,65.0,10.67308,102.5,87.94223948448399,87.555812301904,89.496535485528,103.73,89.075759220052,3.51724,26,JPM
11-30-2017,99.28846,115,65.0,10.81325,102.5,89.943073563176,89.34196461249601,91.591829542184,104.52,89.754153607248,3.48276,26,JPM
12-01-2017,99.28846,115,65.0,10.81325,102.5,90.08046989476,87.76190679928,90.4377003568784,104.79,89.98600991679601,3.48276,26,JPM
12-04-2017,99.40385,115,65.0,10.88932,102.5,92.510667509652,91.686289520148,93.08601464816,106.95,91.84086039318,3.48276,26,JPM
12-05-2017,99.40385,115,65.0,10.88932,102.5,92.029780349108,89.410662778288,92.235874846484,105.72,90.784626094128,3.48276,26,JPM
12-06-2017,99.59615,115,65.0,11.0297,102.5,90.518420701684,89.75844724261,90.818975177024,104.93,90.106231706932,3.48276,26,JPM
12-07-2017,99.71154,115,65.0,11.12185,102.5,89.26467917598,89.075759220052,90.325207110394,104.62,89.840026314488,3.48276,26,JPM
12-08-2017,99.71154,115,65.0,11.12185,102.5,90.235040767792,89.599582734216,90.973546050056,105.93,90.964958779332,3.48276,26,JPM
12-11-2017,100.28846,119,65.0,11.7032,102.5,90.784626094128,90.432547994444,91.076593298744,105.62,90.698753386888,3.48276,26,JPM
12-12-2017,100.82692,119,65.0,12.08539,103.0,90.956371508608,90.630055221096,92.201525763588,106.85,91.75498768594,3.48276,26,JPM
12-13-2017,100.82692,119,65.0,12.08539,103.0,91.62617862508,90.578531596752,91.978256724764,105.51,90.604293408924,3.48276,26,JPM
12-14-2017,100.82692,119,65.0,12.08539,103.0,91.128116923088,89.857200855936,91.41149685698,104.66,89.874375397384,3.48276,26,JPM
12-15-2017,100.82692,119,65.0,12.08539,103.0,90.844736989196,90.33808801648,91.471607752048,106.14,91.145291464536,3.48276,26,JPM
12-18-2017,100.82692,119,65.0,12.08539,103.0,92.046954890556,91.437258669152,92.424794802412,106.96,91.849447663904,3.48276,26,JPM
12-19-2017,100.82692,119,65.0,12.08539,103.0,92.18435122214,91.402909586256,92.304573012276,106.51,91.463020481324,3.48276,26,JPM
12-20-2017,102.36538,135,65.0,13.96394,103.0,92.39903299024,91.102355110916,92.5110968731882,106.14,91.145291464536,3.55172,26,JPM
12-21-2017,102.71154,135,65.0,14.40231,103.0,91.531718647116,91.505956834944,92.802634714268,107.83,92.596540216892,3.55172,26,JPM
12-22-2017,103.30769,135,65.0,13.94983,103.0,92.91426923368,91.716344967682,93.137538272504,107.45,92.27022392938,3.55172,26,JPM
12-26-2017,103.30769,135,65.0,13.94983,103.0,92.05554216128,91.36856050336,92.733936548476,107.02,91.900971288248,3.55172,26,JPM
12-27-2017,103.30769,135,65.0,13.94983,103.0,91.600416812908,91.600416812908,92.132827597796,107.22,92.072716702728,3.55172,26,JPM
12-28-2017,103.30769,135,65.0,13.94983,103.0,92.22728757576,92.02127895109123,92.605127487616,107.79,92.562191133996,3.55172,26,JPM
12-29-2017,103.30769,135,65.0,13.94983,103.0,92.819809255716,91.832273122456,92.982967399472,106.94,91.832273122456,3.55172,26,JPM
01-02-2018,104.96154,135,65.0,14.81029,105.5,92.424794802412,91.71686020392544,92.759698360648,107.95,92.69958746558,3.55172,26,JPM
01-03-2018,106.73077,135,65.0,14.6984,109.0,92.622302029064,92.295985741552,93.163300084676,108.06,92.794047443544,3.55172,26,JPM
01-04-2018,107.92308,135,65.0,14.5785,110.0,93.536399830104,93.39828775948,94.977944567242,109.04,94.123376130256,3.55172,26,JPM
01-05-2018,107.92308,135,65.0,14.5785,110.0,94.313280227364,93.031427571885,94.56360835537,108.34,93.519135821276,3.55172,26,JPM
01-08-2018,109.19231,135,65.0,15.04102,111.0,93.35512773741,92.96668753878,93.812623971352,108.5,93.6572478919,3.55172,26,JPM
01-09-2018,110.13462,135,65.0,15.21232,113.0,93.847151989008,93.648615887486,94.632664390682,109.05,94.13200813467,3.48276,26,JPM
01-10-2018,111.28846,135,65.0,15.15825,114.5,94.494552320058,94.425496284746,95.55628886298,110.25,95.16784866435,3.48276,26,JPM
01-11-2018,111.82692,135,65.0,15.10282,116.0,95.530392849738,94.9960717765114,95.7539617640606,110.84,95.677136924776,3.48276,26,JPM
01-12-2018,112.01923,135,65.0,14.99518,115.5,96.37632928231,95.677136924776,97.41216981199,112.67,97.256793732538,3.51724,26,JPM
01-16-2018,116.63462,135,65.0,14.61003,120.0,96.255481220514,95.875673026298,97.912826068002,112.27,96.911513555978,3.58621,26,JPM
01-17-2018,116.63462,135,65.0,14.61003,120.0,96.583497388246,96.082841132234,97.79698456876612,112.99,97.533017873786,3.58621,26,JPM
01-18-2018,116.63462,135,65.0,14.61003,120.0,97.334481772264,96.911513555978,98.16539851715564,113.26,97.766081992964,3.58621,26,JPM
01-19-2018,116.63462,135,65.0,14.61003,120.0,98.353058293116,97.3724625916856,98.698338469676,113.01,97.550281882614,3.58621,26,JPM
01-22-2018,116.76923,135,65.0,14.66106,120.0,97.248161728124,97.1100496575,98.741498491746,114.33,98.689706465262,3.58621,26,JPM
01-23-2018,116.96154,135,65.0,14.7999,120.0,98.119994173938,97.84377003269,98.957298602096,114.21,98.586122412294,3.58621,26,JPM
01-24-2018,116.96154,135,65.0,14.7999,120.0,99.147202699204,98.974562610924,100.1312512024,115.67,99.846395056738,3.58621,26,JPM
01-25-2018,117.26923,135,65.0,14.77669,120.0,100.165779220056,99.332790794105,100.277995277438,115.7,99.87229106998,3.58621,26,JPM
01-26-2018,117.26923,135,65.0,14.77669,120.0,99.87229106998,99.233522743344,100.407475343648,116.32,100.407475343648,3.58621,26,JPM
01-29-2018,117.26923,135,65.0,14.77669,120.0,100.148515211228,100.148515211228,101.29907507957006,116.2,100.30389129068,3.58621,26,JPM
01-30-2018,117.26923,135,65.0,14.77669,120.0,99.725546994942,99.250786752172,100.64917146724,115.11,99.363002809554,3.58621,26,JPM
01-31-2018,117.26923,135,65.0,14.77669,120.0,99.82913104791,99.406162831624,100.700963493724,115.67,99.846395056738,3.58621,26,JPM
02-01-2018,117.26923,135,65.0,14.77669,120.0,99.932715100878,99.682386972872,100.981503637179,116.87,100.882235586418,3.58621,26,JPM
02-02-2018,117.46154,135,65.0,14.94665,120.0,100.554219418686,98.482538359326,100.925395608488,114.28,98.646546443192,3.58621,26,JPM
02-05-2018,117.46154,135,65.0,14.94665,120.0,97.5416498782,89.755581896772,98.914138580026,108.8,93.91620802432,3.58621,26,JPM
02-06-2018,117.46154,135,65.0,14.94665,120.0,92.23296716359,92.025799057654,97.092785648672,112.11,96.773401485354,3.58621,26,JPM
02-07-2018,117.46154,135,65.0,14.94665,120.0,96.29000923817,95.9412762598444,98.79329051823,112.87,97.429433820818,3.58621,26,JPM
02-08-2018,117.46154,135,65.0,14.94665,120.0,97.636601926754,93.087535600576,97.636601926754,107.88,93.122063618232,3.58621,26,JPM
02-09-2018,117.46154,135,65.0,14.94665,120.0,94.17516815674,91.69769656987786,95.85840901747,110.04,94.986576571656,3.58621,26,JPM
02-12-2018,117.46154,135,65.0,14.94665,120.0,95.961993070438,95.012472584898,97.304269756815,111.74,96.454017322036,3.58621,26,JPM
02-13-2018,117.46154,135,65.0,14.94665,120.0,96.091473136648,95.64260890712,97.58480990027,112.43,97.049625626602,3.62069,26,JPM
02-14-2018,117.46154,135,65.0,14.94665,120.0,97.22226571488198,97.135945670742,99.501114880178,115.03,99.293946774242,3.62069,26,JPM
02-15-2018,117.46154,135,65.0,14.94665,120.0,99.906819087636,98.594754416708,100.118303195779,115.51,99.708282986114,3.62069,26,JPM
02-16-2018,117.46154,135,65.0,14.94665,120.0,98.87961056237,98.8364505403,100.191675233298,114.68,98.991826619752,3.62069,26,JPM
02-20-2018,117.46154,135,65.0,14.94665,120.0,98.96593060651,98.378954306358,99.604698933146,114.71,99.017722632994,3.62069,26,JPM
02-21-2018,117.84615,136,65.0,15.25096,120.0,99.268050761,98.983194615338,101.38289184243,115.19,99.432058844866,3.62069,26,JPM
02-22-2018,117.84615,136,65.0,15.25096,120.0,99.6996509817,99.060882655064,100.498111389995,114.98,99.250786752172,3.62069,26,JPM
02-23-2018,118.80769,136,85.0,12.94372,120.5,99.535642897834,99.535642897834,101.331099815946,117.31,101.262043780634,3.62069,26,JPM
02-26-2018,118.80769,136,85.0,12.94372,120.5,101.978500146996,101.27067578504798,102.63453248246,118.77,102.522316425078,3.62069,26,JPM
02-27-2018,118.80769,136,85.0,12.94372,120.5,102.643164486874,101.29657179829,103.005708672262,117.36,101.305203802704,3.62069,26,JPM
02-28-2018,119.69231,136,85.0,12.92514,124.0,101.702276005748,99.561538911076,102.280620301486,115.5,99.6996509817,3.62069,26,JPM
03-01-2018,119.88462,136,85.0,12.81624,124.0,99.682386972872,97.23952972371,100.6860301260878,113.43,97.912826068002,3.62069,26,JPM
03-02-2018,119.88462,136,85.0,12.81624,124.0,97.015097608946,95.918833048368,98.025042125384,113.32,97.81787401944798,3.62069,26,JPM
03-05-2018,120.23077,136,85.0,12.0202,124.0,96.72160945887,96.583497388246,100.066511169295,115.06,99.319842787484,3.62069,26,JPM
03-06-2018,120.23077,136,85.0,12.0202,124.0,99.820499043496,98.681074460848,99.97587512294798,115.16,99.406162831624,3.62069,26,JPM
03-07-2018,120.23077,136,85.0,12.0202,124.0,98.18905020925,97.636601926754,99.35437080514,114.73,99.034986641822,3.62069,26,JPM
03-08-2018,120.23077,136,85.0,12.0202,124.0,99.363002809554,97.722921970894,99.466586862522,114.74,99.04361864623598,3.62069,26,JPM
03-09-2018,120.23077,136,85.0,12.0202,124.0,100.60601144517,99.846395056738,101.926708120512,118.04,101.892180102856,3.62069,26,JPM
03-12-2018,120.23077,136,85.0,12.0202,124.0,101.8576520852,101.21025175415,102.50505241625,117.66,101.564163935124,3.62069,26,JPM
03-13-2018,120.23077,136,85.0,12.0202,124.0,102.03029217348,99.984507127362,102.263356292658,116.25,100.34705131275,3.62069,26,JPM
03-14-2018,120.30769,138,85.0,12.1268,124.0,100.614643449584,98.92277058444,100.640539462826,114.95,99.22489073893,3.62069,26,JPM
03-15-2018,120.30769,138,85.0,12.1268,124.0,100.019035145018,99.121306685962,100.1312512024,115.24,99.475218866936,3.62069,26,JPM
03-16-2018,120.38462,138,85.0,12.16261,124.0,99.561538911076,99.561538911076,100.6504662679021,115.44,99.647858955216,3.62069,26,JPM
03-19-2018,120.38462,138,85.0,12.16261,124.0,99.35437080514,97.80061001062,99.65649095963,114.53,98.862346553542,3.62069,26,JPM
03-20-2018,120.38462,138,85.0,12.16261,124.0,99.155834703618,98.788974516023,99.652174957423,114.64,98.957298602096,3.62069,26,JPM
03-21-2018,120.38462,138,85.0,12.16261,124.0,99.104042677134,98.586122412294,100.675067480482,114.74,99.04361864623598,3.62069,26,JPM
03-22-2018,120.38462,138,85.0,12.16261,124.0,97.71428996648,94.554976350956,98.05957014304,109.95,94.90888853193,3.62069,26,JPM
03-23-2018,120.38462,138,85.0,12.16261,124.0,95.185112673178,92.155279123864,95.746192960088,107.01,92.371079234214,3.65517,26,JPM
03-26-2018,120.38462,138,85.0,12.16261,124.0,94.252856196466,93.782411955903,95.953361066024,110.31,95.219640690834,3.65517,26,JPM
03-27-2018,120.38462,138,85.0,12.16261,124.0,95.875673026298,92.62140736222,96.410857299966,108.17,93.372391746238,3.65517,26,JPM
03-28-2018,120.38462,138,85.0,12.16261,124.0,93.467343794792,92.06032707531,94.23550586759386,108.0,93.2256476712,3.65517,26,JPM
03-29-2018,120.38462,138,85.0,12.16261,124.0,93.6572478919,93.035743574092,95.625344898292,109.97,94.926152540758,3.65517,26,JPM
04-02-2018,120.42308,138,85.0,12.15342,124.0,94.917520536344,91.568302823712,95.582184876222,107.85,93.09616760499,3.65517,26,JPM
