 Date,ABBV Price Target,ABBV Price Target - High,ABBV Price Target - Low,ABBV Price Target - StdDev,ABBV Price Target - Median,ABBV Open,ABBV Low,ABBV High,ABBV Close,ABBV Adj. Close,ABBV Rating,ABBV Price Target - #,Ticker
05-20-2021,122.85455,144.0,103.0,10.74196,125.5,107.454244130708,107.249285454544,109.317504823108,117.11,109.103229843482,4.17391,22,ABBV
05-21-2021,122.85455,144.0,103.0,10.74196,125.5,109.485198285424,108.125017979972,110.193237348536,116.12,108.180915800744,4.17391,22,ABBV
05-24-2021,122.85455,144.0,103.0,10.74196,125.5,108.618782063458,107.687151717258,108.823740739622,115.91,107.985273428042,4.17391,22,ABBV
05-25-2021,122.85455,144.0,103.0,10.74196,125.5,108.041171248814,106.38491881933965,108.0691201592,114.56,106.727572460672,4.17391,22,ABBV
05-26-2021,122.85455,144.0,103.0,10.74196,125.5,106.699623550286,105.98450409654288,106.895265922988,114.7,106.85800070914,4.17391,22,ABBV
05-27-2021,122.85455,144.0,103.0,10.74196,125.5,107.249285454544,104.361231381324,107.32381588224,112.32,104.640720485184,4.17391,22,ABBV
05-28-2021,122.85455,144.0,103.0,10.74196,125.5,105.581667134846,105.143800872132,106.653042032976,113.2,105.46055518984,4.17391,22,ABBV
06-01-2021,122.85455,144.0,103.0,10.74196,125.5,105.92637036294,104.379863988248,106.196543163338,112.21,104.538241147102,4.17391,22,ABBV
06-02-2021,122.85455,144.0,103.0,10.74196,125.5,104.724567216342,103.27122387627,104.957474802892,111.4,103.78362056668,4.17391,22,ABBV
06-03-2021,122.85455,144.0,103.0,10.74196,125.5,103.522764069744,103.08489780703,104.724567216342,112.21,104.538241147102,4.17391,22,ABBV
06-04-2021,122.85455,144.0,103.0,10.74196,125.5,104.71525091288,104.491659629792,105.376708458682,112.36,104.677985699032,4.17391,22,ABBV
06-07-2021,122.85455,144.0,103.0,10.74196,125.5,105.00405632020198,104.650036788646,106.3046122834972,113.01,105.283545424062,4.17391,22,ABBV
06-08-2021,122.85455,144.0,103.0,10.74196,125.5,104.976107409816,104.174905312084,105.358075851758,112.34,104.659353092108,4.17391,22,ABBV
06-09-2021,122.85455,144.0,103.0,10.74196,125.5,105.162433479056,105.03051462203408,106.597144212204,114.0,106.2058594668,4.17391,22,ABBV
06-10-2021,122.85455,144.0,103.0,10.74196,125.5,106.541246391432,106.34560401873,108.991434201938,116.24,108.292711442288,4.17391,22,ABBV
06-11-2021,122.85455,144.0,103.0,10.74196,125.5,108.292711442288,107.016377867994,108.404507083832,115.42,107.528774558404,4.17391,22,ABBV
06-14-2021,122.85455,144.0,103.0,10.74196,125.5,107.202703937234,106.37849056995086,107.584672379176,115.4,107.51014195148,4.17391,22,ABBV
06-15-2021,122.85455,144.0,103.0,10.74196,125.5,107.472876737632,106.690307246824,108.013222338428,115.83,107.910743000346,4.17391,22,ABBV
06-16-2021,122.85455,144.0,103.0,10.74196,125.5,108.274078835364,107.295866971854,108.558226090955,115.53,107.631253896486,4.17391,22,ABBV
06-17-2021,122.85455,144.0,103.0,10.74196,125.5,107.118857206076,106.233808377186,107.966640821118,114.9,107.04432677838,4.17391,22,ABBV
06-18-2021,122.85455,144.0,103.0,10.74196,125.5,105.870472542168,105.32081063791,106.39218553604,113.12,105.386024762144,4.17391,22,ABBV
06-21-2021,122.85455,144.0,103.0,10.74196,125.5,105.917054059478,105.059954140974,107.37039739955,114.73,106.885949619526,4.17391,22,ABBV
06-22-2021,122.85455,144.0,103.0,10.74196,125.5,106.662358336438,106.094063825256,107.40179334221692,114.7,106.85800070914,4.17391,22,ABBV
06-23-2021,122.85455,144.0,103.0,10.74196,125.5,106.71825615721,106.15927794949,107.160780571655,114.0,106.2058594668,4.17391,22,ABBV
06-24-2021,122.85455,144.0,103.0,10.74196,125.5,106.597144212204,106.448083356812,108.246129924978,114.74,106.895265922988,4.17391,22,ABBV
06-25-2021,122.85455,144.0,103.0,10.74196,125.5,105.18106608598,104.473027022868,105.823891024858,112.98,105.255596513676,4.17391,22,ABBV
06-28-2021,122.85455,144.0,103.0,10.74196,125.5,105.516453010612,105.125168265208,106.308338804882,113.0,105.2742291206,4.17391,22,ABBV
06-29-2021,122.85455,144.0,103.0,10.74196,125.5,104.94815849943,103.979262939382,105.04132153405,112.3,104.62208787826,4.17391,22,ABBV
06-30-2021,122.85455,144.0,103.0,10.74196,125.5,104.538241147102,103.997895546306,105.199698692904,112.64,104.938842195968,4.17391,22,ABBV
07-01-2021,122.85455,144.0,103.0,10.74196,125.5,105.22764760329,105.171749782518,106.71825615721,114.26,106.448083356812,4.17391,22,ABBV
07-02-2021,122.9913,144.0,103.0,10.52541,126.0,106.690307246824,106.103380128718,107.59398868263798,115.17,107.295866971854,4.16667,23,ABBV
07-06-2021,122.9913,144.0,103.0,10.52541,126.0,107.295866971854,106.923214833374,107.97595712458,115.73,107.817579965726,4.16667,23,ABBV
07-07-2021,122.9913,144.0,103.0,10.52541,126.0,107.985273428042,107.426295220322,108.972801595014,116.75,108.76784291885,4.16667,23,ABBV
07-08-2021,122.9913,144.0,103.0,10.52541,126.0,107.845528876112,107.7710916114506,108.82364757658738,116.35,108.39519078037,4.16667,23,ABBV
07-09-2021,122.9913,144.0,103.0,10.52541,126.0,108.34860926306,108.171599497282,109.303530367915,116.58,108.609465759996,4.16667,23,ABBV
07-12-2021,122.9913,144.0,103.0,10.52541,126.0,108.81442443616,108.646730973844,110.25845147277,117.63,109.587677623506,4.16667,23,ABBV
07-13-2021,122.9913,144.0,103.0,10.52541,126.0,109.550412409658,108.711945098078,110.016227582758,117.91,109.848534120442,4.16667,23,ABBV
07-14-2021,122.9913,144.0,103.0,10.52541,126.0,110.093458385989,109.641290506933,110.734029547985,117.36,110.555046429192,4.16667,23,ABBV
07-15-2021,122.9913,144.0,103.0,10.52541,126.0,110.036937401107,109.038400001525,110.677508563103,117.18,110.385483474546,4.16667,23,ABBV
07-16-2021,122.9913,144.0,103.0,10.52541,126.0,111.073155457277,110.140559206724,111.468802351451,117.5,110.68692872725,4.16667,23,ABBV
07-19-2021,122.9913,144.0,103.0,10.52541,126.0,109.905055103049,107.144947007978,110.2159205199,115.42,108.727534584674,4.16667,23,ABBV
07-20-2021,122.9913,144.0,103.0,10.52541,126.0,108.849996718585,108.76521524126198,110.9073605682898,116.05,109.321004925935,4.16667,23,ABBV
07-21-2021,122.9913,144.0,103.0,10.52541,126.0,109.876794610608,109.076080658113,110.281861668929,116.99,110.206500355753,4.16667,23,ABBV
07-22-2021,122.9913,144.0,103.0,10.52541,126.0,109.876794610608,109.64138470857446,111.07560469995522,117.54,110.724609383838,4.16667,23,ABBV
07-23-2021,122.9913,144.0,103.0,10.52541,126.0,111.139096606306,110.752869876279,111.789087932449,118.19,111.336920053393,4.16667,23,ABBV
07-26-2021,122.9913,144.0,103.0,10.52541,126.0,111.280399068511,110.46951133873723,111.600684649509,117.79,110.960113487513,4.16667,23,ABBV
07-27-2021,122.9913,144.0,103.0,10.52541,126.0,110.960113487513,109.989836580372,111.44054185901,117.96,111.120256278012,4.16667,23,ABBV
07-28-2021,122.9913,144.0,103.0,10.52541,126.0,110.809390861161,110.49852544431,112.034012200271,118.55,111.676045962685,4.16667,23,ABBV
07-29-2021,123.07826,144.0,103.0,10.4505,126.0,112.128213841741,111.29452931473148,112.222415483211,118.87,111.977491215389,4.16667,23,ABBV
07-30-2021,124.29565,144.0,105.0,11.08746,126.0,112.0999533493,109.386946074964,112.241255811505,116.3,109.55650902961,4.20833,23,ABBV
08-02-2021,125.55652,145.0,105.0,11.47534,126.0,110.112298714283,108.718114420527,110.442004459428,115.45,108.755795077115,4.20833,23,ABBV
08-03-2021,125.55652,145.0,105.0,11.47534,126.0,108.963038688349,108.22770067503416,109.565929193757,116.25,109.509408208875,4.20833,23,ABBV
08-04-2021,125.55652,145.0,105.0,11.47534,126.0,109.066660493966,108.247106213177,109.763752640844,115.08,108.407249003676,4.20833,23,ABBV
08-05-2021,125.46957,145.0,105.0,11.41084,126.0,108.454349824411,107.813778662415,108.859416882732,115.12,108.444929660264,4.20833,23,ABBV
08-06-2021,125.46957,145.0,105.0,11.41084,126.0,108.576811958322,107.794938334121,108.849996718585,114.45,107.813778662415,4.20833,23,ABBV
08-09-2021,125.46957,145.0,105.0,11.41084,126.0,107.936240796326,107.144947007978,108.510870809293,114.06,107.446392260682,4.20833,23,ABBV
08-10-2021,125.46957,145.0,105.0,11.41084,126.0,107.57827455874,106.372493547924,108.360148182941,114.82,108.162324735854,4.20833,23,ABBV
08-11-2021,125.46957,145.0,105.0,11.41084,126.0,108.482610316852,106.9612538071115,108.652173271498,113.72,107.126106679684,4.20833,23,ABBV
08-12-2021,125.46957,145.0,105.0,11.41084,126.0,107.352190619212,107.305089798477,109.019559673231,115.64,108.934778195908,4.20833,23,ABBV
08-13-2021,125.46957,145.0,105.0,11.41084,126.0,109.104341150554,108.99129918079,109.989836580372,116.48,109.726071984256,4.20833,23,ABBV
08-16-2021,125.46957,145.0,105.0,11.41084,126.0,110.2159205199,109.942735759637,111.741987111714,118.41,111.544163664627,4.20833,23,ABBV
08-17-2021,125.46957,145.0,105.0,11.41084,126.0,111.233298247776,111.1579369346,112.797045496178,119.66,112.721684183002,4.20833,23,ABBV
08-18-2021,125.46957,145.0,105.0,11.41084,126.0,112.260096139799,110.385483474546,112.9634997966555,117.29,110.489105280163,4.20833,23,ABBV
08-19-2021,125.46957,145.0,105.0,11.41084,126.0,109.471727552287,109.471727552287,112.062272692712,117.93,111.091995785571,4.20833,23,ABBV
08-20-2021,125.17273,148.0,105.0,11.73221,125.5,111.25213857607,110.828231189455,112.542701064209,118.82,111.93039039465398,4.21739,22,ABBV
08-23-2021,125.62727,148.0,105.0,11.7167,126.0,112.85356648106,112.307196960534,113.465877150615,119.36,112.439079258592,4.21739,22,ABBV
08-24-2021,125.62727,148.0,105.0,11.7167,126.0,112.778205167884,111.55367803041548,112.778205167884,119.68,112.740524511296,4.21739,22,ABBV
08-25-2021,125.52381,148.0,105.0,11.9826,126.0,112.910087465942,111.977491215389,114.36079274458,120.4,113.41877632988,4.22727,21,ABBV
08-26-2021,125.68182,148.0,105.0,11.72947,126.0,113.852103880642,113.183272226205,114.219490282375,120.4,113.41877632988,4.17391,22,ABBV
08-27-2021,125.68182,148.0,105.0,11.72947,126.0,113.362255344998,112.495600243474,113.644860269408,119.58,112.646322869826,4.17391,22,ABBV
08-30-2021,125.68182,148.0,105.0,11.72947,126.0,112.891247137648,112.608642213238,113.88978453723,120.57,113.57891912037898,4.17391,22,ABBV
08-31-2021,125.68182,148.0,105.0,11.72947,126.0,113.823843388201,113.0655201743675,114.144128969199,120.78,113.776742567466,4.17391,22,ABBV
09-01-2021,125.45455,148.0,105.0,11.59438,126.0,113.9839861787,99.94794159967,114.483254878491,112.27,105.760182878369,4.17391,22,ABBV
09-02-2021,124.86364,144.0,105.0,11.19373,125.5,106.965963889185,104.394259077054,107.144947007978,112.02,105.524678774694,4.17391,22,ABBV
09-03-2021,124.86364,144.0,105.0,11.19373,125.5,104.733384986346,104.582662359994,105.571779595429,111.62,105.147872208814,4.17391,22,ABBV
09-07-2021,124.86364,144.0,105.0,11.19373,125.5,104.045713003615,102.039218040304,105.100771388079,109.03,102.708049694741,4.17391,22,ABBV
09-08-2021,124.86364,144.0,105.0,11.19373,125.5,101.794293772482,101.474008191484,104.46962039023,110.36,103.960931526292,4.17391,22,ABBV
09-09-2021,125.47619,144.0,105.0,11.09105,126.0,103.094276424768,100.98415965584,103.376881349178,107.27,101.050100804869,4.22727,21,ABBV
09-10-2021,125.47619,144.0,105.0,11.09105,126.0,101.247924251956,100.192865867492,102.039218040304,106.68,100.494311120196,4.22727,21,ABBV
09-13-2021,125.47619,144.0,105.0,11.09105,126.0,101.163142774633,100.6130051884482,102.463125426919,107.48,101.247924251956,4.22727,21,ABBV
09-14-2021,125.47619,144.0,105.0,11.09105,126.0,101.728352623453,100.089244061875,101.803713936629,106.48,100.305907837256,4.22727,21,ABBV
09-15-2021,125.47619,144.0,105.0,11.09105,126.0,100.409529642873,99.882000450641,102.49138591936,107.77,101.521109012219,4.22727,21,ABBV
09-16-2021,125.47619,144.0,105.0,11.09105,126.0,101.963856727128,100.353008657991,102.444285098625,108.08,101.813134100776,4.22727,21,ABBV
09-17-2021,125.47619,144.0,105.0,11.09105,126.0,101.26676458025,100.89297246689704,101.973276891275,107.73,101.483428355631,4.22727,21,ABBV
09-20-2021,125.47619,144.0,105.0,11.09105,126.0,99.94794159967,99.439252735732,101.257344416103,106.4,100.23054652408,4.22727,21,ABBV
09-21-2021,125.47619,144.0,105.0,11.09105,126.0,100.089244061875,100.04214324114,101.181983102927,107.15,100.937058835105,4.22727,21,ABBV
09-22-2021,125.47619,144.0,105.0,11.09105,126.0,100.805176537047,99.787798809171,101.342125893426,106.41,100.239966688227,4.22727,21,ABBV
09-23-2021,125.47619,144.0,105.0,11.09105,126.0,100.786336208753,100.466050627755,101.992117219569,107.36,101.134882282192,4.22727,21,ABBV
09-24-2021,125.47619,144.0,105.0,11.09105,126.0,100.673294238989,100.268227180668,101.784873608335,107.07,100.861697521929,4.22727,21,ABBV
09-27-2021,125.47619,144.0,105.0,11.09105,126.0,100.918218506811,100.814596701194,102.340663293008,107.72,101.474008191484,4.22727,21,ABBV
09-28-2021,125.47619,144.0,105.0,11.09105,126.0,101.379806550014,100.833437029488,102.321822964714,107.34,101.116041953898,4.22727,21,ABBV
09-29-2021,125.47619,144.0,105.0,11.09105,126.0,101.596470325395,101.24321416988248,103.226158722826,108.84,102.529066575948,4.22727,21,ABBV
09-30-2021,125.47619,144.0,105.0,11.09105,126.0,102.86819248524,101.530529176366,104.017452511174,107.87,101.615310653689,4.22727,21,ABBV
10-01-2021,125.47619,144.0,105.0,11.09105,126.0,101.973276891275,100.673294238989,103.329780528443,109.09,102.764570679623,4.22727,21,ABBV
10-04-2021,125.47619,144.0,105.0,11.09105,126.0,102.529066575948,101.445747699043,103.81020889994,108.73,102.425444770331,4.22727,21,ABBV
10-05-2021,125.47619,144.0,105.0,11.09105,126.0,103.047175604033,102.77399084377,104.168175137526,109.51,103.160217573797,4.22727,21,ABBV
10-06-2021,125.47619,144.0,105.0,11.09105,126.0,102.96239412671,101.879075249805,103.310940200149,109.32,102.981234455004,4.22727,21,ABBV
10-07-2021,125.47619,144.0,105.0,11.09105,126.0,103.414562005766,103.207318394532,105.308014999313,110.87,104.441359897789,4.22727,21,ABBV
10-08-2021,125.47619,144.0,105.0,11.09105,126.0,104.610922852435,104.224696122408,105.270334342725,111.18,104.733384986346,4.22727,21,ABBV
10-11-2021,125.47619,144.0,105.0,11.09105,126.0,104.695704329758,103.885570213116,104.94062859758,110.34,103.942091197998,4.22727,21,ABBV
10-12-2021,125.47619,144.0,105.0,11.09105,126.0,103.734847586764,101.888495413952,103.866729884822,108.57,102.274722143979,4.22727,21,ABBV
10-13-2021,125.47619,144.0,105.0,11.09105,126.0,102.293562472273,101.7377727876,102.7127597768145,108.53,102.237041487391,4.22727,21,ABBV
10-14-2021,125.47619,144.0,105.0,11.09105,126.0,102.933050444592,102.78050053656,103.915090477548,108.91,103.838815523532,4.22727,21,ABBV
10-15-2021,125.47619,144.0,105.0,11.09105,126.0,104.06764038558,104.000899800816,104.84144979407232,109.33,104.239259032116,4.22727,21,ABBV
10-18-2021,125.47619,144.0,105.0,11.09105,126.0,103.915090477548,102.103560319668,103.915090477548,107.43,102.427728874236,4.22727,21,ABBV
10-19-2021,125.47619,144.0,105.0,11.09105,126.0,102.7328286903,101.884269826872,103.035544914051,107.45,102.44679761274,4.22727,21,ABBV
10-20-2021,125.47619,144.0,105.0,11.09105,126.0,102.494469459,102.494469459,104.029502908572,108.41,103.362097060932,4.22727,21,ABBV
10-21-2021,125.47619,144.0,105.0,11.09105,126.0,103.362097060932,102.16076653518,103.872185815914,108.76,103.695799984752,4.22727,21,ABBV
10-22-2021,125.47619,144.0,105.0,11.09105,126.0,103.609990661484,103.266753368412,104.134380970344,109.14,104.058106016328,4.22727,21,ABBV
10-25-2021,125.47619,144.0,105.0,11.09105,126.0,104.000899800816,102.7328286903,104.058106016328,108.5,103.4479063842,4.22727,21,ABBV
10-26-2021,125.47619,144.0,105.0,11.09105,126.0,103.743471831012,103.16187530664,104.47285107879,109.49,104.391808940148,4.22727,21,ABBV
10-27-2021,125.47619,144.0,105.0,11.09105,126.0,104.477618263416,103.133272198884,104.611099432944,108.4,103.35256269168,4.22727,21,ABBV
10-28-2021,125.47619,144.0,105.0,11.09105,126.0,103.343028322428,103.16187530664,104.7808112056296,109.67,104.563427586684,4.22727,21,ABBV
10-29-2021,125.71429,144.0,105.0,11.11045,129.0,106.870744945668,106.23203754947652,109.568971443984,114.67,109.330612212684,4.22727,21,ABBV
11-01-2021,126.28571,144.0,105.0,10.19404,129.0,109.8836056293,108.281831594964,110.331720984144,114.81,109.464093382212,4.22727,21,ABBV
11-02-2021,126.28571,144.0,105.0,10.19404,129.0,109.8836056293,109.797796306032,112.209991726788,116.53,111.104004893556,4.22727,21,ABBV
11-03-2021,126.28571,144.0,105.0,10.19404,129.0,111.104004893556,110.827508185248,112.133716772772,117.57,112.095579295764,4.22727,21,ABBV
11-04-2021,126.28571,144.0,105.0,10.19404,129.0,112.095579295764,110.913317508516,112.238594834544,117.06,111.609326463912,4.22727,21,ABBV
11-05-2021,126.28571,144.0,105.0,10.19404,129.0,111.294692278596,110.1219648606,111.85712472077148,117.18,111.723738894936,4.22727,21,ABBV
11-08-2021,126.28571,144.0,105.0,10.19404,129.0,111.74280763344,110.388927199656,111.98116686474,116.06,110.655889538712,4.22727,21,ABBV
11-09-2021,126.28571,144.0,105.0,10.19404,129.0,110.827508185248,110.036155537332,111.161211109068,115.61,110.226842922372,4.22727,21,ABBV
11-10-2021,126.28571,144.0,105.0,10.19404,129.0,110.02662116808,110.017086798828,111.64746394092,116.75,111.3137610171,4.22727,21,ABBV
11-11-2021,126.28571,144.0,105.0,10.19404,129.0,111.494914032888,110.875180031508,112.019304341748,116.63,111.199348586076,4.22727,21,ABBV
11-12-2021,126.28571,144.0,105.0,10.19404,129.0,111.93349501848,111.008661201036,111.93349501848,116.97,111.523517140644,4.22727,21,ABBV
11-15-2021,126.28571,144.0,105.0,10.19404,129.0,111.50444840214,110.808439446744,112.31486978856,116.84,111.399570340368,4.22727,21,ABBV
11-16-2021,126.28571,144.0,105.0,10.19404,129.0,111.180279847572,110.922851877768,112.000235603244,116.42,110.999126831784,4.22727,21,ABBV
11-17-2021,126.28571,144.0,105.0,10.19404,129.0,111.17074547832,110.8370425545,112.143251142024,117.35,111.88582317222,4.22727,21,ABBV
11-18-2021,126.28571,144.0,105.0,10.19404,129.0,111.943029387732,111.208882955328,112.858328835924,117.07,111.618860833164,4.22727,21,ABBV
11-19-2021,126.28571,144.0,105.0,10.19404,129.0,112.152785511276,110.465202153672,112.31486978856,116.24,110.827508185248,4.22727,21,ABBV
11-22-2021,126.28571,144.0,105.0,10.19404,129.0,110.55101147694,109.654780767252,111.876288802968,115.65,110.26498039938,4.22727,21,ABBV
11-23-2021,130.0,172.0,105.0,13.37375,130.0,111.132608001312,110.74169886198,113.773628284116,118.88,113.344581667776,4.31818,21,ABBV
11-24-2021,130.0,172.0,105.0,13.37375,130.0,113.153894282736,112.581832127616,113.687818960848,118.66,113.134825544232,4.31818,21,ABBV
11-26-2021,130.0,172.0,105.0,13.37375,130.0,112.133716772772,110.436599045916,112.610435235372,116.51,111.084936155052,4.31818,21,ABBV
11-29-2021,130.14286,172.0,105.0,13.34625,130.0,111.390035971116,111.151676739816,112.429282219584,116.89,111.447242186628,4.31818,21,ABBV
11-30-2021,130.14286,172.0,105.0,13.34625,130.0,111.247020432336,109.74059009052,111.351898494108,115.28,109.912208737056,4.31818,21,ABBV
12-01-2021,130.14286,172.0,105.0,13.34625,130.0,110.388927199656,110.226842922372,113.439925360296,115.91,110.512873999932,4.31818,21,ABBV
12-02-2021,130.14286,172.0,105.0,13.34625,130.0,110.832275369874,110.21730855312,112.12418240352,116.87,111.428173448124,4.31818,21,ABBV
12-03-2021,130.14286,172.0,105.0,13.34625,130.0,112.257663573048,111.5521202484,113.4589940988,118.85,113.31597856002,4.31818,21,ABBV
12-06-2021,130.14286,172.0,105.0,13.34625,130.0,114.059659361676,113.659215853092,116.74835149074,121.35,115.69957087302,4.31818,21,ABBV
12-07-2021,130.14286,172.0,105.0,13.34625,130.0,116.300236135896,115.3658679492,116.452786043928,121.51,115.852120781052,4.31818,21,ABBV
12-08-2021,131.72727,172.0,105.0,14.9246,130.0,116.281167397392,115.1275087179,116.738817121488,121.87,116.195358074124,4.34783,22,ABBV
12-09-2021,131.72727,172.0,105.0,14.9246,130.0,116.519526628692,116.41464856692,118.66390161715933,124.15,118.36919426358,4.34783,22,ABBV
12-10-2021,131.72727,172.0,105.0,14.9246,130.0,117.954449201118,117.954449201118,120.142586944452,125.47,119.627731004844,4.30435,22,ABBV
12-13-2021,131.72727,172.0,105.0,14.9246,130.0,119.37030303504,119.37030303504,121.792032825048,126.51,120.619305407052,4.30435,22,ABBV
12-14-2021,131.72727,172.0,105.0,14.9246,130.0,119.84702149764,119.541921681576,121.89691088682,127.29,121.362986208708,4.30435,22,ABBV
12-15-2021,132.18182,172.0,105.0,15.31677,130.0,122.2782856569,121.65855165552,124.690481077656,130.23,124.166090768796,4.30435,22,ABBV
12-16-2021,132.18182,172.0,105.0,15.31677,130.0,124.04214396852,123.85898873518909,127.074073390656,131.78,125.643918002856,4.30435,22,ABBV
12-17-2021,131.34783,172.0,105.0,15.48241,130.0,124.747687293168,123.346135013124,124.91930593970402,129.53,123.498684921156,4.25,23,ABBV
12-20-2021,131.34783,172.0,105.0,15.48241,130.0,122.526179257452,122.259216918396,125.272077602028,130.86,124.76675603167202,4.25,23,ABBV
12-21-2021,131.34783,172.0,105.0,15.48241,130.0,125.119527693996,123.131611704954,125.23394012502,129.95,123.89912842974,4.25,23,ABBV
12-22-2021,131.34783,172.0,105.0,15.48241,130.0,123.860990952732,123.737044152456,126.406667543016,132.05,125.90134597266,4.25,23,ABBV
12-23-2021,131.34783,172.0,105.0,15.48241,130.0,126.16830831171602,126.015758403684,127.541257484004,133.09,126.892920374868,4.25,23,ABBV
12-27-2021,132.04348,172.0,105.0,15.71894,130.0,126.988264067388,126.959660959632,128.21819770089598,134.41,128.151457116132,4.25,23,ABBV
12-28-2021,132.04348,172.0,105.0,15.71894,130.0,128.28493828566002,127.512654376248,128.961878502552,134.39,128.132388377628,4.25,23,ABBV
12-29-2021,132.04348,172.0,105.0,15.71894,130.0,128.34214450117202,127.836822930816,129.543475026924,135.36,129.057222195072,4.25,23,ABBV
12-30-2021,132.04348,172.0,105.0,15.71894,130.0,129.4290625959,129.314650164876,130.458774475116,135.93,129.600681242436,4.25,23,ABBV
12-31-2021,132.04348,172.0,105.0,15.71894,130.0,129.70555930420798,129.00001597956,129.86697617564437,135.4,129.09535967208,4.25,23,ABBV
01-03-2022,134.47826,172.0,105.0,17.24723,133.0,129.104894041332,127.293363883452,129.38139074964,135.42,129.114428410584,4.25,23,ABBV
01-04-2022,134.47826,172.0,105.0,17.24723,133.0,129.028619087316,128.12333072683862,129.877177950744,135.16,128.866534810032,4.25,23,ABBV
01-05-2022,136.13043,172.0,105.0,17.33883,135.0,128.713984902,128.713984902,131.71731121638,135.87,129.543475026924,4.25,23,ABBV
01-06-2022,136.3913,172.0,105.0,16.95451,135.0,130.04879659728002,128.866534810032,130.296690197832,135.23,128.933275394796,4.25,23,ABBV
01-07-2022,136.45455,172.0,105.0,17.33291,134.5,128.9523441333,127.884494777076,129.510104734542,134.88,128.599572470976,4.21739,22,ABBV
01-10-2022,136.45455,172.0,105.0,17.33291,134.5,128.790259856016,128.304007024164,130.52074787525402,136.39,130.03926222802798,4.21739,22,ABBV
01-11-2022,136.45455,172.0,105.0,17.33291,134.5,129.52440628841998,128.52329751696,130.706668075668,136.97,130.592255644644,4.21739,22,ABBV
01-12-2022,137.31818,172.0,105.0,17.65937,135.0,130.163209028304,129.696024934956,130.99098296676266,137.29,130.89735546070798,4.21739,22,ABBV
01-13-2022,138.52174,172.0,105.0,18.17038,135.0,130.049624574,128.02663041396,130.165224240288,133.52,128.623895356448,4.25,23,ABBV
01-14-2022,138.52174,172.0,105.0,18.17038,135.0,128.46012916254,127.43957677532744,131.06112165402,135.87,130.887722154588,4.25,23,ABBV
01-18-2022,140.47826,172.0,105.0,18.95503,144.0,130.540923155724,130.319357128672,132.920349620152,136.78,131.764352957272,4.25,23,ABBV
01-19-2022,140.47826,172.0,105.0,18.95503,144.0,131.407920652884,129.895491685616,132.457950955,135.21,130.251923990004,4.25,23,ABBV
01-20-2022,141.13043,172.0,105.0,18.42093,144.0,129.5679592978,127.8821308311,129.85695846352002,133.03,128.151863385772,4.25,23,ABBV
01-21-2022,141.13043,172.0,105.0,18.42093,144.0,128.180763302344,126.841733834508,129.3271266597,131.98,127.14036630575198,4.25,23,ABBV
01-24-2022,142.08696,172.0,105.0,17.79329,144.0,127.949563969768,123.556776650824,128.3637961073,132.16,127.313765805184,4.25,23,ABBV
01-25-2022,142.52174,172.0,114.0,16.98559,144.0,126.668334335076,125.994002948396,129.394559798368,133.09,128.209663218916,4.25,23,ABBV
01-26-2022,142.52174,172.0,114.0,16.98559,144.0,128.402329329396,127.959197275292,130.512023239152,134.23,129.30786004865195,4.25,23,ABBV
01-27-2022,143.82609,172.0,114.0,16.74009,145.0,130.5312898502,130.39642357286402,133.22861539692002,135.97,130.984055209828,4.25,23,ABBV
01-28-2022,143.82609,172.0,114.0,16.74009,145.0,131.003321820876,129.66824200830482,132.920349620152,137.92,132.862549787008,4.25,23,ABBV
01-31-2022,143.82609,172.0,114.0,16.74009,145.0,131.802886179368,130.646889516488,132.140051872708,136.89,131.870319318036,4.25,23,ABBV
02-01-2022,143.82609,172.0,114.0,16.74009,145.0,132.332717983188,131.05148834849598,132.785483342816,137.0,131.9762856788,4.25,23,ABBV
02-02-2022,144.82609,172.0,114.0,16.60972,150.0,130.444590100484,128.17112999682,134.297912310084,138.62,133.53688117368802,4.25,23,ABBV
02-03-2022,148.86957,180.0,114.0,16.64542,153.0,134.3846120598,133.94148000569598,136.513572580604,140.73,135.56950863925198,4.25,23,ABBV
02-04-2022,149.3913,180.0,114.0,16.9827,153.0,135.01077691886002,134.124512810652,137.56360288272,140.65,135.49244219506,4.25,23,ABBV
02-07-2022,149.3913,180.0,114.0,16.9827,153.0,135.99337408230798,135.184176418292,137.77071895148595,142.53,137.303503633572,4.25,23,ABBV
02-08-2022,149.3913,180.0,114.0,16.9827,153.0,136.821838357372,136.0704405265,138.33426732464,143.51,138.24756757492398,4.25,23,ABBV
02-09-2022,149.3913,180.0,114.0,16.9827,153.0,138.69551628179,137.602136104816,138.700332934552,143.2,137.94893510368,4.25,23,ABBV
02-10-2022,149.3913,180.0,114.0,16.9827,153.0,137.90076857606002,137.091570912044,139.124198377608,142.71,137.476903133004,4.25,23,ABBV
02-11-2022,149.3913,180.0,114.0,16.9827,153.0,137.621402715864,136.349806386696,138.343900630164,142.01,136.802571746324,4.25,23,ABBV
02-14-2022,149.3913,180.0,114.0,16.9827,153.0,136.581005719272,134.32787189026365,137.939301798156,143.0,137.7562689932,4.25,23,ABBV
02-15-2022,150.47826,180.0,114.0,16.82614,154.0,138.09343468653998,137.94893510368,140.126062152104,144.76,139.451730765424,4.25,23,ABBV
02-16-2022,150.47826,180.0,114.0,16.82614,154.0,139.432464154376,138.873732433984,141.821523924328,145.87,140.521027678588,4.25,23,ABBV
