 Date,MDLZ Price Target,MDLZ Price Target - High,MDLZ Price Target - Low,MDLZ Price Target - StdDev,MDLZ Price Target - Median,MDLZ Open,MDLZ Low,MDLZ High,MDLZ Close,MDLZ Adj. Close,MDLZ Rating,MDLZ Price Target - #,Ticker
10-28-2013,33.61111,38.0,26.0,2.90859,34.0,27.746493659094003,27.729849091812,28.204219259349,33.57,27.937906182837,3.68182,18,MDLZ
10-29-2013,33.61111,38.0,26.0,2.90859,34.0,28.062740437452,27.921261615555,28.237508393913,33.9,28.21254154299,3.68182,18,MDLZ
10-30-2013,33.61111,38.0,26.0,2.90859,34.0,28.2957643794,28.000323310144505,28.378987215810003,33.835,28.158446699323505,3.68182,18,MDLZ
10-31-2013,33.61111,38.0,26.0,2.90859,34.0,28.087707288375,27.704882240889,28.270797528477,33.65,28.004484451965,3.68182,18,MDLZ
11-01-2013,33.61111,38.0,26.0,2.90859,34.0,28.087707288375,27.813071928222,28.120996422939,33.59,27.954550750119004,3.68182,18,MDLZ
11-04-2013,33.61111,38.0,26.0,2.90859,34.0,27.987839884683,27.738171375453,28.187574692067,33.61,27.971195317401,3.68182,18,MDLZ
11-05-2013,33.61111,38.0,26.0,2.90859,34.0,27.804749644581,27.663270822684,28.012806735606,33.44,27.829716495504,3.68182,18,MDLZ
11-06-2013,33.61111,38.0,26.0,2.90859,34.0,27.596692553556,27.455213731659,27.8754890555295,33.44,27.829716495504,3.68182,18,MDLZ
11-07-2013,33.94118,39.0,26.0,3.18952,34.0,27.654948539043,26.456539694739,27.654948539043,32.09,26.706208203969,3.59091,17,MDLZ
11-08-2013,33.875,39.0,26.0,3.27634,34.0,26.656274502123,26.431572843816003,27.313734909762,32.68,27.197222938788,3.52381,16,MDLZ
11-11-2013,33.875,39.0,26.0,3.27634,34.0,27.230512073352,26.872570653952597,27.371990895249,32.365,26.935071004096503,3.52381,16,MDLZ
11-12-2013,33.875,39.0,26.0,3.27634,34.0,26.905943011353,26.689563636687,27.055744116891,32.43,26.989165847763,3.52381,16,MDLZ
11-13-2013,33.9375,39.0,26.0,3.28764,34.5,27.663270822684,27.197222938788,27.738171375453,33.31,27.721526808171003,3.52381,16,MDLZ
11-14-2013,33.9375,39.0,26.0,3.28764,34.5,27.813071928222,27.721526808171003,28.503821470425,34.16,28.428920917656,3.52381,16,MDLZ
11-15-2013,33.9375,39.0,26.0,3.28764,34.5,28.287442095759,28.162607841144,28.54543288863,34.05,28.337375797605,3.52381,16,MDLZ
11-18-2013,33.9375,39.0,26.0,3.28764,34.5,28.279119812118,28.154285557503,28.470532335861,33.96,28.262475244836,3.52381,16,MDLZ
11-19-2013,33.9375,39.0,26.0,3.28764,34.5,28.012806735606,27.896294764632003,28.3498592230665,33.72,28.062740437452,3.52381,16,MDLZ
11-20-2013,33.9375,39.0,26.0,3.28764,34.5,28.104351855657004,27.821394211863,28.304086663041,33.49,27.871327913709003,3.52381,16,MDLZ
11-21-2013,33.9375,39.0,26.0,3.28764,34.5,27.904617048273,27.779782793658,28.254152961195004,33.85,28.170930124785,3.52381,16,MDLZ
11-22-2013,33.9375,39.0,26.0,3.28764,34.5,27.979517601042,27.946228466478,28.428920917656,33.89,28.204219259349,3.52381,16,MDLZ
11-25-2013,34.17647,39.0,26.0,3.29412,35.0,28.370664932169003,27.912939331914,28.412276350374,33.61,27.971195317401,3.5,17,MDLZ
11-26-2013,34.17647,39.0,26.0,3.29412,35.0,28.029451302888,27.96287303376,28.46221005222,33.89,28.204219259349,3.5,17,MDLZ
11-27-2013,34.17647,39.0,26.0,3.29412,35.0,28.12931870658,27.87965019735,28.329053513964,33.98,28.279119812118,3.5,17,MDLZ
11-29-2013,34.17647,39.0,26.0,3.29412,35.0,28.071062721093,27.580047986274,28.2749586702975,33.53,27.904617048273,3.5,17,MDLZ
12-02-2013,34.17647,39.0,26.0,3.29412,35.0,27.96287303376,27.646626255402,28.012806735606,33.44,27.829716495504,3.5,17,MDLZ
12-03-2013,34.35294,39.0,26.0,3.35964,35.0,28.2957643794,28.037773586529,28.620333441399,33.9,28.21254154299,3.5,17,MDLZ
12-04-2013,34.35294,39.0,26.0,3.35964,35.0,27.937906182837,27.813071928222,28.553755172271003,34.27,28.520466037707003,3.5,17,MDLZ
12-05-2013,34.52941,39.0,26.0,3.4661,36.0,28.370664932169003,28.170930124785,28.6661060014245,34.4,28.62865572504,3.5,17,MDLZ
12-06-2013,34.52941,39.0,26.0,3.4661,36.0,29.011480772526,28.820068248783,29.236182430833,35.09,29.202893296269004,3.5,17,MDLZ
12-09-2013,34.52941,39.0,26.0,3.4661,36.0,29.194571012628,28.811745965142,29.29443841632,34.69,28.870001950629,3.5,17,MDLZ
12-10-2013,34.52941,39.0,26.0,3.4661,36.0,28.79510139786,28.2957643794,28.853357383347003,34.06,28.345698081246,3.5,17,MDLZ
12-11-2013,34.52941,39.0,26.0,3.4661,36.0,28.445565484938,28.312408946682,28.71187856145,34.08,28.362342648528,3.56522,17,MDLZ
12-12-2013,34.52941,39.0,26.0,3.4661,36.0,28.145963273862,28.037773586529,28.483015761322505,33.98,28.279119812118,3.56522,17,MDLZ
12-13-2013,34.52941,39.0,26.0,3.4661,36.0,28.478854619502,28.054418153811,28.487176903143,33.85,28.170930124785,3.56522,17,MDLZ
12-16-2013,34.52941,39.0,26.0,3.4661,36.0,28.170930124785,28.096029572016,28.403954066733004,33.855,28.1750912666055,3.56522,17,MDLZ
12-17-2013,34.52941,39.0,26.0,3.4661,36.0,28.104351855657004,28.054418153811,28.403954066733004,33.96,28.262475244836,3.56522,17,MDLZ
12-18-2013,34.52941,39.0,26.0,3.4661,36.0,28.262475244836,27.87965019735,28.853357383347003,34.64,28.828390532424,3.56522,17,MDLZ
12-19-2013,34.52941,39.0,26.0,3.4661,36.0,28.786779114219,28.254152961195004,28.820068248783,34.43,28.653622575963,3.56522,17,MDLZ
12-20-2013,34.52941,39.0,26.0,3.4661,36.0,28.595366590476,28.428920917656,29.078059041654,34.67,28.853357383347003,3.56522,17,MDLZ
12-23-2013,34.52941,39.0,26.0,3.4661,36.0,28.861679666988,28.728523128732004,29.019803056167,34.7,28.878324234270004,3.56522,17,MDLZ
12-24-2013,34.52941,39.0,26.0,3.4661,36.0,28.803423681501,28.778456830578,28.990675063423502,34.72,28.894968801552,3.56522,17,MDLZ
12-26-2013,34.52941,39.0,26.0,3.4661,36.0,28.886646517911,28.828390532424,29.111348176218,34.91,29.053092190731,3.56522,17,MDLZ
12-27-2013,34.52941,39.0,26.0,3.4661,36.0,29.18678487914,29.0363806055,29.2034964651,34.91,29.17007329318,3.56522,17,MDLZ
12-30-2013,34.52941,39.0,26.0,3.4661,36.0,28.85255315994,28.85255315994,29.3706123247,35.13,29.35390073874,3.56522,17,MDLZ
12-31-2013,34.52941,39.0,26.0,3.4661,36.0,29.42074708258,29.2034964651,29.60457452814,35.3,29.4959492194,3.56522,17,MDLZ
01-02-2014,34.70588,39.0,26.0,3.56065,36.0,29.27034280894,29.0363806055,29.410720131004,34.81,29.08651536338,3.56522,17,MDLZ
01-03-2014,34.82353,39.0,26.0,3.39957,36.0,29.06144798444,28.93611108974,29.25363122298,34.75,29.0363806055,3.56522,17,MDLZ
01-06-2014,34.82353,39.0,26.0,3.39957,36.0,29.1199385353,28.727216265240003,29.19514067212,34.53,28.85255315994,3.56522,17,MDLZ
01-07-2014,34.82353,39.0,26.0,3.39957,36.0,28.844197366960003,28.827485781,29.18678487914,34.81,29.08651536338,3.56522,17,MDLZ
01-08-2014,34.94118,39.0,26.0,3.33379,36.0,28.994601640600003,28.902687917820003,29.12829432828,34.82,29.09487115636,3.56522,17,MDLZ
01-09-2014,35.0,39.0,26.0,3.36067,37.0,28.89433212484,28.8692647459,29.5795071492,35.36,29.54608397728,3.52174,17,MDLZ
01-10-2014,35.0,39.0,26.0,3.36067,37.0,29.65470928602,29.418658134335,29.94716204032,35.8,29.9137388684,3.52174,17,MDLZ
01-13-2014,35.0,39.0,26.0,3.36067,37.0,29.72991142284,29.33301125629,29.90538307542,35.2,29.4123912896,3.52174,17,MDLZ
01-14-2014,35.0,39.0,26.0,3.36067,37.0,28.61023516352,28.60187937054,29.77169038774,35.4,29.5795071492,3.52174,17,MDLZ
01-15-2014,35.0,39.0,26.0,3.36067,37.0,29.57115135622,29.4123912896,30.03071997012,35.7,29.8301809386,3.52174,17,MDLZ
01-16-2014,35.0,39.0,26.0,3.36067,37.0,29.80511355966,29.50430501238,30.1212132080934,35.7,29.8301809386,3.52174,17,MDLZ
01-17-2014,35.0,39.0,26.0,3.36067,37.0,29.64635349304,29.23691963702,29.81346935264,35.25,29.4541702545,3.52174,17,MDLZ
01-21-2014,35.0,39.0,26.0,3.36067,37.0,29.1617175002,28.37627296008,29.163388658796,34.45,28.785706816100003,3.52174,17,MDLZ
01-22-2014,35.0,39.0,26.0,3.36067,37.0,28.89433212484,28.7439278512,29.13665012126,34.45,28.785706816100003,3.52174,17,MDLZ
01-23-2014,35.23529,41.0,26.0,3.62231,37.0,28.668725714380003,28.51832144074,28.96953426166,34.45,28.785706816100003,3.52174,17,MDLZ
01-24-2014,35.23529,41.0,26.0,3.62231,37.0,28.80241840206,28.09217599876,28.81077419504,33.65,28.1172433777,3.52174,17,MDLZ
01-27-2014,35.23529,41.0,26.0,3.62231,37.0,28.10888758472,27.9083485532,28.29271503028,33.61,28.08382020578,3.52174,17,MDLZ
01-28-2014,35.23529,41.0,26.0,3.62231,37.0,28.04204124088,28.02532965492,28.39298454604,33.73,28.18408972154,3.52174,17,MDLZ
01-29-2014,35.23529,41.0,26.0,3.62231,37.0,27.84150220936,27.4905589042,27.991906483,32.99,27.56576104102,3.52174,17,MDLZ
01-30-2014,35.27778,41.0,26.0,3.5246,36.5,27.56576104102,27.498914697179995,27.79972324446,32.93,27.51562628314,3.5,18,MDLZ
01-31-2014,35.27778,41.0,26.0,3.5246,36.5,26.99756711838,26.97249973944,27.615895798899995,32.76,27.37357780248,3.5,18,MDLZ
02-03-2014,35.27778,41.0,26.0,3.5246,36.5,27.407000974399995,26.75524912196,27.407000974399995,32.08,26.80538387984,3.5,18,MDLZ
02-04-2014,35.27778,41.0,26.0,3.5246,36.5,26.95578815348,26.62991222726,26.98085553242,32.01,26.74689332898,3.5,18,MDLZ
02-05-2014,35.27778,41.0,26.0,3.5246,36.5,26.60484484832,26.60484484832,26.976677635929995,32.09,26.81373967282,3.5,18,MDLZ
02-06-2014,35.27778,41.0,26.0,3.5246,36.5,26.9056533956,26.85551863772,27.407000974399995,32.7,27.3234430446,3.5,18,MDLZ
02-07-2014,35.27778,41.0,26.0,3.5246,36.5,27.51562628314,27.31508725162,27.62425159188,32.93,27.51562628314,3.5,18,MDLZ
02-10-2014,35.38889,41.0,26.0,3.60769,36.5,27.39864518142,27.3652220095,27.69109793572,33.12,27.674386349759995,3.5,18,MDLZ
02-11-2014,35.38889,39.0,26.0,3.41791,36.5,27.56576104102,27.488052166306,27.91252644969,33.28,27.80807903744,3.5,18,MDLZ
02-12-2014,35.38889,39.0,26.0,3.41791,36.5,27.96683910406,27.615895798899995,27.96683910406,33.21,27.74958848658,3.5,18,MDLZ
02-13-2014,35.27778,39.0,26.0,3.39617,36.0,27.46549152526,27.39028938844,28.44311930392,34.01,28.41805192498,3.54167,18,MDLZ
02-14-2014,35.27778,39.0,26.0,3.39617,36.0,28.26764765134,28.21751289346,28.64365833544,34.12,28.50996564776,3.6087,18,MDLZ
02-18-2014,35.27778,39.0,26.0,3.39617,36.0,28.6185909565,28.35956137412,28.66454781789,34.19,28.56845619862,3.6087,18,MDLZ
02-19-2014,35.27778,39.0,26.0,3.39617,36.0,28.42640771796,28.39298454604,28.7021488863,34.26,28.62694674948,3.6087,18,MDLZ
02-20-2014,35.27778,39.0,26.0,3.39617,36.0,28.58516778458,28.56845619862,29.05727008795,34.48,28.81077419504,3.6087,18,MDLZ
02-21-2014,35.27778,39.0,26.0,3.39617,36.0,29.2034964651,28.6603699214,29.2034964651,34.3,28.6603699214,3.6087,18,MDLZ
02-24-2014,35.27778,39.0,26.0,3.39617,36.0,28.62694674948,28.60187937054,28.96953426166,34.4,28.7439278512,3.6087,18,MDLZ
02-25-2014,35.27778,39.0,26.0,3.39617,36.0,28.76063943716,28.3679171671,28.827485781,33.95,28.3679171671,3.6087,18,MDLZ
02-26-2014,35.27778,39.0,26.0,3.39617,36.0,28.37627296008,28.25093606538,28.59352357756,33.92,28.34284978816,3.6087,18,MDLZ
02-27-2014,35.27778,39.0,26.0,3.39617,36.0,28.20915710048,28.13395496366,28.358725794822,33.85,28.2843592373,3.6087,18,MDLZ
02-28-2014,35.27778,39.0,26.0,3.39617,36.0,27.85821379532,27.77465586552,28.61441306001,34.03,28.43476351094,3.6087,18,MDLZ
03-03-2014,35.27778,39.0,26.0,3.39617,36.0,28.1590223426,28.05457493035,28.30942661624,33.8,28.2425802724,3.6087,18,MDLZ
03-04-2014,35.27778,39.0,26.0,3.39617,36.0,28.409696132,28.34284978816,28.727216265240003,34.31,28.668725714380003,3.6087,18,MDLZ
03-05-2014,35.38889,39.0,28.0,3.11161,36.0,28.30942661624,28.26764765134,28.81912998802,34.33,28.68543730034,3.6087,18,MDLZ
03-06-2014,35.5,40.0,28.0,3.23608,36.0,28.79406260908,28.50160985478,29.19514067212,34.88,29.14500591424,3.6087,18,MDLZ
03-07-2014,35.5,40.0,28.0,3.23608,36.0,29.22020805106,28.9110437108,29.320477566820003,35.08,29.31212177384,3.6087,18,MDLZ
03-10-2014,35.5,40.0,28.0,3.23608,36.0,29.37896811768,29.1199385353,29.4123912896,35.08,29.31212177384,3.6087,18,MDLZ
03-11-2014,35.55556,40.0,28.0,3.30357,36.0,29.27034280894,29.16589539669,29.47923763344,34.97,29.22020805106,3.6087,18,MDLZ
03-12-2014,35.55556,40.0,28.0,3.30357,36.0,28.96953426166,28.79406260908,29.18678487914,34.9,29.1617175002,3.6087,18,MDLZ
03-13-2014,35.55556,40.0,28.0,3.30357,36.0,29.24527543,28.720531630856,29.34554494576,34.53,28.85255315994,3.6087,18,MDLZ
03-14-2014,35.55556,40.0,28.0,3.30357,36.0,28.63530254246,28.59352357756,29.06144798444,34.25,28.6185909565,3.6087,18,MDLZ
03-17-2014,35.55556,40.0,28.0,3.30357,36.0,28.81912998802,28.46818668286,28.844197366960003,34.25,28.6185909565,3.6087,18,MDLZ
03-18-2014,35.55556,40.0,28.0,3.30357,36.0,28.5768119916,28.46818668286,28.85255315994,34.4001,28.7440114091298,3.6087,18,MDLZ
03-19-2014,35.55556,40.0,28.0,3.30357,36.0,28.89433212484,28.25093606538,28.9026043598902,34.15,28.5350330267,3.6087,18,MDLZ
03-20-2014,35.55556,40.0,28.0,3.30357,36.0,28.51832144074,28.38462875306,28.73557205822,34.26,28.62694674948,3.6087,18,MDLZ
03-21-2014,35.55556,40.0,28.0,3.30357,36.0,29.01131322656,28.43894140743,29.01131322656,34.13,28.51832144074,3.6087,18,MDLZ
03-24-2014,35.55556,40.0,28.0,3.30357,36.0,27.93341593214,27.93341593214,28.56010040564,33.84,28.27600344432,3.6087,18,MDLZ
03-25-2014,35.55556,40.0,28.0,3.30357,36.0,28.4514750969,28.368752746398,28.79406260908,34.29,28.65201412842,3.6087,18,MDLZ
03-26-2014,35.61111,40.0,28.0,3.36879,36.0,28.77735102312,28.54756671617,28.9110437108,34.17,28.55174461266,3.6087,18,MDLZ
03-27-2014,35.61111,40.0,28.0,3.36879,36.0,28.518183938145,28.47623309387,28.845400523490003,34.21,28.702767652955,3.6087,18,MDLZ
03-28-2014,35.61111,40.0,28.0,3.36879,36.0,28.820230016925,28.753108666085,28.99642356288,34.4,28.8621808612,3.6087,18,MDLZ
03-31-2014,35.61111,40.0,28.0,3.36879,36.0,28.96286288746,28.89574153662,29.273299135095,34.55,28.988033394024995,3.6087,18,MDLZ
04-01-2014,35.61111,40.0,28.0,3.36879,36.0,29.139056433415,28.8621808612,29.239738459675,34.82,29.21456795311,3.6087,18,MDLZ
04-02-2014,35.61111,40.0,28.0,3.36879,36.0,29.16422693998,29.139056433415,29.48305335647,34.92,29.29846964166,3.6087,18,MDLZ
04-03-2014,35.61111,40.0,28.0,3.36879,36.0,29.29846964166,29.071935082575,29.379183066045098,34.77,29.172617108835,3.6087,18,MDLZ
04-04-2014,35.61111,40.0,28.0,3.36879,36.0,29.38237133021,28.89574153662,29.5333943696,34.54,28.97964322517,3.6087,18,MDLZ
04-07-2014,35.61111,40.0,28.0,3.36879,36.0,28.904131705475,28.635646302115003,29.021594069445,34.225,28.715352906237506,3.6087,18,MDLZ
04-08-2014,35.36842,40.0,28.0,3.43681,36.0,28.685987315245,28.669206977535,29.2434301339712,34.6,29.0299842383,3.54167,19,MDLZ
04-09-2014,35.36842,40.0,28.0,3.43681,36.0,28.954472718605,28.954472718605,29.373981161355,34.95,29.323640148225003,3.54167,19,MDLZ
04-10-2014,35.36842,40.0,28.0,3.43681,36.0,29.34881065479,29.06354491372,29.65085673357,34.71,29.122276095705,3.54167,19,MDLZ
04-11-2014,35.55556,40.0,28.0,3.43547,36.0,28.99642356288,28.6943774841,29.122276095705,34.31,28.786669341505,3.56522,18,MDLZ
04-14-2014,35.55556,40.0,28.0,3.43547,36.0,29.09710558914,28.67759714639,29.155836771125,34.45,28.904131705475,3.56522,18,MDLZ
04-15-2014,35.55556,40.0,28.0,3.43547,36.0,29.038374407155,28.5475495291375,29.038374407155,34.26,28.74471849723,3.56522,18,MDLZ
04-16-2014,35.55556,40.0,28.0,3.43547,36.0,29.0299842383,28.786669341505,29.1977876154,34.77,29.172617108835,3.56522,18,MDLZ
04-17-2014,35.61111,40.0,28.0,3.36879,36.0,29.09710558914,28.937692380895,29.273299135095,34.65,29.071935082575,3.56522,18,MDLZ
04-21-2014,35.61111,40.0,28.0,3.36879,36.0,29.09710558914,29.038374407155,29.239738459675,34.78,29.18100727769,3.56522,18,MDLZ
04-22-2014,35.61111,40.0,28.0,3.36879,36.0,29.09710558914,29.088715420285,29.709587915555,35.03,29.390761499065,3.56522,18,MDLZ
04-23-2014,35.61111,40.0,28.0,3.36879,36.0,29.31524997937,29.306859810515,29.575345213875,35.11,29.457882849905,3.56522,18,MDLZ
04-24-2014,35.61111,40.0,28.0,3.36879,36.0,29.48305335647,29.424322174485,29.759928928685,35.3,29.61729605815,3.56522,18,MDLZ
04-25-2014,35.61111,40.0,28.0,3.36879,36.0,29.49983369418,29.41593200563,29.78509943525,35.34,29.65085673357,3.56522,18,MDLZ
04-28-2014,35.61111,40.0,28.0,3.36879,36.0,29.759928928685,29.7011977467,30.212998046855,35.94,30.15426686487,3.56522,18,MDLZ
04-29-2014,35.61111,40.0,28.0,3.36879,36.0,30.30528990426,29.75153875983,30.30528990426,35.605,29.873196208227498,3.56522,18,MDLZ
04-30-2014,35.61111,40.0,28.0,3.36879,36.0,29.709587915555,29.65085673357,29.9576013069088,35.65,29.910951968075,3.56522,18,MDLZ
05-01-2014,35.61111,40.0,28.0,3.36879,36.0,30.02002416319,29.65085673357,30.028414332045,35.63,29.894171630365,3.56522,18,MDLZ
05-02-2014,35.61111,40.0,28.0,3.36879,36.0,30.162657033725,29.663441986852497,30.162657033725,35.48,29.76831909754,3.56522,18,MDLZ
05-05-2014,35.61111,40.0,28.0,3.36879,36.0,29.608905889295,29.592125551585003,29.93612247464,35.61,29.877391292655,3.56522,18,MDLZ
05-06-2014,35.61111,40.0,28.0,3.36879,36.0,29.60051572044,29.51661403189,29.910951968075,35.22,29.55017470731,3.56522,18,MDLZ
05-07-2014,36.17647,51.0,28.0,4.93767,36.0,31.505084050525,31.46313320625,32.276979585185,38.1,31.96654333755,3.45455,17,MDLZ
05-08-2014,38.44444,44.0,31.0,4.58527,40.0,31.672887427625,31.551229979227497,31.98332367526,37.79,31.706448103045,3.56522,18,MDLZ
05-09-2014,38.66667,44.0,31.0,4.4597,40.0,31.555425063655,31.47991354396,31.857471142435,37.96,31.84908097358,3.56522,18,MDLZ
05-12-2014,38.66667,44.0,31.0,4.4597,40.0,31.882641649,31.42957253083,31.8868367334275,37.59,31.538644725945,3.56522,18,MDLZ
05-13-2014,38.66667,44.0,31.0,4.4597,40.0,31.773569453885,31.59737590793,31.86586131129,37.85,31.756789116175,3.56522,18,MDLZ
05-14-2014,38.94444,44.0,31.0,4.50274,40.5,31.622546414495,31.505084050525,31.86586131129,37.6,31.5470348948,3.56522,18,MDLZ
05-15-2014,38.94444,44.0,31.0,4.50274,40.5,31.471523375105,31.135916620905,31.546950993111448,37.24,31.24498881602,3.56522,18,MDLZ
05-16-2014,38.94444,44.0,31.0,4.50274,40.5,31.27854949144,31.11074611434,31.53025455709,37.51,31.471523375105,3.56522,18,MDLZ
05-19-2014,39.16667,44.0,31.0,4.45034,40.5,31.36245117999,31.31211016686,31.5470348948,37.38,31.36245117999,3.56522,18,MDLZ
05-20-2014,39.16667,44.0,31.0,4.45034,40.5,31.387621686555,31.20094042953125,31.44635286854,37.42,31.39601185541,3.56522,18,MDLZ
05-21-2014,39.16667,44.0,31.0,4.45034,40.5,31.387621686555,31.3792315177,31.86586131129,37.63,31.572205401365,3.56522,18,MDLZ
05-22-2014,39.16667,44.0,31.0,4.45034,40.5,31.555425063655,31.27854949144,31.555425063655,37.29,31.286939660295,3.56522,18,MDLZ
05-23-2014,39.58824,44.0,31.0,4.53819,41.0,31.46313320625,31.203037971745,31.471523375105,37.24,31.24498881602,3.59091,17,MDLZ
05-27-2014,39.58824,44.0,31.0,4.53819,41.0,31.26176915373,31.253378984875,31.46313320625,37.43,31.404402024265,3.59091,17,MDLZ
05-28-2014,39.58824,44.0,31.0,4.53819,41.0,31.387621686555,31.26176915373,31.46313320625,37.4,31.3792315177,3.59091,17,MDLZ
05-29-2014,39.58824,44.0,31.0,4.53819,41.0,31.44635286854,31.320500335715,31.454743037395,37.48,31.44635286854,3.59091,17,MDLZ
05-30-2014,39.58824,44.0,31.0,4.53819,41.0,31.563815232509995,31.31211016686,31.605766076785,37.62,31.563815232509995,3.59091,17,MDLZ
06-02-2014,39.58824,44.0,31.0,4.53819,41.0,31.49669388167,31.41279219312,31.819715382587496,37.77,31.689667765335003,3.59091,17,MDLZ
06-03-2014,39.58824,44.0,31.0,4.53819,41.0,31.76517928503,31.49669388167,31.823910467015,37.92,31.81552029816,3.59091,17,MDLZ
06-04-2014,39.58824,44.0,31.0,4.53819,41.0,31.7148382719,31.635131667777497,32.025274519535,38.16,32.016884350679994,3.59091,17,MDLZ
06-05-2014,39.58824,44.0,31.0,4.53819,41.0,32.226638572054995,31.81552029816,32.226638572054995,38.23,32.075615532665,3.59091,17,MDLZ
06-06-2014,39.58824,44.0,31.0,4.53819,41.0,32.2182484032,32.00010401297,32.2182484032,38.23,32.075615532665,3.59091,17,MDLZ
06-09-2014,39.58824,44.0,31.0,4.53819,41.0,31.958153168695,31.857471142435,32.0965909548025,38.07,31.941372830985,3.59091,17,MDLZ
06-10-2014,39.58824,44.0,31.0,4.53819,41.0,31.807130129305,31.572205401365,31.882641649,37.75,31.672887427625,3.59091,17,MDLZ
06-11-2014,39.58824,44.0,31.0,4.53819,41.0,31.635131667777497,31.437962699685,31.723228440755,37.6,31.5470348948,3.59091,17,MDLZ
06-12-2014,39.58824,44.0,31.0,4.53819,41.0,31.5470348948,31.156892043042497,31.58059557022,37.31,31.303719998005,3.59091,17,MDLZ
06-13-2014,39.58824,44.0,31.0,4.53819,41.0,31.42957253083,31.29532982915,31.51347421938,37.45,31.421182361975003,3.59091,17,MDLZ
06-16-2014,39.58824,44.0,31.0,4.53819,41.0,31.370841348845,31.169477296325,31.437962699685,37.25,31.253378984875,3.59091,17,MDLZ
06-17-2014,39.58824,44.0,31.0,4.53819,41.0,31.135916620905,31.0436247635,31.41279219312,37.37,31.354061011135,3.59091,17,MDLZ
06-18-2014,39.58824,44.0,31.0,4.53819,41.0,31.236598647165,31.169477296325,31.572205401365,37.56,31.51347421938,3.59091,17,MDLZ
06-19-2014,39.58824,44.0,31.0,4.53819,41.0,31.7148382719,31.354061011135,31.723228440755,37.5,31.46313320625,3.59091,17,MDLZ
06-20-2014,39.58824,44.0,31.0,4.53819,41.0,31.572205401365,31.34567084228,31.656107089915,37.49,31.454743037395,3.59091,17,MDLZ
06-23-2014,39.58824,44.0,31.0,4.53819,41.0,31.36245117999,31.102355945485,31.454743037395,37.23,31.236598647165,3.59091,17,MDLZ
06-24-2014,39.58824,44.0,31.0,4.53819,41.0,31.203037971745,31.098160861057497,31.404402024265,37.14,31.16108712747,3.59091,17,MDLZ
06-25-2014,39.58824,44.0,31.0,4.53819,41.0,31.152696958615,31.01006408808,31.186257634035,37.11,31.135916620905,3.59091,17,MDLZ
06-26-2014,39.58824,44.0,31.0,4.53819,41.0,31.489638150539,31.287511561715,31.80967191617701,37.63,31.69176473936301,3.59091,17,MDLZ
