 Date,AMZN Price Target,AMZN Price Target - High,AMZN Price Target - Low,AMZN Price Target - StdDev,AMZN Price Target - Median,AMZN Open,AMZN Low,AMZN High,AMZN Close,AMZN Adj. Close,AMZN Rating,AMZN Price Target - #,Ticker
08-26-2020,183.24222,210.0,126.25,14.88213,184.0,167.5555,167.228375,172.586935,172.0925,172.0925,4.64583,45,AMZN
08-27-2020,183.24222,210.0,126.25,14.88213,184.0,172.5025,168.9,172.65,170.0,170.0,4.64583,45,AMZN
08-28-2020,183.24222,210.0,126.25,14.88213,184.0,171.15,169.325,171.668495,170.09,170.09,4.64583,45,AMZN
08-31-2020,183.24222,210.0,126.25,14.88213,184.0,170.4495,170.25,174.75,172.548,172.548,4.64583,45,AMZN
09-01-2020,183.24222,210.0,126.25,14.88213,184.0,174.479,173.35,175.6935,174.956,174.956,4.64583,45,AMZN
09-02-2020,183.24222,210.0,126.25,14.88213,184.0,177.35,174.33425,177.6125,176.5725,176.5725,4.64583,45,AMZN
09-03-2020,183.24222,210.0,126.25,14.88213,184.0,174.25,165.15,174.4205,168.4,168.4,4.64583,45,AMZN
09-04-2020,183.24222,210.0,126.25,14.88213,184.0,165.9,155.5565,169.075,164.731,164.731,4.64583,45,AMZN
09-08-2020,183.24222,210.0,126.25,14.88213,184.0,157.2,156.5,162.54225,157.492,157.492,4.64583,45,AMZN
09-09-2020,183.24222,210.0,126.25,14.88213,184.0,160.1495,159.25,165.15875,163.4305,163.4305,4.64583,45,AMZN
09-10-2020,183.24222,210.0,126.25,14.88213,184.0,165.36095,158.5275,167.4945,158.7555,158.7555,4.64583,45,AMZN
09-11-2020,183.24222,210.0,126.25,14.88213,184.0,160.4345,154.199,160.867045,155.811,155.811,4.64583,45,AMZN
09-14-2020,183.24222,210.0,126.25,14.88213,184.0,158.64685,154.8,159.3695,155.1485,155.1485,4.64583,45,AMZN
09-15-2020,183.24222,210.0,126.25,14.88213,184.0,156.808,155.446,158.751,157.8065,157.8065,4.64583,45,AMZN
09-16-2020,183.24222,210.0,126.25,14.88213,184.0,158.9995,153.7075,159.3619,153.905,153.905,4.64583,45,AMZN
09-17-2020,183.24222,210.0,126.25,14.88213,184.0,150.4625,148.6275,151.4716,150.4365,150.4365,4.64583,45,AMZN
09-18-2020,183.24222,210.0,126.25,14.88213,184.0,151.587,145.277,151.89,147.7455,147.7455,4.64583,45,AMZN
09-21-2020,183.24222,210.0,126.25,14.88213,184.0,145.325,143.55,148.1,148.0235,148.0235,4.64583,45,AMZN
09-22-2020,183.24222,210.0,126.25,14.88213,184.0,151.69175,150.01,156.6995,156.4495,156.4495,4.6875,45,AMZN
09-23-2020,183.24222,210.0,126.25,14.88213,184.0,156.0215,149.618795,156.34995,149.993,149.993,4.6875,45,AMZN
09-24-2020,183.45435,210.0,126.25,14.7881,184.5,148.8895,148.25,153.465,150.9895,150.9895,4.67347,46,AMZN
09-25-2020,183.45435,210.0,126.25,14.7881,184.5,152.743,149.95,155.077,154.7565,154.7565,4.67347,46,AMZN
09-28-2020,184.72556,210.0,136.5,12.21528,185.0,157.4425,155.85842,158.752,158.7025,158.7025,4.66667,45,AMZN
09-29-2020,184.72556,210.0,136.5,12.21528,185.0,158.7695,156.627,159.413,157.244,157.244,4.66667,45,AMZN
09-30-2020,184.72556,210.0,136.5,12.21528,185.0,157.057,156.6995,160.644,157.4365,157.4365,4.66667,45,AMZN
10-01-2020,185.36444,225.0,136.5,13.48698,185.0,160.4,158.6,161.2,161.063,161.063,4.66667,45,AMZN
10-02-2020,186.39778,225.0,168.0,11.30903,185.0,157.6815,156.15,159.789825,156.25,156.25,4.66667,45,AMZN
10-05-2020,186.39778,225.0,168.0,11.30903,185.0,157.292,157.0425,160.1265,159.96,159.96,4.66667,45,AMZN
10-06-2020,186.39778,225.0,168.0,11.30903,185.0,158.25,154.5,159.1,154.998,154.998,4.66667,45,AMZN
10-07-2020,186.53667,225.0,168.0,11.31404,185.0,156.75,156.61925,160.0,159.7845,159.7845,4.66667,45,AMZN
10-08-2020,186.87,225.0,168.0,11.48355,185.0,161.2495,158.7495,161.66472,159.5275,159.5275,4.66667,45,AMZN
10-09-2020,186.87,225.0,168.0,11.48355,185.0,160.5,159.8915,164.4495,164.3325,164.3325,4.66667,45,AMZN
10-12-2020,186.87,225.0,168.0,11.48355,185.0,167.497,166.9775,174.812,172.1465,172.1465,4.66667,45,AMZN
10-13-2020,186.79886,225.0,168.0,11.6035,185.0,173.3995,171.21085,174.619,172.1815,172.1815,4.66667,44,AMZN
10-14-2020,186.79886,225.0,168.0,11.6035,185.0,172.35,167.0,173.244,168.1855,168.1855,4.66667,44,AMZN
10-15-2020,186.79886,225.0,168.0,11.6035,185.0,164.6005,164.0,167.794,166.9325,166.9325,4.66667,44,AMZN
10-16-2020,186.79886,225.0,168.0,11.6035,185.0,168.1615,158.0,169.98303,163.6355,163.6355,4.66667,44,AMZN
10-19-2020,186.79886,225.0,168.0,11.6035,185.0,164.9805,159.63675,166.45,160.3605,160.3605,4.66667,44,AMZN
10-20-2020,186.79886,225.0,168.0,11.6035,185.0,161.114,159.6005,163.3,160.8505,160.8505,4.66667,44,AMZN
10-21-2020,186.79886,225.0,168.0,11.6035,185.0,160.625,158.0,161.69375,159.247,159.247,4.66667,44,AMZN
10-22-2020,186.87,225.0,168.0,11.48355,185.0,159.4935,156.097,159.9375,158.82,158.82,4.66667,45,AMZN
10-23-2020,187.09222,225.0,168.0,11.44515,185.0,159.55,157.0,160.2665,160.22,160.22,4.66667,45,AMZN
10-26-2020,187.09222,225.0,168.0,11.44515,185.0,159.937,157.665,164.148995,160.352,160.352,4.66667,45,AMZN
10-27-2020,187.17,225.0,168.0,11.5084,185.0,161.247,160.565,164.583,164.3165,164.3165,4.66667,45,AMZN
10-28-2020,187.17,225.0,168.0,11.5084,185.0,162.465,158.1235,163.201,158.139,158.139,4.66667,45,AMZN
10-29-2020,187.17,225.0,168.0,11.5084,185.0,160.0635,158.2,162.8625,160.5505,160.5505,4.66667,45,AMZN
10-30-2020,189.68444,225.0,168.0,11.13043,187.5,157.8875,150.95,158.3502,151.8075,151.8075,4.66667,45,AMZN
11-02-2020,189.90228,225.0,168.0,11.11256,187.5,153.087,147.506,153.98525,150.224,150.224,4.66667,46,AMZN
11-03-2020,190.06533,225.0,168.0,10.93408,187.5,150.9265,149.049,153.745,152.4205,152.4205,4.6875,46,AMZN
11-04-2020,190.76098,225.0,175.0,10.51815,188.125,157.9995,156.9865,162.2425,162.058,162.058,4.72917,46,AMZN
11-05-2020,191.08707,225.0,175.0,10.56689,189.375,165.9985,164.444,168.34,166.1,166.1,4.70833,46,AMZN
11-06-2020,191.08707,225.0,175.0,10.56689,189.375,165.232,161.6,166.1,165.5685,165.5685,4.70833,46,AMZN
11-09-2020,191.08707,225.0,175.0,10.56689,189.375,161.5515,155.605285,164.45,157.187,157.187,4.70833,46,AMZN
11-10-2020,191.08707,225.0,175.0,10.56689,189.375,154.751,150.97414,155.7,151.751,151.751,4.70833,46,AMZN
11-11-2020,191.08707,225.0,175.0,10.56689,189.375,153.089,152.5,156.95725,156.8695,156.8695,4.70833,46,AMZN
11-12-2020,191.08707,225.0,175.0,10.56689,189.375,157.9975,154.3025,158.794,155.514,155.514,4.70833,46,AMZN
11-13-2020,191.08707,225.0,175.0,10.56689,189.375,156.1,154.2695,157.086135,156.4405,156.4405,4.70833,46,AMZN
11-16-2020,191.08707,225.0,175.0,10.56689,189.375,154.66,153.63425,157.135,156.553,156.553,4.70833,46,AMZN
11-17-2020,191.08707,225.0,175.0,10.56689,189.375,159.17725,156.763,159.4625,156.783,156.783,4.70833,46,AMZN
11-18-2020,191.08707,225.0,175.0,10.56689,189.375,156.7,155.255,157.0,155.273,155.273,4.70833,46,AMZN
11-19-2020,191.08707,225.0,175.0,10.56689,189.375,155.2655,154.046,156.25,155.851,155.851,4.70833,46,AMZN
11-20-2020,191.08707,225.0,175.0,10.56689,189.375,155.851,154.90228,156.6445,154.97,154.97,4.70833,46,AMZN
11-23-2020,191.08707,225.0,175.0,10.56689,189.375,155.83495,153.273,156.98725,154.9195,154.9195,4.70833,46,AMZN
11-24-2020,191.08707,225.0,175.0,10.56689,189.375,155.025,154.3129,156.7125,155.903,155.903,4.70833,46,AMZN
11-25-2020,191.08707,225.0,175.0,10.56689,189.375,157.0935,157.013,159.9,159.2535,159.2535,4.70833,46,AMZN
11-27-2020,191.08707,225.0,175.0,10.56689,189.375,160.563,159.5025,160.8095,159.767,159.767,4.70833,46,AMZN
11-30-2020,191.08707,225.0,175.0,10.56689,189.375,160.424,156.2775,161.4195,158.402,158.402,4.70833,46,AMZN
12-01-2020,191.08707,225.0,175.0,10.56689,189.375,159.425,157.859,162.4475,161.004,161.004,4.70833,46,AMZN
12-02-2020,191.08707,225.0,175.0,10.56689,189.375,161.0825,158.663005,161.6,160.1765,160.1765,4.70833,46,AMZN
12-03-2020,191.08707,225.0,175.0,10.56689,189.375,160.273,159.0655,161.432,159.3365,159.3365,4.70833,46,AMZN
12-04-2020,191.08707,225.0,175.0,10.56689,189.375,159.9105,157.938,159.9105,158.129,158.129,4.70833,46,AMZN
12-07-2020,191.11967,225.0,175.0,10.53489,189.375,157.824,157.0845,159.038,157.9,157.9,4.70833,46,AMZN
12-08-2020,191.11967,225.0,175.0,10.53489,189.375,157.945,156.001,159.2065,158.8645,158.8645,4.70833,46,AMZN
12-09-2020,191.11967,225.0,175.0,10.53489,189.375,158.3945,154.4,158.7215,155.21,155.21,4.70833,46,AMZN
12-10-2020,191.11967,225.0,175.0,10.53489,189.375,154.4495,153.8,157.105,155.0745,155.0745,4.70833,46,AMZN
12-11-2020,191.11967,225.0,175.0,10.53489,189.375,154.833,153.641,155.9335,155.821,155.821,4.70833,46,AMZN
12-14-2020,191.33707,225.0,175.0,10.96506,189.375,157.15,156.3,159.5235,157.8485,157.8485,4.70833,46,AMZN
12-15-2020,191.33707,225.0,175.0,10.96506,189.375,159.0505,156.5245,159.424995,158.256,158.256,4.70833,46,AMZN
12-16-2020,191.33707,225.0,175.0,10.96506,189.375,158.8005,158.184,162.35,162.048,162.048,4.70833,46,AMZN
12-17-2020,191.33707,225.0,175.0,10.96506,189.375,162.5,161.05,163.1755,161.804,161.804,4.70833,46,AMZN
12-18-2020,191.33707,225.0,175.0,10.96506,189.375,162.1995,158.58,162.471,160.0825,160.0825,4.70833,46,AMZN
12-21-2020,191.33707,225.0,175.0,10.96506,189.375,160.0005,158.3,161.34833,160.309,160.309,4.70833,46,AMZN
12-22-2020,191.33707,225.0,175.0,10.96506,189.375,160.14215,159.004,161.1,160.326,160.326,4.70833,46,AMZN
12-23-2020,191.33707,225.0,175.0,10.96506,189.375,160.25,159.2085,160.5065,159.2635,159.2635,4.70833,46,AMZN
12-24-2020,191.33707,225.0,175.0,10.96506,189.375,159.695,158.45,160.1,158.6345,158.6345,4.70833,46,AMZN
12-28-2020,191.33707,225.0,175.0,10.96506,189.375,159.7,158.6345,165.2,164.198,164.198,4.70833,46,AMZN
12-29-2020,191.33707,225.0,175.0,10.96506,189.375,165.497,164.06115,167.5325,166.1,166.1,4.70833,46,AMZN
12-30-2020,191.33707,225.0,175.0,10.96506,189.375,167.05,164.1235,167.105,164.2925,164.2925,4.70833,46,AMZN
12-31-2020,191.33707,225.0,175.0,10.96506,189.375,163.75,162.06,164.146095,162.8465,162.8465,4.70833,46,AMZN
01-04-2021,191.33707,225.0,175.0,10.96506,189.375,163.5,157.201,163.6,159.3315,159.3315,4.70833,46,AMZN
01-05-2021,191.33707,225.0,175.0,10.96506,189.375,158.3005,158.253,161.169,160.9255,160.9255,4.70833,46,AMZN
01-06-2021,191.33707,225.0,175.0,10.96506,189.375,157.324,156.558,159.87545,156.919,156.919,4.70833,46,AMZN
01-07-2021,191.33707,225.0,175.0,10.96506,189.375,157.85,157.75,160.4271,158.108,158.108,4.70833,46,AMZN
01-08-2021,191.33707,225.0,175.0,10.96506,189.375,159.0,157.11,159.532,159.135,159.135,4.70833,46,AMZN
01-11-2021,191.33707,225.0,175.0,10.96506,189.375,157.4005,155.5,157.819205,155.7105,155.7105,4.70833,46,AMZN
01-12-2021,191.33707,225.0,175.0,10.96506,189.375,156.0,154.3,157.10709,156.0415,156.0415,4.70833,46,AMZN
01-13-2021,191.33707,225.0,175.0,10.96506,189.375,156.422,156.104,159.4975,158.2945,158.2945,4.70833,46,AMZN
01-14-2021,191.50011,225.0,175.0,10.96255,190.0,158.376,156.0295,158.899995,156.3735,156.3735,4.70833,46,AMZN
01-15-2021,191.53344,225.0,175.0,11.08138,190.0,156.151,154.7585,157.12725,155.2125,155.2125,4.7234,45,AMZN
01-19-2021,191.53344,225.0,175.0,11.08138,190.0,155.35,154.8,157.25,156.038,156.038,4.7234,45,AMZN
01-20-2021,191.53344,225.0,175.0,11.08138,190.0,159.0995,158.75,163.99,163.169,163.169,4.7234,45,AMZN
01-21-2021,191.92233,225.0,175.0,11.0646,190.0,164.65,164.478375,167.4275,165.3495,165.3495,4.7234,45,AMZN
01-22-2021,192.04456,225.0,175.0,11.04543,190.0,165.2155,164.15822,166.0955,164.6115,164.6115,4.7234,45,AMZN
01-25-2021,192.04456,225.0,175.0,11.04543,190.0,166.425,162.157315,168.1945,164.7,164.7,4.7234,45,AMZN
01-26-2021,192.15567,225.0,175.0,10.89758,190.0,164.8178,164.1435,166.9,166.3065,166.3065,4.7234,45,AMZN
01-27-2021,192.21678,225.0,175.0,10.97685,190.0,167.0745,160.354,167.326,161.629,161.629,4.7234,45,AMZN
01-28-2021,192.21678,225.0,175.0,10.97685,190.0,161.752,161.4345,165.084,161.881,161.881,4.7234,45,AMZN
01-29-2021,192.32789,225.0,175.0,10.92844,190.0,161.5,159.2275,161.8495,160.31,160.31,4.7234,45,AMZN
02-01-2021,192.92105,225.0,175.0,10.81947,190.0,162.118,161.75125,167.513,167.144,167.144,4.7234,43,AMZN
02-02-2021,192.92105,225.0,175.0,10.81947,190.0,169.0,168.05625,171.387,169.0,169.0,4.7234,43,AMZN
02-03-2021,201.6793,260.0,180.0,14.78491,200.0,171.2505,165.431,171.7,165.6265,165.6265,4.74468,43,AMZN
02-04-2021,201.69909,260.0,180.0,14.7319,200.0,166.5,163.8875,167.35,166.55,166.55,4.75,44,AMZN
02-05-2021,202.08545,260.0,180.0,14.45678,200.0,165.95,165.1355,168.85,167.6075,167.6075,4.75,44,AMZN
02-08-2021,202.36955,260.0,180.0,14.53561,200.0,167.925,165.2,168.249995,166.147,166.147,4.75,44,AMZN
02-09-2021,202.59682,260.0,180.0,14.29942,200.0,165.6245,164.892,166.9,165.25,165.25,4.75,44,AMZN
02-10-2021,202.43789,260.0,180.0,14.17889,200.0,165.7,162.7,165.89774,164.329,164.329,4.7551000000000005,45,AMZN
02-11-2021,202.43789,260.0,180.0,14.17889,200.0,164.6,162.403,164.6,163.1065,163.1065,4.7551000000000005,45,AMZN
02-12-2021,202.43789,260.0,180.0,14.17889,200.0,162.5,161.6655,164.0125,163.8855,163.8855,4.7551000000000005,45,AMZN
02-16-2021,202.66011,260.0,180.0,14.06008,200.0,162.7025,162.67955,165.415,163.4475,163.4475,4.7551000000000005,45,AMZN
02-17-2021,202.82678,260.0,185.0,13.8331,200.0,163.18,162.97498,166.0455,165.432,165.432,4.7551000000000005,45,AMZN
02-18-2021,202.82678,260.0,185.0,13.8331,200.0,164.121,163.697,166.9,166.4115,166.4115,4.7551000000000005,45,AMZN
02-19-2021,202.82678,260.0,185.0,13.8331,200.0,166.4115,162.2875,166.675,162.495,162.495,4.7551000000000005,45,AMZN
02-22-2021,202.82678,260.0,185.0,13.8331,200.0,160.4065,158.613,161.615995,159.037,159.037,4.7551000000000005,45,AMZN
02-23-2021,202.82678,260.0,185.0,13.8331,200.0,156.3515,154.68,160.2365,159.725,159.725,4.7551000000000005,45,AMZN
02-24-2021,202.82678,260.0,185.0,13.8331,200.0,158.3375,156.269,158.5615,157.9765,157.9765,4.7551000000000005,45,AMZN
02-25-2021,202.82678,260.0,185.0,13.8331,200.0,156.837,152.388,158.913,152.858,152.858,4.7551000000000005,45,AMZN
02-26-2021,202.82678,260.0,185.0,13.8331,200.0,154.76,151.835,156.122,154.6465,154.6465,4.7551000000000005,45,AMZN
03-01-2021,202.82678,260.0,185.0,13.8331,200.0,156.3945,154.8995,157.478,157.307,157.307,4.7551000000000005,45,AMZN
03-02-2021,202.32284,260.0,185.0,13.57482,200.0,157.1735,154.356005,158.176,154.7265,154.7265,4.77083,44,AMZN
03-03-2021,202.32284,260.0,185.0,13.57482,200.0,154.059,149.75,155.38875,150.25,150.25,4.77083,44,AMZN
03-04-2021,202.32284,260.0,185.0,13.57482,200.0,150.6,147.2715,152.9065,148.8785,148.8785,4.77083,44,AMZN
03-05-2021,202.32284,260.0,185.0,13.57482,200.0,150.25,144.050005,150.45,150.023,150.023,4.77083,44,AMZN
03-08-2021,202.32284,260.0,185.0,13.57482,200.0,150.75,147.5655,153.2295,147.5975,147.5975,4.77083,44,AMZN
03-09-2021,202.32284,260.0,185.0,13.57482,200.0,150.8995,150.25737,154.548,153.1425,153.1425,4.77083,44,AMZN
03-10-2021,202.32284,260.0,185.0,13.57482,200.0,154.9225,151.5025,155.823,152.882,152.882,4.77083,44,AMZN
03-11-2021,202.32284,260.0,185.0,13.57482,200.0,155.2005,154.1465,156.589215,155.6795,155.6795,4.77083,44,AMZN
03-12-2021,202.32284,260.0,185.0,13.57482,200.0,153.75,152.275,154.949,154.4745,154.4745,4.77083,44,AMZN
03-15-2021,202.32284,260.0,185.0,13.57482,200.0,153.7285,151.6045,154.112,154.084,154.084,4.77083,44,AMZN
03-16-2021,202.32284,260.0,185.0,13.57482,200.0,155.2485,153.793005,156.4455,154.593,154.593,4.77083,44,AMZN
03-17-2021,202.32284,260.0,185.0,13.57482,200.0,153.661,153.511,158.6525,156.7865,156.7865,4.77083,44,AMZN
03-18-2021,202.32284,260.0,185.0,13.57482,200.0,155.05,151.25,155.8315,151.3995,151.3995,4.77083,44,AMZN
03-19-2021,202.32284,260.0,185.0,13.57482,200.0,151.4615,150.8315,153.86425,153.748,153.748,4.77083,44,AMZN
03-22-2021,202.32284,260.0,185.0,13.57482,200.0,153.3925,153.0025,156.329,155.5435,155.5435,4.77083,44,AMZN
03-23-2021,202.32284,260.0,185.0,13.57482,200.0,156.35,156.042505,159.1,156.875,156.875,4.77083,44,AMZN
03-24-2021,202.32284,260.0,185.0,13.57482,200.0,157.552,154.2575,158.0155,154.3535,154.3535,4.77083,44,AMZN
03-25-2021,202.32284,260.0,185.0,13.57482,200.0,153.6495,151.857,155.489,152.313,152.313,4.77083,44,AMZN
03-26-2021,202.32284,260.0,185.0,13.57482,200.0,152.203,149.8,152.833,152.6015,152.6015,4.77083,44,AMZN
03-29-2021,202.32284,260.0,185.0,13.57482,200.0,152.77195,151.42225,154.5625,153.7865,153.7865,4.77083,44,AMZN
03-30-2021,202.32284,260.0,185.0,13.57482,200.0,153.5005,151.7,153.65,152.7645,152.7645,4.77083,44,AMZN
03-31-2021,202.17511,260.0,185.0,13.71555,200.0,153.203,153.125,155.9665,154.704,154.704,4.77083,44,AMZN
04-01-2021,201.46988,260.0,185.0,13.06169,200.0,155.897,155.7775,158.122,158.05,158.05,4.76596,43,AMZN
04-05-2021,201.70826,260.0,185.0,12.93858,200.0,158.65,158.062,161.79775,161.3365,161.3365,4.76596,43,AMZN
04-06-2021,201.70826,260.0,185.0,12.93858,200.0,161.1875,160.852,162.3655,161.191,161.191,4.76596,43,AMZN
04-07-2021,201.70826,260.0,185.0,12.93858,200.0,161.69,161.1825,165.180625,163.9695,163.9695,4.76596,43,AMZN
04-08-2021,201.70826,260.0,185.0,12.93858,200.0,165.545,164.6,166.225,164.965,164.965,4.76596,43,AMZN
04-09-2021,201.70826,260.0,185.0,12.93858,200.0,165.235,164.445,168.61,168.61,168.61,4.76596,43,AMZN
04-12-2021,201.70826,260.0,185.0,12.93858,200.0,167.7605,167.5575,169.752,168.9695,168.9695,4.76596,43,AMZN
04-13-2021,201.70826,260.0,185.0,12.93858,200.0,170.04225,169.7815,171.6,170.0,170.0,4.76596,43,AMZN
04-14-2021,201.70826,260.0,185.0,12.93858,200.0,170.202,166.3,170.2065,166.65,166.65,4.76596,43,AMZN
04-15-2021,201.70826,260.0,185.0,12.93858,200.0,168.55,167.6,169.849995,168.9545,168.9545,4.76596,43,AMZN
04-16-2021,201.71988,260.0,185.0,12.93457,200.0,169.0,167.7795,170.34,169.972,169.972,4.76596,43,AMZN
04-19-2021,201.71988,260.0,185.0,12.93457,200.0,169.5165,168.008,171.796665,168.6005,168.6005,4.76596,43,AMZN
04-20-2021,201.71988,260.0,185.0,12.93457,200.0,168.68,165.8,169.1495,166.7345,166.7345,4.76596,43,AMZN
04-21-2021,201.83616,260.0,185.0,12.9859,200.0,165.8,165.190305,168.143,168.101,168.101,4.76596,43,AMZN
04-22-2021,201.83616,260.0,185.0,12.9859,200.0,168.584,165.0725,168.6435,165.452,165.452,4.76596,43,AMZN
04-23-2021,202.06872,260.0,185.0,13.04037,200.0,165.955,165.425,168.75,167.044,167.044,4.76596,43,AMZN
04-26-2021,202.06872,260.0,185.0,13.04037,200.0,167.4,166.547,171.4225,170.45,170.45,4.76596,43,AMZN
04-27-2021,202.06872,260.0,185.0,13.04037,200.0,172.1735,169.9005,173.0,170.8715,170.8715,4.78261,43,AMZN
04-28-2021,201.83035,260.0,185.0,13.16905,200.0,171.74,171.25,174.494,172.925,172.925,4.78261,43,AMZN
04-29-2021,202.06291,260.0,185.0,13.22286,200.0,175.2549,171.75,175.72225,173.5655,173.5655,4.78261,43,AMZN
04-30-2021,210.81489,275.0,187.5,14.98347,210.0,176.256,173.125,177.7,173.371,173.371,4.76596,44,AMZN
05-03-2021,211.1558,275.0,187.5,15.13096,210.0,174.2365,168.63506,174.33225,169.3245,169.3245,4.76596,44,AMZN
05-04-2021,211.43989,275.0,187.5,15.27024,210.0,167.8095,163.6065,168.39875,165.5935,165.5935,4.76596,44,AMZN
05-05-2021,211.43989,275.0,187.5,15.27024,210.0,166.94275,163.218,167.73475,163.527,163.527,4.76596,44,AMZN
05-06-2021,211.43989,275.0,187.5,15.27024,210.0,163.5,162.36,165.72,165.3185,165.3185,4.76596,44,AMZN
05-07-2021,211.43989,275.0,187.5,15.27024,210.0,165.9545,164.45352,166.5445,164.5805,164.5805,4.76596,44,AMZN
05-10-2021,211.43989,275.0,187.5,15.27024,210.0,164.116,159.5,164.15,159.5245,159.5245,4.76596,44,AMZN
05-11-2021,211.43989,275.0,187.5,15.27024,210.0,156.814,156.3685,161.9,161.1955,161.1955,4.76596,44,AMZN
05-12-2021,211.92284,275.0,188.75,14.8353,210.0,159.25,156.655,160.397,157.597,157.597,4.76596,44,AMZN
05-13-2021,211.92284,275.0,188.75,14.8353,210.0,159.2735,156.65,160.192,158.0735,158.0735,4.76596,44,AMZN
05-14-2021,211.92284,275.0,188.75,14.8353,210.0,159.278,159.15,161.443,161.145,161.145,4.76596,44,AMZN
05-17-2021,212.2592,275.0,188.75,14.62416,210.0,162.2965,161.7295,164.6375,163.5195,163.5195,4.7234,44,AMZN
05-18-2021,212.2592,275.0,188.75,14.62416,210.0,164.62875,161.5185,165.6,161.614,161.614,4.7234,44,AMZN
05-19-2021,212.2592,275.0,188.75,14.62416,210.0,159.75,159.2,161.7375,161.59,161.59,4.7234,44,AMZN
05-20-2021,212.2592,275.0,188.75,14.62416,210.0,162.22021,161.809,162.983995,162.384,162.384,4.7234,44,AMZN
05-21-2021,212.2592,275.0,188.75,14.62416,210.0,162.5,159.8505,162.83473,160.154,160.154,4.7234,44,AMZN
05-24-2021,212.2592,275.0,188.75,14.62416,210.0,160.775,160.524965,162.8975,162.2495,162.2495,4.7234,44,AMZN
05-25-2021,212.2592,275.0,188.75,14.62416,210.0,163.3335,160.688,163.991,162.9525,162.9525,4.7234,44,AMZN
05-26-2021,212.2592,275.0,188.75,14.62416,210.0,163.72955,162.9255,164.7865,163.258,163.258,4.7234,44,AMZN
05-27-2021,212.2592,275.0,188.75,14.62416,210.0,162.8,161.502,163.01775,161.5055,161.5055,4.7234,44,AMZN
05-28-2021,212.2592,275.0,188.75,14.62416,210.0,162.1,160.985,162.3995,161.1535,161.1535,4.7234,44,AMZN
06-01-2021,212.2592,275.0,188.75,14.62416,210.0,162.17475,160.453,162.549,160.9325,160.9325,4.7234,44,AMZN
06-02-2021,212.2592,275.0,188.75,14.62416,210.0,161.155,160.4,161.75,161.6995,161.6995,4.7234,44,AMZN
06-03-2021,212.2592,275.0,188.75,14.62416,210.0,160.2115,159.2015,160.72175,159.3505,159.3505,4.7234,44,AMZN
06-04-2021,211.96291,275.0,188.75,14.66208,210.0,160.6,159.9405,161.05,160.311,160.311,4.71739,43,AMZN
06-07-2021,211.96291,275.0,188.75,14.66208,210.0,159.8665,158.61,160.4,159.9005,159.9005,4.71739,43,AMZN
06-08-2021,211.96291,275.0,188.75,14.66208,210.0,161.1305,160.9005,163.976605,163.2055,163.2055,4.71739,43,AMZN
06-09-2021,211.9183,275.0,188.75,14.49746,210.0,163.6435,163.535,164.879,164.0575,164.0575,4.7234,44,AMZN
06-10-2021,211.9183,275.0,188.75,14.49746,210.0,164.1005,164.0575,167.55,167.4825,167.4825,4.7234,44,AMZN
06-11-2021,211.9183,275.0,188.75,14.49746,210.0,167.4825,166.6725,168.329,167.3415,167.3415,4.7234,44,AMZN
06-14-2021,211.9183,275.0,188.75,14.49746,210.0,167.3415,166.775,169.25,169.1935,169.1935,4.7234,44,AMZN
06-15-2021,211.9183,275.0,188.75,14.49746,210.0,169.2,168.155505,169.84933,169.1565,169.1565,4.7234,44,AMZN
06-16-2021,211.9183,275.0,188.75,14.49746,210.0,169.6,168.0265,171.3175,170.7625,170.7625,4.7234,44,AMZN
06-17-2021,211.9183,275.0,188.75,14.49746,210.0,170.159,170.05,174.86,174.462,174.462,4.7234,44,AMZN
06-18-2021,211.9183,275.0,188.75,14.49746,210.0,173.9995,173.6855,175.35,174.345,174.345,4.7234,44,AMZN
06-21-2021,211.9183,275.0,188.75,14.49746,210.0,173.821,171.7,174.1,172.698,172.698,4.7234,44,AMZN
06-22-2021,211.9183,275.0,188.75,14.49746,210.0,172.903,172.8045,176.189,175.272,175.272,4.7234,44,AMZN
06-23-2021,211.9183,275.0,188.75,14.49746,210.0,175.25,174.16,176.05,175.191,175.191,4.7234,44,AMZN
06-24-2021,211.9183,275.0,188.75,14.49746,210.0,175.382,171.5425,176.242995,172.454,172.454,4.7234,44,AMZN
06-25-2021,211.9183,275.0,188.75,14.49746,210.0,173.2,169.709,173.241,170.073,170.073,4.7234,44,AMZN
06-28-2021,211.9183,275.0,188.75,14.49746,210.0,170.8,170.67549,172.4,172.1945,172.1945,4.7234,44,AMZN
06-29-2021,211.9183,275.0,188.75,14.49746,210.0,171.941,171.1515,172.8015,172.407,172.407,4.7234,44,AMZN
06-30-2021,211.9183,275.0,188.75,14.49746,210.0,172.053,171.75,173.580095,172.008,172.008,4.7234,44,AMZN
07-01-2021,211.9183,275.0,188.75,14.49746,210.0,171.7305,170.47103,172.85,171.6485,171.6485,4.7234,44,AMZN
07-02-2021,211.9183,275.0,188.75,14.49746,210.0,172.582,171.846,175.586,175.549,175.549,4.7234,44,AMZN
07-06-2021,211.9183,275.0,188.75,14.49746,210.0,176.5055,176.45,184.274,183.787,183.787,4.7234,44,AMZN
07-07-2021,211.9183,275.0,188.75,14.49746,210.0,185.86885,183.9455,186.71,184.829,184.829,4.70213,44,AMZN
07-08-2021,211.9183,275.0,188.75,14.49746,210.0,182.178,181.056,187.999275,186.5705,186.5705,4.70213,44,AMZN
