 Date,BAC Price Target,BAC Price Target - High,BAC Price Target - Low,BAC Price Target - StdDev,BAC Price Target - Median,BAC Open,BAC Low,BAC High,BAC Close,BAC Adj. Close,BAC Rating,BAC Price Target - #,Ticker
09-02-2020,28.17,38.0,23.0,3.41374,28.0,24.157949662983,24.1153680830835,24.75210464118069,26.02,24.621615755222,3.80769,25,BAC
09-03-2020,28.25,38.0,23.0,3.40881,28.0,24.9646413634,24.259533172220003,25.36483790434,25.66,24.45010295362,3.88462,25,BAC
09-04-2020,28.25,38.0,23.0,3.40881,28.0,25.02181229782,24.5835018006,25.49823675132,26.54,25.28860999178,3.88462,25,BAC
09-08-2020,28.25,38.0,23.0,3.40881,28.0,24.90747042898,24.192833748730003,25.07898323224,25.48,24.27859015036,3.88462,25,BAC
09-09-2020,28.25,38.0,23.0,3.40881,28.0,24.43104597548,24.04037792361,24.50727388804,25.51,24.307175617570003,3.88462,25,BAC
09-10-2020,28.25,38.0,23.0,3.40881,28.0,24.4882169099,23.89745058756,24.66925820223,25.14,23.95462152198,3.88462,25,BAC
09-11-2020,28.25,38.0,23.0,3.40881,28.0,24.03084943454,23.90697907663,24.37387504106,25.5,24.2976471285,3.88462,25,BAC
09-14-2020,28.4212,38.0,23.0,3.51047,28.0,24.459631442690004,24.33576108478,24.76454309293,25.75,24.53585935525,3.88462,25,BAC
09-15-2020,28.4212,38.0,23.0,3.51047,28.0,24.55491633339,24.00226396733,24.607323023275,25.28,24.08802036896,3.88462,25,BAC
09-16-2020,28.4212,38.0,23.0,3.51047,28.0,24.08802036896,23.86886512035,24.68831518037,25.6,24.392932019200003,3.88462,25,BAC
09-17-2020,28.42,38.0,23.0,3.50907,28.0,23.94509303291,23.9165075657,24.2801147086112,25.35,24.154719792450003,3.88462,25,BAC
09-18-2020,28.42,38.0,23.0,3.50907,28.0,23.96415001105,23.9165075657,24.37387504106,25.21,24.02132094547,3.88462,25,BAC
09-21-2020,28.42,38.0,23.0,3.50907,28.0,23.41149764499,22.89695923521,23.61159591546,24.47,23.31621275429,3.88462,25,BAC
09-22-2020,28.42,38.0,23.0,3.50907,28.0,23.12564297289,22.68733247567,23.435318867665,23.94,22.81120283358,3.88462,25,BAC
09-23-2020,28.42,38.0,23.0,3.50907,28.0,22.9636586587,22.16326557682,23.11611448382,23.26,22.16326557682,3.88462,25,BAC
09-24-2020,28.42,38.0,23.0,3.50907,28.0,22.27760744566,21.86788241565,22.69686096474,23.34,22.23949348938,3.88462,25,BAC
09-25-2020,28.42,38.0,23.0,3.50907,28.0,22.18232255496,22.03939521891,22.43959175985,23.49,22.38242082543,3.88462,25,BAC
09-28-2020,28.38,37.0,23.0,3.40376,28.0,22.75403189916,22.66827549753,23.16375692917,24.09,22.95413016963,3.88462,25,BAC
09-29-2020,28.38,37.0,23.0,3.40376,28.0,22.84931678986,22.415770537175,22.85884527893,23.77,22.64921851939,3.88462,25,BAC
09-30-2020,28.42,37.0,23.0,3.41667,28.0,22.65874700846,22.64921851939,23.173285418240003,24.09,22.95413016963,3.88462,25,BAC
10-01-2020,28.42,37.0,23.0,3.41667,28.0,23.12564297289,22.737833467741,23.25904181987,24.1,22.9636586587,3.88462,25,BAC
10-02-2020,28.42,37.0,22.0,3.47471,28.0,22.52534816148,22.45864873799,23.279051646917,24.21,23.06847203847,3.88462,25,BAC
10-05-2020,28.54,37.0,22.0,3.4754,28.0,23.36385519964,23.23045635266,23.54489649197,24.62,23.45914009034,3.88462,25,BAC
10-06-2020,28.6,37.0,22.0,3.44384,28.0,23.74499476244,23.13517146196,24.00226396733,24.37,23.220927863590003,3.88462,25,BAC
10-07-2020,28.6,37.0,22.0,3.44384,28.0,23.46866857941,23.440083112200004,23.92603605477,24.88,23.70688080616,3.88462,25,BAC
10-08-2020,28.64,37.0,22.0,3.39564,28.0,23.77358022965,23.64018138267,24.1070773471,25.24,24.04990641268,3.88462,25,BAC
10-09-2020,28.64,37.0,22.0,3.39564,28.0,24.14519130338,23.85933663128,24.28811863943,25.36,24.16424828152,3.88462,25,BAC
10-12-2020,28.64,37.0,22.0,3.39564,28.0,24.1070773471,24.04990641268,24.61208726781,25.68,24.46915993176,3.88462,25,BAC
10-13-2020,28.64,37.0,22.0,3.39564,28.0,24.43104597548,23.66876684988,24.46915993176,24.95,23.77358022965,3.88462,25,BAC
10-14-2020,28.64,37.0,22.0,3.39564,28.0,23.201870885450003,22.47770571613,23.43055462313,23.62,22.50629118334,3.88462,25,BAC
10-15-2020,28.76,38.0,22.0,3.43546,28.0,22.47770571613,22.37289233636,23.0589435494,24.15,23.01130110405,3.88462,25,BAC
10-16-2020,28.76,38.0,22.0,3.43546,28.0,23.0589435494,22.81120283358,23.201870885450003,24.24,23.09705750568,3.88462,25,BAC
10-19-2020,28.584,38.0,22.0,3.35102,28.0,23.1542284401,22.57299060683,23.173285418240003,23.72,22.60157607404,3.88462,25,BAC
10-20-2020,28.584,38.0,22.0,3.35102,28.0,22.76356038823,22.75403189916,23.32574124336,24.14,23.00177261498,3.88462,25,BAC
10-21-2020,28.584,38.0,22.0,3.35102,28.0,23.07800052754,22.87790225707,23.19234239638,24.05,22.91601621335,3.88462,25,BAC
10-22-2020,28.624,38.0,22.0,3.34978,28.0,22.91601621335,22.868373768,23.73546627337,24.87,23.69735231709,3.88462,25,BAC
10-23-2020,28.624,38.0,22.0,3.34978,28.0,24.04990641268,23.54489649197,24.06896339082,24.9,23.7259377843,3.88462,25,BAC
10-26-2020,28.544,38.0,22.0,3.33983,28.0,23.31621275429,23.01130110405,23.42102613406,24.54,23.38291217778,3.88462,25,BAC
10-27-2020,28.544,38.0,22.0,3.33983,28.0,23.14469995103,22.68733247567,23.239984841730003,23.85,22.72544643195,3.88462,25,BAC
10-28-2020,28.544,38.0,22.0,3.33983,28.0,22.30619291287,22.02986672984,22.54440513962,23.47,22.36336384729,3.88462,25,BAC
10-29-2020,28.73333,38.0,22.0,3.27461,28.0,22.25855046752,22.02986672984,22.63016154125,23.54,22.43006327078,3.88,24,BAC
10-30-2020,28.544,38.0,22.0,3.33983,28.0,22.38242082543,22.14420859868,22.71591794288,23.7,22.5825190959,3.88462,25,BAC
11-02-2020,28.544,38.0,22.0,3.33983,28.0,22.76356038823,22.36336384729,23.11611448382,24.08,22.94460168056,3.88462,25,BAC
11-03-2020,28.544,38.0,22.0,3.33983,28.0,23.42102613406,23.354326710570003,23.76405174058,24.69,23.52583951383,3.88462,25,BAC
11-04-2020,28.544,38.0,22.0,3.33983,28.0,22.76356038823,22.168029821355,23.00177261498,23.68,22.56346211776,3.88462,25,BAC
11-05-2020,28.504,37.0,22.0,3.23054,28.0,22.7730888773,22.730210676485,23.6191234218253,24.61,23.44961160127,3.88462,25,BAC
11-06-2020,28.504,37.0,22.0,3.23054,28.0,23.75452325151,23.08752901661,23.78310871872,24.31,23.16375692917,3.88462,25,BAC
11-09-2020,28.504,37.0,22.0,3.23054,28.0,25.345780926200003,25.0599262541,26.93703860089,27.76,26.451085658320004,3.88462,25,BAC
11-10-2020,28.504,37.0,22.0,3.23054,28.0,26.189052208895,25.89843329226,26.451085658320004,27.66,26.35580076762,3.88462,25,BAC
11-11-2020,28.504,37.0,22.0,3.23054,28.0,26.44155716925,25.84126235784,26.46061414739,27.34,26.05088911738,3.88462,25,BAC
11-12-2020,28.504,37.0,22.0,3.23054,28.0,25.57446466388,25.06945474317,25.6316355983,26.69,25.43153732783,3.88462,25,BAC
11-13-2020,28.504,37.0,22.0,3.23054,28.0,25.61257862016,25.493472506785,25.92701875947,27.0,25.726920489,3.88462,25,BAC
11-16-2020,28.504,37.0,22.0,3.23054,28.0,26.54637054902,25.89843329226,26.679769396,27.58,26.27957285506,3.88462,25,BAC
11-17-2020,28.504,37.0,22.0,3.23054,28.0,25.96513271575,25.73644897807,26.298629833200003,27.55,26.250987387850003,3.88462,25,BAC
11-18-2020,28.624,37.0,22.0,3.22816,28.0,26.32721530041,25.68880653272,26.61306997251,26.98,25.70786351086,3.88462,25,BAC
11-19-2020,28.624,37.0,22.0,3.22816,28.0,25.66022106551,25.39342337155,25.73644897807,26.98,25.70786351086,3.88462,25,BAC
11-20-2020,28.624,37.0,22.0,3.22816,28.0,25.47917977318,25.37436639341,25.6753713631313,26.81,25.54587919667,3.88462,25,BAC
11-23-2020,28.624,37.0,22.0,3.22816,28.0,25.83173386877,25.78409142342,26.22240192064,27.39,26.098531562730003,3.88462,25,BAC
11-24-2020,28.624,37.0,22.0,3.22816,28.0,26.61306997251,26.60354148344,27.62308981393,28.98,27.61356132486,3.88462,25,BAC
11-25-2020,28.624,37.0,22.0,3.22816,28.0,27.35629211997,27.1372321562507,27.67073225928,29.03,27.66120377021,3.88462,25,BAC
11-27-2020,28.624,37.0,22.0,3.22816,28.0,27.60403283579,27.452529859577,27.7279031937,28.99,27.62308981393,3.88462,25,BAC
11-30-2020,29.104,37.0,22.0,3.32138,28.0,27.36582060904,26.7750542867,27.49921945602,28.16,26.83222522112,3.76923,25,BAC
12-01-2020,29.104,37.0,22.0,3.32138,28.0,27.38487758718,27.318178163690003,27.67073225928,28.69,27.337235141830003,3.76923,25,BAC
12-02-2020,29.104,37.0,22.0,3.32138,28.0,27.337235141830003,27.1871614389775,27.80413110626,29.06,27.68978923742,3.76923,25,BAC
12-03-2020,29.304,37.0,22.0,3.32716,29.0,27.747316498146,27.450092306217,27.90072253269,28.91,27.718552866669,3.76923,25,BAC
12-04-2020,29.344,37.0,22.0,3.32927,30.0,27.99660130428,27.8048437611,28.2123285403575,29.29,28.082892198711,3.76923,25,BAC
12-07-2020,29.344,37.0,22.0,3.32927,30.0,27.70896498951,27.5028256305915,27.948661918485,29.09,27.891134655531,3.76923,25,BAC
12-08-2020,29.344,37.0,22.0,3.32927,30.0,27.670613480874,27.58441846521459,27.948661918485,28.93,27.737728620987,3.76923,25,BAC
12-09-2020,29.344,37.0,22.0,3.32927,30.0,28.044540690075,27.565146832125,28.044540690075,28.8,27.61308621792,3.76923,25,BAC
12-10-2020,29.344,37.0,22.0,3.32927,30.0,27.450092306217,27.296686271673,27.929486164167,29.11,27.910310409849,3.76923,25,BAC
12-11-2020,29.544,37.0,22.0,3.56461,30.0,27.498031692012,27.13484290522908,27.560352893545502,28.57,27.392565043263,3.76923,25,BAC
12-14-2020,29.724,37.0,22.0,3.57047,30.0,27.728140743828003,26.980286325426,27.766492252464,28.22,27.056989342698,3.76923,25,BAC
12-15-2020,29.764,37.0,22.0,3.57892,30.0,27.181631745765003,27.083260126113657,27.632261972238,28.64,27.459680183376,3.76923,25,BAC
12-16-2020,29.764,37.0,22.0,3.57892,30.0,27.61308621792,27.267922640196,27.632261972238,28.72,27.536383200648,3.76923,25,BAC
12-17-2020,30.1628,38.0,22.0,3.6523,30.0,27.526795323489,27.354213534627,27.728140743828003,28.83,27.641849849397,3.76923,25,BAC
12-18-2020,30.1628,38.0,22.0,3.6523,30.0,27.699377112351,27.3877711046835,27.90072253269,28.67,27.488443814853003,3.76923,25,BAC
12-21-2020,30.3628,41.0,22.0,4.01923,30.0,27.90072253269,27.545971077807,28.754043599841,29.74,28.514346670866,3.76923,25,BAC
12-22-2020,30.3628,41.0,22.0,4.01923,30.0,28.552698179502,27.967837672803,28.552698179502,29.21,28.006189181439,3.76923,25,BAC
12-23-2020,30.3628,41.0,22.0,4.01923,30.0,28.178770970301,28.1222024950629,29.099207177565003,30.05,28.811570862795,3.76923,25,BAC
12-24-2020,30.3628,41.0,22.0,4.01923,30.0,29.022504160293,28.514346670866,29.022504160293,29.96,28.725279968364,3.76923,25,BAC
12-28-2020,30.3628,41.0,22.0,4.01923,30.0,28.984152651657,28.749249661261494,29.286170782165502,30.13,28.888273880067,3.76923,25,BAC
12-29-2020,30.3628,41.0,22.0,4.01923,30.0,28.926625388703,28.696516336887,29.003328405975,30.01,28.773219354159,3.76923,25,BAC
12-30-2020,30.3628,41.0,22.0,4.01923,30.0,28.763631477,28.706104214046,28.974564774498,29.98,28.744455722682,3.76923,25,BAC
12-31-2020,30.3628,41.0,22.0,4.01923,30.0,28.773219354159,28.66775270541,29.137558686201,30.31,29.060855668929,3.76923,25,BAC
01-04-2021,31.2828,41.0,22.0,4.37724,31.0,29.204673826314,28.523934548025,29.310140475063,30.03,28.792395108477,3.84615,25,BAC
01-05-2021,31.46423,41.0,22.0,4.34299,31.0,28.926625388703,28.677340582569,29.281376843586,30.26,29.012916283134,3.81481,26,BAC
01-06-2021,31.46423,41.0,22.0,4.34299,31.0,30.58532813721,30.0627888320445,31.275655292658,32.15,30.825025066185,3.81481,26,BAC
01-07-2021,31.88731,41.0,22.0,4.15347,32.0,31.937218816629,31.486588590156003,32.234443008558,32.86,31.505764344474,3.81481,26,BAC
01-08-2021,31.88731,41.0,22.0,4.15347,32.0,31.563291607428003,30.789645799468293,31.6399946247,32.53,31.189364398227003,3.81481,26,BAC
01-11-2021,32.67577,41.0,22.0,4.19818,33.0,30.767497803231,30.58532813721,31.764637027767,33.07,31.707109764813,3.81481,26,BAC
01-12-2021,33.21423,41.0,25.0,3.71991,33.0,32.042685465378,31.83175216788,32.570018709123,33.66,32.272794517193994,3.85185,26,BAC
01-13-2021,33.21423,41.0,25.0,3.71991,33.0,32.052273342537,31.726285519131004,32.291970271512,33.46,32.081036974014,3.85185,26,BAC
01-14-2021,33.21423,41.0,25.0,3.71991,33.0,32.100212728332,32.042685465378,32.953533795483,33.99,32.589194463441004,3.85185,26,BAC
01-15-2021,33.21423,41.0,25.0,3.71991,33.0,31.918043062311,31.352358309930004,32.244030885717,33.01,31.649582501859,3.85185,26,BAC
01-19-2021,33.86808,42.0,25.0,3.86494,33.5,31.16060076675,30.872964451980003,32.215267254240004,32.77,31.419473450043004,3.88889,26,BAC
01-20-2021,34.71923,44.0,25.0,3.99538,35.0,31.409885572884,30.829819004764506,31.438649204361,32.34,31.007194732206003,3.88889,26,BAC
01-21-2021,34.71923,44.0,25.0,3.99538,35.0,31.007194732206003,30.422334225507,31.141425012432,31.77,30.460685734143,3.88889,26,BAC
01-22-2021,34.83462,44.0,25.0,4.07327,35.0,30.067582770624,29.962116121875,30.441509979825,31.55,30.249752436645,3.88889,26,BAC
01-25-2021,35.18077,44.0,30.0,3.70156,35.5,29.981291876193,29.310140475063,30.01005550767,31.16,29.875825227444,3.88889,26,BAC
01-26-2021,35.56538,44.0,30.0,3.66259,36.0,30.10593427926,29.636128298469,30.134697910737,30.94,29.664891929946,3.96296,26,BAC
01-27-2021,35.56538,44.0,30.0,3.66259,36.0,29.060855668929,28.447231530753,29.175910194837,29.83,28.600637565297,3.96296,26,BAC
01-28-2021,35.56538,44.0,30.0,3.66259,36.0,29.166322317678,28.68443561166666,29.482722263925,30.32,29.070443546088,3.96296,26,BAC
01-29-2021,35.56538,44.0,30.0,3.66259,36.0,29.14714656336,28.370528513481,29.24302533495,29.65,28.428055776435,3.96296,26,BAC
02-01-2021,35.56538,44.0,30.0,3.66259,36.0,28.638989073933,28.351352759163,28.801982985636,29.96,28.725279968364,3.96296,26,BAC
02-02-2021,35.54615,43.0,30.0,3.57117,36.0,29.319728352222,29.281376843586,29.91417673608,31.03,29.751182824377,3.96296,26,BAC
02-03-2021,35.54615,43.0,30.0,3.57117,36.0,29.636128298469,29.607364666992,30.422334225507,31.58,30.278516068122,3.96296,26,BAC
02-04-2021,35.54615,43.0,30.0,3.57117,36.0,30.48944936562,30.470273611302,31.190323185942898,32.5,31.16060076675,3.96296,26,BAC
02-05-2021,35.54615,43.0,30.0,3.57117,36.0,31.534527975951,30.988018977888,31.5489097916895,32.37,31.035958363683,3.96296,26,BAC
02-08-2021,35.54615,43.0,30.0,3.57117,36.0,31.093485626637,31.06472199516,31.908455185152,33.09,31.726285519131004,3.96296,26,BAC
02-09-2021,35.54615,43.0,30.0,3.57117,36.0,31.611230993223,31.2420977226015,31.659170379018004,32.95,31.592055238905004,3.96296,26,BAC
02-10-2021,35.54615,43.0,30.0,3.57117,36.0,31.755049150608,31.505764344474,32.042685465378,32.98,31.620818870382,3.96296,26,BAC
02-11-2021,35.54615,43.0,30.0,3.57117,36.0,31.611230993223,31.208540152545,31.937218816629,32.88,31.524940098792,3.96296,26,BAC
02-12-2021,35.54615,43.0,30.0,3.57117,36.0,31.6399946247,31.553703730269,32.071449096855005,33.37,31.994746079583,3.96296,26,BAC
02-16-2021,35.54615,43.0,30.0,3.57117,36.0,32.579606586282,32.3130636012618,33.135703461504,34.27,32.857655023893,3.96296,26,BAC
02-17-2021,35.54615,43.0,30.0,3.57117,36.0,32.637133849236,32.397436920261,33.135703461504,34.41,32.991885304118995,3.96296,26,BAC
02-18-2021,35.54615,43.0,30.0,3.57117,36.0,32.656309603554,32.61805397368959,33.221994355935,34.19,32.780952006621,3.96296,26,BAC
02-19-2021,35.7,43.0,30.0,3.58737,36.0,32.790539883780006,32.771364129462,33.2939034346275,34.54,33.116527707186,3.96296,26,BAC
02-22-2021,35.77692,44.0,30.0,3.73984,36.0,33.030236812755,32.991885304118995,33.797266985475,35.15,33.701388213885,3.96296,26,BAC
02-23-2021,35.77692,44.0,30.0,3.73984,36.0,33.960260897178,33.691800336726004,34.410891123651,35.52,34.056139668768004,3.96296,26,BAC
02-24-2021,35.77692,44.0,30.0,3.73984,36.0,34.267072966266,34.13284268604,35.014927384668006,36.38,34.880697104442,3.92593,26,BAC
02-25-2021,35.77692,44.0,30.0,3.73984,36.0,35.436793979664,34.286248720584,35.503909119777,35.93,34.449242632287,3.92593,26,BAC
02-26-2021,35.77692,44.0,30.0,3.73984,36.0,34.257485089107,33.250757987412,34.549915342456494,34.71,33.279521618889,3.92593,26,BAC
03-01-2021,36.08462,44.0,30.0,3.6414,37.0,34.056139668768004,33.787679108316,34.564297158195,35.79,34.315012352061,3.92593,26,BAC
03-02-2021,36.19808,44.0,30.0,3.7195,37.0,34.180782071835,34.03696391445,34.458830509445995,35.53,34.065727545927004,3.92593,26,BAC
03-03-2021,36.19808,44.0,30.0,3.7195,37.0,34.487594140923,34.362951737856,35.446381856823,36.42,34.919048613078004,3.92593,26,BAC
03-04-2021,36.19808,44.0,30.0,3.7195,37.0,34.822693624524,34.610712645072,35.526085056342,36.5,35.1695715909,3.92593,26,BAC
03-05-2021,36.19808,44.0,30.0,3.7195,37.0,35.680253041398,34.851600121722,36.22947648816,36.93,35.583898050738,3.92593,26,BAC
03-08-2021,36.35192,44.0,30.0,3.85059,37.0,36.017495508708,35.477907561012,36.354737976018,37.13,35.776608032058,3.92593,26,BAC
03-09-2021,36.42885,44.0,30.0,3.88261,37.0,35.21774908622999,34.504722155346,35.805514529255994,36.32,34.996132607712,3.92593,26,BAC
03-10-2021,36.62115,44.0,30.0,3.8315,37.0,35.208113587164,35.044310103041994,36.162027994698,37.37,36.007860009641995,3.92593,26,BAC
03-11-2021,36.62115,44.0,30.0,3.8315,37.0,35.911505018982,35.50681405821,36.412550970414,37.24,35.882598521784,3.92593,26,BAC
03-12-2021,36.62115,44.0,30.0,3.8315,37.0,36.537812458272,36.210205490028,36.78505936430556,37.94,36.557083456404,3.92593,26,BAC
03-15-2021,36.54423,44.0,30.0,3.80294,37.0,36.643802947998,35.863327523652,36.682344944262,37.75,36.37400897415,3.92593,26,BAC
03-16-2021,36.54423,44.0,30.0,3.80294,37.0,36.056037504972,35.622440047001994,36.345102476952,37.64,36.268018484424,3.92593,26,BAC
03-17-2021,36.54423,44.0,30.0,3.80294,37.0,36.6148964508,35.96931801337799,36.961774417176,37.95,36.56671895547,3.92593,26,BAC
03-18-2021,36.92885,44.0,30.0,3.77894,37.0,37.106306903166,37.024405161104994,38.51096995700748,38.94,37.520633363004,3.92593,26,BAC
03-19-2021,36.92885,44.0,30.0,3.77894,37.0,36.894325923714,36.162027994698,37.501362364872,38.53,37.125577901298,3.92593,26,BAC
03-22-2021,37.00577,44.0,30.0,3.79991,37.0,36.691980443328,36.03676650684,36.981045415308,37.66,36.287289482556,3.92593,26,BAC
03-23-2021,37.00577,44.0,30.0,3.79991,37.0,35.998224510575994,35.44042546964526,36.441457467612,36.9,35.55499155354,3.96296,26,BAC
03-24-2021,37.00577,44.0,30.0,3.79991,37.0,35.853692024586,35.545356054474,36.412550970414,36.9,35.55499155354,3.96296,26,BAC
03-25-2021,37.00577,44.0,30.0,3.79991,37.0,35.526085056342,35.294833078758,36.37400897415,37.66,36.287289482556,3.96296,26,BAC
03-26-2021,36.89038,44.0,30.0,3.78311,37.0,36.95213891811,36.687162693795,37.347194379816,38.68,37.270110387288,3.96296,26,BAC
03-29-2021,37.00577,44.0,30.0,3.79991,37.0,36.66307394613,36.479999463876,37.217115142425,38.31,36.913596921846,3.96296,26,BAC
03-30-2021,37.23654,44.0,30.0,3.60538,37.0,37.221932891958,37.221932891958,38.021679314436,38.99,37.568810858334,3.96296,26,BAC
03-31-2021,37.39038,45.0,30.0,3.55971,37.0,37.212297392892,37.058129407836,37.568810858334,38.69,37.27974588635399,3.96296,26,BAC
04-01-2021,37.81346,45.0,30.0,3.8691,37.5,37.414642873278,37.308652383552,38.079492308832,39.49,38.050585811634,3.96296,26,BAC
04-05-2021,38.42885,45.0,30.0,4.19405,38.0,38.541996264,38.15657630136,38.811790237848,39.8,38.34928628268,3.92593,26,BAC
04-06-2021,38.73654,45.0,30.0,4.29677,38.0,38.089127807898,38.016861564903,38.68652874999,39.69,38.243295792954,3.92593,26,BAC
04-07-2021,39.19808,45.0,30.0,4.48417,39.0,38.320379785482,38.146940802294,38.681711000457,40.05,38.59017375932999,3.92593,26,BAC
04-08-2021,39.42885,45.0,30.0,4.38985,40.075,38.34928628268,37.790427336852,38.39746377801,39.7,38.25293129202,3.92593,26,BAC
04-09-2021,40.23654,50.0,30.0,4.60379,40.75,38.455276772406,38.069856809766,38.715435247188,39.99,38.532360764934,3.92593,26,BAC
04-12-2021,40.23654,50.0,30.0,4.60379,40.75,38.532360764934,38.39746377801,38.903327478975,40.06,38.599809258396,3.92593,26,BAC
04-13-2021,40.646,50.0,30.0,4.20519,41.0,38.358921781746,37.77115633872,38.368557280812,39.32,37.886782327512,3.92593,25,BAC
04-14-2021,40.646,50.0,30.0,4.20519,41.0,37.559175359268,37.501362364872,38.859967733178,39.88,38.426370275208,3.92593,25,BAC
04-15-2021,40.966,50.0,30.0,4.3414,41.5,38.281837789218,36.66336301110198,38.383010529411,38.74,37.327923381684,3.92593,25,BAC
04-16-2021,41.926,50.0,30.0,4.46222,42.0,37.877146828446,37.491726865806,37.983137318172,39.15,37.72297884339,3.92593,25,BAC
04-19-2021,42.206,50.0,35.0,4.0093,42.0,37.954230820974,37.612170604131,37.992772817238,39.17,37.742249841522,3.92593,25,BAC
04-20-2021,42.376,50.0,35.0,4.00862,43.0,37.5784463574,36.508905961074,37.5784463574,38.08,36.691980443328,3.92593,25,BAC
04-21-2021,42.376,50.0,35.0,4.00862,43.0,36.37400897415,36.046402005906,37.366465377948,38.72,37.308652383552,3.92593,25,BAC
04-22-2021,42.376,50.0,35.0,4.00862,43.0,37.33755888075,36.773882185389,37.356829878882,38.36,36.961774417176,3.92593,25,BAC
04-23-2021,42.376,50.0,35.0,4.00862,43.0,36.923232420912,36.826877430252,37.906053325644,39.18,37.751885340588,3.92593,25,BAC
04-26-2021,42.376,50.0,35.0,4.00862,43.0,37.91568882471,37.853058080781,38.392646028477,39.41,37.973501819106,3.92593,25,BAC
04-27-2021,42.576,50.0,35.0,4.00982,43.0,38.224024794822,38.069856809766,38.464912271472,39.88,38.426370275208,3.92593,25,BAC
04-28-2021,42.576,50.0,35.0,4.00982,43.0,38.474547770538,38.426370275208,38.753977243452,40.03,38.570902761198,3.92593,25,BAC
04-29-2021,42.576,50.0,35.0,4.00982,43.0,39.07194871263,38.985229221036,39.630807658458,41.11,39.611536660326,3.92593,25,BAC
04-30-2021,42.576,50.0,35.0,4.00982,43.0,39.351378185544,38.994864720102,39.40919117994,40.53,39.052677714498,3.92593,25,BAC
05-03-2021,42.696,50.0,35.0,3.99074,43.5,39.380284682742,38.946687224772,39.55372366593,40.56,39.081584211696,3.92593,25,BAC
05-04-2021,42.696,50.0,35.0,3.99074,43.5,38.773248241584,38.330015284548,39.582630163128,41.0,39.5055461706,3.85185,25,BAC
05-05-2021,42.696,50.0,35.0,3.99074,43.5,39.69825615192,39.274294193016,40.045134118296,41.39,39.881330634174,3.85185,25,BAC
05-06-2021,42.696,50.0,35.0,3.99074,43.5,39.968050125768,39.736798148184,40.526909071596,42.01,40.47873157626599,3.85185,25,BAC
05-07-2021,42.725,50.0,35.0,4.07045,43.75,39.630807658458,39.611536660326,40.70998355385,42.18,40.642535060388,3.88462,24,BAC
05-10-2021,42.71304,50.0,35.0,4.15758,44.0,40.9508710305,40.498002574398,41.374832989404,42.05,40.51727357253,3.92,23,BAC
05-11-2021,42.71304,50.0,35.0,4.15758,44.0,40.03549861923,39.833153138844,40.796703045444,41.57,40.054769617362,3.92,23,BAC
05-12-2021,42.71304,50.0,35.0,4.15758,44.0,40.835245041708,39.544088166864,41.008684024896,41.18,39.678985153788,3.92,23,BAC
05-13-2021,42.71304,50.0,35.0,4.15758,44.0,39.370649183676,39.293565191148,40.555815568794,41.84,40.314928092144,3.92,23,BAC
05-14-2021,42.71304,50.0,35.0,4.15758,44.0,40.526909071596,40.392012084672,40.9306364824614,42.36,40.815974043576,3.92,23,BAC
05-17-2021,42.71304,50.0,35.0,4.15758,44.0,40.700348054784,40.62326406225599,41.28811349781,42.74,41.182123008084,3.92,23,BAC
05-18-2021,42.66957,50.0,35.0,4.09639,44.0,41.14358101182,40.603993064124,41.38446848847,42.16,40.62326406225599,3.92,23,BAC
05-19-2021,42.66957,50.0,35.0,4.09639,44.0,40.13185360989,39.804246641646,40.4690960772,41.97,40.440189580002,3.92,23,BAC
05-20-2021,42.66957,50.0,35.0,4.09639,44.0,40.37274108654,39.948779127636,40.589539815525,41.87,40.343834589342,3.92,23,BAC
05-21-2021,42.66957,50.0,35.0,4.09639,44.0,40.488367075332,40.363105587474,41.04722602116,42.4,40.85451603984,3.92,23,BAC
05-24-2021,42.66957,50.0,35.0,4.09639,44.0,41.027955023028,40.70998355385,41.220665004348,42.63,41.076132518358,3.92,23,BAC
05-25-2021,42.66957,50.0,35.0,4.09639,44.0,41.133945512754,40.401647583738,41.678351209983,42.01,40.47873157626599,3.92,23,BAC
05-26-2021,42.66957,50.0,35.0,4.09639,44.0,40.488367075332,40.141489108956,40.70998355385,42.04,40.507638073464,3.92,23,BAC
05-27-2021,42.66957,50.0,35.0,4.09639,44.0,40.931600032368,40.579904316459,41.283295748277,42.55,40.99904852583,3.92,23,BAC
05-28-2021,43.10435,50.0,35.0,4.00114,44.0,41.105039015556,40.51727357253,41.14839876135299,42.39,40.844880540774,3.96,23,BAC
06-01-2021,43.14783,50.0,35.0,4.02685,44.0,41.38446848847,41.206211755749,41.702439957648,42.92,41.355561991272,3.96,23,BAC
06-02-2021,43.14783,50.0,35.0,4.02685,44.0,41.52900097446,41.04722602116,41.596449467922,42.94,41.374832989404,3.96,23,BAC
06-03-2021,43.14783,50.0,35.0,4.02685,44.0,41.38450904770001,41.2974245068,42.0811853749,43.25,41.8489599325,3.96,23,BAC
06-04-2021,43.14783,50.0,35.0,4.02685,44.0,41.8392838724,41.4425654083,41.9844247739,43.27,41.868312052700006,3.96,23,BAC
06-07-2021,43.32174,52.0,35.0,4.30914,44.0,41.868312052700006,41.6651147906,41.9844247739,43.12,41.7231711512,3.96,23,BAC
06-08-2021,43.1913,52.0,35.0,4.50902,44.0,41.4715935886,41.05068497425,41.8392838724,42.88,41.490945708800005,3.96,23,BAC
06-09-2021,43.1913,52.0,35.0,4.50902,44.0,41.0942272447,40.7458890811,41.3458048073,42.32,40.9490863432,3.96,23,BAC
