 Date,AMD Price Target,AMD Price Target - High,AMD Price Target - Low,AMD Price Target - StdDev,AMD Price Target - Median,AMD Open,AMD Low,AMD High,AMD Close,AMD Adj. Close,AMD Rating,AMD Price Target - #,Ticker
01-21-2021,93.3871,120.0,13.0,21.80807,96.0,89.34,88.43,92.07,91.53,91.53,3.75676,31,AMD
01-22-2021,93.3871,120.0,13.0,21.80807,96.0,94.42,91.88,95.95,92.79,92.79,3.75676,31,AMD
01-25-2021,93.93548,120.0,13.0,21.64812,96.0,94.14,91.4,95.74,94.13,94.13,3.75676,31,AMD
01-26-2021,94.09677,120.0,13.0,21.74835,96.0,94.91,93.63,95.7171,94.71,94.71,3.75676,31,AMD
01-27-2021,99.63333,135.0,13.0,22.55288,107.5,91.1,86.22,91.88,88.84,88.84,3.75676,30,AMD
01-28-2021,99.76667,135.0,17.0,22.04644,107.5,89.83,87.3,89.88,87.52,87.52,3.75676,30,AMD
01-29-2021,99.76667,135.0,17.0,22.04644,107.5,87.56,85.02,88.33,85.64,85.64,3.75676,30,AMD
02-01-2021,99.76667,135.0,17.0,22.04644,107.5,86.83,84.66,87.95,87.66,87.66,3.78378,30,AMD
02-02-2021,100.03333,135.0,17.0,21.93853,107.5,88.49,86.95,89.28,88.86,88.86,3.78378,30,AMD
02-03-2021,100.03333,135.0,17.0,21.93853,107.5,88.6,87.34,89.48,87.89,87.89,3.78378,30,AMD
02-04-2021,100.03333,135.0,17.0,21.93853,107.5,88.22,87.06,88.6,87.84,87.84,3.78378,30,AMD
02-05-2021,100.03333,135.0,17.0,21.93853,107.5,88.15,86.875,88.36,87.9,87.9,3.78378,30,AMD
02-08-2021,100.03333,135.0,17.0,21.93853,107.5,88.31,87.98,91.99,91.47,91.47,3.78378,30,AMD
02-09-2021,100.03333,135.0,17.0,21.93853,107.5,91.39,90.55,93.3,90.91,90.91,3.75676,30,AMD
02-10-2021,100.03333,135.0,17.0,21.93853,107.5,91.5,90.46,93.27,92.35,92.35,3.75676,30,AMD
02-11-2021,100.03333,135.0,17.0,21.93853,107.5,92.9,91.33,93.65,92.66,92.66,3.75676,30,AMD
02-12-2021,100.2,135.0,17.0,21.84247,107.5,92.75,91.9,94.22,93.77,93.77,3.75676,30,AMD
02-16-2021,100.2,135.0,17.0,21.84247,107.5,93.9,90.7499,94.0,91.46,91.46,3.75676,30,AMD
02-17-2021,100.2,135.0,17.0,21.84247,107.5,90.56,88.5701,90.96,89.94,89.94,3.75676,30,AMD
02-18-2021,100.2,135.0,17.0,21.84247,107.5,89.09,87.31,89.6,88.64,88.64,3.75676,30,AMD
02-19-2021,100.2,135.0,17.0,21.84247,107.5,89.75,88.69,90.4163,89.58,89.58,3.75676,30,AMD
02-22-2021,100.2,135.0,17.0,21.84247,107.5,88.15,85.21,88.3,85.37,85.37,3.75676,30,AMD
02-23-2021,100.2,135.0,17.0,21.84247,107.5,83.4,79.36,85.11,84.74,84.74,3.78378,30,AMD
02-24-2021,100.2,135.0,17.0,21.84247,107.5,84.33,82.81,87.09,86.94,86.94,3.78378,30,AMD
02-25-2021,100.2,135.0,17.0,21.84247,107.5,86.17,81.92,87.09,82.42,82.42,3.78378,30,AMD
02-26-2021,100.2,135.0,17.0,21.84247,107.5,83.565,82.91,85.59,84.51,84.51,3.78378,30,AMD
03-01-2021,100.2,135.0,17.0,21.84247,107.5,85.365,83.97,86.5,86.39,86.39,3.78378,30,AMD
03-02-2021,100.2,135.0,17.0,21.84247,107.5,86.92,84.04,86.95,84.13,84.13,3.78378,30,AMD
03-03-2021,100.2,135.0,17.0,21.84247,107.5,84.28,80.85,84.38,80.86,80.86,3.78378,30,AMD
03-04-2021,100.2,135.0,17.0,21.84247,107.5,80.23,76.78,81.8067,77.75,77.75,3.78378,30,AMD
03-05-2021,100.2,135.0,17.0,21.84247,107.5,79.0,74.2,79.48,78.52,78.52,3.78378,30,AMD
03-08-2021,100.2,135.0,17.0,21.84247,107.5,78.03,73.86,79.0,73.96,73.96,3.78378,30,AMD
03-09-2021,100.2,135.0,17.0,21.84247,107.5,76.73,75.77,79.215,78.53,78.53,3.78378,30,AMD
03-10-2021,100.2,135.0,17.0,21.84247,107.5,79.75,77.41,80.04,77.52,77.52,3.78378,30,AMD
03-11-2021,100.2,135.0,17.0,21.84247,107.5,79.4,79.37,81.89,81.23,81.23,3.78378,30,AMD
03-12-2021,100.2,135.0,17.0,21.84247,107.5,79.73,79.23,81.19,81.05,81.05,3.78378,30,AMD
03-15-2021,100.2,135.0,17.0,21.84247,107.5,81.91,81.2,83.39,82.5,82.5,3.78378,30,AMD
03-16-2021,100.06667,135.0,17.0,21.79439,105.5,83.66,82.255,84.75,82.75,82.75,3.78378,30,AMD
03-17-2021,100.06667,135.0,17.0,21.79439,105.5,81.75,80.411,83.25,82.63,82.63,3.78378,30,AMD
03-18-2021,100.06667,135.0,17.0,21.79439,105.5,81.055,78.01,81.62,78.12,78.12,3.78378,30,AMD
03-19-2021,100.06667,135.0,17.0,21.79439,105.5,78.49,77.59,79.34,79.06,79.06,3.78378,30,AMD
03-22-2021,100.06667,135.0,17.0,21.79439,105.5,79.99,79.22,81.265,80.3,80.3,3.78378,30,AMD
03-23-2021,100.06667,135.0,17.0,21.79439,105.5,80.13,77.95,80.34,78.38,78.38,3.78378,30,AMD
03-24-2021,100.06667,135.0,17.0,21.79439,105.5,77.55,76.4,78.8,76.48,76.48,3.78378,30,AMD
03-25-2021,100.46667,135.0,17.0,21.60514,105.5,75.85,74.96,76.95,76.22,76.22,3.83784,30,AMD
03-26-2021,100.46667,135.0,17.0,21.60514,105.5,76.62,75.03,77.4995,77.41,77.41,3.83784,30,AMD
03-29-2021,100.46667,135.0,17.0,21.60514,105.5,77.03,76.26,78.02,77.14,77.14,3.83784,30,AMD
03-30-2021,100.46667,135.0,17.0,21.60514,105.5,76.47,74.85,76.56,76.0,76.0,3.83784,30,AMD
03-31-2021,100.46667,135.0,17.0,21.60514,105.5,76.57,76.52,79.13,78.5,78.5,3.83784,30,AMD
04-01-2021,100.46667,135.0,17.0,21.60514,105.5,80.155,79.48,81.31,81.09,81.09,3.83784,30,AMD
04-05-2021,100.46667,135.0,17.0,21.60514,105.5,81.74,80.39,81.9,81.43,81.43,3.83784,30,AMD
04-06-2021,100.46667,135.0,17.0,21.60514,105.5,81.21,80.88,82.455,81.44,81.44,3.83784,30,AMD
04-07-2021,100.46667,135.0,17.0,21.60514,105.5,81.32,80.35,83.1,82.2,82.2,3.83784,30,AMD
04-08-2021,100.46667,135.0,17.0,21.60514,105.5,83.32,82.435,83.79,83.35,83.35,3.83784,30,AMD
04-09-2021,100.46667,135.0,17.0,21.60514,105.5,82.8,82.16,83.59,82.76,82.76,3.83784,30,AMD
04-12-2021,100.46667,135.0,17.0,21.60514,105.5,82.055,78.03,82.18,78.58,78.58,3.83784,30,AMD
04-13-2021,99.96667,135.0,17.0,21.43593,103.0,79.67,78.98,80.72,80.19,80.19,3.83784,30,AMD
04-14-2021,100.76667,135.0,17.0,21.00743,103.0,79.88,77.935,80.13,78.55,78.55,3.86486,30,AMD
04-15-2021,100.43333,135.0,17.0,20.9375,101.0,80.32,79.97,83.95,83.01,83.01,3.86486,30,AMD
04-16-2021,100.43333,135.0,17.0,20.9375,101.0,83.3,81.53,83.59,82.15,82.15,3.86486,30,AMD
04-19-2021,100.43333,135.0,17.0,20.9375,101.0,82.13,80.39,83.18,81.11,81.11,3.86486,30,AMD
04-20-2021,100.43333,135.0,17.0,20.9375,101.0,80.82,78.51,81.11,79.27,79.27,3.86486,30,AMD
04-21-2021,100.43333,135.0,17.0,20.9375,101.0,78.99,78.86,81.66,81.61,81.61,3.86486,30,AMD
04-22-2021,100.43333,135.0,17.0,20.9375,101.0,81.61,78.59,81.79,79.06,79.06,3.86486,30,AMD
04-23-2021,100.43333,135.0,17.0,20.9375,101.0,80.21,79.96,83.3,82.76,82.76,3.86486,30,AMD
04-26-2021,100.53333,135.0,17.0,20.90412,101.0,83.35,82.7,85.9,85.41,85.41,3.86486,30,AMD
04-27-2021,100.53333,135.0,17.0,20.90412,101.0,85.67,85.13,87.15,85.21,85.21,3.81081,30,AMD
04-28-2021,102.96667,135.0,17.0,21.11158,108.5,88.85,83.92,89.2,84.02,84.02,3.81081,30,AMD
04-29-2021,102.55172,135.0,17.0,21.35187,107.0,84.7,82.63,85.27,83.91,83.91,3.77778,29,AMD
04-30-2021,102.55172,135.0,17.0,21.35187,107.0,82.97,81.415,84.1,81.62,81.62,3.77778,29,AMD
05-03-2021,102.55172,135.0,17.0,21.35187,107.0,81.97,78.46,82.0,78.55,78.55,3.77778,29,AMD
05-04-2021,102.37931,135.0,17.0,21.43219,107.0,77.95,77.04,78.67,78.61,78.61,3.77778,29,AMD
05-05-2021,102.37931,135.0,17.0,21.43219,107.0,79.05,77.36,79.3,77.83,77.83,3.77778,29,AMD
05-06-2021,102.37931,135.0,17.0,21.43219,107.0,77.63,76.47,78.0599,77.89,77.89,3.77778,29,AMD
05-07-2021,102.37931,135.0,17.0,21.43219,107.0,78.75,78.22,79.5718,78.81,78.81,3.77778,29,AMD
05-10-2021,102.37931,135.0,17.0,21.43219,107.0,78.2,75.92,78.3,75.99,75.99,3.77778,29,AMD
05-11-2021,102.37931,135.0,17.0,21.43219,107.0,73.57,72.75,76.93,76.83,76.83,3.77778,29,AMD
05-12-2021,102.37931,135.0,17.0,21.43219,107.0,75.09,74.16,76.13,74.64,74.64,3.77778,29,AMD
05-13-2021,102.37931,135.0,17.0,21.43219,107.0,75.21,72.5,75.7,73.09,73.09,3.77778,29,AMD
05-14-2021,102.37931,135.0,17.0,21.43219,107.0,74.02,72.72,75.0274,74.59,74.59,3.77778,29,AMD
05-17-2021,102.45,135.0,17.0,21.0754,106.5,74.215,73.41,75.52,74.65,74.65,3.81081,30,AMD
05-18-2021,102.45,135.0,17.0,21.0754,106.5,74.74,74.24,75.7699,74.44,74.44,3.81081,30,AMD
05-19-2021,102.45,135.0,17.0,21.0754,106.5,73.16,72.76,76.97,76.23,76.23,3.81081,30,AMD
05-20-2021,102.45,135.0,17.0,21.0754,106.5,76.81,76.25,78.27,78.06,78.06,3.81081,30,AMD
05-21-2021,102.45,135.0,17.0,21.0754,106.5,78.55,77.04,78.81,77.17,77.17,3.81081,30,AMD
05-24-2021,102.45,135.0,17.0,21.0754,106.5,77.26,76.8,78.01,77.44,77.44,3.81081,30,AMD
05-25-2021,102.20968,135.0,17.0,20.77443,106.0,77.33,76.8365,78.77,77.86,77.86,3.84211,31,AMD
05-26-2021,101.42188,135.0,17.0,20.91243,105.5,77.83,77.59,78.59,78.34,78.34,3.82051,32,AMD
05-27-2021,101.42188,135.0,17.0,20.91243,105.5,78.11,77.47,78.43,78.42,78.42,3.82051,32,AMD
05-28-2021,101.37879,135.0,17.0,20.59458,105.0,78.66,78.66,81.09,80.08,80.08,3.87179,33,AMD
06-01-2021,101.37879,135.0,17.0,20.59458,105.0,81.01,80.66,82.91,80.81,80.81,3.87179,33,AMD
06-02-2021,101.37879,135.0,17.0,20.59458,105.0,81.0,80.66,82.6,81.97,81.97,3.87179,33,AMD
06-03-2021,101.37879,135.0,17.0,20.59458,105.0,81.13,80.26,81.89,80.28,80.28,3.87179,33,AMD
06-04-2021,101.37879,135.0,17.0,20.59458,105.0,80.92,80.81,82.19,81.58,81.58,3.87179,33,AMD
06-07-2021,101.37879,135.0,17.0,20.59458,105.0,81.4,80.38,81.68,81.35,81.35,3.87179,33,AMD
06-08-2021,101.37879,135.0,17.0,20.59458,105.0,81.87,80.45,82.645,80.89,80.89,3.87179,33,AMD
06-09-2021,101.37879,135.0,17.0,20.59458,105.0,81.09,79.8,81.677,79.96,79.96,3.87179,33,AMD
06-10-2021,101.37879,135.0,17.0,20.59458,105.0,80.02,79.7,81.71,81.56,81.56,3.87179,33,AMD
06-11-2021,101.37879,135.0,17.0,20.59458,105.0,81.61,80.7,82.33,81.31,81.31,3.87179,33,AMD
06-14-2021,101.37879,135.0,17.0,20.59458,105.0,81.51,80.2,81.55,81.55,81.55,3.87179,33,AMD
06-15-2021,100.77941,135.0,17.0,20.57954,104.75,81.59,80.225,81.68,80.47,80.47,3.87179,34,AMD
06-16-2021,100.77941,135.0,17.0,20.57954,104.75,80.75,78.96,81.45,80.11,80.11,3.87179,34,AMD
06-17-2021,100.77941,135.0,17.0,20.57954,104.75,80.77,80.57,85.37,84.56,84.56,3.87179,34,AMD
06-18-2021,100.77941,135.0,17.0,20.57954,104.75,84.28,83.48,85.77,84.65,84.65,3.87179,34,AMD
06-21-2021,100.77941,135.0,17.0,20.57954,104.75,83.49,82.21,84.19,82.59,82.59,3.87179,34,AMD
06-22-2021,100.77941,135.0,17.0,20.57954,104.75,82.9,82.48,84.04,83.58,83.58,3.87179,34,AMD
06-23-2021,100.77941,135.0,17.0,20.57954,104.75,83.83,83.1603,84.485,83.82,83.82,3.87179,34,AMD
06-24-2021,100.77941,135.0,17.0,20.57954,104.75,84.39,84.365,87.1399,86.1,86.1,3.87179,34,AMD
06-25-2021,100.77941,135.0,17.0,20.57954,104.75,86.34,85.1,86.36,85.62,85.62,3.87179,34,AMD
06-28-2021,103.31818,135.0,75.0,14.73802,105.0,86.38,86.15,88.0,87.08,87.08,3.87179,33,AMD
06-29-2021,103.62121,135.0,75.0,14.97322,105.0,87.41,86.66,90.3,89.52,89.52,3.84615,33,AMD
06-30-2021,103.62121,135.0,75.0,14.97322,105.0,90.82,90.6,94.335,93.93,93.93,3.84615,33,AMD
07-01-2021,103.62121,135.0,75.0,14.97322,105.0,94.04,91.7,94.175,93.31,93.31,3.84615,33,AMD
07-02-2021,103.62121,135.0,75.0,14.97322,105.0,93.28,92.205,95.27,94.7,94.7,3.84615,33,AMD
07-06-2021,104.04545,135.0,75.0,14.51768,105.0,94.875,93.32,95.41,94.47,94.47,3.84615,33,AMD
07-07-2021,104.19697,135.0,75.0,14.56331,105.0,95.02,90.31,95.44,90.54,90.54,3.84615,33,AMD
07-08-2021,104.19697,135.0,75.0,14.56331,105.0,87.86,87.45,90.3399,89.74,89.74,3.84615,33,AMD
07-09-2021,104.19697,135.0,75.0,14.56331,105.0,90.04,88.53,91.26,90.9,90.9,3.84615,33,AMD
07-12-2021,104.19697,135.0,75.0,14.56331,105.0,91.22,89.65,91.9,90.81,90.81,3.84615,33,AMD
07-13-2021,104.19697,135.0,75.0,14.56331,105.0,90.48,89.8299,91.41,90.26,90.26,3.84615,33,AMD
07-14-2021,104.48438,135.0,75.0,14.69666,106.0,90.76,88.94,91.395,89.05,89.05,3.84615,32,AMD
07-15-2021,104.48438,135.0,75.0,14.69666,106.0,89.78,86.1801,89.78,86.93,86.93,3.84615,32,AMD
07-16-2021,104.19697,135.0,75.0,14.56331,105.0,87.32,85.68,88.03,85.89,85.89,3.89744,33,AMD
07-19-2021,104.19697,135.0,75.0,14.56331,105.0,84.99,84.24,87.2294,86.58,86.58,3.89744,33,AMD
07-20-2021,104.19697,135.0,75.0,14.56331,105.0,87.09,85.165,87.77,87.11,87.11,3.89744,33,AMD
07-21-2021,104.19697,135.0,75.0,14.56331,105.0,87.25,86.9,89.49,89.41,89.41,3.89744,33,AMD
07-22-2021,104.19697,135.0,75.0,14.56331,105.0,89.4,89.08,91.36,91.21,91.21,3.89744,33,AMD
07-23-2021,104.19697,135.0,75.0,14.56331,105.0,91.348,90.19,92.37,92.15,92.15,3.89744,33,AMD
07-26-2021,104.19697,135.0,75.0,14.56331,105.0,92.01,91.12,92.75,91.82,91.82,3.89744,33,AMD
07-27-2021,104.19697,135.0,75.0,14.56331,105.0,92.94,89.1,94.1,91.03,91.03,3.89744,33,AMD
07-28-2021,109.07576,150.0,74.0,17.67815,110.0,93.44,89.65,98.71,97.93,97.93,3.89744,33,AMD
07-29-2021,109.22727,150.0,74.0,17.578,110.0,96.58,96.58,105.74,102.95,102.95,3.89744,33,AMD
07-30-2021,109.22727,150.0,74.0,17.578,110.0,101.6,101.38,106.97,106.19,106.19,3.89744,33,AMD
08-02-2021,109.22727,150.0,74.0,17.578,110.0,105.93,103.83,110.33,108.63,108.63,3.89744,33,AMD
08-03-2021,109.22727,150.0,74.0,17.578,110.0,108.15,107.66,114.85,112.56,112.56,3.89744,33,AMD
08-04-2021,109.22727,150.0,74.0,17.578,110.0,114.36,114.16,122.49,118.77,118.77,3.89744,33,AMD
08-05-2021,110.5,150.0,74.0,18.26986,110.0,116.63,111.59,117.68,112.35,112.35,3.84615,33,AMD
08-06-2021,110.5,150.0,74.0,18.26986,110.0,110.55,109.7,116.2599,110.11,110.11,3.84615,33,AMD
08-09-2021,111.40909,150.0,74.0,17.45794,110.0,111.31,107.06,112.33,107.58,107.58,3.87179,33,AMD
08-10-2021,111.40909,150.0,74.0,17.45794,110.0,107.895,104.36,109.17,106.48,106.48,3.87179,33,AMD
08-11-2021,111.40909,150.0,74.0,17.45794,110.0,107.6,105.62,109.79,107.68,107.68,3.87179,33,AMD
08-12-2021,111.40909,150.0,74.0,17.45794,110.0,107.39,105.86,108.44,106.5,106.5,3.87179,33,AMD
08-13-2021,111.40909,150.0,74.0,17.45794,110.0,107.17,106.57,111.71,110.55,110.55,3.87179,33,AMD
08-16-2021,111.40909,150.0,74.0,17.45794,110.0,110.2,105.865,111.58,107.48,107.48,3.87179,33,AMD
08-17-2021,111.40909,150.0,74.0,17.45794,110.0,106.644,105.35,108.7,107.56,107.56,3.87179,33,AMD
08-18-2021,112.07812,150.0,74.0,17.30702,110.0,107.35,103.27,108.07,103.44,103.44,3.89474,32,AMD
08-19-2021,112.07812,150.0,74.0,17.30702,110.0,103.315,101.975,106.18,103.7,103.7,3.89474,32,AMD
08-20-2021,112.07812,150.0,74.0,17.30702,110.0,104.32,103.99,105.98,104.65,104.65,3.89474,32,AMD
08-23-2021,112.07812,150.0,74.0,17.30702,110.0,105.295,104.86,109.02,108.77,108.77,3.89474,32,AMD
08-24-2021,112.07812,150.0,74.0,17.30702,110.0,109.45,107.28,109.61,107.65,107.65,3.89474,32,AMD
08-25-2021,112.07812,150.0,74.0,17.30702,110.0,108.13,107.45,109.91,108.3,108.3,3.89474,32,AMD
08-26-2021,112.07812,150.0,74.0,17.30702,110.0,108.57,106.84,109.2299,107.27,107.27,3.89474,32,AMD
08-27-2021,112.07812,150.0,74.0,17.30702,110.0,108.01,107.8,111.78,111.4,111.4,3.89474,32,AMD
08-30-2021,112.07812,150.0,74.0,17.30702,110.0,112.61,111.26,114.4899,111.32,111.32,3.89474,32,AMD
08-31-2021,112.07812,150.0,74.0,17.30702,110.0,111.26,109.0343,111.26,110.72,110.72,3.89474,32,AMD
09-01-2021,112.07812,150.0,74.0,17.30702,110.0,111.3,109.85,111.85,109.99,109.99,3.89474,32,AMD
09-02-2021,112.07812,150.0,74.0,17.30702,110.0,110.32,108.77,110.88,109.2,109.2,3.89474,32,AMD
09-03-2021,112.60938,150.0,74.0,17.49497,110.0,108.85,108.5,111.17,109.92,109.92,3.89474,32,AMD
09-07-2021,112.60938,150.0,74.0,17.49497,110.0,109.955,108.66,110.58,109.15,109.15,3.89474,32,AMD
09-08-2021,112.60938,150.0,74.0,17.49497,110.0,108.88,105.52,109.3,106.17,106.17,3.89474,32,AMD
09-09-2021,112.60938,150.0,74.0,17.49497,110.0,106.56,105.84,107.2953,106.15,106.15,3.89474,32,AMD
09-10-2021,112.60938,150.0,74.0,17.49497,110.0,106.99,104.98,106.9913,105.2,105.2,3.89474,32,AMD
09-13-2021,112.60938,150.0,74.0,17.49497,110.0,105.26,102.63,105.28,104.8,104.8,3.89474,32,AMD
09-14-2021,112.60938,150.0,74.0,17.49497,110.0,105.52,104.42,106.82,105.73,105.73,3.89474,32,AMD
09-15-2021,112.60938,150.0,74.0,17.49497,110.0,106.0,104.03,106.32,105.6,105.6,3.89474,32,AMD
09-16-2021,112.60938,150.0,74.0,17.49497,110.0,104.915,103.76,106.75,106.22,106.22,3.89474,32,AMD
09-17-2021,112.60938,150.0,74.0,17.49497,110.0,105.555,103.71,105.98,103.88,103.88,3.89474,32,AMD
09-20-2021,112.51562,150.0,74.0,17.40936,110.0,101.58,99.51,102.51,101.55,101.55,3.89474,32,AMD
09-21-2021,112.51562,150.0,74.0,17.40936,110.0,102.15,101.18,103.4299,102.82,102.82,3.89474,32,AMD
09-22-2021,112.51562,150.0,74.0,17.40936,110.0,102.815,102.21,104.56,104.38,104.38,3.89474,32,AMD
09-23-2021,112.82812,150.0,74.0,17.4511,110.0,104.89,103.89,106.86,106.15,106.15,3.89474,32,AMD
09-24-2021,112.82812,150.0,74.0,17.4511,110.0,105.185,104.68,106.0499,105.8,105.8,3.89474,32,AMD
09-27-2021,112.82812,150.0,74.0,17.4511,110.0,105.065,103.44,108.44,108.16,108.16,3.89474,32,AMD
09-28-2021,113.34848,150.0,74.0,17.43494,110.0,106.835,101.42,107.65,101.52,101.52,3.92308,33,AMD
09-29-2021,113.34848,150.0,74.0,17.43494,110.0,102.295,99.81,102.66,100.35,100.35,3.92308,33,AMD
09-30-2021,113.34848,150.0,74.0,17.43494,110.0,102.08,101.99,104.44,102.9,102.9,3.92308,33,AMD
10-01-2021,113.34848,150.0,74.0,17.43494,110.0,102.6,100.64,103.0,102.45,102.45,3.92308,33,AMD
10-04-2021,113.34848,150.0,74.0,17.43494,110.0,101.742,99.82,101.85,100.34,100.34,3.92308,33,AMD
10-05-2021,113.10294,150.0,74.0,17.23445,110.0,100.92,100.6101,102.8699,101.81,101.81,3.92308,34,AMD
10-06-2021,113.10294,150.0,74.0,17.23445,110.0,100.445,100.35,103.72,103.64,103.64,3.92308,34,AMD
10-07-2021,113.10294,150.0,74.0,17.23445,110.0,104.6,104.46,107.95,106.45,106.45,3.92308,34,AMD
10-08-2021,113.10294,150.0,74.0,17.23445,110.0,106.55,104.89,107.28,105.06,105.06,3.92308,34,AMD
10-11-2021,113.10294,150.0,74.0,17.23445,110.0,104.62,104.022,107.2,104.68,104.68,3.92308,34,AMD
10-12-2021,113.10294,150.0,74.0,17.23445,110.0,105.165,104.34,106.04,105.04,105.04,3.92308,34,AMD
10-13-2021,113.34848,150.0,74.0,17.43494,110.0,106.275,106.25,109.88,109.16,109.16,3.92308,33,AMD
10-14-2021,113.34848,150.0,74.0,17.43494,110.0,110.5,109.6301,112.22,111.99,111.99,3.92308,33,AMD
10-15-2021,113.34848,150.0,74.0,17.43494,110.0,112.505,111.11,112.835,112.12,112.12,3.92308,33,AMD
10-18-2021,114.25758,150.0,74.0,18.00931,115.0,111.9,111.37,116.88,116.43,116.43,3.92308,33,AMD
10-19-2021,114.25758,150.0,74.0,18.00931,115.0,116.16,114.47,117.17,116.33,116.33,3.92308,33,AMD
10-20-2021,114.25758,150.0,74.0,18.00931,115.0,116.29,115.421,118.3001,116.39,116.39,3.92308,33,AMD
10-21-2021,114.25758,150.0,74.0,18.00931,115.0,116.5,116.26,119.68,119.33,119.33,3.92308,33,AMD
10-22-2021,114.25758,150.0,74.0,18.00931,115.0,120.825,118.37,121.56,119.82,119.82,3.92308,33,AMD
10-25-2021,114.25758,150.0,74.0,18.00931,115.0,120.515,118.6,123.4599,122.36,122.36,3.92308,33,AMD
10-26-2021,114.25758,150.0,74.0,18.00931,115.0,122.99,122.5782,127.2,122.93,122.93,3.92308,33,AMD
10-27-2021,131.98485,180.0,80.0,18.69552,135.0,121.63,121.05,128.08,122.28,122.28,3.92308,33,AMD
10-28-2021,132.74242,180.0,80.0,17.8725,135.0,122.855,120.26,123.5,121.16,121.16,3.92308,33,AMD
10-29-2021,132.74242,180.0,80.0,17.8725,135.0,120.95,119.88,122.57,120.23,120.23,3.92308,33,AMD
11-01-2021,132.13636,180.0,80.0,17.95502,135.0,119.45,118.1301,125.67,125.23,125.23,3.87179,33,AMD
11-02-2021,133.19697,180.0,80.0,17.34408,135.0,124.98,124.2,128.455,127.63,127.63,3.87179,33,AMD
11-03-2021,133.19697,180.0,80.0,17.34408,135.0,127.75,126.7901,130.6,130.53,130.53,3.84615,33,AMD
11-04-2021,133.19697,180.0,80.0,17.34408,135.0,132.01,130.77,139.0,137.5,137.5,3.84615,33,AMD
11-05-2021,133.60606,180.0,80.0,17.45807,137.0,139.185,134.42,141.22,136.34,136.34,3.84615,33,AMD
11-08-2021,137.24242,180.0,80.0,21.146,140.0,137.7,137.7,153.6,150.16,150.16,3.84615,33,AMD
11-09-2021,139.90909,180.0,80.0,23.36971,140.0,154.01,143.89,155.65,148.92,148.92,3.84615,33,AMD
11-10-2021,139.90909,180.0,80.0,23.36971,140.0,143.93,138.52,146.3,139.87,139.87,3.84615,33,AMD
11-11-2021,139.90909,180.0,80.0,23.36971,140.0,142.955,140.84,146.47,146.01,146.01,3.84615,33,AMD
11-12-2021,139.90909,180.0,80.0,23.36971,140.0,146.025,144.25,148.59,147.89,147.89,3.84615,33,AMD
11-15-2021,139.90909,180.0,80.0,23.36971,140.0,148.0,142.86,148.98,146.49,146.49,3.84615,33,AMD
11-16-2021,139.90909,180.0,80.0,23.36971,140.0,145.93,145.34,153.08,152.45,152.45,3.84615,33,AMD
11-17-2021,139.90909,180.0,80.0,23.36971,140.0,151.98,149.69,154.6599,151.34,151.34,3.84615,33,AMD
11-18-2021,139.90909,180.0,80.0,23.36971,140.0,157.07,152.56,158.89,155.02,155.02,3.84615,33,AMD
11-19-2021,139.90909,180.0,80.0,23.36971,140.0,155.76,153.445,156.92,155.41,155.41,3.84615,33,AMD
11-22-2021,140.50333,180.0,80.0,23.73802,140.0,157.14,152.39,161.8799,152.52,152.52,3.84615,33,AMD
11-23-2021,140.50333,180.0,80.0,23.73802,140.0,150.41,145.2996,152.66,149.92,149.92,3.84615,33,AMD
11-24-2021,140.50333,180.0,80.0,23.73802,140.0,149.46,147.19,157.93,157.8,157.8,3.84615,33,AMD
11-26-2021,140.50333,180.0,80.0,23.73802,140.0,155.8,152.81,158.1,154.81,154.81,3.84615,33,AMD
11-29-2021,140.50333,180.0,80.0,23.73802,140.0,157.5,156.1,162.505,161.91,161.91,3.84615,33,AMD
11-30-2021,140.50333,180.0,80.0,23.73802,140.0,163.28,155.6801,164.4599,158.37,158.37,3.84615,33,AMD
12-01-2021,140.50333,180.0,80.0,23.73802,140.0,160.37,148.92,160.88,149.11,149.11,3.84615,33,AMD
12-02-2021,140.50333,180.0,80.0,23.73802,140.0,147.675,146.47,152.53,150.68,150.68,3.84615,33,AMD
12-03-2021,140.50333,180.0,80.0,23.73802,140.0,151.645,140.72,152.38,144.01,144.01,3.84615,33,AMD
12-06-2021,140.50333,180.0,80.0,23.73802,140.0,141.135,134.2,141.31,139.06,139.06,3.84615,33,AMD
12-07-2021,140.50333,180.0,80.0,23.73802,140.0,143.9,141.0001,145.76,144.85,144.85,3.84615,33,AMD
12-08-2021,140.50333,180.0,80.0,23.73802,140.0,144.96,142.7,147.04,145.24,145.24,3.84615,33,AMD
12-09-2021,140.50333,180.0,80.0,23.73802,140.0,145.16,137.8,146.69,138.1,138.1,3.84615,33,AMD
12-10-2021,140.50333,180.0,80.0,23.73802,140.0,141.29,135.82,141.365,138.55,138.55,3.84615,33,AMD
12-13-2021,140.50333,180.0,80.0,23.73802,140.0,138.25,133.415,139.4,133.8,133.8,3.84615,33,AMD
12-14-2021,140.50333,180.0,80.0,23.73802,140.0,131.67,130.6,137.24,135.6,135.6,3.84615,33,AMD
12-15-2021,140.71545,180.0,80.0,23.5216,140.0,135.11,133.81,146.69,146.5,146.5,3.84615,33,AMD
12-16-2021,140.71545,180.0,80.0,23.5216,140.0,147.0,137.02,147.93,138.64,138.64,3.84615,33,AMD
12-17-2021,140.71545,180.0,80.0,23.5216,140.0,136.3,136.11,142.04,137.75,137.75,3.84615,33,AMD
